assignment_id,resource_id,project_id,revision_number,effective_start_date,effective_end_date,planned_allocation_pct,submitted_date,approval_status
ASG01768,R1108,PRJ2268,1,2024-01-07,2024-04-30,11,2024-01-07,approved
ASG01769,R1109,PRJ3774,1,2024-01-07,2024-04-03,41,2024-01-07,approved
ASG01769,R1109,PRJ3774,2,2024-04-04,2024-04-23,40,2024-04-04,approved
ASG01770,R1110,PRJ2704,1,2024-01-13,2024-03-06,66,2024-01-13,approved
ASG01771,R1111,PRJ1456,1,2024-01-29,2024-04-30,84,2024-01-29,approved
ASG01771,R1111,PRJ1456,2,2024-04-13,2024-04-30,64,2024-04-14,approved
ASG01772,R1111,PRJ1408,1,2024-02-12,2024-04-18,83,2024-02-12,approved
ASG01772,R1111,PRJ1408,2,2024-03-03,2024-04-18,53,2024-03-06,approved
ASG01773,R1112,PRJ1119,1,2024-01-28,2024-04-30,86,2024-01-28,approved
ASG01774,R1112,PRJ1452,1,2024-03-01,2024-04-30,8,2024-03-01,approved
ASG01775,R1113,PRJ3066,1,2024-01-15,2024-04-30,79,2024-01-15,approved
ASG01776,R1114,PRJ1683,1,2024-01-13,2024-04-30,52,2024-01-13,approved
ASG01777,R1115,PRJ1246,1,2024-02-16,2024-04-05,56,2024-02-16,approved
ASG01777,R1115,PRJ1246,2,2024-04-06,2024-04-10,40,2024-04-06,approved
ASG01778,R1116,PRJ2860,1,2024-02-01,2024-04-30,88,2024-02-01,approved
ASG01778,R1116,PRJ2860,2,2024-04-21,2024-04-30,73,2024-04-24,approved
ASG01779,R1116,PRJ0033,1,2024-02-23,2024-04-30,16,2024-02-23,approved
ASG01779,R1116,PRJ0033,2,2024-03-04,2024-04-30,20,2024-03-07,rejected
ASG01780,R1117,PRJ1658,1,2024-01-08,2024-04-30,41,2024-01-08,approved
ASG01781,R1118,PRJ1865,1,2024-01-11,2024-04-30,45,2024-01-11,approved
ASG01782,R1118,PRJ1494,1,2024-02-15,2024-04-30,40,2024-02-15,approved
ASG01783,R1119,PRJ1151,1,2024-01-17,2024-04-30,45,2024-01-17,approved
ASG01784,R1120,PRJ2813,1,2024-01-27,2024-04-04,63,2024-01-27,approved
ASG01784,R1120,PRJ2813,2,2024-04-05,2024-04-30,40,2024-04-05,approved
ASG01785,R1120,PRJ2989,1,2024-02-06,2024-04-12,14,2024-02-06,approved
ASG01785,R1120,PRJ2989,2,2024-04-11,2024-04-12,5,2024-04-12,approved
ASG01786,R1121,PRJ1212,1,2024-01-15,2024-04-30,46,2024-01-15,approved
ASG01786,R1121,PRJ1212,2,2024-03-11,2024-04-30,40,2024-03-14,rejected
ASG01787,R1122,PRJ1078,1,2024-01-28,2024-03-13,44,2024-01-28,approved
ASG01788,R1123,PRJ2080,1,2024-03-06,2024-04-30,85,2024-03-06,approved
ASG01789,R1124,PRJ3125,1,2024-01-19,2024-04-30,70,2024-01-19,approved
ASG01790,R1124,PRJ0030,1,2024-01-29,2024-04-30,6,2024-01-29,approved
ASG01791,R1125,PRJ1448,1,2024-03-14,2024-04-30,61,2024-03-14,approved
ASG01792,R1126,PRJ1917,1,2024-02-03,2024-04-26,41,2024-02-03,approved
ASG01792,R1126,PRJ1917,2,2024-04-27,2024-04-30,40,2024-04-27,approved
ASG01793,R1126,PRJ1567,1,2024-02-05,2024-04-13,88,2024-02-05,approved
ASG01793,R1126,PRJ1567,2,2024-04-12,2024-04-13,90,2024-04-15,rejected
ASG01794,R1127,PRJ3840,1,2024-02-02,2024-04-30,69,2024-02-02,approved
ASG01794,R1127,PRJ3840,2,2024-03-15,2024-04-30,54,2024-03-16,rejected
ASG01795,R1127,PRJ3237,1,2024-03-05,2024-04-30,55,2024-03-05,approved
ASG01796,R1128,PRJ3924,1,2024-02-20,2024-04-30,45,2024-02-20,approved
ASG01797,R1128,PRJ0033,1,2024-01-16,2024-04-30,6,2024-01-16,approved
ASG01798,R1129,PRJ2235,1,2024-01-03,2024-04-30,81,2024-01-03,approved
ASG01799,R1130,PRJ1279,1,2024-01-15,2024-04-25,54,2024-01-15,approved
ASG01799,R1130,PRJ1279,2,2024-04-26,2024-04-30,40,2024-04-26,approved
ASG01800,R1130,PRJ1931,1,2024-01-15,2024-04-23,46,2024-01-15,approved
ASG01800,R1130,PRJ1931,2,2024-04-13,2024-04-23,66,2024-04-15,approved
ASG01801,R1131,PRJ2319,1,2024-01-20,2024-04-30,66,2024-01-20,approved
ASG01801,R1131,PRJ2319,2,2024-03-14,2024-04-30,51,2024-03-16,approved
ASG01802,R1132,PRJ2943,1,2024-01-10,2024-04-30,41,2024-01-10,approved
ASG01803,R1132,PRJ2362,1,2024-02-05,2024-04-08,12,2024-02-05,approved
ASG01804,R1133,PRJ1107,1,2024-02-01,2024-04-30,68,2024-02-01,approved
ASG01805,R1134,PRJ1344,1,2024-01-09,2024-03-09,49,2024-01-09,approved
ASG01806,R1135,PRJ3675,1,2024-01-06,2024-04-30,46,2024-01-06,approved
ASG01807,R1135,PRJ3769,1,2024-02-24,2024-04-14,52,2024-02-24,approved
ASG01807,R1135,PRJ3769,2,2024-04-15,2024-04-23,72,2024-04-15,approved
ASG01808,R1136,PRJ2464,1,2024-03-02,2024-04-20,86,2024-03-02,approved
ASG01808,R1136,PRJ2464,2,2024-04-07,2024-04-20,71,2024-04-08,approved
ASG01809,R1136,PRJ0043,1,2024-01-04,2024-04-30,11,2024-01-04,approved
ASG01809,R1136,PRJ0043,2,2024-03-04,2024-04-30,5,2024-03-07,rejected
ASG01810,R1137,PRJ1603,1,2024-03-11,2024-04-22,53,2024-03-11,approved
ASG01811,R1137,PRJ1243,1,2024-03-09,2024-04-30,47,2024-03-09,approved
ASG01812,R1138,PRJ2981,1,2024-02-14,2024-04-30,83,2024-02-14,approved
ASG01813,R1139,PRJ1921,1,2024-03-11,2024-04-30,47,2024-03-11,approved
ASG01814,R1140,PRJ1422,1,2024-01-02,2024-04-17,48,2024-01-02,approved
ASG01814,R1140,PRJ1422,2,2024-04-18,2024-04-25,63,2024-04-18,approved
ASG01815,R1140,PRJ0004,1,2024-03-01,2024-04-30,8,2024-03-01,approved
ASG01815,R1140,PRJ0004,2,2024-04-17,2024-04-30,5,2024-04-19,rejected
ASG01816,R1141,PRJ1580,1,2024-02-08,2024-04-14,84,2024-02-08,approved
ASG01816,R1141,PRJ1580,2,2024-03-10,2024-04-14,90,2024-03-13,rejected
ASG01817,R1141,PRJ1711,1,2024-02-18,2024-04-30,68,2024-02-18,approved
ASG01818,R1142,PRJ1618,1,2024-01-02,2024-04-30,46,2024-01-02,approved
ASG01819,R1142,PRJ1744,1,2024-01-11,2024-04-30,46,2024-01-11,approved
ASG01820,R1143,PRJ3769,1,2024-02-01,2024-04-30,53,2024-02-01,approved
ASG01821,R1144,PRJ2943,1,2024-02-02,2024-04-11,58,2024-02-02,approved
ASG01821,R1144,PRJ2943,2,2024-04-12,2024-04-30,83,2024-04-12,approved
ASG01822,R1144,PRJ2070,1,2024-01-25,2024-04-30,12,2024-01-25,approved
ASG01822,R1144,PRJ2070,2,2024-04-07,2024-04-30,5,2024-04-10,rejected
ASG01823,R1145,PRJ1604,1,2024-01-11,2024-03-15,60,2024-01-11,approved
ASG01824,R1146,PRJ1959,1,2024-03-12,2024-04-30,68,2024-03-12,approved
ASG01824,R1146,PRJ1959,2,2024-03-22,2024-04-30,40,2024-03-25,rejected
ASG01825,R1146,PRJ1201,1,2024-02-10,2024-04-30,81,2024-02-10,approved
ASG01826,R1147,PRJ2491,1,2024-01-08,2024-04-30,65,2024-01-08,approved
ASG01827,R1148,PRJ1729,1,2024-01-08,2024-04-30,83,2024-01-08,approved
ASG01828,R1148,PRJ1562,1,2024-02-14,2024-04-30,62,2024-02-14,approved
ASG01829,R1148,PRJ0017,1,2024-01-06,2024-04-24,19,2024-01-06,approved
ASG01829,R1148,PRJ0017,2,2024-04-25,2024-04-30,5,2024-04-25,approved
ASG01830,R1149,PRJ1399,1,2024-02-12,2024-04-30,47,2024-02-12,approved
ASG01830,R1149,PRJ1399,2,2024-04-19,2024-04-30,77,2024-04-20,rejected
ASG01831,R1150,PRJ1477,1,2024-03-06,2024-04-24,82,2024-03-06,approved
ASG01831,R1150,PRJ1477,2,2024-03-20,2024-04-24,57,2024-03-22,rejected
ASG01832,R1151,PRJ2745,1,2024-02-20,2024-04-30,44,2024-02-20,approved
ASG01833,R1152,PRJ3275,1,2024-01-11,2024-04-30,89,2024-01-11,approved
ASG01834,R1152,PRJ3588,1,2024-01-09,2024-04-30,9,2024-01-09,approved
ASG01835,R1153,PRJ3549,1,2024-03-09,2024-04-30,47,2024-03-09,approved
ASG01836,R1153,PRJ3199,1,2024-01-05,2024-04-23,43,2024-01-05,approved
ASG01836,R1153,PRJ3199,2,2024-04-24,2024-04-30,73,2024-04-24,approved
ASG01837,R1154,PRJ2580,1,2024-03-04,2024-04-30,45,2024-03-04,approved
ASG01837,R1154,PRJ2580,2,2024-04-08,2024-04-30,60,2024-04-11,approved
ASG01838,R1155,PRJ1788,1,2024-03-04,2024-04-18,43,2024-03-04,approved
ASG01838,R1155,PRJ1788,2,2024-03-14,2024-04-18,40,2024-03-17,approved
ASG01839,R1156,PRJ2245,1,2024-01-28,2024-04-30,57,2024-01-28,approved
ASG01840,R1156,PRJ0040,1,2024-02-01,2024-04-11,10,2024-02-01,approved
ASG01841,R1157,PRJ3668,1,2024-01-30,2024-03-07,45,2024-01-30,approved
ASG01842,R1158,PRJ2843,1,2024-01-25,2024-04-13,87,2024-01-25,approved
ASG01843,R1159,PRJ1921,1,2024-01-14,2024-04-30,74,2024-01-14,approved
ASG01844,R1159,PRJ1126,1,2024-03-05,2024-04-04,81,2024-03-05,approved
ASG01844,R1159,PRJ1126,2,2024-04-05,2024-04-30,90,2024-04-05,approved
ASG01845,R1160,PRJ3180,1,2024-03-14,2024-04-30,82,2024-03-14,approved
ASG01845,R1160,PRJ3180,2,2024-04-08,2024-04-30,62,2024-04-10,approved
ASG01846,R1160,PRJ3734,1,2024-01-21,2024-04-30,15,2024-01-21,approved
ASG01846,R1160,PRJ3734,2,2024-03-04,2024-04-30,20,2024-03-07,approved
ASG01847,R1161,PRJ2350,1,2024-01-17,2024-04-30,79,2024-01-17,approved
ASG01848,R1162,PRJ2839,1,2024-01-15,2024-04-16,69,2024-01-15,approved
ASG01849,R1163,PRJ2269,1,2024-02-18,2024-04-30,84,2024-02-18,approved
ASG01850,R1164,PRJ2275,1,2024-01-10,2024-04-30,81,2024-01-10,approved
ASG01851,R1164,PRJ2554,1,2024-02-04,2024-04-22,62,2024-02-04,approved
ASG01851,R1164,PRJ2554,2,2024-04-23,2024-04-30,47,2024-04-23,approved
ASG01852,R1164,PRJ0046,1,2024-01-26,2024-04-30,19,2024-01-26,approved
ASG01852,R1164,PRJ0046,2,2024-04-17,2024-04-30,5,2024-04-18,approved
ASG01853,R1165,PRJ2078,1,2024-01-15,2024-04-10,79,2024-01-15,approved
ASG01853,R1165,PRJ2078,2,2024-03-08,2024-04-10,49,2024-03-10,approved
ASG01854,R1166,PRJ2464,1,2024-03-09,2024-04-30,59,2024-03-09,approved
ASG01855,R1166,PRJ2080,1,2024-03-06,2024-04-30,85,2024-03-06,approved
ASG01856,R1167,PRJ3919,1,2024-01-18,2024-04-30,70,2024-01-18,approved
ASG01857,R1167,PRJ3843,1,2024-03-13,2024-04-23,80,2024-03-13,approved
ASG01858,R1168,PRJ1469,1,2024-01-07,2024-04-03,62,2024-01-07,approved
ASG01858,R1168,PRJ1469,2,2024-04-04,2024-04-30,90,2024-04-04,approved
ASG01859,R1168,PRJ1904,1,2024-02-22,2024-04-30,14,2024-02-22,approved
ASG01859,R1168,PRJ1904,2,2024-04-16,2024-04-30,20,2024-04-19,approved
ASG01860,R1169,PRJ2917,1,2024-01-29,2024-03-15,54,2024-01-29,approved
ASG01861,R1170,PRJ2680,1,2024-02-15,2024-04-30,68,2024-02-15,approved
ASG01861,R1170,PRJ2680,2,2024-02-25,2024-04-30,90,2024-02-26,approved
ASG01862,R1171,PRJ2730,1,2024-03-13,2024-04-30,48,2024-03-13,approved
ASG01863,R1171,PRJ2361,1,2024-01-22,2024-04-24,62,2024-01-22,approved
ASG01864,R1172,PRJ3052,1,2024-02-25,2024-04-30,42,2024-02-25,approved
ASG01865,R1172,PRJ3453,1,2024-01-01,2024-04-30,55,2024-01-01,approved
ASG01866,R1172,PRJ3142,1,2024-03-04,2024-04-03,6,2024-03-04,approved
ASG01866,R1172,PRJ3142,2,2024-04-04,2024-04-07,5,2024-04-04,approved
ASG01867,R1173,PRJ1734,1,2024-02-24,2024-04-30,62,2024-02-24,approved
ASG01867,R1173,PRJ1734,2,2024-04-07,2024-04-30,40,2024-04-08,approved
ASG01868,R1174,PRJ2673,1,2024-03-08,2024-04-30,71,2024-03-08,approved
ASG01868,R1174,PRJ2673,2,2024-03-18,2024-04-30,90,2024-03-19,approved
ASG01869,R1175,PRJ1323,1,2024-02-03,2024-04-30,40,2024-02-03,approved
ASG01870,R1176,PRJ1632,1,2024-01-13,2024-04-30,78,2024-01-13,approved
ASG01871,R1176,PRJ1761,1,2024-01-25,2024-04-17,19,2024-01-25,approved
ASG01872,R1177,PRJ2972,1,2024-01-24,2024-04-30,64,2024-01-24,approved
ASG01873,R1178,PRJ2221,1,2024-01-30,2024-04-04,46,2024-01-30,approved
ASG01873,R1178,PRJ2221,2,2024-04-05,2024-04-30,61,2024-04-05,approved
ASG01874,R1179,PRJ2552,1,2024-03-12,2024-04-30,86,2024-03-12,approved
ASG01874,R1179,PRJ2552,2,2024-04-24,2024-04-30,90,2024-04-27,approved
ASG01875,R1180,PRJ1018,1,2024-01-10,2024-03-10,86,2024-01-10,approved
ASG01876,R1181,PRJ2323,1,2024-01-28,2024-04-30,71,2024-01-28,approved
ASG01876,R1181,PRJ2323,2,2024-03-05,2024-04-30,51,2024-03-08,rejected
ASG01877,R1182,PRJ1158,1,2024-03-09,2024-04-12,67,2024-03-09,approved
ASG01878,R1182,PRJ1792,1,2024-03-05,2024-04-30,89,2024-03-05,approved
ASG01879,R1183,PRJ3068,1,2024-02-15,2024-04-30,56,2024-02-15,approved
ASG01880,R1184,PRJ3998,1,2024-03-02,2024-04-07,50,2024-03-02,approved
ASG01881,R1184,PRJ3629,1,2024-01-12,2024-04-03,15,2024-01-12,approved
ASG01881,R1184,PRJ3629,2,2024-04-04,2024-04-12,5,2024-04-04,approved
ASG01882,R1185,PRJ2324,1,2024-03-13,2024-04-30,48,2024-03-13,approved
ASG01882,R1185,PRJ2324,2,2024-04-19,2024-04-30,40,2024-04-20,rejected
ASG01883,R1186,PRJ2865,1,2024-01-30,2024-04-17,74,2024-01-30,approved
ASG01883,R1186,PRJ2865,2,2024-02-19,2024-04-17,89,2024-02-20,rejected
ASG01884,R1187,PRJ2722,1,2024-01-17,2024-04-30,56,2024-01-17,approved
ASG01885,R1187,PRJ2058,1,2024-01-12,2024-04-30,66,2024-01-12,approved
ASG01886,R1188,PRJ3066,1,2024-01-19,2024-04-07,83,2024-01-19,approved
ASG01887,R1188,PRJ3734,1,2024-01-20,2024-04-12,14,2024-01-20,approved
ASG01888,R1189,PRJ3066,1,2024-02-08,2024-03-07,78,2024-02-08,approved
ASG01888,R1189,PRJ3066,2,2024-03-08,2024-04-06,58,2024-03-08,approved
ASG01889,R1189,PRJ3919,1,2024-01-05,2024-04-30,87,2024-01-05,approved
ASG01889,R1189,PRJ3919,2,2024-04-23,2024-04-30,62,2024-04-25,rejected
ASG01890,R1190,PRJ3341,1,2024-03-03,2024-04-30,70,2024-03-03,approved
ASG01890,R1190,PRJ3341,2,2024-03-13,2024-04-30,45,2024-03-15,rejected
ASG01891,R1191,PRJ1348,1,2024-02-17,2024-04-30,86,2024-02-17,approved
ASG01892,R1192,PRJ1644,1,2024-01-08,2024-03-13,70,2024-01-08,approved
ASG01893,R1193,PRJ1784,1,2024-01-11,2024-04-30,44,2024-01-11,approved
ASG01894,R1193,PRJ1755,1,2024-01-03,2024-04-30,51,2024-01-03,approved
ASG01895,R1194,PRJ2287,1,2024-02-19,2024-04-30,77,2024-02-19,approved
ASG01896,R1195,PRJ2286,1,2024-01-16,2024-04-21,89,2024-01-16,approved
ASG01896,R1195,PRJ2286,2,2024-04-22,2024-04-30,90,2024-04-22,approved
ASG01897,R1195,PRJ2394,1,2024-02-27,2024-04-30,40,2024-02-27,approved
ASG01897,R1195,PRJ2394,2,2024-04-20,2024-04-30,40,2024-04-22,approved
ASG01898,R1196,PRJ1767,1,2024-02-01,2024-04-30,59,2024-02-01,approved
ASG01898,R1196,PRJ1767,2,2024-03-15,2024-04-30,84,2024-03-16,approved
ASG01899,R1196,PRJ0019,1,2024-01-28,2024-04-30,10,2024-01-28,approved
ASG01900,R1197,PRJ1163,1,2024-01-02,2024-04-30,71,2024-01-02,approved
ASG01901,R1198,PRJ3323,1,2024-02-17,2024-04-30,69,2024-02-17,approved
ASG01902,R1199,PRJ3320,1,2024-03-07,2024-04-30,75,2024-03-07,approved
ASG01903,R1200,PRJ3238,1,2024-02-27,2024-04-19,83,2024-02-27,approved
ASG01903,R1200,PRJ3238,2,2024-04-20,2024-04-30,68,2024-04-20,approved
ASG01904,R1200,PRJ3533,1,2024-02-27,2024-04-30,7,2024-02-27,approved
ASG01904,R1200,PRJ3533,2,2024-04-22,2024-04-30,20,2024-04-24,approved
ASG01905,R1201,PRJ1060,1,2024-02-08,2024-04-16,54,2024-02-08,approved
ASG01905,R1201,PRJ1060,2,2024-02-20,2024-04-16,79,2024-02-23,approved
ASG01906,R1202,PRJ3573,1,2024-03-10,2024-04-07,61,2024-03-10,approved
ASG01907,R1203,PRJ1131,1,2024-01-19,2024-03-11,50,2024-01-19,approved
ASG01908,R1204,PRJ2246,1,2024-02-08,2024-04-30,60,2024-02-08,approved
ASG01909,R1204,PRJ0001,1,2024-01-24,2024-04-30,10,2024-01-24,approved
ASG01910,R1205,PRJ3644,1,2024-02-16,2024-04-30,45,2024-02-16,approved
ASG01911,R1205,PRJ3623,1,2024-01-28,2024-04-11,74,2024-01-28,approved
ASG01911,R1205,PRJ3623,2,2024-04-12,2024-04-30,90,2024-04-12,approved
ASG01912,R1206,PRJ1931,1,2024-03-11,2024-04-30,55,2024-03-11,approved
ASG01912,R1206,PRJ1931,2,2024-04-17,2024-04-30,70,2024-04-20,approved
ASG01913,R1207,PRJ3622,1,2024-02-25,2024-04-30,58,2024-02-25,approved
ASG01913,R1207,PRJ3622,2,2024-03-06,2024-04-30,40,2024-03-09,approved
ASG01914,R1208,PRJ2865,1,2024-01-12,2024-04-30,52,2024-01-12,approved
ASG01915,R1208,PRJ2794,1,2024-03-13,2024-04-30,66,2024-03-13,approved
ASG01916,R1208,PRJ0033,1,2024-01-01,2024-04-30,12,2024-01-01,approved
ASG01917,R1209,PRJ2246,1,2024-02-22,2024-04-30,68,2024-02-22,approved
ASG01918,R1210,PRJ2863,1,2024-01-18,2024-04-07,71,2024-01-18,approved
ASG01918,R1210,PRJ2863,2,2024-04-08,2024-04-11,56,2024-04-08,approved
ASG01919,R1210,PRJ2841,1,2024-02-14,2024-04-30,83,2024-02-14,approved
ASG01919,R1210,PRJ2841,2,2024-04-10,2024-04-30,63,2024-04-12,approved
ASG01920,R1211,PRJ3835,1,2024-01-19,2024-04-21,59,2024-01-19,approved
ASG01920,R1211,PRJ3835,2,2024-03-08,2024-04-21,40,2024-03-09,rejected
ASG01921,R1211,PRJ3237,1,2024-02-14,2024-04-30,57,2024-02-14,approved
ASG01922,R1212,PRJ2463,1,2024-01-09,2024-04-30,74,2024-01-09,approved
ASG01923,R1212,PRJ2522,1,2024-02-13,2024-04-10,5,2024-02-13,approved
ASG01924,R1213,PRJ1674,1,2024-02-04,2024-04-30,55,2024-02-04,approved
ASG01925,R1214,PRJ1332,1,2024-01-28,2024-04-16,75,2024-01-28,approved
ASG01925,R1214,PRJ1332,2,2024-04-17,2024-04-25,90,2024-04-17,approved
ASG01926,R1215,PRJ1072,1,2024-01-21,2024-03-12,73,2024-01-21,approved
ASG01927,R1216,PRJ1004,1,2024-02-29,2024-04-30,65,2024-02-29,approved
ASG01927,R1216,PRJ1004,2,2024-04-20,2024-04-30,50,2024-04-22,rejected
ASG01928,R1216,PRJ1627,1,2024-03-03,2024-04-30,51,2024-03-03,approved
ASG01928,R1216,PRJ1627,2,2024-03-20,2024-04-30,81,2024-03-21,rejected
ASG01929,R1216,PRJ0037,1,2024-01-03,2024-04-22,16,2024-01-03,approved
ASG01930,R1217,PRJ3191,1,2024-02-20,2024-04-30,73,2024-02-20,approved
ASG01931,R1217,PRJ3812,1,2024-02-18,2024-04-30,43,2024-02-18,approved
ASG01932,R1218,PRJ1940,1,2024-01-01,2024-04-30,86,2024-01-01,approved
ASG01933,R1219,PRJ1837,1,2024-01-04,2024-04-23,80,2024-01-04,approved
ASG01933,R1219,PRJ1837,2,2024-04-24,2024-04-30,60,2024-04-24,approved
ASG01934,R1219,PRJ1082,1,2024-02-24,2024-04-30,87,2024-02-24,approved
ASG01934,R1219,PRJ1082,2,2024-04-21,2024-04-30,67,2024-04-24,approved
ASG01935,R1220,PRJ3309,1,2024-01-10,2024-04-16,85,2024-01-10,approved
ASG01935,R1220,PRJ3309,2,2024-03-06,2024-04-16,90,2024-03-07,approved
ASG01936,R1220,PRJ3615,1,2024-02-07,2024-04-20,59,2024-02-07,approved
ASG01937,R1220,PRJ3147,1,2024-02-26,2024-04-30,10,2024-02-26,approved
ASG01938,R1221,PRJ3190,1,2024-03-05,2024-04-30,81,2024-03-05,approved
ASG01939,R1222,PRJ1690,1,2024-02-06,2024-04-30,70,2024-02-06,approved
ASG01940,R1223,PRJ1764,1,2024-01-20,2024-04-07,66,2024-01-20,approved
ASG01940,R1223,PRJ1764,2,2024-04-08,2024-04-30,40,2024-04-08,approved
ASG01941,R1223,PRJ1580,1,2024-02-12,2024-04-30,87,2024-02-12,approved
ASG01941,R1223,PRJ1580,2,2024-04-11,2024-04-30,90,2024-04-12,approved
ASG01942,R1224,PRJ1072,1,2024-01-08,2024-04-30,62,2024-01-08,approved
ASG01942,R1224,PRJ1072,2,2024-02-20,2024-04-30,87,2024-02-22,rejected
ASG01943,R1224,PRJ1688,1,2024-02-02,2024-04-13,14,2024-02-02,approved
ASG01944,R1225,PRJ1689,1,2024-01-29,2024-04-22,80,2024-01-29,approved
ASG01945,R1226,PRJ1319,1,2024-03-08,2024-04-30,59,2024-03-08,approved
ASG01946,R1226,PRJ1887,1,2024-02-01,2024-04-30,72,2024-02-01,approved
ASG01947,R1227,PRJ1344,1,2024-01-27,2024-03-12,66,2024-01-27,approved
ASG01948,R1228,PRJ1308,1,2024-01-08,2024-04-04,88,2024-01-08,approved
ASG01948,R1228,PRJ1308,2,2024-04-05,2024-04-11,63,2024-04-05,approved
ASG01949,R1228,PRJ0012,1,2024-02-27,2024-04-30,7,2024-02-27,approved
ASG01949,R1228,PRJ0012,2,2024-04-18,2024-04-30,5,2024-04-21,approved
ASG01950,R1229,PRJ1152,1,2024-02-21,2024-04-30,57,2024-02-21,approved
ASG01950,R1229,PRJ1152,2,2024-03-02,2024-04-30,72,2024-03-04,approved
ASG01951,R1230,PRJ2836,1,2024-03-14,2024-04-30,85,2024-03-14,approved
ASG01952,R1231,PRJ2646,1,2024-01-12,2024-04-30,67,2024-01-12,approved
ASG01953,R1231,PRJ2687,1,2024-03-07,2024-04-30,71,2024-03-07,approved
ASG01954,R1232,PRJ2901,1,2024-02-05,2024-04-11,77,2024-02-05,approved
ASG01955,R1232,PRJ2236,1,2024-02-04,2024-04-22,59,2024-02-04,approved
ASG01955,R1232,PRJ2236,2,2024-04-23,2024-04-30,44,2024-04-23,approved
ASG01956,R1232,PRJ2296,1,2024-02-04,2024-04-30,13,2024-02-04,approved
ASG01956,R1232,PRJ2296,2,2024-04-06,2024-04-30,20,2024-04-09,approved
ASG01957,R1233,PRJ1744,1,2024-02-17,2024-04-07,86,2024-02-17,approved
ASG01957,R1233,PRJ1744,2,2024-03-17,2024-04-07,90,2024-03-19,approved
ASG01958,R1234,PRJ3623,1,2024-02-03,2024-04-30,59,2024-02-03,approved
ASG01959,R1234,PRJ3769,1,2024-02-19,2024-04-09,83,2024-02-19,approved
ASG01960,R1235,PRJ2035,1,2024-01-28,2024-04-30,45,2024-01-28,approved
ASG01961,R1235,PRJ2205,1,2024-02-06,2024-04-18,54,2024-02-06,approved
ASG01962,R1236,PRJ1627,1,2024-02-11,2024-04-25,40,2024-02-11,approved
ASG01962,R1236,PRJ1627,2,2024-04-26,2024-04-30,55,2024-04-26,approved
ASG01963,R1236,PRJ0021,1,2024-02-25,2024-04-30,11,2024-02-25,approved
ASG01963,R1236,PRJ0021,2,2024-04-13,2024-04-30,20,2024-04-16,approved
ASG01964,R1237,PRJ2365,1,2024-01-01,2024-04-30,65,2024-01-01,approved
ASG01964,R1237,PRJ2365,2,2024-03-05,2024-04-30,40,2024-03-06,approved
ASG01965,R1238,PRJ3626,1,2024-01-22,2024-03-10,82,2024-01-22,approved
ASG01966,R1239,PRJ3684,1,2024-03-10,2024-04-30,67,2024-03-10,approved
ASG01967,R1239,PRJ3232,1,2024-03-06,2024-04-30,63,2024-03-06,approved
ASG01968,R1240,PRJ3872,1,2024-02-02,2024-04-30,60,2024-02-02,approved
ASG01969,R1240,PRJ0047,1,2024-02-06,2024-04-30,9,2024-02-06,approved
ASG01970,R1241,PRJ2730,1,2024-03-08,2024-04-13,84,2024-03-08,approved
ASG01970,R1241,PRJ2730,2,2024-04-14,2024-04-30,64,2024-04-14,approved
ASG01971,R1242,PRJ3323,1,2024-02-11,2024-04-30,75,2024-02-11,approved
ASG01971,R1242,PRJ3323,2,2024-04-05,2024-04-30,60,2024-04-06,approved
ASG01972,R1243,PRJ1168,1,2024-02-28,2024-04-23,87,2024-02-28,approved
ASG01972,R1243,PRJ1168,2,2024-03-15,2024-04-23,62,2024-03-17,approved
ASG01973,R1244,PRJ3919,1,2024-03-07,2024-04-30,66,2024-03-07,approved
ASG01974,R1244,PRJ3770,1,2024-03-02,2024-04-30,10,2024-03-02,approved
ASG01975,R1245,PRJ2356,1,2024-02-16,2024-04-30,51,2024-02-16,approved
ASG01976,R1246,PRJ1692,1,2024-01-29,2024-04-30,86,2024-01-29,approved
ASG01977,R1246,PRJ1137,1,2024-01-12,2024-04-07,69,2024-01-12,approved
ASG01977,R1246,PRJ1137,2,2024-04-08,2024-04-30,84,2024-04-08,approved
ASG01978,R1247,PRJ1580,1,2024-03-05,2024-04-30,70,2024-03-05,approved
ASG01978,R1247,PRJ1580,2,2024-04-21,2024-04-30,90,2024-04-23,approved
ASG01979,R1248,PRJ3668,1,2024-02-06,2024-04-30,74,2024-02-06,approved
ASG01979,R1248,PRJ3668,2,2024-02-23,2024-04-30,90,2024-02-26,rejected
ASG01980,R1248,PRJ3474,1,2024-03-01,2024-04-11,11,2024-03-01,approved
ASG01981,R1249,PRJ2541,1,2024-03-06,2024-04-30,48,2024-03-06,approved
ASG01982,R1250,PRJ1583,1,2024-01-05,2024-03-13,62,2024-01-05,approved
ASG01983,R1251,PRJ2221,1,2024-03-10,2024-04-30,55,2024-03-10,approved
ASG01984,R1252,PRJ2339,1,2024-03-08,2024-04-30,47,2024-03-08,approved
ASG01985,R1252,PRJ2189,1,2024-01-20,2024-04-19,9,2024-01-20,approved
ASG01985,R1252,PRJ2189,2,2024-04-20,2024-04-30,5,2024-04-20,approved
ASG01986,R1253,PRJ1163,1,2024-03-13,2024-04-30,63,2024-03-13,approved
ASG01986,R1253,PRJ1163,2,2024-04-06,2024-04-30,90,2024-04-07,approved
ASG01987,R1254,PRJ3125,1,2024-02-17,2024-04-30,51,2024-02-17,approved
