resource_id,project_id,week_ending_date,hours_logged
R1231,PRJ2687,2024-03-31,31.2
R1231,PRJ2687,2024-04-07,33.6
R1231,PRJ2687,2024-04-14,23.0
R1231,PRJ2687,2024-04-21,28.2
R1231,PRJ2687,2024-04-28,30.6
R1232,PRJ2901,2024-03-03,29.8
R1232,PRJ2901,2024-03-10,33.4
R1232,PRJ2901,2024-03-17,28.2
R1232,PRJ2901,2024-03-24,20.6
R1232,PRJ2901,2024-03-31,25.0
R1232,PRJ2901,2024-04-07,32.3
R1232,PRJ2901,2024-04-14,36.9
R1232,PRJ2236,2024-03-03,24.3
R1232,PRJ2236,2024-03-10,21.5
R1232,PRJ2236,2024-03-17,20.4
R1232,PRJ2236,2024-03-24,27.9
R1232,PRJ2236,2024-03-31,18.8
R1232,PRJ2236,2024-04-07,30.0
R1232,PRJ2236,2024-04-14,19.4
R1232,PRJ2236,2024-04-21,14.0
R1232,PRJ2236,2024-04-28,21.3
R1232,PRJ2296,2024-03-10,5.4
R1232,PRJ2296,2024-03-17,4.8
R1232,PRJ2296,2024-03-24,6.3
R1232,PRJ2296,2024-03-31,4.8
R1232,PRJ2296,2024-04-07,5.7
R1232,PRJ2296,2024-04-14,7.8
R1232,PRJ2296,2024-04-21,6.6
R1232,PRJ2296,2024-04-28,7.4
R1233,PRJ1744,2024-03-03,34.1
R1233,PRJ1744,2024-03-10,31.8
R1233,PRJ1744,2024-03-17,41.2
R1233,PRJ1744,2024-03-24,31.4
R1233,PRJ1744,2024-03-31,33.9
R1233,PRJ1744,2024-04-07,38.2
R1234,PRJ3623,2024-03-03,29.9
R1234,PRJ3623,2024-03-10,25.6
R1234,PRJ3623,2024-03-17,24.8
R1234,PRJ3623,2024-03-24,26.6
R1234,PRJ3623,2024-03-31,27.5
R1234,PRJ3623,2024-04-07,28.3
R1234,PRJ3623,2024-04-14,25.5
R1234,PRJ3623,2024-04-21,27.5
R1234,PRJ3623,2024-04-28,24.3
R1234,PRJ3769,2024-03-03,29.1
R1234,PRJ3769,2024-03-10,34.6
R1234,PRJ3769,2024-03-17,40.9
R1234,PRJ3769,2024-03-24,22.8
R1234,PRJ3769,2024-03-31,39.3
R1234,PRJ3769,2024-04-07,34.2
R1235,PRJ2035,2024-03-17,19.2
R1235,PRJ2035,2024-03-24,19.3
R1235,PRJ2035,2024-03-31,21.4
R1235,PRJ2035,2024-04-07,20.8
R1235,PRJ2035,2024-04-14,15.8
R1235,PRJ2035,2024-04-21,20.0
R1235,PRJ2035,2024-04-28,16.0
R1235,PRJ2205,2024-03-03,19.6
R1235,PRJ2205,2024-03-10,22.5
R1235,PRJ2205,2024-03-17,21.6
R1235,PRJ2205,2024-03-24,22.0
R1235,PRJ2205,2024-03-31,18.2
R1235,PRJ2205,2024-04-07,25.3
R1235,PRJ2205,2024-04-14,22.6
R1235,PRJ2205,2024-04-21,22.0
R1236,PRJ1627,2024-03-03,16.3
R1236,PRJ1627,2024-03-10,15.7
R1236,PRJ1627,2024-03-17,17.9
R1236,PRJ1627,2024-03-24,16.4
R1236,PRJ1627,2024-03-31,14.0
R1236,PRJ1627,2024-04-07,14.6
R1236,PRJ1627,2024-04-14,13.2
R1236,PRJ1627,2024-04-21,19.6
R1236,PRJ1627,2024-04-28,15.9
R1236,PRJ0021,2024-03-03,5.5
R1236,PRJ0021,2024-03-10,4.6
R1236,PRJ0021,2024-03-17,4.2
R1236,PRJ0021,2024-03-31,4.5
R1236,PRJ0021,2024-04-07,5.3
R1236,PRJ0021,2024-04-21,6.7
R1236,PRJ0021,2024-04-28,9.3
R1237,PRJ2365,2024-03-03,24.8
R1237,PRJ2365,2024-03-10,20.0
R1237,PRJ2365,2024-03-17,17.4
R1237,PRJ2365,2024-03-24,15.1
R1237,PRJ2365,2024-03-31,20.8
R1237,PRJ2365,2024-04-07,18.6
R1237,PRJ2365,2024-04-14,12.8
R1237,PRJ2365,2024-04-28,17.5
R1238,PRJ3626,2024-03-03,31.8
R1238,PRJ3626,2024-03-10,31.9
R1239,PRJ3684,2024-03-17,25.6
R1239,PRJ3684,2024-03-24,28.6
R1239,PRJ3684,2024-03-31,26.1
R1239,PRJ3684,2024-04-07,27.6
R1239,PRJ3684,2024-04-14,28.1
R1239,PRJ3684,2024-04-21,25.5
R1239,PRJ3684,2024-04-28,24.0
R1239,PRJ3232,2024-03-10,28.1
R1239,PRJ3232,2024-03-17,28.2
R1239,PRJ3232,2024-03-24,27.0
R1239,PRJ3232,2024-03-31,23.4
R1239,PRJ3232,2024-04-07,27.1
R1239,PRJ3232,2024-04-14,20.0
R1239,PRJ3232,2024-04-21,27.5
R1240,PRJ3872,2024-03-03,27.0
R1240,PRJ3872,2024-03-10,27.3
R1240,PRJ3872,2024-03-17,24.9
R1240,PRJ3872,2024-03-24,16.7
R1240,PRJ3872,2024-03-31,26.9
R1240,PRJ3872,2024-04-07,24.3
R1240,PRJ3872,2024-04-14,27.9
R1240,PRJ3872,2024-04-21,20.8
R1240,PRJ3872,2024-04-28,18.5
R1240,PRJ0047,2024-03-03,4.2
R1240,PRJ0047,2024-03-10,4.0
R1240,PRJ0047,2024-03-17,3.5
R1240,PRJ0047,2024-03-24,3.6
R1240,PRJ0047,2024-03-31,3.3
R1240,PRJ0047,2024-04-07,4.1
R1240,PRJ0047,2024-04-14,3.3
R1240,PRJ0047,2024-04-21,3.3
R1240,PRJ0047,2024-04-28,3.8
R1241,PRJ2730,2024-03-17,33.6
R1241,PRJ2730,2024-03-24,28.0
R1241,PRJ2730,2024-04-07,31.7
R1241,PRJ2730,2024-04-14,28.4
R1241,PRJ2730,2024-04-21,21.1
R1241,PRJ2730,2024-04-28,27.9
R1242,PRJ3323,2024-03-03,26.6
R1242,PRJ3323,2024-03-10,35.2
R1242,PRJ3323,2024-03-24,35.3
R1242,PRJ3323,2024-03-31,31.4
R1242,PRJ3323,2024-04-07,23.2
R1242,PRJ3323,2024-04-14,31.2
R1242,PRJ3323,2024-04-21,24.2
R1242,PRJ3323,2024-04-28,23.9
R1243,PRJ1168,2024-03-03,33.9
R1243,PRJ1168,2024-03-10,31.1
R1243,PRJ1168,2024-03-17,29.4
R1243,PRJ1168,2024-03-24,16.2
R1243,PRJ1168,2024-03-31,20.0
R1243,PRJ1168,2024-04-07,23.8
R1243,PRJ1168,2024-04-14,26.2
R1243,PRJ1168,2024-04-21,21.3
R1244,PRJ3919,2024-03-10,34.3
R1244,PRJ3919,2024-03-17,29.3
R1244,PRJ3919,2024-03-24,24.5
R1244,PRJ3919,2024-03-31,23.6
R1244,PRJ3919,2024-04-07,33.9
R1244,PRJ3919,2024-04-14,23.7
R1244,PRJ3919,2024-04-21,27.5
R1244,PRJ3919,2024-04-28,29.3
R1244,PRJ3770,2024-03-10,4.5
R1244,PRJ3770,2024-03-17,4.3
R1244,PRJ3770,2024-03-24,4.3
R1244,PRJ3770,2024-03-31,4.1
R1244,PRJ3770,2024-04-07,4.2
R1244,PRJ3770,2024-04-14,3.8
R1244,PRJ3770,2024-04-21,4.0
R1244,PRJ3770,2024-04-28,4.6
R1245,PRJ2356,2024-03-03,18.5
R1245,PRJ2356,2024-03-10,18.8
R1245,PRJ2356,2024-03-17,21.5
R1245,PRJ2356,2024-03-24,21.3
R1245,PRJ2356,2024-03-31,19.3
R1245,PRJ2356,2024-04-07,21.6
R1245,PRJ2356,2024-04-14,21.6
R1245,PRJ2356,2024-04-21,26.5
R1245,PRJ2356,2024-04-28,26.5
R1246,PRJ1692,2024-03-03,44.7
R1246,PRJ1692,2024-03-10,36.4
R1246,PRJ1692,2024-03-17,39.0
R1246,PRJ1692,2024-03-24,36.2
R1246,PRJ1692,2024-03-31,33.8
R1246,PRJ1692,2024-04-07,36.7
R1246,PRJ1692,2024-04-14,33.8
R1246,PRJ1692,2024-04-21,34.7
R1246,PRJ1692,2024-04-28,34.2
R1246,PRJ1137,2024-03-03,27.5
R1246,PRJ1137,2024-03-10,25.1
R1246,PRJ1137,2024-03-17,30.8
R1246,PRJ1137,2024-03-24,29.4
R1246,PRJ1137,2024-03-31,25.0
R1246,PRJ1137,2024-04-07,27.4
R1246,PRJ1137,2024-04-14,28.6
R1246,PRJ1137,2024-04-21,34.6
R1246,PRJ1137,2024-04-28,38.7
R1247,PRJ1580,2024-03-10,26.8
R1247,PRJ1580,2024-03-17,31.2
R1247,PRJ1580,2024-03-24,27.9
R1247,PRJ1580,2024-03-31,26.9
R1247,PRJ1580,2024-04-07,25.1
R1247,PRJ1580,2024-04-14,27.3
R1247,PRJ1580,2024-04-21,31.3
R1247,PRJ1580,2024-04-28,37.8
R1248,PRJ3668,2024-03-03,25.8
R1248,PRJ3668,2024-03-10,31.7
R1248,PRJ3668,2024-03-17,30.3
R1248,PRJ3668,2024-03-24,25.3
R1248,PRJ3668,2024-03-31,24.2
R1248,PRJ3668,2024-04-07,24.0
R1248,PRJ3668,2024-04-14,33.4
R1248,PRJ3668,2024-04-21,25.4
R1248,PRJ3668,2024-04-28,28.6
R1248,PRJ3474,2024-03-10,4.5
R1248,PRJ3474,2024-03-17,4.3
R1248,PRJ3474,2024-03-24,4.0
R1248,PRJ3474,2024-03-31,5.6
R1248,PRJ3474,2024-04-07,5.6
R1248,PRJ3474,2024-04-14,5.7
R1249,PRJ2541,2024-03-10,22.5
R1249,PRJ2541,2024-03-17,19.7
R1249,PRJ2541,2024-03-31,22.0
R1249,PRJ2541,2024-04-07,21.6
R1249,PRJ2541,2024-04-14,25.0
R1249,PRJ2541,2024-04-21,23.3
R1249,PRJ2541,2024-04-28,14.8
R1250,PRJ1583,2024-03-03,24.7
R1251,PRJ2221,2024-03-17,28.6
R1251,PRJ2221,2024-03-24,21.1
R1251,PRJ2221,2024-03-31,16.9
R1251,PRJ2221,2024-04-07,25.3
R1251,PRJ2221,2024-04-14,19.1
R1251,PRJ2221,2024-04-21,24.7
R1251,PRJ2221,2024-04-28,27.8
R1252,PRJ2339,2024-03-17,22.2
R1252,PRJ2339,2024-03-24,18.2
R1252,PRJ2339,2024-03-31,18.8
R1252,PRJ2339,2024-04-07,22.9
R1252,PRJ2339,2024-04-14,18.1
R1252,PRJ2339,2024-04-21,14.1
R1252,PRJ2339,2024-04-28,20.9
R1252,PRJ2189,2024-03-10,3.8
R1252,PRJ2189,2024-03-17,4.6
R1252,PRJ2189,2024-03-24,4.4
R1252,PRJ2189,2024-03-31,4.1
R1252,PRJ2189,2024-04-07,3.8
R1252,PRJ2189,2024-04-14,3.3
R1252,PRJ2189,2024-04-21,3.1
R1252,PRJ2189,2024-04-28,1.7
R1253,PRJ1163,2024-03-17,31.4
R1253,PRJ1163,2024-03-24,21.3
R1253,PRJ1163,2024-03-31,25.0
R1253,PRJ1163,2024-04-07,24.9
R1253,PRJ1163,2024-04-14,39.5
R1253,PRJ1163,2024-04-21,36.9
R1253,PRJ1163,2024-04-28,33.6
R1254,PRJ3125,2024-03-03,18.1
R1254,PRJ3125,2024-03-10,15.2
R1254,PRJ3125,2024-03-17,14.1
R1254,PRJ3125,2024-03-24,17.9
R1254,PRJ3125,2024-03-31,14.1
R1254,PRJ3125,2024-04-07,17.8
R1254,PRJ3125,2024-04-14,16.1
R1254,PRJ3125,2024-04-21,16.3
R1254,PRJ3125,2024-04-28,13.9
R1254,PRJ3668,2024-03-03,31.2
R1254,PRJ3668,2024-03-10,28.5
R1254,PRJ3668,2024-03-24,24.1
R1254,PRJ3668,2024-03-31,30.5
R1254,PRJ3668,2024-04-07,32.4
R1254,PRJ3668,2024-04-14,23.1
R1254,PRJ3668,2024-04-21,17.9
R1254,PRJ3668,2024-04-28,36.3
R1255,PRJ1686,2024-03-03,20.9
R1255,PRJ1686,2024-03-10,36.9
R1255,PRJ1686,2024-03-24,30.3
R1255,PRJ1686,2024-03-31,22.3
R1255,PRJ1686,2024-04-07,25.7
R1255,PRJ1686,2024-04-14,26.0
R1255,PRJ1686,2024-04-21,34.9
R1255,PRJ1686,2024-04-28,31.2
R1256,PRJ2400,2024-03-03,25.2
R1256,PRJ2400,2024-03-10,25.8
R1256,PRJ2400,2024-03-17,22.1
R1256,PRJ2400,2024-03-24,23.8
R1256,PRJ2400,2024-03-31,18.6
R1256,PRJ2400,2024-04-07,20.8
R1256,PRJ2400,2024-04-14,21.9
R1256,PRJ2400,2024-04-21,22.9
R1256,PRJ2400,2024-04-28,18.1
R1256,PRJ2220,2024-03-03,7.3
R1256,PRJ2220,2024-03-10,6.7
R1256,PRJ2220,2024-03-17,9.9
R1256,PRJ2220,2024-03-24,7.7
R1256,PRJ2220,2024-03-31,8.4
R1256,PRJ2220,2024-04-07,8.4
R1256,PRJ2220,2024-04-21,6.9
R1256,PRJ2220,2024-04-28,5.1
R1257,PRJ2226,2024-03-03,24.5
R1257,PRJ2226,2024-03-10,30.3
R1257,PRJ2226,2024-03-17,35.9
R1257,PRJ2226,2024-03-24,37.6
R1257,PRJ2226,2024-03-31,41.4
R1257,PRJ2226,2024-04-07,32.5
R1257,PRJ2226,2024-04-14,23.8
R1257,PRJ2226,2024-04-21,21.1
R1257,PRJ2226,2024-04-28,23.0
R1258,PRJ2843,2024-03-03,23.3
R1258,PRJ2843,2024-03-10,24.1
R1258,PRJ2843,2024-03-17,24.9
R1258,PRJ2843,2024-03-24,26.5
R1258,PRJ2843,2024-03-31,22.7
R1258,PRJ2843,2024-04-07,24.4
R1258,PRJ2843,2024-04-14,26.0
R1258,PRJ2843,2024-04-21,19.0
R1258,PRJ2843,2024-04-28,29.1
R1258,PRJ2479,2024-03-03,32.0
R1258,PRJ2479,2024-03-10,25.6
R1258,PRJ2479,2024-03-17,28.4
R1258,PRJ2479,2024-03-24,35.4
R1258,PRJ2479,2024-03-31,36.4
R1258,PRJ2479,2024-04-07,33.7
R1258,PRJ2479,2024-04-14,33.7
R1258,PRJ2479,2024-04-21,32.1
R1259,PRJ2412,2024-03-03,29.7
R1259,PRJ2412,2024-03-10,24.9
R1259,PRJ2412,2024-03-17,21.4
R1259,PRJ2412,2024-03-24,21.7
R1259,PRJ2412,2024-03-31,21.6
R1259,PRJ2412,2024-04-07,29.2
R1259,PRJ2412,2024-04-14,29.7
R1259,PRJ2412,2024-04-21,24.8
R1259,PRJ2412,2024-04-28,18.8
R1259,PRJ2880,2024-03-03,18.8
R1259,PRJ2880,2024-03-10,28.1
R1259,PRJ2880,2024-03-17,29.4
R1259,PRJ2880,2024-03-24,34.6
R1259,PRJ2880,2024-03-31,28.4
R1259,PRJ2880,2024-04-14,25.8
R1259,PRJ2880,2024-04-21,33.8
R1259,PRJ2880,2024-04-28,27.7
R1260,PRJ2456,2024-03-03,22.0
R1260,PRJ2456,2024-03-10,15.8
R1260,PRJ2456,2024-03-17,23.9
R1260,PRJ2456,2024-03-31,22.2
R1260,PRJ2456,2024-04-07,17.1
R1260,PRJ2456,2024-04-14,24.2
R1260,PRJ2456,2024-04-21,17.2
R1260,PRJ2456,2024-04-28,21.4
R1260,PRJ2296,2024-03-10,2.2
R1260,PRJ2296,2024-03-17,2.1
R1260,PRJ2296,2024-03-24,2.6
R1260,PRJ2296,2024-03-31,2.2
R1260,PRJ2296,2024-04-07,2.2
R1260,PRJ2296,2024-04-14,2.2
R1260,PRJ2296,2024-04-21,2.6
R1260,PRJ2296,2024-04-28,2.7
R1261,PRJ3622,2024-03-03,33.3
R1261,PRJ3622,2024-03-10,33.1
R1261,PRJ3622,2024-03-17,33.9
R1261,PRJ3622,2024-03-24,34.3
R1261,PRJ3622,2024-03-31,36.5
R1261,PRJ3622,2024-04-07,36.2
R1261,PRJ3622,2024-04-14,19.5
R1261,PRJ3622,2024-04-21,22.0
R1261,PRJ3622,2024-04-28,18.4
R1261,PRJ3717,2024-03-03,21.9
R1261,PRJ3717,2024-03-10,17.4
R1261,PRJ3717,2024-03-17,22.4
R1261,PRJ3717,2024-03-24,21.6
R1261,PRJ3717,2024-03-31,20.9
R1261,PRJ3717,2024-04-07,20.3
R1261,PRJ3717,2024-04-14,23.5
R1261,PRJ3717,2024-04-21,31.1
R1261,PRJ3717,2024-04-28,24.8
R1262,PRJ2558,2024-03-03,18.0
R1262,PRJ2558,2024-03-10,17.7
R1263,PRJ1224,2024-03-03,18.5
R1263,PRJ1224,2024-03-10,18.9
R1263,PRJ1224,2024-03-17,15.9
R1263,PRJ1224,2024-03-24,20.6
R1263,PRJ1224,2024-03-31,14.2
R1263,PRJ1224,2024-04-07,12.6
R1263,PRJ1224,2024-04-14,19.1
R1263,PRJ1224,2024-04-21,13.9
R1263,PRJ1224,2024-04-28,12.7
R1264,PRJ1319,2024-03-03,26.1
R1264,PRJ1319,2024-03-10,27.2
R1264,PRJ1319,2024-03-17,21.6
R1264,PRJ1319,2024-03-24,28.1
R1264,PRJ1319,2024-03-31,26.9
R1264,PRJ1319,2024-04-07,29.6
R1264,PRJ1319,2024-04-21,28.6
R1264,PRJ1319,2024-04-28,31.0
R1264,PRJ1443,2024-03-03,3.9
R1264,PRJ1443,2024-03-10,3.4
R1264,PRJ1443,2024-03-17,3.4
R1264,PRJ1443,2024-03-24,3.6
R1264,PRJ1443,2024-03-31,2.7
R1264,PRJ1443,2024-04-07,3.5
R1264,PRJ1443,2024-04-14,3.0
R1264,PRJ1443,2024-04-21,3.1
R1265,PRJ1235,2024-03-03,20.5
R1265,PRJ1235,2024-03-10,20.8
R1265,PRJ1235,2024-03-17,22.3
R1265,PRJ1235,2024-03-24,19.2
R1265,PRJ1235,2024-03-31,18.1
R1265,PRJ1235,2024-04-07,18.0
R1265,PRJ1235,2024-04-14,24.9
R1265,PRJ1235,2024-04-21,25.5
R1265,PRJ1235,2024-04-28,25.0
R1265,PRJ1041,2024-03-03,30.2
R1265,PRJ1041,2024-03-10,36.5
R1265,PRJ1041,2024-03-17,35.8
R1265,PRJ1041,2024-03-31,28.2
R1265,PRJ1041,2024-04-07,31.9
R1265,PRJ1041,2024-04-14,28.5
R1265,PRJ1041,2024-04-21,22.0
R1265,PRJ1041,2024-04-28,37.0
R1266,PRJ2237,2024-03-03,33.6
R1266,PRJ2237,2024-03-10,39.3
R1266,PRJ2237,2024-03-17,35.9
R1266,PRJ2237,2024-03-24,29.8
R1266,PRJ2237,2024-03-31,38.6
R1266,PRJ2237,2024-04-07,38.9
R1266,PRJ2237,2024-04-14,21.6
R1266,PRJ2237,2024-04-21,27.1
R1266,PRJ2237,2024-04-28,17.7
R1266,PRJ2047,2024-03-10,42.9
R1266,PRJ2047,2024-03-17,39.5
R1266,PRJ2047,2024-03-24,44.0
R1266,PRJ2047,2024-03-31,35.1
R1266,PRJ2047,2024-04-07,39.9
R1266,PRJ2047,2024-04-14,40.3
R1266,PRJ2047,2024-04-21,27.6
R1266,PRJ2047,2024-04-28,32.0
R1267,PRJ1169,2024-03-03,24.0
R1267,PRJ1169,2024-03-10,33.3
R1267,PRJ1169,2024-03-17,29.7
R1267,PRJ1169,2024-03-24,29.7
R1267,PRJ1169,2024-03-31,43.6
R1267,PRJ1169,2024-04-07,32.8
R1267,PRJ1169,2024-04-14,38.2
R1267,PRJ1169,2024-04-21,33.6
R1267,PRJ1169,2024-04-28,25.2
R1268,PRJ1575,2024-03-03,20.6
R1268,PRJ1575,2024-03-10,19.1
R1268,PRJ1575,2024-03-17,16.1
R1268,PRJ1575,2024-03-31,20.3
R1268,PRJ1575,2024-04-07,16.5
R1268,PRJ1575,2024-04-14,11.8
R1268,PRJ1575,2024-04-21,21.2
R1268,PRJ1575,2024-04-28,17.4
R1268,PRJ0015,2024-03-03,7.7
R1268,PRJ0015,2024-03-10,7.4
R1268,PRJ0015,2024-03-17,7.1
R1268,PRJ0015,2024-03-31,7.7
R1268,PRJ0015,2024-04-07,7.8
R1268,PRJ0015,2024-04-14,8.0
R1269,PRJ1466,2024-03-03,22.7
R1269,PRJ1466,2024-03-10,19.6
R1269,PRJ1466,2024-03-17,13.7
R1269,PRJ1466,2024-03-31,16.3
R1269,PRJ1466,2024-04-07,24.0
R1269,PRJ1466,2024-04-14,20.8
R1269,PRJ1466,2024-04-21,19.9
R1269,PRJ1768,2024-03-03,26.6
R1269,PRJ1768,2024-03-10,29.0
R1269,PRJ1768,2024-03-17,30.0
R1269,PRJ1768,2024-03-24,26.9
R1269,PRJ1768,2024-03-31,32.7
R1269,PRJ1768,2024-04-07,25.1
R1269,PRJ1768,2024-04-14,31.8
R1269,PRJ1768,2024-04-21,34.3
R1270,PRJ3852,2024-03-03,24.2
R1270,PRJ3852,2024-03-10,26.0
R1270,PRJ3852,2024-03-17,20.5
R1270,PRJ3852,2024-03-24,24.9
R1270,PRJ3852,2024-03-31,20.4
R1270,PRJ3852,2024-04-07,19.4
R1270,PRJ3852,2024-04-14,22.2
R1270,PRJ3852,2024-04-28,39.6
R1271,PRJ1163,2024-03-03,25.2
R1271,PRJ1163,2024-03-10,35.3
R1271,PRJ1163,2024-03-17,28.5
R1271,PRJ1163,2024-03-24,26.5
R1271,PRJ1163,2024-03-31,25.9
R1271,PRJ1163,2024-04-07,32.0
R1271,PRJ1163,2024-04-14,22.8
R1271,PRJ1163,2024-04-21,26.8
R1271,PRJ1163,2024-04-28,24.0
R1272,PRJ1203,2024-03-03,18.3
R1272,PRJ1203,2024-03-10,11.5
R1272,PRJ1203,2024-03-17,16.1
R1272,PRJ1203,2024-03-24,15.4
R1272,PRJ1203,2024-03-31,14.0
R1272,PRJ1203,2024-04-07,13.6
R1272,PRJ1203,2024-04-14,17.5
R1272,PRJ1203,2024-04-21,13.2
R1272,PRJ1203,2024-04-28,16.0
R1272,PRJ1176,2024-03-17,16.6
R1272,PRJ1176,2024-03-31,19.2
R1272,PRJ1176,2024-04-07,22.6
R1272,PRJ1176,2024-04-21,18.6
R1272,PRJ1176,2024-04-28,22.6
R1272,PRJ1050,2024-03-03,5.1
R1272,PRJ1050,2024-03-17,3.8
R1272,PRJ1050,2024-03-24,4.7
R1272,PRJ1050,2024-03-31,4.8
R1272,PRJ1050,2024-04-07,4.3
R1272,PRJ1050,2024-04-14,5.7
R1273,PRJ1360,2024-03-03,18.2
R1273,PRJ1360,2024-03-10,23.6
R1274,PRJ2990,2024-03-03,28.5
R1274,PRJ2990,2024-03-10,27.1
R1274,PRJ2990,2024-03-17,23.9
R1274,PRJ2990,2024-03-24,27.7
R1274,PRJ2990,2024-03-31,28.9
R1274,PRJ2990,2024-04-07,30.0
R1274,PRJ2990,2024-04-14,34.9
R1274,PRJ2990,2024-04-21,26.9
R1274,PRJ2990,2024-04-28,28.1
R1275,PRJ1291,2024-03-03,23.9
R1275,PRJ1291,2024-03-10,31.2
R1275,PRJ1291,2024-03-17,22.2
R1275,PRJ1291,2024-03-24,23.2
R1275,PRJ1291,2024-03-31,23.4
R1275,PRJ1291,2024-04-07,19.7
R1275,PRJ1291,2024-04-14,25.5
R1275,PRJ1291,2024-04-21,24.5
R1275,PRJ1291,2024-04-28,22.0
R1275,PRJ1246,2024-03-03,18.8
R1275,PRJ1246,2024-03-10,18.4
R1275,PRJ1246,2024-03-17,15.0
R1275,PRJ1246,2024-03-24,18.7
R1275,PRJ1246,2024-03-31,13.1
R1275,PRJ1246,2024-04-07,16.1
R1276,PRJ1166,2024-03-03,22.5
R1276,PRJ1166,2024-03-10,30.9
R1276,PRJ1166,2024-03-17,29.4
R1276,PRJ1166,2024-03-24,31.0
R1276,PRJ1166,2024-03-31,22.9
R1276,PRJ1166,2024-04-07,21.9
R1276,PRJ1166,2024-04-14,19.2
R1276,PRJ1158,2024-03-17,20.4
R1276,PRJ1158,2024-03-24,16.5
R1276,PRJ1158,2024-04-07,18.5
R1276,PRJ1158,2024-04-14,17.7
R1276,PRJ1158,2024-04-21,12.1
R1276,PRJ1737,2024-03-03,8.0
R1276,PRJ1737,2024-03-10,7.3
R1276,PRJ1737,2024-03-17,8.3
R1276,PRJ1737,2024-03-24,8.3
R1276,PRJ1737,2024-03-31,7.8
R1276,PRJ1737,2024-04-07,8.8
R1276,PRJ1737,2024-04-28,5.6
R1277,PRJ2222,2024-03-03,23.8
R1277,PRJ2222,2024-03-10,22.5
R1277,PRJ2222,2024-03-17,21.5
R1277,PRJ2222,2024-03-24,21.7
R1277,PRJ2222,2024-03-31,23.3
R1277,PRJ2222,2024-04-07,22.8
R1277,PRJ2222,2024-04-21,18.1
R1277,PRJ2222,2024-04-28,24.9
R1277,PRJ2031,2024-03-17,29.2
R1277,PRJ2031,2024-03-24,27.6
R1277,PRJ2031,2024-03-31,26.2
R1277,PRJ2031,2024-04-07,28.0
R1277,PRJ2031,2024-04-14,22.3
R1277,PRJ2031,2024-04-28,27.5
R1278,PRJ1692,2024-03-17,21.7
R1278,PRJ1692,2024-03-24,25.9
R1278,PRJ1692,2024-03-31,23.9
R1278,PRJ1692,2024-04-07,20.0
R1278,PRJ1692,2024-04-14,20.4
R1278,PRJ1692,2024-04-21,21.5
R1278,PRJ1692,2024-04-28,20.6
R1279,PRJ1959,2024-03-03,19.4
R1279,PRJ1959,2024-03-10,17.5
R1279,PRJ1959,2024-03-17,21.2
R1279,PRJ1959,2024-03-24,20.2
R1279,PRJ1959,2024-03-31,18.8
R1279,PRJ1959,2024-04-07,16.1
R1279,PRJ1959,2024-04-14,18.8
R1279,PRJ1959,2024-04-21,16.5
R1279,PRJ1959,2024-04-28,15.5
R1280,PRJ2839,2024-03-03,19.1
R1280,PRJ2839,2024-03-10,14.5
R1280,PRJ2839,2024-03-17,26.5
R1280,PRJ2839,2024-03-24,17.9
R1280,PRJ2839,2024-03-31,21.3
R1280,PRJ2839,2024-04-07,17.4
R1280,PRJ2839,2024-04-14,21.0
R1280,PRJ2839,2024-04-21,21.3
R1280,PRJ2839,2024-04-28,19.4
R1280,PRJ2275,2024-03-03,25.6
R1280,PRJ2275,2024-03-10,23.8
R1280,PRJ2275,2024-03-17,34.3
R1280,PRJ2275,2024-03-24,17.8
R1280,PRJ2275,2024-03-31,16.1
R1280,PRJ2275,2024-04-07,14.7
R1280,PRJ0033,2024-03-03,2.8
R1280,PRJ0033,2024-03-10,3.4
R1280,PRJ0033,2024-03-17,4.4
R1280,PRJ0033,2024-03-24,3.2
R1280,PRJ0033,2024-03-31,3.7
R1280,PRJ0033,2024-04-07,4.4
R1280,PRJ0033,2024-04-14,4.7
R1280,PRJ0033,2024-04-21,4.7
R1281,PRJ2002,2024-03-03,22.3
R1281,PRJ2002,2024-03-10,22.7
R1281,PRJ2002,2024-03-17,23.9
R1281,PRJ2002,2024-03-24,18.4
R1281,PRJ2002,2024-03-31,22.8
R1281,PRJ2002,2024-04-07,20.2
R1281,PRJ2002,2024-04-14,25.1
R1281,PRJ2002,2024-04-21,24.6
R1281,PRJ2002,2024-04-28,25.8
R1282,PRJ3440,2024-03-03,23.2
R1282,PRJ3440,2024-03-10,26.0
R1282,PRJ3440,2024-03-17,24.3
R1282,PRJ3440,2024-03-24,24.0
R1282,PRJ3440,2024-03-31,24.4
R1282,PRJ3440,2024-04-07,29.1
R1282,PRJ3440,2024-04-14,24.1
R1282,PRJ3440,2024-04-28,34.1
R1282,PRJ3238,2024-03-03,27.6
R1282,PRJ3238,2024-03-10,30.3
R1282,PRJ3238,2024-03-17,45.2
R1282,PRJ3238,2024-03-24,33.2
R1282,PRJ3238,2024-03-31,31.6
R1282,PRJ3238,2024-04-07,32.3
R1282,PRJ3238,2024-04-14,34.4
R1282,PRJ3238,2024-04-21,37.1
R1282,PRJ3238,2024-04-28,25.3
R1283,PRJ2659,2024-03-03,20.7
R1283,PRJ2659,2024-03-17,32.7
R1283,PRJ2659,2024-03-31,25.6
R1283,PRJ2659,2024-04-07,19.5
R1283,PRJ2659,2024-04-14,29.7
R1283,PRJ2659,2024-04-21,18.7
R1283,PRJ2659,2024-04-28,22.6
R1283,PRJ2710,2024-03-03,31.7
