driver_id,fleet_type,home_borough
3533,hybrid,Bronx
3534,standard,Brooklyn
3535,premium,Brooklyn
3536,premium,Bronx
3537,hybrid,Queens
3538,premium,Brooklyn
3539,hybrid,Brooklyn
3540,standard,Brooklyn
3541,hybrid,Bronx
3542,hybrid,Brooklyn
3543,premium,Queens
3544,hybrid,Bronx
3545,hybrid,Bronx
3546,standard,Brooklyn
3547,hybrid,Bronx
3548,premium,Bronx
3549,hybrid,Manhattan
3550,premium,Bronx
3551,premium,Queens
3552,premium,Bronx
3553,standard,Queens
3554,premium,Queens
3555,standard,Manhattan
3556,standard,Manhattan
3557,premium,Bronx
3558,premium,Bronx
3559,standard,Brooklyn
3560,standard,Bronx
3561,premium,Bronx
3562,premium,Manhattan
3563,standard,Queens
3564,hybrid,Bronx
3565,hybrid,Brooklyn
3566,premium,Bronx
3567,standard,Queens
3568,hybrid,Queens
3569,standard,Bronx
3570,hybrid,Manhattan
3571,premium,Manhattan
3572,hybrid,Bronx
3573,standard,Bronx
3574,hybrid,Bronx
3575,premium,Bronx
3576,standard,Manhattan
3577,hybrid,Queens
3578,standard,Manhattan
3579,standard,Queens
3580,premium,Bronx
3581,premium,Bronx
3582,hybrid,Brooklyn
3583,hybrid,Queens
3584,hybrid,Brooklyn
3585,hybrid,Brooklyn
3586,hybrid,Manhattan
3587,premium,Bronx
3588,premium,Brooklyn
3589,premium,Bronx
3590,hybrid,Bronx
3591,hybrid,Manhattan
3592,premium,Manhattan
3593,hybrid,Bronx
3594,hybrid,Brooklyn
3595,premium,Bronx
3596,standard,Queens
3597,premium,Bronx
3598,standard,Bronx
3599,hybrid,Bronx
3600,standard,Manhattan
3601,premium,Manhattan
3602,hybrid,Bronx
3603,hybrid,Brooklyn
3604,hybrid,Manhattan
3605,standard,Manhattan
3606,hybrid,Bronx
3607,hybrid,Queens
3608,hybrid,Bronx
3609,hybrid,Bronx
3610,hybrid,Brooklyn
3611,standard,Queens
3612,premium,Queens
3613,standard,Manhattan
3614,standard,Manhattan
3615,hybrid,Manhattan
3616,standard,Manhattan
3617,premium,Manhattan
3618,hybrid,Queens
3619,premium,Queens
3620,hybrid,Queens
3621,hybrid,Brooklyn
3622,hybrid,Brooklyn
3623,standard,Manhattan
3624,hybrid,Bronx
3625,premium,Brooklyn
3626,standard,Bronx
3627,standard,Queens
3628,hybrid,Bronx
3629,premium,Queens
3630,hybrid,Bronx
3631,hybrid,Queens
3632,premium,Queens
3633,hybrid,Brooklyn
3634,premium,Manhattan
3635,hybrid,Brooklyn
3636,premium,Brooklyn
3637,standard,Queens
3638,hybrid,Bronx
3639,premium,Bronx
3640,hybrid,Queens
3641,hybrid,Queens
3642,standard,Manhattan
3643,premium,Queens
3644,standard,Bronx
3645,premium,Queens
3646,premium,Brooklyn
3647,hybrid,Queens
3648,hybrid,Queens
3649,standard,Bronx
3650,premium,Manhattan
3651,premium,Queens
3652,standard,Manhattan
3653,hybrid,Queens
3654,standard,Queens
3655,standard,Bronx
3656,standard,Bronx
3657,hybrid,Manhattan
3658,hybrid,Manhattan
3659,hybrid,Queens
3660,premium,Brooklyn
3661,hybrid,Queens
3662,premium,Bronx
3663,hybrid,Bronx
3664,hybrid,Manhattan
3665,hybrid,Brooklyn
3666,premium,Queens
3667,premium,Bronx
3668,standard,Brooklyn
3669,standard,Manhattan
3670,hybrid,Manhattan
3671,standard,Bronx
3672,hybrid,Queens
3673,premium,Bronx
3674,premium,Brooklyn
3675,premium,Queens
3676,hybrid,Queens
3677,hybrid,Queens
3678,premium,Queens
3679,standard,Manhattan
3680,premium,Brooklyn
3681,premium,Manhattan
3682,premium,Bronx
3683,standard,Brooklyn
3684,premium,Manhattan
3685,standard,Bronx
3686,standard,Bronx
3687,standard,Manhattan
3688,hybrid,Manhattan
3689,hybrid,Queens
3690,hybrid,Bronx
3691,standard,Queens
3692,standard,Bronx
3693,standard,Queens
3694,hybrid,Queens
3695,premium,Brooklyn
3696,hybrid,Bronx
3697,premium,Queens
3698,standard,Queens
3699,standard,Brooklyn
3700,standard,Brooklyn
3701,hybrid,Bronx
3702,premium,Bronx
3703,premium,Manhattan
3704,standard,Manhattan
3705,standard,Queens
3706,hybrid,Brooklyn
3707,premium,Bronx
3708,hybrid,Bronx
3709,hybrid,Brooklyn
3710,hybrid,Manhattan
3711,hybrid,Brooklyn
3712,premium,Queens
3713,standard,Manhattan
3714,premium,Manhattan
3715,hybrid,Bronx
3716,hybrid,Manhattan
3717,hybrid,Manhattan
3718,hybrid,Queens
3719,standard,Manhattan
3720,hybrid,Manhattan
3721,premium,Manhattan
3722,premium,Bronx
3723,premium,Bronx
3724,hybrid,Brooklyn
3725,standard,Bronx
3726,hybrid,Queens
3727,standard,Manhattan
3728,standard,Manhattan
3729,premium,Bronx
3730,hybrid,Queens
3731,standard,Manhattan
3732,premium,Manhattan
3733,hybrid,Queens
3734,hybrid,Brooklyn
3735,premium,Manhattan
3736,standard,Queens
3737,standard,Queens
3738,premium,Queens
3739,hybrid,Bronx
3740,premium,Manhattan
3741,hybrid,Bronx
3742,hybrid,Manhattan
3743,hybrid,Manhattan
3744,premium,Bronx
3745,premium,Bronx
3746,hybrid,Manhattan
3747,hybrid,Queens
3748,hybrid,Bronx
3749,standard,Bronx
3750,standard,Bronx
3751,hybrid,Queens
3752,standard,Manhattan
3753,premium,Manhattan
3754,standard,Bronx
3755,hybrid,Brooklyn
3756,hybrid,Manhattan
3757,premium,Manhattan
3758,premium,Queens
3759,premium,Brooklyn
3760,standard,Brooklyn
3761,premium,Queens
3762,premium,Queens
3763,hybrid,Manhattan
3764,premium,Manhattan
3765,premium,Queens
3766,premium,Queens
3767,standard,Manhattan
3768,standard,Bronx
3769,premium,Queens
3770,hybrid,Queens
3771,standard,Brooklyn
3772,premium,Bronx
3773,hybrid,Queens
3774,standard,Bronx
3775,premium,Queens
3776,premium,Brooklyn
3777,hybrid,Manhattan
3778,premium,Queens
3779,standard,Brooklyn
3780,hybrid,Bronx
3781,standard,Manhattan
3782,premium,Bronx
3783,premium,Brooklyn
3784,premium,Manhattan
3785,hybrid,Bronx
3786,standard,Bronx
3787,premium,Manhattan
3788,standard,Queens
3789,standard,Queens
3790,premium,Brooklyn
3791,standard,Manhattan
3792,hybrid,Manhattan
3793,hybrid,Bronx
3794,hybrid,Bronx
3795,standard,Queens
3796,standard,Brooklyn
3797,standard,Bronx
3798,hybrid,Bronx
3799,premium,Bronx
3800,hybrid,Queens
3801,premium,Bronx
3802,standard,Queens
3803,standard,Bronx
3804,hybrid,Queens
3805,hybrid,Bronx
3806,hybrid,Manhattan
3807,premium,Manhattan
3808,hybrid,Manhattan
3809,premium,Bronx
3810,standard,Manhattan
3811,hybrid,Queens
3812,standard,Bronx
3813,premium,Manhattan
3814,hybrid,Queens
3815,premium,Manhattan
3816,premium,Queens
3817,hybrid,Queens
3818,standard,Manhattan
3819,premium,Bronx
3820,hybrid,Brooklyn
3821,standard,Queens
3822,hybrid,Brooklyn
3823,premium,Queens
3824,premium,Brooklyn
3825,hybrid,Queens
3826,hybrid,Brooklyn
3827,hybrid,Bronx
3828,premium,Brooklyn
3829,hybrid,Bronx
3830,standard,Bronx
3831,hybrid,Manhattan
3832,standard,Brooklyn
3833,standard,Bronx
3834,hybrid,Queens
3835,premium,Bronx
3836,hybrid,Manhattan
3837,standard,Manhattan
3838,standard,Brooklyn
3839,premium,Queens
3840,standard,Brooklyn
3841,standard,Bronx
3842,hybrid,Bronx
3843,premium,Brooklyn
3844,hybrid,Brooklyn
3845,standard,Queens
3846,standard,Queens
3847,hybrid,Brooklyn
3848,premium,Brooklyn
3849,hybrid,Bronx
3850,standard,Bronx
3851,hybrid,Bronx
3852,hybrid,Bronx
3853,standard,Bronx
3854,hybrid,Queens
3855,hybrid,Bronx
3856,standard,Manhattan
3857,hybrid,Manhattan
3858,premium,Bronx
3859,hybrid,Brooklyn
3860,standard,Queens
3861,hybrid,Manhattan
3862,standard,Brooklyn
3863,standard,Brooklyn
3864,premium,Manhattan
3865,hybrid,Queens
3866,hybrid,Queens
3867,hybrid,Queens
3868,standard,Queens
3869,hybrid,Brooklyn
3870,standard,Queens
3871,premium,Manhattan
3872,premium,Brooklyn
3873,hybrid,Brooklyn
3874,premium,Queens
3875,premium,Brooklyn
3876,premium,Bronx
3877,standard,Bronx
3878,premium,Manhattan
3879,premium,Queens
3880,standard,Brooklyn
3881,premium,Queens
3882,hybrid,Brooklyn
3883,premium,Brooklyn
3884,premium,Brooklyn
3885,premium,Queens
3886,standard,Bronx
3887,hybrid,Manhattan
3888,premium,Manhattan
3889,standard,Manhattan
3890,premium,Queens
3891,premium,Manhattan
3892,hybrid,Manhattan
3893,hybrid,Bronx
3894,premium,Brooklyn
3895,premium,Queens
3896,premium,Queens
3897,premium,Bronx
3898,standard,Brooklyn
3899,standard,Bronx
3900,hybrid,Brooklyn
3901,hybrid,Bronx
3902,premium,Brooklyn
3903,hybrid,Brooklyn
3904,premium,Brooklyn
3905,premium,Queens
3906,standard,Brooklyn
3907,standard,Manhattan
3908,hybrid,Bronx
3909,premium,Bronx
3910,premium,Queens
3911,standard,Queens
3912,hybrid,Manhattan
3913,premium,Brooklyn
3914,premium,Manhattan
3915,hybrid,Bronx
3916,premium,Brooklyn
3917,premium,Bronx
3918,hybrid,Bronx
3919,premium,Bronx
3920,premium,Manhattan
3921,premium,Brooklyn
3922,hybrid,Queens
3923,standard,Queens
3924,hybrid,Brooklyn
3925,standard,Manhattan
3926,hybrid,Manhattan
3927,hybrid,Bronx
3928,hybrid,Queens
3929,premium,Manhattan
3930,standard,Bronx
3931,hybrid,Queens
3932,hybrid,Manhattan
3933,premium,Brooklyn
3934,hybrid,Brooklyn
3935,premium,Queens
3936,standard,Queens
3937,premium,Queens
3938,standard,Brooklyn
3939,hybrid,Bronx
3940,premium,Manhattan
3941,standard,Bronx
3942,standard,Queens
3943,standard,Manhattan
3944,hybrid,Queens
3945,premium,Manhattan
3946,hybrid,Bronx
3947,premium,Queens
3948,standard,Manhattan
3949,standard,Brooklyn
3950,hybrid,Bronx
3951,hybrid,Manhattan
3952,standard,Queens
3953,standard,Brooklyn
3954,standard,Manhattan
3955,hybrid,Manhattan
3956,standard,Bronx
3957,hybrid,Brooklyn
3958,premium,Queens
3959,standard,Manhattan
3960,standard,Bronx
3961,standard,Bronx
3962,premium,Bronx
3963,standard,Bronx
3964,standard,Brooklyn
3965,standard,Manhattan
3966,premium,Bronx
3967,standard,Queens
3968,hybrid,Queens
3969,standard,Manhattan
3970,hybrid,Bronx
3971,standard,Bronx
3972,hybrid,Brooklyn
3973,premium,Bronx
3974,hybrid,Bronx
3975,standard,Bronx
3976,premium,Bronx
3977,premium,Bronx
3978,premium,Bronx
3979,standard,Manhattan
3980,hybrid,Brooklyn
3981,premium,Bronx
3982,premium,Brooklyn
3983,standard,Bronx
3984,hybrid,Queens
3985,premium,Queens
3986,premium,Bronx
3987,premium,Manhattan
3988,standard,Bronx
3989,standard,Brooklyn
3990,premium,Queens
3991,standard,Queens
3992,premium,Queens
3993,standard,Queens
3994,hybrid,Manhattan
3995,hybrid,Bronx
3996,hybrid,Bronx
3997,premium,Manhattan
3998,standard,Queens
3999,hybrid,Manhattan
4000,hybrid,Brooklyn
4001,premium,Brooklyn
4002,hybrid,Bronx
4003,hybrid,Brooklyn
4004,standard,Bronx
4005,hybrid,Bronx
4006,hybrid,Brooklyn
4007,standard,Manhattan
4008,standard,Brooklyn
4009,standard,Manhattan
4010,premium,Bronx
4011,premium,Manhattan
4012,premium,Queens
4013,standard,Brooklyn
4014,standard,Brooklyn
4015,standard,Bronx
4016,premium,Brooklyn
4017,premium,Manhattan
4018,hybrid,Brooklyn
4019,standard,Manhattan
4020,standard,Queens
4021,standard,Bronx
4022,premium,Manhattan
4023,hybrid,Manhattan
4024,hybrid,Queens
4025,hybrid,Brooklyn
4026,hybrid,Bronx
4027,standard,Queens
4028,premium,Manhattan
4029,premium,Brooklyn
4030,premium,Bronx
4031,standard,Queens
4032,standard,Manhattan
4033,hybrid,Brooklyn
4034,standard,Manhattan
4035,premium,Queens
4036,hybrid,Queens
4037,premium,Bronx
4038,hybrid,Brooklyn
4039,premium,Manhattan
4040,premium,Manhattan
4041,standard,Brooklyn
4042,hybrid,Manhattan
4043,standard,Manhattan
4044,hybrid,Brooklyn
4045,standard,Brooklyn
4046,standard,Queens
4047,hybrid,Manhattan
4048,standard,Manhattan
4049,standard,Brooklyn
4050,premium,Brooklyn
4051,premium,Queens
4052,hybrid,Brooklyn
4053,premium,Queens
4054,premium,Queens
4055,standard,Manhattan
4056,standard,Queens
4057,hybrid,Bronx
4058,standard,Manhattan
4059,standard,Bronx
4060,premium,Queens
4061,hybrid,Manhattan
4062,premium,Bronx
4063,standard,Manhattan
4064,standard,Manhattan
4065,standard,Brooklyn
4066,standard,Bronx
4067,premium,Manhattan
4068,premium,Brooklyn
4069,hybrid,Brooklyn
4070,standard,Manhattan
4071,hybrid,Bronx
4072,premium,Queens
4073,standard,Brooklyn
4074,premium,Brooklyn
4075,standard,Manhattan
4076,hybrid,Brooklyn
4077,hybrid,Queens
4078,hybrid,Brooklyn
4079,hybrid,Queens
4080,premium,Bronx
4081,premium,Queens
4082,hybrid,Bronx
4083,standard,Bronx
4084,standard,Brooklyn
4085,premium,Bronx
4086,hybrid,Bronx
4087,hybrid,Manhattan
4088,premium,Queens
4089,hybrid,Manhattan
4090,premium,Bronx
4091,standard,Manhattan
4092,premium,Brooklyn
4093,premium,Brooklyn
4094,premium,Queens
4095,standard,Brooklyn
4096,premium,Bronx
4097,hybrid,Bronx
4098,hybrid,Queens
4099,standard,Manhattan
4100,standard,Bronx
4101,premium,Bronx
4102,premium,Brooklyn
4103,standard,Queens
4104,standard,Manhattan
4105,hybrid,Queens
4106,standard,Queens
4107,premium,Brooklyn
4108,premium,Bronx
4109,standard,Brooklyn
4110,standard,Queens
4111,premium,Bronx
4112,hybrid,Bronx
4113,hybrid,Manhattan
4114,premium,Queens
4115,standard,Manhattan
4116,premium,Brooklyn
4117,hybrid,Queens
4118,premium,Queens
4119,hybrid,Queens
4120,premium,Manhattan
4121,standard,Brooklyn
4122,premium,Queens
4123,standard,Queens
4124,premium,Brooklyn
4125,premium,Brooklyn
4126,standard,Manhattan
4127,hybrid,Bronx
4128,standard,Manhattan
4129,premium,Bronx
4130,premium,Manhattan
4131,standard,Queens
4132,premium,Manhattan
4133,standard,Queens
4134,hybrid,Manhattan
4135,premium,Brooklyn
4136,hybrid,Bronx
4137,premium,Bronx
4138,premium,Queens
4139,premium,Brooklyn
4140,premium,Bronx
4141,standard,Manhattan
4142,hybrid,Queens
4143,premium,Queens
4144,hybrid,Manhattan
4145,standard,Bronx
4146,premium,Queens
4147,standard,Manhattan
4148,hybrid,Bronx
4149,premium,Bronx
4150,standard,Queens
4151,standard,Bronx
4152,standard,Queens
4153,hybrid,Manhattan
4154,hybrid,Queens
4155,hybrid,Brooklyn
4156,hybrid,Manhattan
4157,standard,Brooklyn
4158,standard,Queens
4159,standard,Bronx
4160,hybrid,Manhattan
4161,hybrid,Queens
4162,standard,Queens
4163,standard,Bronx
4164,standard,Brooklyn
4165,hybrid,Queens
4166,hybrid,Manhattan
4167,standard,Manhattan
4168,standard,Brooklyn
4169,standard,Queens
4170,hybrid,Manhattan
4171,premium,Bronx
4172,premium,Manhattan
4173,premium,Queens
4174,hybrid,Queens
4175,premium,Queens
4176,hybrid,Bronx
4177,standard,Brooklyn
4178,hybrid,Brooklyn
4179,standard,Brooklyn
4180,hybrid,Queens
4181,standard,Manhattan
4182,standard,Queens
4183,hybrid,Queens
4184,hybrid,Bronx
4185,hybrid,Queens
4186,hybrid,Manhattan
4187,standard,Brooklyn
4188,standard,Brooklyn
4189,standard,Brooklyn
4190,hybrid,Queens
4191,premium,Queens
4192,standard,Brooklyn
4193,hybrid,Manhattan
4194,premium,Bronx
4195,hybrid,Queens
4196,premium,Manhattan
4197,hybrid,Brooklyn
4198,standard,Manhattan
4199,standard,Manhattan
4200,premium,Queens
4201,hybrid,Bronx
4202,premium,Brooklyn
4203,standard,Manhattan
4204,hybrid,Queens
4205,hybrid,Manhattan
4206,premium,Brooklyn
4207,hybrid,Queens
4208,premium,Queens
4209,hybrid,Bronx
4210,premium,Brooklyn
4211,hybrid,Manhattan
4212,premium,Queens
4213,hybrid,Queens
4214,hybrid,Brooklyn
4215,hybrid,Manhattan
4216,standard,Queens
4217,premium,Manhattan
4218,hybrid,Bronx
4219,standard,Manhattan
4220,hybrid,Manhattan
4221,hybrid,Queens
4222,hybrid,Brooklyn
4223,hybrid,Manhattan
4224,premium,Manhattan
4225,standard,Bronx
4226,standard,Manhattan
4227,premium,Queens
4228,hybrid,Bronx
4229,standard,Queens
4230,standard,Manhattan
4231,standard,Bronx
4232,premium,Brooklyn
4233,premium,Brooklyn
4234,hybrid,Brooklyn
4235,hybrid,Brooklyn
4236,hybrid,Bronx
4237,standard,Brooklyn
4238,standard,Bronx
4239,premium,Bronx
4240,standard,Queens
4241,premium,Brooklyn
4242,premium,Brooklyn
4243,standard,Manhattan
4244,standard,Brooklyn
4245,standard,Bronx
4246,standard,Bronx
4247,standard,Brooklyn
4248,standard,Bronx
4249,standard,Queens
4250,premium,Bronx
4251,hybrid,Bronx
4252,standard,Queens
4253,premium,Bronx
4254,premium,Queens
4255,hybrid,Manhattan
4256,standard,Bronx
4257,standard,Manhattan
4258,premium,Manhattan
4259,premium,Bronx
4260,hybrid,Queens
4261,standard,Brooklyn
4262,standard,Bronx
4263,standard,Queens
4264,hybrid,Manhattan
4265,standard,Brooklyn
4266,premium,Manhattan
4267,premium,Manhattan
4268,premium,Queens
4269,standard,Manhattan
4270,standard,Queens
4271,standard,Brooklyn
4272,standard,Bronx
4273,hybrid,Queens
4274,hybrid,Bronx
4275,premium,Bronx
4276,premium,Queens
4277,standard,Bronx
4278,premium,Manhattan
4279,premium,Brooklyn
4280,hybrid,Manhattan
4281,standard,Brooklyn
4282,premium,Manhattan
4283,hybrid,Bronx
4284,premium,Brooklyn
4285,standard,Bronx
4286,hybrid,Manhattan
4287,standard,Queens
4288,standard,Brooklyn
4289,premium,Brooklyn
4290,standard,Bronx
4291,standard,Brooklyn
4292,standard,Manhattan
4293,standard,Queens
4294,standard,Bronx
4295,hybrid,Manhattan
4296,premium,Bronx
4297,standard,Queens
4298,premium,Manhattan
4299,hybrid,Brooklyn
4300,hybrid,Brooklyn
4301,hybrid,Brooklyn
4302,premium,Bronx
4303,standard,Brooklyn
4304,hybrid,Queens
4305,hybrid,Manhattan
4306,standard,Bronx
4307,premium,Manhattan
4308,hybrid,Brooklyn
4309,hybrid,Brooklyn
4310,hybrid,Bronx
4311,premium,Manhattan
4312,premium,Brooklyn
4313,hybrid,Bronx
4314,standard,Queens
4315,hybrid,Bronx
4316,hybrid,Manhattan
4317,standard,Bronx
4318,premium,Bronx
4319,hybrid,Manhattan
4320,hybrid,Queens
4321,hybrid,Brooklyn
4322,standard,Manhattan
4323,premium,Manhattan
4324,standard,Brooklyn
4325,standard,Queens
4326,premium,Brooklyn
4327,premium,Bronx
4328,premium,Manhattan
4329,premium,Brooklyn
4330,standard,Manhattan
4331,standard,Manhattan
4332,standard,Bronx
4333,hybrid,Brooklyn
4334,premium,Bronx
4335,standard,Brooklyn
4336,premium,Brooklyn
4337,hybrid,Bronx
4338,hybrid,Bronx
4339,hybrid,Manhattan
4340,standard,Manhattan
4341,standard,Manhattan
4342,hybrid,Queens
4343,hybrid,Queens
4344,standard,Bronx
4345,hybrid,Bronx
4346,premium,Bronx
4347,hybrid,Brooklyn
4348,hybrid,Bronx
4349,premium,Manhattan
4350,standard,Manhattan
4351,premium,Manhattan
4352,standard,Queens
4353,premium,Bronx
4354,hybrid,Bronx
4355,premium,Brooklyn
4356,hybrid,Queens
4357,premium,Brooklyn
4358,standard,Brooklyn
4359,hybrid,Queens
4360,premium,Brooklyn
4361,standard,Manhattan
4362,hybrid,Brooklyn
4363,standard,Queens
4364,standard,Manhattan
4365,hybrid,Manhattan
4366,standard,Queens
4367,standard,Bronx
4368,hybrid,Queens
4369,premium,Bronx
4370,premium,Queens
4371,hybrid,Manhattan
4372,hybrid,Brooklyn
4373,hybrid,Brooklyn
4374,hybrid,Queens
4375,hybrid,Bronx
4376,standard,Queens
4377,premium,Bronx
4378,standard,Manhattan
4379,premium,Brooklyn
4380,standard,Queens
4381,hybrid,Queens
4382,premium,Bronx
4383,premium,Brooklyn
4384,premium,Queens
4385,premium,Queens
4386,premium,Bronx
4387,standard,Queens
4388,premium,Bronx
4389,hybrid,Bronx
4390,hybrid,Queens
4391,hybrid,Bronx
4392,premium,Brooklyn
4393,hybrid,Bronx
4394,hybrid,Brooklyn
4395,standard,Brooklyn
4396,premium,Bronx
4397,hybrid,Manhattan
4398,standard,Manhattan
4399,standard,Queens
4400,hybrid,Manhattan
4401,hybrid,Queens
4402,hybrid,Manhattan
4403,hybrid,Manhattan
4404,hybrid,Bronx
4405,standard,Manhattan
4406,hybrid,Queens
4407,premium,Manhattan
4408,standard,Bronx
4409,premium,Queens
4410,hybrid,Queens
4411,standard,Manhattan
4412,premium,Bronx
4413,standard,Brooklyn
4414,premium,Queens
4415,standard,Brooklyn
4416,premium,Manhattan
4417,hybrid,Brooklyn
4418,premium,Manhattan
4419,hybrid,Bronx
4420,standard,Manhattan
4421,standard,Queens
4422,standard,Manhattan
4423,hybrid,Bronx
4424,hybrid,Queens
4425,premium,Brooklyn
4426,hybrid,Brooklyn
4427,hybrid,Bronx
4428,standard,Queens
4429,hybrid,Bronx
4430,standard,Manhattan
4431,hybrid,Bronx
4432,standard,Queens
4433,hybrid,Bronx
4434,standard,Brooklyn
4435,premium,Queens
4436,standard,Manhattan
4437,standard,Manhattan
4438,hybrid,Manhattan
4439,premium,Brooklyn
4440,premium,Queens
4441,premium,Manhattan
4442,premium,Queens
4443,premium,Bronx
4444,standard,Bronx
4445,standard,Queens
4446,premium,Queens
4447,standard,Brooklyn
4448,standard,Brooklyn
4449,premium,Brooklyn
4450,premium,Queens
4451,standard,Brooklyn
4452,premium,Queens
4453,premium,Queens
4454,standard,Queens
4455,premium,Bronx
4456,premium,Bronx
4457,standard,Brooklyn
4458,premium,Bronx
4459,premium,Queens
4460,hybrid,Manhattan
4461,hybrid,Bronx
4462,hybrid,Brooklyn
4463,premium,Manhattan
4464,standard,Queens
4465,hybrid,Manhattan
4466,hybrid,Queens
4467,standard,Bronx
4468,standard,Manhattan
4469,premium,Queens
4470,premium,Bronx
4471,hybrid,Manhattan
4472,standard,Bronx
4473,premium,Bronx
4474,standard,Manhattan
4475,hybrid,Queens
4476,standard,Bronx
4477,hybrid,Manhattan
4478,standard,Queens
4479,hybrid,Manhattan
4480,standard,Queens
4481,hybrid,Brooklyn
4482,premium,Brooklyn
4483,premium,Manhattan
4484,premium,Queens
4485,premium,Bronx
4486,hybrid,Bronx
4487,premium,Manhattan
4488,hybrid,Manhattan
4489,premium,Brooklyn
4490,standard,Bronx
4491,standard,Bronx
4492,premium,Queens
4493,standard,Manhattan
4494,hybrid,Queens
4495,hybrid,Bronx
4496,standard,Bronx
4497,premium,Manhattan
4498,standard,Queens
4499,standard,Bronx
4500,premium,Queens
4501,premium,Brooklyn
4502,standard,Manhattan
4503,premium,Queens
4504,standard,Bronx
4505,standard,Bronx
4506,premium,Bronx
4507,premium,Bronx
4508,premium,Brooklyn
4509,hybrid,Brooklyn
4510,hybrid,Queens
4511,hybrid,Queens
4512,premium,Brooklyn
4513,hybrid,Bronx
4514,standard,Brooklyn
4515,hybrid,Manhattan
4516,hybrid,Queens
4517,premium,Brooklyn
4518,standard,Brooklyn
4519,premium,Queens
4520,standard,Manhattan
4521,premium,Brooklyn
4522,premium,Brooklyn
4523,hybrid,Bronx
4524,standard,Brooklyn
4525,hybrid,Queens
4526,hybrid,Manhattan
4527,hybrid,Queens
4528,standard,Queens
4529,standard,Bronx
4530,hybrid,Brooklyn
4531,standard,Queens
4532,hybrid,Brooklyn
4533,premium,Brooklyn
4534,hybrid,Bronx
4535,hybrid,Manhattan
4536,hybrid,Bronx
4537,hybrid,Bronx
4538,premium,Manhattan
4539,standard,Manhattan
4540,premium,Queens
4541,premium,Manhattan
4542,standard,Manhattan
4543,standard,Queens
4544,standard,Bronx
4545,standard,Brooklyn
4546,standard,Queens
4547,standard,Queens
4548,premium,Queens
4549,standard,Brooklyn
4550,premium,Queens
4551,hybrid,Bronx
4552,standard,Queens
4553,premium,Brooklyn
4554,standard,Brooklyn
4555,standard,Brooklyn
4556,hybrid,Manhattan
4557,hybrid,Bronx
4558,standard,Brooklyn
4559,standard,Manhattan
4560,hybrid,Queens
4561,premium,Brooklyn
4562,premium,Queens
4563,premium,Manhattan
4564,standard,Manhattan
4565,standard,Brooklyn
4566,premium,Brooklyn
4567,hybrid,Queens
4568,premium,Queens
4569,premium,Brooklyn
4570,hybrid,Brooklyn
4571,premium,Brooklyn
4572,standard,Brooklyn
4573,hybrid,Manhattan
4574,premium,Queens
4575,standard,Queens
4576,premium,Manhattan
4577,hybrid,Brooklyn
4578,standard,Manhattan
4579,standard,Manhattan
4580,standard,Manhattan
4581,hybrid,Manhattan
4582,standard,Bronx
4583,premium,Queens
4584,premium,Bronx
4585,premium,Brooklyn
4586,standard,Brooklyn
4587,premium,Manhattan
4588,hybrid,Brooklyn
4589,premium,Brooklyn
4590,hybrid,Manhattan
4591,premium,Bronx
4592,standard,Manhattan
4593,standard,Brooklyn
4594,premium,Brooklyn
4595,standard,Brooklyn
4596,premium,Brooklyn
4597,premium,Brooklyn
4598,hybrid,Manhattan
4599,premium,Bronx
4600,hybrid,Brooklyn
4601,hybrid,Bronx
4602,standard,Brooklyn
4603,premium,Queens
4604,premium,Bronx
4605,premium,Queens
4606,premium,Brooklyn
4607,premium,Manhattan
4608,hybrid,Bronx
4609,premium,Manhattan
4610,standard,Bronx
4611,hybrid,Bronx
4612,premium,Bronx
4613,standard,Bronx
4614,hybrid,Bronx
4615,premium,Manhattan
4616,premium,Manhattan
4617,standard,Brooklyn
4618,standard,Bronx
4619,premium,Bronx
4620,hybrid,Brooklyn
4621,hybrid,Bronx
4622,standard,Manhattan
4623,premium,Queens
4624,standard,Manhattan
4625,premium,Manhattan
4626,premium,Manhattan
4627,standard,Queens
4628,standard,Queens
4629,hybrid,Bronx
4630,premium,Bronx
4631,standard,Queens
4632,hybrid,Bronx
4633,hybrid,Manhattan
4634,premium,Brooklyn
4635,hybrid,Queens
4636,standard,Brooklyn
4637,premium,Brooklyn
4638,premium,Manhattan
4639,hybrid,Manhattan
4640,premium,Manhattan
4641,premium,Brooklyn
4642,hybrid,Queens
4643,premium,Brooklyn
4644,standard,Bronx
4645,hybrid,Queens
4646,premium,Manhattan
4647,standard,Queens
4648,standard,Bronx
4649,hybrid,Manhattan
4650,premium,Bronx
4651,standard,Queens
4652,standard,Queens
4653,premium,Manhattan
4654,standard,Bronx
4655,premium,Manhattan
4656,hybrid,Bronx
4657,hybrid,Manhattan
4658,standard,Bronx
4659,standard,Queens
4660,premium,Manhattan
4661,premium,Bronx
4662,standard,Bronx
4663,standard,Bronx
4664,standard,Brooklyn
4665,premium,Bronx
4666,standard,Queens
4667,premium,Queens
4668,hybrid,Bronx
4669,standard,Manhattan
4670,premium,Brooklyn
4671,premium,Manhattan
4672,premium,Brooklyn
4673,hybrid,Brooklyn
4674,hybrid,Manhattan
4675,premium,Bronx
4676,hybrid,Bronx
4677,standard,Bronx
4678,standard,Manhattan
4679,premium,Brooklyn
4680,premium,Bronx
4681,hybrid,Queens
4682,standard,Queens
4683,premium,Manhattan
4684,standard,Bronx
4685,standard,Brooklyn
4686,standard,Brooklyn
