transfer_id,spell_id,transfer_date,new_department_id,transfer_type
TRF01403,SPL07420,2021-12-19,DEPT05,permanent
TRF01404,SPL07422,2024-06-24,DEPT07,permanent
TRF01405,SPL07430,2024-02-12,DEPT09,permanent
TRF01406,SPL07438,2024-05-20,DEPT09,permanent
TRF01407,SPL07439,2024-04-03,DEPT03,temporary_secondment
TRF01408,SPL07441,2023-07-10,DEPT04,permanent
TRF01409,SPL07461,2024-06-27,DEPT09,permanent
TRF01410,SPL07474,2024-04-03,DEPT08,permanent
TRF01411,SPL07479,2024-05-26,DEPT02,permanent
TRF01412,SPL07480,2022-10-03,DEPT09,permanent
TRF01413,SPL07480,2024-04-03,DEPT07,permanent
TRF01414,SPL07483,2022-01-18,DEPT03,permanent
TRF01415,SPL07487,2022-06-01,DEPT01,temporary_secondment
TRF01416,SPL07492,2020-12-18,DEPT08,temporary_secondment
TRF01417,SPL07492,2021-12-21,DEPT02,permanent
TRF01418,SPL07501,2024-06-03,DEPT03,permanent
TRF01419,SPL07503,2023-03-23,DEPT04,temporary_secondment
TRF01420,SPL07505,2023-11-02,DEPT07,permanent
TRF01421,SPL07532,2022-02-12,DEPT04,permanent
TRF01422,SPL07535,2024-05-05,DEPT07,permanent
TRF01423,SPL07545,2024-05-22,DEPT05,temporary_secondment
TRF01424,SPL07550,2022-06-30,DEPT08,permanent
TRF01425,SPL07557,2024-05-28,DEPT04,temporary_secondment
TRF01426,SPL07559,2024-05-10,DEPT05,permanent
TRF01427,SPL07562,2021-11-13,DEPT04,permanent
TRF01428,SPL07567,2024-05-18,DEPT04,permanent
TRF01429,SPL07571,2024-05-15,DEPT02,permanent
TRF01430,SPL07588,2024-06-29,DEPT08,temporary_secondment
TRF01431,SPL07593,2022-12-16,DEPT07,permanent
TRF01432,SPL07593,2023-02-19,DEPT08,temporary_secondment
TRF01433,SPL07595,2022-04-04,DEPT09,permanent
TRF01434,SPL07597,2022-10-26,DEPT02,permanent
TRF01435,SPL07598,2024-02-26,DEPT05,temporary_secondment
TRF01436,SPL07610,2023-01-12,DEPT04,permanent
TRF01437,SPL07617,2023-05-04,DEPT03,permanent
TRF01438,SPL07617,2023-07-21,DEPT09,permanent
TRF01439,SPL07620,2024-06-17,DEPT10,permanent
TRF01440,SPL07634,2024-05-24,DEPT09,permanent
TRF01441,SPL07638,2023-03-15,DEPT09,permanent
TRF01442,SPL07639,2024-05-03,DEPT06,permanent
TRF01443,SPL07641,2024-06-18,DEPT01,permanent
TRF01444,SPL07652,2024-05-16,DEPT01,permanent
TRF01445,SPL07653,2024-05-03,DEPT03,temporary_secondment
TRF01446,SPL07655,2022-04-11,DEPT02,permanent
TRF01447,SPL07664,2024-05-03,DEPT02,permanent
TRF01448,SPL07672,2024-05-04,DEPT04,permanent
TRF01449,SPL07673,2020-06-17,DEPT05,permanent
TRF01450,SPL07676,2022-05-07,DEPT02,temporary_secondment
TRF01451,SPL07685,2022-05-24,DEPT08,permanent
TRF01452,SPL07687,2024-06-02,DEPT04,permanent
TRF01453,SPL07692,2024-04-19,DEPT01,permanent
TRF01454,SPL07693,2021-07-20,DEPT07,permanent
TRF01455,SPL07702,2023-12-08,DEPT10,temporary_secondment
TRF01456,SPL07708,2024-06-08,DEPT09,permanent
TRF01457,SPL07708,2024-06-20,DEPT08,temporary_secondment
TRF01458,SPL07710,2023-04-27,DEPT05,permanent
TRF01459,SPL07711,2022-04-01,DEPT05,temporary_secondment
TRF01460,SPL07714,2024-04-17,DEPT07,temporary_secondment
TRF01461,SPL07720,2022-07-03,DEPT06,permanent
TRF01462,SPL07731,2022-11-04,DEPT06,permanent
TRF01463,SPL07740,2023-01-29,DEPT07,temporary_secondment
TRF01464,SPL07741,2024-04-20,DEPT10,permanent
TRF01465,SPL07747,2023-08-13,DEPT08,permanent
TRF01466,SPL07749,2024-05-12,DEPT05,permanent
TRF01467,SPL07754,2020-02-14,DEPT06,temporary_secondment
TRF01468,SPL07774,2019-10-12,DEPT04,permanent
TRF01469,SPL07783,2023-06-08,DEPT03,permanent
TRF01470,SPL07784,2024-01-04,DEPT08,permanent
TRF01471,SPL07792,2024-04-15,DEPT05,permanent
TRF01472,SPL07798,2024-05-12,DEPT02,permanent
TRF01473,SPL07800,2023-02-26,DEPT01,permanent
TRF01474,SPL07801,2023-01-29,DEPT01,permanent
TRF01475,SPL07803,2024-02-20,DEPT10,temporary_secondment
TRF01476,SPL07806,2021-12-29,DEPT04,permanent
TRF01477,SPL07807,2021-10-11,DEPT10,permanent
TRF01478,SPL07810,2024-06-05,DEPT09,permanent
TRF01479,SPL07831,2020-02-24,DEPT10,permanent
TRF01480,SPL07833,2021-01-28,DEPT09,temporary_secondment
TRF01481,SPL07835,2021-03-30,DEPT05,permanent
TRF01482,SPL07840,2020-08-26,DEPT03,permanent
TRF01483,SPL07840,2022-02-15,DEPT05,permanent
TRF01484,SPL07843,2023-03-16,DEPT02,permanent
TRF01485,SPL07847,2024-04-24,DEPT09,permanent
TRF01486,SPL07862,2021-10-30,DEPT02,permanent
TRF01487,SPL07862,2023-06-04,DEPT01,permanent
TRF01488,SPL07864,2024-04-02,DEPT09,permanent
TRF01489,SPL07872,2021-06-25,DEPT01,permanent
TRF01490,SPL07886,2022-08-05,DEPT09,permanent
TRF01491,SPL07892,2022-06-05,DEPT02,temporary_secondment
TRF01492,SPL07893,2023-04-13,DEPT05,temporary_secondment
TRF01493,SPL07904,2021-01-02,DEPT01,permanent
TRF01494,SPL07912,2024-04-03,DEPT05,permanent
TRF01495,SPL07917,2021-06-10,DEPT04,permanent
TRF01496,SPL07923,2024-04-08,DEPT05,permanent
TRF01497,SPL07927,2023-11-13,DEPT06,permanent
TRF01498,SPL07927,2023-11-14,DEPT09,temporary_secondment
TRF01499,SPL07930,2024-04-24,DEPT09,permanent
TRF01500,SPL07948,2024-06-25,DEPT09,permanent
TRF01501,SPL07948,2024-06-29,DEPT01,permanent
TRF01502,SPL07951,2020-07-25,DEPT09,permanent
TRF01503,SPL07957,2024-05-13,DEPT05,temporary_secondment
TRF01504,SPL07970,2023-01-31,DEPT05,permanent
TRF01505,SPL07973,2024-05-14,DEPT09,permanent
TRF01506,SPL07975,2021-08-05,DEPT03,temporary_secondment
TRF01507,SPL07980,2024-05-08,DEPT01,permanent
TRF01508,SPL08003,2024-04-05,DEPT09,permanent
TRF01509,SPL08019,2024-04-01,DEPT09,permanent
TRF01510,SPL08024,2024-04-10,DEPT09,permanent
TRF01511,SPL08025,2024-05-22,DEPT08,permanent
TRF01512,SPL08033,2022-07-18,DEPT08,permanent
TRF01513,SPL08038,2024-04-17,DEPT05,permanent
TRF01514,SPL08043,2024-06-14,DEPT10,permanent
TRF01515,SPL08043,2024-06-23,DEPT09,temporary_secondment
TRF01516,SPL08051,2024-05-07,DEPT08,permanent
TRF01517,SPL08052,2024-04-06,DEPT01,permanent
TRF01518,SPL08053,2022-01-08,DEPT07,permanent
TRF01519,SPL08055,2024-06-17,DEPT09,temporary_secondment
TRF01520,SPL08058,2022-12-14,DEPT05,temporary_secondment
TRF01521,SPL08061,2024-04-13,DEPT01,temporary_secondment
TRF01522,SPL08064,2022-02-25,DEPT07,permanent
TRF01523,SPL08068,2022-08-19,DEPT06,permanent
TRF01524,SPL08068,2023-07-09,DEPT10,temporary_secondment
TRF01525,SPL08077,2024-04-11,DEPT01,permanent
TRF01526,SPL08077,2024-04-12,DEPT04,permanent
TRF01527,SPL08079,2024-05-17,DEPT03,permanent
TRF01528,SPL08084,2024-06-14,DEPT10,permanent
TRF01529,SPL08084,2024-06-23,DEPT09,temporary_secondment
TRF01530,SPL08088,2024-05-12,DEPT04,permanent
TRF01531,SPL08088,2024-05-21,DEPT09,permanent
TRF01532,SPL08091,2023-09-02,DEPT06,temporary_secondment
TRF01533,SPL08102,2024-01-20,DEPT09,permanent
TRF01534,SPL08122,2024-06-25,DEPT04,permanent
TRF01535,SPL08129,2023-07-10,DEPT09,permanent
TRF01536,SPL08140,2021-07-20,DEPT08,temporary_secondment
TRF01537,SPL08152,2023-11-06,DEPT09,temporary_secondment
TRF01538,SPL08153,2022-02-28,DEPT04,permanent
TRF01539,SPL08160,2024-04-07,DEPT07,temporary_secondment
TRF01540,SPL08168,2021-02-14,DEPT06,permanent
TRF01541,SPL08174,2024-05-26,DEPT02,permanent
TRF01542,SPL08179,2020-07-12,DEPT04,temporary_secondment
TRF01543,SPL08185,2023-01-29,DEPT04,permanent
TRF01544,SPL08188,2024-06-30,DEPT04,permanent
TRF01545,SPL08193,2024-03-30,DEPT02,permanent
TRF01546,SPL08196,2022-09-13,DEPT05,permanent
TRF01547,SPL08197,2024-06-16,DEPT06,permanent
TRF01548,SPL08208,2023-06-22,DEPT02,temporary_secondment
TRF01549,SPL08214,2023-05-02,DEPT02,permanent
TRF01550,SPL08230,2021-08-18,DEPT10,temporary_secondment
TRF01551,SPL08234,2022-03-01,DEPT09,permanent
TRF01552,SPL08234,2023-05-28,DEPT05,permanent
TRF01553,SPL08239,2023-08-09,DEPT07,permanent
TRF01554,SPL08243,2022-12-02,DEPT05,permanent
TRF01555,SPL08244,2024-06-25,DEPT04,permanent
TRF01556,SPL08244,2024-06-26,DEPT01,permanent
TRF01557,SPL08256,2021-03-09,DEPT04,permanent
TRF01558,SPL08258,2020-06-21,DEPT08,permanent
TRF01559,SPL08258,2021-05-09,DEPT07,temporary_secondment
TRF01560,SPL08279,2023-10-17,DEPT06,permanent
TRF01561,SPL08285,2024-06-10,DEPT04,permanent
TRF01562,SPL08288,2024-05-04,DEPT04,temporary_secondment
TRF01563,SPL08289,2024-06-11,DEPT03,temporary_secondment
TRF01564,SPL08303,2021-06-17,DEPT09,permanent
TRF01565,SPL08305,2023-02-26,DEPT06,permanent
TRF01566,SPL08305,2023-08-21,DEPT05,permanent
TRF01567,SPL08314,2024-06-09,DEPT04,temporary_secondment
TRF01568,SPL08323,2024-05-17,DEPT04,permanent
TRF01569,SPL08325,2020-12-03,DEPT09,temporary_secondment
TRF01570,SPL08329,2024-05-14,DEPT04,permanent
TRF01571,SPL08338,2024-06-16,DEPT02,permanent
TRF01572,SPL08345,2024-02-15,DEPT05,permanent
TRF01573,SPL08349,2024-04-30,DEPT03,temporary_secondment
TRF01574,SPL08367,2024-04-18,DEPT05,permanent
TRF01575,SPL08376,2023-05-11,DEPT04,permanent
TRF01576,SPL08382,2021-02-05,DEPT06,permanent
TRF01577,SPL08386,2022-05-03,DEPT02,permanent
TRF01578,SPL08386,2022-09-18,DEPT08,permanent
TRF01579,SPL08393,2023-02-04,DEPT06,temporary_secondment
TRF01580,SPL08409,2020-11-08,DEPT09,temporary_secondment
TRF01581,SPL08426,2023-05-22,DEPT10,permanent
TRF01582,SPL08427,2023-09-11,DEPT08,permanent
TRF01583,SPL08434,2024-05-27,DEPT08,permanent
TRF01584,SPL08436,2022-03-14,DEPT05,permanent
TRF01585,SPL08444,2024-05-17,DEPT09,temporary_secondment
TRF01586,SPL08448,2024-05-26,DEPT08,permanent
TRF01587,SPL08455,2024-05-31,DEPT09,permanent
TRF01588,SPL08464,2022-11-02,DEPT01,permanent
TRF01589,SPL08465,2024-03-04,DEPT06,temporary_secondment
TRF01590,SPL08469,2024-04-18,DEPT09,permanent
TRF01591,SPL08469,2024-05-26,DEPT04,temporary_secondment
TRF01592,SPL08481,2024-04-12,DEPT09,permanent
TRF01593,SPL08484,2023-12-01,DEPT04,permanent
TRF01594,SPL08490,2022-07-04,DEPT04,temporary_secondment
TRF01595,SPL08510,2021-09-26,DEPT04,permanent
TRF01596,SPL08522,2020-08-13,DEPT04,temporary_secondment
TRF01597,SPL08523,2024-04-05,DEPT10,permanent
TRF01598,SPL08529,2024-05-10,DEPT06,permanent
TRF01599,SPL08529,2024-05-17,DEPT05,permanent
TRF01600,SPL08552,2020-10-08,DEPT09,temporary_secondment
TRF01601,SPL08555,2021-03-06,DEPT06,permanent
TRF01602,SPL08566,2024-06-12,DEPT02,temporary_secondment
TRF01603,SPL08570,2024-06-02,DEPT04,permanent
TRF01604,SPL08582,2021-03-31,DEPT09,permanent
TRF01605,SPL08590,2024-05-07,DEPT07,permanent
TRF01606,SPL08596,2021-09-11,DEPT04,temporary_secondment
TRF01607,SPL08596,2022-01-09,DEPT10,permanent
TRF01608,SPL08599,2024-01-02,DEPT03,permanent
TRF01609,SPL08599,2024-02-17,DEPT10,permanent
TRF01610,SPL08602,2024-05-13,DEPT09,temporary_secondment
TRF01611,SPL08602,2024-06-16,DEPT04,permanent
TRF01612,SPL08609,2024-01-08,DEPT03,temporary_secondment
TRF01613,SPL08613,2024-04-04,DEPT04,temporary_secondment
TRF01614,SPL08615,2021-09-27,DEPT05,permanent
TRF01615,SPL08615,2022-05-24,DEPT03,permanent
TRF01616,SPL08625,2022-05-13,DEPT08,permanent
TRF01617,SPL08632,2022-05-17,DEPT06,permanent
TRF01618,SPL08637,2023-04-30,DEPT06,permanent
TRF01619,SPL08647,2022-06-16,DEPT04,permanent
TRF01620,SPL08656,2022-02-21,DEPT01,temporary_secondment
TRF01621,SPL08656,2022-07-17,DEPT04,permanent
TRF01622,SPL08661,2022-03-27,DEPT09,permanent
TRF01623,SPL08664,2024-05-09,DEPT06,permanent
TRF01624,SPL08668,2024-02-03,DEPT02,temporary_secondment
TRF01625,SPL08669,2020-09-27,DEPT09,permanent
TRF01626,SPL08677,2023-08-19,DEPT10,permanent
TRF01627,SPL08687,2024-05-23,DEPT01,permanent
TRF01628,SPL08690,2023-11-26,DEPT09,permanent
TRF01629,SPL08701,2024-05-09,DEPT09,permanent
TRF01630,SPL08704,2023-07-25,DEPT01,permanent
TRF01631,SPL08706,2021-08-17,DEPT01,permanent
TRF01632,SPL08713,2022-03-17,DEPT10,permanent
TRF01633,SPL08715,2022-03-09,DEPT09,permanent
TRF01634,SPL08720,2024-06-12,DEPT04,temporary_secondment
TRF01635,SPL08726,2024-04-24,DEPT06,permanent
TRF01636,SPL08736,2024-06-15,DEPT05,permanent
TRF01637,SPL08744,2019-08-27,DEPT01,temporary_secondment
TRF01638,SPL08749,2022-01-22,DEPT09,permanent
TRF01639,SPL08754,2024-06-23,DEPT06,permanent
TRF01640,SPL08759,2020-06-11,DEPT09,permanent
TRF01641,SPL08764,2024-04-22,DEPT10,permanent
TRF01642,SPL08766,2024-04-13,DEPT07,permanent
TRF01643,SPL08766,2024-05-05,DEPT08,permanent
TRF01644,SPL08777,2024-05-05,DEPT07,permanent
TRF01645,SPL08780,2023-12-13,DEPT09,permanent
TRF01646,SPL08787,2024-05-19,DEPT07,permanent
TRF01647,SPL08789,2024-06-15,DEPT09,permanent
TRF01648,SPL08790,2022-08-15,DEPT04,permanent
TRF01649,SPL08797,2020-08-17,DEPT08,permanent
TRF01650,SPL08797,2023-10-27,DEPT09,permanent
TRF01651,SPL08806,2023-06-28,DEPT04,permanent
TRF01652,SPL08810,2019-07-31,DEPT04,permanent
TRF01653,SPL08811,2024-06-29,DEPT04,permanent
TRF01654,SPL08812,2023-04-10,DEPT04,permanent
TRF01655,SPL08822,2020-12-11,DEPT04,permanent
TRF01656,SPL08830,2024-05-21,DEPT03,permanent
TRF01657,SPL08837,2024-06-01,DEPT10,permanent
TRF01658,SPL08846,2022-04-14,DEPT05,permanent
TRF01659,SPL08846,2022-04-30,DEPT04,permanent
TRF01660,SPL08856,2024-06-26,DEPT05,permanent
TRF01661,SPL08859,2020-08-08,DEPT06,permanent
TRF01662,SPL08860,2024-05-05,DEPT09,permanent
TRF01663,SPL08860,2024-06-03,DEPT04,temporary_secondment
TRF01664,SPL08862,2024-04-20,DEPT06,permanent
TRF01665,SPL08862,2024-05-01,DEPT03,permanent
TRF01666,SPL08866,2024-04-25,DEPT04,permanent
TRF01667,SPL08875,2023-12-05,DEPT09,temporary_secondment
TRF01668,SPL08878,2024-05-25,DEPT09,permanent
TRF01669,SPL08895,2024-06-29,DEPT09,temporary_secondment
TRF01670,SPL08896,2023-07-30,DEPT05,permanent
TRF01671,SPL08904,2022-06-05,DEPT04,permanent
TRF01672,SPL08909,2024-04-22,DEPT09,permanent
TRF01673,SPL08913,2023-12-28,DEPT03,permanent
TRF01674,SPL08923,2023-01-29,DEPT04,permanent
TRF01675,SPL08933,2021-01-29,DEPT03,permanent
TRF01676,SPL08933,2023-07-12,DEPT05,temporary_secondment
TRF01677,SPL08936,2024-04-27,DEPT07,temporary_secondment
TRF01678,SPL08940,2023-07-10,DEPT04,permanent
TRF01679,SPL08955,2022-05-24,DEPT01,temporary_secondment
TRF01680,SPL08964,2021-07-26,DEPT05,permanent
TRF01681,SPL08977,2023-04-06,DEPT06,permanent
TRF01682,SPL08986,2024-05-17,DEPT08,permanent
TRF01683,SPL08987,2023-06-08,DEPT03,permanent
TRF01684,SPL08988,2023-11-16,DEPT09,permanent
TRF01685,SPL08988,2024-05-09,DEPT07,permanent
TRF01686,SPL08989,2024-05-09,DEPT09,permanent
TRF01687,SPL08994,2024-05-06,DEPT09,permanent
TRF01688,SPL08998,2023-10-05,DEPT08,permanent
TRF01689,SPL08998,2023-10-20,DEPT04,permanent
TRF01690,SPL08999,2021-12-18,DEPT03,permanent
TRF01691,SPL09008,2024-06-27,DEPT08,permanent
TRF01692,SPL09022,2024-04-19,DEPT09,permanent
TRF01693,SPL09026,2024-04-04,DEPT10,permanent
TRF01694,SPL09026,2024-04-23,DEPT03,permanent
TRF01695,SPL09034,2024-06-14,DEPT02,permanent
TRF01696,SPL09034,2024-06-19,DEPT07,temporary_secondment
TRF01697,SPL09042,2022-05-09,DEPT05,permanent
TRF01698,SPL09047,2024-06-19,DEPT04,temporary_secondment
TRF01699,SPL09056,2021-03-09,DEPT07,permanent
TRF01700,SPL09057,2024-04-07,DEPT02,permanent
TRF01701,SPL09057,2024-06-01,DEPT01,permanent
TRF01702,SPL09067,2024-06-27,DEPT04,temporary_secondment
TRF01703,SPL09068,2023-07-25,DEPT05,temporary_secondment
TRF01704,SPL09072,2023-09-23,DEPT04,permanent
TRF01705,SPL09078,2024-06-15,DEPT03,permanent
TRF01706,SPL09078,2024-06-27,DEPT09,temporary_secondment
TRF01707,SPL09080,2023-12-29,DEPT04,permanent
TRF01708,SPL09081,2024-04-29,DEPT08,permanent
TRF01709,SPL09093,2023-11-25,DEPT03,temporary_secondment
TRF01710,SPL09100,2024-06-23,DEPT02,permanent
TRF01711,SPL09102,2024-06-10,DEPT07,temporary_secondment
TRF01712,SPL09102,2024-06-19,DEPT01,temporary_secondment
TRF01713,SPL09115,2024-05-22,DEPT09,permanent
TRF01714,SPL09120,2024-06-18,DEPT09,permanent
TRF01715,SPL09127,2024-05-19,DEPT04,temporary_secondment
TRF01716,SPL09130,2024-05-19,DEPT09,permanent
TRF01717,SPL09131,2024-06-26,DEPT09,permanent
TRF01718,SPL09133,2022-08-07,DEPT03,permanent
TRF01719,SPL09133,2022-12-27,DEPT04,temporary_secondment
TRF01720,SPL09138,2024-01-09,DEPT04,permanent
TRF01721,SPL09151,2024-04-04,DEPT02,permanent
TRF01722,SPL09151,2024-06-10,DEPT01,permanent
TRF01723,SPL09155,2024-05-14,DEPT07,temporary_secondment
TRF01724,SPL09156,2024-01-02,DEPT02,permanent
TRF01725,SPL09160,2023-06-30,DEPT04,permanent
TRF01726,SPL09170,2024-06-17,DEPT09,permanent
TRF01727,SPL09172,2024-05-06,DEPT05,temporary_secondment
TRF01728,SPL09172,2024-05-18,DEPT09,permanent
TRF01729,SPL09176,2022-07-29,DEPT09,permanent
TRF01730,SPL09177,2024-01-06,DEPT06,permanent
TRF01731,SPL09182,2024-05-13,DEPT09,permanent
TRF01732,SPL09203,2022-04-06,DEPT08,permanent
TRF01733,SPL09213,2024-06-30,DEPT05,permanent
TRF01734,SPL09217,2024-05-17,DEPT08,permanent
TRF01735,SPL09217,2024-05-21,DEPT04,permanent
TRF01736,SPL09219,2024-05-25,DEPT02,permanent
TRF01737,SPL09232,2024-06-25,DEPT09,permanent
TRF01738,SPL09251,2024-05-11,DEPT09,permanent
TRF01739,SPL09256,2023-09-24,DEPT04,permanent
TRF01740,SPL09259,2024-04-23,DEPT03,permanent
TRF01741,SPL09263,2024-01-24,DEPT10,permanent
TRF01742,SPL09264,2024-05-07,DEPT05,permanent
TRF01743,SPL09277,2024-02-25,DEPT07,temporary_secondment
TRF01744,SPL09281,2024-05-27,DEPT02,permanent
TRF01745,SPL09290,2023-05-09,DEPT07,permanent
TRF01746,SPL09305,2024-06-18,DEPT02,permanent
TRF01747,SPL09308,2024-05-13,DEPT09,permanent
TRF01748,SPL09311,2024-06-23,DEPT03,permanent
TRF01749,SPL09320,2024-06-19,DEPT10,permanent
TRF01750,SPL09324,2023-06-24,DEPT04,temporary_secondment
TRF01751,SPL09336,2024-04-26,DEPT01,permanent
TRF01752,SPL09343,2024-05-21,DEPT03,permanent
TRF01753,SPL09343,2024-06-01,DEPT05,permanent
TRF01754,SPL09349,2024-05-08,DEPT04,permanent
TRF01755,SPL09351,2024-01-06,DEPT02,permanent
TRF01756,SPL09351,2024-01-14,DEPT08,permanent
TRF01757,SPL09366,2024-05-31,DEPT01,permanent
TRF01758,SPL09366,2024-06-19,DEPT02,permanent
TRF01759,SPL09376,2024-05-02,DEPT04,permanent
TRF01760,SPL09376,2024-05-26,DEPT08,permanent
TRF01761,SPL09379,2023-04-28,DEPT06,permanent
TRF01762,SPL09380,2024-05-25,DEPT05,permanent
TRF01763,SPL09381,2024-05-09,DEPT01,temporary_secondment
TRF01764,SPL09383,2024-01-12,DEPT09,temporary_secondment
TRF01765,SPL09383,2024-01-18,DEPT08,permanent
TRF01766,SPL09392,2024-04-24,DEPT01,permanent
TRF01767,SPL09397,2024-05-28,DEPT08,temporary_secondment
TRF01768,SPL09405,2024-06-04,DEPT04,permanent
TRF01769,SPL09407,2023-03-16,DEPT04,permanent
TRF01770,SPL09408,2024-02-01,DEPT02,permanent
TRF01771,SPL09408,2024-03-30,DEPT01,permanent
TRF01772,SPL09410,2023-10-21,DEPT08,permanent
TRF01773,SPL09424,2024-05-31,DEPT04,permanent
TRF01774,SPL09430,2024-06-20,DEPT04,permanent
TRF01775,SPL09442,2024-04-11,DEPT04,permanent
TRF01776,SPL09442,2024-05-07,DEPT10,permanent
TRF01777,SPL09444,2024-04-27,DEPT05,permanent
TRF01778,SPL09448,2024-04-23,DEPT04,permanent
TRF01779,SPL09451,2024-01-18,DEPT01,temporary_secondment
TRF01780,SPL09463,2024-04-01,DEPT03,permanent
TRF01781,SPL09478,2024-06-10,DEPT04,permanent
TRF01782,SPL09478,2024-06-12,DEPT02,temporary_secondment
TRF01783,SPL09520,2023-08-22,DEPT07,permanent
TRF01784,SPL09531,2024-04-03,DEPT05,permanent
TRF01785,SPL09537,2024-04-02,DEPT09,temporary_secondment
TRF01786,SPL09537,2024-04-21,DEPT01,temporary_secondment
TRF01787,SPL09539,2024-05-28,DEPT04,permanent
TRF01788,SPL09540,2024-05-12,DEPT05,permanent
TRF01789,SPL09558,2024-05-25,DEPT10,permanent
TRF01790,SPL09558,2024-06-09,DEPT04,permanent
TRF01791,SPL09616,2023-11-02,DEPT09,temporary_secondment
TRF01792,SPL09618,2024-06-11,DEPT04,permanent
TRF01793,SPL09618,2024-06-19,DEPT10,permanent
