dispatch_id,driver_id,service_month,pickup_zone_id,offered_trip_ts
239263,3831,2024-02,234,2024-02-01 18:04:56
239264,7243,2024-01,141,2024-01-25 15:53:37
239265,7016,2024-02,239,2024-02-09 22:12:43
239266,6456,2024-02,79,2024-02-24 23:31:00
239267,7480,2024-01,230,2024-01-28 13:40:55
239268,3259,2024-01,143,2024-01-02 08:59:36
239269,7842,2024-01,229,2024-01-18 17:13:21
239270,5581,2024-02,239,2024-02-25 22:58:07
239271,393,2024-02,79,2024-02-03 21:53:37
239272,3444,2024-02,230,2024-02-26 20:15:52
239273,6610,2024-02,262,2024-02-14 15:34:22
239274,4750,2024-02,166,2024-02-22 15:56:28
239275,7098,2024-03,132,2024-03-18 06:57:15
239276,5807,2024-02,163,2024-02-21 22:56:06
239277,3494,2024-02,264,2024-02-02 10:33:51
239278,1014,2024-03,79,2024-03-03 01:00:12
239279,4865,2024-03,90,2024-03-25 14:00:49
239280,2536,2024-02,48,2024-02-26 22:01:25
239281,6269,2024-01,90,2024-01-01 11:34:41
239282,2795,2024-01,237,2024-01-17 12:52:51
239283,3982,2024-01,144,2024-01-01 03:41:10
239284,2586,2024-02,140,2024-02-09 15:28:36
239285,7785,2024-02,161,2024-02-08 13:07:24
239286,6764,2024-02,48,2024-02-21 16:28:35
239287,2758,2024-02,142,2024-02-22 00:03:34
239288,7859,2024-02,246,2024-02-22 18:41:38
239289,6779,2024-02,238,2024-02-02 13:03:06
239290,2391,2024-03,230,2024-03-17 21:57:07
239291,3456,2024-03,142,2024-03-10 11:36:18
239292,230,2024-03,249,2024-03-07 19:25:47
239293,5536,2024-03,143,2024-03-18 12:12:55
239294,6034,2024-02,239,2024-02-13 12:34:54
239295,514,2024-02,170,2024-02-04 19:20:19
239296,3430,2024-03,163,2024-03-21 00:16:55
239297,323,2024-03,132,2024-03-13 17:54:42
239298,4112,2024-01,236,2024-01-20 12:50:13
239299,1707,2024-03,237,2024-03-23 11:21:44
239300,3620,2024-03,262,2024-03-20 16:12:01
239301,1325,2024-02,249,2024-02-01 16:08:10
239302,941,2024-01,234,2024-01-17 08:40:22
239303,3355,2024-03,88,2024-03-28 15:28:19
239304,6122,2024-03,132,2024-03-07 17:10:40
239305,907,2024-02,229,2024-02-09 20:29:33
239306,7189,2024-03,263,2024-03-13 07:25:03
239307,7579,2024-01,186,2024-01-12 10:38:14
239308,4090,2024-01,170,2024-01-17 19:32:59
239309,1552,2024-03,263,2024-03-08 21:14:16
239310,4045,2024-03,90,2024-03-21 16:17:43
239311,7605,2024-01,132,2024-01-23 08:29:42
239312,1545,2024-01,238,2024-01-02 10:37:15
239313,1235,2024-02,140,2024-02-19 17:54:18
239314,7022,2024-01,68,2024-01-23 16:41:15
239315,1501,2024-01,107,2024-01-06 17:47:24
239316,5555,2024-01,75,2024-01-24 07:48:11
239317,4940,2024-03,233,2024-03-07 13:40:35
239318,5798,2024-01,142,2024-01-23 17:50:20
239319,716,2024-03,237,2024-03-09 18:11:23
239320,3472,2024-01,239,2024-01-23 17:04:24
239321,7153,2024-03,107,2024-03-19 22:10:04
239322,7567,2024-01,226,2024-01-21 02:57:11
239323,981,2024-02,264,2024-02-10 16:46:41
239324,6748,2024-01,50,2024-01-04 09:37:20
239325,3539,2024-01,161,2024-01-14 16:24:08
239326,1703,2024-01,231,2024-01-30 19:23:57
239327,7201,2024-03,132,2024-03-19 21:23:18
239328,5469,2024-01,237,2024-01-20 19:36:05
239329,1337,2024-03,68,2024-03-27 00:27:11
239330,5288,2024-02,142,2024-02-12 17:39:43
239331,6238,2024-03,170,2024-03-03 19:16:49
239332,6239,2024-03,229,2024-03-14 22:12:28
239333,6103,2024-01,239,2024-01-06 19:18:08
239334,1252,2024-03,164,2024-03-11 17:55:57
239335,3333,2024-03,237,2024-03-15 14:01:19
239336,4290,2024-01,163,2024-01-18 11:11:11
239337,6116,2024-02,161,2024-02-06 16:53:31
239338,3880,2024-01,163,2024-01-06 15:45:47
239339,3553,2024-02,137,2024-02-06 11:59:42
239340,1145,2024-03,142,2024-03-13 08:43:58
239341,3712,2024-03,211,2024-03-23 20:19:33
239342,6196,2024-02,68,2024-02-24 21:48:44
239343,49,2024-01,238,2024-01-27 10:04:28
239344,246,2024-02,262,2024-02-01 08:51:56
239345,5874,2024-03,148,2024-03-24 19:35:51
239346,643,2024-01,43,2024-01-18 16:12:43
239347,4645,2024-03,170,2024-03-26 17:52:55
239348,5701,2024-02,79,2024-02-08 09:39:47
239349,6259,2024-02,144,2024-02-22 23:21:41
239350,7345,2024-03,249,2024-03-21 12:41:55
239351,4697,2024-02,236,2024-02-07 10:09:29
239352,602,2024-02,229,2024-02-17 08:51:04
239353,443,2024-01,170,2024-01-07 12:48:35
239354,4341,2024-02,162,2024-02-09 19:57:19
239355,864,2024-02,237,2024-02-14 08:52:14
239356,4892,2024-02,239,2024-02-12 08:04:47
239357,1093,2024-03,166,2024-03-02 11:20:07
239358,3557,2024-03,239,2024-03-20 16:03:11
239359,7804,2024-02,90,2024-02-26 14:13:31
239360,3811,2024-01,238,2024-01-11 07:41:41
239361,206,2024-01,238,2024-01-18 08:48:07
239362,3621,2024-03,138,2024-03-07 23:05:05
239363,5557,2024-01,88,2024-01-24 16:38:21
239364,6682,2024-03,148,2024-03-20 19:31:15
239365,6823,2024-01,211,2024-01-14 20:41:30
239366,7283,2024-02,68,2024-02-17 18:26:02
239367,1438,2024-01,186,2024-01-24 09:07:03
239368,590,2024-02,234,2024-02-27 15:11:46
239369,6817,2024-03,142,2024-03-06 18:22:41
239370,855,2024-03,48,2024-03-21 22:53:23
239371,5563,2024-01,114,2024-01-12 23:46:29
239372,3685,2024-03,43,2024-03-22 20:07:58
239373,2001,2024-03,249,2024-03-19 23:25:11
239374,5194,2024-03,68,2024-03-08 22:37:21
239375,6694,2024-01,107,2024-01-12 22:14:38
239376,5175,2024-03,138,2024-03-11 16:13:33
239377,5232,2024-03,239,2024-03-25 15:14:42
239378,6632,2024-03,142,2024-03-12 07:42:12
239379,467,2024-01,263,2024-01-31 11:30:30
239380,7201,2024-03,142,2024-03-01 15:47:31
239381,6111,2024-03,170,2024-03-12 18:48:02
239382,3804,2024-03,237,2024-03-13 16:54:18
239383,465,2024-01,163,2024-01-03 15:07:28
239384,6609,2024-01,161,2024-01-24 16:42:43
239385,97,2024-03,186,2024-03-22 01:52:24
239386,3845,2024-02,236,2024-02-08 15:35:12
239387,1866,2024-03,142,2024-03-06 18:57:48
239388,7843,2024-02,79,2024-02-22 21:32:19
239389,3858,2024-02,263,2024-02-05 10:40:22
239390,3201,2024-03,137,2024-03-29 21:34:27
239391,7361,2024-03,246,2024-03-06 20:05:21
239392,2433,2024-01,148,2024-01-29 15:53:08
239393,3362,2024-03,68,2024-03-20 17:33:03
239394,6099,2024-03,161,2024-03-05 14:27:03
239395,3015,2024-03,68,2024-03-11 17:03:11
239396,984,2024-01,100,2024-01-25 22:32:33
239397,7770,2024-01,170,2024-01-09 08:58:26
239398,7015,2024-03,186,2024-03-13 08:09:07
239399,1034,2024-02,261,2024-02-28 20:30:29
239400,6427,2024-01,100,2024-01-04 21:54:53
239401,5931,2024-03,164,2024-03-26 13:08:03
239402,6193,2024-01,141,2024-01-30 20:03:52
239403,6686,2024-02,162,2024-02-21 23:12:58
239404,2935,2024-02,234,2024-02-17 23:33:45
239405,4939,2024-02,88,2024-02-18 16:36:22
239406,4597,2024-02,237,2024-02-22 14:18:45
239407,1177,2024-03,231,2024-03-25 09:08:38
239408,7799,2024-01,161,2024-01-10 13:25:56
239409,4665,2024-02,50,2024-02-02 09:34:13
239410,1076,2024-02,236,2024-02-03 09:50:30
239411,2917,2024-02,249,2024-02-06 19:50:19
239412,2422,2024-03,232,2024-03-28 21:36:00
239413,6613,2024-03,170,2024-03-30 16:14:26
239414,7015,2024-02,138,2024-02-28 20:24:04
239415,1586,2024-03,163,2024-03-29 18:36:31
239416,5423,2024-03,143,2024-03-09 12:32:15
239417,6060,2024-02,79,2024-02-01 01:34:21
239418,921,2024-02,4,2024-02-09 23:47:11
239419,5765,2024-01,234,2024-01-19 23:40:03
239420,4852,2024-03,68,2024-03-16 13:45:01
239421,7960,2024-01,162,2024-01-27 13:19:04
239422,2068,2024-01,234,2024-01-09 08:36:26
239423,338,2024-03,237,2024-03-09 19:13:38
239424,7149,2024-03,181,2024-03-03 00:06:18
239425,6943,2024-01,229,2024-01-18 11:20:48
239426,5556,2024-03,132,2024-03-18 19:14:34
239427,4141,2024-02,264,2024-02-01 22:13:49
239428,4120,2024-03,246,2024-03-29 23:56:15
239429,2902,2024-01,238,2024-01-21 15:56:51
239430,3577,2024-01,151,2024-01-02 12:00:04
239431,749,2024-01,164,2024-01-29 16:46:53
239432,5118,2024-02,158,2024-02-01 17:34:02
239433,2449,2024-03,249,2024-03-24 01:16:05
239434,7524,2024-02,263,2024-02-02 22:30:04
239435,3751,2024-01,162,2024-01-20 08:43:07
239436,1725,2024-02,186,2024-02-27 07:57:01
239437,1102,2024-03,230,2024-03-19 20:53:23
239438,3724,2024-01,170,2024-01-12 16:58:25
239439,4299,2024-02,231,2024-02-10 23:20:12
239440,3523,2024-03,132,2024-03-11 16:37:04
239441,2856,2024-03,234,2024-03-27 14:50:23
239442,7768,2024-01,230,2024-01-12 23:48:32
239443,6752,2024-01,263,2024-01-01 02:50:04
239444,1892,2024-02,166,2024-02-11 13:29:23
239445,7774,2024-01,161,2024-01-30 10:13:28
239446,2287,2024-03,140,2024-03-16 19:09:50
239447,2,2024-01,158,2024-01-04 14:19:18
239448,7851,2024-01,132,2024-01-14 21:23:30
239449,2402,2024-02,43,2024-02-24 17:58:11
239450,4667,2024-03,143,2024-03-11 11:51:25
239451,3522,2024-01,236,2024-01-21 14:59:43
239452,6840,2024-01,132,2024-01-06 23:45:20
239453,6649,2024-03,246,2024-03-31 08:54:27
239454,7436,2024-01,170,2024-01-01 17:01:40
239455,7396,2024-03,158,2024-03-07 06:42:54
239456,1026,2024-03,161,2024-03-18 18:38:35
239457,276,2024-01,237,2024-01-29 12:15:43
239458,7219,2024-03,246,2024-03-17 18:27:03
239459,7509,2024-01,142,2024-01-05 21:31:12
239460,6506,2024-03,141,2024-03-26 20:48:45
239461,2560,2024-02,261,2024-02-02 13:48:32
239462,152,2024-02,13,2024-02-09 14:53:45
239463,677,2024-03,125,2024-03-04 11:12:46
239464,4778,2024-03,170,2024-03-16 00:27:06
239465,234,2024-02,186,2024-02-20 14:08:47
239466,4414,2024-01,164,2024-01-31 10:55:06
239467,3250,2024-01,161,2024-01-29 17:22:49
239468,1812,2024-03,170,2024-03-25 07:15:25
239469,5016,2024-01,239,2024-01-08 12:15:30
239470,3698,2024-02,246,2024-02-04 00:48:14
239471,6205,2024-03,233,2024-03-03 07:17:31
239472,1924,2024-03,43,2024-03-16 15:38:37
239473,6951,2024-02,262,2024-02-26 08:00:24
239474,6764,2024-01,186,2024-01-29 15:45:06
239475,2896,2024-03,236,2024-03-23 11:56:56
239476,322,2024-03,236,2024-03-12 08:14:27
239477,246,2024-01,237,2024-01-15 18:27:10
239478,6177,2024-02,249,2024-02-01 02:46:59
239479,3993,2024-03,48,2024-03-10 10:58:35
239480,1846,2024-02,237,2024-02-07 19:44:57
239481,6671,2024-03,166,2024-03-07 18:23:40
239482,6157,2024-03,138,2024-03-29 11:41:25
239483,714,2024-01,164,2024-01-30 20:49:40
239484,7032,2024-03,239,2024-03-31 17:45:33
239485,5376,2024-02,140,2024-02-17 15:19:29
239486,7181,2024-01,238,2024-01-27 09:32:43
239487,72,2024-03,163,2024-03-11 13:58:22
239488,3225,2024-02,163,2024-02-19 11:26:55
239489,3155,2024-02,113,2024-02-12 16:01:35
239490,815,2024-03,211,2024-03-23 23:15:07
239491,1837,2024-01,113,2024-01-20 20:58:28
239492,6543,2024-01,162,2024-01-07 13:46:40
239493,6357,2024-02,239,2024-02-25 20:26:16
239494,2422,2024-02,164,2024-02-02 09:39:02
239495,6602,2024-02,262,2024-02-10 21:49:39
239496,7285,2024-03,161,2024-03-20 17:34:03
239497,875,2024-02,148,2024-02-25 02:12:54
239498,1533,2024-03,166,2024-03-09 23:24:59
239499,2710,2024-01,79,2024-01-28 03:53:24
239500,2402,2024-02,148,2024-02-12 22:42:01
239501,6418,2024-03,237,2024-03-27 17:27:51
239502,4685,2024-02,113,2024-02-04 16:49:35
239503,4736,2024-01,161,2024-01-19 15:01:23
239504,4233,2024-03,230,2024-03-08 22:50:55
239505,7601,2024-03,246,2024-03-27 21:50:18
239506,4995,2024-02,164,2024-02-18 18:05:50
239507,6543,2024-02,263,2024-02-10 19:02:12
239508,5751,2024-03,162,2024-03-08 17:47:28
239509,4494,2024-01,263,2024-01-22 08:58:22
239510,3896,2024-01,229,2024-01-13 21:59:03
239511,731,2024-03,114,2024-03-23 21:33:28
239512,7386,2024-02,138,2024-02-27 13:07:44
239513,2188,2024-01,162,2024-01-16 11:57:13
239514,5256,2024-02,264,2024-02-26 19:52:14
239515,1613,2024-02,87,2024-02-20 17:49:52
239516,448,2024-02,237,2024-02-06 18:17:42
239517,1371,2024-02,138,2024-02-19 12:31:27
239518,7551,2024-03,79,2024-03-30 03:56:46
239519,2545,2024-02,161,2024-02-16 08:50:45
239520,729,2024-01,230,2024-01-31 18:28:00
239521,6375,2024-02,161,2024-02-22 13:53:09
239522,7530,2024-01,239,2024-01-05 12:14:47
239523,2411,2024-03,144,2024-03-27 22:18:52
239524,333,2024-02,42,2024-02-29 22:58:26
239525,4729,2024-01,70,2024-01-30 20:03:42
239526,3646,2024-02,125,2024-02-16 16:30:28
239527,5210,2024-03,170,2024-03-30 11:24:20
239528,4007,2024-01,186,2024-01-14 11:02:51
239529,6586,2024-02,144,2024-02-02 22:28:30
239530,2808,2024-01,100,2024-01-25 09:54:12
239531,5472,2024-03,170,2024-03-05 15:06:08
239532,1798,2024-03,238,2024-03-12 14:33:21
239533,4354,2024-02,237,2024-02-01 05:46:36
239534,2791,2024-01,68,2024-01-28 15:45:17
239535,849,2024-03,13,2024-03-18 15:28:20
239536,3009,2024-03,144,2024-03-27 16:52:41
239537,2070,2024-02,141,2024-02-01 09:46:47
239538,1865,2024-03,113,2024-03-27 23:26:11
239539,325,2024-01,138,2024-01-15 18:14:40
239540,3362,2024-01,162,2024-01-16 18:13:03
239541,7228,2024-03,164,2024-03-07 07:28:57
239542,5028,2024-03,230,2024-03-06 22:20:34
239543,3745,2024-01,238,2024-01-23 15:21:55
239544,2349,2024-02,164,2024-02-15 00:20:33
239545,115,2024-02,237,2024-02-16 19:58:25
239546,7303,2024-01,142,2024-01-17 17:34:54
239547,7354,2024-02,237,2024-02-17 07:41:04
239548,6749,2024-01,138,2024-01-09 15:17:07
239549,1988,2024-01,237,2024-01-24 20:40:59
239550,7369,2024-01,90,2024-01-20 10:31:15
239551,7892,2024-01,13,2024-01-30 05:54:21
239552,1624,2024-01,236,2024-01-14 21:19:53
239553,5932,2024-01,43,2024-01-23 10:29:59
239554,7308,2024-02,140,2024-02-02 09:33:27
239555,6474,2024-02,162,2024-02-29 14:48:13
239556,2741,2024-02,127,2024-02-28 11:28:03
239557,3097,2024-01,162,2024-01-04 15:55:02
239558,2773,2024-01,158,2024-01-14 01:13:07
239559,403,2024-01,161,2024-01-02 21:21:28
239560,3230,2024-02,234,2024-02-26 21:11:08
239561,2909,2024-03,132,2024-03-19 14:53:28
239562,4568,2024-01,151,2024-01-14 12:51:55
239563,6008,2024-03,239,2024-03-16 05:21:49
239564,612,2024-03,148,2024-03-31 00:35:33
239565,6434,2024-03,170,2024-03-15 19:48:05
239566,7592,2024-02,158,2024-02-10 00:24:53
239567,3308,2024-03,141,2024-03-27 07:37:24
239568,559,2024-01,186,2024-01-20 20:45:07
239569,689,2024-02,132,2024-02-09 07:17:12
239570,746,2024-03,233,2024-03-12 17:41:51
239571,6333,2024-03,132,2024-03-10 21:33:58
239572,4525,2024-01,238,2024-01-18 06:58:45
239573,6853,2024-03,239,2024-03-15 23:26:05
239574,2168,2024-02,132,2024-02-12 07:02:06
239575,6159,2024-01,143,2024-01-04 15:58:54
239576,3398,2024-02,138,2024-02-20 16:42:48
239577,834,2024-03,249,2024-03-27 21:48:55
239578,3940,2024-03,100,2024-03-09 23:14:41
239579,2878,2024-03,132,2024-03-19 01:41:26
239580,3342,2024-01,239,2024-01-28 13:39:44
239581,6301,2024-01,65,2024-01-27 07:25:07
239582,140,2024-02,239,2024-02-22 10:29:22
239583,3466,2024-03,234,2024-03-06 18:47:07
239584,483,2024-02,211,2024-02-11 16:07:29
239585,6556,2024-02,249,2024-02-15 19:11:59
239586,3308,2024-03,114,2024-03-29 22:55:38
239587,7247,2024-01,236,2024-01-19 19:50:13
239588,5105,2024-03,132,2024-03-29 17:40:53
239589,5633,2024-02,239,2024-02-26 17:28:23
239590,5658,2024-01,138,2024-01-09 19:11:20
239591,3854,2024-03,237,2024-03-14 19:34:36
239592,3912,2024-02,90,2024-02-15 18:04:18
239593,7124,2024-02,142,2024-02-29 18:12:16
239594,3400,2024-01,162,2024-01-18 10:31:25
239595,6086,2024-02,237,2024-02-27 17:49:09
239596,4056,2024-01,238,2024-01-29 15:48:16
239597,7842,2024-03,100,2024-03-06 22:05:22
239598,7747,2024-01,125,2024-01-15 18:14:52
239599,4704,2024-03,79,2024-03-11 17:49:20
239600,3774,2024-03,237,2024-03-17 14:53:35
239601,6391,2024-02,68,2024-02-02 19:38:11
239602,6856,2024-03,262,2024-03-11 11:09:32
239603,1820,2024-03,140,2024-03-18 14:00:20
239604,7732,2024-02,100,2024-02-13 15:42:09
239605,7269,2024-02,107,2024-02-08 11:11:21
239606,2381,2024-01,263,2024-01-23 07:08:34
239607,185,2024-03,43,2024-03-11 22:58:08
239608,2865,2024-02,142,2024-02-21 21:25:59
239609,7339,2024-02,163,2024-02-06 14:51:09
239610,5931,2024-01,137,2024-01-03 18:10:22
239611,317,2024-02,163,2024-02-19 22:22:53
239612,5660,2024-01,162,2024-01-22 17:15:47
239613,2654,2024-01,132,2024-01-21 00:38:09
239614,1846,2024-03,230,2024-03-08 21:21:08
239615,910,2024-01,137,2024-01-19 01:27:52
239616,5001,2024-01,239,2024-01-26 22:56:37
239617,5458,2024-01,186,2024-01-15 18:22:23
239618,3882,2024-01,237,2024-01-28 16:14:23
239619,1560,2024-01,68,2024-01-15 11:33:05
239620,7284,2024-01,231,2024-01-21 03:37:27
239621,7129,2024-03,48,2024-03-30 14:29:12
239622,7914,2024-01,100,2024-01-25 17:40:46
239623,2983,2024-02,132,2024-02-02 13:20:34
239624,1164,2024-03,239,2024-03-07 15:50:33
239625,5336,2024-03,43,2024-03-24 15:34:49
239626,1489,2024-01,262,2024-01-02 09:47:07
239627,405,2024-01,164,2024-01-21 17:03:00
239628,2882,2024-02,148,2024-02-09 21:43:01
239629,6355,2024-01,230,2024-01-27 12:26:36
239630,6825,2024-03,236,2024-03-07 16:33:37
239631,4178,2024-03,142,2024-03-09 13:49:05
239632,7950,2024-02,186,2024-02-25 12:07:08
239633,7416,2024-01,161,2024-01-30 15:19:54
239634,5262,2024-03,239,2024-03-25 06:20:17
239635,5998,2024-01,161,2024-01-30 20:30:43
239636,6967,2024-03,68,2024-03-11 15:28:39
239637,7071,2024-03,132,2024-03-10 12:07:15
239638,3139,2024-03,230,2024-03-04 15:14:59
239639,6944,2024-01,237,2024-01-12 13:01:20
239640,2242,2024-02,234,2024-02-24 02:22:10
239641,2467,2024-03,249,2024-03-29 06:53:07
239642,1110,2024-02,230,2024-02-15 13:51:51
239643,2547,2024-01,170,2024-01-18 17:27:50
239644,1195,2024-02,161,2024-02-10 20:49:07
239645,577,2024-02,249,2024-02-03 19:34:57
239646,3158,2024-01,70,2024-01-14 15:58:40
239647,7285,2024-03,138,2024-03-18 13:45:51
239648,851,2024-01,132,2024-01-16 01:36:47
239649,3946,2024-03,170,2024-03-21 10:43:20
239650,1527,2024-03,249,2024-03-07 08:44:01
239651,6554,2024-03,229,2024-03-29 18:42:42
239652,7288,2024-02,163,2024-02-13 08:47:29
239653,3290,2024-01,229,2024-01-30 11:54:29
239654,5880,2024-03,231,2024-03-28 12:39:49
239655,4607,2024-02,237,2024-02-10 22:38:18
239656,1764,2024-01,234,2024-01-21 12:26:37
239657,5126,2024-03,142,2024-03-22 18:17:44
239658,754,2024-01,215,2024-01-24 22:30:58
239659,3381,2024-03,48,2024-03-02 11:02:41
239660,2925,2024-02,170,2024-02-29 09:34:49
239661,1821,2024-03,246,2024-03-09 17:47:39
239662,952,2024-03,239,2024-03-15 19:23:08
239663,3708,2024-01,132,2024-01-15 23:18:12
239664,201,2024-03,164,2024-03-28 11:16:32
239665,6009,2024-01,162,2024-01-09 16:50:13
239666,6522,2024-03,164,2024-03-18 16:35:07
239667,5702,2024-03,236,2024-03-08 07:29:26
239668,7555,2024-01,170,2024-01-23 12:41:14
239669,6508,2024-03,148,2024-03-28 21:14:23
239670,4038,2024-02,158,2024-02-11 01:02:20
239671,4984,2024-03,164,2024-03-10 05:37:42
239672,6826,2024-01,163,2024-01-14 17:14:13
239673,1742,2024-03,68,2024-03-30 00:32:30
239674,3327,2024-03,237,2024-03-16 19:32:28
239675,903,2024-01,239,2024-01-26 14:08:36
239676,7656,2024-01,114,2024-01-05 00:43:02
239677,4209,2024-02,107,2024-02-27 10:08:12
239678,6286,2024-01,141,2024-01-08 18:26:52
239679,2367,2024-03,161,2024-03-27 08:51:52
239680,6699,2024-03,142,2024-03-06 18:37:45
239681,2191,2024-03,162,2024-03-26 09:51:48
239682,1583,2024-03,161,2024-03-15 16:30:06
239683,660,2024-03,100,2024-03-06 09:10:51
239684,5376,2024-02,236,2024-02-06 14:51:17
239685,18,2024-02,170,2024-02-03 16:47:19
239686,7966,2024-02,238,2024-02-22 15:08:49
239687,2683,2024-02,161,2024-02-14 11:16:25
239688,7273,2024-02,170,2024-02-29 09:47:39
239689,7175,2024-03,87,2024-03-15 07:50:00
239690,7599,2024-03,79,2024-03-07 18:31:03
239691,7260,2024-02,161,2024-02-24 13:43:23
239692,7858,2024-01,143,2024-01-04 09:10:53
239693,1950,2024-02,236,2024-02-16 11:10:33
239694,3236,2024-02,170,2024-02-27 21:11:19
239695,820,2024-02,137,2024-02-01 06:54:01
239696,1509,2024-01,142,2024-01-28 19:46:31
239697,6750,2024-02,141,2024-02-29 08:38:23
239698,2013,2024-01,186,2024-01-26 19:28:29
239699,4306,2024-02,68,2024-02-13 15:59:54
239700,4350,2024-01,107,2024-01-07 04:29:49
239701,5150,2024-03,186,2024-03-04 14:37:29
239702,6080,2024-03,162,2024-03-20 18:33:40
239703,6845,2024-03,229,2024-03-25 09:52:42
239704,2938,2024-02,113,2024-02-10 13:44:45
239705,5299,2024-01,132,2024-01-28 14:18:59
239706,1697,2024-02,132,2024-02-24 23:15:37
239707,6584,2024-03,262,2024-03-08 08:29:49
239708,115,2024-02,138,2024-02-19 22:37:38
239709,736,2024-01,158,2024-01-13 12:14:32
239710,2570,2024-02,233,2024-02-14 15:26:53
239711,742,2024-03,234,2024-03-27 22:37:45
239712,1817,2024-03,239,2024-03-04 08:50:29
239713,2671,2024-03,231,2024-03-20 18:36:52
239714,7509,2024-01,100,2024-01-05 09:49:16
239715,3190,2024-02,239,2024-02-16 19:17:41
239716,7281,2024-01,48,2024-01-16 21:19:37
239717,5800,2024-01,164,2024-01-27 18:08:36
239718,2296,2024-03,141,2024-03-24 15:13:40
239719,4180,2024-02,137,2024-02-17 00:16:43
239720,2850,2024-02,142,2024-02-23 21:51:14
239721,4880,2024-03,236,2024-03-30 22:39:43
239722,2165,2024-02,141,2024-02-03 18:13:35
239723,7548,2024-01,249,2024-01-10 20:15:21
239724,2734,2024-03,262,2024-03-08 16:19:26
239725,7997,2024-03,237,2024-03-29 14:09:17
239726,3150,2024-02,43,2024-02-07 12:29:12
239727,698,2024-02,163,2024-02-23 21:02:36
239728,1796,2024-01,238,2024-01-27 15:34:33
239729,2610,2024-01,158,2024-01-30 20:59:35
239730,400,2024-01,163,2024-01-09 13:01:32
239731,1625,2024-01,79,2024-01-11 15:29:26
239732,6226,2024-03,231,2024-03-01 17:38:05
239733,6254,2024-01,236,2024-01-23 17:47:37
239734,1632,2024-02,138,2024-02-11 13:41:56
239735,7994,2024-01,43,2024-01-12 08:20:48
239736,6811,2024-03,163,2024-03-08 18:41:37
239737,6275,2024-03,211,2024-03-10 15:50:00
239738,7503,2024-03,237,2024-03-18 19:52:13
239739,2557,2024-01,144,2024-01-21 17:47:42
239740,4515,2024-03,162,2024-03-17 12:50:31
239741,7164,2024-02,233,2024-02-12 07:37:31
239742,4366,2024-02,162,2024-02-22 22:05:44
239743,1817,2024-02,230,2024-02-18 16:03:36
239744,1635,2024-01,246,2024-01-04 20:11:55
239745,997,2024-03,138,2024-03-11 10:02:46
239746,3479,2024-02,161,2024-02-16 06:11:54
239747,7308,2024-02,144,2024-02-08 19:51:34
239748,3622,2024-03,236,2024-03-11 08:46:30
239749,1370,2024-01,138,2024-01-06 10:05:45
239750,6465,2024-02,148,2024-02-04 22:24:00
239751,6101,2024-02,249,2024-02-22 21:48:21
239752,2834,2024-03,234,2024-03-17 09:08:33
239753,2861,2024-01,249,2024-01-20 21:32:22
239754,2612,2024-03,261,2024-03-29 16:04:29
239755,3950,2024-01,236,2024-01-03 20:40:22
239756,7888,2024-02,230,2024-02-04 19:21:45
239757,5454,2024-01,231,2024-01-03 06:51:20
239758,4367,2024-01,132,2024-01-01 14:13:15
239759,5413,2024-01,161,2024-01-22 18:07:04
239760,5868,2024-03,132,2024-03-28 18:27:09
239761,5940,2024-01,163,2024-01-26 07:35:26
239762,5140,2024-01,132,2024-01-19 06:13:35
239763,2601,2024-01,237,2024-01-06 11:04:31
239764,4985,2024-01,162,2024-01-27 18:57:42
239765,3023,2024-03,161,2024-03-09 13:00:38
239766,4269,2024-01,170,2024-01-14 11:41:53
239767,5428,2024-03,132,2024-03-04 17:00:59
239768,1690,2024-01,170,2024-01-04 23:11:47
239769,7798,2024-02,90,2024-02-04 03:55:59
239770,2120,2024-01,161,2024-01-17 17:42:01
239771,5333,2024-03,164,2024-03-28 20:21:00
239772,7087,2024-03,230,2024-03-14 21:01:37
239773,5733,2024-03,237,2024-03-15 11:26:17
239774,5017,2024-03,164,2024-03-15 22:13:40
239775,5632,2024-02,161,2024-02-16 14:54:10
239776,5923,2024-03,163,2024-03-06 11:26:17
239777,5033,2024-03,79,2024-03-24 14:27:13
239778,7548,2024-03,162,2024-03-14 21:44:06
239779,1255,2024-01,142,2024-01-01 18:31:31
239780,1845,2024-01,142,2024-01-29 13:47:43
239781,4180,2024-01,100,2024-01-24 14:23:23
239782,7939,2024-03,238,2024-03-18 12:11:08
239783,557,2024-03,90,2024-03-15 11:12:56
239784,2327,2024-02,52,2024-02-19 13:57:14
239785,3667,2024-02,230,2024-02-26 18:27:14
239786,1877,2024-01,163,2024-01-11 12:56:37
239787,4063,2024-02,68,2024-02-15 15:02:33
239788,1278,2024-01,236,2024-01-24 00:08:54
239789,7743,2024-01,114,2024-01-14 20:52:43
239790,5767,2024-01,237,2024-01-21 14:05:41
239791,2509,2024-01,100,2024-01-07 16:44:10
239792,4638,2024-02,234,2024-02-17 15:47:45
239793,1552,2024-02,138,2024-02-07 22:17:32
239794,7620,2024-03,230,2024-03-08 19:42:54
239795,5829,2024-01,141,2024-01-03 12:44:06
239796,1730,2024-03,163,2024-03-14 15:09:54
239797,7577,2024-02,239,2024-02-29 13:47:41
239798,2688,2024-03,48,2024-03-14 21:43:12
239799,5109,2024-01,170,2024-01-10 05:46:23
239800,1550,2024-01,164,2024-01-18 15:47:03
239801,7602,2024-03,230,2024-03-02 17:02:38
