shift_id,employee_id,shift_start,shift_end
S028634,E0322,2024-01-11 07:15:00,2024-01-11 21:03:36
S028635,E0322,2024-01-12 07:00:00,2024-01-12 22:28:48
S028636,E0322,2024-01-13 07:00:00,2024-01-13 20:12:36
S028637,E0322,2024-01-14 06:30:00,2024-01-14 19:24:36
S028638,E0322,2024-01-15 06:30:00,2024-01-15 20:08:24
S028639,E0322,2024-01-16 07:30:00,2024-01-16 20:37:48
S028640,E0322,2024-01-17 08:00:00,2024-01-17 23:01:12
S028641,E0322,2024-01-18 08:15:00,2024-01-18 21:06:00
S028642,E0322,2024-01-19 06:00:00,2024-01-19 20:57:36
S028643,E0322,2024-01-20 07:00:00,2024-01-20 20:56:24
S028644,E0322,2024-01-21 07:30:00,2024-01-21 21:42:36
S028645,E0322,2024-01-22 08:30:00,2024-01-22 22:02:23
S028646,E0322,2024-01-23 06:30:00,2024-01-23 19:44:24
S028647,E0322,2024-01-24 07:00:00,2024-01-24 21:58:12
S028648,E0322,2024-01-25 06:00:00,2024-01-25 18:35:24
S028649,E0322,2024-01-26 08:00:00,2024-01-26 22:52:12
S028650,E0322,2024-01-27 08:30:00,2024-01-27 22:55:12
S028651,E0322,2024-01-28 06:15:00,2024-01-28 19:22:11
S028652,E0322,2024-01-29 07:15:00,2024-01-29 21:22:48
S028653,E0322,2024-01-31 07:00:00,2024-01-31 22:15:00
S028654,E0322,2024-02-01 07:15:00,2024-02-01 20:34:48
S028655,E0322,2024-02-03 07:00:00,2024-02-03 20:30:36
S028656,E0322,2024-02-04 08:00:00,2024-02-04 21:49:12
S028657,E0322,2024-02-05 07:15:00,2024-02-05 22:03:00
S028658,E0322,2024-02-06 08:00:00,2024-02-06 21:43:12
S028659,E0322,2024-02-07 08:00:00,2024-02-07 22:30:36
S028660,E0322,2024-02-08 06:00:00,2024-02-08 19:15:00
S028661,E0322,2024-02-09 08:15:00,2024-02-09 22:49:48
S028662,E0322,2024-02-10 07:00:00,2024-02-10 22:07:48
S028663,E0322,2024-02-11 06:00:00,2024-02-11 20:02:23
S028664,E0322,2024-02-13 07:00:00,2024-02-13 20:45:00
S028665,E0322,2024-02-14 08:00:00,2024-02-14 21:01:12
S028666,E0322,2024-02-15 06:00:00,2024-02-15 19:38:24
S028667,E0322,2024-02-16 07:00:00,2024-02-16 22:17:24
S028668,E0322,2024-02-17 06:00:00,2024-02-17 19:15:00
S028669,E0322,2024-02-18 06:15:00,2024-02-18 21:18:00
S028670,E0322,2024-02-19 06:15:00,2024-02-19 20:36:36
S028671,E0322,2024-02-20 08:30:00,2024-02-20 23:39:36
S028672,E0322,2024-02-22 06:15:00,2024-02-22 20:39:00
S028673,E0322,2024-02-24 07:00:00,2024-02-24 21:44:24
S028674,E0322,2024-02-27 06:30:00,2024-02-27 21:09:36
S028675,E0322,2024-02-29 06:00:00,2024-02-29 18:37:48
S028676,E0322,2024-03-01 07:30:00,2024-03-01 21:55:12
S028677,E0322,2024-03-02 06:30:00,2024-03-02 19:14:24
S028678,E0322,2024-03-04 08:00:00,2024-03-04 21:31:47
S028679,E0322,2024-03-05 08:00:00,2024-03-05 23:12:00
S028680,E0322,2024-03-07 07:30:00,2024-03-07 20:17:24
S028681,E0322,2024-03-08 08:00:00,2024-03-08 20:35:24
S028682,E0322,2024-03-09 06:00:00,2024-03-09 20:27:36
S028683,E0322,2024-03-10 06:00:00,2024-03-10 19:56:24
S028684,E0322,2024-03-11 07:30:00,2024-03-11 21:18:00
S028685,E0322,2024-03-12 08:00:00,2024-03-12 20:46:12
S028686,E0322,2024-03-14 08:00:00,2024-03-14 21:33:00
S028687,E0322,2024-03-16 07:00:00,2024-03-16 19:02:23
S028688,E0322,2024-03-18 06:00:00,2024-03-18 18:35:24
S028689,E0322,2024-03-20 08:15:00,2024-03-20 20:16:47
S028690,E0322,2024-03-23 06:30:00,2024-03-23 20:04:12
S028691,E0322,2024-03-24 07:00:00,2024-03-24 21:07:48
S028692,E0322,2024-03-27 08:30:00,2024-03-27 22:46:48
S028693,E0322,2024-03-28 07:15:00,2024-03-28 21:18:36
S028694,E0322,2024-03-29 06:00:00,2024-03-29 17:48:00
S028695,E0322,2024-03-30 07:00:00,2024-03-30 18:52:48
S028696,E0322,2024-03-31 07:00:00,2024-03-31 20:15:36
S028697,E0323,2024-01-01 22:00:00,2024-01-02 11:07:48
S028698,E0323,2024-01-02 22:15:00,2024-01-03 11:16:12
S028699,E0323,2024-01-05 23:15:00,2024-01-06 12:09:36
S028700,E0323,2024-01-07 23:00:00,2024-01-08 12:13:12
S028701,E0323,2024-01-08 23:15:00,2024-01-09 13:07:11
S028702,E0323,2024-01-10 22:00:00,2024-01-11 12:19:48
S028703,E0323,2024-01-11 22:30:00,2024-01-12 11:18:36
S028704,E0323,2024-01-12 22:00:00,2024-01-13 12:27:00
S028705,E0323,2024-01-14 23:30:00,2024-01-15 12:28:12
S028706,E0323,2024-01-15 22:00:00,2024-01-16 10:41:24
S028707,E0323,2024-01-16 22:30:00,2024-01-17 11:18:00
S028708,E0323,2024-01-17 22:30:00,2024-01-18 12:48:36
S028709,E0323,2024-01-18 23:00:00,2024-01-19 12:22:48
S028710,E0323,2024-01-19 23:00:00,2024-01-20 12:43:12
S028711,E0323,2024-01-20 22:00:00,2024-01-21 12:24:36
S028712,E0323,2024-01-21 23:00:00,2024-01-22 12:22:48
S028713,E0323,2024-01-22 23:00:00,2024-01-23 13:07:12
S028714,E0323,2024-01-23 22:15:00,2024-01-24 12:28:12
S028715,E0323,2024-01-25 22:30:00,2024-01-26 11:12:36
S028716,E0323,2024-01-26 22:30:00,2024-01-27 12:16:12
S028717,E0323,2024-01-27 23:00:00,2024-01-28 13:18:00
S028718,E0323,2024-01-28 22:00:00,2024-01-29 11:30:00
S028719,E0323,2024-01-29 23:15:00,2024-01-30 13:21:36
S028720,E0323,2024-01-30 23:00:00,2024-01-31 13:23:24
S028721,E0323,2024-01-31 22:15:00,2024-02-01 11:36:35
S028722,E0323,2024-02-01 23:00:00,2024-02-02 12:49:12
S028723,E0323,2024-02-02 23:00:00,2024-02-03 13:09:00
S028724,E0323,2024-02-04 23:00:00,2024-02-05 13:08:24
S028725,E0323,2024-02-05 22:00:00,2024-02-06 10:46:48
S028726,E0323,2024-02-07 23:15:00,2024-02-08 12:56:24
S028727,E0323,2024-02-08 23:00:00,2024-02-09 12:30:00
S028728,E0323,2024-02-09 23:00:00,2024-02-10 12:32:23
S028729,E0323,2024-02-10 22:15:00,2024-02-11 11:52:48
S028730,E0323,2024-02-11 23:30:00,2024-02-12 12:34:12
S028731,E0323,2024-02-13 23:15:00,2024-02-14 12:24:00
S028732,E0323,2024-02-15 23:00:00,2024-02-16 12:45:36
S028733,E0323,2024-02-16 22:00:00,2024-02-17 11:34:12
S028734,E0323,2024-02-17 22:30:00,2024-02-18 11:58:48
S028735,E0323,2024-02-18 23:15:00,2024-02-19 12:48:36
S028736,E0323,2024-02-19 22:00:00,2024-02-20 10:53:24
S028737,E0323,2024-02-21 23:00:00,2024-02-22 12:11:24
S028738,E0323,2024-02-22 22:00:00,2024-02-23 11:41:24
S028739,E0323,2024-02-24 23:00:00,2024-02-25 13:16:12
S028740,E0323,2024-02-27 23:00:00,2024-02-28 12:49:48
S028741,E0323,2024-02-29 22:00:00,2024-03-01 11:48:36
S028742,E0323,2024-03-02 22:00:00,2024-03-03 11:58:12
S028743,E0323,2024-03-03 22:00:00,2024-03-04 12:04:12
S028744,E0323,2024-03-04 23:30:00,2024-03-05 13:17:23
S028745,E0323,2024-03-05 23:00:00,2024-03-06 12:28:48
S028746,E0323,2024-03-06 22:30:00,2024-03-07 12:34:12
S028747,E0323,2024-03-08 23:00:00,2024-03-09 11:46:12
S028748,E0323,2024-03-09 23:30:00,2024-03-10 11:00:00
S028749,E0323,2024-03-10 22:30:00,2024-03-11 10:45:36
S028750,E0323,2024-03-11 22:30:00,2024-03-12 11:38:24
S028751,E0323,2024-03-12 23:00:00,2024-03-13 11:03:36
S028752,E0323,2024-03-13 23:30:00,2024-03-14 12:28:48
S028753,E0323,2024-03-14 22:00:00,2024-03-15 10:19:48
S028754,E0323,2024-03-16 23:30:00,2024-03-17 12:59:24
S028755,E0323,2024-03-17 23:00:00,2024-03-18 11:45:36
S028756,E0323,2024-03-18 23:30:00,2024-03-19 12:45:00
S028757,E0323,2024-03-20 22:00:00,2024-03-21 11:18:36
S028758,E0323,2024-03-21 23:15:00,2024-03-22 12:04:12
S028759,E0323,2024-03-22 23:00:00,2024-03-23 11:42:36
S028760,E0323,2024-03-25 23:30:00,2024-03-26 12:32:23
S028761,E0323,2024-03-26 23:30:00,2024-03-27 11:47:23
S028762,E0323,2024-03-27 22:00:00,2024-03-28 11:12:36
S028763,E0323,2024-03-30 22:00:00,2024-03-31 10:48:00
S028764,E0324,2024-01-01 22:30:00,2024-01-02 11:15:36
S028765,E0324,2024-01-02 22:15:00,2024-01-03 12:32:24
S028766,E0324,2024-01-03 23:00:00,2024-01-04 12:39:00
S028767,E0324,2024-01-05 22:00:00,2024-01-06 11:03:36
S028768,E0324,2024-01-08 22:00:00,2024-01-09 10:59:24
S028769,E0324,2024-01-09 23:00:00,2024-01-10 12:41:24
S028770,E0324,2024-01-11 23:15:00,2024-01-12 13:07:48
S028771,E0324,2024-01-13 23:30:00,2024-01-14 13:33:36
S028772,E0324,2024-01-14 22:15:00,2024-01-15 11:51:00
S028773,E0324,2024-01-15 23:00:00,2024-01-16 12:07:48
S028774,E0324,2024-01-16 23:00:00,2024-01-17 13:17:24
S028775,E0324,2024-01-17 23:30:00,2024-01-18 13:14:24
S028776,E0324,2024-01-18 23:00:00,2024-01-19 11:46:48
S028777,E0324,2024-01-19 22:00:00,2024-01-20 11:23:24
S028778,E0324,2024-01-20 22:15:00,2024-01-21 12:37:48
S028779,E0324,2024-01-21 22:00:00,2024-01-22 10:46:12
S028780,E0324,2024-01-22 22:15:00,2024-01-23 12:39:36
S028781,E0324,2024-01-24 22:15:00,2024-01-25 12:22:12
S028782,E0324,2024-01-25 23:15:00,2024-01-26 12:18:00
S028783,E0324,2024-01-26 22:00:00,2024-01-27 12:27:36
S028784,E0324,2024-01-28 22:00:00,2024-01-29 11:30:36
S028785,E0324,2024-01-29 22:15:00,2024-01-30 12:10:12
S028786,E0324,2024-01-30 23:00:00,2024-01-31 13:19:48
S028787,E0324,2024-01-31 22:30:00,2024-02-01 12:17:23
S028788,E0324,2024-02-01 22:00:00,2024-02-02 10:37:12
S028789,E0324,2024-02-02 23:30:00,2024-02-03 12:44:24
S028790,E0324,2024-02-03 23:00:00,2024-02-04 11:58:48
S028791,E0324,2024-02-04 22:00:00,2024-02-05 10:49:12
S028792,E0324,2024-02-05 22:15:00,2024-02-06 11:58:12
S028793,E0324,2024-02-06 23:00:00,2024-02-07 13:25:12
S028794,E0324,2024-02-07 23:00:00,2024-02-08 13:21:36
S028795,E0324,2024-02-08 23:00:00,2024-02-09 12:54:36
S028796,E0324,2024-02-09 23:15:00,2024-02-10 12:49:12
S028797,E0324,2024-02-10 22:00:00,2024-02-11 11:00:36
S028798,E0324,2024-02-11 23:00:00,2024-02-12 13:19:12
S028799,E0324,2024-02-12 23:30:00,2024-02-13 13:14:24
S028800,E0324,2024-02-13 23:15:00,2024-02-14 13:11:24
S028801,E0324,2024-02-15 22:00:00,2024-02-16 11:26:24
S028802,E0324,2024-02-17 22:30:00,2024-02-18 12:28:12
S028803,E0324,2024-02-18 22:15:00,2024-02-19 11:59:24
S028804,E0324,2024-02-19 22:00:00,2024-02-20 10:51:00
S028805,E0324,2024-02-20 23:30:00,2024-02-21 12:43:12
S028806,E0324,2024-02-21 22:30:00,2024-02-22 12:42:00
S028807,E0324,2024-02-22 22:00:00,2024-02-23 11:07:48
S028808,E0324,2024-02-23 22:30:00,2024-02-24 11:49:48
S028809,E0324,2024-02-24 23:00:00,2024-02-25 13:02:23
S028810,E0324,2024-02-25 23:00:00,2024-02-26 12:24:36
S028811,E0324,2024-02-26 22:30:00,2024-02-27 11:54:00
S028812,E0324,2024-02-27 23:00:00,2024-02-28 12:13:12
S028813,E0324,2024-02-28 22:00:00,2024-02-29 11:01:47
S028814,E0324,2024-03-01 23:30:00,2024-03-02 13:58:48
S028815,E0324,2024-03-02 22:00:00,2024-03-03 11:29:24
S028816,E0324,2024-03-04 22:30:00,2024-03-05 12:40:48
S028817,E0324,2024-03-05 22:00:00,2024-03-06 10:40:12
S028818,E0324,2024-03-06 22:00:00,2024-03-07 11:23:24
S028819,E0324,2024-03-07 23:15:00,2024-03-08 12:28:12
S028820,E0324,2024-03-08 22:00:00,2024-03-09 11:19:48
S028821,E0324,2024-03-09 22:30:00,2024-03-10 11:49:48
S028822,E0324,2024-03-13 23:15:00,2024-03-14 11:41:24
S028823,E0324,2024-03-14 23:30:00,2024-03-15 11:31:47
S028824,E0324,2024-03-15 22:00:00,2024-03-16 10:00:36
S028825,E0324,2024-03-16 22:30:00,2024-03-17 11:40:48
S028826,E0324,2024-03-17 23:00:00,2024-03-18 12:23:24
S028827,E0324,2024-03-18 23:00:00,2024-03-19 11:26:24
S028828,E0324,2024-03-19 23:00:00,2024-03-20 11:36:00
S028829,E0324,2024-03-20 22:15:00,2024-03-21 09:54:00
S028830,E0324,2024-03-21 22:15:00,2024-03-22 10:34:48
S028831,E0324,2024-03-22 22:00:00,2024-03-23 11:23:24
S028832,E0324,2024-03-24 22:00:00,2024-03-25 10:15:36
S028833,E0324,2024-03-25 22:00:00,2024-03-26 10:51:00
S028834,E0324,2024-03-26 23:00:00,2024-03-27 11:07:11
S028835,E0324,2024-03-27 22:30:00,2024-03-28 11:46:12
S028836,E0324,2024-03-28 22:00:00,2024-03-29 10:15:00
S028837,E0324,2024-03-29 22:15:00,2024-03-30 11:12:36
S028838,E0324,2024-03-30 22:00:00,2024-03-31 10:18:00
S028839,E0324,2024-03-31 23:00:00,2024-04-01 11:26:59
S028840,E0325,2024-01-01 07:00:00,2024-01-01 21:06:36
S028841,E0325,2024-01-02 06:00:00,2024-01-02 20:19:48
S028842,E0325,2024-01-03 06:00:00,2024-01-03 19:25:12
S028843,E0325,2024-01-04 07:00:00,2024-01-04 21:15:00
S028844,E0325,2024-01-05 06:00:00,2024-01-05 19:31:12
S028845,E0325,2024-01-07 07:30:00,2024-01-07 22:07:12
S028846,E0325,2024-01-08 08:00:00,2024-01-08 21:27:36
S028847,E0325,2024-01-09 08:00:00,2024-01-09 22:57:00
S028848,E0325,2024-01-10 06:00:00,2024-01-10 19:55:12
S028849,E0325,2024-01-12 07:15:00,2024-01-12 19:54:00
S028850,E0325,2024-01-14 07:00:00,2024-01-14 20:43:12
S028851,E0325,2024-01-15 08:30:00,2024-01-15 23:33:00
S028852,E0325,2024-01-16 08:00:00,2024-01-16 22:55:48
S028853,E0325,2024-01-17 06:30:00,2024-01-17 20:31:47
S028854,E0325,2024-01-18 06:00:00,2024-01-18 20:22:48
S028855,E0325,2024-01-19 07:30:00,2024-01-19 22:16:48
S028856,E0325,2024-01-20 06:00:00,2024-01-20 21:22:12
S028857,E0325,2024-01-21 06:15:00,2024-01-21 19:43:48
S028858,E0325,2024-01-22 08:00:00,2024-01-22 23:23:24
S028859,E0325,2024-01-23 07:00:00,2024-01-23 21:51:00
S028860,E0325,2024-01-24 06:30:00,2024-01-24 22:00:00
S028861,E0325,2024-01-25 07:15:00,2024-01-25 22:42:36
S028862,E0325,2024-01-26 08:00:00,2024-01-26 22:13:48
S028863,E0325,2024-01-27 08:30:00,2024-01-27 22:17:23
S028864,E0325,2024-01-29 08:00:00,2024-01-29 21:00:36
S028865,E0325,2024-01-30 06:00:00,2024-01-30 20:01:47
S028866,E0325,2024-01-31 08:00:00,2024-01-31 20:36:36
S028867,E0325,2024-02-02 07:00:00,2024-02-02 21:30:36
S028868,E0325,2024-02-04 07:00:00,2024-02-04 21:28:48
S028869,E0325,2024-02-05 08:15:00,2024-02-05 21:21:00
S028870,E0325,2024-02-08 06:15:00,2024-02-08 21:21:36
S028871,E0325,2024-02-09 08:00:00,2024-02-09 22:09:36
S028872,E0325,2024-02-10 06:30:00,2024-02-10 21:13:12
S028873,E0325,2024-02-12 08:30:00,2024-02-12 21:43:12
S028874,E0325,2024-02-13 08:00:00,2024-02-13 21:02:23
S028875,E0325,2024-02-14 06:00:00,2024-02-14 20:04:48
S028876,E0325,2024-02-16 07:00:00,2024-02-16 19:48:36
S028877,E0325,2024-02-17 08:30:00,2024-02-17 21:03:00
S028878,E0325,2024-02-18 06:00:00,2024-02-18 19:42:36
S028879,E0325,2024-02-19 06:30:00,2024-02-19 20:11:59
S028880,E0325,2024-02-20 06:00:00,2024-02-20 21:14:24
S028881,E0325,2024-02-22 08:00:00,2024-02-22 21:03:00
S028882,E0325,2024-02-24 06:30:00,2024-02-24 21:40:12
S028883,E0325,2024-02-26 07:15:00,2024-02-26 22:30:36
S028884,E0325,2024-02-27 06:15:00,2024-02-27 18:46:12
S028885,E0325,2024-02-28 07:00:00,2024-02-28 22:07:48
S028886,E0325,2024-02-29 07:00:00,2024-02-29 19:34:12
S028887,E0325,2024-03-01 07:15:00,2024-03-01 22:02:24
S028888,E0325,2024-03-03 07:00:00,2024-03-03 20:10:48
S028889,E0325,2024-03-04 06:30:00,2024-03-04 21:25:48
S028890,E0325,2024-03-05 08:15:00,2024-03-05 22:10:12
S028891,E0325,2024-03-07 07:00:00,2024-03-07 21:46:48
S028892,E0325,2024-03-09 08:15:00,2024-03-09 22:48:00
S028893,E0325,2024-03-10 07:00:00,2024-03-10 18:45:36
S028894,E0325,2024-03-11 07:00:00,2024-03-11 21:04:12
S028895,E0325,2024-03-12 06:00:00,2024-03-12 18:27:36
S028896,E0325,2024-03-13 06:30:00,2024-03-13 19:25:12
S028897,E0325,2024-03-14 08:00:00,2024-03-14 21:39:36
S028898,E0325,2024-03-15 07:30:00,2024-03-15 21:09:00
S028899,E0325,2024-03-16 06:30:00,2024-03-16 20:58:48
S028900,E0325,2024-03-17 08:30:00,2024-03-17 22:07:48
S028901,E0325,2024-03-18 08:30:00,2024-03-18 21:49:48
S028902,E0325,2024-03-19 06:00:00,2024-03-19 20:10:48
S028903,E0325,2024-03-20 08:30:00,2024-03-20 22:33:00
S028904,E0325,2024-03-21 06:00:00,2024-03-21 18:19:12
S028905,E0325,2024-03-22 08:15:00,2024-03-22 21:02:23
S028906,E0325,2024-03-23 08:00:00,2024-03-23 19:37:12
S028907,E0325,2024-03-24 08:00:00,2024-03-24 20:43:48
S028908,E0325,2024-03-25 06:00:00,2024-03-25 19:00:00
S028909,E0325,2024-03-27 08:00:00,2024-03-27 20:07:48
S028910,E0325,2024-03-29 06:00:00,2024-03-29 18:26:59
S028911,E0325,2024-03-30 06:00:00,2024-03-30 19:44:24
S028912,E0326,2024-01-01 13:00:00,2024-01-02 02:22:48
S028913,E0326,2024-01-02 14:00:00,2024-01-03 04:46:48
S028914,E0326,2024-01-03 15:00:00,2024-01-04 04:28:48
S028915,E0326,2024-01-04 13:00:00,2024-01-05 03:47:24
S028916,E0326,2024-01-05 13:15:00,2024-01-06 03:22:48
S028917,E0326,2024-01-06 15:00:00,2024-01-07 05:09:36
S028918,E0326,2024-01-07 15:00:00,2024-01-08 03:57:36
S028919,E0326,2024-01-08 14:30:00,2024-01-09 04:42:36
S028920,E0326,2024-01-10 15:00:00,2024-01-11 04:45:36
S028921,E0326,2024-01-11 15:15:00,2024-01-12 03:59:24
S028922,E0326,2024-01-12 15:00:00,2024-01-13 03:49:12
S028923,E0326,2024-01-13 13:15:00,2024-01-14 02:00:36
S028924,E0326,2024-01-14 14:15:00,2024-01-15 03:39:00
S028925,E0326,2024-01-15 13:15:00,2024-01-16 03:21:00
S028926,E0326,2024-01-17 14:00:00,2024-01-18 04:47:24
S028927,E0326,2024-01-20 15:00:00,2024-01-21 04:22:11
S028928,E0326,2024-01-21 13:30:00,2024-01-22 03:36:00
S028929,E0326,2024-01-24 15:00:00,2024-01-25 04:31:12
S028930,E0326,2024-01-25 15:15:00,2024-01-26 04:35:24
S028931,E0326,2024-01-27 13:00:00,2024-01-28 04:07:48
S028932,E0326,2024-01-28 15:30:00,2024-01-29 05:33:00
S028933,E0326,2024-01-29 14:15:00,2024-01-30 05:26:24
S028934,E0326,2024-01-30 13:00:00,2024-01-31 04:19:12
S028935,E0326,2024-01-31 14:15:00,2024-02-01 04:59:24
S028936,E0326,2024-02-03 14:15:00,2024-02-04 03:00:00
S028937,E0326,2024-02-05 14:30:00,2024-02-06 04:59:24
S028938,E0326,2024-02-06 14:30:00,2024-02-07 05:26:24
S028939,E0326,2024-02-07 14:15:00,2024-02-08 04:30:00
S028940,E0326,2024-02-08 14:15:00,2024-02-09 03:19:12
S028941,E0326,2024-02-09 13:15:00,2024-02-10 01:55:12
S028942,E0326,2024-02-11 15:30:00,2024-02-12 06:06:36
S028943,E0326,2024-02-12 13:00:00,2024-02-13 04:06:00
S028944,E0326,2024-02-14 13:30:00,2024-02-15 02:25:12
S028945,E0326,2024-02-17 15:00:00,2024-02-18 06:18:00
S028946,E0326,2024-02-18 13:30:00,2024-02-19 04:51:36
S028947,E0326,2024-02-19 15:00:00,2024-02-20 04:38:24
S028948,E0326,2024-02-20 14:30:00,2024-02-21 05:10:48
S028949,E0326,2024-02-21 13:00:00,2024-02-22 04:19:12
S028950,E0326,2024-02-22 15:00:00,2024-02-23 03:34:48
S028951,E0326,2024-02-23 15:15:00,2024-02-24 05:54:36
S028952,E0326,2024-02-24 14:00:00,2024-02-25 03:25:12
S028953,E0326,2024-02-25 13:00:00,2024-02-26 04:18:00
S028954,E0326,2024-02-26 15:15:00,2024-02-27 06:00:00
S028955,E0326,2024-02-27 13:00:00,2024-02-28 02:26:59
S028956,E0326,2024-02-28 13:00:00,2024-02-29 02:58:12
S028957,E0326,2024-02-29 15:00:00,2024-03-01 05:52:12
S028958,E0326,2024-03-01 13:00:00,2024-03-02 02:40:48
S028959,E0326,2024-03-02 14:15:00,2024-03-03 04:46:12
S028960,E0326,2024-03-04 15:00:00,2024-03-05 04:25:12
S028961,E0326,2024-03-06 15:15:00,2024-03-07 05:31:12
S028962,E0326,2024-03-07 14:00:00,2024-03-08 05:00:00
S028963,E0326,2024-03-08 14:15:00,2024-03-09 04:34:48
S028964,E0326,2024-03-09 14:15:00,2024-03-10 05:13:12
S028965,E0326,2024-03-10 13:00:00,2024-03-11 02:18:00
S028966,E0326,2024-03-11 14:00:00,2024-03-12 02:49:48
S028967,E0326,2024-03-13 13:00:00,2024-03-14 00:48:00
S028968,E0326,2024-03-14 14:30:00,2024-03-15 04:13:48
S028969,E0326,2024-03-15 13:00:00,2024-03-16 01:03:36
S028970,E0326,2024-03-16 15:15:00,2024-03-17 03:18:36
S028971,E0326,2024-03-17 14:30:00,2024-03-18 02:32:23
S028972,E0326,2024-03-18 14:00:00,2024-03-19 02:39:00
S028973,E0326,2024-03-19 14:00:00,2024-03-20 02:10:12
S028974,E0326,2024-03-21 13:30:00,2024-03-22 02:45:00
S028975,E0326,2024-03-24 13:00:00,2024-03-25 01:09:36
S028976,E0326,2024-03-25 14:30:00,2024-03-26 02:43:12
S028977,E0326,2024-03-28 13:30:00,2024-03-29 02:37:48
S028978,E0326,2024-03-29 13:30:00,2024-03-30 02:24:00
S028979,E0326,2024-03-30 13:15:00,2024-03-31 01:10:12
S028980,E0326,2024-03-31 15:00:00,2024-04-01 02:37:48
S028981,E0327,2024-01-01 17:00:00,2024-01-02 06:56:59
S028982,E0327,2024-01-02 16:00:00,2024-01-03 06:58:48
S028983,E0327,2024-01-04 16:00:00,2024-01-05 06:36:00
S028984,E0327,2024-01-05 17:00:00,2024-01-06 07:06:36
S028985,E0327,2024-01-06 16:30:00,2024-01-07 07:21:00
S028986,E0327,2024-01-07 17:00:00,2024-01-08 07:53:24
S028987,E0327,2024-01-08 17:00:00,2024-01-09 07:01:47
S028988,E0327,2024-01-09 16:00:00,2024-01-10 05:59:24
S028989,E0327,2024-01-10 17:15:00,2024-01-11 08:10:48
S028990,E0327,2024-01-11 17:00:00,2024-01-12 08:57:00
S028991,E0327,2024-01-12 16:15:00,2024-01-13 05:55:12
S028992,E0327,2024-01-13 16:00:00,2024-01-14 07:40:12
S028993,E0327,2024-01-14 16:00:00,2024-01-15 05:41:24
S028994,E0327,2024-01-15 17:00:00,2024-01-16 06:59:24
S028995,E0327,2024-01-16 16:30:00,2024-01-17 07:25:48
S028996,E0327,2024-01-19 16:15:00,2024-01-20 06:08:24
S028997,E0327,2024-01-20 16:30:00,2024-01-21 07:44:24
S028998,E0327,2024-01-22 16:00:00,2024-01-23 07:25:48
S028999,E0327,2024-01-25 17:00:00,2024-01-26 07:33:36
S029000,E0327,2024-01-26 17:00:00,2024-01-27 08:52:12
S029001,E0327,2024-01-27 17:00:00,2024-01-28 06:49:12
S029002,E0327,2024-01-29 17:00:00,2024-01-30 06:29:24
S029003,E0327,2024-02-01 17:00:00,2024-02-02 08:09:36
S029004,E0327,2024-02-02 17:00:00,2024-02-03 08:29:24
S029005,E0327,2024-02-04 17:00:00,2024-02-05 06:11:24
S029006,E0327,2024-02-06 16:15:00,2024-02-07 07:29:24
S029007,E0327,2024-02-07 17:00:00,2024-02-08 06:45:00
S029008,E0327,2024-02-08 17:00:00,2024-02-09 07:43:12
S029009,E0327,2024-02-09 16:00:00,2024-02-10 05:43:48
S029010,E0327,2024-02-10 17:00:00,2024-02-11 07:45:36
S029011,E0327,2024-02-12 17:30:00,2024-02-13 07:22:11
S029012,E0327,2024-02-13 17:15:00,2024-02-14 08:27:36
S029013,E0327,2024-02-14 17:15:00,2024-02-15 09:09:36
S029014,E0327,2024-02-15 17:00:00,2024-02-16 08:00:00
S029015,E0327,2024-02-16 16:00:00,2024-02-17 05:11:59
S029016,E0327,2024-02-17 16:00:00,2024-02-18 05:56:59
S029017,E0327,2024-02-18 16:30:00,2024-02-19 08:06:00
S029018,E0327,2024-02-21 17:00:00,2024-02-22 06:07:48
S029019,E0327,2024-02-22 16:00:00,2024-02-23 07:27:36
S029020,E0327,2024-02-23 17:30:00,2024-02-24 08:07:12
S029021,E0327,2024-02-24 16:00:00,2024-02-25 07:43:48
S029022,E0327,2024-02-27 17:15:00,2024-02-28 07:30:36
S029023,E0327,2024-02-28 17:15:00,2024-02-29 06:28:48
S029024,E0327,2024-03-01 16:00:00,2024-03-02 05:36:00
S029025,E0327,2024-03-02 17:30:00,2024-03-03 08:24:36
S029026,E0327,2024-03-03 16:00:00,2024-03-04 06:35:24
S029027,E0327,2024-03-05 16:30:00,2024-03-06 07:00:36
S029028,E0327,2024-03-06 16:00:00,2024-03-07 06:27:36
S029029,E0327,2024-03-07 17:00:00,2024-03-08 07:48:00
S029030,E0327,2024-03-08 17:15:00,2024-03-09 08:39:00
S029031,E0327,2024-03-09 16:00:00,2024-03-10 07:00:00
S029032,E0327,2024-03-10 16:00:00,2024-03-11 06:50:24
S029033,E0327,2024-03-11 17:30:00,2024-03-12 07:44:24
S029034,E0327,2024-03-13 17:00:00,2024-03-14 06:08:24
S029035,E0327,2024-03-14 16:00:00,2024-03-15 06:45:36
S029036,E0327,2024-03-15 16:30:00,2024-03-16 05:24:00
S029037,E0327,2024-03-16 16:00:00,2024-03-17 06:28:48
S029038,E0327,2024-03-17 17:30:00,2024-03-18 05:40:12
S029039,E0327,2024-03-18 17:00:00,2024-03-19 05:24:36
S029040,E0327,2024-03-19 16:00:00,2024-03-20 06:39:00
S029041,E0327,2024-03-21 17:30:00,2024-03-22 06:07:11
S029042,E0327,2024-03-22 17:00:00,2024-03-23 06:19:48
S029043,E0327,2024-03-23 17:00:00,2024-03-24 06:29:24
S029044,E0327,2024-03-24 16:30:00,2024-03-25 05:58:12
