expense_id,department_id,category_id,expense_date,payment_date,amount_usd,is_approved,vendor_id
EXP02519,D12,C02,2024-03-25,2024-04-01,366.0,False,V056
EXP02520,D12,C02,2024-03-04,2024-03-04,619.83,True,V016
EXP02521,D12,C02,2024-03-08,2024-03-12,586.93,True,V010
EXP02522,D12,C02,2024-03-26,2024-04-09,606.95,True,V024
EXP02523,D12,C02,2024-03-17,2024-03-22,570.87,True,V006
EXP02524,D12,C03,2024-01-28,2024-01-29,1799.23,True,V032
EXP02525,D12,C03,2024-01-24,2024-01-27,1730.48,True,V008
EXP02526,D12,C03,2024-01-02,2024-01-04,1482.68,True,V001
EXP02527,D12,C03,2024-01-17,2024-01-17,1874.79,False,V036
EXP02528,D12,C03,2024-01-01,2024-01-04,1233.46,True,V044
EXP02529,D12,C03,2024-02-24,2024-02-24,1354.31,True,V032
EXP02530,D12,C03,2024-02-01,2024-02-05,1504.62,True,V002
EXP02531,D12,C03,2024-02-15,2024-02-22,1877.62,False,V049
EXP02532,D12,C03,2024-02-10,2024-02-17,1108.43,True,V029
EXP02533,D12,C03,2024-02-07,2024-02-11,1545.15,True,V005
EXP02534,D12,C03,2024-03-08,2024-03-13,1807.57,True,V037
EXP02535,D12,C03,2024-03-26,2024-04-01,1204.18,True,V028
EXP02536,D12,C03,2024-03-04,2024-03-08,1568.08,True,V010
EXP02537,D12,C03,2024-03-06,2024-03-06,1666.59,True,V016
EXP02538,D12,C03,2024-03-28,2024-03-28,1193.23,True,V040
EXP02539,D12,C04,2024-01-13,2024-01-13,93.25,True,V006
EXP02540,D12,C04,2024-01-30,2024-01-31,99.5,True,V023
EXP02541,D12,C04,2024-01-13,2024-01-17,97.22,True,V059
EXP02542,D12,C04,2024-01-31,2024-01-31,106.4,True,V023
EXP02543,D12,C04,2024-01-02,2024-01-03,103.3,False,V019
EXP02544,D12,C04,2024-01-27,2024-02-09,104.89,True,V036
EXP02545,D12,C04,2024-01-14,2024-01-15,78.6,True,V005
EXP02546,D12,C04,2024-01-09,2024-01-10,102.89,True,V004
EXP02547,D12,C04,2024-01-04,2024-01-10,125.76,True,V032
EXP02548,D12,C04,2024-01-30,2024-01-30,122.13,True,V043
EXP02549,D12,C04,2024-01-25,2024-01-26,98.02,False,V024
EXP02550,D12,C04,2024-01-17,2024-01-18,108.56,True,V048
EXP02551,D12,C04,2024-01-26,2024-01-27,85.48,True,V018
EXP02552,D12,C04,2024-01-30,2024-01-30,130.77,True,V051
EXP02553,D12,C04,2024-01-28,2024-01-29,128.23,True,V011
EXP02554,D12,C04,2024-01-24,2024-01-25,89.85,True,V017
EXP02555,D12,C04,2024-01-31,2024-01-31,116.03,True,V033
EXP02556,D12,C04,2024-01-26,2024-01-26,95.34,True,V041
EXP02557,D12,C04,2024-01-20,2024-01-23,100.14,True,V005
EXP02558,D12,C04,2024-01-08,2024-01-14,100.41,True,V001
EXP02559,D12,C04,2024-01-26,2024-01-28,81.93,True,V048
EXP02560,D12,C04,2024-01-09,2024-01-11,120.54,True,V003
EXP02561,D12,C04,2024-01-31,2024-01-31,87.6,True,V056
EXP02562,D12,C04,2024-01-30,2024-01-30,113.2,True,V041
EXP02563,D12,C04,2024-02-23,2024-02-29,137.54,True,V036
EXP02564,D12,C04,2024-02-12,2024-02-15,93.1,True,V042
EXP02565,D12,C04,2024-02-09,2024-02-14,104.39,True,V039
EXP02566,D12,C04,2024-02-01,2024-02-03,135.67,True,V058
EXP02567,D12,C04,2024-02-07,2024-02-09,144.29,True,V053
EXP02568,D12,C04,2024-02-10,2024-02-16,134.53,True,V028
EXP02569,D12,C04,2024-02-13,2024-02-15,107.81,True,V026
EXP02570,D12,C04,2024-02-20,2024-02-27,105.93,True,V008
EXP02571,D12,C04,2024-02-01,2024-02-03,122.89,True,V034
EXP02572,D12,C04,2024-02-04,2024-02-07,125.2,True,V014
EXP02573,D12,C04,2024-02-24,2024-02-25,105.91,True,V021
EXP02574,D12,C04,2024-02-21,2024-02-22,84.1,True,V046
EXP02575,D12,C04,2024-02-23,2024-02-29,126.04,True,V009
EXP02576,D12,C04,2024-02-10,2024-02-12,126.33,True,V046
EXP02577,D12,C04,2024-02-09,2024-02-13,115.01,True,V005
EXP02578,D12,C04,2024-02-22,2024-02-22,116.35,True,V060
EXP02579,D12,C04,2024-02-27,2024-02-27,134.83,True,V052
EXP02580,D12,C04,2024-02-28,2024-02-29,116.87,True,V010
EXP02581,D12,C04,2024-02-11,2024-02-14,115.82,True,V026
EXP02582,D12,C04,2024-02-24,2024-02-24,105.6,True,V056
EXP02583,D12,C04,2024-02-10,2024-02-15,90.9,True,V030
EXP02584,D12,C04,2024-02-16,2024-02-19,111.36,True,V002
EXP02585,D12,C04,2024-02-08,2024-02-12,126.81,True,V012
EXP02586,D12,C04,2024-02-19,2024-02-25,78.16,True,V022
EXP02587,D12,C04,2024-03-12,2024-03-12,142.65,True,V059
EXP02588,D12,C04,2024-03-29,2024-04-08,106.87,True,V016
EXP02589,D12,C04,2024-03-12,2024-03-17,101.57,True,V014
EXP02590,D12,C04,2024-03-03,2024-03-03,95.15,True,V025
EXP02591,D12,C04,2024-03-20,2024-04-06,121.7,True,V022
EXP02592,D12,C04,2024-03-17,2024-03-20,114.7,True,V017
EXP02593,D12,C04,2024-03-03,2024-03-06,130.84,True,V019
EXP02594,D12,C04,2024-03-30,2024-04-07,124.76,True,V054
EXP02595,D12,C04,2024-03-25,2024-04-12,100.7,True,V053
EXP02596,D12,C04,2024-03-01,2024-03-05,118.21,True,V059
EXP02597,D12,C04,2024-03-31,2024-04-07,80.48,True,V054
EXP02598,D12,C04,2024-03-06,2024-03-08,112.06,True,V038
EXP02599,D12,C04,2024-03-31,2024-04-13,117.87,True,V033
EXP02600,D12,C04,2024-03-26,2024-04-15,125.48,True,V042
EXP02601,D12,C04,2024-03-29,2024-04-05,92.03,True,V027
EXP02602,D12,C04,2024-03-07,2024-03-08,86.82,True,V032
EXP02603,D12,C04,2024-03-16,2024-03-21,84.78,True,V045
EXP02604,D12,C04,2024-03-01,2024-03-02,90.57,True,V020
EXP02605,D12,C04,2024-03-25,2024-04-16,92.58,True,V047
EXP02606,D12,C04,2024-03-07,2024-03-12,118.17,True,V023
EXP02607,D12,C04,2024-03-19,2024-03-25,102.08,True,V032
EXP02608,D12,C04,2024-03-20,2024-04-06,115.71,True,V051
EXP02609,D12,C04,2024-03-04,2024-03-06,124.68,True,V041
EXP02610,D12,C04,2024-03-26,2024-04-12,136.38,True,V060
EXP02611,D12,C05,2024-01-01,2024-01-02,2049.77,True,V059
EXP02612,D12,C05,2024-01-19,2024-01-23,1763.5,True,V033
EXP02613,D12,C05,2024-01-10,2024-01-16,1865.22,True,V041
EXP02614,D12,C05,2024-01-17,2024-01-21,1694.63,True,V003
EXP02615,D12,C05,2024-01-13,2024-01-20,1971.06,True,V022
EXP02616,D12,C05,2024-01-02,2024-01-08,2091.65,True,V054
EXP02617,D12,C05,2024-01-29,2024-02-05,1814.38,True,V010
EXP02618,D12,C05,2024-01-02,2024-01-09,1884.14,True,V020
EXP02619,D12,C05,2024-02-11,2024-02-18,1599.66,True,V016
EXP02620,D12,C05,2024-02-25,2024-02-29,1246.29,True,V056
EXP02621,D12,C05,2024-02-27,2024-02-28,2018.39,True,V005
EXP02622,D12,C05,2024-02-12,2024-02-14,1866.57,True,V040
EXP02623,D12,C05,2024-02-14,2024-02-19,1978.32,True,V004
EXP02624,D12,C05,2024-02-03,2024-02-08,1363.49,True,V010
EXP02625,D12,C05,2024-02-05,2024-02-12,2182.82,True,V021
EXP02626,D12,C05,2024-02-24,2024-02-24,1826.81,True,V008
EXP02627,D12,C05,2024-03-27,2024-04-03,1504.48,False,V008
EXP02628,D12,C05,2024-03-26,2024-04-09,2256.64,True,V039
EXP02629,D12,C05,2024-03-20,2024-04-11,2176.84,True,V024
EXP02630,D12,C05,2024-03-20,2024-04-13,2146.62,True,V040
EXP02631,D12,C05,2024-03-29,2024-04-08,1698.98,True,V002
EXP02632,D12,C05,2024-03-03,2024-03-09,1356.86,True,V048
EXP02633,D12,C05,2024-03-06,2024-03-09,1630.11,True,V034
EXP02634,D12,C05,2024-03-09,2024-03-09,1872.7,True,V025
EXP02635,D12,C06,2024-01-10,2024-01-12,416.51,True,V051
EXP02636,D12,C06,2024-01-27,2024-01-27,464.57,True,V028
EXP02637,D12,C06,2024-01-07,2024-01-07,374.32,True,V030
EXP02638,D12,C06,2024-01-13,2024-01-20,590.12,True,V056
EXP02639,D12,C06,2024-01-17,2024-01-19,663.94,True,V024
EXP02640,D12,C06,2024-01-14,2024-01-15,495.46,True,V017
EXP02641,D12,C06,2024-01-19,2024-01-20,638.31,True,V026
EXP02642,D12,C06,2024-01-12,2024-01-14,483.86,True,V040
EXP02643,D12,C06,2024-01-29,2024-01-29,514.71,True,V002
EXP02644,D12,C06,2024-01-05,2024-01-10,532.93,True,V055
EXP02645,D12,C06,2024-02-15,2024-02-17,635.91,True,V015
EXP02646,D12,C06,2024-02-02,2024-02-04,529.82,True,V019
EXP02647,D12,C06,2024-02-01,2024-02-03,511.13,True,V034
EXP02648,D12,C06,2024-02-08,2024-02-10,374.32,True,V008
EXP02649,D12,C06,2024-02-19,2024-02-20,659.24,True,V042
EXP02650,D12,C06,2024-02-17,2024-02-17,482.39,True,V030
EXP02651,D12,C06,2024-02-24,2024-02-29,406.79,True,V002
EXP02652,D12,C06,2024-02-09,2024-02-11,511.85,True,V040
EXP02653,D12,C06,2024-02-21,2024-02-27,641.87,True,V022
EXP02654,D12,C06,2024-02-24,2024-02-27,391.3,True,V012
EXP02655,D12,C06,2024-03-30,2024-04-03,647.07,True,V055
EXP02656,D12,C06,2024-03-29,2024-04-01,529.64,True,V051
EXP02657,D12,C06,2024-03-03,2024-03-09,533.41,True,V040
EXP02658,D12,C06,2024-03-05,2024-03-05,660.57,False,V005
EXP02659,D12,C06,2024-03-14,2024-03-17,471.87,True,V033
EXP02660,D12,C06,2024-03-12,2024-03-16,656.77,True,V023
EXP02661,D12,C06,2024-03-07,2024-03-07,399.89,True,V014
EXP02662,D12,C06,2024-03-25,2024-04-13,373.57,True,V008
EXP02663,D12,C06,2024-03-16,2024-03-17,443.97,True,V013
EXP02664,D12,C06,2024-03-01,2024-03-02,592.49,True,V013
EXP02665,D13,C01,2024-01-28,2024-01-28,1120.24,True,V039
EXP02666,D13,C01,2024-01-10,2024-01-14,1393.3,True,V060
EXP02667,D13,C01,2024-01-30,2024-01-30,1070.86,True,V045
EXP02668,D13,C01,2024-01-16,2024-01-17,849.47,True,V033
EXP02669,D13,C01,2024-01-01,2024-01-08,1253.88,True,V055
EXP02670,D13,C01,2024-01-19,2024-01-23,1390.17,True,V013
EXP02671,D13,C01,2024-01-10,2024-01-15,908.11,True,V010
EXP02672,D13,C01,2024-02-18,2024-02-22,1440.97,True,V040
EXP02673,D13,C01,2024-02-13,2024-02-14,1471.24,True,V043
EXP02674,D13,C01,2024-02-14,2024-02-15,915.64,False,V006
EXP02675,D13,C01,2024-02-16,2024-02-17,1043.12,True,V042
EXP02676,D13,C01,2024-02-15,2024-02-16,974.01,False,V045
EXP02677,D13,C01,2024-02-21,2024-02-28,955.87,True,V019
EXP02678,D13,C01,2024-02-18,2024-02-25,1438.76,True,V056
EXP02679,D13,C01,2024-03-18,2024-03-23,1354.55,True,V039
EXP02680,D13,C01,2024-03-05,2024-03-12,1152.07,True,V001
EXP02681,D13,C01,2024-03-31,2024-04-02,1000.65,True,V026
EXP02682,D13,C01,2024-03-29,2024-03-31,1353.44,True,V050
EXP02683,D13,C01,2024-03-23,2024-04-03,1310.22,True,V046
EXP02684,D13,C01,2024-03-20,2024-04-10,1191.66,True,V029
EXP02685,D13,C01,2024-03-17,2024-03-18,1065.73,True,V017
EXP02686,D13,C02,2024-01-13,2024-01-13,377.4,True,V037
EXP02687,D13,C02,2024-01-09,2024-01-13,337.45,True,V038
EXP02688,D13,C02,2024-01-26,2024-02-04,293.17,True,V040
EXP02689,D13,C02,2024-01-06,2024-01-10,214.27,True,V036
EXP02690,D13,C02,2024-01-29,2024-01-31,245.28,True,V001
EXP02691,D13,C02,2024-01-01,2024-01-02,346.37,True,V017
EXP02692,D13,C02,2024-01-19,2024-01-21,352.17,True,V011
EXP02693,D13,C02,2024-01-12,2024-01-14,289.39,True,V023
EXP02694,D13,C02,2024-01-13,2024-01-16,292.82,True,V032
EXP02695,D13,C02,2024-01-14,2024-01-16,282.93,True,V022
EXP02696,D13,C02,2024-01-29,2024-01-31,305.26,True,V055
EXP02697,D13,C02,2024-01-06,2024-01-12,259.65,True,V004
EXP02698,D13,C02,2024-01-25,2024-01-28,210.92,True,V016
EXP02699,D13,C02,2024-01-15,2024-01-16,211.29,True,V012
EXP02700,D13,C02,2024-01-30,2024-01-30,226.67,True,V046
EXP02701,D13,C02,2024-01-01,2024-01-08,339.69,True,V056
EXP02702,D13,C02,2024-01-11,2024-01-16,325.11,True,V031
EXP02703,D13,C02,2024-01-15,2024-01-15,296.62,True,V035
EXP02704,D13,C02,2024-01-23,2024-01-27,286.35,True,V012
EXP02705,D13,C02,2024-01-31,2024-01-31,378.93,True,V041
EXP02706,D13,C02,2024-02-25,2024-02-25,311.22,True,V038
EXP02707,D13,C02,2024-02-04,2024-02-08,304.38,True,V019
EXP02708,D13,C02,2024-02-02,2024-02-07,334.81,True,V042
EXP02709,D13,C02,2024-02-23,2024-02-27,362.21,True,V029
EXP02710,D13,C02,2024-02-20,2024-02-27,210.94,True,V022
EXP02711,D13,C02,2024-02-26,2024-02-26,289.61,True,V057
EXP02712,D13,C02,2024-02-05,2024-02-07,248.38,True,V012
EXP02713,D13,C02,2024-02-17,2024-02-23,344.58,True,V043
EXP02714,D13,C02,2024-02-12,2024-02-19,227.16,True,V011
EXP02715,D13,C02,2024-02-23,2024-02-23,277.02,True,V042
EXP02716,D13,C02,2024-02-02,2024-02-04,378.41,True,V021
EXP02717,D13,C02,2024-02-18,2024-02-22,353.72,True,V007
EXP02718,D13,C02,2024-02-04,2024-02-05,375.75,True,V017
EXP02719,D13,C02,2024-02-19,2024-02-22,322.74,True,V016
EXP02720,D13,C02,2024-02-29,2024-02-29,302.03,True,V019
EXP02721,D13,C02,2024-02-08,2024-02-08,227.42,True,V041
EXP02722,D13,C02,2024-02-01,2024-02-03,326.8,True,V054
EXP02723,D13,C02,2024-02-20,2024-02-22,246.77,True,V039
EXP02724,D13,C02,2024-02-20,2024-02-27,260.63,True,V056
EXP02725,D13,C02,2024-02-16,2024-02-18,359.33,True,V016
EXP02726,D13,C02,2024-03-28,2024-03-28,228.84,True,V018
EXP02727,D13,C02,2024-03-02,2024-03-05,260.03,True,V059
EXP02728,D13,C02,2024-03-28,2024-04-11,368.57,True,V039
EXP02729,D13,C02,2024-03-13,2024-03-20,323.04,True,V008
EXP02730,D13,C02,2024-03-30,2024-04-04,208.99,True,V022
EXP02731,D13,C02,2024-03-29,2024-03-31,212.43,True,V043
EXP02732,D13,C02,2024-03-01,2024-03-07,253.41,True,V023
EXP02733,D13,C02,2024-03-22,2024-04-14,348.03,True,V025
EXP02734,D13,C02,2024-03-18,2024-03-25,233.35,True,V023
EXP02735,D13,C02,2024-03-19,2024-03-26,317.33,True,V020
EXP02736,D13,C02,2024-03-14,2024-03-14,368.49,True,V023
EXP02737,D13,C02,2024-03-29,2024-04-14,317.01,True,V057
EXP02738,D13,C02,2024-03-28,2024-04-09,279.36,True,V043
EXP02739,D13,C02,2024-03-13,2024-03-17,384.92,True,V007
EXP02740,D13,C02,2024-03-31,2024-04-07,366.99,True,V035
EXP02741,D13,C02,2024-03-01,2024-03-08,345.89,True,V009
EXP02742,D13,C02,2024-03-03,2024-03-06,366.86,True,V020
EXP02743,D13,C02,2024-03-14,2024-03-20,339.42,True,V006
EXP02744,D13,C02,2024-03-21,2024-04-05,351.28,True,V025
EXP02745,D13,C02,2024-03-11,2024-03-13,329.21,True,V011
EXP02746,D13,C03,2024-01-23,2024-01-30,804.56,True,V051
EXP02747,D13,C03,2024-01-11,2024-01-16,689.07,True,V041
EXP02748,D13,C03,2024-01-05,2024-01-12,661.32,True,V026
EXP02749,D13,C03,2024-01-06,2024-01-13,1119.56,True,V058
EXP02750,D13,C03,2024-01-02,2024-01-05,906.85,True,V051
EXP02751,D13,C03,2024-02-17,2024-02-22,1111.46,True,V038
EXP02752,D13,C03,2024-02-17,2024-02-19,632.83,True,V007
EXP02753,D13,C03,2024-02-21,2024-02-24,1145.18,True,V034
EXP02754,D13,C03,2024-02-17,2024-02-20,648.17,True,V023
EXP02755,D13,C03,2024-02-21,2024-02-28,808.5,True,V037
EXP02756,D13,C03,2024-03-22,2024-04-02,665.95,True,V016
EXP02757,D13,C03,2024-03-11,2024-03-14,803.07,True,V059
EXP02758,D13,C03,2024-03-22,2024-04-14,917.32,True,V014
EXP02759,D13,C03,2024-03-31,2024-04-01,1043.72,True,V013
EXP02760,D13,C03,2024-03-25,2024-04-03,929.67,True,V009
EXP02761,D13,C04,2024-01-25,2024-01-28,82.94,True,V055
EXP02762,D13,C04,2024-01-21,2024-01-26,50.42,True,V057
EXP02763,D13,C04,2024-01-19,2024-01-22,74.49,True,V029
EXP02764,D13,C04,2024-01-12,2024-01-15,64.5,True,V038
EXP02765,D13,C04,2024-01-17,2024-01-24,51.52,True,V048
EXP02766,D13,C04,2024-01-29,2024-01-31,65.15,True,V029
EXP02767,D13,C04,2024-01-09,2024-01-11,81.87,True,V013
EXP02768,D13,C04,2024-01-29,2024-01-29,70.57,True,V060
EXP02769,D13,C04,2024-01-18,2024-01-21,77.53,True,V048
EXP02770,D13,C04,2024-01-01,2024-01-06,63.94,False,V051
EXP02771,D13,C04,2024-01-11,2024-01-16,59.21,True,V025
EXP02772,D13,C04,2024-01-12,2024-01-12,61.12,True,V002
EXP02773,D13,C04,2024-01-16,2024-01-19,53.47,True,V024
EXP02774,D13,C04,2024-01-08,2024-01-10,57.05,True,V036
EXP02775,D13,C04,2024-01-21,2024-01-27,49.11,True,V015
EXP02776,D13,C04,2024-01-18,2024-01-25,65.13,True,V010
EXP02777,D13,C04,2024-01-31,2024-01-31,61.26,True,V047
EXP02778,D13,C04,2024-01-16,2024-01-17,62.63,True,V011
EXP02779,D13,C04,2024-01-18,2024-01-20,70.43,True,V001
EXP02780,D13,C04,2024-01-14,2024-01-16,61.2,True,V047
EXP02781,D13,C04,2024-01-09,2024-01-10,55.35,True,V046
EXP02782,D13,C04,2024-01-02,2024-01-02,76.76,True,V033
EXP02783,D13,C04,2024-01-24,2024-01-30,61.66,True,V026
EXP02784,D13,C04,2024-01-07,2024-01-11,47.02,True,V052
EXP02785,D13,C04,2024-02-17,2024-02-20,77.75,False,V058
EXP02786,D13,C04,2024-02-12,2024-02-19,55.05,True,V008
EXP02787,D13,C04,2024-02-27,2024-03-06,70.0,True,V052
EXP02788,D13,C04,2024-02-13,2024-02-14,54.09,True,V021
EXP02789,D13,C04,2024-02-03,2024-02-09,60.08,True,V034
EXP02790,D13,C04,2024-02-22,2024-02-22,48.36,True,V027
EXP02791,D13,C04,2024-02-02,2024-02-05,64.34,True,V047
EXP02792,D13,C04,2024-02-14,2024-02-18,79.84,True,V049
EXP02793,D13,C04,2024-02-07,2024-02-13,67.23,True,V001
EXP02794,D13,C04,2024-02-16,2024-02-22,55.9,True,V039
EXP02795,D13,C04,2024-02-17,2024-02-23,77.76,True,V048
EXP02796,D13,C04,2024-02-08,2024-02-09,77.45,True,V055
EXP02797,D13,C04,2024-02-27,2024-02-27,49.46,True,V032
EXP02798,D13,C04,2024-02-01,2024-02-03,66.56,True,V021
EXP02799,D13,C04,2024-02-25,2024-02-27,81.04,True,V045
EXP02800,D13,C04,2024-02-08,2024-02-13,69.23,False,V017
EXP02801,D13,C04,2024-02-09,2024-02-09,72.79,True,V008
EXP02802,D13,C04,2024-02-11,2024-02-13,71.4,True,V059
EXP02803,D13,C04,2024-02-13,2024-02-13,48.39,True,V048
EXP02804,D13,C04,2024-02-03,2024-02-08,71.12,True,V058
EXP02805,D13,C04,2024-02-26,2024-02-29,78.41,True,V040
EXP02806,D13,C04,2024-02-06,2024-02-10,74.17,True,V043
EXP02807,D13,C04,2024-02-06,2024-02-08,64.24,True,V055
EXP02808,D13,C04,2024-02-07,2024-02-09,81.92,True,V023
EXP02809,D13,C04,2024-03-15,2024-03-20,77.37,True,V041
EXP02810,D13,C04,2024-03-17,2024-03-24,72.23,True,V015
EXP02811,D13,C04,2024-03-01,2024-03-05,51.63,False,V049
EXP02812,D13,C04,2024-03-13,2024-03-19,73.09,True,V039
EXP02813,D13,C04,2024-03-02,2024-03-03,78.5,True,V003
EXP02814,D13,C04,2024-03-12,2024-03-12,52.33,True,V017
EXP02815,D13,C04,2024-03-20,2024-04-13,63.41,True,V007
EXP02816,D13,C04,2024-03-07,2024-03-12,74.85,True,V042
EXP02817,D13,C04,2024-03-22,2024-03-23,46.01,True,V048
EXP02818,D13,C04,2024-03-05,2024-03-11,71.79,True,V036
EXP02819,D13,C04,2024-03-19,2024-03-21,66.13,True,V033
EXP02820,D13,C04,2024-03-10,2024-03-10,70.17,True,V034
EXP02821,D13,C04,2024-03-12,2024-03-19,62.35,True,V043
EXP02822,D13,C04,2024-03-21,2024-04-15,54.56,True,V020
EXP02823,D13,C04,2024-03-18,2024-03-25,52.78,True,V056
EXP02824,D13,C04,2024-03-25,2024-04-07,51.97,False,V049
EXP02825,D13,C04,2024-03-05,2024-03-12,71.2,True,V022
EXP02826,D13,C04,2024-03-03,2024-03-06,68.03,True,V042
EXP02827,D13,C04,2024-03-14,2024-03-16,54.85,True,V016
EXP02828,D13,C04,2024-03-23,2024-04-05,78.51,True,V020
EXP02829,D13,C04,2024-03-13,2024-03-15,47.52,True,V028
EXP02830,D13,C04,2024-03-19,2024-03-24,55.47,True,V007
EXP02831,D13,C04,2024-03-04,2024-03-08,55.84,True,V028
EXP02832,D13,C04,2024-03-07,2024-03-07,65.85,True,V043
EXP02833,D13,C05,2024-01-22,2024-01-28,1157.0,True,V055
EXP02834,D13,C05,2024-01-15,2024-01-15,1296.55,True,V016
EXP02835,D13,C05,2024-01-10,2024-01-11,932.59,True,V045
EXP02836,D13,C05,2024-01-27,2024-01-27,798.02,True,V037
EXP02837,D13,C05,2024-01-22,2024-01-23,1103.19,True,V006
EXP02838,D13,C05,2024-01-24,2024-01-29,783.7,True,V028
EXP02839,D13,C05,2024-01-29,2024-01-30,1231.78,True,V052
EXP02840,D13,C05,2024-01-02,2024-01-09,945.22,True,V003
EXP02841,D13,C05,2024-02-25,2024-02-25,1130.99,True,V058
EXP02842,D13,C05,2024-02-04,2024-02-04,1286.73,True,V039
EXP02843,D13,C05,2024-02-02,2024-02-09,1400.04,True,V008
EXP02844,D13,C05,2024-02-08,2024-02-11,990.3,True,V002
EXP02845,D13,C05,2024-02-22,2024-02-27,811.84,True,V040
EXP02846,D13,C05,2024-02-11,2024-02-17,917.45,True,V018
EXP02847,D13,C05,2024-02-08,2024-02-13,1208.53,True,V005
EXP02848,D13,C05,2024-02-16,2024-02-19,840.53,True,V055
EXP02849,D13,C05,2024-03-22,2024-04-03,1206.4,True,V028
EXP02850,D13,C05,2024-03-19,2024-03-20,1406.67,True,V005
EXP02851,D13,C05,2024-03-27,2024-04-05,1185.06,True,V048
EXP02852,D13,C05,2024-03-30,2024-04-09,896.43,True,V058
EXP02853,D13,C05,2024-03-12,2024-03-16,1320.92,False,V002
EXP02854,D13,C05,2024-03-16,2024-03-17,1424.1,True,V022
EXP02855,D13,C05,2024-03-05,2024-03-06,1044.26,True,V026
EXP02856,D13,C05,2024-03-28,2024-03-31,1357.96,True,V059
EXP02857,D13,C06,2024-01-17,2024-01-17,436.28,True,V019
EXP02858,D13,C06,2024-01-14,2024-01-18,324.84,True,V040
EXP02859,D13,C06,2024-01-27,2024-01-27,418.75,True,V005
EXP02860,D13,C06,2024-01-07,2024-01-09,334.44,True,V012
EXP02861,D13,C06,2024-01-07,2024-01-07,386.98,True,V048
EXP02862,D13,C06,2024-01-10,2024-01-10,257.36,True,V034
EXP02863,D13,C06,2024-01-25,2024-01-26,372.41,True,V004
EXP02864,D13,C06,2024-01-10,2024-01-11,290.41,True,V013
EXP02865,D13,C06,2024-01-02,2024-01-03,372.41,True,V059
EXP02866,D13,C06,2024-01-06,2024-01-11,385.94,True,V022
EXP02867,D13,C06,2024-02-07,2024-02-11,367.09,True,V009
EXP02868,D13,C06,2024-02-08,2024-02-13,328.92,True,V056
EXP02869,D13,C06,2024-02-26,2024-02-28,379.16,True,V042
EXP02870,D13,C06,2024-02-18,2024-02-20,254.97,False,V054
EXP02871,D13,C06,2024-02-18,2024-02-24,383.86,True,V023
EXP02872,D13,C06,2024-02-11,2024-02-14,264.6,True,V016
EXP02873,D13,C06,2024-02-10,2024-02-17,272.32,True,V018
EXP02874,D13,C06,2024-02-08,2024-02-10,390.58,True,V042
EXP02875,D13,C06,2024-02-15,2024-02-16,412.22,True,V041
EXP02876,D13,C06,2024-02-15,2024-02-19,260.95,True,V051
EXP02877,D13,C06,2024-03-13,2024-03-13,375.35,True,V013
EXP02878,D13,C06,2024-03-05,2024-03-08,245.73,True,V032
EXP02879,D13,C06,2024-03-08,2024-03-14,429.99,False,V049
EXP02880,D13,C06,2024-03-27,2024-03-28,335.19,True,V055
EXP02881,D13,C06,2024-03-22,2024-03-23,435.69,True,V024
EXP02882,D13,C06,2024-03-31,2024-04-13,439.44,False,V013
EXP02883,D13,C06,2024-03-21,2024-04-16,421.2,True,V012
EXP02884,D13,C06,2024-03-18,2024-03-24,262.34,True,V057
EXP02885,D13,C06,2024-03-11,2024-03-17,254.34,True,V008
EXP02886,D13,C06,2024-03-11,2024-03-13,342.5,False,V009
EXP02887,D14,C01,2024-01-07,2024-01-08,2733.21,True,V060
EXP02888,D14,C01,2024-01-18,2024-01-18,1863.72,True,V054
EXP02889,D14,C01,2024-01-13,2024-01-13,2505.63,True,V002
EXP02890,D14,C01,2024-01-22,2024-01-25,2556.83,True,V033
EXP02891,D14,C01,2024-01-13,2024-01-19,2263.43,True,V019
EXP02892,D14,C01,2024-01-30,2024-01-30,1971.26,True,V041
EXP02893,D14,C01,2024-01-07,2024-01-07,1815.84,True,V031
EXP02894,D14,C01,2024-02-23,2024-02-24,1932.05,True,V043
EXP02895,D14,C01,2024-02-17,2024-02-22,1756.95,True,V035
EXP02896,D14,C01,2024-02-08,2024-02-10,2038.03,True,V057
EXP02897,D14,C01,2024-02-13,2024-02-14,2133.4,True,V044
EXP02898,D14,C01,2024-02-12,2024-02-19,2746.17,True,V044
EXP02899,D14,C01,2024-02-26,2024-02-26,1975.66,True,V009
EXP02900,D14,C01,2024-02-17,2024-02-23,1506.43,True,V020
EXP02901,D14,C01,2024-03-22,2024-04-14,2139.83,True,V057
EXP02902,D14,C01,2024-03-03,2024-03-04,1724.76,True,V051
EXP02903,D14,C01,2024-03-01,2024-03-04,2588.98,True,V054
EXP02904,D14,C01,2024-03-15,2024-03-18,1775.04,True,V056
EXP02905,D14,C01,2024-03-22,2024-03-24,2214.03,True,V030
EXP02906,D14,C01,2024-03-22,2024-04-07,2677.49,True,V046
EXP02907,D14,C01,2024-03-24,2024-03-26,2264.39,True,V003
EXP02908,D14,C02,2024-01-18,2024-01-21,805.16,False,V019
EXP02909,D14,C02,2024-01-18,2024-01-25,777.99,True,V010
EXP02910,D14,C02,2024-01-08,2024-01-09,825.03,True,V033
EXP02911,D14,C02,2024-01-14,2024-01-21,567.84,True,V003
EXP02912,D14,C02,2024-01-04,2024-01-07,554.55,True,V025
EXP02913,D14,C02,2024-01-09,2024-01-16,682.72,True,V012
EXP02914,D14,C02,2024-01-17,2024-01-24,693.37,True,V014
