account_id,segment,valid_from,valid_to
ACC01936,SMB,2020-01-01,
ACC01937,SMB,2020-01-01,
ACC01938,Mid-Market,2020-01-01,
ACC01939,SMB,2020-01-01,
ACC01940,SMB,2020-01-01,
ACC01941,Mid-Market,2020-01-01,
ACC01942,SMB,2020-01-01,
ACC01943,SMB,2020-01-01,
ACC01944,Mid-Market,2020-01-01,
ACC01945,SMB,2020-01-01,
ACC01946,SMB,2020-01-01,
ACC01947,SMB,2020-01-01,2025-03-31
ACC01947,Mid-Market,2025-04-01,
ACC01948,SMB,2020-01-01,2025-03-31
ACC01948,Mid-Market,2025-04-01,
ACC01949,Mid-Market,2020-01-01,
ACC01950,SMB,2020-01-01,
ACC01951,SMB,2020-01-01,
ACC01952,SMB,2020-01-01,
ACC01953,SMB,2020-01-01,2025-03-31
ACC01953,Mid-Market,2025-04-01,
ACC01954,SMB,2020-01-01,
ACC01955,SMB,2020-01-01,
ACC01956,SMB,2020-01-01,
ACC01957,SMB,2020-01-01,
ACC01958,Enterprise,2020-01-01,
ACC01959,SMB,2020-01-01,2025-03-31
ACC01959,Mid-Market,2025-04-01,
ACC01960,Mid-Market,2020-01-01,
ACC01961,SMB,2020-01-01,
ACC01962,SMB,2020-01-01,
ACC01963,SMB,2020-01-01,
ACC01964,SMB,2020-01-01,2025-03-31
ACC01964,Mid-Market,2025-04-01,
ACC01965,SMB,2020-01-01,
ACC01966,SMB,2020-01-01,
ACC01967,Mid-Market,2020-01-01,
ACC01968,SMB,2020-01-01,2025-03-31
ACC01968,Mid-Market,2025-04-01,
ACC01969,SMB,2020-01-01,
ACC01970,Enterprise,2020-01-01,
ACC01971,SMB,2020-01-01,
ACC01972,SMB,2020-01-01,
ACC01973,SMB,2020-01-01,2025-03-31
ACC01973,Mid-Market,2025-04-01,
ACC01974,SMB,2020-01-01,
ACC01975,Mid-Market,2020-01-01,
ACC01976,SMB,2020-01-01,
ACC01977,SMB,2020-01-01,
ACC01978,SMB,2020-01-01,
ACC01979,Enterprise,2020-01-01,
ACC01980,SMB,2020-01-01,
ACC01981,SMB,2020-01-01,
ACC01982,Enterprise,2020-01-01,
ACC01983,SMB,2020-01-01,
ACC01984,SMB,2020-01-01,
ACC01985,SMB,2020-01-01,
ACC01986,Mid-Market,2020-01-01,
ACC01987,Mid-Market,2020-01-01,
ACC01988,SMB,2020-01-01,
ACC01989,SMB,2020-01-01,
ACC01990,Mid-Market,2020-01-01,
ACC01991,Enterprise,2020-01-01,
ACC01992,SMB,2020-01-01,
ACC01993,SMB,2020-01-01,
ACC01994,SMB,2020-01-01,
ACC01995,Enterprise,2020-01-01,
ACC01996,SMB,2020-01-01,2025-03-31
ACC01996,Mid-Market,2025-04-01,
ACC01997,Mid-Market,2020-01-01,
ACC01998,Mid-Market,2020-01-01,
ACC01999,Mid-Market,2020-01-01,
ACC02000,SMB,2020-01-01,
ACC02001,SMB,2020-01-01,
ACC02002,SMB,2020-01-01,
ACC02003,SMB,2020-01-01,
ACC02004,SMB,2020-01-01,
ACC02005,SMB,2020-01-01,
ACC02006,SMB,2020-01-01,
ACC02007,SMB,2020-01-01,
ACC02008,SMB,2020-01-01,
ACC02009,SMB,2020-01-01,
ACC02010,SMB,2020-01-01,
ACC02011,SMB,2020-01-01,
ACC02012,Mid-Market,2020-01-01,
ACC02013,Mid-Market,2020-01-01,
ACC02014,SMB,2020-01-01,2025-03-31
ACC02014,Mid-Market,2025-04-01,
ACC02015,Mid-Market,2020-01-01,
ACC02016,SMB,2020-01-01,
ACC02017,SMB,2020-01-01,
ACC02018,SMB,2020-01-01,2025-03-31
ACC02018,Mid-Market,2025-04-01,
ACC02019,SMB,2020-01-01,
ACC02020,SMB,2020-01-01,
ACC02021,Mid-Market,2020-01-01,
ACC02022,SMB,2020-01-01,
ACC02023,Mid-Market,2020-01-01,
ACC02024,SMB,2020-01-01,2025-03-31
ACC02024,Mid-Market,2025-04-01,
ACC02025,Enterprise,2020-01-01,
ACC02026,SMB,2020-01-01,
ACC02027,SMB,2020-01-01,
ACC02028,Enterprise,2020-01-01,
ACC02029,SMB,2020-01-01,
ACC02030,SMB,2020-01-01,2025-03-31
ACC02030,Mid-Market,2025-04-01,
ACC02031,SMB,2020-01-01,2025-03-31
ACC02031,Mid-Market,2025-04-01,
ACC02032,SMB,2020-01-01,2025-03-31
ACC02032,Mid-Market,2025-04-01,
ACC02033,SMB,2020-01-01,
ACC02034,SMB,2020-01-01,
ACC02035,Mid-Market,2020-01-01,
ACC02036,Mid-Market,2020-01-01,
ACC02037,SMB,2020-01-01,2025-03-31
ACC02037,Mid-Market,2025-04-01,
ACC02038,SMB,2020-01-01,
ACC02039,SMB,2020-01-01,
ACC02040,SMB,2020-01-01,
ACC02041,SMB,2020-01-01,2025-03-31
ACC02041,Mid-Market,2025-04-01,
ACC02042,Mid-Market,2020-01-01,
ACC02043,SMB,2020-01-01,
ACC02044,SMB,2020-01-01,2025-03-31
ACC02044,Mid-Market,2025-04-01,
ACC02045,SMB,2020-01-01,
ACC02046,SMB,2020-01-01,
ACC02047,Enterprise,2020-01-01,
ACC02048,SMB,2020-01-01,
ACC02049,Mid-Market,2020-01-01,
ACC02050,Enterprise,2020-01-01,
ACC02051,Enterprise,2020-01-01,
ACC02052,SMB,2020-01-01,
ACC02053,Mid-Market,2020-01-01,
ACC02054,SMB,2020-01-01,
ACC02055,SMB,2020-01-01,
ACC02056,SMB,2020-01-01,
ACC02057,Enterprise,2020-01-01,
ACC02058,SMB,2020-01-01,
ACC02059,SMB,2020-01-01,
ACC02060,SMB,2020-01-01,
ACC02061,Enterprise,2020-01-01,
ACC02062,Mid-Market,2020-01-01,
ACC02063,Mid-Market,2020-01-01,
ACC02064,SMB,2020-01-01,
ACC02065,Mid-Market,2020-01-01,
ACC02066,SMB,2020-01-01,
ACC02067,SMB,2020-01-01,2025-03-31
ACC02067,Mid-Market,2025-04-01,
ACC02068,Mid-Market,2020-01-01,
ACC02069,SMB,2020-01-01,2025-03-31
ACC02069,Mid-Market,2025-04-01,
ACC02070,SMB,2020-01-01,
ACC02071,SMB,2020-01-01,2025-03-31
ACC02071,Mid-Market,2025-04-01,
ACC02072,SMB,2020-01-01,2025-03-31
ACC02072,Mid-Market,2025-04-01,
ACC02073,SMB,2020-01-01,
ACC02074,Enterprise,2020-01-01,
ACC02075,Mid-Market,2020-01-01,
ACC02076,SMB,2020-01-01,
ACC02077,SMB,2020-01-01,
ACC02078,Mid-Market,2020-01-01,
ACC02079,SMB,2020-01-01,
ACC02080,SMB,2020-01-01,2025-03-31
ACC02080,Mid-Market,2025-04-01,
ACC02081,SMB,2020-01-01,
ACC02082,SMB,2020-01-01,
ACC02083,Enterprise,2020-01-01,
ACC02084,SMB,2020-01-01,
ACC02085,SMB,2020-01-01,
ACC02086,Enterprise,2020-01-01,
ACC02087,Enterprise,2020-01-01,
ACC02088,SMB,2020-01-01,2025-03-31
ACC02088,Mid-Market,2025-04-01,
ACC02089,SMB,2020-01-01,
ACC02090,SMB,2020-01-01,2025-03-31
ACC02090,Mid-Market,2025-04-01,
ACC02091,SMB,2020-01-01,
ACC02092,Mid-Market,2020-01-01,
ACC02093,Enterprise,2020-01-01,
ACC02094,Mid-Market,2020-01-01,
ACC02095,SMB,2020-01-01,
ACC02096,Mid-Market,2020-01-01,
ACC02097,SMB,2020-01-01,
ACC02098,Mid-Market,2020-01-01,
ACC02099,Mid-Market,2020-01-01,
ACC02100,SMB,2020-01-01,
ACC02101,SMB,2020-01-01,
ACC02102,Enterprise,2020-01-01,
ACC02103,SMB,2020-01-01,
ACC02104,SMB,2020-01-01,
ACC02105,SMB,2020-01-01,
ACC02106,SMB,2020-01-01,
ACC02107,Enterprise,2020-01-01,
ACC02108,SMB,2020-01-01,
ACC02109,SMB,2020-01-01,
ACC02110,SMB,2020-01-01,
ACC02111,SMB,2020-01-01,
ACC02112,SMB,2020-01-01,
ACC02113,Mid-Market,2020-01-01,
ACC02114,SMB,2020-01-01,
ACC02115,SMB,2020-01-01,
ACC02116,SMB,2020-01-01,
ACC02117,Mid-Market,2020-01-01,
ACC02118,SMB,2020-01-01,2025-03-31
ACC02118,Mid-Market,2025-04-01,
ACC02119,SMB,2020-01-01,
ACC02120,SMB,2020-01-01,
ACC02121,SMB,2020-01-01,
ACC02122,Mid-Market,2020-01-01,
ACC02123,Mid-Market,2020-01-01,
ACC02124,SMB,2020-01-01,
ACC02125,Mid-Market,2020-01-01,
ACC02126,SMB,2020-01-01,
ACC02127,Enterprise,2020-01-01,
ACC02128,SMB,2020-01-01,
ACC02129,Mid-Market,2020-01-01,
ACC02130,SMB,2020-01-01,
ACC02131,SMB,2020-01-01,
ACC02132,Enterprise,2020-01-01,
ACC02133,Mid-Market,2020-01-01,
ACC02134,Enterprise,2020-01-01,
ACC02135,SMB,2020-01-01,2025-03-31
ACC02135,Mid-Market,2025-04-01,
ACC02136,SMB,2020-01-01,
ACC02137,SMB,2020-01-01,
ACC02138,SMB,2020-01-01,
ACC02139,SMB,2020-01-01,
ACC02140,Mid-Market,2020-01-01,
ACC02141,Enterprise,2020-01-01,
ACC02142,Enterprise,2020-01-01,
ACC02143,SMB,2020-01-01,
ACC02144,SMB,2020-01-01,2025-03-31
ACC02144,Mid-Market,2025-04-01,
ACC02145,SMB,2020-01-01,
ACC02146,Enterprise,2020-01-01,
ACC02147,SMB,2020-01-01,
ACC02148,SMB,2020-01-01,
ACC02149,SMB,2020-01-01,
ACC02150,SMB,2020-01-01,
ACC02151,Mid-Market,2020-01-01,
ACC02152,SMB,2020-01-01,
ACC02153,Enterprise,2020-01-01,
ACC02154,SMB,2020-01-01,2025-03-31
ACC02154,Mid-Market,2025-04-01,
ACC02155,Enterprise,2020-01-01,
ACC02156,SMB,2020-01-01,
ACC02157,SMB,2020-01-01,
ACC02158,SMB,2020-01-01,
ACC02159,SMB,2020-01-01,
ACC02160,Enterprise,2020-01-01,
ACC02161,Mid-Market,2020-01-01,
ACC02162,SMB,2020-01-01,
ACC02163,SMB,2020-01-01,
ACC02164,SMB,2020-01-01,
ACC02165,SMB,2020-01-01,
ACC02166,Mid-Market,2020-01-01,
ACC02167,SMB,2020-01-01,
ACC02168,SMB,2020-01-01,
ACC02169,SMB,2020-01-01,
ACC02170,SMB,2020-01-01,
ACC02171,SMB,2020-01-01,
ACC02172,SMB,2020-01-01,
ACC02173,SMB,2020-01-01,
ACC02174,SMB,2020-01-01,
ACC02175,Mid-Market,2020-01-01,
ACC02176,SMB,2020-01-01,
ACC02177,Enterprise,2020-01-01,
ACC02178,SMB,2020-01-01,
ACC02179,SMB,2020-01-01,2025-03-31
ACC02179,Mid-Market,2025-04-01,
ACC02180,SMB,2020-01-01,
ACC02181,Mid-Market,2020-01-01,
ACC02182,Enterprise,2020-01-01,
ACC02183,SMB,2020-01-01,2025-03-31
ACC02183,Mid-Market,2025-04-01,
ACC02184,SMB,2020-01-01,
ACC02185,SMB,2020-01-01,
ACC02186,SMB,2020-01-01,2025-03-31
ACC02186,Mid-Market,2025-04-01,
ACC02187,SMB,2020-01-01,
ACC02188,Mid-Market,2020-01-01,
ACC02189,Enterprise,2020-01-01,
ACC02190,SMB,2020-01-01,2025-03-31
ACC02190,Mid-Market,2025-04-01,
ACC02191,SMB,2020-01-01,
ACC02192,SMB,2020-01-01,
ACC02193,SMB,2020-01-01,
ACC02194,SMB,2020-01-01,
ACC02195,SMB,2020-01-01,
ACC02196,SMB,2020-01-01,
ACC02197,SMB,2020-01-01,
ACC02198,Enterprise,2020-01-01,
ACC02199,SMB,2020-01-01,
ACC02200,Mid-Market,2020-01-01,
ACC02201,SMB,2020-01-01,
ACC02202,SMB,2020-01-01,
ACC02203,Enterprise,2020-01-01,
ACC02204,SMB,2020-01-01,
ACC02205,SMB,2020-01-01,
ACC02206,Enterprise,2020-01-01,
ACC02207,SMB,2020-01-01,2025-03-31
ACC02207,Mid-Market,2025-04-01,
ACC02208,SMB,2020-01-01,
ACC02209,Mid-Market,2020-01-01,
ACC02210,SMB,2020-01-01,
ACC02211,SMB,2020-01-01,
ACC02212,SMB,2020-01-01,2025-03-31
ACC02212,Mid-Market,2025-04-01,
ACC02213,SMB,2020-01-01,
ACC02214,Mid-Market,2020-01-01,
ACC02215,Enterprise,2020-01-01,
ACC02216,SMB,2020-01-01,
ACC02217,SMB,2020-01-01,
ACC02218,Enterprise,2020-01-01,
ACC02219,Enterprise,2020-01-01,
ACC02220,SMB,2020-01-01,
ACC02221,SMB,2020-01-01,
ACC02222,Enterprise,2020-01-01,
ACC02223,SMB,2020-01-01,
ACC02224,SMB,2020-01-01,2025-03-31
ACC02224,Mid-Market,2025-04-01,
ACC02225,SMB,2020-01-01,
ACC02226,SMB,2020-01-01,
ACC02227,SMB,2020-01-01,2025-03-31
ACC02227,Mid-Market,2025-04-01,
ACC02228,SMB,2020-01-01,
ACC02229,Mid-Market,2020-01-01,
ACC02230,Mid-Market,2020-01-01,
ACC02231,SMB,2020-01-01,
ACC02232,Mid-Market,2020-01-01,
ACC02233,SMB,2020-01-01,
ACC02234,SMB,2020-01-01,
ACC02235,SMB,2020-01-01,
ACC02236,SMB,2020-01-01,
ACC02237,SMB,2020-01-01,
ACC02238,SMB,2020-01-01,
ACC02239,Mid-Market,2020-01-01,
ACC02240,SMB,2020-01-01,
ACC02241,SMB,2020-01-01,
ACC02242,SMB,2020-01-01,
ACC02243,SMB,2020-01-01,
ACC02244,SMB,2020-01-01,
ACC02245,SMB,2020-01-01,2025-03-31
ACC02245,Mid-Market,2025-04-01,
ACC02246,SMB,2020-01-01,
ACC02247,SMB,2020-01-01,
ACC02248,SMB,2020-01-01,
ACC02249,SMB,2020-01-01,
ACC02250,SMB,2020-01-01,
ACC02251,Mid-Market,2020-01-01,
ACC02252,Enterprise,2020-01-01,
ACC02253,Mid-Market,2020-01-01,
ACC02254,Mid-Market,2020-01-01,
ACC02255,SMB,2020-01-01,
ACC02256,SMB,2020-01-01,
ACC02257,SMB,2020-01-01,2025-03-31
ACC02257,Mid-Market,2025-04-01,
ACC02258,SMB,2020-01-01,2025-03-31
ACC02258,Mid-Market,2025-04-01,
ACC02259,SMB,2020-01-01,
ACC02260,SMB,2020-01-01,
ACC02261,SMB,2020-01-01,
ACC02262,SMB,2020-01-01,
ACC02263,Enterprise,2020-01-01,
ACC02264,SMB,2020-01-01,
ACC02265,Mid-Market,2020-01-01,
ACC02266,SMB,2020-01-01,
ACC02267,SMB,2020-01-01,
ACC02268,SMB,2020-01-01,2025-03-31
ACC02268,Mid-Market,2025-04-01,
ACC02269,SMB,2020-01-01,
ACC02270,SMB,2020-01-01,
ACC02271,SMB,2020-01-01,
ACC02272,SMB,2020-01-01,
ACC02273,SMB,2020-01-01,
ACC02274,SMB,2020-01-01,2025-03-31
ACC02274,Mid-Market,2025-04-01,
ACC02275,Mid-Market,2020-01-01,
ACC02276,SMB,2020-01-01,
ACC02277,SMB,2020-01-01,
ACC02278,SMB,2020-01-01,
ACC02279,SMB,2020-01-01,
ACC02280,Mid-Market,2020-01-01,
ACC02281,Mid-Market,2020-01-01,
ACC02282,SMB,2020-01-01,
ACC02283,SMB,2020-01-01,
ACC02284,SMB,2020-01-01,
ACC02285,SMB,2020-01-01,
ACC02286,SMB,2020-01-01,
ACC02287,Enterprise,2020-01-01,
ACC02288,Enterprise,2020-01-01,
ACC02289,Mid-Market,2020-01-01,
ACC02290,SMB,2020-01-01,
ACC02291,SMB,2020-01-01,2025-03-31
ACC02291,Mid-Market,2025-04-01,
ACC02292,Enterprise,2020-01-01,
ACC02293,SMB,2020-01-01,
ACC02294,Mid-Market,2020-01-01,
ACC02295,SMB,2020-01-01,
ACC02296,SMB,2020-01-01,
ACC02297,SMB,2020-01-01,
ACC02298,SMB,2020-01-01,
ACC02299,SMB,2020-01-01,
ACC02300,SMB,2020-01-01,
ACC02301,Mid-Market,2020-01-01,
ACC02302,Enterprise,2020-01-01,
ACC02303,Mid-Market,2020-01-01,
ACC02304,SMB,2020-01-01,2025-03-31
ACC02304,Mid-Market,2025-04-01,
ACC02305,SMB,2020-01-01,
ACC02306,SMB,2020-01-01,
ACC02307,Mid-Market,2020-01-01,
ACC02308,Mid-Market,2020-01-01,
ACC02309,SMB,2020-01-01,
ACC02310,SMB,2020-01-01,
ACC02311,SMB,2020-01-01,
ACC02312,Enterprise,2020-01-01,
ACC02313,Mid-Market,2020-01-01,
ACC02314,SMB,2020-01-01,
ACC02315,Mid-Market,2020-01-01,
ACC02316,SMB,2020-01-01,
ACC02317,SMB,2020-01-01,2025-03-31
ACC02317,Mid-Market,2025-04-01,
ACC02318,SMB,2020-01-01,2025-03-31
ACC02318,Mid-Market,2025-04-01,
ACC02319,SMB,2020-01-01,
ACC02320,Mid-Market,2020-01-01,
ACC02321,SMB,2020-01-01,
ACC02322,SMB,2020-01-01,
ACC02323,SMB,2020-01-01,
ACC02324,Mid-Market,2020-01-01,
ACC02325,SMB,2020-01-01,
ACC02326,SMB,2020-01-01,
ACC02327,SMB,2020-01-01,2025-03-31
ACC02327,Mid-Market,2025-04-01,
ACC02328,Mid-Market,2020-01-01,
ACC02329,Enterprise,2020-01-01,
ACC02330,SMB,2020-01-01,2025-03-31
ACC02330,Mid-Market,2025-04-01,
ACC02331,Mid-Market,2020-01-01,
ACC02332,Mid-Market,2020-01-01,
ACC02333,SMB,2020-01-01,
ACC02334,SMB,2020-01-01,
ACC02335,SMB,2020-01-01,
ACC02336,SMB,2020-01-01,
ACC02337,Mid-Market,2020-01-01,
ACC02338,Mid-Market,2020-01-01,
ACC02339,Mid-Market,2020-01-01,
ACC02340,SMB,2020-01-01,
ACC02341,SMB,2020-01-01,
ACC02342,SMB,2020-01-01,
ACC02343,SMB,2020-01-01,2025-03-31
ACC02343,Mid-Market,2025-04-01,
ACC02344,Mid-Market,2020-01-01,
ACC02345,SMB,2020-01-01,
ACC02346,SMB,2020-01-01,
ACC02347,SMB,2020-01-01,
ACC02348,SMB,2020-01-01,
ACC02349,SMB,2020-01-01,
ACC02350,SMB,2020-01-01,
ACC02351,SMB,2020-01-01,
ACC02352,SMB,2020-01-01,
ACC02353,SMB,2020-01-01,
ACC02354,SMB,2020-01-01,
ACC02355,Enterprise,2020-01-01,
ACC02356,Mid-Market,2020-01-01,
ACC02357,SMB,2020-01-01,
ACC02358,SMB,2020-01-01,
ACC02359,SMB,2020-01-01,
ACC02360,Mid-Market,2020-01-01,
ACC02361,SMB,2020-01-01,
ACC02362,SMB,2020-01-01,
ACC02363,SMB,2020-01-01,
ACC02364,SMB,2020-01-01,
ACC02365,Mid-Market,2020-01-01,
ACC02366,SMB,2020-01-01,
ACC02367,SMB,2020-01-01,
ACC02368,SMB,2020-01-01,
ACC02369,Mid-Market,2020-01-01,
ACC02370,SMB,2020-01-01,2025-03-31
ACC02370,Mid-Market,2025-04-01,
ACC02371,SMB,2020-01-01,
ACC02372,Mid-Market,2020-01-01,
ACC02373,SMB,2020-01-01,
ACC02374,SMB,2020-01-01,
ACC02375,SMB,2020-01-01,
ACC02376,SMB,2020-01-01,
ACC02377,SMB,2020-01-01,
ACC02378,SMB,2020-01-01,
ACC02379,SMB,2020-01-01,
ACC02380,Mid-Market,2020-01-01,
ACC02381,Mid-Market,2020-01-01,
ACC02382,Enterprise,2020-01-01,
ACC02383,SMB,2020-01-01,
ACC02384,SMB,2020-01-01,
ACC02385,SMB,2020-01-01,
ACC02386,SMB,2020-01-01,
ACC02387,SMB,2020-01-01,
ACC02388,SMB,2020-01-01,
ACC02389,SMB,2020-01-01,
ACC02390,SMB,2020-01-01,
ACC02391,SMB,2020-01-01,
ACC02392,SMB,2020-01-01,
ACC02393,SMB,2020-01-01,
ACC02394,SMB,2020-01-01,
ACC02395,SMB,2020-01-01,2025-03-31
ACC02395,Mid-Market,2025-04-01,
ACC02396,Mid-Market,2020-01-01,
ACC02397,SMB,2020-01-01,
ACC02398,SMB,2020-01-01,
ACC02399,SMB,2020-01-01,
ACC02400,Mid-Market,2020-01-01,
ACC02401,SMB,2020-01-01,
ACC02402,SMB,2020-01-01,2025-03-31
ACC02402,Mid-Market,2025-04-01,
ACC02403,SMB,2020-01-01,
ACC02404,SMB,2020-01-01,
ACC02405,SMB,2020-01-01,
ACC02406,Enterprise,2020-01-01,
ACC02407,Mid-Market,2020-01-01,
ACC02408,SMB,2020-01-01,2025-03-31
ACC02408,Mid-Market,2025-04-01,
ACC02409,Enterprise,2020-01-01,
ACC02410,Enterprise,2020-01-01,
ACC02411,SMB,2020-01-01,2025-03-31
ACC02411,Mid-Market,2025-04-01,
ACC02412,Enterprise,2020-01-01,
ACC02413,SMB,2020-01-01,
ACC02414,SMB,2020-01-01,
ACC02415,SMB,2020-01-01,
ACC02416,SMB,2020-01-01,
ACC02417,SMB,2020-01-01,
ACC02418,SMB,2020-01-01,
ACC02419,SMB,2020-01-01,
ACC02420,Enterprise,2020-01-01,
ACC02421,Mid-Market,2020-01-01,
ACC02422,SMB,2020-01-01,
ACC02423,SMB,2020-01-01,
ACC02424,Mid-Market,2020-01-01,
ACC02425,SMB,2020-01-01,
ACC02426,SMB,2020-01-01,
ACC02427,SMB,2020-01-01,
ACC02428,Enterprise,2020-01-01,
ACC02429,SMB,2020-01-01,
ACC02430,Mid-Market,2020-01-01,
ACC02431,SMB,2020-01-01,
ACC02432,SMB,2020-01-01,
ACC02433,SMB,2020-01-01,
ACC02434,Enterprise,2020-01-01,
ACC02435,SMB,2020-01-01,2025-03-31
ACC02435,Mid-Market,2025-04-01,
ACC02436,SMB,2020-01-01,
ACC02437,Mid-Market,2020-01-01,
ACC02438,SMB,2020-01-01,
ACC02439,SMB,2020-01-01,
ACC02440,SMB,2020-01-01,
ACC02441,SMB,2020-01-01,2025-03-31
ACC02441,Mid-Market,2025-04-01,
ACC02442,SMB,2020-01-01,
ACC02443,Mid-Market,2020-01-01,
ACC02444,SMB,2020-01-01,
ACC02445,Mid-Market,2020-01-01,
ACC02446,Mid-Market,2020-01-01,
ACC02447,SMB,2020-01-01,
ACC02448,SMB,2020-01-01,
ACC02449,SMB,2020-01-01,
ACC02450,SMB,2020-01-01,
ACC02451,Mid-Market,2020-01-01,
ACC02452,Mid-Market,2020-01-01,
ACC02453,SMB,2020-01-01,
ACC02454,SMB,2020-01-01,
ACC02455,Enterprise,2020-01-01,
ACC02456,SMB,2020-01-01,
ACC02457,SMB,2020-01-01,
ACC02458,SMB,2020-01-01,
ACC02459,SMB,2020-01-01,
ACC02460,SMB,2020-01-01,
ACC02461,Mid-Market,2020-01-01,
ACC02462,SMB,2020-01-01,
ACC02463,Mid-Market,2020-01-01,
ACC02464,Mid-Market,2020-01-01,
ACC02465,Mid-Market,2020-01-01,
ACC02466,Mid-Market,2020-01-01,
ACC02467,Enterprise,2020-01-01,
ACC02468,SMB,2020-01-01,
ACC02469,SMB,2020-01-01,
ACC02470,SMB,2020-01-01,
ACC02471,SMB,2020-01-01,
ACC02472,SMB,2020-01-01,2025-03-31
ACC02472,Mid-Market,2025-04-01,
ACC02473,SMB,2020-01-01,
ACC02474,SMB,2020-01-01,2025-03-31
ACC02474,Mid-Market,2025-04-01,
ACC02475,SMB,2020-01-01,2025-03-31
ACC02475,Mid-Market,2025-04-01,
ACC02476,Mid-Market,2020-01-01,
ACC02477,SMB,2020-01-01,
ACC02478,SMB,2020-01-01,
ACC02479,SMB,2020-01-01,2025-03-31
ACC02479,Mid-Market,2025-04-01,
ACC02480,SMB,2020-01-01,
ACC02481,SMB,2020-01-01,
ACC02482,SMB,2020-01-01,
ACC02483,SMB,2020-01-01,
ACC02484,SMB,2020-01-01,
ACC02485,Mid-Market,2020-01-01,
ACC02486,SMB,2020-01-01,
ACC02487,Mid-Market,2020-01-01,
ACC02488,Mid-Market,2020-01-01,
ACC02489,SMB,2020-01-01,
ACC02490,SMB,2020-01-01,
ACC02491,SMB,2020-01-01,2025-03-31
ACC02491,Mid-Market,2025-04-01,
ACC02492,SMB,2020-01-01,
ACC02493,SMB,2020-01-01,
ACC02494,SMB,2020-01-01,2025-03-31
ACC02494,Mid-Market,2025-04-01,
ACC02495,Mid-Market,2020-01-01,
ACC02496,SMB,2020-01-01,
ACC02497,SMB,2020-01-01,
ACC02498,SMB,2020-01-01,
ACC02499,SMB,2020-01-01,
ACC02500,SMB,2020-01-01,
ACC02501,SMB,2020-01-01,2025-03-31
ACC02501,Mid-Market,2025-04-01,
ACC02502,SMB,2020-01-01,2025-03-31
ACC02502,Mid-Market,2025-04-01,
ACC02503,Mid-Market,2020-01-01,
ACC02504,Enterprise,2020-01-01,
ACC02505,Enterprise,2020-01-01,
ACC02506,Enterprise,2020-01-01,
ACC02507,SMB,2020-01-01,
ACC02508,SMB,2020-01-01,
ACC02509,Mid-Market,2020-01-01,
ACC02510,SMB,2020-01-01,
ACC02511,SMB,2020-01-01,
ACC02512,SMB,2020-01-01,2025-03-31
ACC02512,Mid-Market,2025-04-01,
ACC02513,Mid-Market,2020-01-01,
ACC02514,SMB,2020-01-01,
ACC02515,SMB,2020-01-01,
ACC02516,SMB,2020-01-01,
ACC02517,SMB,2020-01-01,
ACC02518,Mid-Market,2020-01-01,
ACC02519,Enterprise,2020-01-01,
ACC02520,Enterprise,2020-01-01,
ACC02521,SMB,2020-01-01,
ACC02522,SMB,2020-01-01,
ACC02523,Mid-Market,2020-01-01,
ACC02524,SMB,2020-01-01,
ACC02525,SMB,2020-01-01,
ACC02526,SMB,2020-01-01,2025-03-31
ACC02526,Mid-Market,2025-04-01,
ACC02527,SMB,2020-01-01,
ACC02528,SMB,2020-01-01,
ACC02529,SMB,2020-01-01,
ACC02530,Enterprise,2020-01-01,
ACC02531,Mid-Market,2020-01-01,
ACC02532,SMB,2020-01-01,
ACC02533,SMB,2020-01-01,
ACC02534,SMB,2020-01-01,
ACC02535,SMB,2020-01-01,
ACC02536,Mid-Market,2020-01-01,
ACC02537,SMB,2020-01-01,
ACC02538,Enterprise,2020-01-01,
ACC02539,SMB,2020-01-01,
ACC02540,SMB,2020-01-01,2025-03-31
ACC02540,Mid-Market,2025-04-01,
ACC02541,SMB,2020-01-01,2025-03-31
ACC02541,Mid-Market,2025-04-01,
ACC02542,SMB,2020-01-01,2025-03-31
ACC02542,Mid-Market,2025-04-01,
ACC02543,SMB,2020-01-01,
ACC02544,Mid-Market,2020-01-01,
ACC02545,SMB,2020-01-01,
ACC02546,SMB,2020-01-01,
ACC02547,SMB,2020-01-01,2025-03-31
ACC02547,Mid-Market,2025-04-01,
ACC02548,Enterprise,2020-01-01,
ACC02549,Enterprise,2020-01-01,
ACC02550,SMB,2020-01-01,
ACC02551,Enterprise,2020-01-01,
ACC02552,Enterprise,2020-01-01,
ACC02553,SMB,2020-01-01,
ACC02554,SMB,2020-01-01,
ACC02555,Enterprise,2020-01-01,
ACC02556,SMB,2020-01-01,
ACC02557,SMB,2020-01-01,
ACC02558,SMB,2020-01-01,
ACC02559,SMB,2020-01-01,
ACC02560,SMB,2020-01-01,
ACC02561,SMB,2020-01-01,
ACC02562,SMB,2020-01-01,
ACC02563,SMB,2020-01-01,
ACC02564,SMB,2020-01-01,
ACC02565,SMB,2020-01-01,
ACC02566,Mid-Market,2020-01-01,
ACC02567,Mid-Market,2020-01-01,
ACC02568,SMB,2020-01-01,2025-03-31
ACC02568,Mid-Market,2025-04-01,
ACC02569,SMB,2020-01-01,
ACC02570,Mid-Market,2020-01-01,
ACC02571,Mid-Market,2020-01-01,
ACC02572,SMB,2020-01-01,
ACC02573,SMB,2020-01-01,
ACC02574,SMB,2020-01-01,
ACC02575,Mid-Market,2020-01-01,
ACC02576,SMB,2020-01-01,2025-03-31
ACC02576,Mid-Market,2025-04-01,
ACC02577,Enterprise,2020-01-01,
