account_id,current_segment,billing_currency,monthly_recurring_revenue,signup_date,status,is_test_account
ACC04063,smb,EUR,307.77,2023-01-02,active,False
ACC04064,smb,USD,345.33,2022-12-03,active,False
ACC04065,smb,USD,282.48,2019-11-13,active,False
ACC04066,smb,USD,318.01,2018-04-19,active,False
ACC04067,smb,USD,216.87,2021-11-22,active,False
ACC04068,smb,USD,227.4,2020-11-08,active,False
ACC04069,mid_market,USD,2285.92,2023-12-27,active,False
ACC04070,smb,USD,146.19,2020-07-03,active,False
ACC04071,smb,USD,396.91,2019-09-30,active,False
ACC04072,enterprise,GBP,9086.99,2024-01-08,active,False
ACC04073,smb,USD,100.93,2023-02-25,active,False
ACC04074,mid_market,USD,221.29,2022-04-30,active,False
ACC04075,smb,USD,167.34,2024-09-04,active,False
ACC04076,mid_market,USD,1264.0,2023-06-25,active,False
ACC04077,smb,USD,237.19,2024-01-24,active,False
ACC04078,smb,USD,349.06,2023-08-05,active,False
ACC04079,smb,USD,136.06,2020-10-23,active,False
ACC04080,smb,USD,331.56,2018-06-09,active,False
ACC04081,smb,USD,334.45,2022-04-02,active,False
ACC04082,smb,USD,259.76,2023-05-10,active,False
ACC04083,mid_market,USD,979.74,2024-12-09,active,False
ACC04084,smb,USD,321.7,2022-10-09,active,False
ACC04085,smb,USD,259.37,2021-12-23,active,False
ACC04086,smb,EUR,94.81,2022-01-11,active,False
ACC04087,mid_market,USD,1956.08,2018-10-22,active,False
ACC04088,smb,USD,384.25,2018-01-19,active,False
ACC04089,smb,EUR,179.68,2018-04-27,active,False
ACC04090,smb,EUR,91.26,2024-05-01,active,False
ACC04091,smb,GBP,347.5,2023-07-14,active,False
ACC04092,smb,USD,271.86,2019-10-28,active,False
ACC04093,mid_market,USD,182.18,2020-12-18,active,False
ACC04094,mid_market,USD,2812.71,2021-05-21,active,False
ACC04095,mid_market,USD,1178.27,2019-09-23,active,False
ACC04096,mid_market,USD,317.2,2020-12-16,active,False
ACC04097,smb,USD,242.35,2020-06-07,active,False
ACC04098,smb,USD,142.11,2022-11-11,active,False
ACC04099,smb,USD,114.68,2023-04-20,active,False
ACC04100,smb,USD,208.22,2018-09-09,active,False
ACC04101,mid_market,EUR,2021.53,2021-04-04,active,False
ACC04102,smb,USD,97.78,2024-12-08,active,False
ACC04103,mid_market,EUR,1659.72,2024-01-29,active,False
ACC04104,mid_market,USD,2599.69,2023-07-22,active,False
ACC04105,smb,USD,226.94,2023-02-22,active,False
ACC04106,mid_market,USD,333.29,2018-01-12,active,False
ACC04107,smb,USD,392.92,2024-10-25,active,False
ACC04108,smb,USD,92.6,2023-02-23,active,False
ACC04109,enterprise,GBP,15081.4,2024-03-21,active,False
ACC04110,mid_market,USD,1024.03,2024-05-12,active,False
ACC04111,smb,USD,184.37,2019-10-13,active,False
ACC04112,smb,USD,269.82,2018-02-05,active,False
ACC04113,mid_market,EUR,3800.85,2022-08-12,active,False
ACC04114,smb,USD,128.12,2021-03-19,active,False
ACC04115,smb,USD,111.4,2018-02-22,active,False
ACC04116,smb,USD,279.86,2019-11-24,active,False
ACC04117,smb,USD,149.63,2024-12-08,active,False
ACC04118,mid_market,EUR,2866.78,2020-07-17,active,False
ACC04119,mid_market,USD,180.4,2019-10-30,active,False
ACC04120,smb,USD,320.64,2022-08-01,active,False
ACC04121,smb,USD,278.77,2022-08-27,active,False
ACC04122,mid_market,EUR,1678.17,2020-04-28,active,False
ACC04123,mid_market,USD,219.45,2023-12-11,active,False
ACC04124,smb,USD,80.22,2022-01-23,active,False
ACC04125,smb,USD,138.99,2019-02-15,active,False
ACC04126,smb,USD,297.72,2020-04-10,active,False
ACC04127,smb,USD,253.45,2023-12-08,active,False
ACC04128,mid_market,USD,1802.63,2018-08-17,active,False
ACC04129,smb,USD,122.15,2018-02-01,active,False
ACC04130,smb,USD,289.6,2022-08-06,active,False
ACC04131,mid_market,EUR,1632.46,2021-02-03,active,False
ACC04132,mid_market,USD,924.77,2019-10-09,active,False
ACC04133,smb,USD,296.13,2021-04-21,active,False
ACC04134,smb,USD,314.46,2019-04-15,active,False
ACC04135,smb,USD,273.24,2020-08-14,active,False
ACC04136,mid_market,EUR,1088.94,2019-08-21,active,False
ACC04137,smb,EUR,365.4,2022-02-07,active,False
ACC04138,smb,EUR,338.67,2022-09-18,active,False
ACC04139,enterprise,EUR,26609.77,2024-05-27,active,False
ACC04140,enterprise,USD,32133.34,2018-06-23,active,False
ACC04141,smb,USD,357.38,2020-04-15,active,False
ACC04142,smb,USD,131.33,2019-11-07,active,False
ACC04143,smb,USD,307.64,2022-01-20,active,False
ACC04144,mid_market,USD,1432.54,2021-09-24,active,False
ACC04145,smb,USD,177.85,2024-02-21,active,False
ACC04146,smb,EUR,235.72,2024-06-07,active,False
ACC04147,smb,USD,134.53,2023-05-30,active,False
ACC04148,smb,USD,196.8,2019-05-24,active,False
ACC04149,mid_market,USD,88.64,2018-04-15,active,False
ACC04150,smb,USD,181.93,2024-04-17,active,False
ACC04151,smb,USD,101.44,2024-08-06,active,False
ACC04152,smb,USD,278.57,2019-10-02,active,False
ACC04153,enterprise,GBP,13887.58,2018-04-30,active,False
ACC04154,enterprise,GBP,35675.69,2022-10-06,active,False
ACC04155,enterprise,GBP,33873.58,2022-02-13,active,False
ACC04156,enterprise,USD,38308.13,2024-03-21,active,False
ACC04157,enterprise,GBP,14794.41,2022-01-10,active,False
ACC04158,mid_market,USD,379.65,2023-04-28,active,False
ACC04159,smb,USD,328.67,2023-07-04,active,False
ACC04160,mid_market,USD,311.62,2018-01-26,active,False
ACC04161,smb,USD,312.02,2019-01-15,active,False
ACC04162,smb,USD,368.12,2023-06-17,active,False
ACC04163,mid_market,USD,114.99,2019-04-04,active,False
ACC04164,mid_market,USD,1051.44,2019-06-11,active,False
ACC04165,smb,GBP,119.31,2023-04-07,active,False
ACC04166,mid_market,USD,3390.99,2019-06-07,active,False
ACC04167,smb,USD,151.13,2019-01-18,active,False
ACC04168,mid_market,EUR,2076.05,2018-02-04,active,False
ACC04169,mid_market,EUR,2842.46,2021-04-14,active,False
ACC04170,mid_market,USD,271.34,2022-06-16,active,False
ACC04171,smb,USD,196.63,2023-02-14,active,False
ACC04172,smb,USD,213.07,2024-05-03,active,False
ACC04173,mid_market,USD,3147.84,2022-07-23,active,False
ACC04174,smb,USD,225.58,2023-04-18,active,False
ACC04175,smb,USD,312.0,2019-06-23,active,False
ACC04176,smb,USD,184.62,2020-05-20,active,False
ACC04177,smb,USD,376.26,2020-02-16,active,False
ACC04178,smb,USD,168.12,2018-06-16,active,False
ACC04179,smb,USD,264.75,2024-10-12,active,False
ACC04180,smb,USD,349.71,2019-09-09,active,False
ACC04181,smb,USD,81.25,2021-02-20,active,False
ACC04182,smb,USD,154.19,2020-07-01,active,True
ACC04183,mid_market,USD,278.2,2018-04-24,active,False
ACC04184,smb,USD,367.88,2024-04-27,active,False
ACC04185,smb,USD,146.94,2019-07-16,active,False
ACC04186,smb,EUR,254.86,2018-09-14,active,False
ACC04187,mid_market,USD,245.52,2020-05-25,active,False
ACC04188,smb,EUR,215.75,2019-01-03,active,False
ACC04189,mid_market,USD,2275.61,2024-12-29,active,False
ACC04190,smb,USD,131.77,2019-04-29,active,False
ACC04191,mid_market,USD,3661.44,2020-02-13,active,False
ACC04192,mid_market,EUR,1107.8,2019-11-25,active,False
ACC04193,smb,USD,81.69,2018-03-09,active,False
ACC04194,mid_market,USD,2942.01,2018-02-02,active,False
ACC04195,smb,USD,348.98,2021-08-04,active,False
ACC04196,mid_market,USD,2941.34,2019-08-18,active,False
ACC04197,mid_market,EUR,2984.99,2018-08-02,active,False
ACC04198,mid_market,EUR,3385.81,2020-01-15,active,False
ACC04199,smb,USD,175.11,2019-12-02,active,False
ACC04200,smb,USD,360.11,2020-12-19,active,False
ACC04201,smb,USD,381.26,2024-12-11,active,False
ACC04202,smb,USD,316.44,2020-02-24,active,False
ACC04203,enterprise,EUR,38505.64,2022-12-07,active,False
ACC04204,smb,USD,193.06,2023-05-19,active,False
ACC04205,smb,USD,167.7,2018-05-10,active,False
ACC04206,smb,USD,367.6,2021-07-05,active,False
ACC04207,mid_market,EUR,1138.47,2021-02-20,active,False
ACC04208,mid_market,USD,1514.86,2021-07-21,active,False
ACC04209,smb,USD,276.93,2019-03-15,active,False
ACC04210,smb,USD,230.33,2021-04-03,active,False
ACC04211,smb,USD,353.26,2018-11-11,active,False
ACC04212,smb,USD,148.83,2024-08-14,active,False
ACC04213,smb,USD,343.33,2022-02-09,active,False
ACC04214,mid_market,USD,3875.36,2018-03-30,active,False
ACC04215,smb,USD,173.65,2021-07-16,active,False
ACC04216,smb,USD,132.74,2024-06-25,active,False
ACC04217,smb,USD,258.35,2023-03-14,active,False
ACC04218,mid_market,EUR,1570.8,2019-11-29,active,False
ACC04219,enterprise,USD,19475.95,2024-03-30,active,False
ACC04220,enterprise,USD,38276.83,2019-04-20,active,False
ACC04221,smb,USD,334.78,2019-09-23,active,False
ACC04222,smb,USD,157.7,2019-02-01,active,False
ACC04223,mid_market,USD,2174.19,2024-06-17,active,False
ACC04224,smb,USD,185.76,2023-01-07,active,False
ACC04225,smb,USD,291.22,2021-08-16,active,False
ACC04226,enterprise,USD,25370.73,2022-09-04,active,False
ACC04227,smb,USD,242.83,2019-10-24,active,False
ACC04228,mid_market,USD,3617.32,2018-06-30,active,False
ACC04229,smb,USD,91.53,2023-12-02,active,False
ACC04230,smb,USD,333.19,2024-09-30,active,False
ACC04231,smb,USD,377.37,2018-04-01,active,False
ACC04232,mid_market,EUR,1500.48,2018-05-13,active,False
ACC04233,smb,USD,191.98,2021-12-01,active,False
ACC04234,mid_market,USD,385.19,2018-04-20,active,False
ACC04235,smb,USD,180.14,2023-01-19,active,False
ACC04236,enterprise,GBP,30408.69,2024-08-13,active,False
ACC04237,smb,USD,370.08,2019-12-17,active,False
ACC04238,smb,USD,245.19,2020-01-23,active,False
ACC04239,smb,USD,375.56,2024-01-17,active,False
ACC04240,mid_market,USD,1866.58,2020-06-29,active,False
ACC04241,enterprise,GBP,36371.7,2019-09-07,active,False
ACC04242,enterprise,USD,14716.27,2018-08-04,active,False
ACC04243,smb,EUR,328.74,2023-11-17,active,False
ACC04244,enterprise,EUR,19444.31,2024-06-24,active,False
ACC04245,smb,USD,295.62,2018-07-20,active,False
ACC04246,mid_market,USD,3283.58,2023-08-15,active,True
ACC04247,smb,USD,342.09,2019-02-13,active,False
ACC04248,smb,USD,361.91,2018-12-21,active,False
ACC04249,mid_market,USD,120.91,2020-08-31,active,False
ACC04250,smb,USD,151.38,2021-01-21,active,False
ACC04251,mid_market,USD,289.75,2023-12-23,active,False
ACC04252,smb,USD,247.84,2022-11-24,active,False
ACC04253,mid_market,USD,182.18,2019-01-05,active,False
ACC04254,mid_market,EUR,1153.56,2022-02-01,active,False
ACC04255,mid_market,USD,1110.34,2024-02-16,active,False
ACC04256,mid_market,USD,2677.11,2022-08-20,active,False
ACC04257,mid_market,USD,1121.98,2019-08-11,active,False
ACC04258,smb,USD,117.86,2018-11-26,active,False
ACC04259,enterprise,EUR,19264.36,2021-03-02,active,False
ACC04260,smb,USD,306.42,2021-04-21,active,False
ACC04261,mid_market,USD,3665.5,2020-06-20,active,False
ACC04262,smb,USD,175.43,2018-10-07,active,False
ACC04263,mid_market,EUR,3097.52,2018-10-29,active,False
ACC04264,smb,USD,192.53,2021-09-14,active,False
ACC04265,smb,USD,269.9,2024-08-10,active,False
ACC04266,smb,EUR,213.32,2022-03-09,active,False
ACC04267,enterprise,GBP,13645.27,2021-01-24,active,False
ACC04268,mid_market,EUR,3769.95,2024-07-08,active,False
ACC04269,smb,USD,114.98,2022-10-31,active,False
ACC04270,smb,USD,107.41,2023-01-09,active,False
ACC04271,enterprise,EUR,39940.76,2022-01-10,active,False
ACC04272,enterprise,EUR,13214.24,2023-05-04,active,False
ACC04273,mid_market,USD,2626.57,2021-07-06,active,False
ACC04274,smb,USD,153.54,2022-05-10,active,False
ACC04275,mid_market,EUR,1081.64,2022-04-25,active,False
ACC04276,smb,USD,216.22,2023-04-08,active,False
ACC04277,mid_market,USD,2830.03,2024-04-15,active,False
ACC04278,smb,USD,220.81,2020-01-23,active,False
ACC04279,mid_market,USD,242.98,2022-11-23,active,False
ACC04280,mid_market,USD,3851.52,2018-03-22,active,False
ACC04281,enterprise,GBP,11059.88,2021-09-23,active,False
ACC04282,mid_market,EUR,328.15,2024-04-16,active,False
ACC04283,mid_market,USD,2461.84,2022-07-08,active,False
ACC04284,smb,USD,268.43,2019-11-16,active,False
ACC04285,smb,USD,197.83,2022-03-30,active,False
ACC04286,smb,USD,152.82,2020-07-03,active,False
ACC04287,smb,USD,336.82,2021-01-12,active,False
ACC04288,enterprise,USD,25711.58,2019-08-07,active,False
ACC04289,mid_market,USD,319.32,2022-05-16,active,False
ACC04290,smb,USD,303.61,2019-05-22,active,False
ACC04291,smb,USD,271.77,2021-02-07,active,False
ACC04292,smb,USD,297.86,2024-07-28,active,False
ACC04293,smb,USD,357.38,2023-04-21,active,False
ACC04294,smb,USD,97.86,2020-11-25,active,False
ACC04295,smb,EUR,99.43,2024-10-12,active,False
ACC04296,mid_market,GBP,2759.31,2018-02-05,active,False
ACC04297,smb,USD,260.79,2024-09-19,active,False
ACC04298,mid_market,EUR,3108.13,2020-06-19,active,False
ACC04299,smb,USD,196.26,2023-09-29,active,False
ACC04300,smb,USD,160.29,2024-08-18,active,False
ACC04301,smb,EUR,168.15,2022-03-19,active,False
ACC04302,mid_market,EUR,2427.19,2022-04-10,active,False
ACC04303,mid_market,USD,3971.5,2023-03-31,active,False
ACC04304,smb,USD,266.26,2019-09-05,active,False
ACC04305,smb,USD,104.49,2019-04-01,active,False
ACC04306,smb,USD,302.16,2020-05-28,active,False
ACC04307,mid_market,USD,3363.28,2021-05-09,active,False
ACC04308,smb,USD,112.27,2023-03-14,active,False
ACC04309,smb,USD,123.9,2019-10-20,active,False
ACC04310,smb,USD,250.55,2021-12-14,active,False
ACC04311,mid_market,USD,253.73,2018-01-09,active,False
ACC04312,smb,USD,285.78,2018-03-21,active,False
ACC04313,mid_market,USD,913.36,2024-10-06,active,False
ACC04314,mid_market,USD,300.33,2023-12-14,active,False
ACC04315,enterprise,GBP,16904.43,2024-01-17,active,False
ACC04316,mid_market,USD,2986.0,2020-04-20,active,False
ACC04317,mid_market,USD,258.17,2021-08-06,active,False
ACC04318,smb,USD,156.51,2022-09-21,active,False
ACC04319,smb,USD,149.49,2019-10-12,active,False
ACC04320,smb,USD,127.67,2023-03-18,active,False
ACC04321,mid_market,USD,2433.36,2022-11-07,active,False
ACC04322,smb,USD,275.43,2020-11-06,active,False
ACC04323,mid_market,EUR,3859.44,2021-01-16,active,False
ACC04324,smb,USD,146.78,2020-02-25,active,False
ACC04325,enterprise,EUR,36504.45,2023-08-16,active,False
ACC04326,enterprise,EUR,17657.4,2024-11-27,active,False
ACC04327,smb,USD,92.16,2024-12-29,active,False
ACC04328,mid_market,USD,2240.61,2023-05-26,active,False
ACC04329,smb,USD,313.95,2020-06-11,active,False
ACC04330,smb,USD,283.65,2023-06-20,active,False
ACC04331,smb,USD,122.87,2019-09-17,active,False
ACC04332,smb,USD,321.47,2024-04-10,active,False
ACC04333,smb,USD,310.53,2019-11-15,active,False
ACC04334,mid_market,USD,2177.68,2020-10-26,active,False
ACC04335,mid_market,USD,914.63,2018-08-27,active,False
ACC04336,smb,USD,190.58,2018-07-27,active,False
ACC04337,smb,USD,351.08,2020-10-04,active,False
ACC04338,mid_market,USD,240.3,2021-11-07,active,False
ACC04339,smb,USD,273.43,2018-02-14,active,False
ACC04340,smb,USD,277.83,2023-12-03,active,False
ACC04341,mid_market,USD,353.52,2018-10-20,active,False
ACC04342,mid_market,USD,908.55,2024-12-26,active,False
ACC04343,smb,USD,152.25,2019-11-26,active,False
ACC04344,smb,USD,297.56,2020-08-26,active,False
ACC04345,smb,USD,389.61,2019-02-13,active,False
ACC04346,mid_market,USD,3693.8,2023-10-09,active,False
ACC04347,smb,USD,138.16,2023-02-15,active,False
ACC04348,mid_market,EUR,3019.84,2018-07-20,active,False
ACC04349,smb,EUR,157.9,2018-09-27,active,False
ACC04350,smb,USD,342.88,2022-04-06,active,False
ACC04351,smb,USD,282.62,2024-01-23,active,False
ACC04352,smb,USD,134.02,2018-10-08,active,True
ACC04353,mid_market,USD,3392.63,2019-07-20,active,False
ACC04354,mid_market,USD,318.99,2021-10-25,active,False
ACC04355,smb,USD,287.9,2018-10-05,active,False
ACC04356,smb,USD,89.06,2020-02-18,active,False
ACC04357,smb,USD,120.23,2018-01-26,active,False
ACC04358,smb,USD,382.97,2021-06-29,active,False
ACC04359,smb,USD,161.64,2023-01-03,active,False
ACC04360,smb,EUR,107.5,2020-11-19,active,False
ACC04361,smb,USD,220.26,2019-10-18,active,False
ACC04362,mid_market,USD,362.99,2020-12-20,active,False
ACC04363,mid_market,USD,392.38,2021-07-26,active,False
ACC04364,smb,USD,278.24,2019-02-28,active,False
ACC04365,smb,USD,371.32,2018-10-13,active,False
ACC04366,mid_market,USD,176.97,2019-04-10,active,False
ACC04367,smb,USD,281.69,2024-11-23,active,False
ACC04368,smb,USD,272.89,2023-01-22,active,False
ACC04369,mid_market,EUR,178.59,2018-11-17,active,False
ACC04370,smb,USD,392.57,2020-02-10,active,False
ACC04371,smb,USD,217.9,2020-11-18,active,False
ACC04372,smb,USD,273.4,2019-04-09,active,False
ACC04373,mid_market,USD,1119.93,2023-12-17,active,False
ACC04374,smb,USD,234.68,2024-08-01,active,False
ACC04375,mid_market,EUR,3553.62,2019-09-18,active,False
ACC04376,smb,USD,355.0,2018-02-12,active,False
ACC04377,smb,USD,382.98,2019-11-14,active,False
ACC04378,smb,USD,183.18,2022-01-28,active,False
ACC04379,mid_market,EUR,3762.54,2023-08-29,active,False
ACC04380,smb,GBP,213.36,2020-05-17,active,False
ACC04381,smb,USD,134.58,2019-11-30,active,False
ACC04382,mid_market,USD,347.96,2019-09-29,active,False
ACC04383,mid_market,USD,190.67,2018-01-08,active,False
ACC04384,mid_market,GBP,1185.11,2018-02-05,active,False
ACC04385,mid_market,USD,2574.71,2020-12-29,active,False
ACC04386,smb,USD,322.53,2022-04-28,active,True
ACC04387,smb,USD,104.68,2018-02-02,active,False
ACC04388,mid_market,USD,250.32,2019-05-27,active,False
ACC04389,smb,USD,244.54,2024-05-14,active,False
ACC04390,smb,USD,96.36,2024-12-05,active,False
ACC04391,smb,USD,239.1,2022-06-29,active,False
ACC04392,mid_market,USD,2300.67,2021-08-26,active,False
ACC04393,mid_market,USD,1684.4,2022-01-30,active,False
ACC04394,smb,USD,306.43,2020-08-04,active,False
ACC04395,smb,USD,175.54,2019-05-31,active,False
ACC04396,mid_market,GBP,2034.6,2020-08-18,active,False
ACC04397,smb,USD,203.67,2022-11-25,active,False
ACC04398,smb,USD,81.87,2022-08-21,active,False
ACC04399,smb,USD,231.41,2022-09-28,active,False
ACC04400,smb,USD,386.77,2022-04-05,active,False
ACC04401,mid_market,USD,296.01,2018-06-04,active,False
ACC04402,mid_market,USD,226.55,2022-05-21,active,False
ACC04403,enterprise,GBP,10287.87,2024-03-01,active,False
ACC04404,enterprise,GBP,26586.75,2022-07-17,active,False
ACC04405,smb,USD,86.24,2022-01-20,active,False
ACC04406,smb,USD,238.36,2019-07-27,active,False
ACC04407,smb,USD,236.94,2023-07-19,active,False
ACC04408,enterprise,USD,39983.28,2021-02-28,active,False
ACC04409,smb,USD,233.67,2019-11-04,active,False
ACC04410,smb,USD,308.09,2021-06-06,active,False
ACC04411,enterprise,GBP,38122.42,2018-11-08,active,False
ACC04412,smb,USD,204.93,2024-06-25,active,False
ACC04413,smb,USD,94.41,2022-12-01,active,False
ACC04414,smb,USD,81.56,2020-04-14,active,False
ACC04415,smb,USD,309.81,2023-07-23,active,False
ACC04416,smb,USD,217.25,2018-05-19,active,False
ACC04417,mid_market,GBP,3156.84,2020-09-13,active,False
ACC04418,smb,USD,344.12,2022-07-23,active,False
ACC04419,smb,USD,97.5,2018-03-02,active,False
ACC04420,smb,USD,289.67,2022-12-17,active,False
ACC04421,mid_market,USD,1840.52,2023-09-23,active,False
ACC04422,smb,EUR,109.79,2022-02-27,active,False
ACC04423,mid_market,USD,233.88,2019-06-11,active,False
ACC04424,smb,USD,88.18,2023-03-30,active,False
ACC04425,smb,USD,326.9,2020-05-16,active,False
ACC04426,smb,USD,245.43,2023-02-24,active,False
ACC04427,enterprise,EUR,19764.65,2022-05-25,active,False
ACC04428,mid_market,USD,218.92,2018-08-27,active,False
ACC04429,smb,USD,309.92,2018-09-13,active,False
ACC04430,enterprise,USD,33587.3,2018-02-08,active,False
ACC04431,mid_market,USD,3793.82,2018-07-04,active,False
ACC04432,smb,USD,88.82,2020-02-05,active,False
ACC04433,enterprise,GBP,12183.5,2018-03-07,active,False
ACC04434,smb,USD,383.47,2024-07-26,active,False
ACC04435,smb,USD,250.52,2024-05-31,active,False
ACC04436,smb,USD,217.23,2019-03-18,active,False
ACC04437,smb,USD,377.23,2020-03-06,active,False
ACC04438,smb,USD,180.11,2023-03-13,active,False
ACC04439,smb,USD,397.57,2022-08-16,active,False
ACC04440,smb,EUR,191.82,2022-01-26,active,False
ACC04441,smb,USD,337.72,2024-12-03,active,False
ACC04442,smb,USD,389.69,2022-05-29,active,False
ACC04443,mid_market,USD,323.02,2022-09-08,active,False
ACC04444,smb,USD,304.68,2021-07-07,active,False
ACC04445,enterprise,GBP,19945.36,2021-09-04,active,False
ACC04446,smb,USD,210.61,2020-01-14,active,False
ACC04447,mid_market,GBP,2891.49,2021-08-24,active,False
ACC04448,smb,USD,233.29,2024-06-04,active,False
ACC04449,smb,USD,206.42,2020-08-21,active,False
ACC04450,smb,USD,154.3,2018-12-07,active,True
ACC04451,enterprise,GBP,11197.54,2022-03-14,active,False
ACC04452,enterprise,GBP,38901.94,2023-06-30,active,False
ACC04453,smb,USD,367.68,2024-09-16,active,False
ACC04454,smb,GBP,285.39,2021-10-17,active,False
ACC04455,smb,USD,90.24,2023-07-08,active,False
ACC04456,enterprise,EUR,17224.49,2019-10-03,active,False
ACC04457,smb,USD,296.82,2020-12-20,active,False
ACC04458,enterprise,EUR,37809.88,2020-12-07,active,False
ACC04459,smb,USD,385.23,2020-04-29,active,False
ACC04460,smb,USD,191.05,2023-01-05,active,False
ACC04461,mid_market,USD,1892.72,2024-03-08,active,False
ACC04462,mid_market,EUR,3281.34,2020-04-14,active,False
ACC04463,mid_market,EUR,1373.9,2018-12-14,active,False
ACC04464,smb,USD,96.74,2023-10-11,active,False
ACC04465,smb,USD,124.01,2023-12-12,active,False
ACC04466,smb,USD,348.94,2024-07-17,active,False
ACC04467,mid_market,EUR,343.06,2019-10-14,active,False
ACC04468,smb,USD,261.77,2023-01-12,active,False
ACC04469,smb,USD,200.24,2023-01-04,active,False
ACC04470,smb,USD,381.74,2023-07-13,active,False
ACC04471,smb,USD,165.65,2023-08-23,active,False
ACC04472,smb,USD,384.6,2024-08-31,active,False
ACC04473,enterprise,USD,34111.61,2021-05-04,active,False
ACC04474,smb,USD,128.99,2018-07-14,active,False
ACC04475,enterprise,GBP,8059.18,2019-05-07,active,False
ACC04476,mid_market,USD,107.91,2024-03-16,active,False
ACC04477,smb,USD,278.69,2023-11-30,active,False
ACC04478,mid_market,EUR,3432.34,2018-01-29,active,False
ACC04479,enterprise,GBP,20177.52,2020-07-28,active,False
ACC04480,smb,USD,283.42,2019-09-19,active,False
ACC04481,smb,USD,104.94,2020-03-30,active,False
ACC04482,mid_market,EUR,180.61,2022-06-21,active,False
ACC04483,mid_market,USD,368.54,2021-07-27,active,False
ACC04484,smb,USD,314.58,2021-05-14,active,False
ACC04485,mid_market,USD,209.47,2021-01-17,active,False
ACC04486,smb,USD,160.31,2022-06-28,active,False
ACC04487,mid_market,USD,154.76,2022-10-12,active,False
ACC04488,smb,USD,83.72,2018-04-22,active,False
ACC04489,mid_market,USD,158.96,2018-12-17,active,False
ACC04490,smb,USD,262.31,2020-05-22,active,False
ACC04491,smb,USD,261.8,2021-01-18,active,False
ACC04492,smb,USD,216.16,2024-12-21,active,False
ACC04493,smb,USD,310.16,2024-03-29,active,False
ACC04494,mid_market,USD,1700.75,2022-07-17,active,False
ACC04495,smb,USD,320.94,2018-04-03,active,False
ACC04496,smb,USD,279.28,2018-09-15,active,False
ACC04497,smb,EUR,191.46,2021-03-14,active,False
ACC04498,smb,USD,258.87,2022-02-09,active,False
ACC04499,smb,USD,96.92,2022-08-16,active,False
ACC04500,smb,USD,175.24,2018-12-29,active,False
ACC04501,mid_market,EUR,3042.33,2024-03-18,active,False
ACC04502,enterprise,EUR,25164.71,2021-06-14,active,True
ACC04503,smb,USD,229.95,2022-02-26,active,False
ACC04504,mid_market,EUR,1042.99,2018-04-11,active,False
ACC04505,mid_market,GBP,907.04,2023-10-09,active,False
ACC04506,smb,USD,306.66,2021-10-20,active,False
ACC04507,smb,USD,163.9,2019-07-24,active,False
ACC04508,mid_market,USD,3115.43,2020-03-25,active,False
ACC04509,smb,USD,100.63,2020-06-20,active,False
ACC04510,mid_market,USD,1467.21,2018-03-11,active,False
ACC04511,smb,EUR,114.53,2024-08-05,active,False
ACC04512,smb,USD,234.19,2023-08-15,active,False
ACC04513,smb,USD,386.08,2024-03-14,active,False
ACC04514,smb,USD,319.61,2020-06-22,active,False
ACC04515,smb,USD,291.44,2021-11-27,active,False
ACC04516,smb,USD,152.68,2021-03-17,active,False
ACC04517,smb,USD,112.56,2021-04-30,active,False
ACC04518,smb,EUR,332.31,2022-02-14,active,False
ACC04519,mid_market,USD,2493.27,2021-02-26,active,False
ACC04520,smb,USD,192.81,2023-05-31,active,False
ACC04521,smb,USD,309.88,2018-05-31,active,False
ACC04522,smb,USD,248.43,2019-05-08,active,False
ACC04523,smb,USD,80.98,2024-03-30,active,False
ACC04524,smb,USD,306.32,2024-03-05,active,False
ACC04525,mid_market,GBP,1379.25,2023-09-23,active,False
ACC04526,smb,USD,383.35,2020-07-31,active,False
ACC04527,mid_market,USD,3882.05,2021-03-12,active,False
ACC04528,smb,GBP,336.52,2018-03-06,active,False
ACC04529,smb,GBP,280.26,2019-12-16,active,False
ACC04530,smb,USD,373.64,2023-01-31,active,False
ACC04531,mid_market,EUR,1152.36,2020-05-26,active,False
ACC04532,smb,USD,163.41,2021-05-12,active,False
ACC04533,mid_market,USD,154.64,2018-11-11,active,False
ACC04534,mid_market,USD,2460.12,2021-06-22,active,False
ACC04535,smb,USD,387.59,2023-01-19,active,False
ACC04536,mid_market,USD,1409.39,2022-01-02,active,False
ACC04537,smb,USD,335.39,2021-11-23,active,False
ACC04538,smb,USD,228.68,2024-05-26,active,False
ACC04539,smb,USD,368.22,2019-08-22,active,False
ACC04540,smb,USD,309.8,2020-02-05,active,False
ACC04541,smb,USD,393.97,2022-05-12,active,False
ACC04542,smb,USD,215.56,2021-05-12,active,False
ACC04543,mid_market,GBP,3666.32,2024-11-07,active,False
ACC04544,mid_market,EUR,3254.39,2018-06-02,active,False
ACC04545,mid_market,USD,2423.52,2018-11-09,active,False
ACC04546,enterprise,USD,27052.68,2020-05-24,active,False
ACC04547,smb,USD,191.18,2021-03-17,active,False
ACC04548,smb,EUR,132.73,2024-03-26,active,False
ACC04549,smb,USD,170.07,2021-06-17,active,False
ACC04550,smb,USD,92.95,2021-01-22,active,False
ACC04551,mid_market,USD,2254.27,2019-03-03,active,False
ACC04552,smb,USD,294.01,2021-01-14,active,False
ACC04553,smb,USD,103.72,2021-09-20,active,False
ACC04554,smb,USD,112.63,2022-02-01,active,False
ACC04555,smb,USD,146.66,2022-03-29,active,False
ACC04556,mid_market,USD,302.72,2021-01-03,active,False
