invitation_id,contact_id,wave,sent_date,channel
INV0066103,CON006604,2025-06,2025-06-05,in_app
INV0066104,CON006605,2025-06,2025-06-02,in_app
INV0066105,CON006606,2025-06,2025-06-02,in_app
INV0066106,CON006607,2025-06,2025-06-02,in_app
INV0066107,CON006608,2025-06,2025-06-03,in_app
INV0066108,CON006609,2025-06,2025-06-03,in_app
INV0066109,CON006610,2025-06,2025-06-05,in_app
INV0066110,CON006611,2025-06,2025-06-04,in_app
INV0066111,CON006612,2025-06,2025-06-05,in_app
INV0066112,CON006613,2025-06,2025-06-05,in_app
INV0066113,CON006614,2025-06,2025-06-01,phone_ivr
INV0066114,CON006615,2025-06,2025-06-01,in_app
INV0066115,CON006616,2025-06,2025-06-03,in_app
INV0066116,CON006617,2025-06,2025-06-01,phone_ivr
INV0066117,CON006618,2025-06,2025-06-01,in_app
INV0066118,CON006619,2025-06,2025-06-02,in_app
INV0066119,CON006620,2025-06,2025-06-04,in_app
INV0066120,CON006621,2025-06,2025-06-05,in_app
INV0066121,CON006622,2025-06,2025-06-05,in_app
INV0066122,CON006623,2025-06,2025-06-05,in_app
INV0066123,CON006624,2025-06,2025-06-04,in_app
INV0066124,CON006625,2025-06,2025-06-04,in_app
INV0066125,CON006626,2025-06,2025-06-05,in_app
INV0066126,CON006627,2025-06,2025-06-04,in_app
INV0066127,CON006628,2025-06,2025-06-05,in_app
INV0066128,CON006629,2025-06,2025-06-04,in_app
INV0066129,CON006630,2025-06,2025-06-01,in_app
INV0066130,CON006631,2025-06,2025-06-05,in_app
INV0066131,CON006632,2025-06,2025-06-05,in_app
INV0066132,CON006633,2025-06,2025-06-03,in_app
INV0066133,CON006634,2025-06,2025-06-01,in_app
INV0066134,CON006635,2025-06,2025-06-03,in_app
INV0066135,CON006636,2025-06,2025-06-02,in_app
INV0066136,CON006637,2025-06,2025-06-04,in_app
INV0066137,CON006638,2025-06,2025-06-04,in_app
INV0066138,CON006639,2025-06,2025-06-04,in_app
INV0066139,CON006640,2025-06,2025-06-02,in_app
INV0066140,CON006641,2025-06,2025-06-04,in_app
INV0066141,CON006642,2025-06,2025-06-03,in_app
INV0066142,CON006643,2025-06,2025-06-04,in_app
INV0066143,CON006644,2025-06,2025-06-03,in_app
INV0066144,CON006645,2025-06,2025-06-04,in_app
INV0066145,CON006646,2025-06,2025-06-03,in_app
INV0066146,CON006647,2025-06,2025-06-03,in_app
INV0066147,CON006648,2025-06,2025-06-02,in_app
INV0066148,CON006649,2025-06,2025-06-03,phone_ivr
INV0066149,CON006650,2025-06,2025-06-05,in_app
INV0066150,CON006651,2025-06,2025-06-05,in_app
INV0066151,CON006652,2025-06,2025-06-02,in_app
INV0066152,CON006653,2025-06,2025-06-01,in_app
INV0066153,CON006654,2025-06,2025-06-03,in_app
INV0066154,CON006655,2025-06,2025-06-01,in_app
INV0066155,CON006656,2025-06,2025-06-04,in_app
INV0066156,CON006657,2025-06,2025-06-02,in_app
INV0066157,CON006658,2025-06,2025-06-01,in_app
INV0066158,CON006659,2025-06,2025-06-01,in_app
INV0066159,CON006660,2025-06,2025-06-04,in_app
INV0066160,CON006661,2025-06,2025-06-03,in_app
INV0066161,CON006662,2025-06,2025-06-05,in_app
INV0066162,CON006663,2025-06,2025-06-01,in_app
INV0066163,CON006664,2025-06,2025-06-05,in_app
INV0066164,CON006665,2025-06,2025-06-05,in_app
INV0066165,CON006666,2025-06,2025-06-04,in_app
INV0066166,CON006667,2025-06,2025-06-02,in_app
INV0066167,CON006668,2025-06,2025-06-02,in_app
INV0066168,CON006669,2025-06,2025-06-05,in_app
INV0066169,CON006670,2025-06,2025-06-05,in_app
INV0066170,CON006671,2025-06,2025-06-04,in_app
INV0066171,CON006672,2025-06,2025-06-01,in_app
INV0066172,CON006673,2025-06,2025-06-01,phone_ivr
INV0066173,CON006674,2025-06,2025-06-03,in_app
INV0066174,CON006675,2025-06,2025-06-05,in_app
INV0066175,CON006676,2025-06,2025-06-02,in_app
INV0066176,CON006677,2025-06,2025-06-03,in_app
INV0066177,CON006678,2025-06,2025-06-01,in_app
INV0066178,CON006679,2025-06,2025-06-01,in_app
INV0066179,CON006680,2025-06,2025-06-03,in_app
INV0066180,CON006681,2025-06,2025-06-02,in_app
INV0066181,CON006682,2025-06,2025-06-05,in_app
INV0066182,CON006683,2025-06,2025-06-05,in_app
INV0066183,CON006684,2025-06,2025-06-05,in_app
INV0066184,CON006685,2025-06,2025-06-02,in_app
INV0066185,CON006686,2025-06,2025-06-01,phone_ivr
INV0066186,CON006687,2025-06,2025-06-03,in_app
INV0066187,CON006688,2025-06,2025-06-05,in_app
INV0066188,CON006689,2025-06,2025-06-05,in_app
INV0066189,CON006690,2025-06,2025-06-03,in_app
INV0066190,CON006691,2025-06,2025-06-03,in_app
INV0066191,CON006692,2025-06,2025-06-04,in_app
INV0066192,CON006693,2025-06,2025-06-01,in_app
INV0066193,CON006694,2025-06,2025-06-03,in_app
INV0066194,CON006695,2025-06,2025-06-04,in_app
INV0066195,CON006696,2025-06,2025-06-03,in_app
INV0066196,CON006697,2025-06,2025-06-05,in_app
INV0066197,CON006698,2025-06,2025-06-02,in_app
INV0066198,CON006699,2025-06,2025-06-01,in_app
INV0066199,CON006700,2025-06,2025-06-05,in_app
INV0066200,CON006701,2025-06,2025-06-04,in_app
INV0066201,CON006702,2025-06,2025-06-01,in_app
INV0066202,CON006703,2025-06,2025-06-03,in_app
INV0066203,CON006704,2025-06,2025-06-03,in_app
INV0066204,CON006705,2025-06,2025-06-03,phone_ivr
INV0066205,CON006706,2025-06,2025-06-01,in_app
INV0066206,CON006707,2025-06,2025-06-02,in_app
INV0066207,CON006708,2025-06,2025-06-04,phone_ivr
INV0066208,CON006709,2025-06,2025-06-02,in_app
INV0066209,CON006710,2025-06,2025-06-01,in_app
INV0066210,CON006711,2025-06,2025-06-02,in_app
INV0066211,CON006712,2025-06,2025-06-01,in_app
INV0066212,CON006713,2025-06,2025-06-03,in_app
INV0066213,CON006714,2025-06,2025-06-01,in_app
INV0066214,CON006715,2025-06,2025-06-03,in_app
INV0066215,CON006716,2025-06,2025-06-01,in_app
INV0066216,CON006717,2025-06,2025-06-05,in_app
INV0066217,CON006718,2025-06,2025-06-05,in_app
INV0066218,CON006719,2025-06,2025-06-01,in_app
INV0066219,CON006720,2025-06,2025-06-03,in_app
INV0066220,CON006721,2025-06,2025-06-04,in_app
INV0066221,CON006722,2025-06,2025-06-05,in_app
INV0066222,CON006723,2025-06,2025-06-01,in_app
INV0066223,CON006724,2025-06,2025-06-03,in_app
INV0066224,CON006725,2025-06,2025-06-02,phone_ivr
INV0066225,CON006726,2025-06,2025-06-04,phone_ivr
INV0066226,CON006727,2025-06,2025-06-03,in_app
INV0066227,CON006728,2025-06,2025-06-03,in_app
INV0066228,CON006729,2025-06,2025-06-05,in_app
INV0066229,CON006732,2025-06,2025-06-01,in_app
INV0066230,CON006733,2025-06,2025-06-03,in_app
INV0066231,CON006734,2025-06,2025-06-01,in_app
INV0066232,CON006735,2025-06,2025-06-05,in_app
INV0066233,CON006736,2025-06,2025-06-02,in_app
INV0066234,CON006737,2025-06,2025-06-01,phone_ivr
INV0066235,CON006738,2025-06,2025-06-03,in_app
INV0066236,CON006739,2025-06,2025-06-04,in_app
INV0066237,CON006740,2025-06,2025-06-01,in_app
INV0066238,CON006741,2025-06,2025-06-04,in_app
INV0066239,CON006742,2025-06,2025-06-04,in_app
INV0066240,CON006743,2025-06,2025-06-05,in_app
INV0066241,CON006744,2025-06,2025-06-05,in_app
INV0066242,CON006745,2025-06,2025-06-01,in_app
INV0066243,CON006746,2025-06,2025-06-05,in_app
INV0066244,CON006747,2025-06,2025-06-03,in_app
INV0066245,CON006748,2025-06,2025-06-01,in_app
INV0066246,CON006749,2025-06,2025-06-05,in_app
INV0066247,CON006750,2025-06,2025-06-03,in_app
INV0066248,CON006751,2025-06,2025-06-04,in_app
INV0066249,CON006752,2025-06,2025-06-01,in_app
INV0066250,CON006753,2025-06,2025-06-05,in_app
INV0066251,CON006754,2025-06,2025-06-03,phone_ivr
INV0066252,CON006755,2025-06,2025-06-03,in_app
INV0066253,CON006756,2025-06,2025-06-04,in_app
INV0066254,CON006757,2025-06,2025-06-02,in_app
INV0066255,CON006758,2025-06,2025-06-04,in_app
INV0066256,CON006759,2025-06,2025-06-02,in_app
INV0066257,CON006760,2025-06,2025-06-01,in_app
INV0066258,CON006761,2025-06,2025-06-02,in_app
INV0066259,CON006762,2025-06,2025-06-03,in_app
INV0066260,CON006763,2025-06,2025-06-02,in_app
INV0066261,CON006764,2025-06,2025-06-04,in_app
INV0066262,CON006765,2025-06,2025-06-01,in_app
INV0066263,CON006766,2025-06,2025-06-02,in_app
INV0066264,CON006767,2025-06,2025-06-01,in_app
INV0066265,CON006768,2025-06,2025-06-05,in_app
INV0066266,CON006769,2025-06,2025-06-02,in_app
INV0066267,CON006770,2025-06,2025-06-01,in_app
INV0066268,CON006771,2025-06,2025-06-04,in_app
INV0066269,CON006772,2025-06,2025-06-03,in_app
INV0066270,CON006773,2025-06,2025-06-04,in_app
INV0066271,CON006774,2025-06,2025-06-01,in_app
INV0066272,CON006775,2025-06,2025-06-05,in_app
INV0066273,CON006776,2025-06,2025-06-02,in_app
INV0066274,CON006777,2025-06,2025-06-01,in_app
INV0066275,CON006778,2025-06,2025-06-03,in_app
INV0066276,CON006779,2025-06,2025-06-02,in_app
INV0066277,CON006780,2025-06,2025-06-01,in_app
INV0066278,CON006781,2025-06,2025-06-03,in_app
INV0066279,CON006782,2025-06,2025-06-04,in_app
INV0066280,CON006783,2025-06,2025-06-04,in_app
INV0066281,CON006784,2025-06,2025-06-02,in_app
INV0066282,CON006785,2025-06,2025-06-04,in_app
INV0066283,CON006786,2025-06,2025-06-04,in_app
INV0066284,CON006787,2025-06,2025-06-03,in_app
INV0066285,CON006788,2025-06,2025-06-03,in_app
INV0066286,CON006789,2025-06,2025-06-03,in_app
INV0066287,CON006790,2025-06,2025-06-03,in_app
INV0066288,CON006791,2025-06,2025-06-04,in_app
INV0066289,CON006792,2025-06,2025-06-05,in_app
INV0066290,CON006793,2025-06,2025-06-05,in_app
INV0066291,CON006794,2025-06,2025-06-04,in_app
INV0066292,CON006795,2025-06,2025-06-01,in_app
INV0066293,CON006796,2025-06,2025-06-04,in_app
INV0066294,CON006797,2025-06,2025-06-05,in_app
INV0066295,CON006798,2025-06,2025-06-03,in_app
INV0066296,CON006799,2025-06,2025-06-02,in_app
INV0066297,CON006800,2025-06,2025-06-01,in_app
INV0066298,CON006801,2025-06,2025-06-04,in_app
INV0066299,CON006802,2025-06,2025-06-01,in_app
INV0066300,CON006803,2025-06,2025-06-01,in_app
INV0066301,CON006804,2025-06,2025-06-05,in_app
INV0066302,CON006805,2025-06,2025-06-01,in_app
INV0066303,CON006806,2025-06,2025-06-01,in_app
INV0066304,CON006807,2025-06,2025-06-04,in_app
INV0066305,CON006808,2025-06,2025-06-01,in_app
INV0066306,CON006809,2025-06,2025-06-01,in_app
INV0066307,CON006810,2025-06,2025-06-04,in_app
INV0066308,CON006811,2025-06,2025-06-03,in_app
INV0066309,CON006812,2025-06,2025-06-01,in_app
INV0066310,CON006813,2025-06,2025-06-01,in_app
INV0066311,CON006814,2025-06,2025-06-05,in_app
INV0066312,CON006815,2025-06,2025-06-04,in_app
INV0066313,CON006816,2025-06,2025-06-03,in_app
INV0066314,CON006817,2025-06,2025-06-01,in_app
INV0066315,CON006818,2025-06,2025-06-02,in_app
INV0066316,CON006819,2025-06,2025-06-02,in_app
INV0066317,CON006820,2025-06,2025-06-04,in_app
INV0066318,CON006821,2025-06,2025-06-01,in_app
INV0066319,CON006822,2025-06,2025-06-03,in_app
INV0066320,CON006823,2025-06,2025-06-01,in_app
INV0066321,CON006824,2025-06,2025-06-05,in_app
INV0066322,CON006825,2025-06,2025-06-03,in_app
INV0066323,CON006826,2025-06,2025-06-02,in_app
INV0066324,CON006827,2025-06,2025-06-01,in_app
INV0066325,CON006828,2025-06,2025-06-01,in_app
INV0066326,CON006829,2025-06,2025-06-03,in_app
INV0066327,CON006830,2025-06,2025-06-02,in_app
INV0066328,CON006831,2025-06,2025-06-03,in_app
INV0066329,CON006832,2025-06,2025-06-01,in_app
INV0066330,CON006833,2025-06,2025-06-04,in_app
INV0066331,CON006834,2025-06,2025-06-02,in_app
INV0066332,CON006835,2025-06,2025-06-04,in_app
INV0066333,CON006836,2025-06,2025-06-05,in_app
INV0066334,CON006837,2025-06,2025-06-04,phone_ivr
INV0066335,CON006838,2025-06,2025-06-03,in_app
INV0066336,CON006839,2025-06,2025-06-01,in_app
INV0066337,CON006840,2025-06,2025-06-02,in_app
INV0066338,CON006841,2025-06,2025-06-05,phone_ivr
INV0066339,CON006845,2025-06,2025-06-03,in_app
INV0066340,CON006846,2025-06,2025-06-02,in_app
INV0066341,CON006847,2025-06,2025-06-03,in_app
INV0066342,CON006848,2025-06,2025-06-04,in_app
INV0066343,CON006849,2025-06,2025-06-03,in_app
INV0066344,CON006850,2025-06,2025-06-03,in_app
INV0066345,CON006851,2025-06,2025-06-05,in_app
INV0066346,CON006852,2025-06,2025-06-05,in_app
INV0066347,CON006853,2025-06,2025-06-02,in_app
INV0066348,CON006854,2025-06,2025-06-03,in_app
INV0066349,CON006855,2025-06,2025-06-05,in_app
INV0066350,CON006856,2025-06,2025-06-04,in_app
INV0066351,CON006857,2025-06,2025-06-01,in_app
INV0066352,CON006858,2025-06,2025-06-03,in_app
INV0066353,CON006859,2025-06,2025-06-05,in_app
INV0066354,CON006860,2025-06,2025-06-02,in_app
INV0066355,CON006861,2025-06,2025-06-01,in_app
INV0066356,CON006862,2025-06,2025-06-01,in_app
INV0066357,CON006863,2025-06,2025-06-05,in_app
INV0066358,CON006864,2025-06,2025-06-02,in_app
INV0066359,CON006865,2025-06,2025-06-05,in_app
INV0066360,CON006866,2025-06,2025-06-02,in_app
INV0066361,CON006867,2025-06,2025-06-04,in_app
INV0066362,CON006868,2025-06,2025-06-02,in_app
INV0066363,CON006869,2025-06,2025-06-01,in_app
INV0066364,CON006870,2025-06,2025-06-02,in_app
INV0066365,CON006871,2025-06,2025-06-02,in_app
INV0066366,CON006872,2025-06,2025-06-05,in_app
INV0066367,CON006873,2025-06,2025-06-02,in_app
INV0066368,CON006874,2025-06,2025-06-05,in_app
INV0066369,CON006875,2025-06,2025-06-05,in_app
INV0066370,CON006876,2025-06,2025-06-05,in_app
INV0066371,CON006877,2025-06,2025-06-03,in_app
INV0066372,CON006878,2025-06,2025-06-04,in_app
INV0066373,CON006879,2025-06,2025-06-03,in_app
INV0066374,CON006880,2025-06,2025-06-03,in_app
INV0066375,CON006881,2025-06,2025-06-02,in_app
INV0066376,CON006882,2025-06,2025-06-05,in_app
INV0066377,CON006883,2025-06,2025-06-03,in_app
INV0066378,CON006884,2025-06,2025-06-04,in_app
INV0066379,CON006885,2025-06,2025-06-04,in_app
INV0066380,CON006886,2025-06,2025-06-04,in_app
INV0066381,CON006887,2025-06,2025-06-01,in_app
INV0066382,CON006888,2025-06,2025-06-01,in_app
INV0066383,CON006889,2025-06,2025-06-05,in_app
INV0066384,CON006890,2025-06,2025-06-04,in_app
INV0066385,CON006891,2025-06,2025-06-02,in_app
INV0066386,CON006892,2025-06,2025-06-03,in_app
INV0066387,CON006893,2025-06,2025-06-03,in_app
INV0066388,CON006894,2025-06,2025-06-04,in_app
INV0066389,CON006895,2025-06,2025-06-02,in_app
INV0066390,CON006896,2025-06,2025-06-04,in_app
INV0066391,CON006897,2025-06,2025-06-02,in_app
INV0066392,CON006898,2025-06,2025-06-01,in_app
INV0066393,CON006899,2025-06,2025-06-01,in_app
INV0066394,CON006900,2025-06,2025-06-04,in_app
INV0066395,CON006901,2025-06,2025-06-01,in_app
INV0066396,CON006902,2025-06,2025-06-05,in_app
INV0066397,CON006903,2025-06,2025-06-04,in_app
INV0066398,CON006904,2025-06,2025-06-04,phone_ivr
INV0066399,CON006905,2025-06,2025-06-04,in_app
INV0066400,CON006906,2025-06,2025-06-02,in_app
INV0066401,CON006907,2025-06,2025-06-05,in_app
INV0066402,CON006908,2025-06,2025-06-04,in_app
INV0066403,CON006909,2025-06,2025-06-01,in_app
INV0066404,CON006910,2025-06,2025-06-02,in_app
INV0066405,CON006911,2025-06,2025-06-01,in_app
INV0066406,CON006912,2025-06,2025-06-03,in_app
INV0066407,CON006913,2025-06,2025-06-04,in_app
INV0066408,CON006914,2025-06,2025-06-02,in_app
INV0066409,CON006915,2025-06,2025-06-03,in_app
INV0066410,CON006916,2025-06,2025-06-03,in_app
INV0066411,CON006917,2025-06,2025-06-01,in_app
INV0066412,CON006918,2025-06,2025-06-04,in_app
INV0066413,CON006919,2025-06,2025-06-01,in_app
INV0066414,CON006920,2025-06,2025-06-02,in_app
INV0066415,CON006921,2025-06,2025-06-05,in_app
INV0066416,CON006922,2025-06,2025-06-03,in_app
INV0066417,CON006923,2025-06,2025-06-05,in_app
INV0066418,CON006924,2025-06,2025-06-01,in_app
INV0066419,CON006925,2025-06,2025-06-01,phone_ivr
INV0066420,CON006926,2025-06,2025-06-05,in_app
INV0066421,CON006927,2025-06,2025-06-04,in_app
INV0066422,CON006928,2025-06,2025-06-04,in_app
INV0066423,CON006929,2025-06,2025-06-03,in_app
INV0066424,CON006930,2025-06,2025-06-01,in_app
INV0066425,CON006931,2025-06,2025-06-02,in_app
INV0066426,CON006932,2025-06,2025-06-01,in_app
INV0066427,CON006933,2025-06,2025-06-03,in_app
INV0066428,CON006934,2025-06,2025-06-04,in_app
INV0066429,CON006935,2025-06,2025-06-05,in_app
INV0066430,CON006936,2025-06,2025-06-02,in_app
INV0066431,CON006937,2025-06,2025-06-05,in_app
INV0066432,CON006938,2025-06,2025-06-05,in_app
INV0066433,CON006939,2025-06,2025-06-01,in_app
INV0066434,CON006940,2025-06,2025-06-05,in_app
INV0066435,CON006941,2025-06,2025-06-05,phone_ivr
INV0066436,CON006942,2025-06,2025-06-03,in_app
INV0066437,CON006943,2025-06,2025-06-04,in_app
INV0066438,CON006944,2025-06,2025-06-04,in_app
INV0066439,CON006945,2025-06,2025-06-05,in_app
INV0066440,CON006946,2025-06,2025-06-05,in_app
INV0066441,CON006947,2025-06,2025-06-03,in_app
INV0066442,CON006948,2025-06,2025-06-05,in_app
INV0066443,CON006949,2025-06,2025-06-01,in_app
INV0066444,CON006950,2025-06,2025-06-03,in_app
INV0066445,CON006951,2025-06,2025-06-01,in_app
INV0066446,CON006952,2025-06,2025-06-05,in_app
INV0066447,CON006953,2025-06,2025-06-04,in_app
INV0066448,CON006954,2025-06,2025-06-02,in_app
INV0066449,CON006955,2025-06,2025-06-01,in_app
INV0066450,CON006956,2025-06,2025-06-02,in_app
INV0066451,CON006957,2025-06,2025-06-02,in_app
INV0066452,CON006958,2025-06,2025-06-05,in_app
INV0066453,CON006959,2025-06,2025-06-01,in_app
INV0066454,CON006960,2025-06,2025-06-04,in_app
INV0066455,CON006961,2025-06,2025-06-04,in_app
INV0066456,CON006962,2025-06,2025-06-02,in_app
INV0066457,CON006963,2025-06,2025-06-01,in_app
INV0066458,CON006964,2025-06,2025-06-05,in_app
INV0066459,CON006965,2025-06,2025-06-05,in_app
INV0066460,CON006966,2025-06,2025-06-03,in_app
INV0066461,CON006967,2025-06,2025-06-03,in_app
INV0066462,CON006968,2025-06,2025-06-01,in_app
INV0066463,CON006969,2025-06,2025-06-04,in_app
INV0066464,CON006970,2025-06,2025-06-02,in_app
INV0066465,CON006971,2025-06,2025-06-01,in_app
INV0066466,CON006972,2025-06,2025-06-02,in_app
INV0066467,CON006973,2025-06,2025-06-03,in_app
INV0066468,CON006974,2025-06,2025-06-05,in_app
INV0066469,CON006975,2025-06,2025-06-04,in_app
INV0066470,CON006976,2025-06,2025-06-02,in_app
INV0066471,CON006977,2025-06,2025-06-04,in_app
INV0066472,CON006978,2025-06,2025-06-03,in_app
INV0066473,CON006979,2025-06,2025-06-01,in_app
INV0066474,CON006980,2025-06,2025-06-02,in_app
INV0066475,CON006981,2025-06,2025-06-03,in_app
INV0066476,CON006982,2025-06,2025-06-02,in_app
INV0066477,CON006983,2025-06,2025-06-04,in_app
INV0066478,CON006984,2025-06,2025-06-01,in_app
INV0066479,CON006985,2025-06,2025-06-04,in_app
INV0066480,CON006986,2025-06,2025-06-05,in_app
INV0066481,CON006987,2025-06,2025-06-02,in_app
INV0066482,CON006988,2025-06,2025-06-05,in_app
INV0066483,CON006989,2025-06,2025-06-04,phone_ivr
INV0066484,CON006990,2025-06,2025-06-05,in_app
INV0066485,CON006991,2025-06,2025-06-02,in_app
INV0066486,CON006992,2025-06,2025-06-05,in_app
INV0066487,CON006993,2025-06,2025-06-01,in_app
INV0066488,CON006994,2025-06,2025-06-03,in_app
INV0066489,CON006995,2025-06,2025-06-01,in_app
INV0066490,CON006996,2025-06,2025-06-04,in_app
INV0066491,CON006997,2025-06,2025-06-03,in_app
INV0066492,CON006998,2025-06,2025-06-02,in_app
INV0066493,CON006999,2025-06,2025-06-03,in_app
INV0066494,CON007000,2025-06,2025-06-02,in_app
INV0066495,CON007001,2025-06,2025-06-05,in_app
INV0066496,CON007002,2025-06,2025-06-02,in_app
INV0066497,CON007003,2025-06,2025-06-05,in_app
INV0066498,CON007004,2025-06,2025-06-01,in_app
INV0066499,CON007005,2025-06,2025-06-04,in_app
INV0066500,CON007006,2025-06,2025-06-01,in_app
INV0066501,CON007007,2025-06,2025-06-04,phone_ivr
INV0066502,CON007008,2025-06,2025-06-01,in_app
INV0066503,CON007009,2025-06,2025-06-05,in_app
INV0066504,CON007010,2025-06,2025-06-04,in_app
INV0066505,CON007011,2025-06,2025-06-03,in_app
INV0066506,CON007012,2025-06,2025-06-02,in_app
INV0066507,CON007013,2025-06,2025-06-04,in_app
INV0066508,CON007014,2025-06,2025-06-04,in_app
INV0066509,CON007015,2025-06,2025-06-03,in_app
INV0066510,CON007016,2025-06,2025-06-04,in_app
INV0066511,CON007017,2025-06,2025-06-03,in_app
INV0066512,CON007018,2025-06,2025-06-05,in_app
INV0066513,CON007019,2025-06,2025-06-04,in_app
INV0066514,CON007020,2025-06,2025-06-01,in_app
INV0066515,CON007021,2025-06,2025-06-01,in_app
INV0066516,CON007022,2025-06,2025-06-02,in_app
INV0066517,CON007023,2025-06,2025-06-03,phone_ivr
INV0066518,CON007024,2025-06,2025-06-05,in_app
INV0066519,CON007025,2025-06,2025-06-05,phone_ivr
INV0066520,CON007026,2025-06,2025-06-02,in_app
INV0066521,CON007027,2025-06,2025-06-04,in_app
INV0066522,CON007028,2025-06,2025-06-02,in_app
INV0066523,CON007029,2025-06,2025-06-02,in_app
INV0066524,CON007030,2025-06,2025-06-04,in_app
INV0066525,CON007031,2025-06,2025-06-05,in_app
INV0066526,CON007032,2025-06,2025-06-04,in_app
INV0066527,CON007033,2025-06,2025-06-01,in_app
INV0066528,CON007034,2025-06,2025-06-01,in_app
INV0066529,CON007035,2025-06,2025-06-03,in_app
INV0066530,CON007036,2025-06,2025-06-02,in_app
INV0066531,CON007037,2025-06,2025-06-04,in_app
INV0066532,CON007038,2025-06,2025-06-02,in_app
INV0066533,CON007039,2025-06,2025-06-01,in_app
INV0066534,CON007040,2025-06,2025-06-04,in_app
INV0066535,CON007041,2025-06,2025-06-01,in_app
INV0066536,CON007042,2025-06,2025-06-03,in_app
INV0066537,CON007043,2025-06,2025-06-05,in_app
INV0066538,CON007044,2025-06,2025-06-02,in_app
INV0066539,CON007045,2025-06,2025-06-03,in_app
INV0066540,CON007046,2025-06,2025-06-01,in_app
INV0066541,CON007047,2025-06,2025-06-05,in_app
INV0066542,CON007048,2025-06,2025-06-01,in_app
INV0066543,CON007049,2025-06,2025-06-03,in_app
INV0066544,CON007050,2025-06,2025-06-05,in_app
INV0066545,CON007051,2025-06,2025-06-01,in_app
INV0066546,CON007052,2025-06,2025-06-03,in_app
INV0066547,CON007053,2025-06,2025-06-04,in_app
INV0066548,CON007054,2025-06,2025-06-04,in_app
INV0066549,CON007055,2025-06,2025-06-04,in_app
INV0066550,CON007056,2025-06,2025-06-03,in_app
INV0066551,CON007057,2025-06,2025-06-01,in_app
INV0066552,CON007058,2025-06,2025-06-04,in_app
INV0066553,CON007059,2025-06,2025-06-03,in_app
INV0066554,CON007060,2025-06,2025-06-02,in_app
INV0066555,CON007061,2025-06,2025-06-05,in_app
INV0066556,CON007062,2025-06,2025-06-01,in_app
INV0066557,CON007063,2025-06,2025-06-03,in_app
INV0066558,CON007064,2025-06,2025-06-05,in_app
INV0066559,CON007065,2025-06,2025-06-05,in_app
INV0066560,CON007066,2025-06,2025-06-03,in_app
INV0066561,CON007067,2025-06,2025-06-01,in_app
INV0066562,CON007068,2025-06,2025-06-03,in_app
INV0066563,CON007069,2025-06,2025-06-04,in_app
INV0066564,CON007070,2025-06,2025-06-05,in_app
INV0066565,CON007071,2025-06,2025-06-02,in_app
INV0066566,CON007072,2025-06,2025-06-05,in_app
INV0066567,CON007073,2025-06,2025-06-04,in_app
INV0066568,CON007074,2025-06,2025-06-02,in_app
INV0066569,CON007075,2025-06,2025-06-03,in_app
INV0066570,CON007076,2025-06,2025-06-04,in_app
INV0066571,CON007077,2025-06,2025-06-01,in_app
INV0066572,CON007078,2025-06,2025-06-02,in_app
INV0066573,CON007079,2025-06,2025-06-01,in_app
INV0066574,CON007080,2025-06,2025-06-04,in_app
INV0066575,CON007081,2025-06,2025-06-03,in_app
INV0066576,CON007082,2025-06,2025-06-05,in_app
INV0066577,CON007083,2025-06,2025-06-01,in_app
INV0066578,CON007084,2025-06,2025-06-02,in_app
INV0066579,CON007085,2025-06,2025-06-05,in_app
INV0066580,CON007086,2025-06,2025-06-03,in_app
INV0066581,CON007087,2025-06,2025-06-03,in_app
INV0066582,CON007088,2025-06,2025-06-04,in_app
INV0066583,CON007089,2025-06,2025-06-02,in_app
INV0066584,CON007090,2025-06,2025-06-05,in_app
INV0066585,CON007091,2025-06,2025-06-01,phone_ivr
INV0066586,CON007092,2025-06,2025-06-01,in_app
INV0066587,CON007093,2025-06,2025-06-02,in_app
INV0066588,CON007094,2025-06,2025-06-01,in_app
INV0066589,CON007095,2025-06,2025-06-04,in_app
INV0066590,CON007096,2025-06,2025-06-02,in_app
INV0066591,CON007097,2025-06,2025-06-01,in_app
INV0066592,CON007098,2025-06,2025-06-04,in_app
INV0066593,CON007099,2025-06,2025-06-01,in_app
INV0066594,CON007100,2025-06,2025-06-03,in_app
INV0066595,CON007101,2025-06,2025-06-04,in_app
INV0066596,CON007102,2025-06,2025-06-04,in_app
INV0066597,CON007103,2025-06,2025-06-02,in_app
INV0066598,CON007104,2025-06,2025-06-04,in_app
INV0066599,CON007105,2025-06,2025-06-02,phone_ivr
INV0066600,CON007106,2025-06,2025-06-05,in_app
INV0066601,CON007107,2025-06,2025-06-03,in_app
INV0066602,CON007108,2025-06,2025-06-04,phone_ivr
INV0066603,CON007109,2025-06,2025-06-04,in_app
INV0066604,CON007110,2025-06,2025-06-02,in_app
INV0066605,CON007111,2025-06,2025-06-04,in_app
INV0066606,CON007112,2025-06,2025-06-02,in_app
INV0066607,CON007113,2025-06,2025-06-01,in_app
INV0066608,CON007114,2025-06,2025-06-04,in_app
INV0066609,CON007115,2025-06,2025-06-02,in_app
INV0066610,CON007116,2025-06,2025-06-03,in_app
INV0066611,CON007117,2025-06,2025-06-04,in_app
INV0066612,CON007118,2025-06,2025-06-05,in_app
INV0066613,CON007119,2025-06,2025-06-02,in_app
INV0066614,CON007120,2025-06,2025-06-05,in_app
INV0066615,CON007121,2025-06,2025-06-04,in_app
INV0066616,CON007122,2025-06,2025-06-05,in_app
INV0066617,CON007123,2025-06,2025-06-03,in_app
