ticket_id,account_id,opened_date,status,category
TKT003689,ACC03869,2025-05-15,open,data_loss
TKT003690,ACC03869,2025-01-14,closed,feature_request
TKT003691,ACC03871,2025-03-02,closed,integration_error
TKT003692,ACC03871,2025-05-12,closed,access_management
TKT003693,ACC03872,2025-04-26,closed,data_loss
TKT003694,ACC03873,2025-05-31,closed,feature_request
TKT003695,ACC03873,2025-01-18,closed,technical_issue
TKT003696,ACC03874,2025-05-26,pending,performance
TKT003697,ACC03874,2025-06-11,closed,feature_request
TKT003698,ACC03875,2025-05-12,open,technical_issue
TKT003699,ACC03875,2025-06-17,open,integration_error
TKT003700,ACC03875,2025-02-04,closed,access_management
TKT003701,ACC03875,2025-02-03,closed,feature_request
TKT003702,ACC03876,2025-02-12,closed,performance
TKT003703,ACC03877,2025-02-01,open,integration_error
TKT003704,ACC03877,2025-03-17,pending,technical_issue
TKT003705,ACC03878,2025-01-16,closed,performance
TKT003706,ACC03879,2025-06-21,open,technical_issue
TKT003707,ACC03880,2025-05-11,open,technical_issue
TKT003708,ACC03881,2025-04-19,open,data_loss
TKT003709,ACC03882,2025-01-30,closed,billing
TKT003710,ACC03882,2025-03-13,closed,billing
TKT003711,ACC03882,2025-04-09,open,feature_request
TKT003712,ACC03886,2025-03-03,closed,integration_error
TKT003713,ACC03890,2025-06-07,open,technical_issue
TKT003714,ACC03893,2025-06-25,open,access_management
TKT003715,ACC03893,2025-06-28,open,performance
TKT003716,ACC03894,2025-05-10,pending,billing
TKT003717,ACC03894,2025-06-24,pending,performance
TKT003718,ACC03896,2025-05-20,pending,performance
TKT003719,ACC03899,2025-04-10,closed,performance
TKT003720,ACC03900,2025-06-18,closed,feature_request
TKT003721,ACC03901,2025-06-18,pending,data_loss
TKT003722,ACC03901,2025-03-16,open,integration_error
TKT003723,ACC03901,2025-01-02,closed,billing
TKT003724,ACC03902,2025-05-29,closed,integration_error
TKT003725,ACC03903,2025-06-12,pending,technical_issue
TKT003726,ACC03903,2025-02-17,open,technical_issue
TKT003727,ACC03903,2025-02-16,pending,performance
TKT003728,ACC03903,2025-04-22,open,billing
TKT003729,ACC03904,2025-06-03,pending,performance
TKT003730,ACC03906,2025-04-21,closed,data_loss
TKT003731,ACC03908,2025-01-14,closed,integration_error
TKT003732,ACC03908,2025-03-24,closed,data_loss
TKT003733,ACC03908,2025-01-07,open,data_loss
TKT003734,ACC03909,2025-04-09,pending,technical_issue
TKT003735,ACC03910,2025-05-08,open,data_loss
TKT003736,ACC03910,2025-03-18,open,billing
TKT003737,ACC03910,2025-03-30,closed,performance
TKT003738,ACC03911,2025-02-19,closed,feature_request
TKT003739,ACC03912,2025-01-04,closed,performance
TKT003740,ACC03912,2025-04-10,closed,integration_error
TKT003741,ACC03914,2025-03-08,closed,data_loss
TKT003742,ACC03915,2025-05-28,open,performance
TKT003743,ACC03915,2025-06-26,closed,access_management
TKT003744,ACC03915,2025-03-10,closed,feature_request
TKT003745,ACC03916,2025-06-09,closed,access_management
TKT003746,ACC03918,2025-01-31,closed,access_management
TKT003747,ACC03920,2025-04-29,closed,technical_issue
TKT003748,ACC03920,2025-01-12,closed,billing
TKT003749,ACC03920,2025-03-29,open,access_management
TKT003750,ACC03920,2025-01-24,open,performance
TKT003751,ACC03920,2025-02-13,open,feature_request
TKT003752,ACC03922,2025-05-29,closed,performance
TKT003753,ACC03923,2025-02-12,closed,data_loss
TKT003754,ACC03924,2025-03-22,closed,feature_request
TKT003755,ACC03924,2025-06-28,closed,performance
TKT003756,ACC03924,2025-05-18,closed,performance
TKT003757,ACC03924,2025-04-28,closed,integration_error
TKT003758,ACC03925,2025-01-18,closed,billing
TKT003759,ACC03927,2025-01-29,closed,technical_issue
TKT003760,ACC03927,2025-03-15,closed,integration_error
TKT003761,ACC03928,2025-01-03,closed,billing
TKT003762,ACC03929,2025-02-08,open,access_management
TKT003763,ACC03929,2025-04-27,open,performance
TKT003764,ACC03929,2025-06-17,closed,access_management
TKT003765,ACC03930,2025-05-13,closed,data_loss
TKT003766,ACC03930,2025-03-15,closed,technical_issue
TKT003767,ACC03930,2025-03-14,closed,feature_request
TKT003768,ACC03930,2025-06-24,closed,access_management
TKT003769,ACC03931,2025-03-01,closed,billing
TKT003770,ACC03931,2025-02-25,closed,feature_request
TKT003771,ACC03933,2025-01-05,closed,billing
TKT003772,ACC03934,2025-03-17,pending,integration_error
TKT003773,ACC03935,2025-04-08,closed,performance
TKT003774,ACC03935,2025-03-26,open,access_management
TKT003775,ACC03936,2025-04-11,closed,billing
TKT003776,ACC03936,2025-05-27,pending,performance
TKT003777,ACC03936,2025-04-16,closed,access_management
TKT003778,ACC03936,2025-03-05,closed,integration_error
TKT003779,ACC03937,2025-06-18,closed,data_loss
TKT003780,ACC03939,2025-03-25,closed,feature_request
TKT003781,ACC03939,2025-06-13,open,technical_issue
TKT003782,ACC03941,2025-06-06,pending,feature_request
TKT003783,ACC03946,2025-01-29,open,access_management
TKT003784,ACC03946,2025-05-25,closed,feature_request
TKT003785,ACC03950,2025-06-02,pending,performance
TKT003786,ACC03950,2025-02-09,closed,data_loss
TKT003787,ACC03952,2025-06-02,closed,data_loss
TKT003788,ACC03952,2025-03-31,closed,technical_issue
TKT003789,ACC03953,2025-02-02,closed,feature_request
TKT003790,ACC03956,2025-03-25,open,performance
TKT003791,ACC03956,2025-06-08,closed,billing
TKT003792,ACC03957,2025-05-22,open,integration_error
TKT003793,ACC03957,2025-03-31,pending,feature_request
TKT003794,ACC03958,2025-02-18,open,access_management
TKT003795,ACC03958,2025-04-23,closed,billing
TKT003796,ACC03960,2025-03-21,open,billing
TKT003797,ACC03962,2025-02-10,closed,technical_issue
TKT003798,ACC03964,2025-03-17,closed,technical_issue
TKT003799,ACC03966,2025-06-05,open,performance
TKT003800,ACC03967,2025-05-26,open,integration_error
TKT003801,ACC03969,2025-06-04,closed,data_loss
TKT003802,ACC03971,2025-03-18,closed,data_loss
TKT003803,ACC03971,2025-05-06,closed,performance
TKT003804,ACC03971,2025-06-24,closed,data_loss
TKT003805,ACC03971,2025-04-05,closed,access_management
TKT003806,ACC03972,2025-06-29,open,integration_error
TKT003807,ACC03973,2025-01-31,closed,billing
TKT003808,ACC03973,2025-01-02,open,performance
TKT003809,ACC03973,2025-05-13,closed,access_management
TKT003810,ACC03973,2025-03-21,closed,feature_request
TKT003811,ACC03974,2025-01-19,open,technical_issue
TKT003812,ACC03976,2025-01-06,closed,access_management
TKT003813,ACC03978,2025-06-04,open,billing
TKT003814,ACC03979,2025-04-13,closed,billing
TKT003815,ACC03979,2025-06-11,closed,technical_issue
TKT003816,ACC03979,2025-02-12,open,feature_request
TKT003817,ACC03980,2025-05-07,closed,integration_error
TKT003818,ACC03980,2025-03-17,open,billing
TKT003819,ACC03984,2025-01-12,closed,performance
TKT003820,ACC03984,2025-03-06,closed,performance
TKT003821,ACC03987,2025-03-06,closed,access_management
TKT003822,ACC03987,2025-01-08,open,integration_error
TKT003823,ACC03988,2025-03-26,closed,access_management
TKT003824,ACC03989,2025-03-06,open,access_management
TKT003825,ACC03990,2025-04-26,open,feature_request
TKT003826,ACC03990,2025-05-14,closed,integration_error
TKT003827,ACC03994,2025-02-04,open,performance
TKT003828,ACC03995,2025-04-29,open,feature_request
TKT003829,ACC03996,2025-01-23,closed,integration_error
TKT003830,ACC03996,2025-05-24,closed,access_management
TKT003831,ACC03997,2025-01-12,closed,feature_request
TKT003832,ACC03998,2025-02-04,open,access_management
TKT003833,ACC03999,2025-06-21,closed,integration_error
TKT003834,ACC04001,2025-06-06,pending,access_management
TKT003835,ACC04002,2025-04-11,closed,integration_error
TKT003836,ACC04004,2025-04-25,closed,integration_error
TKT003837,ACC04004,2025-06-05,closed,technical_issue
TKT003838,ACC04005,2025-06-04,closed,feature_request
TKT003839,ACC04007,2025-01-15,pending,technical_issue
TKT003840,ACC04008,2025-04-05,closed,feature_request
TKT003841,ACC04008,2025-02-10,closed,access_management
TKT003842,ACC04009,2025-05-25,pending,integration_error
TKT003843,ACC04009,2025-05-25,closed,access_management
TKT003844,ACC04011,2025-02-17,closed,feature_request
TKT003845,ACC04011,2025-02-13,open,performance
TKT003846,ACC04013,2025-03-11,closed,technical_issue
TKT003847,ACC04017,2025-06-26,closed,data_loss
TKT003848,ACC04017,2025-06-13,closed,data_loss
TKT003849,ACC04018,2025-05-21,closed,integration_error
TKT003850,ACC04018,2025-01-28,closed,integration_error
TKT003851,ACC04019,2025-02-04,closed,access_management
TKT003852,ACC04020,2025-01-17,open,performance
TKT003853,ACC04020,2025-03-09,closed,data_loss
TKT003854,ACC04021,2025-01-13,open,access_management
TKT003855,ACC04021,2025-05-29,closed,billing
TKT003856,ACC04023,2025-02-14,closed,integration_error
TKT003857,ACC04023,2025-01-01,closed,feature_request
TKT003858,ACC04025,2025-06-23,closed,billing
TKT003859,ACC04025,2025-06-16,open,feature_request
TKT003860,ACC04026,2025-01-26,closed,performance
TKT003861,ACC04026,2025-01-21,closed,integration_error
TKT003862,ACC04026,2025-02-22,closed,access_management
TKT003863,ACC04028,2025-02-28,pending,performance
TKT003864,ACC04028,2025-03-07,closed,integration_error
TKT003865,ACC04029,2025-01-04,pending,data_loss
TKT003866,ACC04031,2025-05-05,open,billing
TKT003867,ACC04032,2025-02-16,closed,feature_request
TKT003868,ACC04032,2025-06-28,open,billing
TKT003869,ACC04033,2025-05-15,closed,access_management
TKT003870,ACC04036,2025-05-12,closed,data_loss
TKT003871,ACC04036,2025-05-08,closed,feature_request
TKT003872,ACC04037,2025-03-03,closed,access_management
TKT003873,ACC04037,2025-04-30,closed,data_loss
TKT003874,ACC04040,2025-06-08,open,feature_request
TKT003875,ACC04043,2025-03-11,closed,performance
TKT003876,ACC04045,2025-04-18,closed,performance
TKT003877,ACC04048,2025-02-18,closed,access_management
TKT003878,ACC04048,2025-05-21,closed,integration_error
TKT003879,ACC04049,2025-03-24,open,access_management
TKT003880,ACC04049,2025-03-18,closed,integration_error
TKT003881,ACC04051,2025-05-16,open,performance
TKT003882,ACC04051,2025-06-18,open,billing
TKT003883,ACC04053,2025-05-11,open,access_management
TKT003884,ACC04054,2025-01-21,open,performance
TKT003885,ACC04054,2025-06-23,closed,technical_issue
TKT003886,ACC04055,2025-02-26,closed,access_management
TKT003887,ACC04055,2025-06-17,open,performance
TKT003888,ACC04056,2025-03-03,closed,billing
TKT003889,ACC04057,2025-06-01,open,technical_issue
TKT003890,ACC04057,2025-01-10,closed,technical_issue
TKT003891,ACC04057,2025-06-29,closed,integration_error
TKT003892,ACC04058,2025-06-22,closed,access_management
TKT003893,ACC04059,2025-05-15,open,feature_request
TKT003894,ACC04061,2025-04-19,open,integration_error
TKT003895,ACC04062,2025-02-22,closed,integration_error
TKT003896,ACC04065,2025-06-10,open,access_management
TKT003897,ACC04066,2025-03-27,open,billing
TKT003898,ACC04066,2025-02-13,closed,feature_request
TKT003899,ACC04069,2025-06-15,closed,technical_issue
TKT003900,ACC04070,2025-01-26,closed,access_management
TKT003901,ACC04070,2025-03-09,open,feature_request
TKT003902,ACC04071,2025-06-25,open,access_management
TKT003903,ACC04073,2025-06-17,open,technical_issue
TKT003904,ACC04074,2025-01-16,closed,integration_error
TKT003905,ACC04075,2025-06-03,open,data_loss
TKT003906,ACC04077,2025-01-02,closed,performance
TKT003907,ACC04077,2025-03-27,closed,integration_error
TKT003908,ACC04078,2025-02-28,closed,access_management
TKT003909,ACC04079,2025-01-04,closed,feature_request
TKT003910,ACC04079,2025-03-24,closed,billing
TKT003911,ACC04079,2025-03-17,closed,performance
TKT003912,ACC04080,2025-02-04,closed,feature_request
TKT003913,ACC04081,2025-01-01,closed,integration_error
TKT003914,ACC04084,2025-01-20,open,billing
TKT003915,ACC04085,2025-01-27,closed,performance
TKT003916,ACC04085,2025-03-03,open,technical_issue
TKT003917,ACC04085,2025-02-24,open,data_loss
TKT003918,ACC04086,2025-06-09,pending,feature_request
TKT003919,ACC04088,2025-04-24,closed,data_loss
TKT003920,ACC04090,2025-05-16,closed,access_management
TKT003921,ACC04090,2025-06-12,closed,integration_error
TKT003922,ACC04090,2025-03-09,open,billing
TKT003923,ACC04091,2025-02-05,closed,performance
TKT003924,ACC04091,2025-02-28,open,performance
TKT003925,ACC04091,2025-02-03,open,access_management
TKT003926,ACC04091,2025-05-01,open,technical_issue
TKT003927,ACC04092,2025-02-19,open,data_loss
TKT003928,ACC04094,2025-03-15,open,feature_request
TKT003929,ACC04096,2025-04-30,open,data_loss
TKT003930,ACC04099,2025-06-25,pending,performance
TKT003931,ACC04100,2025-03-31,closed,access_management
TKT003932,ACC04101,2025-01-08,open,technical_issue
TKT003933,ACC04102,2025-03-03,open,feature_request
TKT003934,ACC04103,2025-03-17,pending,technical_issue
TKT003935,ACC04103,2025-06-17,pending,feature_request
TKT003936,ACC04105,2025-01-01,closed,technical_issue
TKT003937,ACC04107,2025-06-26,open,integration_error
TKT003938,ACC04108,2025-05-06,open,integration_error
TKT003939,ACC04110,2025-01-27,open,performance
TKT003940,ACC04111,2025-06-26,closed,technical_issue
TKT003941,ACC04112,2025-03-17,closed,integration_error
TKT003942,ACC04113,2025-06-23,closed,feature_request
TKT003943,ACC04115,2025-01-25,open,access_management
TKT003944,ACC04116,2025-06-16,pending,feature_request
TKT003945,ACC04117,2025-04-02,closed,performance
TKT003946,ACC04117,2025-03-23,pending,feature_request
TKT003947,ACC04117,2025-05-29,closed,feature_request
TKT003948,ACC04117,2025-05-02,closed,feature_request
TKT003949,ACC04120,2025-01-02,closed,feature_request
TKT003950,ACC04121,2025-01-09,closed,data_loss
TKT003951,ACC04124,2025-02-24,closed,billing
TKT003952,ACC04125,2025-04-16,closed,technical_issue
TKT003953,ACC04125,2025-03-14,closed,billing
TKT003954,ACC04127,2025-05-23,closed,access_management
TKT003955,ACC04129,2025-02-17,closed,integration_error
TKT003956,ACC04130,2025-05-25,open,access_management
TKT003957,ACC04130,2025-06-05,open,access_management
TKT003958,ACC04130,2025-06-28,open,data_loss
TKT003959,ACC04133,2025-05-07,closed,technical_issue
TKT003960,ACC04133,2025-01-28,pending,data_loss
TKT003961,ACC04135,2025-05-16,pending,feature_request
TKT003962,ACC04137,2025-01-27,closed,feature_request
TKT003963,ACC04137,2025-06-23,open,technical_issue
TKT003964,ACC04138,2025-03-12,pending,performance
TKT003965,ACC04138,2025-02-06,open,billing
TKT003966,ACC04142,2025-06-14,closed,data_loss
TKT003967,ACC04143,2025-02-24,closed,data_loss
TKT003968,ACC04143,2025-02-16,closed,performance
TKT003969,ACC04145,2025-03-13,closed,access_management
TKT003970,ACC04145,2025-04-08,open,access_management
TKT003971,ACC04145,2025-03-24,closed,feature_request
TKT003972,ACC04146,2025-03-31,open,technical_issue
TKT003973,ACC04148,2025-01-19,open,integration_error
TKT003974,ACC04149,2025-01-20,closed,access_management
TKT003975,ACC04150,2025-01-26,open,access_management
TKT003976,ACC04150,2025-04-21,open,feature_request
TKT003977,ACC04151,2025-03-11,open,feature_request
TKT003978,ACC04151,2025-01-24,closed,data_loss
TKT003979,ACC04151,2025-04-10,closed,integration_error
TKT003980,ACC04151,2025-06-28,closed,performance
TKT003981,ACC04152,2025-05-28,closed,technical_issue
TKT003982,ACC04156,2025-06-18,closed,feature_request
TKT003983,ACC04161,2025-06-08,pending,integration_error
TKT003984,ACC04161,2025-03-23,closed,integration_error
TKT003985,ACC04161,2025-06-03,open,data_loss
TKT003986,ACC04162,2025-04-10,closed,performance
TKT003987,ACC04162,2025-04-02,closed,integration_error
TKT003988,ACC04162,2025-02-09,open,data_loss
TKT003989,ACC04163,2025-01-20,closed,technical_issue
TKT003990,ACC04164,2025-04-15,closed,feature_request
TKT003991,ACC04164,2025-04-10,open,data_loss
TKT003992,ACC04164,2025-06-10,open,access_management
TKT003993,ACC04165,2025-01-22,closed,feature_request
TKT003994,ACC04166,2025-06-06,pending,access_management
TKT003995,ACC04167,2025-06-05,closed,data_loss
TKT003996,ACC04169,2025-06-02,closed,feature_request
TKT003997,ACC04171,2025-04-29,open,data_loss
TKT003998,ACC04172,2025-04-14,closed,access_management
TKT003999,ACC04172,2025-06-22,open,integration_error
TKT004000,ACC04176,2025-04-05,open,technical_issue
TKT004001,ACC04177,2025-02-04,open,technical_issue
TKT004002,ACC04178,2025-03-08,pending,performance
TKT004003,ACC04180,2025-03-07,open,performance
TKT004004,ACC04183,2025-02-11,open,billing
TKT004005,ACC04184,2025-04-26,open,integration_error
TKT004006,ACC04184,2025-05-23,closed,technical_issue
TKT004007,ACC04188,2025-05-26,open,data_loss
TKT004008,ACC04189,2025-03-11,open,integration_error
TKT004009,ACC04190,2025-01-20,closed,feature_request
TKT004010,ACC04192,2025-06-17,closed,access_management
TKT004011,ACC04193,2025-02-13,open,feature_request
TKT004012,ACC04193,2025-03-17,pending,billing
TKT004013,ACC04194,2025-05-28,closed,billing
TKT004014,ACC04197,2025-04-03,closed,performance
TKT004015,ACC04197,2025-01-02,closed,performance
TKT004016,ACC04198,2025-05-07,closed,access_management
TKT004017,ACC04199,2025-05-30,closed,feature_request
TKT004018,ACC04201,2025-06-07,closed,billing
TKT004019,ACC04201,2025-06-07,closed,feature_request
TKT004020,ACC04202,2025-06-14,closed,technical_issue
TKT004021,ACC04202,2025-05-22,closed,feature_request
TKT004022,ACC04202,2025-05-14,open,data_loss
TKT004023,ACC04203,2025-04-02,closed,technical_issue
TKT004024,ACC04204,2025-04-22,closed,integration_error
TKT004025,ACC04204,2025-02-19,closed,feature_request
TKT004026,ACC04205,2025-05-15,closed,data_loss
TKT004027,ACC04206,2025-02-13,open,data_loss
TKT004028,ACC04207,2025-05-15,closed,access_management
TKT004029,ACC04208,2025-01-13,pending,billing
TKT004030,ACC04209,2025-05-28,open,access_management
TKT004031,ACC04209,2025-04-15,open,technical_issue
TKT004032,ACC04209,2025-05-07,closed,integration_error
TKT004033,ACC04211,2025-03-14,closed,technical_issue
TKT004034,ACC04211,2025-03-23,closed,billing
TKT004035,ACC04212,2025-04-18,closed,billing
TKT004036,ACC04213,2025-03-27,open,feature_request
TKT004037,ACC04215,2025-06-08,closed,performance
TKT004038,ACC04215,2025-02-26,pending,data_loss
TKT004039,ACC04215,2025-05-26,closed,access_management
TKT004040,ACC04215,2025-03-14,open,feature_request
TKT004041,ACC04218,2025-03-16,open,technical_issue
TKT004042,ACC04218,2025-04-17,open,data_loss
TKT004043,ACC04226,2025-02-12,closed,performance
TKT004044,ACC04229,2025-03-15,closed,data_loss
TKT004045,ACC04230,2025-01-01,closed,technical_issue
TKT004046,ACC04231,2025-02-26,pending,data_loss
TKT004047,ACC04232,2025-01-21,open,access_management
TKT004048,ACC04233,2025-03-11,closed,integration_error
TKT004049,ACC04234,2025-04-27,closed,data_loss
TKT004050,ACC04234,2025-04-25,open,integration_error
TKT004051,ACC04236,2025-01-31,closed,access_management
TKT004052,ACC04237,2025-02-25,open,integration_error
TKT004053,ACC04237,2025-06-03,open,performance
TKT004054,ACC04239,2025-05-12,closed,billing
TKT004055,ACC04239,2025-04-07,open,feature_request
TKT004056,ACC04240,2025-01-12,closed,data_loss
TKT004057,ACC04243,2025-02-10,open,data_loss
TKT004058,ACC04243,2025-01-18,pending,data_loss
TKT004059,ACC04243,2025-04-13,pending,performance
TKT004060,ACC04245,2025-04-02,open,feature_request
TKT004061,ACC04247,2025-03-07,closed,access_management
TKT004062,ACC04250,2025-01-22,open,technical_issue
TKT004063,ACC04251,2025-06-08,closed,integration_error
TKT004064,ACC04252,2025-03-20,closed,data_loss
TKT004065,ACC04252,2025-04-11,open,access_management
TKT004066,ACC04255,2025-01-29,open,technical_issue
TKT004067,ACC04260,2025-01-26,closed,performance
TKT004068,ACC04260,2025-06-01,open,access_management
TKT004069,ACC04261,2025-04-17,open,access_management
TKT004070,ACC04261,2025-04-07,open,performance
TKT004071,ACC04261,2025-03-08,open,technical_issue
TKT004072,ACC04261,2025-05-24,closed,data_loss
TKT004073,ACC04262,2025-05-28,closed,feature_request
TKT004074,ACC04263,2025-05-30,open,integration_error
TKT004075,ACC04263,2025-01-08,open,integration_error
TKT004076,ACC04264,2025-05-10,open,integration_error
TKT004077,ACC04264,2025-03-12,closed,billing
TKT004078,ACC04265,2025-06-03,open,data_loss
TKT004079,ACC04266,2025-06-03,open,data_loss
TKT004080,ACC04266,2025-03-27,pending,integration_error
TKT004081,ACC04266,2025-01-29,closed,access_management
TKT004082,ACC04267,2025-02-05,closed,technical_issue
TKT004083,ACC04268,2025-04-29,open,feature_request
TKT004084,ACC04268,2025-05-10,open,technical_issue
TKT004085,ACC04269,2025-04-04,pending,billing
TKT004086,ACC04269,2025-03-07,open,integration_error
TKT004087,ACC04271,2025-06-06,open,technical_issue
TKT004088,ACC04272,2025-06-15,pending,access_management
TKT004089,ACC04277,2025-04-20,closed,feature_request
TKT004090,ACC04277,2025-03-31,closed,access_management
TKT004091,ACC04279,2025-02-05,open,performance
TKT004092,ACC04279,2025-01-14,closed,integration_error
TKT004093,ACC04281,2025-03-19,open,billing
TKT004094,ACC04282,2025-04-29,open,technical_issue
TKT004095,ACC04284,2025-04-13,closed,integration_error
TKT004096,ACC04284,2025-05-06,open,performance
TKT004097,ACC04286,2025-02-21,closed,billing
TKT004098,ACC04288,2025-03-06,closed,integration_error
TKT004099,ACC04289,2025-04-28,closed,technical_issue
TKT004100,ACC04291,2025-04-01,closed,integration_error
TKT004101,ACC04293,2025-06-23,closed,billing
TKT004102,ACC04294,2025-03-31,closed,integration_error
TKT004103,ACC04294,2025-01-14,open,performance
TKT004104,ACC04295,2025-02-10,closed,technical_issue
TKT004105,ACC04295,2025-05-25,closed,data_loss
TKT004106,ACC04296,2025-05-19,pending,data_loss
TKT004107,ACC04297,2025-03-10,open,access_management
TKT004108,ACC04297,2025-04-09,closed,billing
TKT004109,ACC04298,2025-01-15,pending,performance
TKT004110,ACC04299,2025-03-30,closed,feature_request
TKT004111,ACC04299,2025-01-09,closed,access_management
TKT004112,ACC04300,2025-03-10,closed,data_loss
TKT004113,ACC04300,2025-03-13,open,access_management
TKT004114,ACC04300,2025-03-26,closed,integration_error
TKT004115,ACC04300,2025-03-27,closed,feature_request
TKT004116,ACC04301,2025-03-25,open,performance
TKT004117,ACC04302,2025-01-12,closed,performance
TKT004118,ACC04303,2025-01-03,closed,feature_request
TKT004119,ACC04304,2025-01-05,closed,technical_issue
TKT004120,ACC04304,2025-03-03,pending,billing
TKT004121,ACC04304,2025-03-17,open,data_loss
TKT004122,ACC04305,2025-04-02,closed,integration_error
TKT004123,ACC04305,2025-02-09,closed,feature_request
TKT004124,ACC04306,2025-06-15,open,billing
TKT004125,ACC04306,2025-05-27,closed,integration_error
TKT004126,ACC04307,2025-01-23,open,feature_request
TKT004127,ACC04308,2025-05-02,closed,access_management
TKT004128,ACC04308,2025-02-22,pending,access_management
TKT004129,ACC04308,2025-02-15,pending,billing
TKT004130,ACC04310,2025-06-12,open,access_management
TKT004131,ACC04311,2025-04-30,open,billing
TKT004132,ACC04312,2025-05-23,open,technical_issue
TKT004133,ACC04313,2025-02-07,pending,performance
TKT004134,ACC04316,2025-05-18,closed,feature_request
TKT004135,ACC04317,2025-03-18,open,access_management
TKT004136,ACC04317,2025-05-30,closed,access_management
TKT004137,ACC04317,2025-03-20,closed,data_loss
TKT004138,ACC04318,2025-05-09,closed,data_loss
TKT004139,ACC04318,2025-01-10,closed,billing
TKT004140,ACC04319,2025-04-14,closed,integration_error
TKT004141,ACC04319,2025-04-09,closed,performance
TKT004142,ACC04319,2025-03-09,closed,data_loss
TKT004143,ACC04320,2025-05-16,closed,performance
TKT004144,ACC04321,2025-03-04,pending,feature_request
TKT004145,ACC04321,2025-03-20,open,integration_error
TKT004146,ACC04323,2025-06-25,pending,feature_request
TKT004147,ACC04324,2025-03-14,closed,access_management
TKT004148,ACC04328,2025-03-18,open,technical_issue
TKT004149,ACC04328,2025-04-30,closed,data_loss
TKT004150,ACC04329,2025-04-18,closed,data_loss
TKT004151,ACC04330,2025-04-23,closed,feature_request
TKT004152,ACC04330,2025-06-27,open,billing
TKT004153,ACC04331,2025-02-03,closed,integration_error
TKT004154,ACC04332,2025-03-23,open,feature_request
TKT004155,ACC04333,2025-05-07,open,feature_request
TKT004156,ACC04336,2025-02-23,closed,integration_error
TKT004157,ACC04336,2025-05-26,closed,billing
TKT004158,ACC04337,2025-01-29,open,performance
TKT004159,ACC04338,2025-04-25,open,performance
TKT004160,ACC04340,2025-01-03,closed,feature_request
TKT004161,ACC04341,2025-02-11,open,integration_error
TKT004162,ACC04343,2025-02-15,closed,access_management
TKT004163,ACC04344,2025-01-21,open,integration_error
TKT004164,ACC04344,2025-01-09,closed,integration_error
TKT004165,ACC04344,2025-01-13,pending,performance
TKT004166,ACC04344,2025-06-23,closed,performance
TKT004167,ACC04345,2025-02-07,closed,integration_error
TKT004168,ACC04345,2025-03-19,open,integration_error
TKT004169,ACC04347,2025-02-10,closed,billing
TKT004170,ACC04347,2025-06-01,open,billing
TKT004171,ACC04349,2025-05-30,open,performance
TKT004172,ACC04350,2025-03-19,open,technical_issue
TKT004173,ACC04351,2025-01-02,closed,data_loss
TKT004174,ACC04354,2025-06-12,closed,data_loss
TKT004175,ACC04355,2025-04-24,open,performance
TKT004176,ACC04355,2025-02-24,open,technical_issue
TKT004177,ACC04355,2025-02-27,closed,feature_request
TKT004178,ACC04356,2025-02-22,pending,technical_issue
TKT004179,ACC04358,2025-05-10,open,technical_issue
TKT004180,ACC04360,2025-02-23,closed,data_loss
TKT004181,ACC04364,2025-01-09,pending,billing
TKT004182,ACC04364,2025-02-05,pending,data_loss
TKT004183,ACC04364,2025-06-10,open,technical_issue
TKT004184,ACC04366,2025-01-30,open,technical_issue
TKT004185,ACC04367,2025-02-25,closed,technical_issue
TKT004186,ACC04369,2025-01-29,closed,access_management
TKT004187,ACC04370,2025-04-06,pending,billing
TKT004188,ACC04372,2025-04-18,closed,technical_issue
TKT004189,ACC04373,2025-04-04,open,technical_issue
TKT004190,ACC04374,2025-05-17,open,technical_issue
TKT004191,ACC04374,2025-05-15,closed,performance
TKT004192,ACC04377,2025-01-28,closed,technical_issue
TKT004193,ACC04377,2025-04-28,closed,integration_error
TKT004194,ACC04378,2025-03-09,closed,performance
TKT004195,ACC04378,2025-01-11,open,performance
TKT004196,ACC04379,2025-06-16,open,access_management
TKT004197,ACC04379,2025-04-05,closed,integration_error
TKT004198,ACC04380,2025-04-03,open,data_loss
TKT004199,ACC04383,2025-01-24,pending,feature_request
TKT004200,ACC04388,2025-05-25,open,access_management
TKT004201,ACC04388,2025-06-23,closed,billing
TKT004202,ACC04389,2025-03-14,closed,billing
TKT004203,ACC04389,2025-01-26,closed,billing
TKT004204,ACC04389,2025-02-24,pending,performance
TKT004205,ACC04389,2025-03-09,open,data_loss
TKT004206,ACC04391,2025-05-19,pending,technical_issue
TKT004207,ACC04391,2025-05-04,open,data_loss
TKT004208,ACC04393,2025-05-03,closed,technical_issue
TKT004209,ACC04394,2025-06-02,pending,technical_issue
TKT004210,ACC04394,2025-02-22,open,technical_issue
TKT004211,ACC04397,2025-01-19,pending,feature_request
TKT004212,ACC04402,2025-04-11,pending,performance
TKT004213,ACC04405,2025-02-07,pending,feature_request
TKT004214,ACC04407,2025-03-11,open,feature_request
TKT004215,ACC04409,2025-01-18,open,technical_issue
TKT004216,ACC04410,2025-02-07,closed,billing
TKT004217,ACC04411,2025-05-30,closed,performance
TKT004218,ACC04412,2025-06-12,open,billing
TKT004219,ACC04415,2025-02-08,open,feature_request
TKT004220,ACC04416,2025-06-22,open,integration_error
TKT004221,ACC04416,2025-04-04,closed,technical_issue
TKT004222,ACC04418,2025-05-24,open,billing
TKT004223,ACC04418,2025-06-11,open,technical_issue
