customer_id,segment,monthly_recurring_revenue,signup_date,status,is_test_account
CUST10354,smb,363.45,2019-05-20,active,False
CUST10355,smb,359.11,2018-06-19,active,False
CUST10356,smb,180.49,2021-07-31,active,False
CUST10357,smb,294.94,2021-02-03,active,False
CUST10358,smb,188.25,2023-08-25,active,False
CUST10359,smb,297.02,2020-01-28,active,False
CUST10360,smb,276.44,2021-07-28,active,False
CUST10361,smb,243.5,2020-03-13,active,False
CUST10362,smb,361.09,2018-04-08,active,False
CUST10363,mid_market,1587.36,2023-02-03,active,False
CUST10364,smb,335.19,2023-03-14,active,False
CUST10365,enterprise,30064.25,2022-08-25,active,False
CUST10366,mid_market,1700.06,2018-03-29,active,False
CUST10367,smb,214.94,2022-11-16,active,False
CUST10368,smb,102.08,2022-03-25,active,False
CUST10369,smb,271.22,2021-02-01,active,False
CUST10370,smb,364.13,2022-04-26,active,False
CUST10371,mid_market,1177.02,2018-10-11,active,False
CUST10372,enterprise,12223.95,2019-06-17,active,False
CUST10373,mid_market,2318.61,2018-11-26,active,False
CUST10374,mid_market,1699.94,2021-02-15,active,False
CUST10375,smb,168.62,2024-04-07,active,False
CUST10376,smb,284.37,2018-01-16,active,False
CUST10377,smb,211.28,2021-02-14,active,False
CUST10378,mid_market,3502.87,2019-12-27,active,False
CUST10379,smb,217.25,2024-07-24,active,False
CUST10380,enterprise,27688.82,2022-05-03,active,False
CUST10381,smb,207.33,2019-07-22,active,False
CUST10382,smb,161.93,2019-12-28,active,False
CUST10383,enterprise,23082.63,2022-01-24,active,False
CUST10384,smb,310.55,2018-05-02,active,False
CUST10385,smb,384.9,2018-06-21,active,False
CUST10386,mid_market,934.93,2022-09-20,active,False
CUST10387,smb,250.18,2023-08-13,active,False
CUST10388,smb,283.51,2023-03-13,active,False
CUST10389,mid_market,1074.31,2019-03-16,active,False
CUST10390,mid_market,3453.35,2024-01-15,active,False
CUST10391,smb,168.3,2019-07-29,active,False
CUST10392,smb,359.97,2024-02-16,active,False
CUST10393,smb,256.83,2020-01-27,active,False
CUST10394,smb,128.67,2021-06-22,active,False
CUST10395,smb,316.55,2024-09-12,active,False
CUST10396,smb,130.31,2020-11-07,active,False
CUST10397,enterprise,31052.11,2022-09-03,active,False
CUST10398,mid_market,3386.23,2022-02-06,active,False
CUST10399,smb,264.17,2018-07-11,active,False
CUST10400,smb,166.75,2023-07-20,active,False
CUST10401,smb,219.95,2020-07-05,active,False
CUST10402,mid_market,2489.67,2021-04-29,active,False
CUST10403,smb,293.05,2020-02-18,active,False
CUST10404,smb,282.86,2024-12-18,active,False
CUST10405,mid_market,2081.36,2021-11-08,active,False
CUST10406,mid_market,3226.13,2022-06-18,active,False
CUST10407,smb,326.85,2021-08-29,active,False
CUST10408,smb,302.83,2020-02-27,active,False
CUST10409,smb,167.09,2022-02-07,active,False
CUST10410,mid_market,2302.07,2023-07-22,active,False
CUST10411,smb,218.48,2018-08-31,active,False
CUST10412,enterprise,34137.35,2019-01-21,active,False
CUST10413,mid_market,3386.18,2019-02-25,active,False
CUST10414,smb,357.15,2024-07-19,active,False
CUST10415,mid_market,1539.76,2022-01-13,active,False
CUST10416,smb,319.51,2020-05-19,active,False
CUST10417,smb,358.53,2019-05-24,active,False
CUST10418,enterprise,13327.7,2022-10-17,active,False
CUST10419,enterprise,9277.99,2021-09-03,active,False
CUST10420,smb,113.76,2022-05-18,active,False
CUST10421,mid_market,2739.85,2023-01-03,active,False
CUST10422,mid_market,2149.27,2018-09-03,active,False
CUST10423,smb,142.42,2022-10-03,active,False
CUST10424,mid_market,2490.57,2023-01-19,active,False
CUST10425,smb,331.37,2019-12-10,active,False
CUST10426,smb,353.86,2020-03-08,active,False
CUST10427,mid_market,3205.51,2022-02-22,active,False
CUST10428,smb,363.36,2020-09-01,active,False
CUST10429,smb,273.34,2024-07-07,active,False
CUST10430,smb,347.86,2018-09-04,active,False
CUST10431,enterprise,21349.99,2019-03-08,active,False
CUST10432,smb,352.79,2023-09-02,active,False
CUST10433,mid_market,3666.6,2022-10-07,active,False
CUST10434,smb,299.65,2024-01-08,active,False
CUST10435,mid_market,2179.35,2018-03-02,active,False
CUST10436,smb,170.14,2018-12-10,active,False
CUST10437,mid_market,1840.57,2023-11-09,active,False
CUST10438,smb,122.35,2023-09-09,active,False
CUST10439,smb,95.09,2023-10-12,active,False
CUST10440,smb,212.61,2024-04-14,active,False
CUST10441,mid_market,936.54,2019-08-13,active,False
CUST10442,mid_market,3617.88,2018-09-06,active,False
CUST10443,smb,287.99,2020-01-28,active,False
CUST10444,smb,349.97,2024-12-24,active,False
CUST10445,smb,222.21,2021-08-13,active,False
CUST10446,enterprise,15166.49,2018-01-12,active,False
CUST10447,smb,172.89,2023-03-16,active,False
CUST10448,enterprise,35351.46,2023-11-24,active,False
CUST10449,enterprise,11900.58,2018-11-09,active,False
CUST10450,mid_market,3034.45,2021-11-27,active,False
CUST10451,smb,152.22,2023-03-19,active,False
CUST10452,smb,193.01,2024-09-12,active,False
CUST10453,smb,80.97,2022-04-01,active,False
CUST10454,mid_market,2333.08,2020-05-14,active,False
CUST10455,mid_market,1210.73,2024-05-15,active,False
CUST10456,smb,355.09,2020-07-11,active,False
CUST10457,smb,111.27,2022-06-07,active,False
CUST10458,mid_market,1601.18,2023-11-19,active,False
CUST10459,mid_market,847.35,2021-09-17,active,False
CUST10460,smb,397.72,2022-12-22,active,False
CUST10461,smb,285.26,2023-11-22,active,False
CUST10462,smb,285.94,2022-03-15,active,False
CUST10463,enterprise,24603.55,2020-12-09,active,False
CUST10464,smb,357.78,2022-07-06,active,False
CUST10465,mid_market,1261.4,2020-10-22,active,False
CUST10466,smb,333.71,2022-10-11,active,False
CUST10467,mid_market,3382.8,2018-07-28,active,False
CUST10468,mid_market,915.61,2018-05-03,active,False
CUST10469,smb,122.46,2021-04-28,active,False
CUST10470,mid_market,2550.88,2018-10-29,active,False
CUST10471,mid_market,1088.61,2023-02-11,active,False
CUST10472,smb,170.36,2019-04-09,active,False
CUST10473,smb,209.18,2021-06-30,active,False
CUST10474,smb,130.31,2019-03-28,active,False
CUST10475,mid_market,3053.27,2024-06-14,active,False
CUST10476,enterprise,23841.96,2023-11-25,active,False
CUST10477,smb,284.74,2018-01-05,active,False
CUST10478,smb,231.78,2020-10-05,active,False
CUST10479,mid_market,2119.95,2024-08-05,active,False
CUST10480,smb,237.56,2021-06-04,active,False
CUST10481,smb,367.84,2023-11-28,active,False
CUST10482,enterprise,20673.24,2018-08-17,active,False
CUST10483,smb,285.52,2021-01-01,active,False
CUST10484,smb,346.87,2024-02-04,active,False
CUST10485,mid_market,2787.48,2019-05-13,active,False
CUST10486,smb,152.34,2018-01-27,active,False
CUST10487,mid_market,1190.27,2023-02-21,active,False
CUST10488,enterprise,26908.07,2018-08-01,active,False
CUST10489,smb,312.77,2020-02-08,active,False
CUST10490,smb,326.0,2023-09-07,active,False
CUST10491,mid_market,3020.17,2024-03-29,active,False
CUST10492,smb,81.11,2018-11-30,active,False
CUST10493,smb,327.63,2021-06-24,active,False
CUST10494,smb,273.48,2023-07-21,active,False
CUST10495,smb,396.22,2020-09-27,active,False
CUST10496,smb,324.67,2020-06-14,active,False
CUST10497,mid_market,2176.66,2021-10-20,active,False
CUST10498,smb,296.37,2023-06-07,active,False
CUST10499,smb,277.1,2018-04-14,active,False
CUST10500,smb,187.97,2018-05-09,active,False
CUST10501,mid_market,2507.29,2018-09-30,active,False
CUST10502,enterprise,14540.19,2020-05-22,active,False
CUST10503,mid_market,1081.06,2019-12-12,active,False
CUST10504,smb,314.57,2021-05-15,active,False
CUST10505,smb,202.92,2020-02-08,active,False
CUST10506,smb,321.83,2022-05-19,active,False
CUST10507,smb,236.27,2020-04-02,active,False
CUST10508,enterprise,33913.26,2023-11-08,active,False
CUST10509,enterprise,31667.48,2020-03-02,active,False
CUST10510,smb,324.52,2019-09-17,active,False
CUST10511,smb,217.39,2024-01-08,active,False
CUST10512,smb,387.58,2022-08-12,active,False
CUST10513,mid_market,2096.81,2018-05-03,active,False
CUST10514,smb,333.81,2019-01-23,active,False
CUST10515,smb,236.67,2018-05-05,active,False
CUST10516,mid_market,1552.27,2023-07-26,active,False
CUST10517,enterprise,28125.25,2022-05-24,active,False
CUST10518,smb,230.12,2024-07-13,active,False
CUST10519,smb,164.5,2020-04-18,active,False
CUST10520,smb,202.41,2018-05-01,active,False
CUST10521,smb,131.18,2021-03-18,active,False
CUST10522,smb,395.85,2018-07-24,active,False
CUST10523,enterprise,28581.88,2019-01-05,active,False
CUST10524,smb,135.53,2023-07-06,active,False
CUST10525,smb,324.67,2020-08-26,active,False
CUST10526,smb,272.6,2024-02-28,active,False
CUST10527,smb,311.22,2021-08-06,active,False
CUST10528,smb,267.04,2022-07-15,active,False
CUST10529,mid_market,993.5,2023-11-03,active,False
CUST10530,smb,145.04,2021-03-24,active,False
CUST10531,smb,326.0,2020-03-28,active,False
CUST10532,enterprise,32139.21,2023-05-20,active,False
CUST10533,mid_market,3212.4,2023-10-25,active,False
CUST10534,smb,84.87,2020-02-06,active,False
CUST10535,mid_market,3376.48,2023-10-05,active,False
CUST10536,mid_market,2205.21,2024-12-09,active,False
CUST10537,smb,301.97,2019-05-11,active,False
CUST10538,smb,167.07,2023-12-08,active,False
CUST10539,smb,326.25,2018-08-11,active,False
CUST10540,smb,394.33,2024-03-17,active,False
CUST10541,smb,161.13,2024-03-27,active,False
CUST10542,smb,330.94,2023-12-26,active,False
CUST10543,mid_market,2735.84,2020-06-10,active,False
CUST10544,smb,167.39,2024-07-12,active,False
CUST10545,mid_market,1741.94,2021-11-16,active,False
CUST10546,smb,314.12,2018-06-14,active,False
CUST10547,smb,170.99,2023-12-12,active,False
CUST10548,mid_market,952.94,2024-05-11,active,False
CUST10549,smb,359.67,2020-02-14,active,False
CUST10550,smb,268.46,2019-09-28,active,False
CUST10551,smb,322.71,2021-12-25,active,False
CUST10552,mid_market,2730.32,2020-07-07,active,False
CUST10553,smb,245.27,2022-06-22,active,False
CUST10554,enterprise,32639.44,2020-08-05,active,False
CUST10555,smb,90.29,2019-07-11,active,False
CUST10556,smb,179.8,2019-08-18,active,False
CUST10557,mid_market,2807.9,2022-08-09,active,False
CUST10558,enterprise,38207.19,2021-01-25,active,False
CUST10559,smb,205.97,2018-02-09,active,False
CUST10560,smb,392.09,2021-07-16,active,False
CUST10561,mid_market,3216.9,2023-07-07,active,False
CUST10562,smb,235.17,2019-01-15,active,False
CUST10563,smb,217.33,2019-09-17,active,False
CUST10564,mid_market,1214.22,2020-07-07,active,False
CUST10565,smb,276.86,2024-06-27,active,False
CUST10566,smb,96.75,2020-06-08,active,False
CUST10567,mid_market,2173.04,2023-11-12,active,False
CUST10568,smb,156.07,2022-09-21,active,False
CUST10569,mid_market,3860.12,2024-12-10,active,False
CUST10570,smb,196.24,2022-01-24,active,False
CUST10571,smb,236.56,2020-03-21,active,False
CUST10572,smb,200.16,2023-01-05,active,False
CUST10573,smb,123.91,2018-08-19,active,False
CUST10574,smb,192.83,2023-06-27,active,False
CUST10575,smb,329.28,2019-08-22,active,False
CUST10576,smb,278.78,2022-09-01,active,False
CUST10577,smb,219.97,2022-01-22,active,False
CUST10578,smb,342.58,2019-09-09,active,False
CUST10579,mid_market,813.28,2021-05-15,active,False
CUST10580,enterprise,34451.23,2021-07-07,active,False
CUST10581,smb,99.05,2023-05-15,active,False
CUST10582,smb,358.49,2021-04-07,active,False
CUST10583,smb,383.22,2018-05-29,active,False
CUST10584,smb,342.13,2018-07-09,active,False
CUST10585,smb,86.27,2022-08-26,active,False
CUST10586,smb,248.39,2024-04-05,active,False
CUST10587,smb,345.21,2021-01-17,active,False
CUST10588,smb,254.41,2018-08-22,active,False
CUST10589,mid_market,1951.8,2019-03-14,active,False
CUST10590,smb,230.62,2024-10-31,active,False
CUST10591,enterprise,10582.21,2022-12-03,active,False
CUST10592,smb,238.82,2018-03-23,active,False
CUST10593,smb,88.91,2019-10-26,active,False
CUST10594,smb,286.12,2023-02-09,active,False
CUST10595,smb,204.94,2022-06-03,active,False
CUST10596,smb,141.23,2020-01-06,active,False
CUST10597,mid_market,855.63,2022-11-14,active,False
CUST10598,smb,375.08,2024-05-01,active,False
CUST10599,enterprise,25802.21,2024-04-19,active,False
CUST10600,smb,287.03,2023-10-08,active,False
CUST10601,smb,329.39,2020-06-24,active,False
CUST10602,smb,280.51,2018-03-05,active,False
CUST10603,smb,212.19,2020-09-25,active,False
CUST10604,smb,280.83,2018-02-26,active,False
CUST10605,smb,160.81,2021-12-28,active,False
CUST10606,mid_market,2596.33,2022-03-22,active,False
CUST10607,mid_market,1457.88,2020-05-23,active,False
CUST10608,smb,373.58,2019-01-18,active,False
CUST10609,smb,243.06,2021-09-03,active,False
CUST10610,smb,154.83,2018-02-06,active,False
CUST10611,mid_market,2846.82,2019-12-08,active,False
CUST10612,mid_market,1089.02,2024-10-09,active,False
CUST10613,smb,218.89,2024-05-25,active,False
CUST10614,mid_market,3571.09,2022-06-06,active,False
CUST10615,smb,325.71,2020-08-13,active,False
CUST10616,mid_market,3051.01,2018-01-28,active,False
CUST10617,mid_market,2305.93,2022-07-20,active,False
CUST10618,smb,223.0,2021-06-07,active,False
CUST10619,smb,83.62,2022-12-29,active,False
CUST10620,smb,272.01,2019-02-07,active,False
CUST10621,smb,264.64,2023-10-24,active,False
CUST10622,smb,81.69,2023-08-21,active,False
CUST10623,smb,123.85,2020-12-30,active,False
CUST10624,smb,83.98,2018-03-15,active,False
CUST10625,smb,161.02,2021-04-07,active,False
CUST10626,smb,81.23,2020-08-06,active,False
CUST10627,mid_market,2135.58,2023-04-30,active,False
CUST10628,enterprise,23244.58,2019-09-01,active,False
CUST10629,smb,219.87,2018-02-16,active,False
CUST10630,smb,143.8,2024-11-12,active,False
CUST10631,mid_market,2475.39,2019-09-09,active,False
CUST10632,mid_market,3405.1,2018-07-19,active,False
CUST10633,smb,173.19,2023-12-31,active,False
CUST10634,smb,180.02,2023-01-15,active,False
CUST10635,smb,253.7,2019-11-18,active,False
CUST10636,enterprise,15480.14,2021-05-06,active,False
CUST10637,smb,188.09,2022-10-26,active,False
CUST10638,smb,224.78,2023-09-18,active,False
CUST10639,smb,203.62,2020-08-11,active,False
CUST10640,mid_market,3418.34,2019-07-02,active,False
CUST10641,smb,351.68,2018-02-07,active,False
CUST10642,smb,208.92,2023-12-27,active,False
CUST10643,smb,223.29,2023-09-13,active,False
CUST10644,smb,386.21,2024-08-26,active,False
CUST10645,smb,240.99,2023-03-26,active,False
CUST10646,mid_market,3977.7,2019-06-29,active,False
CUST10647,smb,324.1,2019-09-07,active,False
CUST10648,smb,164.55,2019-09-13,active,False
CUST10649,mid_market,1533.1,2021-03-17,active,False
CUST10650,mid_market,1309.01,2024-09-29,active,False
CUST10651,smb,337.97,2022-11-02,active,False
CUST10652,smb,178.2,2021-01-14,active,False
CUST10653,smb,296.25,2023-03-01,active,False
CUST10654,mid_market,2528.44,2023-11-05,active,False
CUST10655,mid_market,3443.19,2020-10-28,active,False
CUST10656,mid_market,3202.62,2023-11-24,active,False
CUST10657,smb,100.4,2018-02-16,active,False
CUST10658,smb,188.3,2020-03-05,active,False
CUST10659,smb,246.43,2019-03-11,active,False
CUST10660,smb,337.16,2019-04-02,active,False
CUST10661,mid_market,3084.89,2019-06-03,active,False
CUST10662,smb,255.81,2020-07-25,active,False
CUST10663,smb,338.68,2023-01-27,active,False
CUST10664,smb,219.18,2022-02-21,active,False
CUST10665,mid_market,978.11,2021-02-01,active,False
CUST10666,smb,358.57,2021-06-24,active,False
CUST10667,mid_market,2485.1,2019-04-14,active,False
CUST10668,enterprise,33868.9,2023-02-27,active,False
CUST10669,mid_market,2054.66,2023-04-14,active,False
CUST10670,mid_market,2683.37,2021-11-03,active,False
CUST10671,mid_market,1859.5,2023-09-13,active,False
CUST10672,smb,211.06,2023-08-21,active,False
CUST10673,mid_market,1271.67,2023-08-18,active,False
CUST10674,smb,317.31,2018-09-23,active,False
CUST10675,smb,169.69,2018-08-09,active,False
CUST10676,smb,176.55,2021-01-27,active,False
CUST10677,smb,193.34,2018-05-26,active,False
CUST10678,smb,218.28,2018-02-11,active,False
CUST10679,enterprise,26437.25,2018-12-01,active,False
CUST10680,smb,298.5,2018-11-05,active,False
CUST10681,smb,296.22,2020-04-12,active,False
CUST10682,smb,215.58,2020-04-27,active,False
CUST10683,smb,234.21,2023-09-26,active,False
CUST10684,smb,124.9,2024-04-23,active,False
CUST10685,smb,246.88,2019-03-12,active,False
CUST10686,smb,360.66,2020-08-29,active,False
CUST10687,smb,227.34,2021-07-23,active,False
CUST10688,smb,380.16,2019-11-30,active,False
CUST10689,smb,129.85,2020-04-25,active,False
CUST10690,smb,315.81,2022-09-11,active,False
CUST10691,smb,306.56,2020-12-23,active,False
CUST10692,smb,298.09,2022-12-04,active,False
CUST10693,enterprise,29211.43,2018-07-11,active,False
CUST10694,mid_market,871.39,2021-05-15,active,False
CUST10695,smb,317.48,2020-03-04,active,False
CUST10696,mid_market,2398.99,2020-01-08,active,False
CUST10697,smb,247.74,2021-04-12,active,False
CUST10698,smb,96.28,2020-02-11,active,False
CUST10699,smb,140.28,2023-04-22,active,False
CUST10700,smb,371.52,2019-04-20,active,False
CUST10701,smb,180.97,2024-04-01,active,False
CUST10702,smb,206.04,2020-07-15,active,False
CUST10703,mid_market,1405.45,2021-09-08,active,False
CUST10704,smb,282.3,2019-03-07,active,False
CUST10705,mid_market,3170.24,2024-06-07,active,False
CUST10706,smb,374.8,2022-07-02,active,False
CUST10707,smb,259.86,2023-05-22,active,False
CUST10708,smb,168.2,2024-04-05,active,False
CUST10709,smb,102.71,2024-12-19,active,False
CUST10710,smb,165.16,2019-10-12,active,False
CUST10711,smb,277.88,2020-04-20,active,False
CUST10712,smb,391.71,2019-09-12,active,False
CUST10713,smb,105.34,2021-07-06,active,False
CUST10714,mid_market,2042.77,2024-04-14,active,False
CUST10715,smb,293.52,2023-03-02,active,False
CUST10716,mid_market,2638.63,2021-12-22,active,False
CUST10717,smb,288.54,2021-04-25,active,False
CUST10718,smb,228.23,2023-02-09,active,False
CUST10719,enterprise,16545.17,2021-04-09,active,False
CUST10720,smb,234.48,2024-03-22,active,False
CUST10721,mid_market,2020.92,2021-11-30,active,False
CUST10722,mid_market,3069.75,2022-08-27,active,False
CUST10723,enterprise,13491.99,2022-10-03,active,False
CUST10724,mid_market,2387.67,2023-03-13,active,False
CUST10725,smb,386.9,2021-05-06,active,False
CUST10726,smb,250.17,2020-09-16,active,False
CUST10727,smb,155.91,2020-11-26,active,False
CUST10728,smb,379.47,2024-07-25,active,False
CUST10729,smb,158.13,2018-10-08,active,False
CUST10730,smb,320.38,2022-12-05,active,False
CUST10731,smb,115.05,2024-09-20,active,False
CUST10732,enterprise,35266.87,2018-07-03,active,False
CUST10733,smb,137.78,2022-04-29,active,False
CUST10734,smb,206.14,2022-03-02,active,False
CUST10735,mid_market,3889.99,2020-05-04,active,False
CUST10736,smb,265.41,2018-08-30,active,False
CUST10737,mid_market,1644.79,2022-09-29,active,False
CUST10738,mid_market,802.01,2021-08-27,active,False
CUST10739,smb,82.17,2023-04-06,active,False
CUST10740,mid_market,1678.68,2018-08-15,active,False
CUST10741,smb,248.59,2024-07-17,active,False
CUST10742,smb,235.17,2022-05-23,active,False
CUST10743,enterprise,37500.21,2021-02-05,active,False
CUST10744,smb,324.51,2021-03-12,active,False
CUST10745,smb,375.92,2024-08-30,active,False
CUST10746,smb,243.77,2021-11-14,active,False
CUST10747,smb,222.93,2022-01-23,active,False
CUST10748,smb,261.15,2022-07-17,active,False
CUST10749,smb,199.09,2020-03-09,active,False
CUST10750,mid_market,1474.6,2019-10-02,active,False
CUST10751,mid_market,3477.31,2023-04-04,active,False
CUST10752,mid_market,2977.7,2020-03-27,active,False
CUST10753,smb,184.21,2018-03-29,active,False
CUST10754,mid_market,2228.1,2021-05-17,active,False
CUST10755,smb,152.14,2018-01-26,active,False
CUST10756,smb,260.11,2021-12-18,active,False
CUST10757,smb,194.67,2022-07-05,active,False
CUST10758,smb,360.18,2024-06-18,active,False
CUST10759,smb,249.08,2022-04-01,active,False
CUST10760,smb,211.75,2020-06-18,active,False
CUST10761,mid_market,3198.78,2022-06-30,active,False
CUST10762,smb,369.63,2022-02-21,active,False
CUST10763,mid_market,3415.74,2023-03-10,active,False
CUST10764,smb,238.37,2024-06-16,active,False
CUST10765,smb,194.06,2018-09-05,active,False
CUST10766,mid_market,2918.81,2023-01-09,active,False
CUST10767,mid_market,3413.98,2023-08-20,active,False
CUST10768,smb,393.16,2020-04-19,active,False
CUST10769,smb,226.32,2020-10-28,active,False
CUST10770,smb,293.84,2020-11-25,active,False
CUST10771,enterprise,17379.3,2020-08-12,active,False
CUST10772,mid_market,1079.88,2024-02-25,active,False
CUST10773,smb,160.98,2020-04-13,active,False
CUST10774,smb,84.64,2021-01-23,active,False
CUST10775,mid_market,2430.17,2022-02-03,active,False
CUST10776,mid_market,1994.1,2019-10-07,active,False
CUST10777,smb,297.05,2022-11-19,active,False
CUST10778,smb,276.9,2021-08-29,active,False
CUST10779,smb,133.72,2019-03-11,active,False
CUST10780,smb,295.62,2019-04-21,active,False
CUST10781,smb,139.97,2018-03-11,active,False
CUST10782,smb,81.91,2022-01-27,active,False
CUST10783,mid_market,3904.62,2023-08-09,active,False
CUST10784,mid_market,886.35,2024-12-09,active,False
CUST10785,smb,189.36,2022-08-14,active,False
CUST10786,smb,284.0,2024-10-13,active,False
CUST10787,smb,198.52,2024-11-30,active,False
CUST10788,mid_market,2019.87,2022-04-18,active,False
CUST10789,enterprise,31127.28,2020-08-16,active,False
CUST10790,mid_market,2726.89,2024-03-15,active,False
CUST10791,smb,245.88,2022-06-05,active,False
CUST10792,smb,363.62,2023-09-15,active,False
CUST10793,smb,114.6,2019-08-02,active,False
CUST10794,smb,230.33,2024-08-26,active,False
CUST10795,mid_market,1565.01,2021-01-01,active,False
CUST10796,smb,91.78,2024-02-10,active,False
CUST10797,mid_market,3932.91,2020-08-17,active,False
CUST10798,mid_market,3148.89,2024-04-18,active,False
CUST10799,smb,149.18,2022-09-16,active,False
CUST10800,smb,208.78,2019-08-10,active,False
CUST10801,mid_market,1523.28,2019-01-15,active,False
CUST10802,mid_market,2991.54,2019-02-08,active,False
CUST10803,smb,192.14,2020-08-15,active,False
CUST10804,enterprise,37435.6,2018-04-23,active,False
CUST10805,smb,146.42,2021-11-02,active,False
CUST10806,smb,191.94,2022-08-13,active,False
CUST10807,mid_market,3781.81,2023-03-18,active,False
CUST10808,mid_market,3630.98,2024-07-14,active,False
CUST10809,mid_market,1738.14,2023-08-08,active,False
CUST10810,smb,234.58,2024-12-15,active,False
CUST10811,mid_market,3627.86,2022-03-24,active,False
CUST10812,smb,294.6,2023-12-19,active,False
CUST10813,mid_market,2839.29,2023-06-03,active,False
CUST10814,smb,291.38,2023-10-26,active,False
CUST10815,mid_market,3747.14,2020-11-15,active,False
CUST10816,enterprise,24549.56,2021-08-19,active,False
CUST10817,smb,138.17,2024-05-25,active,False
CUST10818,smb,231.27,2021-03-01,active,False
CUST10819,mid_market,3132.44,2022-03-30,active,False
CUST10820,mid_market,2374.83,2022-06-25,active,False
CUST10821,smb,180.24,2019-04-18,active,False
CUST10822,mid_market,2932.26,2018-02-28,active,False
CUST10823,mid_market,2240.74,2022-11-13,active,False
CUST10824,smb,388.1,2023-07-24,active,False
CUST10825,mid_market,1926.85,2022-01-28,active,False
CUST10826,smb,309.6,2022-08-08,active,False
CUST10827,smb,257.62,2018-06-20,active,False
CUST10828,smb,104.82,2019-03-11,active,False
CUST10829,smb,230.32,2023-03-01,active,False
CUST10830,smb,89.33,2022-06-13,active,False
CUST10831,smb,332.75,2019-05-21,active,False
CUST10832,enterprise,31504.96,2022-03-13,active,False
CUST10833,mid_market,961.64,2018-03-31,active,False
CUST10834,smb,239.9,2023-07-08,active,False
CUST10835,mid_market,3876.93,2018-03-10,active,False
CUST10836,enterprise,17108.44,2023-11-11,active,False
CUST10837,mid_market,3693.77,2019-07-26,active,False
CUST10838,smb,128.35,2019-10-10,active,False
CUST10839,mid_market,821.13,2024-06-24,active,False
CUST10840,smb,249.77,2023-09-13,active,False
CUST10841,smb,156.56,2020-05-10,active,False
CUST10842,smb,361.35,2019-04-11,active,False
CUST10843,mid_market,2956.55,2018-10-08,active,False
CUST10844,smb,299.8,2020-10-04,active,False
CUST10845,mid_market,2954.5,2022-01-25,active,False
CUST10846,smb,297.27,2021-06-13,active,False
CUST10847,smb,319.08,2024-04-10,active,False
CUST10848,enterprise,29436.4,2023-08-20,active,False
CUST10849,smb,346.97,2019-10-28,active,False
CUST10850,smb,258.6,2024-04-22,active,False
CUST10851,smb,192.22,2021-03-26,active,False
CUST10852,smb,229.39,2018-02-14,active,False
CUST10853,smb,220.88,2023-12-17,active,False
CUST10854,smb,186.4,2023-02-28,active,False
CUST10855,smb,212.95,2020-06-27,active,False
CUST10856,mid_market,2031.96,2024-02-21,active,False
CUST10857,smb,115.56,2024-05-04,active,False
CUST10858,smb,345.78,2024-09-05,active,False
CUST10859,smb,322.07,2024-05-21,active,False
CUST10860,smb,188.01,2019-11-16,active,False
CUST10861,mid_market,3824.42,2021-11-26,active,False
CUST10862,smb,383.8,2019-03-19,active,False
CUST10863,mid_market,3541.5,2022-10-09,active,False
CUST10864,mid_market,893.99,2021-06-29,active,False
CUST10865,smb,198.79,2024-02-26,active,False
CUST10866,mid_market,2263.48,2024-04-21,active,False
CUST10867,enterprise,30998.92,2020-03-23,active,False
CUST10868,enterprise,28313.99,2020-03-17,active,False
CUST10869,smb,297.08,2018-03-23,active,False
CUST10870,smb,325.51,2021-07-14,active,False
CUST10871,smb,383.5,2020-09-10,active,False
CUST10872,mid_market,2564.83,2024-12-19,active,False
CUST10873,smb,369.29,2023-09-22,active,False
CUST10874,mid_market,3407.42,2021-03-11,active,False
CUST10875,smb,188.14,2021-12-22,active,False
CUST10876,smb,340.37,2022-05-25,active,False
CUST10877,mid_market,1175.5,2024-04-27,active,False
CUST10878,smb,130.8,2024-12-19,active,False
CUST10879,mid_market,3975.61,2020-12-05,active,False
CUST10880,smb,217.18,2020-07-27,active,False
CUST10881,mid_market,2273.98,2022-12-28,active,False
CUST10882,smb,384.33,2019-11-29,active,False
CUST10883,smb,195.79,2018-12-26,active,False
CUST10884,smb,155.83,2019-12-24,active,False
CUST10885,smb,104.9,2020-03-19,active,False
CUST10886,mid_market,2472.38,2022-04-27,active,False
CUST10887,smb,143.9,2023-02-24,active,False
CUST10888,smb,100.74,2019-02-20,active,False
CUST10889,mid_market,3401.82,2018-04-25,active,False
CUST10890,enterprise,18515.1,2019-02-25,active,False
CUST10891,mid_market,2654.05,2024-05-18,active,False
CUST10892,mid_market,1134.87,2019-10-27,active,False
CUST10893,smb,241.79,2021-09-12,active,False
CUST10894,smb,282.19,2021-10-14,active,False
CUST10895,smb,223.96,2019-12-12,active,False
CUST10896,smb,187.99,2023-11-28,active,False
CUST10897,mid_market,1795.06,2018-06-16,active,False
CUST10898,smb,115.0,2021-09-14,active,False
CUST10899,enterprise,11702.12,2020-11-23,active,False
CUST10900,mid_market,2386.23,2023-06-24,active,False
CUST10901,mid_market,1244.25,2019-05-20,active,False
CUST10902,mid_market,1515.04,2024-09-13,active,False
CUST10903,smb,132.74,2023-07-19,active,False
CUST10904,smb,336.79,2023-03-07,active,False
CUST10905,mid_market,2239.09,2021-06-18,active,False
CUST10906,enterprise,25682.87,2022-07-01,active,False
CUST10907,smb,266.55,2019-06-15,active,False
CUST10908,enterprise,20684.32,2018-01-21,active,False
CUST10909,smb,175.5,2023-03-21,active,False
CUST10910,smb,202.38,2021-02-20,active,False
