pageview_id,creative_id,position_in_feed,loaded_ts_ms,first_render_ts_ms,total_visible_ms,max_viewport_pct,avg_viewport_pct,uninterrupted_visible_ms,refresh_count,is_sticky,is_preload,click_occurred,click_ts_ms,time_to_click_ms,credited_click
TR02701,C017,2,412,2081,2164,66.4,66.4,2164,0,0,0,1,4757,512,0
TR02701,C018,3,1111,1369,486,78.0,78.0,486,0,0,0,1,4757,2902,0
TR02701,C025,4,172,771,3665,94.4,89.9,2098,0,0,0,1,4757,1652,0
TR02701,C031,5,1571,181,1711,90.5,53.8,1235,0,0,0,1,4757,192,0
TR02701,C033,6,893,0,1221,64.5,64.5,1221,0,0,1,1,4757,3536,0
TR02701,C044,7,1287,1115,1935,72.0,66.3,1440,0,0,0,1,4757,966,0
TR02701,C050,8,1167,0,1732,29.0,29.0,1732,0,0,1,1,4757,3025,0
TR02702,C016,1,443,1506,8612,67.2,67.2,8612,1,1,0,1,5995,4123,0
TR02702,C021,2,1511,1456,548,99.2,99.2,548,0,0,0,1,5995,3991,0
TR02702,C024,3,1826,1353,503,99.0,99.0,503,0,0,0,1,5995,4139,0
TR02702,C028,4,3388,428,6950,86.9,63.4,3915,0,0,0,1,5995,3316,0
TR02702,C031,5,2517,2034,1306,79.1,79.1,1306,0,0,0,1,5995,2655,0
TR02702,C037,6,1935,1686,6440,89.3,89.3,6440,0,1,0,1,5995,2131,1
TR02702,C038,7,3268,2922,541,87.2,87.2,541,0,0,0,1,5995,2532,0
TR02702,C049,8,3185,124,2881,94.3,93.6,2464,1,0,0,1,5995,2863,0
TR02703,C016,1,3577,2008,9393,68.0,57.2,4488,0,0,0,1,6405,4236,1
TR02703,C023,2,2601,873,2825,22.5,22.5,2825,0,0,0,1,6405,2707,0
TR02703,C037,3,726,144,10696,98.6,98.6,10696,3,1,0,1,6405,4435,0
TR02703,C046,4,2180,1008,2540,81.6,76.1,1893,1,0,0,1,6405,1407,0
TR02704,C010,1,2336,694,2975,49.1,49.1,2975,0,0,0,0,-1,-1,0
TR02704,C013,2,274,875,4157,31.3,26.3,2287,0,0,0,0,-1,-1,0
TR02704,C017,3,2102,3842,2373,57.9,57.9,2373,0,0,0,0,-1,-1,0
TR02704,C018,4,3357,3223,3214,64.1,61.1,2656,0,0,0,0,-1,-1,0
TR02704,C032,5,5016,210,3851,92.0,71.3,2964,0,0,0,0,-1,-1,0
TR02705,C012,1,1874,1179,1967,71.9,47.2,1136,0,0,0,0,-1,-1,0
TR02705,C013,2,1007,927,3527,67.6,67.6,3527,3,1,0,0,-1,-1,0
TR02705,C017,3,364,839,3341,81.1,58.2,1936,1,0,0,0,-1,-1,0
TR02705,C023,4,402,0,1598,22.4,22.4,1598,0,0,1,0,-1,-1,0
TR02705,C025,5,1689,1329,3339,22.3,22.3,3339,0,0,0,0,-1,-1,0
TR02705,C038,6,247,457,3245,25.4,25.4,3245,0,0,0,0,-1,-1,0
TR02705,C045,7,1116,2255,2882,28.6,28.6,2882,0,0,0,0,-1,-1,0
TR02706,C006,1,1580,1899,5272,67.2,49.1,2951,0,0,0,1,5824,3293,1
TR02706,C007,2,1516,3068,3964,44.1,44.1,3964,0,0,0,1,5824,1208,0
TR02706,C027,3,2112,446,5808,98.7,72.7,2413,2,0,0,1,5824,4563,0
TR02706,C030,4,1506,4074,2867,29.8,29.8,2867,0,0,0,1,5824,1117,0
TR02706,C031,5,3066,1184,2741,40.1,40.1,2741,0,0,0,1,5824,1899,0
TR02706,C032,6,2259,4423,3492,45.6,45.6,3492,0,0,0,1,5824,2091,0
TR02706,C045,7,2836,442,2902,77.7,51.2,881,3,0,0,1,5824,2970,0
TR02706,C050,8,925,2765,2513,61.0,61.0,2513,0,0,0,1,5824,546,0
TR02707,C004,1,5,2049,1392,72.1,72.1,1392,0,0,0,0,-1,-1,0
TR02707,C009,2,2080,4466,795,65.2,65.2,795,0,0,0,0,-1,-1,0
TR02707,C010,3,434,1813,6017,60.7,37.3,3770,0,0,0,0,-1,-1,0
TR02707,C017,4,2280,473,2756,72.9,72.9,2756,0,0,0,0,-1,-1,0
TR02707,C025,5,832,160,2408,63.3,63.3,2408,0,0,0,0,-1,-1,0
TR02707,C027,6,1213,3146,2210,85.1,85.1,2210,0,0,0,0,-1,-1,0
TR02707,C031,7,1830,644,4663,78.0,58.0,2741,0,0,0,0,-1,-1,0
TR02708,C026,1,3428,473,2783,75.7,75.7,2783,0,0,0,0,-1,-1,0
TR02708,C039,2,1587,3722,11732,90.4,90.4,11732,2,1,0,0,-1,-1,0
TR02708,C041,3,241,319,5980,86.3,61.1,2415,3,0,0,0,-1,-1,0
TR02708,C045,4,5456,712,3051,99.0,99.0,3051,0,0,0,0,-1,-1,0
TR02708,C046,5,1115,295,3951,76.0,51.6,2495,1,0,0,0,-1,-1,0
TR02709,C022,1,1081,113,4548,57.4,45.8,2287,1,0,0,0,-1,-1,0
TR02709,C030,2,1933,1816,1076,73.8,73.8,1076,0,0,0,0,-1,-1,0
TR02709,C039,3,1376,2267,4201,40.6,40.1,3326,0,0,0,0,-1,-1,0
TR02709,C044,4,1161,369,6203,41.7,34.4,3441,0,0,0,0,-1,-1,0
TR02709,C049,5,2998,1506,1363,71.5,36.8,1029,0,0,0,0,-1,-1,0
TR02710,C022,1,2545,1823,14222,86.7,86.7,14222,0,1,0,1,9522,6523,0
TR02710,C023,2,5481,1640,15532,67.8,67.8,15532,0,1,0,1,9522,7650,1
TR02710,C032,3,4385,271,4123,70.3,65.5,2324,1,0,0,1,9522,3766,0
TR02710,C036,4,2917,1409,2579,78.3,53.9,1945,1,0,0,1,9522,3589,0
TR02710,C040,5,5445,1318,5394,78.9,61.7,1954,3,0,0,1,9522,4662,0
TR02710,C046,6,3353,3196,13446,66.2,66.2,13446,0,1,0,1,9522,7120,0
TR02711,C010,1,487,1683,3303,55.7,50.6,2810,0,0,0,0,-1,-1,0
TR02711,C017,2,839,869,4669,95.1,51.1,3078,0,0,0,0,-1,-1,0
TR02711,C034,3,2598,1956,804,76.7,76.7,804,0,0,0,0,-1,-1,0
TR02711,C035,4,1399,366,3343,82.5,45.4,1409,3,0,0,0,-1,-1,0
TR02711,C047,5,936,1083,5963,81.0,81.0,5963,0,1,0,0,-1,-1,0
TR02712,C034,1,398,1061,358,85.3,85.3,358,0,0,0,0,-1,-1,0
TR02712,C036,2,908,1095,5225,60.3,60.3,5225,0,1,0,0,-1,-1,0
TR02712,C040,3,248,1892,2943,71.7,71.7,2943,0,0,0,0,-1,-1,0
TR02712,C041,4,1921,3818,1181,50.5,50.5,1181,0,0,0,0,-1,-1,0
TR02712,C046,5,2039,3289,3422,55.5,55.5,3422,0,0,0,0,-1,-1,0
TR02713,C006,1,2098,3826,1549,46.8,46.8,1549,0,0,0,1,10922,5547,0
TR02713,C008,2,1972,1842,5404,96.4,65.3,3728,0,0,0,1,10922,1240,1
TR02713,C037,3,11,0,5158,76.3,76.3,5158,0,0,1,1,10922,5764,0
TR02713,C045,4,1897,812,1872,58.9,58.9,1872,0,0,0,1,10922,8238,0
TR02714,C005,1,235,666,3159,94.1,94.1,3159,0,0,0,0,-1,-1,0
TR02714,C007,2,1859,4657,6614,85.2,79.7,3922,0,0,0,0,-1,-1,0
TR02714,C028,3,3435,4225,3568,85.4,83.9,3148,0,0,0,0,-1,-1,0
TR02714,C037,4,636,7,3340,61.5,55.0,1735,1,0,0,0,-1,-1,0
TR02715,C003,1,3519,1859,694,96.7,96.7,694,0,0,0,1,6606,4053,0
TR02715,C025,2,269,2202,1572,88.6,88.6,1572,0,0,0,1,6606,2832,0
TR02715,C031,3,2147,1291,4900,88.6,51.6,3310,0,0,0,1,6606,1170,1
TR02715,C037,4,652,0,619,58.1,58.1,619,0,0,1,1,6606,5987,0
TR02715,C040,5,1231,787,4834,92.9,68.2,2083,3,0,0,1,6606,4656,0
TR02715,C044,6,1364,759,5905,59.9,42.4,3302,0,0,0,1,6606,4285,0
TR02716,C024,1,2103,989,8520,74.5,74.5,8520,0,1,1,0,-1,-1,0
TR02716,C028,2,43,316,4196,73.9,66.8,2219,2,0,0,0,-1,-1,0
TR02716,C032,3,1425,2664,5184,75.4,47.1,2967,0,0,0,0,-1,-1,0
TR02716,C038,4,4,2343,8240,84.3,84.3,8240,0,1,0,0,-1,-1,0
TR02716,C039,5,1368,2810,6024,42.0,36.0,3680,0,0,0,0,-1,-1,0
TR02716,C045,6,1832,1047,3695,86.3,78.8,1825,2,0,0,0,-1,-1,0
TR02717,C005,1,1406,3516,4378,46.1,39.9,2938,0,0,0,1,9246,1096,0
TR02717,C006,2,554,2132,3813,94.2,60.8,1959,0,0,0,1,9246,2376,0
TR02717,C019,3,2767,5456,1866,67.2,67.2,1866,0,0,0,1,9246,1924,0
TR02717,C022,4,1160,788,2881,84.8,84.8,2881,0,0,0,1,9246,5577,1
TR02717,C039,5,1624,0,3634,68.5,68.5,3634,0,0,1,1,9246,5612,0
TR02717,C040,6,3131,6756,1081,37.0,37.0,1081,0,0,0,1,9246,1409,0
TR02718,C004,1,3937,3918,3343,50.8,37.6,3028,0,0,0,1,10171,4412,0
TR02718,C012,2,4541,191,4802,87.6,67.0,3470,0,0,0,1,10171,2404,0
TR02718,C019,3,928,1875,10735,74.1,74.1,10735,0,1,0,1,10171,2439,0
TR02718,C020,4,2266,453,15243,94.4,94.4,15243,0,1,0,1,10171,5525,1
TR02718,C035,5,3707,517,3855,45.5,37.7,2478,0,0,0,1,10171,1859,0
TR02718,C038,6,3757,3848,3189,93.0,62.8,1844,0,0,0,1,10171,3190,0
TR02718,C046,7,3377,4319,2969,44.6,44.6,2969,0,0,0,1,10171,2883,0
TR02719,C025,1,985,857,4602,72.0,43.3,2648,0,0,0,0,-1,-1,0
TR02719,C029,2,2123,583,3124,69.0,35.5,2225,0,0,0,0,-1,-1,0
TR02719,C032,3,1362,759,2938,41.1,41.1,2938,0,0,0,0,-1,-1,0
TR02719,C040,4,1105,1564,3629,74.1,72.3,2085,0,0,0,0,-1,-1,0
TR02719,C043,5,1798,2506,3728,43.4,43.4,3728,0,0,0,0,-1,-1,0
TR02720,C009,1,803,1461,4189,79.5,69.1,2425,0,0,0,1,8762,403,0
TR02720,C013,2,1815,1054,4295,94.1,65.3,2587,0,0,0,1,8762,976,1
TR02720,C022,3,1854,654,500,67.7,62.6,273,0,0,0,1,8762,3268,0
TR02720,C023,4,598,2988,3994,64.9,64.9,3994,0,0,0,1,8762,1780,0
TR02720,C025,5,1587,178,8010,80.7,80.7,8010,0,1,0,1,8762,574,0
TR02720,C041,6,2914,2137,2291,97.3,97.3,2291,0,0,0,1,8762,4334,0
TR02720,C043,7,2650,1159,2295,52.8,34.5,1403,0,0,0,1,8762,762,0
TR02721,C014,1,654,0,2828,33.7,33.7,2828,0,0,1,1,7062,4234,0
TR02721,C019,2,1795,1300,5632,85.6,68.7,4163,0,0,0,1,7062,1599,1
TR02721,C020,3,170,393,2603,92.3,80.1,1436,0,0,0,1,7062,843,0
TR02721,C028,4,2241,711,3970,38.1,38.1,3970,0,0,0,1,7062,2381,0
TR02721,C030,5,1156,479,1330,95.5,77.0,990,0,0,0,1,7062,2149,0
TR02721,C031,6,1086,924,3405,40.8,37.8,2355,0,0,0,1,7062,1286,0
TR02721,C033,7,311,1904,1097,37.4,37.4,1097,0,0,0,1,7062,4061,0
TR02721,C050,8,1742,474,3495,64.9,63.7,1648,3,0,0,1,7062,812,0
TR02722,C025,1,3158,91,13528,61.6,61.6,13528,0,1,0,0,-1,-1,0
TR02722,C026,2,1409,2898,6125,82.5,75.6,3556,0,0,0,0,-1,-1,0
TR02722,C028,3,646,539,3318,75.4,75.4,3318,0,0,0,0,-1,-1,0
TR02722,C030,4,370,5630,2564,36.4,36.4,2564,0,0,0,0,-1,-1,0
TR02722,C037,5,1824,941,5369,89.5,59.1,2247,3,0,0,0,-1,-1,0
TR02723,C011,1,599,76,4516,66.3,65.6,3083,0,0,0,1,6838,166,1
TR02723,C017,2,1246,1654,3739,69.6,39.7,2457,0,0,0,1,6838,10,0
TR02723,C021,3,1984,964,4852,78.5,59.8,2539,0,0,0,1,6838,1431,0
TR02723,C025,4,2672,40,2313,59.7,59.7,2313,0,0,0,1,6838,4485,0
TR02723,C036,5,1713,1544,4066,97.6,92.8,3229,0,0,0,1,6838,1033,0
TR02723,C040,6,308,337,4151,50.3,49.6,2874,0,0,0,1,6838,1352,0
TR02724,C002,1,3537,0,6224,67.4,67.4,6224,0,0,1,1,9085,2861,0
TR02724,C005,2,2145,1499,2867,99.3,92.8,2425,0,0,0,1,9085,859,0
TR02724,C006,3,4047,65,1547,75.0,75.0,1547,0,0,0,1,9085,7473,0
TR02724,C028,4,4005,4932,1878,91.2,91.2,1878,0,0,0,1,9085,2275,0
TR02724,C036,5,1549,0,5852,72.1,72.1,5852,0,0,1,1,9085,3233,0
TR02724,C048,6,637,1259,6329,95.9,94.7,3461,0,0,0,1,9085,2179,1
TR02725,C013,1,3115,0,5063,72.8,72.8,5063,0,0,1,1,18453,13390,0
TR02725,C021,2,158,3195,6125,94.5,71.5,3374,0,0,0,1,18453,5133,1
TR02725,C024,3,5417,0,8230,24.3,24.3,8230,0,0,1,1,18453,10223,0
TR02725,C039,4,2953,2389,2862,31.4,31.4,2862,0,0,0,1,18453,13202,0
TR02725,C049,5,4691,1531,2637,92.3,50.3,1953,0,0,0,1,18453,5277,0
TR02726,C004,1,310,1775,4027,94.4,93.4,2039,0,0,0,0,-1,-1,0
TR02726,C005,2,2934,1998,8774,96.7,96.7,8774,0,1,0,0,-1,-1,0
TR02726,C012,3,2793,2044,2928,56.0,54.3,2296,1,0,0,0,-1,-1,0
TR02726,C019,4,3700,226,11147,60.2,60.2,11147,0,1,0,0,-1,-1,0
TR02726,C032,5,2467,1074,3639,43.4,43.4,3639,0,0,0,0,-1,-1,0
TR02726,C036,6,4083,5033,3867,62.3,62.3,3867,0,0,0,0,-1,-1,0
TR02726,C037,7,3966,679,3803,81.1,81.1,3803,0,0,0,0,-1,-1,0
TR02726,C044,8,3633,1148,4460,77.4,62.8,2261,1,0,0,0,-1,-1,0
TR02727,C015,1,2198,1567,2964,78.1,65.5,1984,0,0,0,1,5905,88,0
TR02727,C023,2,1043,1442,1799,64.7,64.7,1799,0,0,0,1,5905,2664,1
TR02727,C027,3,289,2483,2303,43.4,43.4,2303,0,0,0,1,5905,1119,0
TR02727,C044,4,1781,345,962,93.8,53.9,531,0,0,0,1,5905,370,0
TR02728,C001,1,679,759,3648,92.6,92.6,3648,0,0,0,1,8029,3622,1
TR02728,C005,2,4012,1318,5867,94.7,62.4,2474,2,0,0,1,8029,3139,0
TR02728,C032,3,1579,3139,4938,73.1,55.8,3188,0,0,0,1,8029,1526,0
TR02728,C033,4,993,5253,3756,87.6,87.6,3756,0,0,0,1,8029,980,0
TR02728,C035,5,738,1257,2295,92.3,69.9,1523,2,0,0,1,8029,1144,0
TR02728,C040,6,616,3002,3855,95.7,69.9,1938,0,0,0,1,8029,3171,0
TR02728,C041,7,3927,1458,2739,46.8,46.8,2739,0,0,0,1,8029,3832,0
TR02729,C011,1,1038,982,3281,91.6,71.0,1920,0,0,0,1,7721,1432,0
TR02729,C020,2,566,1475,4031,94.3,94.2,2646,0,0,0,1,7721,2298,1
TR02729,C022,3,2675,3499,900,68.5,68.5,900,0,0,0,1,7721,3322,0
TR02729,C038,4,2536,236,3150,95.6,77.3,1780,0,0,0,1,7721,1055,0
TR02730,C001,1,2246,8246,1557,89.6,89.6,1557,0,0,0,1,9992,189,0
TR02730,C003,2,1019,0,5660,89.8,89.8,5660,0,0,1,1,9992,4332,0
TR02730,C028,3,234,2220,3942,42.5,42.5,3942,0,0,0,1,9992,3830,0
TR02730,C034,4,2891,4153,1862,77.7,77.7,1862,0,0,0,1,9992,3977,0
TR02730,C041,5,1583,7036,986,34.0,34.0,986,0,0,0,1,9992,1970,0
TR02730,C043,6,747,323,15024,94.7,94.7,15024,1,1,0,1,9992,5355,0
TR02730,C047,7,1521,5050,1645,59.7,59.7,1645,0,0,0,1,9992,3297,0
TR02730,C048,8,3251,3530,14334,73.1,73.1,14334,0,1,0,1,9992,7872,1
TR02731,C001,1,1077,0,1687,63.1,63.1,1687,0,0,1,0,-1,-1,0
TR02731,C002,2,1683,3135,616,78.9,78.9,616,0,0,0,0,-1,-1,0
TR02731,C012,3,2265,2198,3660,83.5,83.5,3660,0,0,0,0,-1,-1,0
TR02731,C029,4,312,382,3044,96.0,96.0,3044,0,0,0,0,-1,-1,0
TR02731,C032,5,2499,601,4876,100.0,68.7,1585,3,0,0,0,-1,-1,0
TR02732,C020,1,5368,4139,3224,49.5,48.2,2436,0,0,0,0,-1,-1,0
TR02732,C022,2,893,1748,5234,99.3,69.3,3698,0,0,0,0,-1,-1,0
TR02732,C030,3,3690,0,7987,43.9,43.9,7987,0,0,1,0,-1,-1,0
TR02732,C033,4,243,0,3649,38.7,38.7,3649,0,0,1,0,-1,-1,0
TR02732,C037,5,5581,202,17698,69.7,69.7,17698,2,1,0,0,-1,-1,0
TR02732,C044,6,1282,4990,2301,27.1,27.1,2301,0,0,0,0,-1,-1,0
TR02733,C002,1,137,0,2046,70.4,70.4,2046,0,0,1,1,5259,3213,0
TR02733,C005,2,1145,1051,3099,95.2,95.2,3099,0,1,0,1,5259,1109,1
TR02733,C023,3,576,555,1944,53.5,40.1,1353,0,0,0,1,5259,803,0
TR02733,C025,4,338,20,2505,69.6,55.1,1948,0,0,0,1,5259,1033,0
TR02733,C030,5,1128,0,1952,40.0,40.0,1952,0,0,1,1,5259,3307,0
TR02733,C031,6,481,0,1196,53.5,53.5,1196,0,0,1,1,5259,4063,0
TR02734,C009,1,2132,1437,3109,79.7,54.8,2285,0,0,0,0,-1,-1,0
TR02734,C022,2,4205,5183,2369,68.7,68.7,2369,0,0,0,0,-1,-1,0
TR02734,C027,3,444,2435,10063,87.8,87.8,10063,0,1,0,0,-1,-1,0
TR02734,C031,4,1024,3650,3464,94.3,94.3,3464,0,0,0,0,-1,-1,0
TR02734,C044,5,2101,1372,3830,95.8,95.8,3830,0,0,0,0,-1,-1,0
TR02735,C002,1,1420,605,8577,66.1,66.1,8577,0,1,0,1,8941,241,1
TR02735,C018,2,2823,0,3946,83.9,83.9,3946,0,0,1,1,8941,4995,0
TR02735,C029,3,1623,0,1590,47.7,47.7,1590,0,0,1,1,8941,7351,0
TR02735,C032,4,2100,4425,2099,21.4,21.4,2099,0,0,0,1,8941,2417,0
TR02735,C041,5,1876,0,3928,76.1,76.1,3928,0,0,1,1,8941,5013,0
TR02735,C047,6,522,73,5736,85.4,50.9,3788,0,0,0,1,8941,386,0
TR02735,C048,7,1886,3755,2989,45.1,45.1,2989,0,0,0,1,8941,2197,0
TR02735,C050,8,2054,2475,1809,91.3,91.3,1809,0,0,0,1,8941,4657,0
TR02736,C003,1,281,3268,6769,32.7,32.7,3981,0,0,0,1,10122,1853,0
TR02736,C013,2,1667,4463,204,80.6,80.6,204,0,0,0,1,10122,5455,0
TR02736,C021,3,743,1470,2963,60.9,60.9,2963,0,0,0,1,10122,5689,0
TR02736,C030,4,680,924,4932,89.5,64.4,2148,3,0,0,1,10122,3398,0
TR02736,C031,5,2926,1537,4119,33.7,32.5,3761,0,0,0,1,10122,1418,0
TR02736,C033,6,4321,252,2949,81.6,54.7,1802,0,0,0,1,10122,989,1
TR02736,C034,7,1365,4575,2096,95.1,95.1,2096,0,0,0,1,10122,3451,0
TR02736,C038,8,3944,3588,2911,24.1,24.1,2911,0,0,0,1,10122,3623,0
TR02737,C003,1,256,546,4471,59.6,40.3,3023,0,0,0,1,14667,2781,0
TR02737,C021,2,2307,1713,4779,50.4,47.8,2936,0,0,0,1,14667,2896,0
TR02737,C026,3,418,5452,382,63.3,63.3,382,0,0,0,1,14667,8833,0
TR02737,C038,4,5378,326,2713,98.1,98.1,2713,0,0,0,1,14667,11628,1
TR02737,C045,5,3436,1140,3354,65.2,49.2,2423,0,0,0,1,14667,2155,0
TR02737,C050,6,5909,1692,2028,61.5,61.5,2028,0,0,0,1,14667,10947,0
TR02738,C003,1,1019,768,2198,96.0,62.3,885,3,0,0,0,-1,-1,0
TR02738,C018,2,1405,2863,647,94.7,94.7,647,0,0,0,0,-1,-1,0
TR02738,C026,3,1929,1252,7137,96.2,96.2,7137,0,1,1,0,-1,-1,0
TR02738,C035,4,2704,169,398,44.9,44.9,398,0,0,0,0,-1,-1,0
TR02739,C005,1,790,477,7488,77.5,77.5,7488,0,1,0,1,7743,222,0
TR02739,C011,2,335,1529,2554,77.7,55.3,1291,0,0,0,1,7743,1790,0
TR02739,C021,3,1426,537,3335,93.5,75.2,2029,3,0,0,1,7743,1115,0
TR02739,C027,4,287,627,7657,74.8,74.8,7657,0,1,0,1,7743,541,1
TR02739,C029,5,235,2830,2010,55.9,55.9,2010,0,0,0,1,7743,2903,0
TR02739,C038,6,721,1583,7260,95.3,95.3,7260,1,1,0,1,7743,1100,0
TR02740,C003,1,2036,1373,5173,92.0,91.0,2823,0,0,0,0,-1,-1,0
TR02740,C005,2,3280,3861,6863,57.4,55.0,3879,0,0,0,0,-1,-1,0
TR02740,C012,3,687,1870,4208,86.0,43.5,3231,0,0,0,0,-1,-1,0
TR02740,C013,4,1373,0,1449,64.6,64.6,1449,0,0,1,0,-1,-1,0
TR02740,C015,5,4380,1219,3446,53.7,43.2,1989,0,0,0,0,-1,-1,0
TR02740,C033,6,2903,2221,15856,69.4,69.4,15856,0,1,0,0,-1,-1,0
TR02741,C004,1,3958,5588,2692,34.2,34.2,2692,0,0,0,0,-1,-1,0
TR02741,C016,2,2614,1276,249,21.1,21.1,249,0,0,0,0,-1,-1,0
TR02741,C018,3,2425,371,3937,99.7,56.9,2383,0,0,0,0,-1,-1,0
TR02741,C024,4,3382,1489,3594,94.3,94.3,3594,0,0,0,0,-1,-1,0
TR02741,C028,5,1323,5693,1029,62.1,62.1,1029,0,0,0,0,-1,-1,0
TR02741,C029,6,506,4905,2578,98.5,98.5,2578,0,0,0,0,-1,-1,0
TR02741,C033,7,843,4335,804,83.0,83.0,804,0,0,0,0,-1,-1,0
TR02741,C047,8,4057,0,3606,46.3,46.3,3606,0,0,1,0,-1,-1,0
TR02742,C002,1,72,2366,2567,64.7,64.7,2567,0,0,0,1,5922,989,0
TR02742,C006,2,3376,2769,3020,92.2,79.7,2157,0,0,0,1,5922,2321,0
TR02742,C014,3,1829,1312,7282,85.8,85.8,7282,0,1,0,1,5922,2672,0
TR02742,C031,4,1982,0,2729,33.5,33.5,2729,0,0,1,1,5922,3193,0
TR02742,C050,5,1767,2102,6389,96.3,96.3,6389,0,1,0,1,5922,2569,1
TR02743,C006,1,474,1413,6733,76.0,68.6,4693,0,0,0,1,8012,2664,1
TR02743,C012,2,1670,1085,4234,95.9,85.8,2293,2,0,0,1,8012,284,0
TR02743,C020,3,3288,3095,822,34.9,34.9,822,0,0,0,1,8012,4095,0
TR02743,C030,4,198,1964,5551,60.7,44.4,3135,0,0,0,1,8012,497,0
TR02743,C040,5,1635,1402,9610,71.1,71.1,9610,0,1,0,1,8012,3000,0
TR02744,C001,1,91,6223,2966,49.2,49.2,2966,0,0,0,0,-1,-1,0
TR02744,C003,2,451,5484,1232,27.9,27.9,1232,0,0,0,0,-1,-1,0
TR02744,C012,3,2680,1541,10387,81.3,81.3,10387,3,1,0,0,-1,-1,0
TR02744,C014,4,4556,1179,3682,82.2,53.3,2076,0,0,0,0,-1,-1,0
TR02744,C040,5,3165,2542,12631,77.4,77.4,12631,0,1,0,0,-1,-1,0
TR02744,C044,6,1712,3546,3991,63.3,41.7,2531,0,0,0,0,-1,-1,0
TR02745,C011,1,3427,2077,1697,52.4,52.4,1697,0,0,0,0,-1,-1,0
TR02745,C022,2,857,2269,3629,63.3,32.8,3155,0,0,0,0,-1,-1,0
TR02745,C043,3,3542,7196,266,83.8,83.8,266,0,0,0,0,-1,-1,0
TR02745,C044,4,5349,43,1440,20.7,20.7,1440,0,0,0,0,-1,-1,0
TR02745,C045,5,4416,767,13379,79.3,79.3,13379,0,1,1,0,-1,-1,0
TR02746,C005,1,849,2216,2844,85.4,85.4,2844,0,0,0,1,5197,137,0
TR02746,C009,2,1279,3297,2051,93.7,93.7,2051,0,0,0,1,5197,151,0
TR02746,C010,3,716,839,874,69.2,63.4,669,1,0,0,1,5197,1121,0
TR02746,C016,4,181,859,2194,35.6,27.4,1520,0,0,0,1,5197,7,0
TR02746,C020,5,1517,627,3762,96.9,66.9,1669,2,0,0,1,5197,1072,0
TR02746,C029,6,893,0,2560,42.9,42.9,2560,0,0,1,1,5197,2637,0
TR02746,C037,7,2272,27,4189,63.0,58.0,3627,0,0,0,1,5197,826,1
TR02746,C039,8,875,0,3652,23.4,23.4,3652,0,0,1,1,5197,1545,0
TR02747,C004,1,4792,2114,13795,76.7,76.7,13795,0,1,0,1,11665,4244,1
TR02747,C013,2,4673,3234,6901,52.3,48.8,3803,0,0,0,1,11665,3793,0
TR02747,C022,3,2438,81,5084,79.3,72.2,3069,0,0,0,1,11665,3962,0
TR02747,C031,4,2058,1451,15338,75.9,75.9,15338,1,1,0,1,11665,5124,0
TR02747,C037,5,5294,632,4199,75.5,42.1,1773,3,0,0,1,11665,3825,0
TR02747,C045,6,2788,3293,2544,65.6,48.0,1379,0,0,0,1,11665,1744,0
TR02747,C046,7,2147,1559,4050,89.2,53.1,3546,0,0,0,1,11665,1361,0
TR02747,C047,8,1651,0,5537,88.5,88.5,5537,0,0,1,1,11665,6128,0
TR02748,C019,1,2877,6930,642,20.6,20.6,642,0,0,0,0,-1,-1,0
TR02748,C020,2,5764,3090,5517,38.4,37.2,3807,0,0,0,0,-1,-1,0
TR02748,C041,3,1933,4223,4609,48.6,47.3,3698,0,0,0,0,-1,-1,0
TR02748,C048,4,4279,1114,6871,57.4,51.0,3676,0,0,0,0,-1,-1,0
TR02749,C004,1,1620,2614,1568,98.1,98.1,1568,0,0,0,1,2923,1259,0
TR02749,C017,2,462,0,741,30.0,30.0,741,0,0,1,1,2923,2182,0
TR02749,C020,3,1331,2099,1805,50.5,50.5,1805,0,0,0,1,2923,981,0
TR02749,C024,4,535,2387,691,49.1,49.1,691,0,0,0,1,2923,155,0
TR02749,C042,5,547,2467,1372,87.1,87.1,1372,0,0,0,1,2923,916,1
TR02749,C048,6,1287,2327,2788,30.5,30.5,2788,0,0,0,1,2923,2192,0
TR02749,C050,7,27,210,2063,91.4,70.7,977,3,0,0,1,2923,2104,0
TR02750,C001,1,1049,3858,3551,61.1,61.1,3551,0,0,0,1,7381,28,0
TR02750,C011,2,1203,0,1630,55.9,55.9,1630,0,0,1,1,7381,5751,0
TR02750,C015,3,2020,4115,1236,81.5,81.5,1236,0,0,0,1,7381,2030,0
TR02750,C016,4,503,1762,2019,83.0,83.0,2019,0,0,0,1,7381,3600,0
TR02750,C021,5,4,2642,1498,38.1,38.1,1498,0,0,0,1,7381,3241,0
TR02750,C035,6,899,1385,7250,60.3,60.3,7250,2,1,0,1,7381,1254,0
TR02750,C046,7,1525,786,7509,73.2,73.2,7509,0,1,0,1,7381,914,1
TR02750,C047,8,2179,4308,3816,59.3,59.3,3816,0,0,0,1,7381,743,0
TR02751,C003,1,956,5233,2872,54.2,54.2,2872,0,0,0,0,-1,-1,0
TR02751,C005,2,1072,1730,9188,92.7,92.7,9188,0,1,0,0,-1,-1,0
TR02751,C033,3,3931,177,4005,92.8,75.2,2754,0,0,0,0,-1,-1,0
TR02751,C035,4,1315,2783,2447,30.2,30.2,2447,0,0,0,0,-1,-1,0
TR02751,C041,5,4293,1340,2619,87.8,87.8,2619,0,0,0,0,-1,-1,0
TR02751,C042,6,1343,1313,7181,75.9,70.3,3943,0,0,0,0,-1,-1,0
