shipment_id,product_id,warehouse_id,ship_date,quantity,order_id
SHP03696,SKU190,WH02,2024-05-28,262,
SHP03902,SKU201,WH03,2024-05-28,11,
SHP04090,SKU212,WH02,2024-05-28,76,
SHP04170,SKU216,WH05,2024-05-28,86,
SHP04182,SKU217,WH02,2024-05-28,27,
SHP04307,SKU222,WH05,2024-05-28,73,ORD01801
SHP04339,SKU225,WH02,2024-05-28,39,ORD01835
SHP04352,SKU226,WH02,2024-05-28,49,
SHP04494,SKU235,WH02,2024-05-28,11,
SHP04503,SKU235,WH03,2024-05-28,67,
SHP04504,SKU235,WH03,2024-05-28,36,
SHP04564,SKU239,WH01,2024-05-28,92,
SHP04625,SKU242,WH04,2024-05-28,33,
SHP04776,SKU250,WH04,2024-05-28,135,
SHP04804,SKU252,WH04,2024-05-28,158,
SHP04817,SKU253,WH01,2024-05-28,159,
SHP04867,SKU256,WH02,2024-05-28,36,
SHP04874,SKU256,WH03,2024-05-28,249,
SHP05214,SKU274,WH04,2024-05-28,122,
SHP05281,SKU277,WH01,2024-05-28,146,
SHP05442,SKU283,WH05,2024-05-28,41,ORD01796
SHP05623,SKU293,WH02,2024-05-28,56,
SHP05685,SKU297,WH03,2024-05-28,107,
SHP05860,SKU306,WH05,2024-05-28,123,
SHP05915,SKU310,WH03,2024-05-28,329,
SHP06081,SKU319,WH02,2024-05-28,60,
SHP06166,SKU324,WH04,2024-05-28,42,
SHP06209,SKU327,WH02,2024-05-28,54,
SHP06424,SKU337,WH01,2024-05-28,23,
SHP06779,SKU355,WH05,2024-05-28,225,
SHP06819,SKU357,WH04,2024-05-28,165,
SHP07060,SKU371,WH02,2024-05-28,77,
SHP07086,SKU372,WH03,2024-05-28,7,
SHP07155,SKU377,WH02,2024-05-28,65,
SHP07156,SKU377,WH02,2024-05-28,43,
SHP07401,SKU391,WH04,2024-05-28,70,
SHP07415,SKU392,WH04,2024-05-28,48,
SHP00029,SKU002,WH04,2024-05-29,39,ORD01967
SHP00173,SKU010,WH05,2024-05-29,28,
SHP00475,SKU029,WH05,2024-05-29,29,
SHP00541,SKU033,WH05,2024-05-29,53,
SHP00595,SKU037,WH01,2024-05-29,44,
SHP00926,SKU055,WH02,2024-05-29,205,
SHP00933,SKU055,WH03,2024-05-29,16,
SHP01092,SKU063,WH01,2024-05-29,5,
SHP01514,SKU084,WH03,2024-05-29,58,
SHP01555,SKU085,WH04,2024-05-29,33,
SHP01663,SKU090,WH01,2024-05-29,43,
SHP01754,SKU094,WH01,2024-05-29,11,
SHP01841,SKU098,WH01,2024-05-29,116,
SHP01875,SKU099,WH04,2024-05-29,34,
SHP02139,SKU111,WH04,2024-05-29,74,
SHP02276,SKU120,WH03,2024-05-29,56,ORD01971
SHP02634,SKU139,WH01,2024-05-29,56,
SHP02700,SKU142,WH03,2024-05-29,6,
SHP02854,SKU149,WH01,2024-05-29,123,
SHP02901,SKU152,WH04,2024-05-29,56,
SHP02986,SKU156,WH05,2024-05-29,50,
SHP03147,SKU164,WH05,2024-05-29,355,
SHP03191,SKU167,WH01,2024-05-29,61,
SHP03198,SKU167,WH03,2024-05-29,31,
SHP03305,SKU171,WH03,2024-05-29,103,
SHP03353,SKU173,WH05,2024-05-29,35,
SHP03365,SKU174,WH03,2024-05-29,17,
SHP03446,SKU178,WH02,2024-05-29,234,
SHP03757,SKU194,WH04,2024-05-29,6,
SHP04008,SKU207,WH04,2024-05-29,104,
SHP04097,SKU212,WH03,2024-05-29,95,
SHP04165,SKU216,WH04,2024-05-29,87,ORD01778
SHP04211,SKU218,WH03,2024-05-29,7,
SHP04300,SKU222,WH02,2024-05-29,476,
SHP04430,SKU231,WH01,2024-05-29,15,
SHP04604,SKU241,WH04,2024-05-29,15,
SHP04712,SKU248,WH02,2024-05-29,45,
SHP04720,SKU248,WH03,2024-05-29,25,
SHP05045,SKU266,WH04,2024-05-29,39,ORD02019
SHP05098,SKU268,WH04,2024-05-29,37,
SHP05374,SKU281,WH01,2024-05-29,149,
SHP05520,SKU287,WH03,2024-05-29,73,
SHP05654,SKU295,WH04,2024-05-29,71,
SHP05875,SKU308,WH02,2024-05-29,117,
SHP06029,SKU315,WH05,2024-05-29,56,
SHP06060,SKU317,WH04,2024-05-29,72,
SHP06126,SKU321,WH05,2024-05-29,29,
SHP06206,SKU326,WH05,2024-05-29,70,
SHP06371,SKU334,WH04,2024-05-29,89,ORD01863
SHP06418,SKU336,WH03,2024-05-29,24,
SHP06455,SKU338,WH01,2024-05-29,111,ORD02052
SHP06504,SKU340,WH03,2024-05-29,44,
SHP06514,SKU340,WH04,2024-05-29,26,
SHP06580,SKU344,WH01,2024-05-29,27,
SHP06828,SKU358,WH01,2024-05-29,58,
SHP06843,SKU358,WH03,2024-05-29,28,
SHP06922,SKU362,WH05,2024-05-29,38,ORD01828
SHP07126,SKU375,WH02,2024-05-29,140,ORD01870
SHP07176,SKU378,WH05,2024-05-29,40,
SHP07181,SKU379,WH01,2024-05-29,86,
SHP07296,SKU385,WH04,2024-05-29,51,
SHP07520,SKU397,WH05,2024-05-29,82,
SHP00227,SKU014,WH03,2024-05-30,39,ORD01781
SHP00353,SKU021,WH05,2024-05-30,188,
SHP00458,SKU028,WH05,2024-05-30,35,
SHP00582,SKU036,WH03,2024-05-30,114,
SHP00589,SKU036,WH05,2024-05-30,73,
SHP00693,SKU041,WH04,2024-05-30,21,
SHP00819,SKU048,WH05,2024-05-30,57,
SHP00912,SKU054,WH03,2024-05-30,88,
SHP01013,SKU059,WH01,2024-05-30,149,
SHP01203,SKU069,WH01,2024-05-30,67,
SHP01508,SKU084,WH02,2024-05-30,8,
SHP01610,SKU088,WH01,2024-05-30,57,
SHP01682,SKU091,WH01,2024-05-30,26,
SHP01705,SKU091,WH05,2024-05-30,25,
SHP01755,SKU094,WH01,2024-05-30,61,
SHP01766,SKU094,WH04,2024-05-30,144,
SHP01948,SKU102,WH03,2024-05-30,31,
SHP02030,SKU106,WH04,2024-05-30,97,
SHP02101,SKU110,WH03,2024-05-30,36,
SHP02281,SKU121,WH01,2024-05-30,171,
SHP02292,SKU121,WH04,2024-05-30,19,
SHP02404,SKU126,WH05,2024-05-30,5,
SHP02459,SKU129,WH02,2024-05-30,24,
SHP02600,SKU137,WH01,2024-05-30,95,
SHP02785,SKU145,WH05,2024-05-30,46,
SHP02814,SKU147,WH01,2024-05-30,34,
SHP02845,SKU148,WH05,2024-05-30,42,
SHP02976,SKU156,WH01,2024-05-30,44,
SHP03022,SKU158,WH02,2024-05-30,107,
SHP03043,SKU159,WH03,2024-05-30,11,
SHP03130,SKU164,WH02,2024-05-30,65,
SHP03262,SKU170,WH01,2024-05-30,52,ORD01914
SHP03344,SKU173,WH03,2024-05-30,336,
SHP03437,SKU177,WH04,2024-05-30,31,
SHP03536,SKU182,WH03,2024-05-30,9,
SHP03601,SKU185,WH05,2024-05-30,44,
SHP03618,SKU186,WH02,2024-05-30,11,
SHP03758,SKU194,WH04,2024-05-30,24,ORD01830
SHP03894,SKU201,WH02,2024-05-30,12,
SHP04014,SKU208,WH01,2024-05-30,332,
SHP04171,SKU216,WH05,2024-05-30,29,
SHP04249,SKU220,WH01,2024-05-30,125,
SHP04283,SKU221,WH03,2024-05-30,75,
SHP04592,SKU241,WH01,2024-05-30,13,
SHP04597,SKU241,WH03,2024-05-30,37,
SHP04679,SKU245,WH01,2024-05-30,26,ORD02053
SHP04953,SKU260,WH05,2024-05-30,129,
SHP05057,SKU267,WH01,2024-05-30,25,ORD01906
SHP05135,SKU270,WH04,2024-05-30,46,
SHP05325,SKU278,WH05,2024-05-30,32,
SHP05485,SKU286,WH02,2024-05-30,30,
SHP05502,SKU286,WH04,2024-05-30,33,ORD01786
SHP05645,SKU294,WH03,2024-05-30,24,
SHP06158,SKU324,WH01,2024-05-30,84,
SHP06184,SKU325,WH04,2024-05-30,45,ORD02033
SHP06230,SKU327,WH05,2024-05-30,21,
SHP06266,SKU329,WH02,2024-05-30,42,
SHP06538,SKU342,WH02,2024-05-30,18,
SHP06562,SKU343,WH02,2024-05-30,66,
SHP06633,SKU347,WH03,2024-05-30,51,
SHP06642,SKU347,WH04,2024-05-30,23,
SHP06730,SKU352,WH05,2024-05-30,20,
SHP06760,SKU354,WH02,2024-05-30,95,
SHP06829,SKU358,WH01,2024-05-30,80,
SHP06858,SKU359,WH02,2024-05-30,17,
SHP06873,SKU360,WH02,2024-05-30,50,
SHP06918,SKU362,WH03,2024-05-30,212,
SHP07012,SKU368,WH02,2024-05-30,53,
SHP07348,SKU388,WH04,2024-05-30,124,ORD02048
SHP07450,SKU394,WH04,2024-05-30,11,
SHP07515,SKU397,WH04,2024-05-30,186,
SHP00081,SKU005,WH04,2024-05-31,5,
SHP00133,SKU008,WH03,2024-05-31,9,
SHP00202,SKU012,WH03,2024-05-31,84,
SHP00364,SKU022,WH05,2024-05-31,38,
SHP00440,SKU028,WH01,2024-05-31,85,
SHP00466,SKU029,WH03,2024-05-31,81,ORD01859
SHP00552,SKU034,WH04,2024-05-31,17,
SHP00639,SKU039,WH04,2024-05-31,35,ORD01825
SHP00654,SKU040,WH01,2024-05-31,247,
SHP01463,SKU082,WH01,2024-05-31,10,
SHP01599,SKU087,WH03,2024-05-31,48,
SHP01658,SKU089,WH05,2024-05-31,38,
SHP01791,SKU095,WH04,2024-05-31,68,
SHP01809,SKU096,WH05,2024-05-31,56,
SHP01929,SKU102,WH01,2024-05-31,5,
SHP02072,SKU109,WH01,2024-05-31,113,
SHP02094,SKU109,WH05,2024-05-31,44,
SHP02224,SKU118,WH03,2024-05-31,18,
SHP02422,SKU127,WH05,2024-05-31,22,ORD01765
SHP02460,SKU129,WH02,2024-05-31,37,
SHP02521,SKU133,WH03,2024-05-31,178,
SHP02593,SKU136,WH05,2024-05-31,55,ORD01974
SHP02701,SKU142,WH03,2024-05-31,95,
SHP02706,SKU142,WH05,2024-05-31,50,
SHP02757,SKU145,WH02,2024-05-31,5,
SHP02917,SKU153,WH03,2024-05-31,41,
SHP03199,SKU167,WH03,2024-05-31,35,
SHP03492,SKU180,WH01,2024-05-31,189,
SHP03602,SKU185,WH05,2024-05-31,22,
SHP03697,SKU190,WH02,2024-05-31,85,
SHP03919,SKU202,WH03,2024-05-31,7,
SHP04134,SKU214,WH04,2024-05-31,13,
SHP04589,SKU240,WH05,2024-05-31,19,
SHP04930,SKU259,WH05,2024-05-31,28,
SHP05017,SKU265,WH01,2024-05-31,25,
SHP05147,SKU271,WH03,2024-05-31,25,
SHP05200,SKU274,WH01,2024-05-31,237,
SHP05434,SKU283,WH04,2024-05-31,28,ORD01947
SHP05551,SKU289,WH03,2024-05-31,50,
SHP05752,SKU301,WH02,2024-05-31,31,ORD01912
SHP05813,SKU304,WH01,2024-05-31,23,
SHP05824,SKU304,WH05,2024-05-31,236,
SHP06050,SKU317,WH01,2024-05-31,13,
SHP06118,SKU321,WH02,2024-05-31,50,ORD02042
SHP06137,SKU322,WH02,2024-05-31,83,
SHP06210,SKU327,WH02,2024-05-31,51,
SHP06713,SKU351,WH04,2024-05-31,433,
SHP07105,SKU373,WH04,2024-05-31,337,
SHP07194,SKU379,WH04,2024-05-31,97,
SHP07506,SKU397,WH03,2024-05-31,152,
SHP00090,SKU005,WH05,2024-06-01,61,
SHP00291,SKU018,WH03,2024-06-01,53,
SHP00509,SKU032,WH01,2024-06-01,11,
SHP01020,SKU059,WH03,2024-06-01,71,
SHP01278,SKU072,WH04,2024-06-01,8,
SHP01292,SKU073,WH01,2024-06-01,36,
SHP01509,SKU084,WH02,2024-06-01,39,
SHP01810,SKU096,WH05,2024-06-01,107,
SHP01864,SKU098,WH05,2024-06-01,77,
SHP02131,SKU111,WH02,2024-06-01,67,
SHP02173,SKU114,WH03,2024-06-01,216,
SHP02225,SKU118,WH03,2024-06-01,84,
SHP02615,SKU138,WH01,2024-06-01,20,
SHP02693,SKU142,WH02,2024-06-01,36,
SHP02726,SKU143,WH03,2024-06-01,21,
SHP02776,SKU145,WH04,2024-06-01,165,
SHP03152,SKU165,WH01,2024-06-01,151,
SHP03207,SKU167,WH05,2024-06-01,191,
SHP03333,SKU172,WH05,2024-06-01,42,
SHP03366,SKU174,WH03,2024-06-01,30,
SHP03385,SKU175,WH01,2024-06-01,23,
SHP03548,SKU183,WH02,2024-06-01,111,
SHP03549,SKU183,WH02,2024-06-01,307,
SHP03568,SKU184,WH02,2024-06-01,22,
SHP03579,SKU185,WH02,2024-06-01,6,
SHP03972,SKU205,WH01,2024-06-01,16,
SHP03995,SKU206,WH04,2024-06-01,196,
SHP04135,SKU214,WH04,2024-06-01,19,
SHP04148,SKU215,WH03,2024-06-01,244,
SHP04202,SKU218,WH01,2024-06-01,47,
SHP04284,SKU221,WH03,2024-06-01,154,
SHP04388,SKU227,WH02,2024-06-01,36,
SHP04389,SKU227,WH02,2024-06-01,133,
SHP04450,SKU232,WH02,2024-06-01,60,
SHP04459,SKU232,WH03,2024-06-01,7,
SHP04546,SKU238,WH02,2024-06-01,210,
SHP04635,SKU243,WH01,2024-06-01,48,
SHP04713,SKU248,WH02,2024-06-01,10,
SHP04840,SKU254,WH05,2024-06-01,45,
SHP05141,SKU271,WH01,2024-06-01,99,
SHP05163,SKU272,WH01,2024-06-01,115,
SHP05222,SKU274,WH05,2024-06-01,114,
SHP05359,SKU280,WH02,2024-06-01,16,
SHP05464,SKU285,WH03,2024-06-01,54,
SHP05539,SKU288,WH05,2024-06-01,80,
SHP05603,SKU292,WH02,2024-06-01,24,
SHP05662,SKU295,WH05,2024-06-01,137,
SHP05892,SKU309,WH03,2024-06-01,9,
SHP06097,SKU320,WH01,2024-06-01,8,
SHP06318,SKU331,WH05,2024-06-01,23,
SHP06352,SKU333,WH03,2024-06-01,30,
SHP06433,SKU337,WH02,2024-06-01,6,
SHP06462,SKU338,WH02,2024-06-01,36,
SHP06761,SKU354,WH02,2024-06-01,147,
SHP06780,SKU355,WH05,2024-06-01,227,
SHP06907,SKU361,WH04,2024-06-01,152,
SHP06946,SKU364,WH02,2024-06-01,20,
SHP07045,SKU370,WH03,2024-06-01,406,
SHP07121,SKU374,WH04,2024-06-01,96,
SHP07408,SKU392,WH01,2024-06-01,33,
SHP07526,SKU398,WH02,2024-06-01,142,
SHP00124,SKU008,WH01,2024-06-02,53,
SHP00197,SKU012,WH02,2024-06-02,77,
SHP00435,SKU027,WH05,2024-06-02,19,
SHP00492,SKU030,WH02,2024-06-02,52,
SHP00640,SKU039,WH04,2024-06-02,30,
SHP00721,SKU043,WH04,2024-06-02,221,
SHP00762,SKU045,WH05,2024-06-02,50,ORD01916
SHP01014,SKU059,WH01,2024-06-02,265,
SHP01015,SKU059,WH01,2024-06-02,84,
SHP01027,SKU059,WH04,2024-06-02,33,
SHP01067,SKU061,WH02,2024-06-02,88,
SHP01139,SKU065,WH02,2024-06-02,423,
SHP01437,SKU080,WH05,2024-06-02,160,
SHP01690,SKU091,WH03,2024-06-02,42,
SHP01782,SKU095,WH03,2024-06-02,73,
SHP01865,SKU098,WH05,2024-06-02,23,
SHP01976,SKU104,WH02,2024-06-02,152,
SHP01986,SKU104,WH03,2024-06-02,87,
SHP01987,SKU104,WH03,2024-06-02,58,
SHP02253,SKU119,WH04,2024-06-02,7,
SHP02317,SKU122,WH02,2024-06-02,95,ORD01802
SHP02355,SKU124,WH02,2024-06-02,55,
SHP02563,SKU135,WH05,2024-06-02,23,
SHP02792,SKU146,WH01,2024-06-02,10,
SHP02838,SKU148,WH04,2024-06-02,27,
SHP03008,SKU157,WH05,2024-06-02,267,
SHP03028,SKU158,WH03,2024-06-02,36,
SHP03050,SKU159,WH04,2024-06-02,67,
SHP03162,SKU165,WH02,2024-06-02,41,
SHP03182,SKU166,WH04,2024-06-02,53,
SHP03314,SKU172,WH01,2024-06-02,63,
SHP03402,SKU176,WH01,2024-06-02,63,
SHP03519,SKU181,WH03,2024-06-02,21,
SHP03580,SKU185,WH02,2024-06-02,177,
SHP03733,SKU192,WH04,2024-06-02,52,
SHP03738,SKU193,WH01,2024-06-02,98,
SHP03874,SKU200,WH04,2024-06-02,27,
SHP03884,SKU200,WH05,2024-06-02,8,
SHP04028,SKU209,WH01,2024-06-02,264,
SHP04098,SKU212,WH03,2024-06-02,13,
SHP04105,SKU213,WH01,2024-06-02,9,
SHP04539,SKU237,WH03,2024-06-02,54,
SHP04576,SKU239,WH04,2024-06-02,12,
SHP04636,SKU243,WH01,2024-06-02,64,
SHP04673,SKU244,WH03,2024-06-02,6,
SHP04966,SKU261,WH04,2024-06-02,164,
SHP05010,SKU264,WH05,2024-06-02,21,
SHP05018,SKU265,WH01,2024-06-02,133,
SHP05264,SKU276,WH04,2024-06-02,46,ORD02001
SHP05486,SKU286,WH02,2024-06-02,57,
SHP05742,SKU300,WH04,2024-06-02,35,
SHP06109,SKU320,WH05,2024-06-02,6,
SHP06127,SKU321,WH05,2024-06-02,179,
SHP06159,SKU324,WH01,2024-06-02,89,
SHP06302,SKU331,WH01,2024-06-02,56,
SHP06419,SKU336,WH03,2024-06-02,63,
SHP06441,SKU337,WH03,2024-06-02,13,
SHP06592,SKU345,WH01,2024-06-02,26,
SHP06676,SKU349,WH03,2024-06-02,128,
SHP06773,SKU355,WH02,2024-06-02,172,
SHP06815,SKU357,WH03,2024-06-02,118,ORD01977
SHP07005,SKU368,WH01,2024-06-02,432,
SHP07028,SKU369,WH01,2024-06-02,20,
SHP07093,SKU373,WH01,2024-06-02,29,
SHP07115,SKU374,WH01,2024-06-02,64,
SHP07521,SKU397,WH05,2024-06-02,19,
SHP00148,SKU009,WH04,2024-06-03,98,
SHP00214,SKU013,WH02,2024-06-03,156,
SHP00238,SKU015,WH03,2024-06-03,219,
SHP00534,SKU033,WH03,2024-06-03,30,
SHP00553,SKU034,WH04,2024-06-03,43,
SHP00707,SKU042,WH04,2024-06-03,100,
SHP00820,SKU048,WH05,2024-06-03,11,
SHP00977,SKU057,WH03,2024-06-03,27,
SHP01109,SKU063,WH05,2024-06-03,78,
SHP01128,SKU065,WH01,2024-06-03,37,ORD01984
SHP01152,SKU066,WH01,2024-06-03,47,
SHP01235,SKU070,WH04,2024-06-03,34,
SHP01333,SKU075,WH03,2024-06-03,13,
SHP01363,SKU076,WH05,2024-06-03,159,
SHP01415,SKU079,WH03,2024-06-03,24,
SHP01469,SKU082,WH02,2024-06-03,73,
SHP01478,SKU082,WH05,2024-06-03,56,ORD01959
SHP01486,SKU083,WH01,2024-06-03,146,
SHP01750,SKU093,WH05,2024-06-03,11,
SHP01912,SKU101,WH03,2024-06-03,393,
SHP02001,SKU105,WH01,2024-06-03,33,
SHP02191,SKU115,WH04,2024-06-03,79,
SHP02254,SKU119,WH04,2024-06-03,62,
SHP02707,SKU142,WH05,2024-06-03,174,
SHP02768,SKU145,WH03,2024-06-03,14,
SHP02839,SKU148,WH04,2024-06-03,106,
SHP02932,SKU154,WH01,2024-06-03,36,
SHP03559,SKU184,WH01,2024-06-03,53,
SHP03698,SKU190,WH02,2024-06-03,110,
SHP03699,SKU190,WH02,2024-06-03,79,
SHP03885,SKU200,WH05,2024-06-03,16,ORD01847
SHP04117,SKU213,WH04,2024-06-03,20,ORD02013
SHP04122,SKU214,WH01,2024-06-03,28,
SHP04142,SKU215,WH02,2024-06-03,128,
SHP04189,SKU217,WH03,2024-06-03,86,
SHP04431,SKU231,WH01,2024-06-03,59,
SHP04505,SKU235,WH03,2024-06-03,76,ORD02054
SHP04510,SKU235,WH05,2024-06-03,58,
SHP04511,SKU235,WH05,2024-06-03,54,
SHP04520,SKU236,WH03,2024-06-03,95,
SHP04552,SKU238,WH04,2024-06-03,109,ORD01814
SHP04791,SKU251,WH04,2024-06-03,118,
SHP04805,SKU252,WH04,2024-06-03,62,
SHP04986,SKU263,WH02,2024-06-03,54,ORD01783
SHP05001,SKU264,WH03,2024-06-03,29,
SHP05028,SKU265,WH03,2024-06-03,121,
SHP05206,SKU274,WH02,2024-06-03,6,
SHP05338,SKU279,WH02,2024-06-03,21,ORD01955
SHP05715,SKU298,WH05,2024-06-03,97,ORD02025
SHP06000,SKU314,WH02,2024-06-03,197,
SHP06110,SKU320,WH05,2024-06-03,26,
SHP06303,SKU331,WH01,2024-06-03,5,
SHP06710,SKU351,WH02,2024-06-03,29,
SHP07094,SKU373,WH01,2024-06-03,83,
SHP07276,SKU384,WH04,2024-06-03,152,
SHP07383,SKU390,WH05,2024-06-03,23,
SHP00098,SKU006,WH04,2024-06-04,55,
SHP00357,SKU022,WH03,2024-06-04,24,
SHP00472,SKU029,WH04,2024-06-04,30,ORD01774
SHP00763,SKU045,WH05,2024-06-04,67,
SHP00782,SKU046,WH04,2024-06-04,84,
SHP00825,SKU049,WH02,2024-06-04,156,
SHP00938,SKU056,WH02,2024-06-04,13,
SHP01392,SKU078,WH02,2024-06-04,41,
SHP01416,SKU079,WH03,2024-06-04,86,
SHP01540,SKU085,WH01,2024-06-04,11,
SHP01659,SKU089,WH05,2024-06-04,52,
SHP01842,SKU098,WH01,2024-06-04,6,
SHP02230,SKU118,WH05,2024-06-04,9,
SHP02461,SKU129,WH02,2024-06-04,66,ORD01816
SHP02534,SKU134,WH02,2024-06-04,121,
SHP02581,SKU136,WH04,2024-06-04,102,
SHP02741,SKU144,WH02,2024-06-04,94,
SHP02815,SKU147,WH01,2024-06-04,10,
SHP02855,SKU149,WH01,2024-06-04,19,ORD01884
SHP02953,SKU155,WH02,2024-06-04,31,
SHP03239,SKU169,WH01,2024-06-04,141,
SHP03474,SKU179,WH01,2024-06-04,5,
SHP03619,SKU186,WH02,2024-06-04,31,ORD01925
SHP03746,SKU193,WH02,2024-06-04,57,ORD01794
SHP04002,SKU207,WH03,2024-06-04,30,
SHP04032,SKU209,WH04,2024-06-04,8,
SHP04143,SKU215,WH02,2024-06-04,33,
SHP04154,SKU215,WH05,2024-06-04,126,
SHP04266,SKU220,WH05,2024-06-04,205,
SHP04319,SKU223,WH02,2024-06-04,6,
SHP04406,SKU229,WH03,2024-06-04,90,
SHP04495,SKU235,WH02,2024-06-04,11,
SHP04695,SKU246,WH05,2024-06-04,86,
SHP04721,SKU248,WH03,2024-06-04,73,
SHP04792,SKU251,WH04,2024-06-04,99,
SHP04853,SKU255,WH03,2024-06-04,187,
SHP04896,SKU257,WH05,2024-06-04,26,
SHP04916,SKU258,WH05,2024-06-04,21,
SHP05265,SKU276,WH04,2024-06-04,5,
SHP05321,SKU278,WH03,2024-06-04,40,
SHP05410,SKU282,WH04,2024-06-04,45,
SHP05496,SKU286,WH03,2024-06-04,7,
SHP05540,SKU288,WH05,2024-06-04,33,
SHP05902,SKU309,WH04,2024-06-04,9,
SHP05977,SKU313,WH01,2024-06-04,92,
SHP06128,SKU321,WH05,2024-06-04,68,
SHP06231,SKU327,WH05,2024-06-04,19,ORD02028
SHP06434,SKU337,WH02,2024-06-04,108,
SHP06485,SKU339,WH05,2024-06-04,141,
SHP06534,SKU342,WH01,2024-06-04,138,
SHP06714,SKU351,WH04,2024-06-04,225,
SHP07095,SKU373,WH01,2024-06-04,28,ORD01773
SHP07227,SKU382,WH02,2024-06-04,120,
SHP07303,SKU385,WH05,2024-06-04,33,
SHP07328,SKU387,WH03,2024-06-04,42,
SHP07338,SKU388,WH02,2024-06-04,92,
SHP07534,SKU398,WH03,2024-06-04,41,ORD01896
SHP07575,SKU400,WH03,2024-06-04,98,
SHP00111,SKU007,WH03,2024-06-05,40,
SHP00174,SKU010,WH05,2024-06-05,518,
SHP00228,SKU014,WH03,2024-06-05,31,
SHP00270,SKU016,WH03,2024-06-05,19,
SHP00476,SKU029,WH05,2024-06-05,51,
SHP00568,SKU035,WH04,2024-06-05,99,ORD01988
SHP00627,SKU038,WH04,2024-06-05,210,
SHP00630,SKU039,WH01,2024-06-05,37,
SHP00717,SKU043,WH03,2024-06-05,100,
SHP00997,SKU058,WH03,2024-06-05,25,
SHP01043,SKU060,WH01,2024-06-05,130,
SHP01110,SKU063,WH05,2024-06-05,18,
SHP01186,SKU068,WH02,2024-06-05,67,
SHP01293,SKU073,WH01,2024-06-05,32,
SHP01313,SKU074,WH03,2024-06-05,150,
SHP01407,SKU079,WH02,2024-06-05,30,
SHP01438,SKU080,WH05,2024-06-05,71,
SHP01446,SKU081,WH02,2024-06-05,77,
SHP01541,SKU085,WH01,2024-06-05,18,
SHP02048,SKU107,WH04,2024-06-05,95,
SHP02182,SKU114,WH05,2024-06-05,289,
SHP02441,SKU128,WH03,2024-06-05,45,
SHP02540,SKU134,WH03,2024-06-05,39,
SHP02667,SKU141,WH01,2024-06-05,72,
SHP02682,SKU141,WH05,2024-06-05,190,
SHP02739,SKU144,WH01,2024-06-05,7,
SHP02902,SKU152,WH04,2024-06-05,81,ORD02056
SHP03044,SKU159,WH03,2024-06-05,20,
SHP03192,SKU167,WH01,2024-06-05,88,
SHP03246,SKU169,WH02,2024-06-05,94,
SHP03254,SKU169,WH05,2024-06-05,111,
SHP03263,SKU170,WH01,2024-06-05,77,
SHP03700,SKU190,WH02,2024-06-05,6,
SHP03875,SKU200,WH04,2024-06-05,91,
SHP04031,SKU209,WH02,2024-06-05,8,
SHP04114,SKU213,WH03,2024-06-05,85,
SHP04129,SKU214,WH03,2024-06-05,8,
SHP04313,SKU223,WH01,2024-06-05,115,
SHP04419,SKU230,WH02,2024-06-05,104,
SHP04478,SKU234,WH02,2024-06-05,45,
SHP04699,SKU247,WH01,2024-06-05,67,
SHP05058,SKU267,WH01,2024-06-05,80,
SHP05099,SKU268,WH04,2024-06-05,58,
SHP05266,SKU276,WH04,2024-06-05,25,
SHP05322,SKU278,WH03,2024-06-05,12,
SHP05383,SKU281,WH02,2024-06-05,17,
SHP05435,SKU283,WH04,2024-06-05,103,
SHP05503,SKU286,WH04,2024-06-05,50,
SHP05588,SKU291,WH03,2024-06-05,60,
SHP05637,SKU294,WH01,2024-06-05,15,ORD01838
SHP05679,SKU297,WH02,2024-06-05,18,
SHP05686,SKU297,WH03,2024-06-05,26,
SHP06201,SKU326,WH04,2024-06-05,236,
SHP06319,SKU331,WH05,2024-06-05,27,
SHP06333,SKU332,WH04,2024-06-05,49,
SHP06550,SKU342,WH05,2024-06-05,20,
SHP06599,SKU345,WH02,2024-06-05,34,
SHP06711,SKU351,WH02,2024-06-05,224,
SHP06715,SKU351,WH04,2024-06-05,13,
SHP06820,SKU357,WH04,2024-06-05,70,
SHP06839,SKU358,WH02,2024-06-05,30,
SHP06976,SKU365,WH05,2024-06-05,27,
SHP07165,SKU378,WH03,2024-06-05,269,
SHP07576,SKU400,WH03,2024-06-05,54,
SHP00149,SKU009,WH04,2024-06-06,15,
SHP00167,SKU010,WH03,2024-06-06,199,
SHP00177,SKU011,WH01,2024-06-06,24,
SHP00224,SKU014,WH01,2024-06-06,64,
SHP00313,SKU019,WH04,2024-06-06,46,
SHP00393,SKU024,WH03,2024-06-06,65,
SHP00436,SKU027,WH05,2024-06-06,68,
SHP00641,SKU039,WH04,2024-06-06,63,
SHP00675,SKU040,WH05,2024-06-06,12,
SHP00708,SKU042,WH04,2024-06-06,11,
SHP00826,SKU049,WH02,2024-06-06,105,
SHP00827,SKU049,WH02,2024-06-06,29,
SHP00884,SKU052,WH01,2024-06-06,275,
SHP01060,SKU060,WH05,2024-06-06,12,
SHP01294,SKU073,WH01,2024-06-06,20,
SHP01336,SKU075,WH05,2024-06-06,172,
SHP01417,SKU079,WH03,2024-06-06,7,
SHP01428,SKU080,WH04,2024-06-06,9,
SHP02140,SKU111,WH04,2024-06-06,81,
SHP02160,SKU113,WH03,2024-06-06,11,
SHP02264,SKU120,WH01,2024-06-06,10,
SHP02285,SKU121,WH03,2024-06-06,184,
SHP02414,SKU127,WH04,2024-06-06,68,
