receipt_id,product_id,warehouse_id,receipt_date,quantity,unit_cost,hold_status,source,original_shipment_id,po_batch_id
RCT02231,SKU131,WH03,2024-05-25,114,11.25,released,purchase_order,,
RCT02288,SKU135,WH01,2024-05-25,65,21.51,released,purchase_order,,
RCT02340,SKU138,WH01,2024-05-25,92,29.83,released,purchase_order,,
RCT02368,SKU139,WH03,2024-05-25,218,23.69,released,purchase_order,,
RCT02435,SKU143,WH01,2024-05-25,168,54.46,released,purchase_order,,
RCT02482,SKU145,WH03,2024-05-25,195,39.95,released,purchase_order,,
RCT02699,SKU158,WH04,2024-05-25,161,56.91,released,purchase_order,,
RCT03110,SKU182,WH01,2024-05-25,267,11.66,released,purchase_order,,
RCT03116,SKU182,WH02,2024-05-25,223,14.4,released,purchase_order,,
RCT03230,SKU187,WH03,2024-05-25,173,30.93,released,purchase_order,,
RCT03279,SKU190,WH02,2024-05-25,188,60.88,released,purchase_order,,
RCT03714,SKU217,WH03,2024-05-25,79,26.97,released,purchase_order,,
RCT03921,SKU227,WH03,2024-05-25,106,32.36,released,purchase_order,,
RCT04185,SKU246,WH05,2024-05-25,102,22.15,released,purchase_order,,
RCT04330,SKU256,WH02,2024-05-25,146,11.56,released,purchase_order,,
RCT04647,SKU275,WH03,2024-05-25,217,18.23,released,purchase_order,,
RCT04794,SKU282,WH03,2024-05-25,50,62.26,released,purchase_order,,
RCT05130,SKU305,WH03,2024-05-25,222,61.89,released,purchase_order,,
RCT05439,SKU324,WH01,2024-05-25,158,55.93,released,purchase_order,,
RCT05500,SKU327,WH05,2024-05-25,118,22.75,released,purchase_order,,
RCT05741,SKU340,WH04,2024-05-25,258,39.98,released,purchase_order,,
RCT05845,SKU347,WH04,2024-05-25,130,20.91,released,purchase_order,,
RCT05919,SKU350,WH05,2024-05-25,150,43.14,released,purchase_order,,
RCT05936,SKU352,WH02,2024-05-25,172,58.96,released,purchase_order,,
RCT05968,SKU353,WH05,2024-05-25,251,67.78,released,purchase_order,,
RCT05969,SKU353,WH05,2024-05-25,266,70.13,released,purchase_order,,
RCT06203,SKU368,WH01,2024-05-25,145,41.76,released,purchase_order,,
RCT06204,SKU368,WH01,2024-05-25,130,42.81,released,purchase_order,,
RCT06327,SKU375,WH02,2024-05-25,274,76.25,released,purchase_order,,
RCT07037,SKU150,WH04,2024-05-25,346,59.64,released,purchase_order,,BATCH0105
RCT07038,SKU104,WH05,2024-05-25,215,38.88,released,purchase_order,,BATCH0105
RCT07039,SKU099,WH03,2024-05-25,383,17.42,released,purchase_order,,BATCH0105
RCT07077,SKU362,WH02,2024-05-25,100,40.29,released,customer_return,SHP06911,
RCT07205,SKU123,WH03,2024-05-25,74,49.54,released,customer_return,SHP02331,
RCT07211,SKU386,WH03,2024-05-25,5,47.68,released,customer_return,SHP07306,
RCT07215,SKU113,WH03,2024-05-25,23,34.14,released,customer_return,SHP02158,
RCT07419,SKU032,WH04,2024-05-25,8,28.16,released,customer_return,SHP00521,
RCT07497,SKU192,WH01,2024-05-25,6,36.86,released,customer_return,SHP03722,
RCT07603,SKU111,WH02,2024-05-25,13,39.82,released,customer_return,SHP02126,
RCT07629,SKU202,WH03,2024-05-25,15,57.2,released,customer_return,SHP03915,
RCT07646,SKU028,WH03,2024-05-25,23,43.06,released,customer_return,SHP00446,
RCT07657,SKU072,WH05,2024-05-25,107,37.74,released,customer_return,SHP01285,
RCT00074,SKU005,WH05,2024-05-26,92,20.98,released,purchase_order,,
RCT00485,SKU032,WH03,2024-05-26,98,39.37,released,purchase_order,,
RCT01252,SKU076,WH05,2024-05-26,158,31.51,released,purchase_order,,
RCT01327,SKU081,WH03,2024-05-26,112,14.85,released,purchase_order,,
RCT01353,SKU083,WH01,2024-05-26,233,42.04,released,purchase_order,,
RCT01595,SKU095,WH02,2024-05-26,296,68.53,released,purchase_order,,
RCT01667,SKU098,WH05,2024-05-26,141,51.5,released,purchase_order,,
RCT02019,SKU119,WH04,2024-05-26,286,24.69,released,purchase_order,,
RCT02515,SKU147,WH02,2024-05-26,153,57.99,released,purchase_order,,
RCT02665,SKU157,WH02,2024-05-26,168,16.12,released,purchase_order,,
RCT02954,SKU173,WH03,2024-05-26,134,29.87,released,purchase_order,,
RCT03104,SKU181,WH03,2024-05-26,95,59.11,released,purchase_order,,
RCT03122,SKU182,WH03,2024-05-26,272,46.85,released,purchase_order,,
RCT03168,SKU184,WH04,2024-05-26,227,19.7,released,purchase_order,,
RCT03234,SKU187,WH04,2024-05-26,144,43.11,released,purchase_order,,
RCT03301,SKU191,WH02,2024-05-26,223,22.44,released,purchase_order,,
RCT03406,SKU197,WH05,2024-05-26,254,68.17,released,purchase_order,,
RCT03926,SKU228,WH03,2024-05-26,111,44.65,released,purchase_order,,
RCT04454,SKU264,WH02,2024-05-26,135,16.64,released,purchase_order,,
RCT04484,SKU265,WH05,2024-05-26,274,53.19,released,purchase_order,,
RCT04542,SKU269,WH02,2024-05-26,65,57.5,released,purchase_order,,
RCT05057,SKU300,WH02,2024-05-26,226,11.21,released,purchase_order,,
RCT05079,SKU301,WH04,2024-05-26,259,48.33,released,purchase_order,,
RCT05208,SKU310,WH01,2024-05-26,293,37.42,released,purchase_order,,
RCT05422,SKU323,WH01,2024-05-26,59,40.23,released,purchase_order,,
RCT05806,SKU344,WH03,2024-05-26,152,38.79,released,purchase_order,,
RCT06119,SKU362,WH03,2024-05-26,157,45.71,released,purchase_order,,
RCT06284,SKU371,WH05,2024-05-26,218,47.72,released,purchase_order,,
RCT06348,SKU376,WH02,2024-05-26,279,24.13,released,purchase_order,,
RCT06410,SKU381,WH01,2024-05-26,170,25.51,released,purchase_order,,
RCT06556,SKU390,WH05,2024-05-26,114,53.64,released,purchase_order,,
RCT06976,SKU263,WH02,2024-05-26,643,51.52,released,purchase_order,,BATCH0084
RCT06977,SKU211,WH03,2024-05-26,407,52.15,released,purchase_order,,BATCH0084
RCT07165,SKU125,WH04,2024-05-26,69,21.84,released,customer_return,SHP02370,
RCT07288,SKU218,WH01,2024-05-26,121,18.93,released,customer_return,SHP04201,
RCT07366,SKU112,WH04,2024-05-26,67,19.67,released,customer_return,SHP02153,
RCT07372,SKU291,WH03,2024-05-26,12,18.08,released,customer_return,SHP05585,
RCT07463,SKU305,WH05,2024-05-26,34,20.62,released,customer_return,SHP05830,
RCT07476,SKU010,WH03,2024-05-26,42,45.98,released,customer_return,SHP00164,
RCT07586,SKU165,WH02,2024-05-26,9,28.31,released,customer_return,SHP03158,
RCT07606,SKU016,WH02,2024-05-26,51,49.81,released,customer_return,SHP00261,
RCT07644,SKU310,WH04,2024-05-26,7,61.02,released,customer_return,SHP05921,
RCT07649,SKU060,WH01,2024-05-26,10,12.61,released,customer_return,SHP01038,
RCT00305,SKU020,WH03,2024-05-27,178,69.06,released,purchase_order,,
RCT00378,SKU025,WH01,2024-05-27,61,24.48,released,purchase_order,,
RCT00458,SKU030,WH02,2024-05-27,137,29.29,released,purchase_order,,
RCT00463,SKU030,WH03,2024-05-27,159,19.21,released,purchase_order,,
RCT00531,SKU035,WH02,2024-05-27,77,38.57,released,purchase_order,,
RCT00546,SKU036,WH02,2024-05-27,255,52.9,released,purchase_order,,
RCT00618,SKU040,WH03,2024-05-27,168,43.12,released,purchase_order,,
RCT00714,SKU045,WH05,2024-05-27,243,44.62,released,purchase_order,,
RCT00984,SKU060,WH04,2024-05-27,246,16.47,released,purchase_order,,
RCT01008,SKU062,WH01,2024-05-27,238,62.43,released,purchase_order,,
RCT01146,SKU070,WH04,2024-05-27,184,51.73,released,purchase_order,,
RCT01241,SKU076,WH02,2024-05-27,297,22.6,released,purchase_order,,
RCT01404,SKU085,WH05,2024-05-27,99,42.31,released,purchase_order,,
RCT02085,SKU122,WH04,2024-05-27,154,55.4,released,purchase_order,,
RCT02126,SKU125,WH03,2024-05-27,131,21.57,released,purchase_order,,
RCT03308,SKU191,WH05,2024-05-27,198,17.35,released,purchase_order,,
RCT03567,SKU208,WH01,2024-05-27,241,43.25,released,purchase_order,,
RCT03611,SKU210,WH05,2024-05-27,100,56.61,released,purchase_order,,
RCT03633,SKU212,WH03,2024-05-27,186,14.96,released,purchase_order,,
RCT03717,SKU217,WH04,2024-05-27,105,46.58,released,purchase_order,,
RCT03866,SKU225,WH04,2024-05-27,249,30.21,released,purchase_order,,
RCT03875,SKU225,WH05,2024-05-27,255,14.07,released,purchase_order,,
RCT03906,SKU227,WH01,2024-05-27,228,70.98,released,purchase_order,,
RCT04238,SKU250,WH01,2024-05-27,199,44.53,released,purchase_order,,
RCT04548,SKU269,WH04,2024-05-27,179,52.24,released,purchase_order,,
RCT04795,SKU282,WH03,2024-05-27,151,66.32,released,purchase_order,,
RCT04852,SKU286,WH02,2024-05-27,123,31.34,released,purchase_order,,
RCT04990,SKU295,WH05,2024-05-27,196,56.49,released,purchase_order,,
RCT05444,SKU324,WH04,2024-05-27,189,63.03,released,purchase_order,,
RCT05626,SKU334,WH04,2024-05-27,210,41.73,released,purchase_order,,
RCT05647,SKU335,WH03,2024-05-27,265,14.15,released,purchase_order,,
RCT05688,SKU337,WH05,2024-05-27,65,24.34,released,purchase_order,,
RCT05714,SKU339,WH02,2024-05-27,154,45.03,released,purchase_order,,
RCT05729,SKU340,WH02,2024-05-27,211,14.96,released,purchase_order,,
RCT06376,SKU378,WH05,2024-05-27,243,19.25,released,purchase_order,,
RCT06402,SKU380,WH02,2024-05-27,212,36.92,released,purchase_order,,
RCT06448,SKU383,WH05,2024-05-27,55,40.67,released,purchase_order,,
RCT07087,SKU063,WH01,2024-05-27,6,56.06,released,customer_return,SHP01087,
RCT07219,SKU289,WH05,2024-05-27,133,29.17,released,customer_return,SHP05561,
RCT07278,SKU115,WH02,2024-05-27,16,67.3,released,customer_return,SHP02186,
RCT07303,SKU164,WH02,2024-05-27,5,53.7,released,customer_return,SHP03124,
RCT07548,SKU345,WH05,2024-05-27,57,37.94,released,customer_return,SHP06605,
RCT07574,SKU022,WH04,2024-05-27,35,42.05,released,customer_return,SHP00361,
RCT07744,SKU343,WH05,2024-05-27,24,53.74,released,customer_return,SHP06571,
RCT00319,SKU021,WH02,2024-05-28,172,15.43,released,purchase_order,,
RCT00562,SKU037,WH01,2024-05-28,157,11.53,released,purchase_order,,
RCT00590,SKU039,WH01,2024-05-28,154,47.18,released,purchase_order,,
RCT00654,SKU042,WH05,2024-05-28,91,19.36,released,purchase_order,,
RCT00707,SKU045,WH03,2024-05-28,294,63.36,released,purchase_order,,
RCT00809,SKU051,WH01,2024-05-28,275,32.8,released,purchase_order,,
RCT00844,SKU052,WH02,2024-05-28,100,33.95,released,purchase_order,,
RCT01052,SKU065,WH01,2024-05-28,145,58.89,released,purchase_order,,
RCT01173,SKU072,WH01,2024-05-28,130,43.24,released,purchase_order,,
RCT01247,SKU076,WH03,2024-05-28,175,48.62,released,purchase_order,,
RCT01262,SKU077,WH01,2024-05-28,88,53.02,released,purchase_order,,
RCT01742,SKU103,WH01,2024-05-28,236,33.32,released,purchase_order,,
RCT02020,SKU119,WH04,2024-05-28,135,25.02,released,purchase_order,,
RCT02139,SKU126,WH01,2024-05-28,277,62.54,released,purchase_order,,
RCT02166,SKU127,WH04,2024-05-28,89,37.25,released,purchase_order,,
RCT02335,SKU137,WH03,2024-05-28,80,31.37,released,purchase_order,,
RCT02580,SKU152,WH04,2024-05-28,257,56.48,released,purchase_order,,
RCT02769,SKU163,WH03,2024-05-28,234,16.05,released,purchase_order,,
RCT02781,SKU164,WH02,2024-05-28,258,53.7,released,purchase_order,,
RCT02837,SKU167,WH03,2024-05-28,114,31.56,released,purchase_order,,
RCT02876,SKU169,WH02,2024-05-28,282,29.47,released,purchase_order,,
RCT03052,SKU178,WH03,2024-05-28,64,44.09,released,purchase_order,,
RCT03241,SKU188,WH02,2024-05-28,69,27.55,released,purchase_order,,
RCT03302,SKU191,WH02,2024-05-28,56,23.72,released,purchase_order,,
RCT03348,SKU194,WH04,2024-05-28,102,26.93,released,purchase_order,,
RCT03620,SKU211,WH02,2024-05-28,173,63.12,released,purchase_order,,
RCT04472,SKU265,WH02,2024-05-28,81,52.39,released,purchase_order,,
RCT04845,SKU285,WH04,2024-05-28,215,36.49,released,purchase_order,,
RCT05105,SKU303,WH02,2024-05-28,277,62.88,released,purchase_order,,
RCT05215,SKU310,WH03,2024-05-28,168,56.65,released,purchase_order,,
RCT05261,SKU312,WH04,2024-05-28,66,21.07,released,purchase_order,,
RCT05277,SKU313,WH01,2024-05-28,95,56.04,released,purchase_order,,
RCT05307,SKU314,WH03,2024-05-28,165,53.5,released,purchase_order,,
RCT05381,SKU319,WH04,2024-05-28,294,17.33,released,purchase_order,,
RCT05920,SKU350,WH05,2024-05-28,134,46.42,released,purchase_order,,
RCT06445,SKU383,WH04,2024-05-28,290,16.56,released,purchase_order,,
RCT06574,SKU391,WH04,2024-05-28,177,40.86,released,purchase_order,,
RCT06575,SKU391,WH04,2024-05-28,87,43.88,released,purchase_order,,
RCT07264,SKU178,WH05,2024-05-28,9,41.64,released,customer_return,SHP03464,
RCT07351,SKU254,WH05,2024-05-28,136,29.39,released,customer_return,SHP04838,
RCT07556,SKU028,WH02,2024-05-28,122,39.74,released,customer_return,SHP00442,
RCT07569,SKU280,WH01,2024-05-28,8,17.94,released,customer_return,SHP05350,
RCT07714,SKU110,WH04,2024-05-28,30,47.73,released,customer_return,SHP02106,
RCT00300,SKU020,WH02,2024-05-29,113,58.0,released,purchase_order,,
RCT00325,SKU021,WH05,2024-05-29,136,66.14,released,purchase_order,,
RCT00645,SKU042,WH04,2024-05-29,70,48.63,released,purchase_order,,
RCT00845,SKU052,WH02,2024-05-29,129,36.22,released,purchase_order,,
RCT00937,SKU058,WH03,2024-05-29,132,26.83,released,purchase_order,,
RCT01074,SKU066,WH01,2024-05-29,57,43.07,released,purchase_order,,
RCT01087,SKU067,WH01,2024-05-29,112,42.31,released,purchase_order,,
RCT01167,SKU071,WH04,2024-05-29,190,24.24,released,purchase_order,,
RCT01481,SKU089,WH03,2024-05-29,254,53.1,released,purchase_order,,
RCT02196,SKU128,WH04,2024-05-29,163,37.78,released,purchase_order,,
RCT02319,SKU136,WH05,2024-05-29,296,74.55,released,purchase_order,,
RCT02656,SKU157,WH01,2024-05-29,214,18.0,released,purchase_order,,
RCT02666,SKU157,WH02,2024-05-29,89,16.39,released,purchase_order,,
RCT02937,SKU172,WH04,2024-05-29,288,22.83,released,purchase_order,,
RCT03117,SKU182,WH02,2024-05-29,134,15.11,released,purchase_order,,
RCT03407,SKU197,WH05,2024-05-29,102,74.13,released,purchase_order,,
RCT03450,SKU200,WH05,2024-05-29,187,23.88,released,purchase_order,,
RCT03688,SKU216,WH02,2024-05-29,215,9.66,released,purchase_order,,
RCT03734,SKU218,WH04,2024-05-29,81,11.21,released,purchase_order,,
RCT03922,SKU227,WH03,2024-05-29,181,34.32,released,purchase_order,,
RCT03947,SKU230,WH02,2024-05-29,99,48.12,released,purchase_order,,
RCT03997,SKU234,WH03,2024-05-29,248,20.33,released,purchase_order,,
RCT04186,SKU246,WH05,2024-05-29,94,22.58,released,purchase_order,,
RCT04283,SKU253,WH01,2024-05-29,59,64.38,released,purchase_order,,
RCT04495,SKU266,WH04,2024-05-29,292,36.51,released,purchase_order,,
RCT04786,SKU282,WH02,2024-05-29,205,36.5,released,purchase_order,,
RCT05108,SKU303,WH04,2024-05-29,114,63.47,released,purchase_order,,
RCT05127,SKU304,WH05,2024-05-29,257,15.29,released,purchase_order,,
RCT05166,SKU307,WH02,2024-05-29,191,18.61,released,purchase_order,,
RCT05209,SKU310,WH01,2024-05-29,236,39.91,released,purchase_order,,
RCT05447,SKU325,WH01,2024-05-29,161,50.69,released,purchase_order,,
RCT05652,SKU336,WH01,2024-05-29,290,50.47,released,purchase_order,,
RCT05689,SKU337,WH05,2024-05-29,250,26.44,released,purchase_order,,
RCT06141,SKU363,WH04,2024-05-29,172,11.43,released,purchase_order,,
RCT06638,SKU395,WH05,2024-05-29,264,22.84,released,purchase_order,,
RCT06735,SKU400,WH03,2024-05-29,131,50.54,released,purchase_order,,
RCT07105,SKU086,WH02,2024-05-29,120,67.49,released,customer_return,SHP01573,
RCT07184,SKU061,WH02,2024-05-29,46,61.5,released,customer_return,SHP01066,
RCT07240,SKU040,WH05,2024-05-29,111,17.06,released,customer_return,SHP00672,
RCT07269,SKU274,WH04,2024-05-29,34,32.1,released,customer_return,SHP05211,
RCT07271,SKU113,WH03,2024-05-29,23,34.14,released,customer_return,SHP02159,
RCT07291,SKU177,WH04,2024-05-29,83,25.02,released,customer_return,SHP03433,
RCT07328,SKU294,WH03,2024-05-29,23,38.8,released,customer_return,SHP05642,
RCT07415,SKU197,WH05,2024-05-29,8,74.13,released,customer_return,SHP03820,
RCT07448,SKU310,WH04,2024-05-29,116,61.02,released,customer_return,SHP05919,
RCT07557,SKU072,WH05,2024-05-29,10,37.74,released,customer_return,SHP01286,
RCT07663,SKU044,WH05,2024-05-29,15,17.04,released,customer_return,SHP00745,
RCT07710,SKU221,WH04,2024-05-29,113,33.69,released,customer_return,SHP04294,
RCT07713,SKU007,WH03,2024-05-29,15,57.63,released,customer_return,SHP00107,
RCT00003,SKU001,WH04,2024-05-30,209,29.39,released,purchase_order,,
RCT00256,SKU017,WH03,2024-05-30,58,28.49,released,purchase_order,,
RCT00260,SKU017,WH04,2024-05-30,188,16.92,released,purchase_order,,
RCT00314,SKU021,WH01,2024-05-30,138,46.55,released,purchase_order,,
RCT00414,SKU028,WH01,2024-05-30,77,23.8,released,purchase_order,,
RCT00593,SKU039,WH03,2024-05-30,153,46.89,released,purchase_order,,
RCT00759,SKU047,WH04,2024-05-30,183,48.1,released,purchase_order,,
RCT00904,SKU056,WH04,2024-05-30,203,38.98,released,purchase_order,,
RCT00964,SKU059,WH04,2024-05-30,180,18.51,released,purchase_order,,
RCT01100,SKU068,WH02,2024-05-30,170,27.06,released,purchase_order,,
RCT01116,SKU069,WH01,2024-05-30,150,34.89,released,purchase_order,,
RCT02218,SKU130,WH01,2024-05-30,104,63.14,released,purchase_order,,
RCT02224,SKU130,WH03,2024-05-30,292,59.19,released,purchase_order,,
RCT02407,SKU141,WH05,2024-05-30,264,61.18,released,purchase_order,,
RCT02820,SKU166,WH02,2024-05-30,104,10.75,released,purchase_order,,
RCT02930,SKU172,WH02,2024-05-30,189,58.32,released,purchase_order,,
RCT03031,SKU177,WH03,2024-05-30,149,19.64,released,purchase_order,,
RCT03053,SKU178,WH03,2024-05-30,118,47.46,released,purchase_order,,
RCT03198,SKU186,WH01,2024-05-30,274,28.37,released,purchase_order,,
RCT03303,SKU191,WH02,2024-05-30,180,25.21,released,purchase_order,,
RCT03321,SKU192,WH02,2024-05-30,257,70.4,released,purchase_order,,
RCT04100,SKU241,WH03,2024-05-30,239,44.94,released,purchase_order,,
RCT04101,SKU241,WH03,2024-05-30,238,45.94,released,purchase_order,,
RCT04196,SKU247,WH02,2024-05-30,113,48.56,released,purchase_order,,
RCT04239,SKU250,WH01,2024-05-30,65,46.6,released,purchase_order,,
RCT04502,SKU267,WH01,2024-05-30,115,34.06,released,purchase_order,,
RCT04568,SKU271,WH01,2024-05-30,287,62.74,released,purchase_order,,
RCT04808,SKU283,WH02,2024-05-30,295,68.12,released,purchase_order,,
RCT04859,SKU286,WH03,2024-05-30,51,13.09,released,purchase_order,,
RCT04895,SKU289,WH02,2024-05-30,210,24.56,released,purchase_order,,
RCT05131,SKU305,WH03,2024-05-30,257,61.82,released,purchase_order,,
RCT05319,SKU315,WH02,2024-05-30,52,13.19,released,purchase_order,,
RCT05423,SKU323,WH01,2024-05-30,154,42.23,released,purchase_order,,
RCT05489,SKU327,WH03,2024-05-30,262,52.31,released,purchase_order,,
RCT06349,SKU376,WH02,2024-05-30,111,23.69,released,purchase_order,,
RCT06418,SKU382,WH01,2024-05-30,254,36.35,released,purchase_order,,
RCT06562,SKU391,WH01,2024-05-30,186,40.38,released,purchase_order,,
RCT06727,SKU400,WH01,2024-05-30,115,19.15,released,purchase_order,,
RCT06803,SKU109,WH04,2024-05-30,564,51.14,released,purchase_order,,BATCH0022
RCT06804,SKU243,WH05,2024-05-30,206,48.22,released,purchase_order,,BATCH0022
RCT06805,SKU011,WH01,2024-05-30,203,27.99,released,purchase_order,,BATCH0022
RCT06806,SKU206,WH04,2024-05-30,255,10.84,released,purchase_order,,BATCH0022
RCT06893,SKU214,WH04,2024-05-30,197,28.08,released,purchase_order,,BATCH0054
RCT06894,SKU052,WH01,2024-05-30,330,16.56,released,purchase_order,,BATCH0054
RCT06895,SKU322,WH02,2024-05-30,113,20.6,released,purchase_order,,BATCH0054
RCT07143,SKU298,WH05,2024-05-30,40,37.66,released,customer_return,SHP05712,
RCT07260,SKU218,WH01,2024-05-30,18,18.93,released,customer_return,SHP04199,
RCT07292,SKU144,WH03,2024-05-30,105,85.82,released,customer_return,SHP02748,
RCT07337,SKU070,WH02,2024-05-30,6,15.61,released,customer_return,SHP01219,
RCT07368,SKU184,WH04,2024-05-30,35,19.58,released,customer_return,SHP03576,
RCT07383,SKU282,WH03,2024-05-30,40,59.02,released,customer_return,SHP05403,
RCT07389,SKU235,WH02,2024-05-30,6,49.36,released,customer_return,SHP04492,
RCT07423,SKU047,WH04,2024-05-30,102,50.68,released,customer_return,SHP00799,
RCT07427,SKU380,WH02,2024-05-30,55,36.11,released,customer_return,SHP07198,
RCT07429,SKU267,WH03,2024-05-30,15,21.33,released,customer_return,SHP05062,
RCT07567,SKU343,WH04,2024-05-30,13,65.42,released,customer_return,SHP06568,
RCT07568,SKU334,WH05,2024-05-30,5,15.34,released,customer_return,SHP06373,
RCT07599,SKU016,WH02,2024-05-30,23,49.81,released,customer_return,SHP00262,
RCT07627,SKU057,WH04,2024-05-30,163,9.55,released,customer_return,SHP00983,
RCT00113,SKU008,WH02,2024-05-31,230,75.21,released,purchase_order,,
RCT00379,SKU025,WH01,2024-05-31,185,25.02,released,purchase_order,,
RCT00928,SKU057,WH04,2024-05-31,110,9.55,released,purchase_order,,
RCT01053,SKU065,WH01,2024-05-31,298,64.15,released,purchase_order,,
RCT01303,SKU079,WH03,2024-05-31,286,9.21,released,purchase_order,,
RCT01601,SKU095,WH03,2024-05-31,202,27.6,released,purchase_order,,
RCT01747,SKU103,WH02,2024-05-31,198,17.22,released,purchase_order,,
RCT01881,SKU110,WH05,2024-05-31,72,60.27,released,purchase_order,,
RCT01993,SKU118,WH03,2024-05-31,206,51.73,released,purchase_order,,
RCT02423,SKU142,WH03,2024-05-31,197,50.11,released,purchase_order,,
RCT02469,SKU144,WH03,2024-05-31,225,85.82,released,purchase_order,,
RCT02712,SKU159,WH04,2024-05-31,190,33.64,released,purchase_order,,
RCT02853,SKU168,WH02,2024-05-31,278,34.7,released,purchase_order,,
RCT02970,SKU174,WH01,2024-05-31,155,36.03,released,purchase_order,,
RCT03061,SKU178,WH04,2024-05-31,153,63.11,released,purchase_order,,
RCT03085,SKU180,WH01,2024-05-31,210,13.69,released,purchase_order,,
RCT03363,SKU195,WH03,2024-05-31,215,24.75,released,purchase_order,,
RCT03735,SKU218,WH04,2024-05-31,240,11.65,released,purchase_order,,
RCT03741,SKU218,WH05,2024-05-31,262,22.06,released,purchase_order,,
RCT03959,SKU231,WH01,2024-05-31,256,41.24,released,purchase_order,,
RCT04033,SKU236,WH04,2024-05-31,233,65.88,released,purchase_order,,
RCT04349,SKU257,WH02,2024-05-31,142,26.96,released,purchase_order,,
RCT05162,SKU306,WH05,2024-05-31,174,25.1,released,purchase_order,,
RCT05232,SKU311,WH01,2024-05-31,71,44.32,released,purchase_order,,
RCT05268,SKU312,WH05,2024-05-31,52,49.29,released,purchase_order,,
RCT05302,SKU314,WH02,2024-05-31,96,47.58,released,purchase_order,,
RCT05327,SKU315,WH03,2024-05-31,239,23.98,released,purchase_order,,
RCT05340,SKU316,WH01,2024-05-31,88,22.82,released,purchase_order,,
RCT05573,SKU331,WH02,2024-05-31,272,27.95,released,purchase_order,,
RCT06107,SKU361,WH04,2024-05-31,134,24.48,released,purchase_order,,
RCT06275,SKU371,WH03,2024-05-31,276,71.6,released,purchase_order,,
RCT06628,SKU395,WH04,2024-05-31,209,19.73,released,purchase_order,,
RCT06886,SKU089,WH05,2024-05-31,390,47.93,released,purchase_order,,BATCH0051
RCT06887,SKU367,WH02,2024-05-31,396,50.05,released,purchase_order,,BATCH0051
RCT07114,SKU037,WH01,2024-05-31,5,11.53,released,customer_return,SHP00594,
RCT07115,SKU170,WH01,2024-05-31,5,56.35,released,customer_return,SHP03257,
RCT07128,SKU294,WH01,2024-05-31,43,10.79,released,customer_return,SHP05634,
RCT07237,SKU198,WH03,2024-05-31,14,24.21,released,customer_return,SHP03829,
RCT07275,SKU076,WH01,2024-05-31,7,23.1,released,customer_return,SHP01344,
RCT07305,SKU036,WH02,2024-05-31,47,59.51,released,customer_return,SHP00571,
RCT07334,SKU368,WH02,2024-05-31,5,57.87,released,customer_return,SHP07010,
RCT07355,SKU100,WH04,2024-05-31,101,29.11,released,customer_return,SHP01890,
RCT07358,SKU036,WH03,2024-05-31,90,58.8,released,customer_return,SHP00578,
RCT07451,SKU201,WH03,2024-05-31,25,34.36,released,customer_return,SHP03897,
RCT07503,SKU092,WH02,2024-05-31,85,72.6,released,customer_return,SHP01708,
RCT07518,SKU282,WH03,2024-05-31,5,59.02,released,customer_return,SHP05399,
RCT07684,SKU396,WH04,2024-05-31,140,23.0,released,customer_return,SHP07492,
RCT07759,SKU325,WH04,2024-05-31,6,48.55,released,customer_return,SHP06179,
RCT00279,SKU019,WH03,2024-06-01,130,72.81,released,purchase_order,,
RCT00284,SKU019,WH04,2024-06-01,206,48.21,released,purchase_order,,
RCT00596,SKU039,WH04,2024-06-01,147,38.08,released,purchase_order,,
RCT00637,SKU041,WH04,2024-06-01,95,21.63,released,purchase_order,,
RCT00663,SKU043,WH03,2024-06-01,73,26.02,released,purchase_order,,
RCT00722,SKU046,WH01,2024-06-01,220,14.36,released,purchase_order,,
RCT00771,SKU048,WH04,2024-06-01,266,26.82,released,purchase_order,,
RCT01054,SKU065,WH01,2024-06-01,82,65.8,released,purchase_order,,
RCT01092,SKU067,WH05,2024-06-01,216,40.73,released,purchase_order,,
RCT01268,SKU077,WH04,2024-06-01,185,17.46,released,purchase_order,,
RCT01488,SKU089,WH04,2024-06-01,73,24.14,released,purchase_order,,
RCT01716,SKU101,WH05,2024-06-01,88,58.65,released,purchase_order,,
RCT02270,SKU133,WH04,2024-06-01,191,54.11,released,purchase_order,,
RCT02543,SKU149,WH03,2024-06-01,265,44.68,released,purchase_order,,
RCT02670,SKU157,WH03,2024-06-01,271,44.46,released,purchase_order,,
RCT02923,SKU172,WH01,2024-06-01,186,26.79,released,purchase_order,,
RCT03014,SKU176,WH02,2024-06-01,70,33.61,released,purchase_order,,
RCT03280,SKU190,WH02,2024-06-01,273,64.59,released,purchase_order,,
RCT03446,SKU200,WH04,2024-06-01,203,50.63,released,purchase_order,,
RCT03459,SKU201,WH02,2024-06-01,88,12.85,released,purchase_order,,
RCT03466,SKU201,WH04,2024-06-01,160,46.37,released,purchase_order,,
RCT03607,SKU210,WH03,2024-06-01,126,37.97,released,purchase_order,,
RCT03608,SKU210,WH03,2024-06-01,197,40.78,released,purchase_order,,
RCT03658,SKU214,WH01,2024-06-01,152,33.12,released,purchase_order,,
RCT03776,SKU220,WH04,2024-06-01,268,41.96,released,purchase_order,,
RCT03832,SKU223,WH02,2024-06-01,107,12.4,released,purchase_order,,
RCT03886,SKU226,WH03,2024-06-01,116,54.0,released,purchase_order,,
RCT03998,SKU234,WH03,2024-06-01,107,20.05,released,purchase_order,,
RCT04044,SKU238,WH02,2024-06-01,177,62.85,released,purchase_order,,
