order_id,product_id,warehouse_id,order_date,quantity
ORD00976,SKU310,WH03,2024-06-23,26
ORD00983,SKU013,WH04,2024-06-23,462
ORD01042,SKU314,WH01,2024-06-23,262
ORD01091,SKU093,WH04,2024-06-23,51
ORD01135,SKU322,WH01,2024-06-23,210
ORD01173,SKU124,WH05,2024-06-23,65
ORD01236,SKU271,WH05,2024-06-23,42
ORD01371,SKU329,WH01,2024-06-23,55
ORD01403,SKU071,WH03,2024-06-23,332
ORD01430,SKU203,WH01,2024-06-23,201
ORD01436,SKU289,WH04,2024-06-23,81
ORD01584,SKU265,WH05,2024-06-23,136
ORD01599,SKU313,WH02,2024-06-23,224
ORD01608,SKU184,WH03,2024-06-23,171
ORD01696,SKU392,WH01,2024-06-23,58
ORD01724,SKU049,WH04,2024-06-23,78
ORD01834,SKU238,WH05,2024-06-23,52
ORD01940,SKU282,WH05,2024-06-23,192
ORD00009,SKU060,WH04,2024-06-24,75
ORD00024,SKU016,WH01,2024-06-24,49
ORD00032,SKU122,WH01,2024-06-24,37
ORD00042,SKU328,WH05,2024-06-24,208
ORD00046,SKU279,WH04,2024-06-24,209
ORD00091,SKU082,WH02,2024-06-24,36
ORD00143,SKU327,WH05,2024-06-24,123
ORD00144,SKU332,WH04,2024-06-24,77
ORD00165,SKU083,WH01,2024-06-24,228
ORD00199,SKU079,WH02,2024-06-24,35
ORD00203,SKU348,WH02,2024-06-24,222
ORD00287,SKU377,WH01,2024-06-24,84
ORD00348,SKU117,WH05,2024-06-24,321
ORD00350,SKU145,WH03,2024-06-24,111
ORD00355,SKU384,WH04,2024-06-24,126
ORD00356,SKU093,WH02,2024-06-24,351
ORD00457,SKU135,WH03,2024-06-24,107
ORD00513,SKU319,WH04,2024-06-24,140
ORD00545,SKU198,WH03,2024-06-24,111
ORD00550,SKU088,WH01,2024-06-24,82
ORD00586,SKU330,WH01,2024-06-24,124
ORD00588,SKU328,WH05,2024-06-24,120
ORD00589,SKU270,WH01,2024-06-24,29
ORD00590,SKU091,WH05,2024-06-24,34
ORD00602,SKU098,WH04,2024-06-24,188
ORD00679,SKU298,WH01,2024-06-24,206
ORD00693,SKU320,WH01,2024-06-24,402
ORD01034,SKU310,WH04,2024-06-24,127
ORD01131,SKU252,WH04,2024-06-24,90
ORD01137,SKU011,WH01,2024-06-24,124
ORD01149,SKU214,WH01,2024-06-24,277
ORD01172,SKU328,WH02,2024-06-24,188
ORD01223,SKU369,WH02,2024-06-24,162
ORD01276,SKU025,WH02,2024-06-24,97
ORD01390,SKU192,WH01,2024-06-24,260
ORD01402,SKU101,WH03,2024-06-24,75
ORD01468,SKU023,WH04,2024-06-24,140
ORD01478,SKU044,WH05,2024-06-24,158
ORD01499,SKU221,WH04,2024-06-24,183
ORD01543,SKU301,WH03,2024-06-24,41
ORD01551,SKU312,WH05,2024-06-24,104
ORD01563,SKU201,WH02,2024-06-24,31
ORD01576,SKU057,WH04,2024-06-24,350
ORD01589,SKU079,WH03,2024-06-24,129
ORD01655,SKU308,WH02,2024-06-24,129
ORD01660,SKU299,WH05,2024-06-24,115
ORD01733,SKU242,WH01,2024-06-24,98
ORD01768,SKU052,WH01,2024-06-24,192
ORD00012,SKU392,WH04,2024-06-25,287
ORD00067,SKU303,WH05,2024-06-25,49
ORD00079,SKU290,WH02,2024-06-25,188
ORD00103,SKU124,WH05,2024-06-25,84
ORD00231,SKU110,WH05,2024-06-25,55
ORD00255,SKU268,WH03,2024-06-25,88
ORD00282,SKU366,WH01,2024-06-25,109
ORD00351,SKU135,WH03,2024-06-25,67
ORD00353,SKU303,WH04,2024-06-25,50
ORD00384,SKU211,WH03,2024-06-25,106
ORD00391,SKU252,WH05,2024-06-25,17
ORD00454,SKU003,WH04,2024-06-25,190
ORD00638,SKU109,WH01,2024-06-25,330
ORD00648,SKU194,WH05,2024-06-25,178
ORD00713,SKU329,WH02,2024-06-25,39
ORD00795,SKU119,WH03,2024-06-25,305
ORD00857,SKU361,WH04,2024-06-25,336
ORD00889,SKU302,WH02,2024-06-25,203
ORD00918,SKU261,WH04,2024-06-25,290
ORD00936,SKU032,WH03,2024-06-25,151
ORD00998,SKU143,WH02,2024-06-25,135
ORD01039,SKU071,WH04,2024-06-25,56
ORD01134,SKU377,WH02,2024-06-25,65
ORD01185,SKU319,WH02,2024-06-25,144
ORD01187,SKU384,WH02,2024-06-25,202
ORD01291,SKU378,WH03,2024-06-25,67
ORD01337,SKU281,WH03,2024-06-25,200
ORD01376,SKU013,WH04,2024-06-25,495
ORD01525,SKU138,WH05,2024-06-25,55
ORD01532,SKU097,WH03,2024-06-25,283
ORD01549,SKU270,WH04,2024-06-25,53
ORD01554,SKU165,WH03,2024-06-25,124
ORD01652,SKU184,WH01,2024-06-25,82
ORD01735,SKU112,WH01,2024-06-25,9
ORD01759,SKU037,WH01,2024-06-25,28
ORD01999,SKU391,WH04,2024-06-25,203
ORD00028,SKU340,WH02,2024-06-26,50
ORD00078,SKU323,WH05,2024-06-26,32
ORD00105,SKU037,WH05,2024-06-26,63
ORD00124,SKU251,WH04,2024-06-26,75
ORD00232,SKU199,WH03,2024-06-26,16
ORD00298,SKU317,WH04,2024-06-26,44
ORD00324,SKU395,WH04,2024-06-26,186
ORD00358,SKU037,WH04,2024-06-26,199
ORD00375,SKU168,WH01,2024-06-26,271
ORD00444,SKU303,WH05,2024-06-26,42
ORD00447,SKU239,WH04,2024-06-26,220
ORD00507,SKU383,WH05,2024-06-26,41
ORD00559,SKU157,WH05,2024-06-26,204
ORD00734,SKU042,WH04,2024-06-26,83
ORD00768,SKU070,WH03,2024-06-26,278
ORD00788,SKU087,WH01,2024-06-26,169
ORD00831,SKU312,WH02,2024-06-26,164
ORD00873,SKU099,WH04,2024-06-26,59
ORD00920,SKU383,WH04,2024-06-26,167
ORD00934,SKU017,WH03,2024-06-26,61
ORD00962,SKU084,WH03,2024-06-26,118
ORD01002,SKU047,WH01,2024-06-26,65
ORD01072,SKU230,WH05,2024-06-26,155
ORD01083,SKU384,WH01,2024-06-26,243
ORD01400,SKU354,WH01,2024-06-26,51
ORD01484,SKU225,WH02,2024-06-26,189
ORD01493,SKU165,WH01,2024-06-26,227
ORD01510,SKU181,WH02,2024-06-26,56
ORD01524,SKU204,WH03,2024-06-26,229
ORD01573,SKU036,WH03,2024-06-26,30
ORD01614,SKU204,WH03,2024-06-26,132
ORD01657,SKU307,WH02,2024-06-26,113
ORD01702,SKU337,WH02,2024-06-26,309
ORD01704,SKU359,WH04,2024-06-26,29
ORD00036,SKU131,WH05,2024-06-27,221
ORD00047,SKU057,WH04,2024-06-27,192
ORD00116,SKU393,WH02,2024-06-27,106
ORD00147,SKU119,WH04,2024-06-27,67
ORD00163,SKU223,WH02,2024-06-27,190
ORD00188,SKU303,WH01,2024-06-27,121
ORD00204,SKU200,WH04,2024-06-27,410
ORD00248,SKU296,WH01,2024-06-27,147
ORD00263,SKU397,WH03,2024-06-27,279
ORD00270,SKU128,WH03,2024-06-27,195
ORD00272,SKU010,WH05,2024-06-27,68
ORD00294,SKU204,WH01,2024-06-27,346
ORD00320,SKU396,WH01,2024-06-27,78
ORD00413,SKU096,WH02,2024-06-27,319
ORD00482,SKU172,WH02,2024-06-27,166
ORD00485,SKU075,WH01,2024-06-27,68
ORD00596,SKU197,WH03,2024-06-27,112
ORD00667,SKU111,WH02,2024-06-27,226
ORD00771,SKU231,WH01,2024-06-27,37
ORD00805,SKU263,WH02,2024-06-27,338
ORD00930,SKU373,WH04,2024-06-27,216
ORD00935,SKU160,WH04,2024-06-27,103
ORD00975,SKU193,WH02,2024-06-27,229
ORD01029,SKU129,WH01,2024-06-27,122
ORD01065,SKU028,WH05,2024-06-27,154
ORD01132,SKU337,WH03,2024-06-27,78
ORD01206,SKU108,WH04,2024-06-27,272
ORD01246,SKU224,WH01,2024-06-27,198
ORD01285,SKU239,WH05,2024-06-27,61
ORD01296,SKU381,WH01,2024-06-27,78
ORD01388,SKU123,WH05,2024-06-27,127
ORD01415,SKU287,WH01,2024-06-27,54
ORD01503,SKU206,WH04,2024-06-27,176
ORD01504,SKU110,WH04,2024-06-27,184
ORD01538,SKU071,WH01,2024-06-27,140
ORD01540,SKU035,WH04,2024-06-27,219
ORD01587,SKU331,WH05,2024-06-27,31
ORD01678,SKU047,WH04,2024-06-27,276
ORD01680,SKU242,WH05,2024-06-27,167
ORD01705,SKU276,WH05,2024-06-27,18
ORD01755,SKU160,WH03,2024-06-27,119
ORD00021,SKU364,WH04,2024-06-28,88
ORD00030,SKU198,WH05,2024-06-28,32
ORD00125,SKU289,WH03,2024-06-28,43
ORD00213,SKU303,WH01,2024-06-28,167
ORD00252,SKU145,WH02,2024-06-28,69
ORD00360,SKU224,WH01,2024-06-28,386
ORD00368,SKU311,WH03,2024-06-28,44
ORD00437,SKU170,WH05,2024-06-28,51
ORD00459,SKU108,WH03,2024-06-28,92
ORD00486,SKU244,WH02,2024-06-28,38
ORD00556,SKU168,WH04,2024-06-28,91
ORD00569,SKU069,WH01,2024-06-28,217
ORD00598,SKU374,WH01,2024-06-28,84
ORD00603,SKU238,WH04,2024-06-28,437
ORD00620,SKU015,WH04,2024-06-28,17
ORD00629,SKU214,WH04,2024-06-28,73
ORD00683,SKU253,WH02,2024-06-28,72
ORD00702,SKU378,WH04,2024-06-28,86
ORD00721,SKU057,WH04,2024-06-28,395
ORD00855,SKU328,WH02,2024-06-28,106
ORD00864,SKU280,WH01,2024-06-28,50
ORD00959,SKU072,WH03,2024-06-28,115
ORD01111,SKU101,WH03,2024-06-28,93
ORD01123,SKU271,WH01,2024-06-28,50
ORD01127,SKU378,WH01,2024-06-28,11
ORD01143,SKU112,WH03,2024-06-28,49
ORD01261,SKU184,WH03,2024-06-28,191
ORD01269,SKU209,WH05,2024-06-28,393
ORD01309,SKU396,WH04,2024-06-28,74
ORD01327,SKU009,WH04,2024-06-28,104
ORD01334,SKU237,WH03,2024-06-28,41
ORD01358,SKU280,WH02,2024-06-28,37
ORD01359,SKU306,WH04,2024-06-28,156
ORD01394,SKU269,WH02,2024-06-28,35
ORD01419,SKU207,WH03,2024-06-28,110
ORD01440,SKU037,WH05,2024-06-28,200
ORD01467,SKU058,WH04,2024-06-28,387
ORD01495,SKU158,WH03,2024-06-28,393
ORD01497,SKU082,WH02,2024-06-28,62
ORD01508,SKU259,WH05,2024-06-28,115
ORD01539,SKU232,WH01,2024-06-28,64
ORD01580,SKU315,WH05,2024-06-28,53
ORD01615,SKU120,WH03,2024-06-28,247
ORD01661,SKU040,WH02,2024-06-28,17
ORD01683,SKU186,WH01,2024-06-28,149
ORD01729,SKU383,WH04,2024-06-28,54
ORD01747,SKU150,WH04,2024-06-28,63
ORD00014,SKU283,WH05,2024-06-29,38
ORD00075,SKU060,WH01,2024-06-29,148
ORD00102,SKU169,WH02,2024-06-29,110
ORD00118,SKU039,WH03,2024-06-29,112
ORD00222,SKU075,WH03,2024-06-29,39
ORD00228,SKU318,WH02,2024-06-29,60
ORD00243,SKU318,WH02,2024-06-29,58
ORD00249,SKU199,WH03,2024-06-29,9
ORD00371,SKU123,WH02,2024-06-29,46
ORD00405,SKU077,WH05,2024-06-29,116
ORD00461,SKU324,WH01,2024-06-29,44
ORD00468,SKU148,WH05,2024-06-29,121
ORD00483,SKU144,WH05,2024-06-29,121
ORD00505,SKU339,WH02,2024-06-29,203
ORD00521,SKU333,WH01,2024-06-29,151
ORD00555,SKU184,WH04,2024-06-29,228
ORD00571,SKU019,WH04,2024-06-29,136
ORD00578,SKU166,WH02,2024-06-29,254
ORD00580,SKU107,WH02,2024-06-29,134
ORD00609,SKU097,WH05,2024-06-29,205
ORD00644,SKU003,WH05,2024-06-29,217
ORD00647,SKU226,WH04,2024-06-29,347
ORD00719,SKU190,WH02,2024-06-29,155
ORD00726,SKU348,WH05,2024-06-29,66
ORD00749,SKU292,WH02,2024-06-29,140
ORD00756,SKU006,WH04,2024-06-29,343
ORD01038,SKU133,WH01,2024-06-29,245
ORD01057,SKU345,WH01,2024-06-29,74
ORD01110,SKU379,WH05,2024-06-29,177
ORD01205,SKU012,WH02,2024-06-29,64
ORD01243,SKU250,WH02,2024-06-29,54
ORD01256,SKU027,WH05,2024-06-29,136
ORD01260,SKU226,WH05,2024-06-29,163
ORD01288,SKU077,WH05,2024-06-29,77
ORD01297,SKU015,WH05,2024-06-29,189
ORD01310,SKU088,WH05,2024-06-29,124
ORD01317,SKU024,WH03,2024-06-29,323
ORD01372,SKU167,WH03,2024-06-29,78
ORD01438,SKU189,WH02,2024-06-29,375
ORD01460,SKU087,WH05,2024-06-29,346
ORD01475,SKU099,WH03,2024-06-29,89
ORD01550,SKU109,WH04,2024-06-29,471
ORD01600,SKU004,WH01,2024-06-29,131
ORD01631,SKU323,WH05,2024-06-29,19
ORD01689,SKU361,WH02,2024-06-29,165
ORD01690,SKU080,WH04,2024-06-29,50
ORD01691,SKU010,WH02,2024-06-29,271
ORD01706,SKU319,WH02,2024-06-29,46
ORD00029,SKU227,WH03,2024-06-30,243
ORD00113,SKU180,WH01,2024-06-30,37
ORD00129,SKU185,WH04,2024-06-30,129
ORD00167,SKU253,WH02,2024-06-30,66
ORD00205,SKU020,WH04,2024-06-30,32
ORD00251,SKU391,WH01,2024-06-30,309
ORD00369,SKU311,WH02,2024-06-30,97
ORD00422,SKU018,WH04,2024-06-30,10
ORD00441,SKU288,WH05,2024-06-30,35
ORD00506,SKU220,WH04,2024-06-30,194
ORD00519,SKU106,WH05,2024-06-30,83
ORD00524,SKU186,WH01,2024-06-30,378
ORD00532,SKU397,WH05,2024-06-30,43
ORD00562,SKU204,WH03,2024-06-30,204
ORD00649,SKU256,WH03,2024-06-30,140
ORD00717,SKU054,WH02,2024-06-30,132
ORD00774,SKU289,WH02,2024-06-30,54
ORD00886,SKU249,WH02,2024-06-30,72
ORD00989,SKU325,WH01,2024-06-30,79
ORD01046,SKU152,WH04,2024-06-30,197
ORD01067,SKU085,WH03,2024-06-30,40
ORD01114,SKU114,WH03,2024-06-30,386
ORD01118,SKU012,WH02,2024-06-30,33
ORD01139,SKU337,WH05,2024-06-30,180
ORD01202,SKU213,WH04,2024-06-30,169
ORD01230,SKU101,WH02,2024-06-30,66
ORD01235,SKU030,WH02,2024-06-30,76
ORD01249,SKU244,WH03,2024-06-30,111
ORD01250,SKU065,WH01,2024-06-30,242
ORD01264,SKU235,WH02,2024-06-30,24
ORD01271,SKU124,WH01,2024-06-30,69
ORD01314,SKU279,WH01,2024-06-30,187
ORD01323,SKU020,WH04,2024-06-30,83
ORD01328,SKU056,WH02,2024-06-30,213
ORD01381,SKU347,WH04,2024-06-30,75
ORD01397,SKU274,WH04,2024-06-30,122
ORD01513,SKU106,WH03,2024-06-30,53
ORD01545,SKU342,WH04,2024-06-30,299
ORD01581,SKU130,WH03,2024-06-30,155
ORD01594,SKU225,WH04,2024-06-30,256
ORD01645,SKU078,WH02,2024-06-30,245
ORD01697,SKU155,WH03,2024-06-30,67
ORD01756,SKU165,WH02,2024-06-30,39
