zone_assignment_id,worker_id,zone_id,start_datetime,end_datetime,reason
ZA00960,W001,Z03,2024-05-01 07:45:20,2024-05-01 09:07:06,absence_cover
ZA00961,W015,Z02,2024-05-01 08:34:38,2024-05-01 09:35:59,overflow
ZA00962,W097,Z10,2024-05-03 00:38:58,2024-05-03 01:40:07,training
ZA00963,W133,Z10,2024-05-02 07:53:13,2024-05-02 09:58:03,overflow
ZA00964,W145,Z04,2024-05-02 16:37:16,2024-05-02 18:02:12,coverage
ZA00965,W063,Z01,2024-05-02 23:47:55,2024-05-03 00:58:42,absence_cover
ZA00966,W048,Z08,2024-05-02 23:35:08,2024-05-03 01:55:07,equipment_failure
ZA00967,W144,Z07,2024-05-02 09:12:19,2024-05-02 10:07:35,equipment_failure
ZA00968,W064,Z08,2024-05-02 06:46:52,2024-05-02 07:35:44,overflow
ZA00969,W010,Z04,2024-05-02 15:37:53,2024-05-02 17:49:52,training
ZA00970,W038,Z07,2024-05-04 00:20:40,2024-05-04 01:30:24,overflow
ZA00971,W020,Z05,2024-05-03 23:38:26,2024-05-04 00:33:16,overflow
ZA00972,W098,Z02,2024-05-03 07:41:28,2024-05-03 09:05:47,coverage
ZA00973,W139,Z11,2024-05-03 23:11:50,2024-05-04 00:18:55,training
ZA00974,W083,Z10,2024-05-03 22:57:06,2024-05-03 23:57:12,coverage
ZA00975,W022,Z04,2024-05-03 07:01:09,2024-05-03 09:28:57,overflow
ZA00976,W045,Z02,2024-05-03 16:23:45,2024-05-03 18:16:04,coverage
ZA00977,W023,Z10,2024-05-03 23:49:05,2024-05-04 00:51:39,coverage
ZA00978,W021,Z09,2024-05-04 08:04:44,2024-05-04 09:29:07,equipment_failure
ZA00979,W078,Z11,2024-05-04 07:20:20,2024-05-04 09:25:08,coverage
ZA00980,W080,Z04,2024-05-04 15:05:08,2024-05-04 17:05:40,coverage
ZA00981,W033,Z07,2024-05-04 06:47:44,2024-05-04 08:25:04,training
ZA00982,W096,Z04,2024-05-04 16:39:55,2024-05-04 18:37:11,equipment_failure
ZA00983,W113,Z05,2024-05-05 01:29:11,2024-05-05 03:01:43,coverage
ZA00984,W119,Z04,2024-05-04 07:44:25,2024-05-04 09:47:34,equipment_failure
ZA00985,W040,Z05,2024-05-04 06:38:29,2024-05-04 08:15:07,overflow
ZA00986,W047,Z11,2024-05-05 09:14:06,2024-05-05 10:26:56,absence_cover
ZA00987,W074,Z11,2024-05-05 15:56:43,2024-05-05 16:58:43,equipment_failure
ZA00988,W088,Z12,2024-05-06 01:30:14,2024-05-06 03:44:23,absence_cover
ZA00989,W069,Z05,2024-05-05 08:53:38,2024-05-05 09:54:04,absence_cover
ZA00990,W132,Z03,2024-05-05 16:03:08,2024-05-05 17:10:35,equipment_failure
ZA00991,W046,Z04,2024-05-05 09:21:30,2024-05-05 11:44:08,training
ZA00992,W126,Z05,2024-05-05 16:39:53,2024-05-05 18:34:00,absence_cover
ZA00993,W092,Z01,2024-05-05 06:59:07,2024-05-05 07:51:48,equipment_failure
ZA00994,W145,Z11,2024-05-06 16:58:59,2024-05-06 18:09:00,overflow
ZA00995,W141,Z12,2024-05-06 15:24:05,2024-05-06 16:36:04,training
ZA00996,W031,Z10,2024-05-06 07:20:10,2024-05-06 08:39:15,training
ZA00997,W091,Z01,2024-05-06 15:09:36,2024-05-06 16:08:03,absence_cover
ZA00998,W022,Z12,2024-05-06 08:47:46,2024-05-06 11:11:48,training
ZA00999,W075,Z10,2024-05-06 22:48:54,2024-05-07 00:34:25,absence_cover
ZA01000,W058,Z07,2024-05-06 23:40:14,2024-05-07 01:12:21,training
ZA01001,W009,Z03,2024-05-07 00:56:10,2024-05-07 03:00:20,absence_cover
ZA01002,W065,Z08,2024-05-07 22:34:18,2024-05-08 00:52:57,overflow
ZA01003,W078,Z09,2024-05-07 06:19:41,2024-05-07 07:50:43,training
ZA01004,W108,Z04,2024-05-07 22:38:29,2024-05-08 00:33:25,overflow
ZA01005,W062,Z05,2024-05-07 23:51:46,2024-05-08 00:51:28,overflow
ZA01006,W016,Z08,2024-05-07 07:18:09,2024-05-07 08:30:25,coverage
ZA01007,W019,Z09,2024-05-08 00:36:37,2024-05-08 02:31:55,training
ZA01008,W129,Z08,2024-05-08 00:04:31,2024-05-08 02:11:18,equipment_failure
ZA01009,W120,Z09,2024-05-07 14:26:22,2024-05-07 16:20:14,overflow
ZA01010,W015,Z07,2024-05-08 08:33:40,2024-05-08 10:07:12,overflow
ZA01011,W052,Z06,2024-05-09 01:12:41,2024-05-09 02:05:27,overflow
ZA01012,W060,Z07,2024-05-08 08:46:02,2024-05-08 10:04:00,coverage
ZA01013,W117,Z08,2024-05-08 14:39:02,2024-05-08 15:26:30,absence_cover
ZA01014,W049,Z02,2024-05-08 07:11:47,2024-05-08 08:58:22,equipment_failure
ZA01015,W057,Z05,2024-05-08 16:27:15,2024-05-08 17:24:14,coverage
ZA01016,W086,Z05,2024-05-08 23:16:17,2024-05-09 00:12:06,training
ZA01017,W077,Z12,2024-05-09 01:11:42,2024-05-09 03:26:16,equipment_failure
ZA01018,W006,Z11,2024-05-09 06:58:25,2024-05-09 09:17:47,coverage
ZA01019,W090,Z02,2024-05-09 22:40:04,2024-05-10 00:21:34,overflow
ZA01020,W080,Z10,2024-05-09 16:46:47,2024-05-09 18:13:50,equipment_failure
ZA01021,W085,Z04,2024-05-09 06:50:18,2024-05-09 08:55:35,training
ZA01022,W079,Z05,2024-05-09 09:04:11,2024-05-09 10:23:33,absence_cover
ZA01023,W104,Z05,2024-05-09 14:22:21,2024-05-09 16:43:59,coverage
ZA01024,W082,Z05,2024-05-09 14:30:15,2024-05-09 15:42:43,overflow
ZA01025,W141,Z02,2024-05-09 15:40:13,2024-05-09 17:12:01,training
ZA01026,W062,Z04,2024-05-11 00:10:34,2024-05-11 01:17:41,equipment_failure
ZA01027,W057,Z05,2024-05-10 15:28:15,2024-05-10 17:51:08,training
ZA01028,W021,Z05,2024-05-10 09:15:50,2024-05-10 10:10:23,equipment_failure
ZA01029,W002,Z07,2024-05-10 09:02:23,2024-05-10 10:45:13,absence_cover
ZA01030,W027,Z08,2024-05-10 14:36:27,2024-05-10 16:44:14,training
ZA01031,W131,Z09,2024-05-10 06:45:54,2024-05-10 07:56:29,absence_cover
ZA01032,W005,Z05,2024-05-10 22:34:53,2024-05-11 00:40:18,absence_cover
ZA01033,W116,Z07,2024-05-10 16:48:04,2024-05-10 19:00:49,equipment_failure
ZA01034,W055,Z09,2024-05-11 08:07:35,2024-05-11 09:37:52,training
ZA01035,W104,Z02,2024-05-11 16:04:07,2024-05-11 16:49:54,training
ZA01036,W103,Z07,2024-05-12 00:54:33,2024-05-12 03:06:33,overflow
ZA01037,W007,Z07,2024-05-11 06:21:56,2024-05-11 08:42:29,absence_cover
ZA01038,W118,Z07,2024-05-11 07:41:05,2024-05-11 08:50:55,coverage
ZA01039,W094,Z11,2024-05-11 06:23:43,2024-05-11 08:51:43,overflow
ZA01040,W034,Z03,2024-05-12 00:41:26,2024-05-12 02:31:09,coverage
ZA01041,W090,Z05,2024-05-11 22:57:19,2024-05-12 01:06:37,equipment_failure
ZA01042,W126,Z11,2024-05-11 16:20:37,2024-05-11 17:42:58,equipment_failure
ZA01043,W002,Z08,2024-05-11 08:31:58,2024-05-11 09:31:34,absence_cover
ZA01044,W078,Z03,2024-05-12 23:42:55,2024-05-13 00:44:25,overflow
ZA01045,W021,Z07,2024-05-12 06:54:00,2024-05-12 09:23:23,overflow
ZA01046,W095,Z07,2024-05-12 15:22:24,2024-05-12 16:08:35,equipment_failure
ZA01047,W091,Z05,2024-05-12 15:03:59,2024-05-12 16:27:26,training
ZA01048,W085,Z10,2024-05-12 06:19:37,2024-05-12 08:10:33,absence_cover
ZA01049,W083,Z05,2024-05-13 00:04:24,2024-05-13 01:25:11,training
ZA01050,W065,Z12,2024-05-13 01:22:16,2024-05-13 02:32:47,training
ZA01051,W004,Z09,2024-05-12 22:46:39,2024-05-12 23:42:32,overflow
ZA01052,W026,Z06,2024-05-14 00:58:41,2024-05-14 02:19:28,overflow
ZA01053,W071,Z03,2024-05-13 09:11:56,2024-05-13 10:05:25,equipment_failure
ZA01054,W020,Z08,2024-05-14 00:06:28,2024-05-14 01:22:01,overflow
ZA01055,W012,Z10,2024-05-13 09:32:26,2024-05-13 11:07:31,coverage
ZA01056,W113,Z10,2024-05-13 23:22:24,2024-05-14 00:10:45,coverage
ZA01057,W124,Z02,2024-05-13 23:54:00,2024-05-14 00:55:16,coverage
ZA01058,W011,Z01,2024-05-13 06:46:20,2024-05-13 07:47:08,training
ZA01059,W017,Z03,2024-05-13 08:04:33,2024-05-13 09:15:26,overflow
ZA01060,W149,Z02,2024-05-14 23:45:46,2024-05-15 01:25:43,overflow
ZA01061,W071,Z01,2024-05-14 06:32:36,2024-05-14 08:16:02,overflow
ZA01062,W116,Z10,2024-05-14 15:52:33,2024-05-14 17:35:56,training
ZA01063,W091,Z07,2024-05-14 16:36:27,2024-05-14 18:36:04,coverage
ZA01064,W147,Z11,2024-05-14 16:36:28,2024-05-14 17:29:24,equipment_failure
ZA01065,W113,Z09,2024-05-15 01:17:08,2024-05-15 03:27:12,training
ZA01066,W118,Z01,2024-05-14 09:11:26,2024-05-14 10:14:26,coverage
ZA01067,W017,Z10,2024-05-14 08:14:09,2024-05-14 10:37:05,equipment_failure
ZA01068,W049,Z08,2024-05-15 09:26:11,2024-05-15 10:50:11,coverage
ZA01069,W003,Z01,2024-05-15 17:11:47,2024-05-15 18:45:20,equipment_failure
ZA01070,W021,Z06,2024-05-15 06:44:52,2024-05-15 09:12:04,equipment_failure
ZA01071,W081,Z05,2024-05-15 07:19:59,2024-05-15 08:35:15,coverage
ZA01072,W007,Z10,2024-05-15 09:25:06,2024-05-15 11:28:11,training
ZA01073,W032,Z04,2024-05-15 23:34:11,2024-05-16 01:43:00,coverage
ZA01074,W009,Z02,2024-05-15 06:29:54,2024-05-15 08:15:56,equipment_failure
ZA01075,W022,Z03,2024-05-15 07:17:44,2024-05-15 09:00:56,overflow
ZA01076,W048,Z04,2024-05-16 23:37:45,2024-05-17 01:38:23,equipment_failure
ZA01077,W065,Z10,2024-05-17 00:26:40,2024-05-17 02:27:09,absence_cover
ZA01078,W085,Z06,2024-05-16 08:43:14,2024-05-16 10:46:45,absence_cover
ZA01079,W079,Z08,2024-05-17 01:33:21,2024-05-17 03:04:52,coverage
ZA01080,W067,Z07,2024-05-16 16:49:42,2024-05-16 17:57:57,training
ZA01081,W015,Z08,2024-05-16 09:28:27,2024-05-16 11:42:47,equipment_failure
ZA01082,W010,Z04,2024-05-16 14:47:40,2024-05-16 16:56:45,overflow
ZA01083,W140,Z06,2024-05-17 08:21:02,2024-05-17 09:48:11,coverage
ZA01084,W048,Z12,2024-05-17 22:39:55,2024-05-18 00:30:25,coverage
ZA01085,W063,Z02,2024-05-17 23:58:31,2024-05-18 02:11:15,training
ZA01086,W053,Z08,2024-05-17 23:42:16,2024-05-18 01:21:57,training
ZA01087,W039,Z10,2024-05-17 07:51:24,2024-05-17 08:44:46,training
ZA01088,W040,Z01,2024-05-17 07:45:31,2024-05-17 10:11:03,coverage
ZA01089,W073,Z04,2024-05-17 06:18:17,2024-05-17 08:20:27,coverage
ZA01090,W014,Z08,2024-05-17 07:48:17,2024-05-17 08:51:59,training
ZA01091,W006,Z12,2024-05-18 08:32:59,2024-05-18 09:56:43,absence_cover
ZA01092,W080,Z10,2024-05-18 17:36:33,2024-05-18 19:15:52,coverage
ZA01093,W119,Z10,2024-05-18 07:53:39,2024-05-18 10:19:45,coverage
ZA01094,W083,Z04,2024-05-18 23:24:02,2024-05-19 01:50:54,overflow
ZA01095,W059,Z11,2024-05-18 16:49:24,2024-05-18 18:31:49,training
ZA01096,W149,Z06,2024-05-18 23:44:50,2024-05-19 00:37:02,coverage
ZA01097,W147,Z02,2024-05-19 01:33:49,2024-05-19 03:25:45,absence_cover
ZA01098,W088,Z10,2024-05-19 00:00:27,2024-05-19 01:54:04,equipment_failure
ZA01099,W050,Z12,2024-05-19 17:09:33,2024-05-19 18:25:51,coverage
ZA01100,W077,Z03,2024-05-19 23:58:22,2024-05-20 02:09:14,absence_cover
ZA01101,W052,Z02,2024-05-20 01:18:32,2024-05-20 03:18:13,overflow
ZA01102,W126,Z11,2024-05-19 16:10:00,2024-05-19 17:35:52,overflow
ZA01103,W113,Z08,2024-05-19 23:20:30,2024-05-20 01:13:06,coverage
ZA01104,W008,Z05,2024-05-20 00:34:37,2024-05-20 02:10:19,overflow
ZA01105,W003,Z10,2024-05-19 17:21:17,2024-05-19 18:22:47,overflow
ZA01106,W098,Z11,2024-05-19 08:09:45,2024-05-19 10:05:26,training
ZA01107,W029,Z12,2024-05-20 09:24:37,2024-05-20 10:37:10,equipment_failure
ZA01108,W083,Z06,2024-05-20 07:10:51,2024-05-20 08:46:40,training
ZA01109,W069,Z03,2024-05-20 08:37:12,2024-05-20 09:55:12,coverage
ZA01110,W005,Z10,2024-05-20 23:55:37,2024-05-21 00:54:03,absence_cover
ZA01111,W116,Z01,2024-05-20 17:17:38,2024-05-20 18:23:16,coverage
ZA01112,W063,Z07,2024-05-20 23:04:35,2024-05-21 00:34:07,overflow
ZA01113,W049,Z02,2024-05-20 06:55:43,2024-05-20 09:21:03,absence_cover
ZA01114,W037,Z11,2024-05-20 16:31:54,2024-05-20 18:26:14,equipment_failure
ZA01115,W089,Z11,2024-05-21 23:11:27,2024-05-22 00:32:10,training
ZA01116,W016,Z06,2024-05-21 06:58:56,2024-05-21 07:52:16,coverage
ZA01117,W150,Z12,2024-05-21 15:39:45,2024-05-21 17:12:56,absence_cover
ZA01118,W083,Z08,2024-05-22 00:33:03,2024-05-22 02:04:31,training
ZA01119,W146,Z04,2024-05-21 17:38:50,2024-05-21 19:15:00,absence_cover
ZA01120,W034,Z10,2024-05-21 23:49:17,2024-05-22 01:02:16,training
ZA01121,W015,Z07,2024-05-21 08:29:04,2024-05-21 10:39:21,overflow
ZA01122,W019,Z11,2024-05-22 01:31:05,2024-05-22 02:31:06,equipment_failure
ZA01123,W082,Z12,2024-05-22 14:29:16,2024-05-22 16:56:58,training
ZA01124,W035,Z02,2024-05-22 15:51:02,2024-05-22 17:46:46,equipment_failure
ZA01125,W069,Z06,2024-05-22 09:26:05,2024-05-22 10:13:38,overflow
ZA01126,W006,Z02,2024-05-22 07:07:43,2024-05-22 09:15:57,coverage
ZA01127,W136,Z05,2024-05-22 16:30:55,2024-05-22 18:02:50,overflow
ZA01128,W147,Z08,2024-05-23 01:33:01,2024-05-23 03:27:16,overflow
ZA01129,W030,Z08,2024-05-22 06:25:44,2024-05-22 07:21:25,absence_cover
ZA01130,W108,Z06,2024-05-23 01:11:22,2024-05-23 03:37:00,coverage
ZA01131,W017,Z02,2024-05-23 07:04:46,2024-05-23 08:13:19,coverage
ZA01132,W090,Z05,2024-05-23 22:20:44,2024-05-23 23:17:52,training
ZA01133,W036,Z07,2024-05-23 15:10:24,2024-05-23 17:30:59,absence_cover
ZA01134,W136,Z02,2024-05-23 14:56:55,2024-05-23 15:49:58,overflow
ZA01135,W114,Z02,2024-05-23 17:28:00,2024-05-23 18:24:27,overflow
ZA01136,W111,Z08,2024-05-23 14:56:28,2024-05-23 16:36:50,training
ZA01137,W124,Z10,2024-05-23 23:16:07,2024-05-24 00:44:46,equipment_failure
ZA01138,W051,Z10,2024-05-23 15:42:09,2024-05-23 17:27:30,training
ZA01139,W078,Z02,2024-05-24 06:26:49,2024-05-24 08:36:58,coverage
ZA01140,W009,Z02,2024-05-24 07:23:24,2024-05-24 09:53:00,absence_cover
ZA01141,W061,Z10,2024-05-24 17:15:23,2024-05-24 18:02:15,coverage
ZA01142,W056,Z11,2024-05-24 17:14:46,2024-05-24 18:20:55,equipment_failure
ZA01143,W043,Z07,2024-05-24 14:20:01,2024-05-24 15:09:45,training
ZA01144,W012,Z01,2024-05-25 01:06:57,2024-05-25 02:28:55,absence_cover
ZA01145,W070,Z08,2024-05-24 07:29:15,2024-05-24 09:38:36,training
ZA01146,W059,Z02,2024-05-24 17:37:55,2024-05-24 19:57:19,equipment_failure
ZA01147,W135,Z04,2024-05-25 17:25:13,2024-05-25 18:19:29,equipment_failure
ZA01148,W137,Z09,2024-05-25 15:41:18,2024-05-25 16:51:54,overflow
ZA01149,W143,Z12,2024-05-25 08:22:31,2024-05-25 10:49:13,training
ZA01150,W084,Z04,2024-05-25 17:37:48,2024-05-25 19:32:34,overflow
ZA01151,W023,Z05,2024-05-25 16:48:13,2024-05-25 19:04:55,absence_cover
ZA01152,W065,Z06,2024-05-25 23:52:31,2024-05-26 01:35:35,training
ZA01153,W025,Z04,2024-05-25 17:07:02,2024-05-25 18:33:11,coverage
ZA01154,W081,Z03,2024-05-25 07:39:48,2024-05-25 09:52:18,training
ZA01155,W004,Z05,2024-05-27 01:12:04,2024-05-27 03:16:57,training
ZA01156,W002,Z06,2024-05-26 08:03:14,2024-05-26 09:31:29,training
ZA01157,W062,Z02,2024-05-26 22:53:41,2024-05-27 00:12:32,absence_cover
ZA01158,W058,Z05,2024-05-26 07:18:18,2024-05-26 08:22:50,overflow
ZA01159,W083,Z11,2024-05-27 00:47:17,2024-05-27 02:41:36,training
ZA01160,W051,Z11,2024-05-26 14:48:01,2024-05-26 15:50:08,equipment_failure
ZA01161,W014,Z04,2024-05-26 07:38:21,2024-05-26 09:09:26,training
ZA01162,W100,Z02,2024-05-28 01:10:00,2024-05-28 01:59:06,overflow
ZA01163,W062,Z05,2024-05-27 23:00:31,2024-05-28 01:18:31,coverage
ZA01164,W031,Z07,2024-05-27 07:35:25,2024-05-27 08:43:53,absence_cover
ZA01165,W066,Z11,2024-05-27 16:21:31,2024-05-27 18:47:26,training
ZA01166,W057,Z07,2024-05-27 17:25:51,2024-05-27 19:06:02,training
ZA01167,W007,Z07,2024-05-27 06:36:38,2024-05-27 07:37:02,training
ZA01168,W113,Z12,2024-05-27 23:14:56,2024-05-28 01:30:21,equipment_failure
ZA01169,W059,Z04,2024-05-27 16:53:02,2024-05-27 19:20:33,absence_cover
ZA01170,W136,Z06,2024-05-28 15:59:00,2024-05-28 17:44:54,equipment_failure
ZA01171,W114,Z04,2024-05-28 15:19:45,2024-05-28 16:58:26,training
ZA01172,W126,Z07,2024-05-28 16:46:40,2024-05-28 17:35:50,overflow
ZA01173,W086,Z07,2024-05-29 01:21:28,2024-05-29 03:10:50,absence_cover
ZA01174,W094,Z06,2024-05-28 07:18:15,2024-05-28 08:37:08,training
ZA01175,W016,Z10,2024-05-28 09:36:30,2024-05-28 10:52:50,overflow
ZA01176,W008,Z06,2024-05-28 08:13:09,2024-05-28 09:35:54,training
ZA01177,W139,Z05,2024-05-29 00:06:10,2024-05-29 01:35:39,training
ZA01178,W058,Z06,2024-05-29 07:51:31,2024-05-29 08:44:53,coverage
ZA01179,W056,Z11,2024-05-29 14:38:21,2024-05-29 16:52:57,overflow
ZA01180,W039,Z11,2024-05-29 09:16:42,2024-05-29 11:44:27,equipment_failure
ZA01181,W064,Z04,2024-05-29 08:20:57,2024-05-29 09:37:40,equipment_failure
ZA01182,W111,Z02,2024-05-29 17:20:28,2024-05-29 19:44:58,training
ZA01183,W061,Z04,2024-05-29 15:25:35,2024-05-29 16:54:16,training
ZA01184,W090,Z05,2024-05-30 00:02:00,2024-05-30 01:32:27,coverage
ZA01185,W119,Z08,2024-05-29 08:19:31,2024-05-29 10:39:21,training
ZA01186,W040,Z03,2024-05-30 09:29:13,2024-05-30 10:25:04,absence_cover
ZA01187,W048,Z04,2024-05-31 00:43:15,2024-05-31 01:41:44,absence_cover
ZA01188,W022,Z12,2024-05-30 07:23:25,2024-05-30 08:50:09,overflow
ZA01189,W020,Z07,2024-05-31 01:26:15,2024-05-31 02:49:22,training
ZA01190,W131,Z02,2024-05-30 08:17:49,2024-05-30 10:09:23,training
ZA01191,W042,Z11,2024-05-30 15:26:53,2024-05-30 17:25:12,training
ZA01192,W125,Z11,2024-05-30 16:07:42,2024-05-30 17:26:42,training
ZA01193,W019,Z09,2024-05-30 23:47:33,2024-05-31 00:53:57,equipment_failure
ZA01194,W062,Z07,2024-05-30 22:26:40,2024-05-30 23:49:59,equipment_failure
ZA01195,W124,Z01,2024-06-01 01:28:21,2024-06-01 02:53:15,absence_cover
ZA01196,W044,Z10,2024-06-01 01:22:24,2024-06-01 02:15:56,equipment_failure
ZA01197,W085,Z12,2024-05-31 07:48:07,2024-05-31 09:04:02,coverage
ZA01198,W077,Z02,2024-05-31 23:50:19,2024-06-01 01:48:41,overflow
ZA01199,W062,Z12,2024-05-31 23:14:59,2024-06-01 00:14:30,absence_cover
ZA01200,W061,Z03,2024-05-31 14:37:53,2024-05-31 15:54:29,equipment_failure
ZA01201,W120,Z01,2024-05-31 16:42:40,2024-05-31 18:16:58,equipment_failure
ZA01202,W142,Z12,2024-05-31 09:30:02,2024-05-31 10:39:00,training
ZA01203,W140,Z07,2024-06-01 09:19:46,2024-06-01 11:31:13,training
ZA01204,W130,Z02,2024-06-01 08:53:27,2024-06-01 10:51:32,coverage
ZA01205,W001,Z02,2024-06-01 06:21:06,2024-06-01 08:26:57,absence_cover
ZA01206,W028,Z04,2024-06-01 07:07:19,2024-06-01 08:23:51,equipment_failure
ZA01207,W139,Z09,2024-06-01 23:05:15,2024-06-02 00:35:21,equipment_failure
ZA01208,W141,Z11,2024-06-01 15:11:16,2024-06-01 17:25:51,equipment_failure
ZA01209,W018,Z04,2024-06-01 16:28:27,2024-06-01 18:21:06,training
ZA01210,W088,Z07,2024-06-02 00:41:59,2024-06-02 02:00:16,training
ZA01211,W076,Z09,2024-06-03 00:08:11,2024-06-03 02:00:43,equipment_failure
ZA01212,W044,Z10,2024-06-03 00:19:14,2024-06-03 02:05:01,overflow
ZA01213,W119,Z07,2024-06-02 06:29:13,2024-06-02 08:02:03,coverage
ZA01214,W010,Z09,2024-06-02 16:10:20,2024-06-02 17:06:43,coverage
ZA01215,W017,Z06,2024-06-02 07:07:52,2024-06-02 08:52:34,training
ZA01216,W008,Z02,2024-06-02 06:57:09,2024-06-02 08:35:53,coverage
ZA01217,W058,Z03,2024-06-02 15:10:43,2024-06-02 16:14:18,absence_cover
ZA01218,W070,Z06,2024-06-02 08:55:37,2024-06-02 11:05:41,absence_cover
ZA01219,W021,Z09,2024-06-03 07:29:17,2024-06-03 08:48:14,overflow
ZA01220,W082,Z10,2024-06-03 15:35:40,2024-06-03 16:41:34,training
ZA01221,W111,Z07,2024-06-03 16:14:23,2024-06-03 18:41:25,training
ZA01222,W123,Z02,2024-06-03 08:47:32,2024-06-03 10:01:52,training
ZA01223,W047,Z09,2024-06-03 07:40:12,2024-06-03 08:45:35,absence_cover
ZA01224,W034,Z02,2024-06-04 00:31:44,2024-06-04 01:52:15,absence_cover
ZA01225,W117,Z01,2024-06-03 17:06:31,2024-06-03 19:07:19,coverage
ZA01226,W119,Z01,2024-06-03 07:40:50,2024-06-03 09:06:14,absence_cover
ZA01227,W086,Z12,2024-06-04 22:59:27,2024-06-05 00:33:48,coverage
ZA01228,W025,Z12,2024-06-05 01:27:58,2024-06-05 03:19:59,overflow
ZA01229,W124,Z04,2024-06-04 23:59:50,2024-06-05 01:27:39,equipment_failure
ZA01230,W040,Z03,2024-06-04 08:17:07,2024-06-04 10:37:19,equipment_failure
ZA01231,W099,Z04,2024-06-04 07:47:03,2024-06-04 09:36:32,absence_cover
ZA01232,W085,Z10,2024-06-04 17:31:12,2024-06-04 19:18:45,training
ZA01233,W116,Z09,2024-06-04 16:40:33,2024-06-04 18:57:52,overflow
ZA01234,W044,Z08,2024-06-04 23:55:27,2024-06-05 00:46:47,overflow
ZA01235,W144,Z03,2024-06-05 07:42:17,2024-06-05 08:41:10,training
ZA01236,W076,Z07,2024-06-06 01:21:08,2024-06-06 03:29:27,coverage
ZA01237,W039,Z11,2024-06-05 09:00:22,2024-06-05 10:29:01,overflow
ZA01238,W077,Z08,2024-06-06 00:41:46,2024-06-06 02:27:27,equipment_failure
ZA01239,W067,Z08,2024-06-05 14:34:12,2024-06-05 15:35:27,training
ZA01240,W038,Z01,2024-06-06 01:06:02,2024-06-06 03:23:07,overflow
ZA01241,W028,Z04,2024-06-05 08:29:41,2024-06-05 09:40:42,absence_cover
ZA01242,W044,Z02,2024-06-06 01:25:58,2024-06-06 03:42:54,equipment_failure
ZA01243,W067,Z02,2024-06-06 16:42:52,2024-06-06 18:48:00,equipment_failure
ZA01244,W128,Z04,2024-06-06 14:35:48,2024-06-06 16:40:11,absence_cover
ZA01245,W142,Z07,2024-06-06 09:18:42,2024-06-06 11:14:57,overflow
ZA01246,W147,Z09,2024-06-07 01:25:02,2024-06-07 02:19:33,coverage
ZA01247,W033,Z05,2024-06-06 07:02:10,2024-06-06 09:31:00,training
ZA01248,W069,Z10,2024-06-06 17:20:28,2024-06-06 18:32:42,absence_cover
ZA01249,W046,Z11,2024-06-06 09:23:51,2024-06-06 10:14:16,training
ZA01250,W044,Z11,2024-06-06 23:58:50,2024-06-07 01:04:09,training
ZA01251,W134,Z11,2024-06-07 09:27:59,2024-06-07 11:57:35,coverage
ZA01252,W148,Z07,2024-06-07 14:38:03,2024-06-07 16:55:46,absence_cover
ZA01253,W045,Z09,2024-06-07 14:43:37,2024-06-07 17:07:09,equipment_failure
ZA01254,W008,Z03,2024-06-07 09:17:59,2024-06-07 11:27:00,absence_cover
ZA01255,W023,Z10,2024-06-07 14:33:09,2024-06-07 15:46:16,equipment_failure
ZA01256,W138,Z02,2024-06-08 00:04:00,2024-06-08 01:36:02,overflow
ZA01257,W121,Z07,2024-06-07 07:50:56,2024-06-07 09:48:24,coverage
ZA01258,W020,Z04,2024-06-07 22:40:23,2024-06-08 00:31:48,absence_cover
ZA01259,W087,Z02,2024-06-08 22:50:21,2024-06-09 00:03:08,overflow
ZA01260,W052,Z07,2024-06-09 00:20:14,2024-06-09 02:17:42,overflow
ZA01261,W013,Z10,2024-06-08 15:07:13,2024-06-08 16:24:48,training
ZA01262,W065,Z08,2024-06-09 00:46:18,2024-06-09 02:31:58,equipment_failure
ZA01263,W006,Z03,2024-06-08 07:18:41,2024-06-08 09:01:15,equipment_failure
ZA01264,W059,Z08,2024-06-08 14:43:48,2024-06-08 16:12:59,training
ZA01265,W039,Z03,2024-06-08 09:01:42,2024-06-08 11:19:06,training
ZA01266,W119,Z12,2024-06-09 06:13:29,2024-06-09 08:12:09,equipment_failure
ZA01267,W105,Z12,2024-06-09 14:33:05,2024-06-09 16:36:15,overflow
ZA01268,W134,Z09,2024-06-09 09:12:23,2024-06-09 11:34:18,overflow
ZA01269,W065,Z09,2024-06-09 22:35:35,2024-06-09 23:21:50,absence_cover
ZA01270,W034,Z03,2024-06-09 23:33:27,2024-06-10 00:45:10,overflow
ZA01271,W135,Z06,2024-06-09 15:38:38,2024-06-09 16:41:04,training
ZA01272,W038,Z11,2024-06-10 00:45:59,2024-06-10 02:39:45,coverage
ZA01273,W116,Z07,2024-06-10 15:41:04,2024-06-10 17:39:51,coverage
ZA01274,W110,Z08,2024-06-10 07:19:22,2024-06-10 09:04:18,overflow
ZA01275,W054,Z04,2024-06-10 15:49:07,2024-06-10 17:09:00,training
ZA01276,W076,Z10,2024-06-10 22:22:42,2024-06-10 23:40:50,equipment_failure
ZA01277,W038,Z12,2024-06-10 23:44:50,2024-06-11 01:01:36,training
ZA01278,W137,Z07,2024-06-10 17:26:57,2024-06-10 18:31:32,training
ZA01279,W075,Z08,2024-06-10 23:37:56,2024-06-11 01:34:53,training
ZA01280,W087,Z09,2024-06-10 23:19:16,2024-06-11 00:57:24,overflow
ZA01281,W132,Z02,2024-06-11 16:44:27,2024-06-11 19:10:22,equipment_failure
