assignment_id,worker_id,shift_id,date,clock_in_time,clock_out_time,break_duration_min,is_training_shift,trainee_worker_id
SA018211,W008,S1,2024-06-23,2024-06-23 05:57:00,2024-06-23 14:09:00,30,False,
SA018212,W009,S1,2024-06-23,2024-06-23 06:13:00,2024-06-23 14:21:00,30,False,
SA018213,W010,S2,2024-06-23,2024-06-23 14:15:00,2024-06-23 22:05:00,30,False,
SA018214,W011,S1,2024-06-23,2024-06-23 06:01:00,2024-06-23 14:09:00,30,False,
SA018215,W013,S2,2024-06-23,2024-06-23 14:04:00,2024-06-23 22:09:00,30,False,
SA018216,W014,S1,2024-06-23,2024-06-23 06:08:00,2024-06-23 14:02:00,30,True,W143
SA018217,W015,S1,2024-06-23,2024-06-23 06:09:00,2024-06-23 14:01:00,30,False,
SA018218,W016,S1,2024-06-23,2024-06-23 06:06:00,2024-06-23 14:09:00,30,False,
SA018219,W017,S1,2024-06-23,2024-06-23 06:00:00,2024-06-23 14:17:00,30,False,
SA018220,W019,S3,2024-06-23,2024-06-23 22:17:00,2024-06-24 06:20:00,30,False,
SA018221,W020,S3,2024-06-23,2024-06-23 22:13:00,2024-06-24 05:58:00,30,False,
SA018222,W021,S1,2024-06-23,2024-06-23 05:52:00,2024-06-23 13:59:00,30,False,
SA018223,W022,S1,2024-06-23,2024-06-23 05:56:00,2024-06-23 14:24:00,30,False,
SA018224,W023,S2,2024-06-23,2024-06-23 14:02:00,2024-06-23 22:03:00,30,False,
SA018225,W027,S2,2024-06-23,2024-06-23 14:15:00,2024-06-23 22:17:00,30,False,
SA018226,W028,S1,2024-06-23,2024-06-23 05:58:00,2024-06-23 14:13:00,30,False,
SA018227,W029,S1,2024-06-23,2024-06-23 06:12:00,2024-06-23 14:06:00,30,False,
SA018228,W030,S1,2024-06-23,2024-06-23 06:04:00,2024-06-23 14:23:00,30,False,
SA018229,W031,S1,2024-06-23,2024-06-23 05:55:00,2024-06-23 14:24:00,30,False,
SA018230,W032,S3,2024-06-23,2024-06-23 22:11:00,2024-06-24 06:00:00,30,False,
SA018231,W034,S3,2024-06-23,2024-06-23 21:53:00,2024-06-24 06:18:00,30,False,
SA018232,W035,S2,2024-06-23,2024-06-23 13:56:00,2024-06-23 22:02:00,30,False,
SA018233,W036,S2,2024-06-23,2024-06-23 14:10:00,2024-06-23 22:09:00,30,False,
SA018234,W037,S2,2024-06-23,2024-06-23 14:00:00,2024-06-23 22:00:00,30,False,
SA018235,W038,S3,2024-06-23,2024-06-23 21:58:00,2024-06-24 06:00:00,30,False,
SA018236,W039,S1,2024-06-23,2024-06-23 06:06:00,,30,False,
SA018237,W040,S1,2024-06-23,2024-06-23 06:03:00,2024-06-23 14:05:00,30,False,
SA018238,W042,S2,2024-06-23,2024-06-23 13:56:00,2024-06-23 22:06:00,30,False,
SA018239,W043,S2,2024-06-23,2024-06-23 14:04:00,2024-06-23 22:13:00,30,False,
SA018240,W044,S3,2024-06-23,2024-06-23 22:17:00,2024-06-24 06:12:00,30,False,
SA018241,W045,S2,2024-06-23,2024-06-23 14:16:00,2024-06-23 22:16:00,30,False,
SA018242,W046,S1,2024-06-23,2024-06-23 06:08:00,2024-06-23 14:02:00,30,False,
SA018243,W047,S1,2024-06-23,2024-06-23 06:14:00,2024-06-23 14:04:00,30,False,
SA018244,W048,S3,2024-06-23,2024-06-23 21:58:00,2024-06-24 05:59:00,30,False,
SA018245,W049,S1,2024-06-23,2024-06-23 06:10:00,2024-06-23 14:18:00,30,False,
SA018246,W050,S2,2024-06-23,2024-06-23 14:15:00,2024-06-23 22:15:00,30,False,
SA018247,W051,S2,2024-06-23,2024-06-23 14:12:00,2024-06-23 22:08:00,30,False,
SA018248,W053,S3,2024-06-23,2024-06-23 22:17:00,2024-06-24 05:59:00,30,False,
SA018249,W054,S2,2024-06-23,2024-06-23 13:52:00,2024-06-23 22:06:00,30,False,
SA018250,W055,S1,2024-06-23,2024-06-23 06:09:00,2024-06-23 14:09:00,30,False,
SA018251,W057,S2,2024-06-23,2024-06-23 14:00:00,2024-06-23 22:20:00,30,False,
SA018252,W058,S1,2024-06-23,2024-06-23 06:16:00,2024-06-23 14:09:00,30,False,
SA018253,W059,S2,2024-06-23,2024-06-23 13:55:00,2024-06-23 22:14:00,30,False,
SA018254,W060,S1,2024-06-23,2024-06-23 05:55:00,,30,False,
SA018255,W061,S2,2024-06-23,2024-06-23 14:15:00,2024-06-23 22:13:00,30,False,
SA018256,W062,S3,2024-06-23,2024-06-23 22:06:00,2024-06-24 06:10:00,30,False,
SA018257,W063,S3,2024-06-23,2024-06-23 22:03:00,2024-06-24 06:15:00,30,False,
SA018258,W064,S1,2024-06-23,2024-06-23 06:17:00,2024-06-23 14:21:00,30,False,
SA018259,W065,S1,2024-06-23,2024-06-23 06:04:00,2024-06-23 14:15:00,30,False,
SA018260,W066,S1,2024-06-23,2024-06-23 06:08:00,2024-06-23 14:22:00,30,False,
SA018261,W067,S2,2024-06-23,2024-06-23 14:10:00,2024-06-23 22:19:00,30,False,
SA018262,W070,S1,2024-06-23,2024-06-23 06:06:00,2024-06-23 14:06:00,30,False,
SA018263,W071,S1,2024-06-23,2024-06-23 06:02:00,2024-06-23 14:14:00,30,False,
SA018264,W073,S1,2024-06-23,2024-06-23 06:14:00,2024-06-23 14:17:00,30,False,
SA018265,W074,S2,2024-06-23,2024-06-23 14:10:00,2024-06-23 22:23:00,30,False,
SA018266,W075,S3,2024-06-23,2024-06-23 22:17:00,2024-06-24 06:22:00,30,False,
SA018267,W077,S3,2024-06-23,2024-06-23 21:58:00,2024-06-24 06:10:00,30,False,
SA018268,W079,S3,2024-06-23,2024-06-23 22:11:00,2024-06-24 06:22:00,30,False,
SA018269,W080,S2,2024-06-23,2024-06-23 14:04:00,2024-06-23 21:59:00,30,False,
SA018270,W081,S1,2024-06-23,2024-06-23 06:17:00,2024-06-23 14:24:00,30,False,
SA018271,W083,S3,2024-06-23,2024-06-23 22:16:00,2024-06-24 06:10:00,30,False,
SA018272,W084,S2,2024-06-23,2024-06-23 14:05:00,2024-06-23 22:16:00,30,False,
SA018273,W085,S1,2024-06-23,2024-06-23 05:57:00,2024-06-23 14:16:00,30,False,
SA018274,W086,S1,2024-06-23,2024-06-23 06:06:00,2024-06-23 14:08:00,30,False,
SA018275,W088,S3,2024-06-23,2024-06-23 21:58:00,2024-06-24 06:15:00,30,False,
SA018276,W089,S3,2024-06-23,2024-06-23 22:15:00,2024-06-24 06:01:00,30,False,
SA018277,W090,S3,2024-06-23,2024-06-23 22:17:00,2024-06-24 06:17:00,30,False,
SA018278,W091,S2,2024-06-23,2024-06-23 14:12:00,2024-06-23 22:20:00,15,False,
SA018279,W092,S1,2024-06-23,2024-06-23 06:12:00,2024-06-23 14:24:00,15,False,
SA018280,W095,S2,2024-06-23,2024-06-23 14:10:00,2024-06-23 22:03:00,15,False,
SA018281,W101,S1,2024-06-23,2024-06-23 06:17:00,2024-06-23 13:58:00,15,False,
SA018282,W102,S1,2024-06-23,2024-06-23 06:11:00,2024-06-23 14:02:00,15,False,
SA018283,W105,S2,2024-06-23,2024-06-23 14:00:00,2024-06-23 22:15:00,15,False,
SA018284,W110,S1,2024-06-23,2024-06-23 06:01:00,2024-06-23 14:09:00,15,False,
SA018285,W111,S2,2024-06-23,2024-06-23 13:58:00,2024-06-23 22:08:00,15,False,
SA018286,W113,S3,2024-06-23,2024-06-23 22:07:00,2024-06-24 06:19:00,15,False,
SA018287,W114,S2,2024-06-23,2024-06-23 14:02:00,2024-06-23 22:04:00,15,False,
SA018288,W115,S2,2024-06-23,2024-06-23 14:16:00,2024-06-23 22:16:00,15,False,
SA018289,W116,S3,2024-06-23,2024-06-23 22:14:00,2024-06-24 06:08:00,15,False,
SA018290,W118,S1,2024-06-23,2024-06-23 05:58:00,2024-06-23 14:18:00,15,False,
SA018291,W122,S3,2024-06-23,2024-06-23 22:01:00,2024-06-24 06:11:00,15,False,
SA018292,W125,S2,2024-06-23,2024-06-23 14:12:00,2024-06-23 22:19:00,15,False,
SA018293,W127,S1,2024-06-23,2024-06-23 05:52:00,2024-06-23 13:59:00,15,False,
SA018294,W128,S2,2024-06-23,2024-06-23 14:08:00,2024-06-23 21:59:00,15,False,
SA018295,W129,S3,2024-06-23,2024-06-23 22:04:00,2024-06-24 06:01:00,15,False,
SA018296,W130,S1,2024-06-23,2024-06-23 05:57:00,,15,False,
SA018297,W132,S2,2024-06-23,2024-06-23 13:55:00,2024-06-23 22:14:00,15,False,
SA018298,W133,S2,2024-06-23,2024-06-23 14:00:00,2024-06-23 22:09:00,15,False,
SA018299,W134,S1,2024-06-23,2024-06-23 06:05:00,2024-06-23 14:09:00,15,False,
SA018300,W135,S2,2024-06-23,2024-06-23 13:53:00,2024-06-23 22:18:00,15,False,
SA018301,W136,S3,2024-06-23,2024-06-23 22:12:00,2024-06-24 06:05:00,15,False,
SA018302,W137,S2,2024-06-23,2024-06-23 14:11:00,2024-06-23 22:10:00,15,False,
SA018303,W138,S3,2024-06-23,2024-06-23 21:55:00,2024-06-24 05:58:00,15,False,
SA018304,W139,S3,2024-06-23,2024-06-23 21:56:00,2024-06-24 06:09:00,15,False,
SA018305,W140,S1,2024-06-23,2024-06-23 06:07:00,2024-06-23 13:57:00,15,False,
SA018306,W144,S1,2024-06-23,2024-06-23 06:05:00,2024-06-23 14:18:00,15,False,
SA018307,W145,S2,2024-06-23,2024-06-23 14:01:00,2024-06-23 22:14:00,15,False,
SA018308,W148,S2,2024-06-23,2024-06-23 13:55:00,2024-06-23 22:23:00,15,False,
SA018309,W149,S3,2024-06-23,2024-06-23 22:04:00,,15,False,
SA018310,W001,S1,2024-06-24,2024-06-24 06:06:00,2024-06-24 14:24:00,30,False,
SA018311,W002,S1,2024-06-24,2024-06-24 05:57:00,,30,False,
SA018312,W003,S2,2024-06-24,2024-06-24 14:07:00,2024-06-24 22:05:00,30,False,
SA018313,W004,S3,2024-06-24,2024-06-24 22:03:00,2024-06-25 06:24:00,30,False,
SA018314,W005,S3,2024-06-24,2024-06-24 22:11:00,2024-06-25 06:11:00,30,False,
SA018315,W006,S1,2024-06-24,2024-06-24 05:58:00,2024-06-24 14:09:00,30,False,
SA018316,W007,S1,2024-06-24,2024-06-24 06:05:00,,30,False,
SA018317,W008,S2,2024-06-24,2024-06-24 14:11:00,2024-06-24 22:07:00,30,False,
SA018318,W009,S1,2024-06-24,2024-06-24 06:08:00,2024-06-24 14:07:00,30,False,
SA018319,W010,S2,2024-06-24,2024-06-24 14:05:00,2024-06-24 22:04:00,30,False,
SA018320,W011,S1,2024-06-24,2024-06-24 05:55:00,2024-06-24 14:08:00,30,False,
SA018321,W012,S1,2024-06-24,2024-06-24 05:58:00,2024-06-24 14:18:00,30,False,
SA018322,W013,S2,2024-06-24,2024-06-24 13:58:00,2024-06-24 22:22:00,30,False,
SA018323,W014,S1,2024-06-24,2024-06-24 05:54:00,2024-06-24 14:02:00,30,True,W143
SA018324,W015,S1,2024-06-24,2024-06-24 06:03:00,2024-06-24 14:20:00,30,False,
SA018325,W016,S1,2024-06-24,2024-06-24 06:00:00,,30,False,
SA018326,W018,S2,2024-06-24,2024-06-24 14:15:00,2024-06-24 22:22:00,30,False,
SA018327,W019,S3,2024-06-24,2024-06-24 22:04:00,2024-06-25 06:18:00,30,False,
SA018328,W020,S3,2024-06-24,2024-06-24 22:12:00,2024-06-25 06:17:00,30,False,
SA018329,W021,S2,2024-06-24,2024-06-24 14:03:00,2024-06-24 22:09:00,30,False,
SA018330,W022,S1,2024-06-24,2024-06-24 05:54:00,,30,False,
SA018331,W023,S2,2024-06-24,2024-06-24 14:00:00,2024-06-24 22:23:00,30,False,
SA018332,W024,S2,2024-06-24,2024-06-24 14:04:00,2024-06-24 22:12:00,30,False,
SA018333,W025,S3,2024-06-24,2024-06-24 22:02:00,2024-06-25 06:10:00,30,False,
SA018334,W026,S3,2024-06-24,2024-06-24 22:16:00,2024-06-25 06:23:00,30,False,
SA018335,W027,S2,2024-06-24,2024-06-24 14:15:00,2024-06-24 22:15:00,30,False,
SA018336,W028,S1,2024-06-24,2024-06-24 05:54:00,2024-06-24 14:07:00,30,False,
SA018337,W031,S1,2024-06-24,2024-06-24 05:56:00,2024-06-24 14:03:00,30,False,
SA018338,W032,S3,2024-06-24,2024-06-24 22:12:00,2024-06-25 06:11:00,30,False,
SA018339,W033,S1,2024-06-24,2024-06-24 06:17:00,2024-06-24 14:16:00,30,False,
SA018340,W034,S3,2024-06-24,2024-06-24 22:17:00,2024-06-25 06:16:00,30,False,
SA018341,W035,S2,2024-06-24,2024-06-24 14:11:00,2024-06-24 21:57:00,30,False,
SA018342,W036,S2,2024-06-24,2024-06-24 14:05:00,2024-06-24 21:57:00,30,False,
SA018343,W037,S1,2024-06-24,2024-06-24 05:52:00,2024-06-24 14:24:00,60,False,
SA018344,W039,S1,2024-06-24,2024-06-24 06:05:00,2024-06-24 13:59:00,30,False,
SA018345,W041,S2,2024-06-24,2024-06-24 14:15:00,,30,False,
SA018346,W043,S2,2024-06-24,2024-06-24 14:09:00,2024-06-24 22:20:00,30,False,
SA018347,W046,S1,2024-06-24,2024-06-24 06:09:00,2024-06-24 14:07:00,30,False,
SA018348,W047,S1,2024-06-24,2024-06-24 06:05:00,2024-06-24 14:05:00,30,False,
SA018349,W050,S2,2024-06-24,2024-06-24 13:52:00,2024-06-24 22:05:00,30,False,
SA018350,W051,S2,2024-06-24,2024-06-24 14:15:00,2024-06-24 22:06:00,30,False,
SA018351,W052,S3,2024-06-24,2024-06-24 22:10:00,2024-06-25 06:06:00,30,False,
SA018352,W054,S2,2024-06-24,2024-06-24 14:12:00,2024-06-24 22:05:00,30,False,
SA018353,W055,S1,2024-06-24,2024-06-24 05:56:00,2024-06-24 14:04:00,30,False,
SA018354,W056,S2,2024-06-24,2024-06-24 14:16:00,2024-06-24 22:04:00,30,False,
SA018355,W057,S2,2024-06-24,2024-06-24 14:03:00,2024-06-24 22:02:00,30,False,
SA018356,W058,S1,2024-06-24,2024-06-24 05:57:00,2024-06-24 14:04:00,30,False,
SA018357,W059,S2,2024-06-24,2024-06-24 14:09:00,2024-06-24 22:04:00,30,False,
SA018358,W060,S1,2024-06-24,2024-06-24 06:11:00,2024-06-24 14:16:00,30,False,
SA018359,W061,S2,2024-06-24,2024-06-24 14:17:00,2024-06-24 22:19:00,30,False,
SA018360,W063,S3,2024-06-24,2024-06-24 22:05:00,2024-06-25 06:04:00,30,False,
SA018361,W064,S1,2024-06-24,2024-06-24 06:10:00,2024-06-24 14:10:00,30,False,
SA018362,W065,S3,2024-06-24,2024-06-24 22:07:00,2024-06-25 06:10:00,30,False,
SA018363,W066,S3,2024-06-24,2024-06-24 22:09:00,2024-06-25 06:04:00,30,False,
SA018364,W068,S1,2024-06-24,2024-06-24 05:59:00,,30,False,
SA018365,W069,S1,2024-06-24,2024-06-24 05:56:00,2024-06-24 14:19:00,30,False,
SA018366,W070,S1,2024-06-24,2024-06-24 05:59:00,2024-06-24 14:12:00,30,False,
SA018367,W071,S1,2024-06-24,2024-06-24 06:02:00,2024-06-24 14:10:00,30,False,
SA018368,W072,S3,2024-06-24,2024-06-24 21:54:00,2024-06-25 05:58:00,30,False,
SA018369,W073,S1,2024-06-24,2024-06-24 06:11:00,2024-06-24 13:57:00,30,False,
SA018370,W074,S2,2024-06-24,2024-06-24 13:52:00,2024-06-24 22:12:00,30,False,
SA018371,W075,S3,2024-06-24,2024-06-24 21:56:00,2024-06-25 06:02:00,30,False,
SA018372,W076,S3,2024-06-24,2024-06-24 22:01:00,2024-06-25 05:58:00,30,False,
SA018373,W077,S3,2024-06-24,2024-06-24 22:14:00,2024-06-25 06:01:00,30,False,
SA018374,W078,S1,2024-06-24,2024-06-24 06:00:00,2024-06-24 14:17:00,30,False,
SA018375,W079,S3,2024-06-24,2024-06-24 21:56:00,2024-06-25 05:57:00,30,False,
SA018376,W080,S2,2024-06-24,2024-06-24 14:15:00,2024-06-24 21:57:00,30,False,
SA018377,W081,S1,2024-06-24,2024-06-24 06:07:00,2024-06-24 14:16:00,30,False,
SA018378,W082,S2,2024-06-24,2024-06-24 13:53:00,2024-06-24 21:57:00,30,False,
SA018379,W083,S3,2024-06-24,2024-06-24 21:52:00,2024-06-25 06:19:00,30,False,
SA018380,W084,S2,2024-06-24,2024-06-24 14:11:00,2024-06-24 22:05:00,30,False,
SA018381,W085,S1,2024-06-24,2024-06-24 05:52:00,2024-06-24 14:03:00,30,False,
SA018382,W086,S3,2024-06-24,2024-06-24 22:10:00,2024-06-25 06:14:00,30,False,
SA018383,W087,S3,2024-06-24,2024-06-24 22:16:00,2024-06-25 05:57:00,30,False,
SA018384,W088,S3,2024-06-24,2024-06-24 22:01:00,2024-06-25 05:58:00,30,False,
SA018385,W089,S3,2024-06-24,2024-06-24 21:52:00,2024-06-25 05:57:00,30,False,
SA018386,W090,S3,2024-06-24,2024-06-24 21:55:00,2024-06-25 06:12:00,30,False,
SA018387,W093,S2,2024-06-24,2024-06-24 14:07:00,2024-06-24 22:07:00,15,False,
SA018388,W095,S3,2024-06-24,2024-06-24 22:08:00,2024-06-25 06:15:00,15,False,
SA018389,W096,S2,2024-06-24,2024-06-24 14:12:00,2024-06-24 22:17:00,15,False,
SA018390,W099,S1,2024-06-24,2024-06-24 06:02:00,2024-06-24 14:12:00,15,False,
SA018391,W101,S1,2024-06-24,2024-06-24 05:55:00,2024-06-24 14:21:00,15,False,
SA018392,W103,S3,2024-06-24,2024-06-24 21:58:00,2024-06-25 06:23:00,15,False,
SA018393,W104,S2,2024-06-24,2024-06-24 14:14:00,,15,False,
SA018394,W106,S3,2024-06-24,2024-06-24 22:16:00,2024-06-25 06:19:00,15,False,
SA018395,W112,S1,2024-06-24,2024-06-24 05:59:00,2024-06-24 14:15:00,15,False,
SA018396,W114,S2,2024-06-24,2024-06-24 14:00:00,2024-06-24 22:19:00,15,False,
SA018397,W118,S1,2024-06-24,2024-06-24 06:13:00,2024-06-24 14:05:00,15,False,
SA018398,W119,S1,2024-06-24,2024-06-24 05:59:00,2024-06-24 13:57:00,15,False,
SA018399,W122,S3,2024-06-24,2024-06-24 21:59:00,2024-06-25 06:10:00,15,False,
SA018400,W123,S1,2024-06-24,2024-06-24 06:17:00,2024-06-24 14:09:00,15,False,
SA018401,W124,S3,2024-06-24,2024-06-24 22:12:00,2024-06-25 06:00:00,15,False,
SA018402,W125,S2,2024-06-24,2024-06-24 14:06:00,2024-06-24 22:18:00,15,False,
SA018403,W127,S1,2024-06-24,2024-06-24 05:53:00,2024-06-24 14:04:00,15,False,
SA018404,W129,S3,2024-06-24,2024-06-24 22:05:00,2024-06-25 06:05:00,15,False,
SA018405,W130,S1,2024-06-24,2024-06-24 05:56:00,2024-06-24 14:10:00,15,False,
SA018406,W132,S2,2024-06-24,2024-06-24 13:59:00,2024-06-24 22:16:00,15,False,
SA018407,W135,S2,2024-06-24,2024-06-24 14:08:00,2024-06-24 22:10:00,15,False,
SA018408,W137,S2,2024-06-24,2024-06-24 14:01:00,2024-06-24 22:14:00,15,False,
SA018409,W138,S3,2024-06-24,2024-06-24 21:58:00,2024-06-25 06:24:00,15,False,
SA018410,W140,S1,2024-06-24,2024-06-24 06:05:00,2024-06-24 14:12:00,15,False,
SA018411,W141,S2,2024-06-24,2024-06-24 14:11:00,2024-06-24 22:12:00,15,False,
SA018412,W144,S1,2024-06-24,2024-06-24 06:07:00,2024-06-24 14:17:00,15,False,
SA018413,W145,S2,2024-06-24,2024-06-24 13:57:00,2024-06-24 22:24:00,15,False,
SA018414,W148,S2,2024-06-24,2024-06-24 13:54:00,2024-06-24 22:12:00,15,False,
SA018415,W149,S2,2024-06-24,2024-06-24 14:10:00,2024-06-24 22:07:00,15,False,
SA018416,W001,S1,2024-06-25,2024-06-25 05:52:00,2024-06-25 14:12:00,30,True,W148
SA018417,W003,S2,2024-06-25,2024-06-25 14:04:00,2024-06-25 22:01:00,30,False,
SA018418,W005,S3,2024-06-25,2024-06-25 22:03:00,2024-06-26 06:11:00,30,False,
SA018419,W006,S3,2024-06-25,2024-06-25 22:09:00,2024-06-26 06:11:00,30,True,W148
SA018420,W010,S2,2024-06-25,2024-06-25 14:01:00,2024-06-25 22:14:00,30,False,
SA018421,W011,S1,2024-06-25,2024-06-25 05:54:00,2024-06-25 14:09:00,30,False,
SA018422,W013,S2,2024-06-25,2024-06-25 14:04:00,2024-06-25 22:20:00,30,False,
SA018423,W014,S1,2024-06-25,2024-06-25 05:59:00,,30,False,
SA018424,W015,S1,2024-06-25,2024-06-25 06:13:00,2024-06-25 14:09:00,30,False,
SA018425,W016,S1,2024-06-25,2024-06-25 06:05:00,2024-06-25 14:12:00,30,False,
SA018426,W017,S1,2024-06-25,2024-06-25 06:00:00,2024-06-25 14:04:00,30,False,
SA018427,W018,S2,2024-06-25,2024-06-25 13:53:00,2024-06-25 22:16:00,30,False,
SA018428,W019,S3,2024-06-25,2024-06-25 22:07:00,2024-06-26 06:17:00,30,False,
SA018429,W020,S3,2024-06-25,2024-06-25 22:02:00,2024-06-26 06:16:00,30,False,
SA018430,W021,S1,2024-06-25,2024-06-25 06:07:00,2024-06-25 14:07:00,30,False,
SA018431,W023,S2,2024-06-25,2024-06-25 13:59:00,2024-06-25 22:03:00,30,False,
SA018432,W024,S2,2024-06-25,2024-06-25 14:08:00,2024-06-25 22:24:00,30,False,
SA018433,W025,S3,2024-06-25,2024-06-25 22:10:00,2024-06-26 06:08:00,30,False,
SA018434,W026,S3,2024-06-25,2024-06-25 22:07:00,2024-06-26 06:23:00,30,False,
SA018435,W027,S2,2024-06-25,2024-06-25 14:14:00,2024-06-25 22:20:00,30,False,
SA018436,W028,S1,2024-06-25,2024-06-25 05:56:00,2024-06-25 14:12:00,30,False,
SA018437,W029,S1,2024-06-25,2024-06-25 05:54:00,2024-06-25 13:58:00,30,False,
SA018438,W030,S1,2024-06-25,2024-06-25 05:59:00,2024-06-25 13:59:00,30,False,
SA018439,W031,S1,2024-06-25,2024-06-25 05:54:00,2024-06-25 14:21:00,30,False,
SA018440,W032,S3,2024-06-25,2024-06-25 22:09:00,2024-06-26 06:14:00,30,False,
SA018441,W033,S1,2024-06-25,2024-06-25 05:53:00,2024-06-25 14:14:00,30,False,
SA018442,W034,S3,2024-06-25,2024-06-25 22:09:00,2024-06-26 06:12:00,30,False,
SA018443,W035,S2,2024-06-25,2024-06-25 14:05:00,2024-06-25 22:13:00,30,False,
SA018444,W036,S2,2024-06-25,2024-06-25 14:04:00,2024-06-25 22:20:00,30,False,
SA018445,W037,S2,2024-06-25,2024-06-25 14:10:00,2024-06-25 22:18:00,30,False,
SA018446,W039,S1,2024-06-25,2024-06-25 06:03:00,2024-06-25 14:07:00,30,False,
SA018447,W040,S1,2024-06-25,2024-06-25 06:07:00,2024-06-25 14:18:00,30,False,
SA018448,W042,S2,2024-06-25,2024-06-25 14:17:00,2024-06-25 22:05:00,30,False,
SA018449,W044,S3,2024-06-25,2024-06-25 22:14:00,2024-06-26 06:03:00,30,False,
SA018450,W045,S2,2024-06-25,2024-06-25 14:15:00,2024-06-25 22:11:00,30,False,
SA018451,W046,S1,2024-06-25,2024-06-25 06:12:00,2024-06-25 14:16:00,30,False,
SA018452,W047,S1,2024-06-25,2024-06-25 06:11:00,2024-06-25 14:21:00,30,False,
SA018453,W048,S3,2024-06-25,2024-06-25 22:00:00,2024-06-26 06:21:00,30,False,
SA018454,W050,S2,2024-06-25,2024-06-25 14:15:00,2024-06-25 22:15:00,30,False,
SA018455,W051,S2,2024-06-25,2024-06-25 13:56:00,2024-06-25 22:07:00,30,False,
SA018456,W052,S3,2024-06-25,2024-06-25 22:16:00,2024-06-26 06:20:00,30,False,
SA018457,W053,S3,2024-06-25,2024-06-25 22:05:00,2024-06-26 06:12:00,30,False,
SA018458,W056,S2,2024-06-25,2024-06-25 14:03:00,2024-06-25 22:08:00,30,False,
SA018459,W057,S2,2024-06-25,2024-06-25 14:15:00,2024-06-25 22:16:00,30,False,
SA018460,W058,S1,2024-06-25,2024-06-25 06:04:00,2024-06-25 13:58:00,30,False,
SA018461,W059,S2,2024-06-25,2024-06-25 14:17:00,2024-06-25 21:57:00,30,False,
SA018462,W060,S1,2024-06-25,2024-06-25 06:11:00,2024-06-25 14:18:00,30,False,
SA018463,W061,S2,2024-06-25,2024-06-25 14:13:00,2024-06-25 22:24:00,30,False,
SA018464,W062,S3,2024-06-25,2024-06-25 21:54:00,2024-06-26 06:07:00,30,False,
SA018465,W063,S3,2024-06-25,2024-06-25 21:57:00,2024-06-26 05:58:00,30,False,
SA018466,W065,S3,2024-06-25,2024-06-25 22:01:00,2024-06-26 06:18:00,30,False,
SA018467,W067,S1,2024-06-25,2024-06-25 06:03:00,2024-06-25 14:08:00,30,False,
SA018468,W068,S1,2024-06-25,2024-06-25 05:55:00,2024-06-25 14:07:00,30,False,
SA018469,W069,S1,2024-06-25,2024-06-25 06:09:00,2024-06-25 14:20:00,30,False,
SA018470,W070,S1,2024-06-25,2024-06-25 06:07:00,2024-06-25 14:19:00,30,False,
SA018471,W071,S1,2024-06-25,2024-06-25 06:05:00,2024-06-25 14:22:00,30,False,
SA018472,W072,S3,2024-06-25,2024-06-25 21:55:00,2024-06-26 06:13:00,30,False,
SA018473,W073,S1,2024-06-25,2024-06-25 05:59:00,2024-06-25 14:24:00,30,False,
SA018474,W075,S3,2024-06-25,2024-06-25 21:54:00,2024-06-26 06:17:00,30,False,
SA018475,W078,S1,2024-06-25,2024-06-25 06:01:00,2024-06-25 14:02:00,30,False,
SA018476,W079,S3,2024-06-25,2024-06-25 22:11:00,2024-06-26 05:59:00,30,False,
SA018477,W080,S2,2024-06-25,2024-06-25 14:03:00,2024-06-25 22:09:00,30,False,
SA018478,W081,S1,2024-06-25,2024-06-25 05:57:00,2024-06-25 14:03:00,30,False,
SA018479,W082,S2,2024-06-25,2024-06-25 14:03:00,2024-06-25 22:19:00,30,False,
SA018480,W083,S3,2024-06-25,2024-06-25 22:07:00,2024-06-26 06:24:00,30,False,
SA018481,W084,S2,2024-06-25,2024-06-25 14:12:00,2024-06-25 22:10:00,30,False,
SA018482,W086,S3,2024-06-25,2024-06-25 22:10:00,2024-06-26 06:18:00,30,False,
SA018483,W087,S3,2024-06-25,2024-06-25 22:12:00,2024-06-26 06:13:00,30,False,
SA018484,W088,S3,2024-06-25,2024-06-25 22:04:00,2024-06-26 06:08:00,30,False,
SA018485,W089,S3,2024-06-25,2024-06-25 22:01:00,2024-06-26 06:04:00,30,False,
SA018486,W090,S3,2024-06-25,2024-06-25 21:58:00,2024-06-26 06:11:00,30,False,
SA018487,W096,S2,2024-06-25,2024-06-25 14:11:00,2024-06-25 22:18:00,15,False,
SA018488,W098,S1,2024-06-25,2024-06-25 06:13:00,2024-06-25 14:18:00,15,False,
SA018489,W099,S1,2024-06-25,2024-06-25 06:17:00,2024-06-25 14:19:00,15,False,
SA018490,W101,S1,2024-06-25,2024-06-25 06:15:00,,15,False,
SA018491,W104,S2,2024-06-25,2024-06-25 13:55:00,2024-06-25 22:23:00,15,False,
SA018492,W109,S2,2024-06-25,2024-06-25 13:57:00,2024-06-25 22:23:00,15,False,
SA018493,W110,S1,2024-06-25,2024-06-25 06:02:00,2024-06-25 13:57:00,15,False,
SA018494,W111,S2,2024-06-25,2024-06-25 14:06:00,2024-06-25 22:10:00,15,False,
SA018495,W113,S3,2024-06-25,2024-06-25 22:00:00,2024-06-26 06:19:00,15,False,
SA018496,W114,S1,2024-06-25,2024-06-25 06:12:00,2024-06-25 14:19:00,15,False,
SA018497,W116,S2,2024-06-25,2024-06-25 14:02:00,2024-06-25 22:05:00,15,False,
