order_id,order_date,region,category,revenue,cogs
ORD-16127,2025-12-25,LATAM,Home,164.03,56.69
ORD-16128,2025-11-23,NA,Toys,92.61,52.12
ORD-16129,2025-11-30,APAC,Electronics,156.64,64.53
ORD-16130,2025-11-17,NA,Apparel,200.47,62.45
ORD-16131,2025-11-14,EU,Electronics,383.03,178.47
ORD-16132,2025-11-30,EU,Apparel,279.04,132.1
ORD-16133,2025-11-20,EU,Electronics,57.19,27.84
ORD-16134,2025-12-14,APAC,Home,28.65,16.67
ORD-16135,2025-12-04,NA,Home,69.12,29.27
ORD-16136,2025-12-23,EU,Apparel,217.04,92.48
ORD-16137,2025-12-10,NA,Electronics,467.93,151.71
ORD-16138,2025-11-26,NA,Electronics,325.95,187.33
ORD-16139,2025-12-08,APAC,Electronics,404.88,213.42
ORD-16140,2025-11-07,LATAM,Apparel,243.86,107.24
ORD-16141,2025-11-01,LATAM,Electronics,193.6,112.69
ORD-16142,2025-12-03,NA,Apparel,72.03,37.09
ORD-16143,2025-12-13,APAC,Home,440.45,214.81
ORD-16144,2025-12-24,EU,Home,395.92,199.75
ORD-16145,2025-12-24,NA,Toys,100.7,55.84
ORD-16146,2025-11-24,EU,Electronics,265.89,149.96
ORD-16147,2025-12-06,NA,Home,253.94,105.53
ORD-16148,2025-12-12,EU,Toys,320.04,114.03
ORD-16149,2025-12-09,EU,Toys,474.17,171.96
ORD-16150,2025-12-09,EU,Home,298.29,165.78
ORD-16151,2025-11-19,LATAM,Toys,279.3,181.31
ORD-16152,2025-11-20,NA,Toys,44.16,20.48
ORD-16153,2025-12-14,NA,Electronics,50.2,18.46
ORD-16154,2025-11-07,NA,Toys,109.93,66.25
ORD-16155,2025-12-01,EU,Apparel,35.59,22.53
ORD-16156,2025-11-05,APAC,Toys,376.81,245.77
ORD-16157,2025-11-22,EU,Apparel,367.2,199.29
ORD-16158,2025-11-18,APAC,Home,85.31,54.96
ORD-16159,2025-12-11,EU,Toys,421.32,128.99
ORD-16160,2025-11-21,NA,Apparel,94.3,32.33
ORD-16161,2025-12-26,NA,Home,164.56,55.46
ORD-16162,2025-11-18,NA,Electronics,139.51,81.62
ORD-16163,2025-11-17,NA,Electronics,198.71,65.14
ORD-16164,2025-12-12,APAC,Home,142.24,70.91
ORD-16165,2025-12-16,APAC,Electronics,254.7,124.57
ORD-16166,2025-12-31,LATAM,Home,215.56,91.46
ORD-16167,2025-12-28,NA,Electronics,493.55,319.9
ORD-16168,2025-12-12,EU,Toys,46.84,17.25
ORD-16169,2025-11-20,EU,Apparel,88.25,38.92
ORD-16170,2025-11-13,EU,Electronics,45.36,27.65
ORD-16171,2025-11-10,NA,Home,320.4,100.02
ORD-16172,2025-12-04,NA,Electronics,46.16,26.27
ORD-16173,2025-12-19,NA,Electronics,421.49,264.09
ORD-16174,2025-11-16,NA,Electronics,265.73,178.81
ORD-16175,2025-12-28,EU,Toys,272.96,177.57
ORD-16176,2025-11-04,APAC,Home,289.57,123.86
ORD-16177,2025-12-22,NA,Home,101.99,54.52
ORD-16178,2025-12-25,LATAM,Electronics,114.89,38.02
ORD-16179,2025-12-22,LATAM,Apparel,173.03,69.76
ORD-16180,2025-12-22,APAC,Toys,304.88,102.95
ORD-16181,2025-12-09,LATAM,Electronics,120.86,51.5
ORD-16182,2025-11-26,EU,Home,75.84,49.3
ORD-16183,2025-12-13,NA,Apparel,485.66,213.14
ORD-16184,2025-11-21,NA,Electronics,30.55,16.03
ORD-16185,2025-12-14,APAC,Electronics,405.29,191.84
ORD-16186,2025-11-09,APAC,Home,398.26,192.59
ORD-16187,2025-12-17,NA,Electronics,162.66,111.88
ORD-16188,2025-11-02,LATAM,Home,85.1,35.61
ORD-16189,2025-12-12,LATAM,Toys,89.9,49.53
ORD-16190,2025-12-02,EU,Home,354.77,166.04
ORD-16191,2025-11-19,APAC,Electronics,328.55,106.6
ORD-16192,2025-11-17,NA,Apparel,395.72,196.17
ORD-16193,2025-12-29,APAC,Toys,469.99,293.9
ORD-16194,2025-11-27,NA,Electronics,352.13,119.55
ORD-16195,2025-11-26,NA,Toys,94.81,31.08
ORD-16196,2025-11-25,LATAM,Toys,136.85,49.46
ORD-16197,2025-12-18,EU,Electronics,424.25,256.99
ORD-16198,2025-11-03,APAC,Apparel,120.47,71.03
ORD-16199,2025-12-08,EU,Home,54.81,28.83
ORD-16200,2025-12-16,APAC,Apparel,357.57,174.24
ORD-16201,2025-12-07,NA,Toys,213.21,139.72
ORD-16202,2025-12-23,NA,Toys,461.62,280.06
ORD-16203,2025-11-13,APAC,Toys,332.12,207.5
ORD-16204,2025-11-22,APAC,Toys,63.4,39.64
ORD-16205,2025-12-17,EU,Electronics,474.97,264.6
ORD-16206,2025-12-16,EU,Home,144.11,69.63
ORD-16207,2025-11-15,NA,Toys,181.86,117.46
ORD-16208,2025-12-14,APAC,Toys,213.08,142.85
ORD-16209,2025-12-05,LATAM,Home,44.59,13.8
ORD-16210,2025-12-11,APAC,Toys,258.33,82.83
ORD-16211,2025-12-21,NA,Home,79.19,54.13
ORD-16212,2025-12-01,NA,Toys,212.47,87.3
ORD-16213,2025-12-29,NA,Electronics,188.34,122.3
ORD-16214,2025-12-31,APAC,Toys,390.96,178.09
ORD-16215,2025-12-13,APAC,Apparel,405.52,140.97
ORD-16216,2025-11-23,NA,Home,93.64,31.11
ORD-16217,2025-12-03,EU,Home,195.94,71.05
ORD-16218,2025-11-20,NA,Home,199.21,79.68
ORD-16219,2025-12-25,EU,Toys,92.68,45.91
ORD-16220,2025-11-11,EU,Toys,403.26,234.13
ORD-16221,2025-12-24,APAC,Toys,359.47,249.67
ORD-16222,2025-12-13,APAC,Toys,111.38,53.08
ORD-16223,2025-12-27,NA,Toys,196.03,99.44
ORD-16224,2025-12-06,LATAM,Electronics,70.79,36.01
ORD-16225,2025-11-12,EU,Apparel,321.54,165.84
ORD-16226,2025-11-19,LATAM,Electronics,78.26,39.69
ORD-16227,2025-11-07,APAC,Home,493.25,149.71
ORD-16228,2025-12-01,NA,Toys,394.73,118.69
ORD-16229,2025-11-09,APAC,Electronics,207.31,70.29
ORD-16230,2025-12-18,EU,Toys,297.71,101.41
ORD-16231,2025-11-17,APAC,Electronics,457.44,266.21
ORD-16232,2025-12-17,NA,Home,285.97,109.23
ORD-16233,2025-12-22,EU,Toys,103.76,68.26
ORD-16234,2025-12-06,NA,Electronics,201.78,135.48
ORD-16235,2025-12-19,NA,Electronics,424.71,293.2
ORD-16236,2025-12-29,NA,Home,329.22,222.43
ORD-16237,2025-11-12,LATAM,Electronics,332.35,135.85
ORD-16238,2025-12-31,EU,Home,436.07,219.74
ORD-16239,2025-12-14,NA,Home,449.11,166.25
ORD-16240,2025-12-28,NA,Toys,461.5,287.28
ORD-16241,2025-11-22,APAC,Apparel,65.53,42.95
ORD-16242,2025-12-12,APAC,Electronics,281.18,180.1
ORD-16243,2025-11-06,NA,Home,375.44,177.71
ORD-16244,2025-11-15,NA,Home,383.32,231.32
ORD-16245,2025-11-23,APAC,Electronics,311.22,105.51
ORD-16246,2025-11-15,LATAM,Apparel,100.06,31.63
ORD-16247,2025-12-18,APAC,Home,402.76,242.18
ORD-16248,2025-12-26,APAC,Toys,365.65,171.91
ORD-16249,2025-11-20,NA,Toys,61.35,42.84
ORD-16250,2025-11-27,NA,Electronics,242.63,82.23
ORD-16251,2025-12-21,EU,Toys,103.51,66.48
ORD-16252,2025-12-27,NA,Apparel,181.99,89.54
ORD-16253,2025-11-22,NA,Apparel,28.68,18.09
ORD-16254,2025-11-24,EU,Home,212.16,132.99
ORD-16255,2025-11-17,NA,Apparel,283.94,189.22
ORD-16256,2025-12-08,NA,Home,317.4,133.04
ORD-16257,2025-11-19,EU,Apparel,338.48,230.14
ORD-16258,2025-11-30,EU,Home,421.42,151.99
ORD-16259,2025-12-25,EU,Electronics,123.42,41.07
ORD-16260,2025-11-08,EU,Toys,77.83,36.79
ORD-16261,2025-12-01,NA,Home,428.74,270.68
ORD-16262,2025-11-04,NA,Electronics,95.17,46.57
ORD-16263,2025-12-26,NA,Home,487.88,308.2
ORD-16264,2025-12-11,NA,Apparel,424.42,251.2
ORD-16265,2025-12-08,EU,Toys,260.42,99.94
ORD-16266,2025-12-08,APAC,Home,491.08,333.71
ORD-16267,2025-12-31,NA,Apparel,66.74,21.64
ORD-16268,2025-12-10,NA,Apparel,165.47,109.1
ORD-16269,2025-11-05,EU,Apparel,326.35,137.65
ORD-16270,2025-12-01,NA,Apparel,188.0,94.01
ORD-16271,2025-12-27,NA,Home,465.62,218.35
ORD-16272,2025-11-13,APAC,Electronics,51.5,18.99
ORD-16273,2025-12-03,APAC,Toys,283.72,125.76
ORD-16274,2025-11-08,NA,Apparel,303.62,114.52
ORD-16275,2025-12-26,LATAM,Toys,333.31,127.18
ORD-16276,2025-12-14,NA,Home,142.72,53.49
ORD-16277,2025-11-25,EU,Home,194.99,96.64
ORD-16278,2025-12-04,NA,Apparel,424.97,263.13
ORD-16279,2025-11-20,EU,Home,113.57,59.92
ORD-16280,2025-11-27,NA,Electronics,416.9,274.02
ORD-16281,2025-11-04,NA,Home,290.07,160.88
ORD-16282,2025-12-26,EU,Toys,385.85,222.15
ORD-16283,2025-12-25,APAC,Toys,362.53,205.57
ORD-16284,2025-11-10,APAC,Electronics,119.61,57.39
ORD-16285,2025-11-09,EU,Apparel,293.03,168.71
ORD-16286,2025-11-13,APAC,Apparel,436.51,143.12
ORD-16287,2025-11-22,EU,Toys,227.42,146.44
ORD-16288,2025-11-27,EU,Apparel,483.96,295.76
ORD-16289,2025-12-07,NA,Apparel,237.06,94.37
ORD-16290,2025-12-28,NA,Electronics,88.54,53.76
ORD-16291,2025-12-29,EU,Toys,206.93,63.13
ORD-16292,2025-11-30,APAC,Home,476.82,184.48
ORD-16293,2025-11-10,APAC,Electronics,173.47,56.56
ORD-16294,2025-11-21,NA,Apparel,436.69,267.29
ORD-16295,2025-12-26,APAC,Electronics,443.0,266.84
ORD-16296,2025-12-16,NA,Home,188.09,117.64
ORD-16297,2025-11-12,NA,Home,59.96,18.1
ORD-16298,2025-12-20,NA,Toys,367.79,184.08
ORD-16299,2025-11-06,EU,Electronics,169.53,98.66
ORD-16300,2025-12-02,NA,Apparel,395.8,143.34
ORD-16301,2025-11-22,LATAM,Home,232.47,130.16
ORD-16302,2025-12-11,NA,Home,252.93,84.39
ORD-16303,2025-11-12,APAC,Home,393.4,146.55
ORD-16304,2025-11-21,NA,Electronics,203.53,99.79
ORD-16305,2025-12-11,APAC,Apparel,232.7,130.64
ORD-16306,2025-11-04,NA,Apparel,200.57,71.87
ORD-16307,2025-11-01,EU,Electronics,196.32,73.44
ORD-16308,2025-11-29,EU,Toys,272.45,104.02
ORD-16309,2025-11-18,NA,Electronics,408.22,161.44
ORD-16310,2025-11-14,NA,Apparel,193.65,75.64
ORD-16311,2025-12-19,EU,Apparel,271.64,124.43
ORD-16312,2025-12-20,LATAM,Toys,341.95,192.01
ORD-16313,2025-11-11,EU,Apparel,149.33,70.96
ORD-16314,2025-12-07,NA,Home,153.21,93.52
ORD-16315,2025-12-19,EU,Toys,468.04,275.07
ORD-16316,2025-11-11,NA,Electronics,367.3,128.78
ORD-16317,2025-12-02,APAC,Apparel,297.05,94.92
ORD-16318,2025-12-21,APAC,Home,330.91,215.48
ORD-16319,2025-12-19,NA,Apparel,34.06,11.31
ORD-16320,2025-12-20,APAC,Home,316.69,113.8
ORD-16321,2025-11-06,LATAM,Home,264.56,81.71
ORD-16322,2025-11-09,APAC,Home,281.96,155.45
ORD-16323,2025-12-10,EU,Apparel,192.52,102.6
ORD-16324,2025-11-28,EU,Home,59.11,41.07
ORD-16325,2025-12-11,EU,Apparel,112.8,73.86
ORD-16326,2025-11-28,NA,Apparel,476.36,221.19
ORD-16327,2025-11-26,NA,Home,216.18,96.99
ORD-16328,2025-11-28,NA,Home,244.01,102.18
ORD-16329,2025-12-01,EU,Apparel,45.3,16.35
ORD-16330,2025-11-25,APAC,Electronics,38.03,13.51
ORD-16331,2025-11-01,NA,Home,364.25,128.55
ORD-16332,2025-11-03,APAC,Toys,278.29,96.19
ORD-16333,2025-12-05,LATAM,Toys,264.18,104.67
ORD-16334,2025-11-13,NA,Toys,136.7,57.78
ORD-16335,2025-12-17,NA,Electronics,377.48,258.43
ORD-16336,2025-11-24,APAC,Apparel,100.75,53.54
ORD-16337,2025-12-31,LATAM,Apparel,111.17,77.27
ORD-16338,2025-11-01,NA,Apparel,241.14,108.27
ORD-16339,2025-12-28,NA,Toys,157.41,76.04
ORD-16340,2025-11-21,LATAM,Apparel,138.78,59.65
ORD-16341,2025-12-19,NA,Apparel,329.71,123.03
ORD-16342,2025-12-24,NA,Home,332.47,118.78
ORD-16343,2025-12-04,EU,Toys,415.77,281.91
ORD-16344,2025-11-13,NA,Electronics,220.5,153.19
ORD-16345,2025-11-02,NA,Apparel,55.08,17.51
ORD-16346,2025-12-14,NA,Toys,151.36,54.51
ORD-16347,2025-11-01,APAC,Home,490.4,230.2
ORD-16348,2025-12-11,NA,Apparel,306.2,114.68
ORD-16349,2025-12-17,NA,Apparel,360.67,160.7
ORD-16350,2025-11-16,NA,Toys,23.53,8.27
ORD-16351,2025-11-15,APAC,Electronics,268.74,129.7
ORD-16352,2025-12-15,EU,Home,38.01,15.53
ORD-16353,2025-12-27,NA,Toys,293.23,129.24
ORD-16354,2025-11-23,APAC,Toys,461.97,156.02
ORD-16355,2025-11-20,NA,Apparel,484.84,228.48
ORD-16356,2025-11-09,NA,Electronics,279.47,193.76
ORD-16357,2025-11-07,NA,Toys,239.94,103.54
ORD-16358,2025-11-25,APAC,Toys,473.61,308.12
ORD-16359,2025-12-03,APAC,Electronics,343.33,218.8
ORD-16360,2025-12-08,EU,Electronics,51.15,34.82
ORD-16361,2025-11-20,NA,Apparel,243.55,150.04
ORD-16362,2025-11-11,APAC,Apparel,135.32,76.3
ORD-16363,2025-11-05,EU,Apparel,245.51,157.77
ORD-16364,2025-12-23,NA,Home,238.62,78.81
ORD-16365,2025-11-03,APAC,Electronics,299.43,145.26
ORD-16366,2025-11-20,APAC,Toys,191.25,133.05
ORD-16367,2025-12-31,NA,Electronics,98.85,60.08
ORD-16368,2025-11-19,EU,Home,261.79,179.28
ORD-16369,2025-11-30,NA,Apparel,418.5,256.06
ORD-16370,2025-12-17,NA,Home,338.73,220.16
ORD-16371,2025-12-04,EU,Toys,182.42,106.28
ORD-16372,2025-12-09,NA,Electronics,469.05,283.4
ORD-16373,2025-12-04,NA,Toys,457.86,233.17
ORD-16374,2025-11-22,NA,Home,120.49,80.69
ORD-16375,2025-11-28,NA,Electronics,38.92,24.52
ORD-16376,2025-12-27,EU,Home,375.83,239.61
ORD-16377,2025-12-14,EU,Electronics,417.25,237.5
ORD-16378,2025-11-09,NA,Apparel,484.57,204.41
ORD-16379,2025-11-22,NA,Home,447.12,140.51
ORD-16380,2025-12-28,LATAM,Home,308.26,207.85
ORD-16381,2025-12-02,EU,Electronics,274.43,146.67
ORD-16382,2025-11-23,EU,Home,33.36,13.99
ORD-16383,2025-12-19,LATAM,Apparel,138.4,49.78
ORD-16384,2025-11-13,EU,Toys,240.62,152.03
ORD-16385,2025-11-11,NA,Home,321.68,204.14
ORD-16386,2025-12-31,NA,Electronics,287.48,179.91
ORD-16387,2025-12-29,EU,Apparel,376.47,210.08
ORD-16388,2025-12-29,NA,Toys,154.29,68.88
ORD-16389,2025-12-22,NA,Electronics,291.18,122.77
ORD-16390,2025-11-26,EU,Electronics,62.31,18.91
ORD-16391,2025-11-02,NA,Toys,218.56,138.45
ORD-16392,2025-11-15,NA,Toys,380.08,127.32
ORD-16393,2025-11-15,LATAM,Toys,352.83,194.87
ORD-16394,2025-12-17,NA,Electronics,495.51,248.56
ORD-16395,2025-11-09,NA,Electronics,153.39,78.33
ORD-16396,2025-11-14,NA,Home,259.13,173.79
ORD-16397,2025-12-17,EU,Home,178.17,55.7
ORD-16398,2025-11-02,EU,Toys,231.49,141.06
ORD-16399,2025-12-08,NA,Apparel,431.34,138.38
ORD-16400,2025-12-03,APAC,Home,348.42,109.84
ORD-16401,2025-11-11,LATAM,Toys,443.57,209.33
ORD-16402,2025-11-08,NA,Home,117.69,38.28
ORD-16403,2025-11-24,NA,Home,439.21,270.4
ORD-16404,2025-12-16,APAC,Electronics,48.69,24.92
ORD-16405,2025-12-12,EU,Toys,446.53,139.15
ORD-16406,2025-12-21,NA,Apparel,177.96,56.27
ORD-16407,2025-11-03,NA,Apparel,171.0,93.21
ORD-16408,2025-11-25,EU,Home,265.8,165.45
ORD-16409,2025-12-27,EU,Toys,471.53,224.03
ORD-16410,2025-12-11,APAC,Electronics,42.94,22.41
ORD-16411,2025-11-17,EU,Apparel,189.07,117.21
ORD-16412,2025-12-20,NA,Home,431.15,234.63
ORD-16413,2025-12-05,APAC,Toys,210.11,81.92
ORD-16414,2025-12-10,NA,Toys,115.6,63.03
ORD-16415,2025-11-04,NA,Apparel,223.9,123.44
ORD-16416,2025-12-09,NA,Home,205.07,121.74
ORD-16417,2025-11-04,NA,Home,459.4,251.91
ORD-16418,2025-12-13,NA,Apparel,385.73,265.27
ORD-16419,2025-11-07,EU,Home,262.46,99.45
ORD-16420,2025-12-12,EU,Electronics,494.42,336.42
ORD-16421,2025-12-24,NA,Electronics,243.33,125.4
ORD-16422,2025-11-02,EU,Apparel,47.95,27.27
ORD-16423,2025-11-04,APAC,Apparel,145.89,49.57
ORD-16424,2025-12-15,APAC,Home,229.31,103.7
ORD-16425,2025-11-08,EU,Electronics,95.31,57.92
ORD-16426,2025-11-27,NA,Electronics,474.83,276.71
ORD-16427,2025-11-29,EU,Toys,388.09,122.66
ORD-16428,2025-11-25,NA,Apparel,148.78,77.16
ORD-16429,2025-11-08,APAC,Toys,303.59,101.8
ORD-16430,2025-12-06,EU,Electronics,366.3,255.8
ORD-16431,2025-11-17,APAC,Electronics,471.81,310.88
ORD-16432,2025-12-01,LATAM,Toys,443.18,136.69
ORD-16433,2025-12-15,NA,Apparel,267.29,171.99
ORD-16434,2025-11-10,NA,Toys,391.83,261.65
ORD-16435,2025-11-14,EU,Electronics,289.83,127.94
ORD-16436,2025-12-15,NA,Home,285.3,167.7
ORD-16437,2025-12-14,APAC,Electronics,75.08,35.8
ORD-16438,2025-12-11,NA,Apparel,80.55,45.28
ORD-16439,2025-11-01,APAC,Home,274.18,119.58
ORD-16440,2025-11-20,NA,Toys,149.05,63.95
ORD-16441,2025-11-27,EU,Home,30.1,14.14
ORD-16442,2025-12-13,LATAM,Toys,366.96,131.46
ORD-16443,2025-11-07,NA,Toys,35.59,22.51
ORD-16444,2025-12-13,EU,Apparel,305.73,134.36
ORD-16445,2025-12-04,NA,Apparel,278.81,128.27
ORD-16446,2025-11-18,APAC,Electronics,485.03,318.97
ORD-16447,2025-12-10,EU,Electronics,252.42,125.87
ORD-16448,2025-12-09,APAC,Toys,50.53,26.16
ORD-16449,2025-12-15,EU,Electronics,284.81,194.41
ORD-16450,2025-11-09,NA,Toys,423.73,277.41
ORD-16451,2025-11-27,NA,Home,498.49,183.34
ORD-16452,2025-12-24,EU,Apparel,226.56,110.85
ORD-16453,2025-12-28,NA,Apparel,173.74,119.62
ORD-16454,2025-11-07,LATAM,Apparel,455.19,204.36
ORD-16455,2025-12-03,EU,Apparel,111.8,50.16
ORD-16456,2025-12-17,EU,Electronics,315.41,119.23
ORD-16457,2025-12-10,EU,Toys,214.74,74.24
ORD-16458,2025-11-08,NA,Electronics,39.72,23.68
ORD-16459,2025-11-19,EU,Home,186.7,113.52
ORD-16460,2025-11-08,NA,Apparel,147.31,101.29
ORD-16461,2025-12-21,EU,Electronics,349.32,212.86
ORD-16462,2025-11-07,NA,Home,475.42,188.9
ORD-16463,2025-12-02,EU,Home,148.66,46.98
ORD-16464,2025-11-13,APAC,Apparel,409.5,284.26
ORD-16465,2025-12-09,EU,Electronics,46.57,20.31
ORD-16466,2025-11-13,NA,Apparel,278.3,118.22
ORD-16467,2025-12-20,EU,Apparel,53.86,35.68
ORD-16468,2025-11-17,LATAM,Apparel,468.34,250.11
ORD-16469,2025-12-24,LATAM,Home,387.85,149.69
ORD-16470,2025-12-04,APAC,Home,335.82,220.18
ORD-16471,2025-11-13,APAC,Apparel,415.47,289.73
ORD-16472,2025-11-23,NA,Home,330.81,110.71
ORD-16473,2025-12-16,EU,Home,485.09,312.83
ORD-16474,2025-11-27,APAC,Apparel,362.7,165.47
ORD-16475,2025-11-19,NA,Electronics,463.84,236.39
ORD-16476,2025-11-11,EU,Toys,268.22,178.61
ORD-16477,2025-11-03,NA,Electronics,76.19,52.52
ORD-16478,2025-12-06,NA,Electronics,273.53,110.74
ORD-16479,2025-12-02,LATAM,Electronics,80.9,31.16
ORD-16480,2025-12-29,NA,Toys,304.4,101.12
ORD-16481,2025-11-14,NA,Toys,251.6,132.02
ORD-16482,2025-12-15,EU,Apparel,318.84,97.39
ORD-16483,2025-12-30,EU,Home,24.82,11.54
ORD-16484,2025-12-01,NA,Electronics,113.52,37.39
ORD-16485,2025-11-22,NA,Electronics,255.84,118.22
ORD-16486,2025-11-16,EU,Toys,476.24,150.48
ORD-16487,2025-11-01,NA,Toys,204.13,129.44
ORD-16488,2025-11-01,NA,Electronics,223.7,85.88
ORD-16489,2025-12-13,EU,Home,363.05,156.59
ORD-16490,2025-11-06,NA,Apparel,309.82,200.77
ORD-16491,2025-12-29,EU,Home,163.48,97.84
ORD-16492,2025-11-08,LATAM,Toys,217.19,84.19
ORD-16493,2025-12-24,NA,Toys,124.5,40.93
ORD-16494,2025-12-07,APAC,Electronics,483.69,283.57
ORD-16495,2025-12-13,APAC,Home,82.7,37.73
ORD-16496,2025-12-02,EU,Apparel,198.48,120.36
ORD-16497,2025-11-10,NA,Toys,32.4,15.49
ORD-16498,2025-12-31,EU,Home,126.45,55.44
ORD-16499,2025-11-06,EU,Home,394.63,189.61
ORD-16500,2025-12-20,NA,Apparel,116.56,69.87
ORD-16501,2025-12-03,EU,Electronics,58.43,38.62
ORD-16502,2025-11-05,EU,Toys,247.74,79.25
ORD-16503,2025-12-17,NA,Home,24.79,12.63
ORD-16504,2025-12-17,NA,Home,60.69,19.0
ORD-16505,2025-11-07,APAC,Electronics,407.66,198.68
ORD-16506,2025-12-28,NA,Apparel,390.31,255.31
ORD-16507,2025-11-17,NA,Apparel,459.27,204.21
ORD-16508,2025-12-12,NA,Home,430.17,289.5
ORD-16509,2025-11-15,APAC,Home,347.92,192.14
ORD-16510,2025-11-30,EU,Electronics,45.12,30.4
ORD-16511,2025-11-19,APAC,Home,395.77,238.6
ORD-16512,2025-11-17,NA,Apparel,425.85,145.37
ORD-16513,2025-11-30,APAC,Home,403.56,158.38
ORD-16514,2025-11-04,EU,Apparel,264.07,120.86
ORD-16515,2025-11-07,NA,Home,131.79,48.5
ORD-16516,2025-12-23,APAC,Apparel,425.76,212.01
ORD-16517,2025-11-12,APAC,Apparel,369.04,180.29
ORD-16518,2025-12-26,EU,Toys,490.77,334.95
ORD-16519,2025-11-03,EU,Apparel,94.73,44.85
ORD-16520,2025-12-25,NA,Apparel,128.32,78.82
ORD-16521,2025-11-19,APAC,Electronics,121.66,82.34
ORD-16522,2025-11-24,LATAM,Electronics,400.42,260.59
ORD-16523,2025-12-22,NA,Apparel,109.72,42.07
ORD-16524,2025-12-14,APAC,Electronics,52.0,25.92
ORD-16525,2025-11-21,NA,Toys,499.31,219.24
ORD-16526,2025-11-28,NA,Electronics,31.91,14.68
ORD-16527,2025-12-18,APAC,Apparel,420.92,187.02
ORD-16528,2025-11-08,NA,Electronics,195.38,123.2
ORD-16529,2025-11-07,APAC,Apparel,423.98,203.87
ORD-16530,2025-12-25,NA,Apparel,286.22,145.82
ORD-16531,2025-12-19,EU,Apparel,452.78,313.77
ORD-16532,2025-12-27,EU,Toys,464.57,150.52
ORD-16533,2025-11-03,EU,Home,24.37,12.07
ORD-16534,2025-11-01,NA,Apparel,56.2,34.26
ORD-16535,2025-12-25,EU,Electronics,140.17,50.53
ORD-16536,2025-11-09,NA,Apparel,341.27,185.86
ORD-16537,2025-12-13,EU,Home,446.37,176.67
ORD-16538,2025-12-12,NA,Home,240.77,155.77
ORD-16539,2025-11-11,NA,Home,311.35,134.14
ORD-16540,2025-11-22,EU,Electronics,110.48,47.69
ORD-16541,2025-11-23,NA,Toys,406.38,219.15
ORD-16542,2025-12-28,EU,Apparel,484.32,180.86
ORD-16543,2025-11-29,EU,Apparel,148.93,61.65
ORD-16544,2025-12-10,APAC,Apparel,257.52,120.17
ORD-16545,2025-11-18,APAC,Toys,61.34,27.08
ORD-16546,2025-12-27,LATAM,Home,288.39,147.06
ORD-16547,2025-12-17,LATAM,Electronics,261.34,141.09
ORD-16548,2025-11-06,APAC,Apparel,89.33,47.05
ORD-16549,2025-11-24,APAC,Toys,232.19,130.41
ORD-16550,2025-12-23,APAC,Electronics,180.37,76.31
ORD-16551,2025-11-22,EU,Apparel,270.48,94.82
ORD-16552,2025-11-12,EU,Apparel,301.11,181.97
ORD-16553,2025-11-08,APAC,Home,24.08,15.42
ORD-16554,2025-11-26,EU,Electronics,385.28,155.19
ORD-16555,2025-11-26,EU,Electronics,362.25,167.66
ORD-16556,2025-11-30,EU,Electronics,195.82,97.8
ORD-16557,2025-11-18,NA,Electronics,45.41,23.31
ORD-16558,2025-12-24,NA,Toys,382.37,215.58
ORD-16559,2025-11-25,NA,Home,478.48,151.51
ORD-16560,2025-12-15,EU,Electronics,135.27,79.62
ORD-16561,2025-12-25,EU,Home,175.29,56.93
ORD-16562,2025-12-01,APAC,Toys,108.23,52.74
ORD-16563,2025-12-22,NA,Toys,296.93,187.38
ORD-16564,2025-11-27,EU,Apparel,94.32,45.32
ORD-16565,2025-12-12,LATAM,Electronics,190.97,68.68
ORD-16566,2025-12-27,LATAM,Apparel,354.57,246.08
ORD-16567,2025-12-22,NA,Home,288.86,189.41
ORD-16568,2025-11-11,NA,Electronics,205.5,125.05
ORD-16569,2025-11-08,APAC,Toys,221.72,103.01
ORD-16570,2025-11-09,NA,Electronics,289.81,108.26
ORD-16571,2025-12-15,EU,Toys,22.82,15.44
ORD-16572,2025-12-17,EU,Apparel,57.68,29.59
ORD-16573,2025-11-04,NA,Apparel,443.0,283.94
ORD-16574,2025-12-31,NA,Electronics,57.38,25.07
ORD-16575,2025-12-25,NA,Toys,359.27,155.96
ORD-16576,2025-11-11,NA,Apparel,461.62,320.46
ORD-16577,2025-11-07,NA,Apparel,149.93,76.27
ORD-16578,2025-11-27,LATAM,Electronics,197.84,70.49
ORD-16579,2025-12-29,EU,Electronics,293.08,113.68
ORD-16580,2025-12-08,NA,Apparel,443.22,218.41
ORD-16581,2025-12-01,NA,Apparel,472.11,149.65
ORD-16582,2025-12-22,EU,Apparel,374.99,181.88
ORD-16583,2025-12-07,NA,Home,61.58,28.79
ORD-16584,2025-12-14,EU,Toys,341.19,208.72
ORD-16585,2025-11-29,NA,Home,216.95,95.89
ORD-16586,2025-11-12,EU,Apparel,245.94,170.44
ORD-16587,2025-12-10,LATAM,Toys,43.59,16.23
ORD-16588,2025-11-25,APAC,Home,111.71,59.92
ORD-16589,2025-12-20,APAC,Electronics,399.45,134.17
ORD-16590,2025-11-23,LATAM,Home,237.9,141.2
ORD-16591,2025-12-10,LATAM,Electronics,164.8,115.01
ORD-16592,2025-11-02,EU,Apparel,204.33,128.25
ORD-16593,2025-12-26,EU,Apparel,430.11,224.64
ORD-16594,2025-12-14,EU,Apparel,379.52,187.44
ORD-16595,2025-12-27,APAC,Toys,150.71,95.55
ORD-16596,2025-12-24,APAC,Apparel,76.4,51.52
ORD-16597,2025-12-17,APAC,Home,140.96,98.06
