line_item_id,invoice_id,contract_id,product_sku,description,quantity,unit_price,list_price,discount_pct,discount_reason,line_total,billing_period_start,billing_period_end,is_prorated,proration_days,proration_method,recognition_start,recognition_end,revenue_category,tax_code,override_flag,override_reason
LIT0005408,INV002704,CTR00451,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005409,INV002705,CTR00451,PRD-PLAT-MM,Platform Subscription — May 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005410,INV002705,CTR00451,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005411,INV002706,CTR00451,PRD-PLAT-MM,Platform Subscription — June 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005412,INV002706,CTR00451,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005413,INV002707,CTR00452,PRD-PLAT-MM,Platform Subscription — January 2025,1,4000.0,4400.0,0.0,,4000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005414,INV002707,CTR00452,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005415,INV002708,CTR00452,PRD-PLAT-MM,Platform Subscription — February 2025,1,4000.0,4400.0,0.0,,4000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005416,INV002708,CTR00452,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005417,INV002709,CTR00452,PRD-PLAT-MM,Platform Subscription — March 2025,1,4000.0,4400.0,0.0,,4000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005418,INV002709,CTR00452,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005419,INV002710,CTR00452,PRD-PLAT-MM,Platform Subscription — April 2025,1,4000.0,4400.0,0.0,,4000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005420,INV002710,CTR00452,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005421,INV002711,CTR00452,PRD-PLAT-MM,Platform Subscription — May 2025,1,4000.0,4400.0,0.0,,4000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005422,INV002711,CTR00452,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005423,INV002712,CTR00452,PRD-PLAT-MM,Platform Subscription — June 2025,1,4000.0,4400.0,0.0,,4000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005424,INV002712,CTR00452,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005425,INV002713,CTR00453,PRD-PLAT-MM,Platform Subscription — January 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005426,INV002713,CTR00453,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005427,INV002714,CTR00453,PRD-PLAT-MM,Platform Subscription — February 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005428,INV002714,CTR00453,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005429,INV002715,CTR00453,PRD-PLAT-MM,Platform Subscription — March 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005430,INV002715,CTR00453,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005431,INV002716,CTR00453,PRD-PLAT-MM,Platform Subscription — April 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005432,INV002716,CTR00453,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005433,INV002717,CTR00453,PRD-PLAT-MM,Platform Subscription — May 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005434,INV002717,CTR00453,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005435,INV002718,CTR00453,PRD-PLAT-MM,Platform Subscription — June 2025,1,2600.0,2860.0,0.1,contract,2600.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005436,INV002718,CTR00453,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005437,INV002719,CTR00454,PRD-PLAT-MM,Platform Subscription — January 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005438,INV002719,CTR00454,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005439,INV002720,CTR00454,PRD-PLAT-MM,Platform Subscription — February 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005440,INV002720,CTR00454,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005441,INV002721,CTR00454,PRD-PLAT-MM,Platform Subscription — March 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005442,INV002721,CTR00454,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005443,INV002722,CTR00454,PRD-PLAT-MM,Platform Subscription — April 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005444,INV002722,CTR00454,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005445,INV002723,CTR00454,PRD-PLAT-MM,Platform Subscription — May 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005446,INV002723,CTR00454,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005447,INV002724,CTR00454,PRD-PLAT-MM,Platform Subscription — June 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005448,INV002724,CTR00454,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005449,INV002725,CTR00455,PRD-PLAT-MM,Platform Subscription — January 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005450,INV002725,CTR00455,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005451,INV002726,CTR00455,PRD-PLAT-MM,Platform Subscription — February 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005452,INV002726,CTR00455,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005453,INV002727,CTR00455,PRD-PLAT-MM,Platform Subscription — March 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005454,INV002727,CTR00455,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005455,INV002728,CTR00455,PRD-PLAT-MM,Platform Subscription — April 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005456,INV002728,CTR00455,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005457,INV002729,CTR00455,PRD-PLAT-MM,Platform Subscription — May 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005458,INV002729,CTR00455,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005459,INV002730,CTR00455,PRD-PLAT-MM,Platform Subscription — June 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005460,INV002730,CTR00455,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005461,INV002731,CTR00456,PRD-PLAT-MM,Platform Subscription — January 2025,1,2500.0,2750.0,0.0,,2500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005462,INV002731,CTR00456,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005463,INV002732,CTR00456,PRD-PLAT-MM,Platform Subscription — February 2025,1,2500.0,2750.0,0.0,,2500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005464,INV002732,CTR00456,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005465,INV002733,CTR00456,PRD-PLAT-MM,Platform Subscription — March 2025,1,2012.54,2213.79,0.0,,2012.54,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005466,INV002733,CTR00456,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005467,INV002734,CTR00456,PRD-PLAT-MM,Platform Subscription — April 2025,1,2012.54,2213.79,0.0,,2012.54,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005468,INV002734,CTR00456,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005469,INV002735,CTR00456,PRD-PLAT-MM,Platform Subscription — May 2025,1,2012.54,2213.79,0.0,,2012.54,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005470,INV002735,CTR00456,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005471,INV002736,CTR00456,PRD-PLAT-MM,Platform Subscription — June 2025,1,2012.54,2213.79,0.0,,2012.54,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005472,INV002736,CTR00456,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005473,INV002737,CTR00457,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005474,INV002737,CTR00457,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005475,INV002738,CTR00457,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005476,INV002738,CTR00457,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005477,INV002739,CTR00457,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005478,INV002739,CTR00457,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005479,INV002740,CTR00457,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005480,INV002740,CTR00457,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005481,INV002741,CTR00457,PRD-PLAT-MM,Platform Subscription — May 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005482,INV002741,CTR00457,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005483,INV002742,CTR00457,PRD-PLAT-MM,Platform Subscription — June 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005484,INV002742,CTR00457,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005485,INV002743,CTR00458,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005486,INV002743,CTR00458,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005487,INV002744,CTR00458,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005488,INV002744,CTR00458,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005489,INV002745,CTR00458,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005490,INV002745,CTR00458,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005491,INV002746,CTR00458,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005492,INV002746,CTR00458,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005493,INV002747,CTR00458,PRD-PLAT-MM,Platform Subscription — May 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005494,INV002747,CTR00458,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005495,INV002748,CTR00458,PRD-PLAT-MM,Platform Subscription — June 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005496,INV002748,CTR00458,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005497,INV002749,CTR00459,PRD-PLAT-MM,Platform Subscription — January 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005498,INV002749,CTR00459,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005499,INV002750,CTR00459,PRD-PLAT-MM,Platform Subscription — February 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005500,INV002750,CTR00459,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005501,INV002751,CTR00459,PRD-PLAT-MM,Platform Subscription — March 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005502,INV002751,CTR00459,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005503,INV002752,CTR00459,PRD-PLAT-MM,Platform Subscription — April 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005504,INV002752,CTR00459,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005505,INV002753,CTR00459,PRD-PLAT-MM,Platform Subscription — May 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005506,INV002753,CTR00459,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005507,INV002754,CTR00459,PRD-PLAT-MM,Platform Subscription — June 2025,1,2450.0,2695.0,0.05,contract,2450.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005508,INV002754,CTR00459,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005509,INV002755,CTR00460,PRD-PLAT-MM,Platform Subscription — January 2025,1,3500.0,3850.0,0.0,,3500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005510,INV002755,CTR00460,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005511,INV002756,CTR00460,PRD-PLAT-MM,Platform Subscription — February 2025,1,3500.0,3850.0,0.0,,3500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005512,INV002756,CTR00460,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005513,INV002757,CTR00460,PRD-PLAT-MM,Platform Subscription — March 2025,1,3500.0,3850.0,0.0,,3500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005514,INV002757,CTR00460,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005515,INV002758,CTR00460,PRD-PLAT-MM,Platform Subscription — April 2025,1,3500.0,3850.0,0.0,,3500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005516,INV002758,CTR00460,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005517,INV002759,CTR00460,PRD-PLAT-MM,Platform Subscription — May 2025,1,3500.0,3850.0,0.0,,3500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005518,INV002759,CTR00460,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005519,INV002760,CTR00460,PRD-PLAT-MM,Platform Subscription — June 2025,1,3500.0,3850.0,0.0,,3500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005520,INV002760,CTR00460,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005521,INV002761,CTR00461,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005522,INV002761,CTR00461,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0005523,INV002762,CTR00461,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005524,INV002762,CTR00461,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0005525,INV002763,CTR00461,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005526,INV002763,CTR00461,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0005527,INV002764,CTR00461,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005528,INV002764,CTR00461,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0005529,INV002765,CTR00461,PRD-PLAT-MM,Platform Subscription — May 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005530,INV002765,CTR00461,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0005531,INV002766,CTR00461,PRD-PLAT-MM,Platform Subscription — June 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0005532,INV002766,CTR00461,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
