payment_id,invoice_id,account_id,payment_date,amount_received,currency,applied_fx_rate,usd_amount_applied,payment_method,transaction_ref,is_partial,partial_payment_sequence,prior_outstanding_balance,remaining_balance_after,bank_fee_deducted,is_reconciled,reconciliation_date,reconciliation_source,chargeback_flag,chargeback_date,reversal_of_payment_id,notes
PAY002585,INV003108,ACC0344,2025-07-11,900.0,USD,1.0,900.0,ACH,TXN321761,False,0,900.0,0.0,0.0,True,2025-07-12,bank_feed,False,,,
PAY002586,INV003109,ACC0345,2025-01-31,950.0,USD,1.0,950.0,ACH,TXN666689,False,0,950.0,0.0,0.0,True,2025-02-01,bank_feed,False,,,
PAY002587,INV003110,ACC0345,2025-03-12,950.0,USD,1.0,950.0,ACH,TXN281716,False,0,950.0,0.0,25.0,True,2025-03-13,bank_feed,False,,,
PAY002588,INV003111,ACC0345,2025-03-30,950.0,USD,1.0,950.0,wire,TXN533255,False,0,950.0,0.0,25.0,True,2025-03-31,bank_feed,False,,,
PAY002589,INV003112,ACC0345,2025-05-06,950.0,USD,1.0,950.0,credit_card,TXN254966,False,0,950.0,0.0,0.0,True,2025-05-09,bank_feed,False,,,
PAY002590,INV003113,ACC0345,2025-06-10,950.0,USD,1.0,950.0,wire,TXN965024,False,0,950.0,0.0,0.0,True,2025-06-11,bank_feed,False,,,
PAY002591,INV003114,ACC0345,2025-06-28,950.0,USD,1.0,950.0,ACH,TXN215026,False,0,950.0,0.0,0.0,True,2025-06-30,bank_feed,False,,,
PAY002592,INV003115,ACC0346,2025-02-04,975.0,USD,1.0,975.0,ACH,TXN415193,False,0,975.0,0.0,0.0,True,2025-02-05,bank_feed,False,,,
PAY002593,INV003116,ACC0346,2025-03-03,975.0,USD,1.0,975.0,ACH,TXN959210,False,0,975.0,0.0,0.0,True,2025-03-04,bank_feed,False,,,
PAY002594,INV003117,ACC0346,2025-04-09,975.0,USD,1.0,975.0,wire,TXN122230,False,0,975.0,0.0,0.0,True,2025-04-10,bank_feed,False,,,
PAY002595,INV003118,ACC0346,2025-05-04,975.0,USD,1.0,975.0,wire,TXN532260,False,0,975.0,0.0,50.0,True,2025-05-07,bank_feed,False,,,
PAY002596,INV003120,ACC0346,2025-07-07,975.0,USD,1.0,975.0,ACH,TXN245492,False,0,975.0,0.0,0.0,True,2025-07-10,bank_feed,False,,,
PAY002597,INV003122,ACC0347,2025-03-17,950.0,USD,1.0,950.0,wire,TXN575933,False,0,950.0,0.0,0.0,True,2025-03-19,bank_feed,False,,,
PAY002598,INV003123,ACC0347,2025-04-13,950.0,USD,1.0,950.0,ACH,TXN838444,False,0,950.0,0.0,50.0,True,2025-04-16,bank_feed,False,,,
PAY002599,INV003124,ACC0347,2025-05-24,950.0,USD,1.0,950.0,ACH,TXN263550,False,0,950.0,0.0,25.0,True,2025-05-25,bank_feed,False,,,
PAY002600,INV003125,ACC0347,2025-06-25,950.0,USD,1.0,950.0,wire,TXN767068,False,0,950.0,0.0,0.0,True,2025-06-26,bank_feed,False,,,
PAY002601,INV003126,ACC0347,2025-07-25,950.0,USD,1.0,950.0,check,TXN886001,False,0,950.0,0.0,0.0,True,2025-07-27,bank_feed,False,,,
PAY002602,INV003127,ACC0348,2025-02-18,1000.0,USD,1.0,1000.0,wire,TXN120292,False,0,1000.0,0.0,0.0,True,2025-02-20,bank_feed,False,,,
PAY002603,INV003128,ACC0348,2025-03-22,1000.0,USD,1.0,1000.0,ACH,TXN276462,False,0,1000.0,0.0,25.0,True,2025-03-24,bank_feed,False,,,
PAY002604,INV003129,ACC0348,2025-04-17,1000.0,USD,1.0,1000.0,ACH,TXN885401,False,0,1000.0,0.0,0.0,True,2025-04-19,bank_feed,False,,,
PAY002605,INV003131,ACC0348,2025-06-25,1000.0,USD,1.0,1000.0,wire,TXN913903,False,0,1000.0,0.0,50.0,True,2025-06-27,bank_feed,False,,,
PAY002606,INV003132,ACC0348,2025-07-22,1000.0,USD,1.0,1000.0,check,TXN395460,False,0,1000.0,0.0,0.0,True,2025-07-25,bank_feed,False,,,
PAY002607,INV003133,ACC0349,2025-03-03,1000.0,USD,1.0,1000.0,ACH,TXN192047,False,0,1000.0,0.0,50.0,True,2025-03-05,bank_feed,False,,,
PAY002608,INV003134,ACC0349,2025-04-10,1000.0,USD,1.0,1000.0,ACH,TXN342180,False,0,1000.0,0.0,50.0,True,2025-04-13,bank_feed,False,,,
PAY002609,INV003135,ACC0349,2025-05-01,1000.0,USD,1.0,1000.0,ACH,TXN879068,False,0,1000.0,0.0,0.0,True,2025-05-02,bank_feed,False,,,
PAY002610,INV003137,ACC0349,2025-07-03,1000.0,USD,1.0,1000.0,wire,TXN222404,False,0,1000.0,0.0,25.0,True,2025-07-04,bank_feed,False,,,
PAY002611,INV003138,ACC0349,2025-08-02,1000.0,USD,1.0,1000.0,check,TXN713628,False,0,1000.0,0.0,0.0,True,2025-08-04,bank_feed,False,,,
PAY002612,INV003139,ACC0350,2025-02-06,1000.0,USD,1.0,1000.0,ACH,TXN754656,False,0,1000.0,0.0,0.0,True,2025-02-08,bank_feed,False,,,
PAY002613,INV003140,ACC0350,2025-03-03,1000.0,USD,1.0,1000.0,wire,TXN511193,False,0,1000.0,0.0,25.0,True,2025-03-04,bank_feed,False,,,
PAY002614,INV003141,ACC0350,2025-04-03,1000.0,USD,1.0,1000.0,wire,TXN682862,False,0,1000.0,0.0,50.0,True,2025-04-04,bank_feed,False,,,
PAY002615,INV003142,ACC0350,2025-05-02,1000.0,USD,1.0,1000.0,wire,TXN858616,False,0,1000.0,0.0,0.0,True,2025-05-05,bank_feed,False,,,
PAY002616,INV003143,ACC0350,2025-06-01,1000.0,USD,1.0,1000.0,wire,TXN799244,False,0,1000.0,0.0,0.0,True,2025-06-02,bank_feed,False,,,
PAY002617,INV003144,ACC0350,2025-07-12,1000.0,USD,1.0,1000.0,ACH,TXN480147,False,0,1000.0,0.0,50.0,True,2025-07-15,bank_feed,False,,,
PAY002618,INV003145,ACC0351,2025-02-21,975.0,USD,1.0,975.0,wire,TXN692308,False,0,975.0,0.0,0.0,True,2025-02-23,bank_feed,False,,,
PAY002619,INV003146,ACC0351,2025-03-23,975.0,USD,1.0,975.0,ACH,TXN190073,False,0,975.0,0.0,0.0,True,2025-03-25,bank_feed,False,,,
PAY002620,INV003147,ACC0351,2025-04-13,975.0,USD,1.0,975.0,ACH,TXN364756,False,0,975.0,0.0,25.0,True,2025-04-14,bank_feed,False,,,
PAY002621,INV003149,ACC0351,2025-06-14,975.0,USD,1.0,975.0,ACH,TXN917322,False,0,975.0,0.0,25.0,True,2025-06-17,bank_feed,False,,,
PAY002622,INV003150,ACC0351,2025-07-18,975.0,USD,1.0,975.0,ACH,TXN120265,False,0,975.0,0.0,0.0,True,2025-07-20,bank_feed,False,,,
PAY002623,INV003151,ACC0352,2025-02-02,975.0,USD,1.0,975.0,ACH,TXN455040,False,0,975.0,0.0,0.0,True,2025-02-05,bank_feed,False,,,
PAY002624,INV003152,ACC0352,2025-03-13,975.0,USD,1.0,975.0,wire,TXN926892,False,0,975.0,0.0,0.0,True,2025-03-14,bank_feed,False,,,
PAY002625,INV003153,ACC0352,2025-04-08,975.0,USD,1.0,975.0,ACH,TXN326628,False,0,975.0,0.0,25.0,True,2025-04-11,bank_feed,False,,,
PAY002626,INV003154,ACC0352,2025-05-06,975.0,USD,1.0,975.0,ACH,TXN819709,False,0,975.0,0.0,0.0,True,2025-05-08,bank_feed,False,,,
PAY002627,INV003155,ACC0352,2025-06-07,975.0,USD,1.0,975.0,ACH,TXN817952,False,0,975.0,0.0,0.0,True,2025-06-09,bank_feed,False,,,
PAY002628,INV003156,ACC0352,2025-07-06,975.0,USD,1.0,975.0,credit_card,TXN146485,False,0,975.0,0.0,0.0,True,2025-07-08,bank_feed,False,,,
PAY002629,INV003157,ACC0353,2025-03-08,1000.0,USD,1.0,1000.0,check,TXN261539,False,0,1000.0,0.0,0.0,True,2025-03-11,bank_feed,False,,,
PAY002630,INV003158,ACC0353,2025-04-01,1000.0,USD,1.0,1000.0,credit_card,TXN557363,False,0,1000.0,0.0,0.0,True,2025-04-02,bank_feed,False,,,
PAY002631,INV003159,ACC0353,2025-05-02,1000.0,USD,1.0,1000.0,wire,TXN788152,False,0,1000.0,0.0,0.0,True,2025-05-04,bank_feed,False,,,
PAY002632,INV003160,ACC0353,2025-06-07,1000.0,USD,1.0,1000.0,ACH,TXN456965,False,0,1000.0,0.0,0.0,True,2025-06-09,bank_feed,False,,,
PAY002633,INV003161,ACC0353,2025-07-07,1000.0,USD,1.0,1000.0,ACH,TXN390515,False,0,1000.0,0.0,50.0,True,2025-07-10,bank_feed,False,,,
PAY002634,INV003162,ACC0353,2025-07-28,1000.0,USD,1.0,1000.0,ACH,TXN819371,False,0,1000.0,0.0,25.0,True,2025-07-29,bank_feed,False,,,
PAY002635,INV003164,ACC0354,2025-03-03,900.0,USD,1.0,900.0,wire,TXN314259,False,0,900.0,0.0,25.0,True,2025-03-06,bank_feed,False,,,
PAY002636,INV003165,ACC0354,2025-04-08,900.0,USD,1.0,900.0,credit_card,TXN463521,False,0,900.0,0.0,0.0,True,2025-04-09,bank_feed,False,,,
PAY002637,INV003166,ACC0354,2025-05-02,900.0,USD,1.0,900.0,wire,TXN949155,False,0,900.0,0.0,0.0,True,2025-05-05,bank_feed,False,,,
PAY002638,INV003168,ACC0354,2025-07-03,900.0,USD,1.0,900.0,check,TXN585891,False,0,900.0,0.0,0.0,True,2025-07-04,bank_feed,False,,,
PAY002639,INV003170,ACC0355,2025-04-05,975.0,USD,1.0,975.0,ACH,TXN508749,False,0,975.0,0.0,0.0,True,2025-04-06,bank_feed,False,,,
PAY002640,INV003171,ACC0355,2025-05-04,975.0,USD,1.0,975.0,wire,TXN830930,False,0,975.0,0.0,0.0,True,2025-05-05,bank_feed,False,,,
PAY002641,INV003172,ACC0355,2025-06-03,975.0,USD,1.0,975.0,ACH,TXN936425,False,0,975.0,0.0,50.0,True,2025-06-06,bank_feed,False,,,
PAY002642,INV003173,ACC0355,2025-07-03,975.0,USD,1.0,975.0,credit_card,TXN710446,False,0,975.0,0.0,0.0,True,2025-07-05,bank_feed,False,,,
PAY002643,INV003174,ACC0355,2025-07-30,975.0,USD,1.0,975.0,ACH,TXN443005,False,0,975.0,0.0,25.0,True,2025-08-01,bank_feed,False,,,
PAY002644,INV003175,ACC0356,2025-01-29,950.0,USD,1.0,950.0,wire,TXN129592,False,0,950.0,0.0,0.0,True,2025-01-30,bank_feed,False,,,
PAY002645,INV003176,ACC0356,2025-03-03,950.0,USD,1.0,950.0,ACH,TXN680446,False,0,950.0,0.0,25.0,True,2025-03-06,bank_feed,False,,,
PAY002646,INV003177,ACC0356,2025-04-03,950.0,USD,1.0,950.0,wire,TXN631203,False,0,950.0,0.0,25.0,True,2025-04-05,bank_feed,False,,,
PAY002647,INV003180,ACC0356,2025-07-02,950.0,USD,1.0,950.0,credit_card,TXN299608,False,0,950.0,0.0,0.0,True,2025-07-03,bank_feed,False,,,
PAY002648,INV003182,ACC0357,2025-03-10,975.0,USD,1.0,975.0,ACH,TXN409211,False,0,975.0,0.0,50.0,True,2025-03-12,bank_feed,False,,,
PAY002649,INV003183,ACC0357,2025-03-28,975.0,USD,1.0,975.0,ACH,TXN442619,False,0,975.0,0.0,0.0,True,2025-03-31,bank_feed,False,,,
PAY002650,INV003184,ACC0357,2025-05-05,975.0,USD,1.0,975.0,ACH,TXN962341,False,0,975.0,0.0,50.0,True,2025-05-06,bank_feed,False,,,
PAY002651,INV003185,ACC0357,2025-06-01,975.0,USD,1.0,975.0,wire,TXN345365,False,0,975.0,0.0,0.0,True,2025-06-03,bank_feed,False,,,
PAY002652,INV003186,ACC0357,2025-07-10,975.0,USD,1.0,975.0,wire,TXN779208,False,0,975.0,0.0,25.0,True,2025-07-11,bank_feed,False,,,
PAY002653,INV003187,ACC0358,2025-02-08,950.0,USD,1.0,950.0,ACH,TXN256524,False,0,950.0,0.0,0.0,True,2025-02-10,bank_feed,False,,,
PAY002654,INV003188,ACC0358,2025-03-04,950.0,USD,1.0,950.0,wire,TXN712734,False,0,950.0,0.0,50.0,True,2025-03-05,bank_feed,False,,,
PAY002655,INV003190,ACC0358,2025-04-28,950.0,USD,1.0,950.0,wire,TXN432201,False,0,950.0,0.0,50.0,True,2025-04-30,bank_feed,False,,,
PAY002656,INV003191,ACC0358,2025-06-09,950.0,USD,1.0,950.0,ACH,TXN621587,False,0,950.0,0.0,25.0,True,2025-06-10,bank_feed,False,,,
PAY002657,INV003192,ACC0358,2025-07-03,950.0,USD,1.0,950.0,ACH,TXN603274,False,0,950.0,0.0,0.0,True,2025-07-05,bank_feed,False,,,
PAY002658,INV003193,ACC0359,2025-03-09,1000.0,USD,1.0,1000.0,wire,TXN637680,False,0,1000.0,0.0,25.0,True,2025-03-11,bank_feed,False,,,
PAY002659,INV003195,ACC0359,2025-05-08,1000.0,USD,1.0,1000.0,wire,TXN465039,False,0,1000.0,0.0,0.0,True,2025-05-10,bank_feed,False,,,
PAY002660,INV003196,ACC0359,2025-06-08,1000.0,USD,1.0,1000.0,ACH,TXN657631,False,0,1000.0,0.0,50.0,True,2025-06-10,bank_feed,False,,,
PAY002661,INV003197,ACC0359,2025-06-28,1000.0,USD,1.0,1000.0,wire,TXN151360,False,0,1000.0,0.0,25.0,True,2025-06-29,bank_feed,False,,,
PAY002662,INV003198,ACC0359,2025-08-01,1000.0,USD,1.0,1000.0,wire,TXN770144,False,0,1000.0,0.0,25.0,True,2025-08-04,bank_feed,False,,,
PAY002663,INV003199,ACC0360,2025-02-11,950.0,USD,1.0,950.0,wire,TXN320146,False,0,950.0,0.0,0.0,True,2025-02-14,bank_feed,False,,,
PAY002664,INV003200,ACC0360,2025-03-05,950.0,USD,1.0,950.0,ACH,TXN291365,False,0,950.0,0.0,0.0,True,2025-03-08,bank_feed,False,,,
PAY002665,INV003201,ACC0360,2025-04-05,950.0,USD,1.0,950.0,ACH,TXN733239,False,0,950.0,0.0,25.0,True,2025-04-07,bank_feed,False,,,
PAY002666,INV003202,ACC0360,2025-05-09,950.0,USD,1.0,950.0,ACH,TXN475501,False,0,950.0,0.0,0.0,True,2025-05-11,bank_feed,False,,,
PAY002667,INV003203,ACC0360,2025-06-01,950.0,USD,1.0,950.0,check,TXN184534,False,0,950.0,0.0,25.0,True,2025-06-04,bank_feed,False,,,
PAY002668,INV003204,ACC0360,2025-07-05,950.0,USD,1.0,950.0,wire,TXN609910,False,0,950.0,0.0,0.0,True,2025-07-08,bank_feed,False,,,
PAY002669,INV003205,ACC0361,2025-01-29,950.0,USD,1.0,950.0,ACH,TXN700698,False,0,950.0,0.0,50.0,True,2025-01-30,bank_feed,False,,,
PAY002670,INV003206,ACC0361,2025-03-14,950.0,USD,1.0,950.0,credit_card,TXN689923,False,0,950.0,0.0,0.0,True,2025-03-15,bank_feed,False,,,
PAY002671,INV003207,ACC0361,2025-04-05,950.0,USD,1.0,950.0,wire,TXN205293,False,0,950.0,0.0,0.0,True,2025-04-06,bank_feed,False,,,
PAY002672,INV003208,ACC0361,2025-05-11,950.0,USD,1.0,950.0,wire,TXN186692,False,0,950.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY002673,INV003209,ACC0361,2025-06-03,950.0,USD,1.0,950.0,ACH,TXN495502,False,0,950.0,0.0,0.0,True,2025-06-04,bank_feed,False,,,
PAY002674,INV003210,ACC0361,2025-07-04,950.0,USD,1.0,950.0,wire,TXN474954,False,0,950.0,0.0,25.0,True,2025-07-07,bank_feed,False,,,
PAY002675,INV003211,ACC0362,2025-02-19,1000.0,USD,1.0,1000.0,wire,TXN637053,False,0,1000.0,0.0,0.0,True,2025-02-20,bank_feed,False,,,
PAY002676,INV003212,ACC0362,2025-03-15,1000.0,USD,1.0,1000.0,wire,TXN241687,False,0,1000.0,0.0,0.0,True,2025-03-17,bank_feed,False,,,
PAY002677,INV003213,ACC0362,2025-04-13,1000.0,USD,1.0,1000.0,ACH,TXN240220,False,0,1000.0,0.0,50.0,True,2025-04-16,bank_feed,False,,,
PAY002678,INV003214,ACC0362,2025-05-16,1000.0,USD,1.0,1000.0,ACH,TXN170075,False,0,1000.0,0.0,25.0,True,2025-05-18,bank_feed,False,,,
PAY002679,INV003215,ACC0362,2025-06-24,1000.0,USD,1.0,1000.0,ACH,TXN595380,False,0,1000.0,0.0,50.0,True,2025-06-26,bank_feed,False,,,
PAY002680,INV003216,ACC0362,2025-07-24,1000.0,USD,1.0,1000.0,ACH,TXN669016,False,0,1000.0,0.0,0.0,True,2025-07-27,bank_feed,False,,,
PAY002681,INV003218,ACC0363,2025-02-28,975.0,USD,1.0,975.0,wire,TXN201312,False,0,975.0,0.0,50.0,True,2025-03-01,bank_feed,False,,,
PAY002682,INV003219,ACC0363,2025-04-07,975.0,USD,1.0,975.0,wire,TXN302836,False,0,975.0,0.0,25.0,True,2025-04-09,bank_feed,False,,,
PAY002683,INV003220,ACC0363,2025-05-12,975.0,USD,1.0,975.0,check,TXN343027,False,0,975.0,0.0,0.0,True,2025-05-14,bank_feed,False,,,
PAY002684,INV003222,ACC0363,2025-07-08,975.0,USD,1.0,975.0,ACH,TXN464443,False,0,975.0,0.0,0.0,True,2025-07-09,bank_feed,False,,,
PAY002685,INV003223,ACC0364,2025-01-30,900.0,USD,1.0,900.0,ACH,TXN837328,False,0,900.0,0.0,25.0,True,2025-02-01,bank_feed,False,,,
PAY002686,INV003224,ACC0364,2025-03-02,900.0,USD,1.0,900.0,ACH,TXN805679,False,0,900.0,0.0,0.0,True,2025-03-04,bank_feed,False,,,
PAY002687,INV003226,ACC0364,2025-05-03,900.0,USD,1.0,900.0,credit_card,TXN426949,False,0,900.0,0.0,0.0,True,2025-05-05,bank_feed,False,,,
PAY002688,INV003229,ACC0365,2025-01-28,950.0,USD,1.0,950.0,ACH,TXN958381,False,0,950.0,0.0,50.0,True,2025-01-29,bank_feed,False,,,
PAY002689,INV003230,ACC0365,2025-03-01,950.0,USD,1.0,950.0,ACH,TXN592524,False,0,950.0,0.0,0.0,True,2025-03-02,bank_feed,False,,,
PAY002690,INV003231,ACC0365,2025-04-03,950.0,USD,1.0,950.0,ACH,TXN533710,False,0,950.0,0.0,0.0,True,2025-04-05,bank_feed,False,,,
PAY002691,INV003232,ACC0365,2025-05-12,950.0,USD,1.0,950.0,credit_card,TXN693394,False,0,950.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY002692,INV003233,ACC0365,2025-06-05,950.0,USD,1.0,950.0,wire,TXN559541,False,0,950.0,0.0,25.0,True,2025-06-07,bank_feed,False,,,
PAY002693,INV003234,ACC0365,2025-07-10,950.0,USD,1.0,950.0,ACH,TXN424965,False,0,950.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY002694,INV003235,ACC0366,2025-02-03,1000.0,USD,1.0,1000.0,wire,TXN133154,False,0,1000.0,0.0,0.0,True,2025-02-05,bank_feed,False,,,
PAY002695,INV003236,ACC0366,2025-03-01,1000.0,USD,1.0,1000.0,credit_card,TXN369504,False,0,1000.0,0.0,25.0,True,2025-03-03,bank_feed,False,,,
PAY002696,INV003237,ACC0366,2025-04-11,1000.0,USD,1.0,1000.0,ACH,TXN990843,False,0,1000.0,0.0,0.0,True,2025-04-13,bank_feed,False,,,
PAY002697,INV003238,ACC0366,2025-05-09,1000.0,USD,1.0,1000.0,credit_card,TXN379022,False,0,1000.0,0.0,0.0,True,2025-05-10,bank_feed,False,,,
PAY002698,INV003239,ACC0366,2025-06-01,1000.0,USD,1.0,1000.0,wire,TXN276679,False,0,1000.0,0.0,0.0,True,2025-06-02,bank_feed,False,,,
PAY002699,INV003240,ACC0366,2025-07-10,1000.0,USD,1.0,1000.0,ACH,TXN884799,False,0,1000.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY002700,INV003241,ACC0367,2025-02-20,900.0,USD,1.0,900.0,ACH,TXN124672,False,0,900.0,0.0,50.0,True,2025-02-23,bank_feed,False,,,
PAY002701,INV003242,ACC0367,2025-03-26,900.0,USD,1.0,900.0,credit_card,TXN929966,False,0,900.0,0.0,50.0,True,2025-03-29,bank_feed,False,,,
PAY002702,INV003244,ACC0367,2025-05-16,900.0,USD,1.0,900.0,wire,TXN368835,False,0,900.0,0.0,0.0,True,2025-05-18,bank_feed,False,,,
PAY002703,INV003245,ACC0367,2025-06-18,900.0,USD,1.0,900.0,credit_card,TXN735155,False,0,900.0,0.0,50.0,True,2025-06-19,bank_feed,False,,,
PAY002704,INV003247,ACC0368,2025-02-15,950.0,USD,1.0,950.0,ACH,TXN533583,False,0,950.0,0.0,0.0,True,2025-02-18,bank_feed,False,,,
PAY002705,INV003248,ACC0368,2025-03-23,950.0,USD,1.0,950.0,credit_card,TXN897275,False,0,950.0,0.0,0.0,True,2025-03-26,bank_feed,False,,,
PAY002706,INV003249,ACC0368,2025-04-26,950.0,USD,1.0,950.0,check,TXN925330,False,0,950.0,0.0,50.0,True,2025-04-27,bank_feed,False,,,
PAY002707,INV003250,ACC0368,2025-05-20,950.0,USD,1.0,950.0,wire,TXN920639,False,0,950.0,0.0,0.0,True,2025-05-21,bank_feed,False,,,
PAY002708,INV003251,ACC0368,2025-06-13,950.0,USD,1.0,950.0,wire,TXN612335,False,0,950.0,0.0,0.0,True,2025-06-15,bank_feed,False,,,
PAY002709,INV003253,ACC0369,2025-02-27,1000.0,USD,1.0,1000.0,wire,TXN435011,False,0,1000.0,0.0,25.0,True,2025-03-02,bank_feed,False,,,
PAY002710,INV003254,ACC0369,2025-04-06,1000.0,USD,1.0,1000.0,wire,TXN155695,False,0,1000.0,0.0,25.0,True,2025-04-08,bank_feed,False,,,
PAY002711,INV003255,ACC0369,2025-05-05,1000.0,USD,1.0,1000.0,wire,TXN886649,False,0,1000.0,0.0,50.0,True,2025-05-08,bank_feed,False,,,
PAY002712,INV003256,ACC0369,2025-06-08,1000.0,USD,1.0,1000.0,ACH,TXN768087,False,0,1000.0,0.0,50.0,True,2025-06-09,bank_feed,False,,,
PAY002713,INV003257,ACC0369,2025-07-02,1000.0,USD,1.0,1000.0,wire,TXN669764,False,0,1000.0,0.0,50.0,True,2025-07-04,bank_feed,False,,,
PAY002714,INV003261,ACC0370,2025-04-06,975.0,USD,1.0,975.0,credit_card,TXN845552,False,0,975.0,0.0,50.0,True,2025-04-08,bank_feed,False,,,
PAY002715,INV003262,ACC0370,2025-04-29,975.0,USD,1.0,975.0,credit_card,TXN127846,False,0,975.0,0.0,0.0,True,2025-04-30,bank_feed,False,,,
PAY002716,INV003263,ACC0370,2025-06-05,975.0,USD,1.0,975.0,ACH,TXN504346,False,0,975.0,0.0,0.0,True,2025-06-07,bank_feed,False,,,
PAY002717,INV003264,ACC0370,2025-07-04,975.0,USD,1.0,975.0,credit_card,TXN675560,False,0,975.0,0.0,50.0,True,2025-07-07,bank_feed,False,,,
PAY002718,INV003265,ACC0371,2025-02-02,975.0,USD,1.0,975.0,wire,TXN492104,False,0,975.0,0.0,0.0,True,2025-02-04,bank_feed,False,,,
PAY002719,INV003266,ACC0371,2025-03-14,975.0,USD,1.0,975.0,ACH,TXN541971,False,0,975.0,0.0,50.0,True,2025-03-16,bank_feed,False,,,
PAY002720,INV003268,ACC0371,2025-05-03,975.0,USD,1.0,975.0,wire,TXN807828,False,0,975.0,0.0,50.0,True,2025-05-06,bank_feed,False,,,
PAY002721,INV003270,ACC0371,2025-07-08,975.0,USD,1.0,975.0,check,TXN986213,False,0,975.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY002722,INV003271,ACC0372,2025-02-07,1000.0,USD,1.0,1000.0,check,TXN778949,False,0,1000.0,0.0,50.0,True,2025-02-09,bank_feed,False,,,
PAY002723,INV003272,ACC0372,2025-03-07,1000.0,USD,1.0,1000.0,credit_card,TXN229076,False,0,1000.0,0.0,0.0,True,2025-03-08,bank_feed,False,,,
PAY002724,INV003273,ACC0372,2025-04-01,1000.0,USD,1.0,1000.0,credit_card,TXN561717,False,0,1000.0,0.0,50.0,True,2025-04-04,bank_feed,False,,,
PAY002725,INV003274,ACC0372,2025-05-10,1000.0,USD,1.0,1000.0,ACH,TXN384127,False,0,1000.0,0.0,0.0,True,2025-05-12,bank_feed,False,,,
PAY002726,INV003275,ACC0372,2025-05-31,1000.0,USD,1.0,1000.0,wire,TXN780671,False,0,1000.0,0.0,0.0,True,2025-06-03,bank_feed,False,,,
PAY002727,INV003276,ACC0372,2025-06-30,1000.0,USD,1.0,1000.0,wire,TXN102575,False,0,1000.0,0.0,25.0,True,2025-07-02,bank_feed,False,,,
PAY002728,INV003277,ACC0373,2025-02-19,1000.0,USD,1.0,1000.0,check,TXN461113,False,0,1000.0,0.0,0.0,True,2025-02-21,bank_feed,False,,,
PAY002729,INV003278,ACC0373,2025-03-18,1000.0,USD,1.0,1000.0,ACH,TXN163268,False,0,1000.0,0.0,0.0,True,2025-03-20,bank_feed,False,,,
PAY002730,INV003279,ACC0373,2025-04-21,1000.0,USD,1.0,1000.0,check,TXN654359,False,0,1000.0,0.0,0.0,True,2025-04-23,bank_feed,False,,,
PAY002731,INV003280,ACC0373,2025-05-17,1000.0,USD,1.0,1000.0,credit_card,TXN616056,False,0,1000.0,0.0,0.0,True,2025-05-20,bank_feed,False,,,
PAY002732,INV003281,ACC0373,2025-06-13,1000.0,USD,1.0,1000.0,wire,TXN919945,False,0,1000.0,0.0,0.0,True,2025-06-16,bank_feed,False,,,
PAY002733,INV003282,ACC0373,2025-07-25,1000.0,USD,1.0,1000.0,ACH,TXN677017,False,0,1000.0,0.0,50.0,True,2025-07-27,bank_feed,False,,,
PAY002734,INV003283,ACC0374,2025-01-29,975.0,USD,1.0,975.0,credit_card,TXN517153,False,0,975.0,0.0,0.0,True,2025-01-30,bank_feed,False,,,
PAY002735,INV003284,ACC0374,2025-03-03,975.0,USD,1.0,975.0,ACH,TXN543519,False,0,975.0,0.0,0.0,True,2025-03-05,bank_feed,False,,,
PAY002736,INV003285,ACC0374,2025-03-28,975.0,USD,1.0,975.0,credit_card,TXN352181,False,0,975.0,0.0,50.0,True,2025-03-31,bank_feed,False,,,
PAY002737,INV003286,ACC0374,2025-04-30,975.0,USD,1.0,975.0,ACH,TXN757408,False,0,975.0,0.0,0.0,True,2025-05-03,bank_feed,False,,,
PAY002738,INV003287,ACC0374,2025-06-01,975.0,USD,1.0,975.0,ACH,TXN241063,False,0,975.0,0.0,0.0,True,2025-06-02,bank_feed,False,,,
PAY002739,INV003288,ACC0374,2025-07-06,975.0,USD,1.0,975.0,ACH,TXN351930,False,0,975.0,0.0,0.0,True,2025-07-07,bank_feed,False,,,
PAY002740,INV003290,ACC0375,2025-04-04,1000.0,USD,1.0,1000.0,credit_card,TXN355560,False,0,1000.0,0.0,0.0,True,2025-04-07,bank_feed,False,,,
PAY002741,INV003291,ACC0375,2025-05-11,1000.0,USD,1.0,1000.0,wire,TXN915582,False,0,1000.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY002742,INV003292,ACC0375,2025-05-31,1000.0,USD,1.0,1000.0,check,TXN630359,False,0,1000.0,0.0,0.0,True,2025-06-01,bank_feed,False,,,
PAY002743,INV003294,ACC0375,2025-07-29,1000.0,USD,1.0,1000.0,ACH,TXN760782,False,0,1000.0,0.0,0.0,True,2025-07-30,bank_feed,False,,,
PAY002744,INV003295,ACC0376,2025-03-09,950.0,USD,1.0,950.0,credit_card,TXN626567,False,0,950.0,0.0,0.0,True,2025-03-12,bank_feed,False,,,
PAY002745,INV003296,ACC0376,2025-04-09,950.0,USD,1.0,950.0,ACH,TXN124785,False,0,950.0,0.0,50.0,True,2025-04-12,bank_feed,False,,,
