invoice_id,account_id,contract_id,invoice_date,due_date,billing_period_start,billing_period_end,status,currency,subtotal,tax_amount,total_amount,invoice_fx_rate,usd_equivalent,invoice_type,is_auto_generated,billing_system_source,line_item_count,applied_credits_total,outstanding_balance,payment_terms_days,sent_date,viewed_date,paid_date,void_reason,is_consolidated,parent_invoice_id
INV003621,ACC0430,CTR00604,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-03-02,2025-03-02,2025-04-17,,False,
INV003622,ACC0430,CTR00604,2025-04-01,2025-05-16,2025-04-01,2025-04-30,sent,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,45,2025-04-02,2025-04-04,,,False,
INV003623,ACC0430,CTR00604,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-05-02,2025-05-03,2025-06-26,,False,
INV003624,ACC0430,CTR00604,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-06-02,2025-06-02,2025-07-18,,False,
INV003625,ACC0431,CTR00605,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-03,2025-02-05,,False,
INV003626,ACC0431,CTR00605,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-07,,False,
INV003627,ACC0431,CTR00605,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-02,2025-04-01,,False,
INV003628,ACC0431,CTR00605,2025-04-01,2025-05-01,2025-04-01,2025-04-30,overdue,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,900.0,30,2025-04-02,2025-04-02,,,False,
INV003629,ACC0431,CTR00605,2025-05-01,2025-05-31,2025-05-01,2025-05-31,sent,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,900.0,30,2025-05-02,2025-05-05,,,False,
INV003630,ACC0431,CTR00605,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,900.0,0.0,900.0,1.0,900.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-12,,False,
INV003631,ACC0432,CTR00606,2025-01-01,2025-03-02,2025-01-01,2025-01-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-01-02,2025-01-03,2025-03-06,,False,
INV003632,ACC0432,CTR00606,2025-02-01,2025-04-02,2025-02-01,2025-02-28,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-02-02,2025-02-03,2025-04-05,,False,
INV003633,ACC0432,CTR00606,2025-03-01,2025-04-30,2025-03-01,2025-03-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-03-02,2025-03-02,2025-05-09,,False,
INV003634,ACC0432,CTR00606,2025-04-01,2025-05-31,2025-04-01,2025-04-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-04-02,2025-04-03,2025-06-10,,False,
INV003635,ACC0432,CTR00606,2025-05-01,2025-06-30,2025-05-01,2025-05-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-05-02,2025-05-05,2025-07-13,,False,
INV003636,ACC0432,CTR00606,2025-06-01,2025-07-31,2025-06-01,2025-06-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,60,2025-06-02,2025-06-03,2025-08-01,,False,
INV003637,ACC0433,CTR00607,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-01-02,2025-01-05,2025-02-26,,False,
INV003638,ACC0433,CTR00607,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-02-02,2025-02-03,2025-03-24,,False,
INV003639,ACC0433,CTR00607,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-03-02,2025-03-04,2025-04-19,,False,
INV003640,ACC0433,CTR00607,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-04-02,2025-04-05,2025-05-20,,False,
INV003641,ACC0433,CTR00607,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-05-02,2025-05-03,2025-06-25,,False,
INV003642,ACC0433,CTR00607,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,45,2025-06-02,2025-06-02,2025-07-21,,False,
INV003643,ACC0434,CTR00608,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-01,,False,
INV003644,ACC0434,CTR00608,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-16,,False,
INV003645,ACC0434,CTR00608,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-04,2025-04-11,,False,
INV003646,ACC0434,CTR00608,2025-04-01,2025-05-01,2025-04-01,2025-04-30,sent,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,30,2025-04-02,2025-04-03,,,False,
INV003647,ACC0434,CTR00608,2025-05-01,2025-05-31,2025-05-01,2025-05-31,sent,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,30,2025-05-02,2025-05-03,,duplicate,False,
INV003648,ACC0434,CTR00608,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-03,2025-07-02,,False,
INV003649,ACC0435,CTR00609,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-01-02,2025-01-02,2025-03-01,,False,
INV003650,ACC0435,CTR00609,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-02-02,2025-02-04,2025-03-31,,False,
INV003651,ACC0435,CTR00609,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-03-02,2025-03-05,2025-04-19,,False,
INV003652,ACC0435,CTR00609,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-04-02,2025-04-05,2025-05-24,,False,
INV003653,ACC0435,CTR00609,2025-05-01,2025-06-15,2025-05-01,2025-05-31,void,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,45,2025-05-02,2025-05-04,,duplicate,False,
INV003654,ACC0435,CTR00609,2025-06-01,2025-07-16,2025-06-01,2025-06-30,overdue,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,45,2025-06-02,2025-06-04,,,False,
INV003655,ACC0436,CTR00610,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-05,,False,
INV003656,ACC0436,CTR00610,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-16,,False,
INV003657,ACC0436,CTR00610,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-10,,False,
INV003658,ACC0436,CTR00610,2025-04-01,2025-05-01,2025-04-01,2025-04-30,overdue,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,30,2025-04-02,2025-04-05,,,False,
INV003659,ACC0436,CTR00610,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-03,2025-06-09,,False,
INV003660,ACC0436,CTR00610,2025-06-01,2025-07-01,2025-06-01,2025-06-30,sent,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,30,2025-06-02,2025-06-02,,,False,
INV003661,ACC0437,CTR00611,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-03,2025-01-31,,False,
INV003662,ACC0437,CTR00611,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-09,,False,
INV003663,ACC0437,CTR00611,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-01,,False,
INV003664,ACC0437,CTR00611,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-04,2025-05-09,,False,
INV003665,ACC0437,CTR00611,2025-05-01,2025-05-31,2025-05-01,2025-05-31,void,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,30,2025-05-02,2025-05-03,,cancelled,False,
INV003666,ACC0437,CTR00611,2025-06-01,2025-07-01,2025-06-01,2025-06-30,overdue,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,30,2025-06-02,2025-06-03,,,False,
INV003667,ACC0438,CTR00612,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-04,2025-02-10,,False,
INV003668,ACC0438,CTR00612,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-10,,False,
INV003669,ACC0438,CTR00612,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-09,,False,
INV003670,ACC0438,CTR00612,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-11,,False,
INV003671,ACC0438,CTR00612,2025-05-01,2025-05-31,2025-05-01,2025-05-31,overdue,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,925.0,30,2025-05-02,2025-05-03,,,False,
INV003672,ACC0438,CTR00612,2025-06-01,2025-07-01,2025-06-01,2025-06-30,sent,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,925.0,30,2025-06-02,2025-06-05,,,False,
INV003673,ACC0439,CTR00613,2025-01-01,2025-01-31,2025-01-01,2025-01-31,overdue,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,30,2025-01-02,2025-01-02,,,False,
INV003674,ACC0439,CTR00613,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-03,2025-03-08,,False,
INV003675,ACC0439,CTR00613,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-13,,False,
INV003676,ACC0439,CTR00613,2025-04-01,2025-05-01,2025-04-01,2025-04-30,overdue,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,30,2025-04-02,2025-04-04,,,False,
INV003677,ACC0439,CTR00613,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-03,2025-06-08,,False,
INV003678,ACC0439,CTR00613,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-03,2025-07-08,,False,
INV003679,ACC0440,CTR00614,2025-01-01,2025-01-31,2025-01-01,2025-01-31,sent,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,1000.0,30,2025-01-02,2025-01-05,,,False,
INV003680,ACC0440,CTR00614,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-03,2025-03-13,,False,
INV003681,ACC0440,CTR00614,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-02,2025-04-07,,False,
INV003682,ACC0440,CTR00614,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-04,2025-05-02,duplicate,False,
INV003683,ACC0440,CTR00614,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-05,2025-06-13,,False,
INV003684,ACC0440,CTR00614,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-04,2025-07-11,billing_error,False,
INV003685,ACC0441,CTR00615,2025-01-01,2025-01-31,2025-01-01,2025-01-31,void,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,30,2025-01-02,2025-01-02,,duplicate,False,
INV003686,ACC0441,CTR00615,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-11,,False,
INV003687,ACC0441,CTR00615,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-12,,False,
INV003688,ACC0441,CTR00615,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-02,2025-05-10,,False,
INV003689,ACC0441,CTR00615,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-04,2025-06-06,,False,
INV003690,ACC0441,CTR00615,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-01,,False,
INV003691,ACC0442,CTR00616,2025-01-01,2025-03-02,2025-01-01,2025-01-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-01-02,2025-01-02,2025-03-07,,False,
INV003692,ACC0442,CTR00616,2025-02-01,2025-04-02,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-02-02,2025-02-04,2025-04-06,,False,
INV003693,ACC0442,CTR00616,2025-03-01,2025-04-30,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-03-02,2025-03-04,2025-05-03,,False,
INV003694,ACC0442,CTR00616,2025-04-01,2025-05-31,2025-04-01,2025-04-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-04-02,2025-04-02,2025-06-12,,False,
INV003695,ACC0442,CTR00616,2025-05-01,2025-06-30,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-05-02,2025-05-03,2025-07-11,,False,
INV003696,ACC0442,CTR00616,2025-06-01,2025-07-31,2025-06-01,2025-06-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,60,2025-06-02,2025-06-03,2025-08-03,,False,
INV003697,ACC0443,CTR00617,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-01-02,2025-01-02,2025-02-23,,False,
INV003698,ACC0443,CTR00617,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-02-02,2025-02-04,2025-03-28,,False,
INV003699,ACC0443,CTR00617,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-03-02,2025-03-05,2025-04-22,,False,
INV003700,ACC0443,CTR00617,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-04-02,2025-04-05,2025-05-23,,False,
INV003701,ACC0443,CTR00617,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-05-02,2025-05-02,2025-06-15,,False,
INV003702,ACC0443,CTR00617,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,925.0,0.0,925.0,1.0,925.0,standard,True,stripe,2,0.0,0.0,45,2025-06-02,2025-06-04,2025-07-27,,False,
INV003703,ACC0444,CTR00618,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-01-02,2025-01-04,2025-02-17,,False,
INV003704,ACC0444,CTR00618,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-02-02,2025-02-04,2025-03-18,,False,
INV003705,ACC0444,CTR00618,2025-03-01,2025-04-15,2025-03-01,2025-03-31,overdue,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,975.0,45,2025-03-02,2025-03-05,,,False,
INV003706,ACC0444,CTR00618,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-04-02,2025-04-02,2025-05-17,,False,
INV003707,ACC0444,CTR00618,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-05-02,2025-05-05,2025-06-20,,False,
INV003708,ACC0444,CTR00618,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,45,2025-06-02,2025-06-03,2025-07-17,,False,
INV003709,ACC0445,CTR00619,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-04,2025-02-04,,False,
INV003710,ACC0445,CTR00619,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-10,,False,
INV003711,ACC0445,CTR00619,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-10,,False,
INV003712,ACC0445,CTR00619,2025-04-01,2025-05-01,2025-04-01,2025-04-30,overdue,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,1000.0,30,2025-04-02,2025-04-03,,,False,
INV003713,ACC0445,CTR00619,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-04,2025-06-03,,False,
INV003714,ACC0445,CTR00619,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-08,,False,
INV003715,ACC0446,CTR00620,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-08,,False,
INV003716,ACC0446,CTR00620,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-07,,False,
INV003717,ACC0446,CTR00620,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-01,,False,
INV003718,ACC0446,CTR00620,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-02,,False,
INV003719,ACC0446,CTR00620,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-06-05,,False,
INV003720,ACC0446,CTR00620,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-09,,False,
INV003721,ACC0447,CTR00621,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-03,2025-02-06,,False,
INV003722,ACC0447,CTR00621,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-08,,False,
INV003723,ACC0447,CTR00621,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-12,,False,
INV003724,ACC0447,CTR00621,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-03,2025-05-11,,False,
INV003725,ACC0447,CTR00621,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-06-01,,False,
INV003726,ACC0447,CTR00621,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,975.0,0.0,975.0,1.0,975.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-10,,False,
INV003727,ACC0448,CTR00622,2025-01-01,2025-02-15,2025-01-01,2025-01-31,void,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,950.0,45,2025-01-02,2025-01-02,,billing_error,False,
INV003728,ACC0448,CTR00622,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-02-02,2025-02-03,2025-03-30,,False,
INV003729,ACC0448,CTR00622,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-03-02,2025-03-05,2025-04-15,,False,
INV003730,ACC0448,CTR00622,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-04-02,2025-04-04,2025-05-24,,False,
INV003731,ACC0448,CTR00622,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-05-02,2025-05-03,2025-06-17,,False,
INV003732,ACC0448,CTR00622,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,950.0,0.0,950.0,1.0,950.0,standard,True,stripe,2,0.0,0.0,45,2025-06-02,2025-06-02,2025-07-18,,False,
INV003733,ACC0449,CTR00623,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-04,,False,
INV003734,ACC0449,CTR00623,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-02-02,2025-02-04,2025-03-16,,False,
INV003735,ACC0449,CTR00623,2025-03-01,2025-03-31,2025-03-01,2025-03-31,void,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,1000.0,30,2025-03-02,2025-03-03,,test_invoice,False,
INV003736,ACC0449,CTR00623,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-04-02,2025-04-03,2025-05-12,,False,
INV003737,ACC0449,CTR00623,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-05-02,2025-05-05,2025-06-02,,False,
INV003738,ACC0449,CTR00623,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,1000.0,0.0,1000.0,1.0,1000.0,standard,True,stripe,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-06,,False,
