usage_id,account_id,contract_id,record_date,unit_type,units_consumed,units_included_monthly,units_rollover_from_prior,cumulative_units_ytd,overage_units,is_overage_billed,billing_period_id,usage_source,data_center_region,product_line,sku,is_test_usage,usage_quality_score,override_applied,created_at
USG00015824,ACC0266,CTR00422,2025-03-18,api_calls,4908.2,100000,0,344380.73,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.992,False,2025-03-18T23:59:00Z
USG00015825,ACC0266,CTR00422,2025-03-19,api_calls,3882.21,100000,0,348262.94,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.997,False,2025-03-19T23:59:00Z
USG00015826,ACC0266,CTR00422,2025-03-20,api_calls,6527.6,100000,0,354790.54,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.943,False,2025-03-20T23:59:00Z
USG00015827,ACC0266,CTR00422,2025-03-21,api_calls,5477.43,100000,0,360267.97,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.985,False,2025-03-21T23:59:00Z
USG00015828,ACC0266,CTR00422,2025-03-22,api_calls,2879.51,100000,0,363147.48,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.901,False,2025-03-22T23:59:00Z
USG00015829,ACC0266,CTR00422,2025-03-23,api_calls,3592.3,100000,0,366739.78,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.944,False,2025-03-23T23:59:00Z
USG00015830,ACC0266,CTR00422,2025-03-24,api_calls,1238.92,100000,0,367978.7,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.944,False,2025-03-24T23:59:00Z
USG00015831,ACC0266,CTR00422,2025-03-25,api_calls,4110.37,100000,0,372089.07,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.982,False,2025-03-25T23:59:00Z
USG00015832,ACC0266,CTR00422,2025-03-26,api_calls,6348.5,100000,0,378437.58,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.98,False,2025-03-26T23:59:00Z
USG00015833,ACC0266,CTR00422,2025-03-27,api_calls,2561.54,100000,0,380999.12,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.941,False,2025-03-27T23:59:00Z
USG00015834,ACC0266,CTR00422,2025-03-28,api_calls,4710.03,100000,0,385709.15,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.901,False,2025-03-28T23:59:00Z
USG00015835,ACC0266,CTR00422,2025-03-29,api_calls,6826.47,100000,0,392535.62,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.987,False,2025-03-29T23:59:00Z
USG00015836,ACC0266,CTR00422,2025-03-30,api_calls,4176.69,100000,0,396712.31,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-03-30T23:59:00Z
USG00015837,ACC0266,CTR00422,2025-03-31,api_calls,4646.5,100000,0,401358.81,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-03-31T23:59:00Z
USG00015838,ACC0266,CTR00422,2025-04-01,api_calls,3943.63,100000,0,405302.45,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.937,False,2025-04-01T23:59:00Z
USG00015839,ACC0266,CTR00422,2025-04-02,api_calls,3562.23,100000,0,408864.67,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.961,False,2025-04-02T23:59:00Z
USG00015840,ACC0266,CTR00422,2025-04-03,api_calls,5122.29,100000,0,413986.96,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.977,False,2025-04-03T23:59:00Z
USG00015841,ACC0266,CTR00422,2025-04-04,api_calls,5153.98,100000,0,419140.95,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.992,False,2025-04-04T23:59:00Z
USG00015842,ACC0266,CTR00422,2025-04-05,api_calls,4815.38,100000,0,423956.33,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.949,False,2025-04-05T23:59:00Z
USG00015843,ACC0266,CTR00422,2025-04-06,api_calls,3783.58,100000,0,427739.91,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.956,False,2025-04-06T23:59:00Z
USG00015844,ACC0266,CTR00422,2025-04-07,api_calls,4832.33,100000,0,432572.24,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.944,False,2025-04-07T23:59:00Z
USG00015845,ACC0266,CTR00422,2025-04-08,api_calls,2823.73,100000,0,435395.97,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.916,False,2025-04-08T23:59:00Z
USG00015846,ACC0266,CTR00422,2025-04-09,api_calls,4942.53,100000,0,440338.5,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.904,False,2025-04-09T23:59:00Z
USG00015847,ACC0266,CTR00422,2025-04-10,api_calls,3498.44,100000,0,443836.93,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.975,False,2025-04-10T23:59:00Z
USG00015848,ACC0266,CTR00422,2025-04-11,api_calls,3426.66,100000,0,447263.6,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-04-11T23:59:00Z
USG00015849,ACC0266,CTR00422,2025-04-12,api_calls,5981.79,100000,0,453245.38,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.969,False,2025-04-12T23:59:00Z
USG00015850,ACC0266,CTR00422,2025-04-13,api_calls,1819.13,100000,0,455064.52,0.0,False,BP-2025-03-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.902,False,2025-04-13T23:59:00Z
USG00015851,ACC0266,CTR00422,2025-04-14,api_calls,4146.82,100000,0,459211.33,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-04-14T23:59:00Z
USG00015852,ACC0266,CTR00422,2025-04-15,api_calls,2912.31,100000,0,462123.64,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.944,False,2025-04-15T23:59:00Z
USG00015853,ACC0266,CTR00422,2025-04-16,api_calls,4498.83,100000,0,466622.47,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.988,False,2025-04-16T23:59:00Z
USG00015854,ACC0266,CTR00422,2025-04-17,api_calls,3600.53,100000,0,470223.0,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.97,False,2025-04-17T23:59:00Z
USG00015855,ACC0266,CTR00422,2025-04-18,api_calls,2977.45,100000,0,473200.45,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.995,False,2025-04-18T23:59:00Z
USG00015856,ACC0266,CTR00422,2025-04-19,api_calls,3957.73,100000,0,477158.19,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.932,False,2025-04-19T23:59:00Z
USG00015857,ACC0266,CTR00422,2025-04-20,api_calls,3351.64,100000,0,480509.83,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.906,False,2025-04-20T23:59:00Z
USG00015858,ACC0266,CTR00422,2025-04-21,api_calls,3391.81,100000,0,483901.64,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-04-21T23:59:00Z
USG00015859,ACC0266,CTR00422,2025-04-22,api_calls,4981.72,100000,0,488883.36,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.918,False,2025-04-22T23:59:00Z
USG00015860,ACC0266,CTR00422,2025-04-23,api_calls,2774.17,100000,0,491657.53,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.925,False,2025-04-23T23:59:00Z
USG00015861,ACC0266,CTR00422,2025-04-24,api_calls,2030.53,100000,0,493688.06,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.982,False,2025-04-24T23:59:00Z
USG00015862,ACC0266,CTR00422,2025-04-25,api_calls,4560.72,100000,0,498248.78,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.983,False,2025-04-25T23:59:00Z
USG00015863,ACC0266,CTR00422,2025-04-26,api_calls,4136.16,100000,0,502384.94,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.934,False,2025-04-26T23:59:00Z
USG00015864,ACC0266,CTR00422,2025-04-27,api_calls,3559.77,100000,0,505944.71,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.991,False,2025-04-27T23:59:00Z
USG00015865,ACC0266,CTR00422,2025-04-28,api_calls,4970.09,100000,0,510914.8,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,1.0,False,2025-04-28T23:59:00Z
USG00015866,ACC0266,CTR00422,2025-04-29,api_calls,6094.35,100000,0,517009.15,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.907,False,2025-04-29T23:59:00Z
USG00015867,ACC0266,CTR00422,2025-04-30,api_calls,4275.6,100000,0,521284.75,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.928,False,2025-04-30T23:59:00Z
USG00015868,ACC0266,CTR00422,2025-05-01,api_calls,4299.84,100000,0,525584.59,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.994,False,2025-05-01T23:59:00Z
USG00015869,ACC0266,CTR00422,2025-05-02,api_calls,3105.87,100000,0,528690.46,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.906,False,2025-05-02T23:59:00Z
USG00015870,ACC0266,CTR00422,2025-05-03,api_calls,2822.48,100000,0,531512.94,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.919,False,2025-05-03T23:59:00Z
USG00015871,ACC0266,CTR00422,2025-05-04,api_calls,4176.57,100000,0,535689.51,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.998,False,2025-05-04T23:59:00Z
USG00015872,ACC0266,CTR00422,2025-05-05,api_calls,2506.75,100000,0,538196.26,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.973,False,2025-05-05T23:59:00Z
USG00015873,ACC0266,CTR00422,2025-05-06,api_calls,2354.14,100000,0,540550.4,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.983,False,2025-05-06T23:59:00Z
USG00015874,ACC0266,CTR00422,2025-05-07,api_calls,4726.48,100000,0,545276.87,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.924,False,2025-05-07T23:59:00Z
USG00015875,ACC0266,CTR00422,2025-05-08,api_calls,2829.61,100000,0,548106.49,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-05-08T23:59:00Z
USG00015876,ACC0266,CTR00422,2025-05-09,api_calls,4772.56,100000,0,552879.04,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.954,False,2025-05-09T23:59:00Z
USG00015877,ACC0266,CTR00422,2025-05-10,api_calls,5575.2,100000,0,558454.24,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.926,False,2025-05-10T23:59:00Z
USG00015878,ACC0266,CTR00422,2025-05-11,api_calls,4641.07,100000,0,563095.31,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.955,False,2025-05-11T23:59:00Z
USG00015879,ACC0266,CTR00422,2025-05-12,api_calls,2669.59,100000,0,565764.9,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.924,False,2025-05-12T23:59:00Z
USG00015880,ACC0266,CTR00422,2025-05-13,api_calls,6538.14,100000,0,572303.04,0.0,False,BP-2025-04-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.949,False,2025-05-13T23:59:00Z
USG00015881,ACC0266,CTR00422,2025-05-14,api_calls,4369.31,100000,0,576672.36,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-05-14T23:59:00Z
USG00015882,ACC0266,CTR00422,2025-05-15,api_calls,4276.88,100000,0,580949.24,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.927,False,2025-05-15T23:59:00Z
USG00015883,ACC0266,CTR00422,2025-05-16,api_calls,4109.51,100000,0,585058.75,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.975,False,2025-05-16T23:59:00Z
USG00015884,ACC0266,CTR00422,2025-05-17,api_calls,3529.85,100000,0,588588.59,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.967,False,2025-05-17T23:59:00Z
USG00015885,ACC0266,CTR00422,2025-05-18,api_calls,3181.67,100000,0,591770.26,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-05-18T23:59:00Z
USG00015886,ACC0266,CTR00422,2025-05-19,api_calls,1823.17,100000,0,593593.43,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.96,False,2025-05-19T23:59:00Z
USG00015887,ACC0266,CTR00422,2025-05-20,api_calls,2904.1,100000,0,596497.53,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.981,False,2025-05-20T23:59:00Z
USG00015888,ACC0266,CTR00422,2025-05-21,api_calls,4006.16,100000,0,600503.69,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.966,False,2025-05-21T23:59:00Z
USG00015889,ACC0266,CTR00422,2025-05-22,api_calls,4712.95,100000,0,605216.64,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.976,False,2025-05-22T23:59:00Z
USG00015890,ACC0266,CTR00422,2025-05-23,api_calls,3284.54,100000,0,608501.18,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.901,False,2025-05-23T23:59:00Z
USG00015891,ACC0266,CTR00422,2025-05-24,api_calls,4572.78,100000,0,613073.96,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.958,False,2025-05-24T23:59:00Z
USG00015892,ACC0266,CTR00422,2025-05-25,api_calls,3927.36,100000,0,617001.33,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.934,False,2025-05-25T23:59:00Z
USG00015893,ACC0266,CTR00422,2025-05-26,api_calls,4166.12,100000,0,621167.45,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.905,False,2025-05-26T23:59:00Z
USG00015894,ACC0266,CTR00422,2025-05-27,api_calls,5233.85,100000,0,626401.3,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.961,False,2025-05-27T23:59:00Z
USG00015895,ACC0266,CTR00422,2025-05-28,api_calls,4580.87,100000,0,630982.17,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.924,False,2025-05-28T23:59:00Z
USG00015896,ACC0266,CTR00422,2025-05-29,api_calls,4801.73,100000,0,635783.9,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.991,False,2025-05-29T23:59:00Z
USG00015897,ACC0266,CTR00422,2025-05-30,api_calls,6681.6,100000,0,642465.5,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.931,False,2025-05-30T23:59:00Z
USG00015898,ACC0266,CTR00422,2025-05-31,api_calls,3295.83,100000,0,645761.33,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.933,False,2025-05-31T23:59:00Z
USG00015899,ACC0266,CTR00422,2025-06-01,api_calls,5132.63,100000,0,650893.97,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.932,False,2025-06-01T23:59:00Z
USG00015900,ACC0266,CTR00422,2025-06-02,api_calls,4777.44,100000,0,655671.41,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.994,False,2025-06-02T23:59:00Z
USG00015901,ACC0266,CTR00422,2025-06-03,api_calls,4772.85,100000,0,660444.26,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.954,False,2025-06-03T23:59:00Z
USG00015902,ACC0266,CTR00422,2025-06-04,api_calls,4443.52,100000,0,664887.78,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.951,False,2025-06-04T23:59:00Z
USG00015903,ACC0266,CTR00422,2025-06-05,api_calls,4666.19,100000,0,669553.98,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.914,False,2025-06-05T23:59:00Z
USG00015904,ACC0266,CTR00422,2025-06-06,api_calls,3961.15,100000,0,673515.12,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.989,False,2025-06-06T23:59:00Z
USG00015905,ACC0266,CTR00422,2025-06-07,api_calls,4295.4,100000,0,677810.52,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-06-07T23:59:00Z
USG00015906,ACC0266,CTR00422,2025-06-08,api_calls,5400.34,100000,0,683210.86,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.923,False,2025-06-08T23:59:00Z
USG00015907,ACC0266,CTR00422,2025-06-09,api_calls,3642.03,100000,0,686852.88,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.94,False,2025-06-09T23:59:00Z
USG00015908,ACC0266,CTR00422,2025-06-10,api_calls,3753.14,100000,0,690606.02,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.952,False,2025-06-10T23:59:00Z
USG00015909,ACC0266,CTR00422,2025-06-11,api_calls,4701.93,100000,0,695307.95,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.983,False,2025-06-11T23:59:00Z
USG00015910,ACC0266,CTR00422,2025-06-12,api_calls,4600.08,100000,0,699908.03,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.981,False,2025-06-12T23:59:00Z
USG00015911,ACC0266,CTR00422,2025-06-13,api_calls,3921.13,100000,0,703829.16,0.0,False,BP-2025-05-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.996,False,2025-06-13T23:59:00Z
USG00015912,ACC0266,CTR00422,2025-06-14,api_calls,4733.79,100000,0,708562.95,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.96,False,2025-06-14T23:59:00Z
USG00015913,ACC0266,CTR00422,2025-06-15,api_calls,4722.16,100000,0,713285.11,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.936,False,2025-06-15T23:59:00Z
USG00015914,ACC0266,CTR00422,2025-06-16,api_calls,6462.86,100000,0,719747.97,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.986,False,2025-06-16T23:59:00Z
USG00015915,ACC0266,CTR00422,2025-06-17,api_calls,6886.5,100000,0,726634.48,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.942,False,2025-06-17T23:59:00Z
USG00015916,ACC0266,CTR00422,2025-06-18,api_calls,7120.63,100000,0,733755.1,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-06-18T23:59:00Z
USG00015917,ACC0266,CTR00422,2025-06-19,api_calls,4710.33,100000,0,738465.43,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.94,False,2025-06-19T23:59:00Z
USG00015918,ACC0266,CTR00422,2025-06-20,api_calls,5248.91,100000,0,743714.34,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.921,False,2025-06-20T23:59:00Z
USG00015919,ACC0266,CTR00422,2025-06-21,api_calls,4683.76,100000,0,748398.1,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.94,False,2025-06-21T23:59:00Z
USG00015920,ACC0266,CTR00422,2025-06-22,api_calls,4184.46,100000,0,752582.57,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.917,False,2025-06-22T23:59:00Z
USG00015921,ACC0266,CTR00422,2025-06-23,api_calls,4786.42,100000,0,757368.99,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.959,False,2025-06-23T23:59:00Z
USG00015922,ACC0266,CTR00422,2025-06-24,api_calls,4164.34,100000,0,761533.33,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.993,False,2025-06-24T23:59:00Z
USG00015923,ACC0266,CTR00422,2025-06-25,api_calls,4359.37,100000,0,765892.7,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.983,False,2025-06-25T23:59:00Z
USG00015924,ACC0266,CTR00422,2025-06-26,api_calls,4263.82,100000,0,770156.52,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,1.0,False,2025-06-26T23:59:00Z
USG00015925,ACC0266,CTR00422,2025-06-27,api_calls,4278.49,100000,0,774435.01,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.996,False,2025-06-27T23:59:00Z
USG00015926,ACC0266,CTR00422,2025-06-28,api_calls,3658.85,100000,0,778093.86,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.971,False,2025-06-28T23:59:00Z
USG00015927,ACC0266,CTR00422,2025-06-29,api_calls,5139.38,100000,0,783233.24,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.944,False,2025-06-29T23:59:00Z
USG00015928,ACC0266,CTR00422,2025-06-30,api_calls,4754.9,100000,0,787988.14,0.0,False,BP-2025-06-14,api,us-west-2,Add-ons,PRD-API-GW,False,0.979,False,2025-06-30T23:59:00Z
USG00015929,ACC0268,CTR00425,2025-01-01,gb,16.65,500,0,16.65,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.925,False,2025-01-01T23:59:00Z
USG00015930,ACC0268,CTR00425,2025-01-02,gb,10.33,500,0,26.98,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.968,False,2025-01-02T23:59:00Z
USG00015931,ACC0268,CTR00425,2025-01-03,gb,23.84,500,0,50.82,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.942,False,2025-01-03T23:59:00Z
USG00015932,ACC0268,CTR00425,2025-01-04,gb,23.73,500,0,74.55,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.912,False,2025-01-04T23:59:00Z
USG00015933,ACC0268,CTR00425,2025-01-05,gb,16.74,500,0,91.29,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.906,False,2025-01-05T23:59:00Z
USG00015934,ACC0268,CTR00425,2025-01-06,gb,22.55,500,0,113.84,0.0,False,BP-2024-12-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.956,False,2025-01-06T23:59:00Z
USG00015935,ACC0268,CTR00425,2025-01-07,gb,22.64,500,0,136.48,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.975,False,2025-01-07T23:59:00Z
USG00015936,ACC0268,CTR00425,2025-01-08,gb,18.81,500,0,155.29,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.927,False,2025-01-08T23:59:00Z
USG00015937,ACC0268,CTR00425,2025-01-09,gb,17.92,500,0,173.21,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.961,False,2025-01-09T23:59:00Z
USG00015938,ACC0268,CTR00425,2025-01-10,gb,17.82,500,0,191.03,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.952,False,2025-01-10T23:59:00Z
USG00015939,ACC0268,CTR00425,2025-01-11,gb,16.08,500,0,207.11,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.959,False,2025-01-11T23:59:00Z
USG00015940,ACC0268,CTR00425,2025-01-12,gb,11.76,500,0,218.86,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.992,False,2025-01-12T23:59:00Z
USG00015941,ACC0268,CTR00425,2025-01-13,gb,13.98,500,0,232.84,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.935,False,2025-01-13T23:59:00Z
USG00015942,ACC0268,CTR00425,2025-01-14,gb,14.7,500,0,247.54,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.979,False,2025-01-14T23:59:00Z
USG00015943,ACC0268,CTR00425,2025-01-15,gb,7.91,500,0,255.45,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.956,False,2025-01-15T23:59:00Z
USG00015944,ACC0268,CTR00425,2025-01-16,gb,18.37,500,0,273.81,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.98,False,2025-01-16T23:59:00Z
USG00015945,ACC0268,CTR00425,2025-01-17,gb,18.99,500,0,292.8,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.962,False,2025-01-17T23:59:00Z
USG00015946,ACC0268,CTR00425,2025-01-18,gb,17.96,500,0,310.76,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.972,False,2025-01-18T23:59:00Z
USG00015947,ACC0268,CTR00425,2025-01-19,gb,27.47,500,0,338.23,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.947,False,2025-01-19T23:59:00Z
USG00015948,ACC0268,CTR00425,2025-01-20,gb,19.28,500,0,357.51,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.982,False,2025-01-20T23:59:00Z
USG00015949,ACC0268,CTR00425,2025-01-21,gb,16.91,500,0,374.42,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.914,False,2025-01-21T23:59:00Z
USG00015950,ACC0268,CTR00425,2025-01-22,gb,19.26,500,0,393.68,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.942,False,2025-01-22T23:59:00Z
USG00015951,ACC0268,CTR00425,2025-01-23,gb,19.18,500,0,412.86,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.939,False,2025-01-23T23:59:00Z
USG00015952,ACC0268,CTR00425,2025-01-24,gb,17.39,500,0,430.25,0.0,False,BP-2025-01-07,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.99,False,2025-01-24T23:59:00Z
