sla_id,account_id,contract_id,period_start,period_end,sla_metric,contractual_target,actual_value,is_breach,breach_severity,credit_eligible,credit_calculated,credit_applied,credit_invoice_id,measured_at,data_source,is_disputed,dispute_resolution
SLA000483,ACC0173,CTR00288,2025-04-01,2025-04-30,ticket_response,4.0,22.1,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000484,ACC0174,CTR00289,2025-01-01,2025-01-31,ticket_response,4.0,16.4,True,critical,True,460.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000485,ACC0174,CTR00289,2025-04-01,2025-04-30,uptime,99.9,97.741,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000486,ACC0174,CTR00290,2025-01-01,2025-01-31,uptime,99.9,97.677,True,minor,True,110.0,False,,2025-01-31T23:59:00Z,monitoring_platform,True,
SLA000487,ACC0175,CTR00291,2025-01-01,2025-01-31,ticket_response,4.0,17.1,True,critical,True,480.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000488,ACC0175,CTR00292,2025-05-01,2025-05-31,data_sync_lag,60.0,128.9,True,major,True,210.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000489,ACC0176,CTR00293,2025-06-01,2025-06-30,uptime,99.9,98.056,True,minor,True,110.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000490,ACC0177,CTR00295,2025-01-01,2025-01-31,data_sync_lag,60.0,250.1,True,major,True,240.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000491,ACC0177,CTR00295,2025-03-01,2025-03-31,ticket_response,4.0,18.7,True,minor,True,120.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000492,ACC0177,CTR00295,2025-05-01,2025-05-31,ticket_response,4.0,14.5,True,major,True,240.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000493,ACC0178,CTR00296,2025-04-01,2025-04-30,ticket_response,4.0,19.4,True,major,True,245.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000494,ACC0178,CTR00297,2025-04-01,2025-04-30,data_sync_lag,60.0,264.5,True,major,True,235.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000495,ACC0180,CTR00299,2025-03-01,2025-03-31,data_sync_lag,60.0,94.1,True,minor,True,165.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000496,ACC0180,CTR00299,2025-04-01,2025-04-30,uptime,99.9,99.519,True,minor,True,165.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000497,ACC0182,CTR00301,2025-03-01,2025-03-31,api_response_p99,500.0,519.6,True,major,True,240.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000498,ACC0183,CTR00302,2025-03-01,2025-03-31,api_response_p99,500.0,1445.7,True,major,True,220.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000499,ACC0184,CTR00304,2025-03-01,2025-03-31,uptime,99.9,99.316,True,minor,True,127.5,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000500,ACC0185,CTR00305,2025-03-01,2025-03-31,api_response_p99,500.0,1345.1,True,major,True,290.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000501,ACC0185,CTR00305,2025-06-01,2025-06-30,ticket_response,4.0,14.9,True,minor,True,145.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000502,ACC0186,CTR00306,2025-01-01,2025-01-31,ticket_response,4.0,8.4,True,minor,True,125.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000503,ACC0186,CTR00306,2025-02-01,2025-02-28,ticket_response,4.0,15.1,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000504,ACC0187,CTR00307,2025-06-01,2025-06-30,data_sync_lag,60.0,156.0,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000505,ACC0188,CTR00308,2025-02-01,2025-02-28,api_response_p99,500.0,697.6,True,minor,True,115.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000506,ACC0191,CTR00311,2025-01-01,2025-01-31,api_response_p99,500.0,887.2,True,critical,True,440.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000507,ACC0192,CTR00313,2025-06-01,2025-06-30,data_sync_lag,60.0,225.7,True,minor,True,155.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000508,ACC0193,CTR00314,2025-06-01,2025-06-30,data_sync_lag,60.0,72.6,True,major,True,220.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000509,ACC0194,CTR00315,2025-04-01,2025-04-30,api_response_p99,500.0,656.0,True,major,True,260.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000510,ACC0194,CTR00315,2025-06-01,2025-06-30,data_sync_lag,60.0,109.1,True,minor,True,130.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000511,ACC0195,CTR00316,2025-02-01,2025-02-28,data_sync_lag,60.0,189.3,True,critical,True,460.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000512,ACC0195,CTR00317,2025-03-01,2025-03-31,ticket_response,4.0,5.8,True,major,True,230.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000513,ACC0196,CTR00318,2025-04-01,2025-04-30,api_response_p99,500.0,1035.0,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000514,ACC0197,CTR00319,2025-01-01,2025-01-31,api_response_p99,500.0,770.4,True,minor,True,120.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000515,ACC0197,CTR00319,2025-06-01,2025-06-30,data_sync_lag,60.0,64.3,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000516,ACC0198,CTR00320,2025-01-01,2025-01-31,uptime,99.9,98.829,True,minor,True,135.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000517,ACC0198,CTR00320,2025-02-01,2025-02-28,uptime,99.9,97.892,True,major,True,270.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000518,ACC0199,CTR00321,2025-05-01,2025-05-31,uptime,99.9,98.849,True,major,True,220.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000519,ACC0200,CTR00322,2025-03-01,2025-03-31,data_sync_lag,60.0,145.2,True,major,True,390.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000520,ACC0200,CTR00322,2025-06-01,2025-06-30,uptime,99.9,98.029,True,minor,True,195.0,False,,2025-06-30T23:59:00Z,monitoring_platform,True,
SLA000521,ACC0200,CTR00323,2025-02-01,2025-02-28,api_response_p99,500.0,1078.3,True,minor,True,127.5,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000522,ACC0202,CTR00325,2025-03-01,2025-03-31,data_sync_lag,60.0,76.0,True,major,True,240.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000523,ACC0202,CTR00325,2025-06-01,2025-06-30,data_sync_lag,60.0,93.1,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000524,ACC0203,CTR00327,2025-04-01,2025-04-30,ticket_response,4.0,8.1,True,critical,True,460.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000525,ACC0204,CTR00328,2025-05-01,2025-05-31,data_sync_lag,60.0,128.6,True,minor,True,117.5,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000526,ACC0205,CTR00329,2025-05-01,2025-05-31,ticket_response,4.0,16.3,True,major,True,240.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000527,ACC0206,CTR00330,2025-04-01,2025-04-30,uptime,99.9,99.152,True,minor,True,125.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000528,ACC0207,CTR00332,2025-02-01,2025-02-28,uptime,99.9,97.866,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000529,ACC0208,CTR00333,2025-06-01,2025-06-30,api_response_p99,500.0,1121.6,True,major,True,240.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000530,ACC0209,CTR00335,2025-01-01,2025-01-31,api_response_p99,500.0,967.2,True,minor,True,115.0,False,,2025-01-31T23:59:00Z,monitoring_platform,True,
SLA000531,ACC0210,CTR00336,2025-01-01,2025-01-31,uptime,99.9,99.82,True,minor,True,155.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000532,ACC0211,CTR00337,2025-01-01,2025-01-31,uptime,99.9,98.582,True,minor,True,120.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000533,ACC0212,CTR00339,2025-01-01,2025-01-31,api_response_p99,500.0,1176.8,True,major,True,230.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000534,ACC0212,CTR00339,2025-06-01,2025-06-30,uptime,99.9,98.755,True,major,True,230.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000535,ACC0213,CTR00340,2025-04-01,2025-04-30,ticket_response,4.0,22.5,True,critical,True,440.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000536,ACC0214,CTR00341,2025-01-01,2025-01-31,api_response_p99,500.0,1207.1,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000537,ACC0214,CTR00341,2025-03-01,2025-03-31,uptime,99.9,99.467,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000538,ACC0214,CTR00341,2025-04-01,2025-04-30,ticket_response,4.0,12.8,True,major,True,250.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000539,ACC0217,CTR00345,2025-01-01,2025-01-31,ticket_response,4.0,14.6,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000540,ACC0218,CTR00346,2025-02-01,2025-02-28,data_sync_lag,60.0,69.9,True,minor,True,115.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000541,ACC0218,CTR00347,2025-01-01,2025-01-31,api_response_p99,500.0,727.2,True,major,True,240.0,False,,2025-01-31T23:59:00Z,monitoring_platform,True,
SLA000542,ACC0218,CTR00347,2025-04-01,2025-04-30,api_response_p99,500.0,552.3,True,minor,True,120.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000543,ACC0219,CTR00348,2025-01-01,2025-01-31,api_response_p99,500.0,1342.2,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000544,ACC0219,CTR00348,2025-03-01,2025-03-31,data_sync_lag,60.0,252.7,True,critical,True,500.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000545,ACC0219,CTR00348,2025-05-01,2025-05-31,data_sync_lag,60.0,162.2,True,minor,True,125.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000546,ACC0220,CTR00349,2025-02-01,2025-02-28,uptime,99.9,99.388,True,critical,True,560.0,False,,2025-02-28T23:59:00Z,monitoring_platform,True,
SLA000547,ACC0221,CTR00350,2025-04-01,2025-04-30,uptime,99.9,97.72,True,minor,True,120.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000548,ACC0221,CTR00350,2025-05-01,2025-05-31,ticket_response,4.0,17.5,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000549,ACC0221,CTR00351,2025-02-01,2025-02-28,api_response_p99,500.0,853.1,True,critical,True,480.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000550,ACC0221,CTR00351,2025-04-01,2025-04-30,api_response_p99,500.0,1449.0,True,minor,True,120.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000551,ACC0222,CTR00352,2025-06-01,2025-06-30,ticket_response,4.0,11.9,True,major,True,250.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000552,ACC0223,CTR00353,2025-01-01,2025-01-31,data_sync_lag,60.0,266.3,True,minor,True,117.5,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000553,ACC0225,CTR00356,2025-03-01,2025-03-31,data_sync_lag,60.0,91.1,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000554,ACC0226,CTR00357,2025-02-01,2025-02-28,uptime,99.9,97.545,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000555,ACC0226,CTR00357,2025-06-01,2025-06-30,data_sync_lag,60.0,233.7,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000556,ACC0227,CTR00359,2025-02-01,2025-02-28,data_sync_lag,60.0,241.1,True,major,True,210.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000557,ACC0228,CTR00360,2025-03-01,2025-03-31,data_sync_lag,60.0,171.3,True,minor,True,127.5,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000558,ACC0228,CTR00360,2025-05-01,2025-05-31,ticket_response,4.0,8.1,True,minor,True,127.5,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000559,ACC0228,CTR00360,2025-06-01,2025-06-30,ticket_response,4.0,10.3,True,critical,True,510.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000560,ACC0229,CTR00361,2025-02-01,2025-02-28,ticket_response,4.0,21.2,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000561,ACC0229,CTR00362,2025-02-01,2025-02-28,uptime,99.9,98.982,True,major,True,290.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000562,ACC0230,CTR00363,2025-03-01,2025-03-31,ticket_response,4.0,14.0,True,minor,True,200.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000563,ACC0230,CTR00363,2025-06-01,2025-06-30,api_response_p99,500.0,722.8,True,critical,True,800.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000564,ACC0231,CTR00364,2025-03-01,2025-03-31,data_sync_lag,60.0,272.5,True,minor,True,115.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000565,ACC0231,CTR00364,2025-04-01,2025-04-30,uptime,99.9,98.467,True,critical,True,460.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000566,ACC0232,CTR00365,2025-03-01,2025-03-31,uptime,99.9,97.852,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,True,
SLA000567,ACC0232,CTR00365,2025-05-01,2025-05-31,ticket_response,4.0,9.4,True,critical,True,500.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000568,ACC0232,CTR00366,2025-04-01,2025-04-30,data_sync_lag,60.0,248.8,True,critical,True,460.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000569,ACC0233,CTR00367,2025-06-01,2025-06-30,api_response_p99,500.0,1002.9,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,True,
SLA000570,ACC0234,CTR00368,2025-03-01,2025-03-31,uptime,99.9,97.797,True,major,True,210.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000571,ACC0234,CTR00368,2025-05-01,2025-05-31,ticket_response,4.0,24.0,True,minor,True,105.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000572,ACC0235,CTR00370,2025-01-01,2025-01-31,uptime,99.9,98.825,True,major,True,220.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000573,ACC0235,CTR00370,2025-03-01,2025-03-31,api_response_p99,500.0,736.5,True,minor,True,110.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000574,ACC0235,CTR00370,2025-06-01,2025-06-30,uptime,99.9,99.635,True,major,True,220.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000575,ACC0236,CTR00371,2025-05-01,2025-05-31,ticket_response,4.0,16.7,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000576,ACC0236,CTR00371,2025-06-01,2025-06-30,data_sync_lag,60.0,286.4,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000577,ACC0236,CTR00372,2025-06-01,2025-06-30,ticket_response,4.0,6.5,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000578,ACC0237,CTR00373,2025-01-01,2025-01-31,api_response_p99,500.0,1466.0,True,critical,True,440.0,False,,2025-01-31T23:59:00Z,monitoring_platform,True,
SLA000579,ACC0237,CTR00373,2025-04-01,2025-04-30,data_sync_lag,60.0,90.6,True,major,True,220.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000580,ACC0238,CTR00374,2025-04-01,2025-04-30,api_response_p99,500.0,1357.6,True,minor,True,127.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000581,ACC0238,CTR00374,2025-06-01,2025-06-30,api_response_p99,500.0,965.8,True,major,True,255.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000582,ACC0238,CTR00375,2025-06-01,2025-06-30,api_response_p99,500.0,1248.3,True,major,True,240.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000583,ACC0239,CTR00377,2025-05-01,2025-05-31,ticket_response,4.0,14.9,True,minor,True,110.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000584,ACC0240,CTR00378,2025-06-01,2025-06-30,api_response_p99,500.0,612.0,True,major,True,300.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000585,ACC0240,CTR00379,2025-01-01,2025-01-31,ticket_response,4.0,13.1,True,minor,True,120.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000586,ACC0240,CTR00379,2025-03-01,2025-03-31,uptime,99.9,98.704,True,minor,True,120.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000587,ACC0241,CTR00380,2025-02-01,2025-02-28,data_sync_lag,60.0,191.8,True,major,True,350.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000588,ACC0241,CTR00380,2025-04-01,2025-04-30,api_response_p99,500.0,576.1,True,minor,True,175.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000589,ACC0241,CTR00381,2025-04-01,2025-04-30,ticket_response,4.0,20.9,True,minor,True,120.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000590,ACC0241,CTR00381,2025-05-01,2025-05-31,ticket_response,4.0,8.4,True,major,True,240.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000591,ACC0241,CTR00381,2025-06-01,2025-06-30,ticket_response,4.0,12.7,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000592,ACC0242,CTR00382,2025-03-01,2025-03-31,api_response_p99,500.0,917.8,True,minor,True,122.5,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000593,ACC0242,CTR00382,2025-05-01,2025-05-31,data_sync_lag,60.0,194.0,True,major,True,245.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000594,ACC0242,CTR00382,2025-06-01,2025-06-30,uptime,99.9,98.51,True,critical,True,490.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000595,ACC0242,CTR00383,2025-06-01,2025-06-30,api_response_p99,500.0,1497.7,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000596,ACC0243,CTR00384,2025-03-01,2025-03-31,api_response_p99,500.0,1183.4,True,critical,True,500.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000597,ACC0243,CTR00385,2025-02-01,2025-02-28,api_response_p99,500.0,1325.8,True,critical,True,500.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000598,ACC0243,CTR00385,2025-03-01,2025-03-31,api_response_p99,500.0,513.0,True,major,True,250.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000599,ACC0244,CTR00386,2025-04-01,2025-04-30,data_sync_lag,60.0,273.7,True,minor,True,125.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000600,ACC0244,CTR00386,2025-06-01,2025-06-30,ticket_response,4.0,15.8,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000601,ACC0244,CTR00387,2025-02-01,2025-02-28,data_sync_lag,60.0,130.8,True,critical,True,440.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000602,ACC0244,CTR00387,2025-03-01,2025-03-31,api_response_p99,500.0,1166.3,True,minor,True,110.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000603,ACC0244,CTR00387,2025-05-01,2025-05-31,ticket_response,4.0,5.4,True,major,True,220.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000604,ACC0245,CTR00388,2025-01-01,2025-01-31,ticket_response,4.0,9.2,True,critical,True,480.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000605,ACC0245,CTR00388,2025-03-01,2025-03-31,ticket_response,4.0,22.3,True,major,True,240.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000606,ACC0245,CTR00388,2025-05-01,2025-05-31,data_sync_lag,60.0,276.6,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000607,ACC0246,CTR00389,2025-01-01,2025-01-31,data_sync_lag,60.0,165.8,True,minor,True,125.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000608,ACC0246,CTR00390,2025-05-01,2025-05-31,data_sync_lag,60.0,136.2,True,minor,True,110.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000609,ACC0247,CTR00391,2025-01-01,2025-01-31,ticket_response,4.0,6.6,True,critical,True,460.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000610,ACC0247,CTR00391,2025-04-01,2025-04-30,uptime,99.9,97.884,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000611,ACC0247,CTR00391,2025-06-01,2025-06-30,api_response_p99,500.0,1084.0,True,minor,True,115.0,False,,2025-06-30T23:59:00Z,monitoring_platform,True,
SLA000612,ACC0248,CTR00392,2025-04-01,2025-04-30,api_response_p99,500.0,981.5,True,minor,True,105.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000613,ACC0250,CTR00396,2025-05-01,2025-05-31,uptime,99.9,98.747,True,major,True,220.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000614,ACC0251,CTR00397,2025-02-01,2025-02-28,uptime,99.9,97.523,True,major,True,240.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000615,ACC0251,CTR00397,2025-04-01,2025-04-30,api_response_p99,500.0,688.9,True,critical,True,480.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000616,ACC0251,CTR00397,2025-05-01,2025-05-31,uptime,99.9,99.478,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000617,ACC0252,CTR00398,2025-04-01,2025-04-30,ticket_response,4.0,11.6,True,critical,True,480.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000618,ACC0252,CTR00399,2025-03-01,2025-03-31,api_response_p99,500.0,925.9,True,critical,True,500.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000619,ACC0252,CTR00399,2025-04-01,2025-04-30,api_response_p99,500.0,562.1,True,minor,True,125.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000620,ACC0252,CTR00399,2025-05-01,2025-05-31,data_sync_lag,60.0,95.4,True,minor,True,125.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000621,ACC0253,CTR00400,2025-04-01,2025-04-30,ticket_response,4.0,11.3,True,major,True,250.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000622,ACC0253,CTR00401,2025-03-01,2025-03-31,ticket_response,4.0,18.0,True,minor,True,115.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000623,ACC0253,CTR00401,2025-04-01,2025-04-30,ticket_response,4.0,21.0,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000624,ACC0254,CTR00402,2025-02-01,2025-02-28,ticket_response,4.0,8.7,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000625,ACC0255,CTR00403,2025-05-01,2025-05-31,ticket_response,4.0,20.0,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000626,ACC0255,CTR00404,2025-01-01,2025-01-31,uptime,99.9,99.325,True,minor,True,115.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000627,ACC0255,CTR00404,2025-03-01,2025-03-31,data_sync_lag,60.0,250.6,True,major,True,230.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000628,ACC0256,CTR00406,2025-06-01,2025-06-30,data_sync_lag,60.0,200.1,True,major,True,220.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000629,ACC0257,CTR00407,2025-04-01,2025-04-30,uptime,99.9,98.646,True,major,True,230.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000630,ACC0257,CTR00407,2025-05-01,2025-05-31,ticket_response,4.0,15.8,True,minor,True,115.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000631,ACC0257,CTR00408,2025-03-01,2025-03-31,api_response_p99,500.0,1237.7,True,major,True,210.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000632,ACC0258,CTR00409,2025-01-01,2025-01-31,api_response_p99,500.0,658.1,True,minor,True,120.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000633,ACC0258,CTR00409,2025-02-01,2025-02-28,uptime,99.9,98.94,True,minor,True,120.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000634,ACC0258,CTR00409,2025-03-01,2025-03-31,uptime,99.9,99.649,True,minor,True,120.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000635,ACC0258,CTR00410,2025-05-01,2025-05-31,ticket_response,4.0,14.8,True,minor,True,125.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000636,ACC0258,CTR00410,2025-06-01,2025-06-30,ticket_response,4.0,16.7,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000637,ACC0260,CTR00413,2025-04-01,2025-04-30,uptime,99.9,99.305,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000638,ACC0260,CTR00413,2025-06-01,2025-06-30,data_sync_lag,60.0,97.2,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,True,
SLA000639,ACC0261,CTR00414,2025-04-01,2025-04-30,ticket_response,4.0,16.1,True,major,True,250.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000640,ACC0262,CTR00416,2025-01-01,2025-01-31,ticket_response,4.0,13.6,True,minor,True,110.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000641,ACC0263,CTR00417,2025-05-01,2025-05-31,uptime,99.9,99.769,True,major,True,350.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000642,ACC0263,CTR00418,2025-05-01,2025-05-31,uptime,99.9,97.945,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000643,ACC0264,CTR00420,2025-01-01,2025-01-31,uptime,99.9,98.733,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
