subscription_id,signup_id,customer_id,plan_id,start_date,end_date,mrr_amount,billing_cycle,cancellation_reason,renewal_count,discount_pct,payment_method,auto_renew
SUB-004433,SGN-001653,CUST-04206,Enterprise,2023-11-29,,727.72,Monthly,,3,0.0,Wire Transfer,True
SUB-004434,SGN-000793,CUST-04207,Professional,2023-08-22,,4427.48,Annual,,4,0.0,Wire Transfer,True
SUB-004435,SGN-006036,CUST-04208,Starter,2024-06-19,,11839.08,Monthly,,5,0.05,Credit Card,True
SUB-004436,SGN-004743,CUST-04209,Starter,2023-01-27,,397.63,Annual,,1,0.0,Credit Card,True
SUB-004437,SGN-002103,CUST-04210,Growth,2023-12-08,,2183.88,Monthly,,4,0.0,Credit Card,True
SUB-004438,SGN-000231,CUST-04211,Enterprise,2023-07-30,2024-05-13,1659.57,Monthly,Switched to competitor,0,0.05,Invoice,True
SUB-004439,SGN-004079,CUST-04212,Starter,2022-03-06,,6209.29,Annual,,9,0.15,Wire Transfer,True
SUB-004440,SGN-004420,CUST-04213,Starter,2023-05-17,2023-02-18,9121.72,Annual,Budget cuts,5,0.0,Credit Card,False
SUB-004441,SGN-004421,CUST-04213,Enterprise,2023-08-21,2024-06-30,8579.57,Annual,Low product usage,8,0.0,Credit Card,False
SUB-004442,SGN-005727,CUST-04214,Enterprise,2022-12-23,,7337.61,Monthly,,8,0.0,Credit Card,False
SUB-004443,SGN-002466,CUST-04215,Enterprise,2022-06-18,,3078.41,Monthly,,7,0.05,Credit Card,True
SUB-004444,SGN-005406,CUST-04216,Professional,2022-04-06,2022-09-11,8141.23,Monthly,Price increase,1,0.15,ACH,False
SUB-004445,SGN-002706,CUST-04217,Enterprise,2023-05-31,,10841.81,Monthly,,4,0.15,ACH,True
SUB-004446,SGN-002499,CUST-04218,Starter,2023-05-19,,9378.51,Monthly,,2,0.0,Credit Card,True
SUB-004447,SGN-003872,CUST-04219,Enterprise,2022-12-13,,10770.23,Monthly,,3,0.0,Wire Transfer,True
SUB-004448,SGN-000906,CUST-04220,Starter,2023-09-01,,9942.06,Monthly,,9,0.0,Credit Card,True
SUB-004449,SGN-001593,CUST-04221,Professional,2023-10-20,,7253.81,Annual,,7,0.1,Invoice,False
SUB-004450,SGN-002158,CUST-04222,Enterprise Plus,2023-12-15,2024-06-30,2554.24,Annual,Low product usage,2,0.1,Credit Card,False
SUB-004451,SGN-001880,CUST-04223,Growth,2023-11-17,,8700.62,Monthly,,7,0.1,ACH,False
SUB-004452,SGN-001025,CUST-04224,Starter,2023-09-23,,11127.98,Monthly,,1,0.15,Invoice,True
SUB-004453,SGN-002510,CUST-04225,Starter,2023-05-09,,4929.59,Annual,,8,0.05,ACH,True
SUB-004454,SGN-002604,CUST-04226,Professional,2022-05-07,2023-09-08,1984.31,Monthly,Low product usage,0,0.0,Wire Transfer,True
SUB-004455,SGN-003296,CUST-04227,Professional,2023-05-28,2023-10-02,10993.61,Monthly,Switched to competitor,3,0.0,Invoice,False
SUB-004456,SGN-005872,CUST-04228,Enterprise,2024-06-21,,2878.43,Monthly,,4,0.0,Invoice,True
SUB-004457,SGN-004373,CUST-04229,Starter,2022-04-11,,2261.58,Monthly,,0,0.0,Wire Transfer,True
SUB-004458,SGN-002754,CUST-04230,Starter,2022-08-02,,11676.48,Monthly,,0,0.0,Wire Transfer,False
SUB-004459,SGN-006019,CUST-04231,Growth,2024-04-02,,2565.22,Monthly,,2,0.0,Invoice,True
SUB-004460,SGN-002785,CUST-04232,Professional,2022-07-26,,260.55,Annual,,4,0.0,Credit Card,True
SUB-004461,SGN-003343,CUST-04233,Growth,2022-07-13,,4010.4,Monthly,,5,0.0,Credit Card,False
SUB-004462,SGN-000728,CUST-04234,Professional,2023-08-12,,1409.89,Monthly,,1,0.05,Credit Card,False
SUB-004463,SGN-000320,CUST-04235,Growth,2023-07-23,2023-12-25,953.87,Annual,Missing features,3,0.05,Credit Card,True
SUB-004464,SGN-002038,CUST-04236,Growth,2023-12-18,,4180.58,Monthly,,7,0.0,Wire Transfer,True
SUB-004465,SGN-002601,CUST-04237,Professional,2023-02-21,,8239.07,Annual,,5,0.15,ACH,True
SUB-004466,SGN-001492,CUST-04238,Professional,2023-10-30,,820.4,Annual,,9,0.0,ACH,True
SUB-004467,SGN-000649,CUST-04239,Growth,2023-08-30,,4912.32,Monthly,,6,0.0,Wire Transfer,True
SUB-004468,SGN-004872,CUST-04240,Professional,2022-08-15,,9801.67,Monthly,,3,0.0,ACH,True
SUB-004469,SGN-005986,CUST-04241,Growth,2024-05-10,,4220.67,Monthly,,2,0.05,Credit Card,True
SUB-004470,SGN-003299,CUST-04242,Growth,2022-11-08,2023-05-09,8154.0,Monthly,Budget cuts,9,0.15,Wire Transfer,True
SUB-004471,SGN-003300,CUST-04242,Professional,2023-07-21,,7091.8,Annual,,7,0.0,Invoice,True
SUB-004472,SGN-001851,CUST-04243,Growth,2023-11-19,,528.83,Monthly,,7,0.0,Credit Card,True
SUB-004473,SGN-005316,CUST-04244,Professional,2022-05-09,,10715.72,Monthly,,7,0.0,Invoice,True
SUB-004474,SGN-000093,CUST-04245,Growth,2023-07-16,,3502.57,Monthly,,4,0.0,ACH,True
SUB-004475,SGN-003327,CUST-04246,Starter,2022-05-25,,4647.11,Monthly,,1,0.05,Credit Card,True
SUB-004476,SGN-001042,CUST-04247,Starter,2023-09-09,2024-06-30,7611.1,Annual,Price increase,7,0.05,Invoice,True
SUB-004477,SGN-001240,CUST-04248,Professional,2023-10-11,,9156.11,Annual,,8,0.05,Invoice,True
SUB-004478,SGN-004823,CUST-04249,Starter,2023-01-15,,5789.57,Annual,,7,0.0,Invoice,True
SUB-004479,SGN-004526,CUST-04250,Enterprise Plus,2023-05-20,,9107.7,Monthly,,6,0.0,ACH,True
SUB-004480,SGN-004440,CUST-04251,Enterprise,2022-11-13,,7200.84,Annual,,4,0.0,Invoice,True
SUB-004481,SGN-006207,CUST-04252,Growth,2024-03-26,,381.98,Annual,,2,0.15,Wire Transfer,True
SUB-004482,SGN-004521,CUST-04253,Professional,2023-06-23,,11931.75,Monthly,,7,0.0,ACH,False
SUB-004483,SGN-003616,CUST-04254,Starter,2022-10-10,,11989.82,Monthly,,8,0.0,ACH,True
SUB-004484,SGN-005424,CUST-04255,Starter,2022-05-14,2023-03-12,1513.66,Monthly,Switched to competitor,6,0.0,Credit Card,True
SUB-004485,SGN-005425,CUST-04255,Growth,2023-08-09,,5954.2,Monthly,,0,0.0,ACH,True
SUB-004486,SGN-001454,CUST-04256,Starter,2023-10-19,,4693.53,Monthly,,0,0.0,ACH,False
SUB-004487,SGN-005252,CUST-04257,Starter,2023-02-01,,10940.29,Monthly,,5,0.0,ACH,True
SUB-004488,SGN-000986,CUST-04258,Growth,2023-09-10,,7590.47,Annual,,2,0.05,Invoice,True
SUB-004489,SGN-003447,CUST-04259,Growth,2023-02-11,,6790.09,Annual,,5,0.0,Invoice,True
SUB-004490,SGN-004137,CUST-04260,Professional,2022-07-31,2023-05-05,223.87,Annual,Missing features,1,0.0,Credit Card,True
SUB-004491,SGN-004138,CUST-04260,Enterprise Plus,2023-12-10,,4269.47,Monthly,,9,0.15,Credit Card,True
SUB-004492,SGN-004554,CUST-04261,Starter,2022-09-15,,5819.38,Annual,,4,0.0,Credit Card,True
SUB-004493,SGN-005163,CUST-04262,Growth,2023-01-31,2024-05-01,1518.23,Monthly,Price increase,3,0.1,ACH,True
SUB-004494,SGN-003938,CUST-04263,Growth,2023-05-16,,4056.42,Monthly,,1,0.0,Wire Transfer,True
SUB-004495,SGN-000955,CUST-04264,Enterprise,2023-09-29,,4890.76,Annual,,2,0.15,ACH,True
SUB-004496,SGN-004274,CUST-04265,Starter,2023-05-17,,1268.0,Monthly,,6,0.1,Credit Card,True
SUB-004497,SGN-005947,CUST-04266,Starter,2024-04-05,2024-06-30,11735.61,Annual,Switched to competitor,6,0.0,Invoice,False
SUB-004498,SGN-002217,CUST-04267,Starter,2023-12-14,,2309.58,Monthly,,5,0.0,Wire Transfer,True
SUB-004499,SGN-000222,CUST-04268,Growth,2023-07-17,,6228.65,Annual,,7,0.0,ACH,True
SUB-004500,SGN-006315,CUST-04269,Enterprise,2024-04-22,,4460.34,Monthly,,1,0.0,Invoice,True
SUB-004501,SGN-003369,CUST-04270,Starter,2022-06-19,,10871.95,Annual,,2,0.1,Credit Card,True
SUB-004502,SGN-004428,CUST-04271,Starter,2023-02-11,2023-02-17,3518.83,Annual,Budget cuts,7,0.0,ACH,True
SUB-004503,SGN-004429,CUST-04271,Starter,2023-09-05,,6815.04,Monthly,,6,0.0,ACH,False
SUB-004504,SGN-004776,CUST-04272,Starter,2022-01-24,,7162.52,Monthly,,8,0.1,ACH,True
SUB-004505,SGN-005770,CUST-04273,Professional,2024-06-16,2024-06-30,5207.0,Monthly,Switched to competitor,2,0.05,Wire Transfer,True
SUB-004506,SGN-006118,CUST-04274,Professional,2024-04-07,,726.44,Annual,,0,0.15,Credit Card,True
SUB-004507,SGN-000782,CUST-04275,Starter,2023-08-15,,11597.82,Monthly,,1,0.05,Invoice,True
SUB-004508,SGN-000133,CUST-04276,Starter,2023-07-07,,10279.72,Annual,,8,0.05,Credit Card,True
SUB-004509,SGN-006298,CUST-04277,Starter,2024-06-23,,10147.07,Monthly,,5,0.05,Wire Transfer,True
SUB-004510,SGN-004913,CUST-04278,Enterprise,2022-01-26,2022-04-09,3047.22,Monthly,Low product usage,6,0.15,Wire Transfer,True
SUB-004511,SGN-002966,CUST-04279,Starter,2022-10-10,,1728.52,Monthly,,2,0.1,Credit Card,True
SUB-004512,SGN-005772,CUST-04280,Professional,2024-04-10,,1256.97,Monthly,,1,0.1,Invoice,False
SUB-004513,SGN-006056,CUST-04281,Starter,2024-05-07,,4975.14,Annual,,0,0.1,Invoice,True
SUB-004514,SGN-004323,CUST-04282,Starter,2022-07-05,,6360.07,Monthly,,6,0.15,Credit Card,True
SUB-004515,SGN-001480,CUST-04283,Starter,2023-10-15,,7633.23,Monthly,,4,0.05,Invoice,False
SUB-004516,SGN-005405,CUST-04284,Professional,2022-02-08,,5203.51,Monthly,,9,0.1,Wire Transfer,True
SUB-004517,SGN-004804,CUST-04285,Professional,2023-02-16,2023-05-30,3598.93,Monthly,Price increase,7,0.1,Invoice,True
SUB-004518,SGN-004805,CUST-04285,Enterprise Plus,2023-12-21,,505.05,Annual,,7,0.0,Invoice,True
SUB-004519,SGN-002415,CUST-04286,Starter,2022-11-15,,11789.79,Annual,,4,0.0,ACH,True
SUB-004520,SGN-004799,CUST-04287,Starter,2023-03-14,,655.95,Annual,,7,0.05,ACH,False
SUB-004521,SGN-000312,CUST-04288,Growth,2023-07-31,,3044.27,Monthly,,3,0.05,Credit Card,True
SUB-004522,SGN-003309,CUST-04289,Enterprise,2022-05-25,,11227.76,Monthly,,1,0.1,Invoice,True
SUB-004523,SGN-004982,CUST-04290,Enterprise Plus,2022-02-17,,5313.89,Annual,,1,0.0,ACH,False
SUB-004524,SGN-003139,CUST-04291,Professional,2022-10-23,2023-06-19,1399.32,Monthly,Switched to competitor,4,0.0,Invoice,True
SUB-004525,SGN-003140,CUST-04291,Professional,2023-09-15,,11428.88,Monthly,,9,0.0,Wire Transfer,True
SUB-004526,SGN-006011,CUST-04292,Growth,2024-05-13,,2204.42,Monthly,,4,0.0,Invoice,False
SUB-004527,SGN-003406,CUST-04293,Starter,2022-02-20,,9332.96,Monthly,,6,0.0,ACH,True
SUB-004528,SGN-001221,CUST-04294,Growth,2023-10-10,,9024.86,Monthly,,3,0.05,ACH,True
SUB-004529,SGN-002757,CUST-04295,Enterprise,2022-02-20,2023-06-19,9999.59,Monthly,Budget cuts,3,0.05,Credit Card,False
SUB-004530,SGN-002758,CUST-04295,Growth,2023-09-13,,6257.8,Monthly,,2,0.0,ACH,True
SUB-004531,SGN-002279,CUST-04296,Professional,2023-12-23,2024-06-30,6076.37,Monthly,Budget cuts,6,0.0,Wire Transfer,True
SUB-004532,SGN-001790,CUST-04297,Growth,2023-11-02,,1844.23,Monthly,,6,0.15,Invoice,True
SUB-004533,SGN-001761,CUST-04298,Enterprise,2023-11-19,2024-05-09,3136.46,Annual,Switched to competitor,1,0.05,Invoice,True
SUB-004534,SGN-004467,CUST-04299,Growth,2022-08-05,,10125.6,Annual,,4,0.0,Invoice,False
SUB-004535,SGN-004310,CUST-04300,Growth,2023-06-15,,6462.71,Annual,,0,0.05,ACH,True
SUB-004536,SGN-001468,CUST-04301,Growth,2023-10-28,,1804.69,Monthly,,9,0.05,Wire Transfer,True
SUB-004537,SGN-000927,CUST-04302,Starter,2023-09-06,,10482.13,Monthly,,3,0.15,ACH,True
SUB-004538,SGN-001143,CUST-04303,Enterprise,2023-09-16,,8379.77,Monthly,,9,0.0,Credit Card,True
SUB-004539,SGN-005576,CUST-04304,Starter,2022-09-19,2023-10-24,10539.17,Monthly,Switched to competitor,7,0.0,ACH,True
SUB-004540,SGN-000509,CUST-04305,Professional,2023-08-16,2024-02-07,314.67,Monthly,Price increase,8,0.0,Credit Card,True
SUB-004541,SGN-005365,CUST-04306,Professional,2022-01-12,2022-05-06,8524.14,Monthly,Price increase,3,0.15,Invoice,True
SUB-004542,SGN-001680,CUST-04307,Enterprise,2023-11-27,,3449.83,Monthly,,4,0.05,Invoice,False
SUB-004543,SGN-001808,CUST-04308,Enterprise,2023-11-01,,3033.9,Monthly,,7,0.0,Invoice,True
SUB-004544,SGN-002317,CUST-04309,Starter,2023-12-27,,10804.08,Annual,,6,0.15,Credit Card,True
SUB-004545,SGN-003789,CUST-04310,Professional,2022-10-19,,11439.07,Annual,,7,0.0,Invoice,True
SUB-004546,SGN-001729,CUST-04311,Professional,2023-11-15,,10059.16,Annual,,3,0.0,Wire Transfer,True
SUB-004547,SGN-004820,CUST-04312,Growth,2022-05-17,,5160.34,Monthly,,5,0.05,ACH,True
SUB-004548,SGN-000414,CUST-04313,Growth,2023-08-22,,8926.03,Monthly,,5,0.05,Wire Transfer,False
SUB-004549,SGN-001441,CUST-04314,Growth,2023-10-06,,1800.35,Annual,,0,0.1,ACH,True
SUB-004550,SGN-001941,CUST-04315,Starter,2023-11-27,,5383.34,Annual,,3,0.0,Wire Transfer,False
SUB-004551,SGN-000706,CUST-04316,Enterprise,2023-08-15,,628.1,Monthly,,5,0.05,Wire Transfer,True
SUB-004552,SGN-001226,CUST-04317,Starter,2023-10-01,,7698.8,Annual,,6,0.05,Wire Transfer,True
SUB-004553,SGN-004796,CUST-04318,Starter,2022-06-11,,3671.22,Monthly,,0,0.0,Credit Card,True
SUB-004554,SGN-001036,CUST-04319,Enterprise,2023-09-24,2024-06-30,1774.66,Annual,Switched to competitor,3,0.05,Credit Card,True
SUB-004555,SGN-004271,CUST-04320,Growth,2023-02-08,,4729.04,Monthly,,5,0.0,ACH,True
SUB-004556,SGN-004738,CUST-04321,Professional,2023-05-20,2022-11-25,5907.05,Monthly,Support dissatisfaction,2,0.0,Credit Card,True
SUB-004557,SGN-004739,CUST-04321,Starter,2023-07-13,,1330.79,Monthly,,0,0.05,Invoice,True
SUB-004558,SGN-003465,CUST-04322,Growth,2023-01-06,,8286.95,Annual,,0,0.0,Wire Transfer,True
SUB-004559,SGN-003102,CUST-04323,Starter,2022-11-30,2023-11-16,6538.66,Monthly,Company acquired/merged,2,0.0,Wire Transfer,True
SUB-004560,SGN-005104,CUST-04324,Professional,2023-01-22,,7807.19,Monthly,,9,0.15,Credit Card,True
SUB-004561,SGN-006250,CUST-04325,Starter,2024-01-30,,5387.79,Monthly,,9,0.1,Invoice,True
SUB-004562,SGN-003590,CUST-04326,Enterprise,2022-03-25,2022-08-05,2297.98,Monthly,Company acquired/merged,1,0.0,Wire Transfer,True
SUB-004563,SGN-004486,CUST-04327,Starter,2022-08-01,,7823.31,Monthly,,3,0.0,Wire Transfer,True
SUB-004564,SGN-002861,CUST-04328,Professional,2022-01-30,,5357.98,Monthly,,7,0.0,ACH,True
SUB-004565,SGN-004831,CUST-04329,Growth,2023-01-18,2024-05-07,7052.33,Annual,Price increase,7,0.15,Wire Transfer,True
SUB-004566,SGN-005920,CUST-04330,Growth,2024-04-18,,846.6,Annual,,1,0.0,ACH,True
SUB-004567,SGN-002534,CUST-04331,Professional,2022-03-08,2022-07-25,11558.04,Monthly,Price increase,1,0.05,Wire Transfer,True
SUB-004568,SGN-001081,CUST-04332,Professional,2023-09-20,,5362.2,Monthly,,4,0.0,Invoice,False
SUB-004569,SGN-004772,CUST-04333,Growth,2022-11-03,,3216.07,Monthly,,2,0.0,Credit Card,True
SUB-004570,SGN-005342,CUST-04334,Starter,2022-01-29,,6191.4,Annual,,2,0.0,Invoice,False
SUB-004571,SGN-001495,CUST-04335,Growth,2023-10-14,,4800.21,Annual,,4,0.0,Invoice,True
SUB-004572,SGN-001516,CUST-04336,Professional,2023-10-22,,9342.34,Monthly,,1,0.0,Invoice,True
SUB-004573,SGN-001720,CUST-04337,Enterprise Plus,2023-11-22,,5172.32,Monthly,,9,0.0,Invoice,False
SUB-004574,SGN-002352,CUST-04338,Starter,2023-12-29,,5780.51,Annual,,0,0.0,Wire Transfer,True
SUB-004575,SGN-000812,CUST-04339,Starter,2023-09-04,,3853.17,Annual,,5,0.0,Wire Transfer,True
SUB-004576,SGN-005610,CUST-04340,Professional,2022-11-02,,7763.73,Annual,,0,0.0,Wire Transfer,True
SUB-004577,SGN-000210,CUST-04341,Starter,2023-07-02,2023-09-06,5528.86,Monthly,Switched to competitor,3,0.0,Invoice,True
SUB-004578,SGN-005723,CUST-04342,Growth,2022-01-19,,4017.15,Monthly,,8,0.0,Invoice,True
SUB-004579,SGN-000867,CUST-04343,Starter,2023-09-18,,7492.73,Monthly,,8,0.0,ACH,True
SUB-004580,SGN-001580,CUST-04344,Growth,2023-10-20,,9678.12,Monthly,,9,0.0,Credit Card,True
SUB-004581,SGN-002632,CUST-04345,Starter,2022-10-03,,11159.55,Monthly,,1,0.05,Credit Card,True
SUB-004582,SGN-001038,CUST-04346,Professional,2023-09-16,,4438.83,Monthly,,7,0.15,ACH,True
SUB-004583,SGN-005420,CUST-04347,Growth,2022-05-01,2023-03-26,7318.36,Annual,Missing features,3,0.0,Invoice,True
SUB-004584,SGN-000908,CUST-04348,Growth,2023-09-10,,11634.12,Monthly,,9,0.0,Invoice,True
SUB-004585,SGN-001773,CUST-04349,Enterprise Plus,2023-11-09,2024-06-30,398.88,Monthly,Missing features,2,0.0,Credit Card,True
SUB-004586,SGN-002149,CUST-04350,Growth,2023-12-25,,10679.73,Monthly,,9,0.0,ACH,False
SUB-004587,SGN-000654,CUST-04351,Professional,2023-08-22,,5881.14,Monthly,,8,0.0,Wire Transfer,True
SUB-004588,SGN-005397,CUST-04352,Professional,2022-11-23,,9969.04,Monthly,,1,0.15,ACH,False
SUB-004589,SGN-001826,CUST-04353,Professional,2023-11-18,,2025.25,Monthly,,0,0.05,Invoice,False
SUB-004590,SGN-005043,CUST-04354,Growth,2022-10-07,2023-10-13,11171.18,Annual,Company acquired/merged,9,0.15,ACH,True
SUB-004591,SGN-005044,CUST-04354,Professional,2023-11-12,,6838.36,Monthly,,1,0.0,Credit Card,True
SUB-004592,SGN-005916,CUST-04355,Starter,2024-05-22,,8897.58,Monthly,,8,0.1,ACH,False
SUB-004593,SGN-001668,CUST-04356,Growth,2023-11-17,,8969.16,Monthly,,3,0.0,Wire Transfer,True
SUB-004594,SGN-002426,CUST-04357,Enterprise,2023-05-16,,11352.07,Monthly,,0,0.15,Credit Card,True
SUB-004595,SGN-006012,CUST-04358,Growth,2024-05-22,,1927.33,Monthly,,7,0.05,Invoice,False
SUB-004596,SGN-005436,CUST-04359,Starter,2022-05-18,2023-03-13,11770.32,Annual,Support dissatisfaction,6,0.0,Credit Card,True
SUB-004597,SGN-005437,CUST-04359,Enterprise,2023-10-19,,8391.55,Annual,,9,0.0,Credit Card,True
SUB-004598,SGN-000322,CUST-04360,Growth,2023-07-23,2024-06-30,2438.47,Annual,Switched to competitor,0,0.05,Credit Card,True
SUB-004599,SGN-004298,CUST-04361,Starter,2022-02-11,,11916.7,Monthly,,3,0.05,ACH,True
SUB-004600,SGN-005850,CUST-04362,Starter,2024-04-16,,7781.04,Annual,,8,0.0,Invoice,True
SUB-004601,SGN-002637,CUST-04363,Growth,2022-02-23,,7486.85,Annual,,7,0.1,Credit Card,False
SUB-004602,SGN-004189,CUST-04364,Growth,2022-07-22,,2452.87,Annual,,1,0.05,ACH,True
SUB-004603,SGN-004106,CUST-04365,Starter,2022-01-14,,8576.09,Annual,,5,0.0,Invoice,False
SUB-004604,SGN-002345,CUST-04366,Enterprise Plus,2023-12-11,,653.26,Monthly,,2,0.0,Wire Transfer,False
SUB-004605,SGN-004367,CUST-04367,Starter,2022-11-02,,4615.45,Annual,,4,0.0,ACH,True
SUB-004606,SGN-004647,CUST-04368,Growth,2022-03-07,2023-02-06,7626.7,Annual,Price increase,4,0.0,ACH,True
SUB-004607,SGN-004648,CUST-04368,Starter,2023-09-20,,6651.69,Monthly,,3,0.0,ACH,True
SUB-004608,SGN-004391,CUST-04369,Professional,2022-04-29,,8323.19,Monthly,,0,0.15,Credit Card,True
SUB-004609,SGN-004907,CUST-04370,Growth,2022-03-11,,1093.74,Annual,,6,0.1,Wire Transfer,True
SUB-004610,SGN-001970,CUST-04371,Starter,2023-11-22,,9699.54,Monthly,,2,0.05,Credit Card,True
SUB-004611,SGN-002792,CUST-04372,Growth,2022-10-06,,10292.45,Annual,,1,0.05,Invoice,True
SUB-004612,SGN-003770,CUST-04373,Professional,2023-06-20,,7211.06,Monthly,,2,0.0,Credit Card,True
SUB-004613,SGN-005938,CUST-04374,Professional,2024-06-02,,5663.32,Monthly,,3,0.1,Invoice,True
SUB-004614,SGN-002777,CUST-04375,Enterprise,2022-02-25,,11073.58,Monthly,,3,0.15,ACH,True
SUB-004615,SGN-005776,CUST-04376,Enterprise Plus,2024-05-15,,8953.61,Annual,,1,0.0,Credit Card,True
SUB-004616,SGN-004883,CUST-04377,Enterprise,2023-03-09,,2917.26,Annual,,7,0.05,Credit Card,True
SUB-004617,SGN-001909,CUST-04378,Enterprise Plus,2023-11-19,,10777.88,Monthly,,0,0.0,Credit Card,True
SUB-004618,SGN-003107,CUST-04379,Starter,2023-03-11,2023-01-31,10545.45,Monthly,Low product usage,4,0.0,ACH,True
SUB-004619,SGN-003108,CUST-04379,Starter,2023-08-11,,1395.26,Monthly,,7,0.0,Wire Transfer,True
SUB-004620,SGN-005635,CUST-04380,Starter,2023-01-20,,1939.09,Annual,,8,0.1,Invoice,False
SUB-004621,SGN-002421,CUST-04381,Starter,2022-06-27,,6947.16,Monthly,,0,0.0,Invoice,True
SUB-004622,SGN-004810,CUST-04382,Growth,2022-07-19,,9948.05,Monthly,,5,0.05,Credit Card,False
SUB-004623,SGN-002781,CUST-04383,Enterprise,2022-03-20,,8962.03,Monthly,,7,0.05,ACH,True
SUB-004624,SGN-001379,CUST-04384,Growth,2023-10-07,,6252.53,Annual,,7,0.0,Invoice,True
SUB-004625,SGN-005686,CUST-04385,Enterprise,2022-09-22,,9287.66,Monthly,,4,0.05,Credit Card,True
SUB-004626,SGN-003686,CUST-04386,Growth,2023-01-17,,7603.91,Monthly,,9,0.15,Invoice,True
SUB-004627,SGN-003283,CUST-04387,Enterprise,2023-05-29,,8035.59,Monthly,,7,0.0,Credit Card,True
SUB-004628,SGN-000149,CUST-04388,Enterprise,2023-07-03,,10061.7,Monthly,,1,0.1,Wire Transfer,True
SUB-004629,SGN-005735,CUST-04389,Growth,2022-07-08,,2598.38,Annual,,4,0.0,Invoice,True
SUB-004630,SGN-004655,CUST-04390,Enterprise,2022-05-18,2023-01-29,5501.71,Annual,Price increase,0,0.0,Invoice,False
SUB-004631,SGN-002857,CUST-04391,Starter,2022-03-15,,9424.81,Monthly,,1,0.1,ACH,True
SUB-004632,SGN-005926,CUST-04392,Starter,2024-06-20,,10877.39,Monthly,,5,0.0,Credit Card,True
SUB-004633,SGN-003092,CUST-04393,Enterprise,2023-06-03,2023-03-13,6122.12,Annual,Missing features,0,0.0,Credit Card,True
SUB-004634,SGN-003093,CUST-04393,Enterprise Plus,2023-10-24,,2867.27,Monthly,,8,0.0,Invoice,True
SUB-004635,SGN-001546,CUST-04394,Growth,2023-10-08,2024-06-30,2075.75,Annual,Support dissatisfaction,7,0.15,Credit Card,False
SUB-004636,SGN-004083,CUST-04395,Growth,2022-05-02,2023-09-17,524.09,Monthly,Support dissatisfaction,4,0.05,Invoice,True
SUB-004637,SGN-004084,CUST-04395,Growth,2023-12-27,,11160.79,Annual,,5,0.0,Credit Card,True
SUB-004638,SGN-002945,CUST-04396,Enterprise,2022-07-15,2023-11-04,8248.21,Annual,Support dissatisfaction,5,0.0,Credit Card,True
SUB-004639,SGN-003438,CUST-04397,Growth,2022-08-03,,11313.55,Annual,,6,0.1,ACH,True
SUB-004640,SGN-005569,CUST-04398,Growth,2023-05-22,2023-03-12,5332.0,Annual,Support dissatisfaction,8,0.1,Invoice,True
SUB-004641,SGN-005570,CUST-04398,Starter,2023-08-22,,7690.65,Monthly,,4,0.0,Credit Card,True
SUB-004642,SGN-005936,CUST-04399,Starter,2024-04-10,,3001.18,Monthly,,0,0.05,Credit Card,True
SUB-004643,SGN-001012,CUST-04400,Enterprise Plus,2023-09-19,,10624.67,Monthly,,6,0.15,Invoice,True
SUB-004644,SGN-002856,CUST-04401,Growth,2023-05-06,,6928.29,Annual,,1,0.0,Credit Card,True
SUB-004645,SGN-002312,CUST-04402,Enterprise,2023-12-21,,2902.79,Annual,,2,0.0,ACH,False
SUB-004646,SGN-002769,CUST-04403,Growth,2022-02-05,2023-01-09,3191.73,Annual,Support dissatisfaction,4,0.0,Wire Transfer,True
SUB-004647,SGN-002770,CUST-04403,Growth,2023-08-23,,3253.83,Annual,,1,0.1,Invoice,True
SUB-004648,SGN-005726,CUST-04404,Professional,2023-06-04,,2433.4,Annual,,7,0.0,Invoice,True
SUB-004649,SGN-005087,CUST-04405,Growth,2023-02-11,2023-09-12,10180.19,Annual,Company acquired/merged,6,0.1,Invoice,True
SUB-004650,SGN-005088,CUST-04405,Enterprise Plus,2023-11-17,,5261.95,Annual,,3,0.0,Credit Card,True
SUB-004651,SGN-002846,CUST-04406,Enterprise Plus,2022-08-28,,863.48,Annual,,7,0.0,Wire Transfer,True
SUB-004652,SGN-004714,CUST-04407,Enterprise,2022-03-26,,569.98,Monthly,,8,0.15,Credit Card,False
SUB-004653,SGN-004012,CUST-04408,Starter,2023-04-08,,1905.84,Monthly,,4,0.05,Wire Transfer,True
SUB-004654,SGN-001128,CUST-04409,Professional,2023-09-20,,4082.38,Monthly,,1,0.0,Credit Card,True
SUB-004655,SGN-003251,CUST-04410,Growth,2023-02-08,,2122.18,Monthly,,5,0.15,Wire Transfer,False
SUB-004656,SGN-005905,CUST-04411,Professional,2024-01-19,,10430.42,Annual,,2,0.05,ACH,True
SUB-004657,SGN-001234,CUST-04412,Enterprise Plus,2023-10-12,,1810.26,Monthly,,1,0.05,Wire Transfer,True
SUB-004658,SGN-001515,CUST-04413,Growth,2023-10-02,,10277.76,Monthly,,8,0.0,Wire Transfer,True
SUB-004659,SGN-005862,CUST-04414,Enterprise,2024-05-28,,6236.92,Monthly,,5,0.0,Wire Transfer,True
SUB-004660,SGN-001787,CUST-04415,Growth,2023-11-13,2024-04-04,2057.22,Monthly,Price increase,2,0.1,Invoice,True
SUB-004661,SGN-003065,CUST-04416,Growth,2023-05-19,2023-03-09,7089.84,Monthly,Support dissatisfaction,6,0.0,ACH,False
SUB-004662,SGN-003066,CUST-04416,Growth,2023-09-18,,5807.95,Annual,,4,0.0,Invoice,True
