order_id,customer_id,order_date,requested_ship_date,promised_delivery_date,assigned_warehouse_id,sales_channel,payment_terms,currency,order_total_value,created_by,created_at,po_number,notes
ORD-015780,CUST-01055,2023-10-30,2023-10-31,2023-11-09,WH-06,Distributor,Net30,USD,14798.96,user007,2023-10-30,PO-653212,
ORD-015781,CUST-00733,2024-05-25,2024-05-28,2024-06-02,WH-04,Direct,Net45,EUR,16632.75,user054,2024-05-25,PO-895580,
ORD-015782,CUST-00261,2024-01-10,2024-01-14,2024-01-21,WH-11,Distributor,Net30,CAD,11683.13,user059,2024-01-10,PO-739142,
ORD-015783,CUST-01183,2024-01-04,2024-01-08,2024-01-15,WH-17,Distributor,Net45,CAD,14185.41,user017,2024-01-04,PO-246624,
ORD-015784,CUST-01199,2024-04-11,2024-04-14,2024-04-19,WH-12,Direct,Net60,USD,17957.02,user076,2024-04-11,PO-935300,
ORD-015785,CUST-00138,2024-02-28,2024-03-02,2024-03-07,WH-17,Online,Net45,USD,20067.14,user020,2024-02-28,PO-777945,
ORD-015786,CUST-00227,2024-03-05,2024-03-07,2024-03-16,WH-10,Distributor,Net30,CAD,3329.54,user011,2024-03-05,PO-569004,
ORD-015787,CUST-01016,2023-10-30,2023-11-01,2023-11-05,WH-07,Distributor,Net60,CAD,6284.66,user034,2023-10-30,PO-158652,
ORD-015788,CUST-00804,2023-12-21,2023-12-22,2023-12-25,WH-03,Direct,Net45,USD,24831.8,user007,2023-12-21,PO-696268,
ORD-015789,CUST-00607,2024-03-29,2024-04-02,2024-04-10,WH-18,Direct,Net45,CAD,2457.18,user001,2024-03-29,PO-982550,
ORD-015790,CUST-00426,2024-01-07,2024-01-09,2024-01-18,WH-08,Direct,Net45,USD,12791.82,user028,2024-01-07,PO-652558,
ORD-015791,CUST-00969,2024-02-09,2024-02-13,2024-02-22,WH-17,Distributor,Net45,USD,14904.59,user035,2024-02-09,PO-898607,
ORD-015792,CUST-00730,2024-04-16,2024-04-18,2024-04-21,WH-06,Direct,Net45,USD,21160.41,user028,2024-04-16,PO-984208,
ORD-015793,CUST-00035,2024-05-20,2024-05-22,2024-05-27,WH-13,Direct,Net60,USD,11393.6,user041,2024-05-20,PO-249069,
ORD-015794,CUST-00136,2023-11-02,2023-11-04,2023-11-12,WH-17,Distributor,Net30,USD,4948.53,user013,2023-11-02,PO-890048,
ORD-015795,CUST-00870,2023-11-21,2023-11-24,2023-11-30,WH-02,Online,Net45,USD,5438.58,user067,2023-11-21,PO-910208,
ORD-015796,CUST-00936,2024-04-05,2024-04-06,2024-04-13,WH-15,Direct,Net45,USD,12201.36,user036,2024-04-05,PO-228762,
ORD-015797,CUST-00037,2024-02-05,2024-02-09,2024-02-11,WH-14,Distributor,Net30,CAD,2020.03,user073,2024-02-05,PO-149740,
ORD-015798,CUST-00164,2024-02-26,2024-02-27,2024-03-04,WH-09,Direct,Net30,USD,20908.18,user068,2024-02-26,PO-919375,
ORD-015799,CUST-00129,2023-11-19,2023-11-20,2023-11-28,WH-13,Distributor,Net45,EUR,20752.06,user052,2023-11-19,PO-152526,
ORD-015800,CUST-00070,2024-06-03,2024-06-07,2024-06-12,WH-15,Direct,Net30,EUR,10092.03,user073,2024-06-03,PO-373682,
ORD-015801,CUST-00148,2024-01-24,2024-01-28,2024-02-02,WH-18,Distributor,Net60,CAD,9267.94,user062,2024-01-24,PO-655679,
ORD-015802,CUST-00700,2024-03-06,2024-03-07,2024-03-16,WH-03,Direct,Net60,EUR,16995.06,user060,2024-03-06,PO-203610,
ORD-015803,CUST-00311,2024-04-15,2024-04-18,2024-04-27,WH-01,Distributor,Net60,USD,11262.01,user041,2024-04-15,PO-184205,
ORD-015804,CUST-00563,2024-03-24,2024-03-26,2024-04-04,WH-04,Direct,Net45,USD,24279.48,user067,2024-03-24,PO-312854,
ORD-015805,CUST-01178,2024-06-23,2024-06-25,2024-06-27,WH-06,Online,Net45,EUR,3337.2,user074,2024-06-23,PO-130970,
ORD-015806,CUST-00385,2024-06-04,2024-06-08,2024-06-16,WH-01,Distributor,Net30,USD,5777.76,user050,2024-06-04,PO-516071,
ORD-015807,CUST-01015,2024-04-30,2024-05-01,2024-05-09,WH-07,Distributor,Net30,USD,19276.9,user019,2024-04-30,PO-180261,
ORD-015808,CUST-00011,2024-05-28,2024-05-31,2024-06-09,WH-08,Direct,Net30,EUR,7671.35,user066,2024-05-28,PO-919636,
ORD-015809,CUST-00361,2023-10-30,2023-10-31,2023-11-04,WH-15,Distributor,Net45,EUR,18014.81,user050,2023-10-30,PO-605595,
ORD-015810,CUST-00329,2024-02-11,2024-02-12,2024-02-21,WH-12,Direct,Net30,EUR,2413.81,user063,2024-02-11,PO-947153,
ORD-015811,CUST-00547,2023-12-22,2023-12-23,2023-12-29,WH-12,Direct,Net45,CAD,8818.03,user018,2023-12-22,PO-195436,
ORD-015812,CUST-00049,2024-01-12,2024-01-14,2024-01-17,WH-08,Distributor,Net45,USD,22835.07,user073,2024-01-12,PO-859292,
ORD-015813,CUST-00244,2023-12-08,2023-12-12,2023-12-21,WH-14,Direct,Net60,USD,10182.03,user028,2023-12-08,PO-427276,
ORD-015814,CUST-00966,2024-03-05,2024-03-09,2024-03-11,WH-18,Direct,Net30,USD,14204.85,user068,2024-03-05,PO-343869,
ORD-015815,CUST-00592,2024-04-28,2024-04-30,2024-05-02,WH-07,Direct,Net45,USD,10424.1,user005,2024-04-28,PO-915337,
ORD-015816,CUST-00579,2024-03-23,2024-03-26,2024-04-02,WH-09,Direct,Net60,USD,24215.18,user047,2024-03-23,PO-524592,
ORD-015817,CUST-01160,2024-05-06,2024-05-10,2024-05-13,WH-17,Direct,Net30,EUR,17731.03,user059,2024-05-06,PO-398597,
ORD-015818,CUST-00819,2023-12-03,2023-12-04,2023-12-11,WH-09,Online,Net60,EUR,3763.19,user053,2023-12-03,PO-267443,
ORD-015819,CUST-01024,2023-10-14,2023-10-16,2023-10-24,WH-10,Distributor,Net60,CAD,9901.19,user069,2023-10-14,PO-881286,
ORD-015820,CUST-00383,2023-12-16,2023-12-18,2023-12-21,WH-03,Direct,Net60,USD,4892.86,user065,2023-12-16,PO-919937,
ORD-015821,CUST-00265,2024-01-21,2024-01-24,2024-01-30,WH-12,Direct,Net30,USD,771.97,user010,2024-01-21,PO-776083,
ORD-015822,CUST-00977,2024-05-11,2024-05-14,2024-05-23,WH-10,Online,Net30,USD,23933.39,user042,2024-05-11,PO-807230,
ORD-015823,CUST-00238,2023-12-21,2023-12-25,2023-12-29,WH-02,Online,Net60,USD,23756.5,user072,2023-12-21,PO-916759,
ORD-015824,CUST-00123,2024-06-26,2024-06-27,2024-07-02,WH-04,Direct,Net45,USD,19035.87,user068,2024-06-26,PO-430519,
ORD-015825,CUST-00018,2024-03-30,2024-03-31,2024-04-08,WH-02,Direct,Net30,USD,22767.59,user075,2024-03-30,PO-752502,
ORD-015826,CUST-00732,2023-12-18,2023-12-21,2023-12-25,WH-05,Direct,Net60,USD,5728.6,user026,2023-12-18,PO-144965,
ORD-015827,CUST-00245,2023-11-25,2023-11-29,2023-12-07,WH-18,Online,Net60,USD,13710.91,user045,2023-11-25,PO-304391,
ORD-015828,CUST-01097,2023-11-25,2023-11-26,2023-12-01,WH-09,Distributor,Net60,USD,8262.06,user040,2023-11-25,PO-987437,
ORD-015829,CUST-00881,2024-04-04,2024-04-07,2024-04-14,WH-14,Distributor,Net45,USD,5399.99,user043,2024-04-04,PO-977293,
ORD-015830,CUST-00860,2023-12-12,2023-12-15,2023-12-24,WH-12,Distributor,Net45,EUR,5879.15,user042,2023-12-12,PO-993167,
ORD-015831,CUST-00282,2023-10-20,2023-10-22,2023-10-27,WH-10,Distributor,Net30,USD,23821.16,user046,2023-10-20,PO-755780,
ORD-015832,CUST-00767,2023-11-29,2023-12-03,2023-12-07,WH-04,Direct,Net60,USD,751.99,user004,2023-11-29,PO-360804,
ORD-015833,CUST-00139,2024-06-22,2024-06-26,2024-06-28,WH-03,Direct,Net60,CAD,4327.53,user055,2024-06-22,PO-490513,
ORD-015834,CUST-00497,2024-04-13,2024-04-16,2024-04-19,WH-01,Direct,Net45,USD,2059.65,user009,2024-04-13,PO-697417,
ORD-015835,CUST-00887,2024-03-28,2024-03-31,2024-04-09,WH-17,Direct,Net30,CAD,20698.91,user048,2024-03-28,PO-769479,
ORD-015836,CUST-00701,2024-01-19,2024-01-23,2024-01-28,WH-07,Distributor,Net30,USD,22039.74,user052,2024-01-19,PO-927942,
ORD-015837,CUST-00904,2024-04-16,2024-04-18,2024-04-24,WH-01,Direct,Net45,USD,24555.7,user014,2024-04-16,PO-673376,
ORD-015838,CUST-00873,2024-04-22,2024-04-26,2024-05-04,WH-10,Distributor,Net30,EUR,10703.97,user012,2024-04-22,PO-983166,
ORD-015839,CUST-00655,2024-06-06,2024-06-09,2024-06-15,WH-01,Direct,Net60,USD,10113.53,user004,2024-06-06,PO-827962,
ORD-015840,CUST-01086,2023-11-14,2023-11-15,2023-11-18,WH-01,Online,Net60,USD,7711.95,user042,2023-11-14,PO-917279,
ORD-015841,CUST-00029,2024-05-10,2024-05-12,2024-05-15,WH-03,Direct,Net60,CAD,19375.08,user070,2024-05-10,PO-220864,
ORD-015842,CUST-00615,2023-10-27,2023-10-28,2023-11-06,WH-05,Direct,Net45,USD,5988.11,user062,2023-10-27,PO-441008,
ORD-015843,CUST-00764,2024-04-06,2024-04-08,2024-04-12,WH-07,Direct,Net45,CAD,13884.27,user054,2024-04-06,PO-914873,
ORD-015844,CUST-00339,2023-12-03,2023-12-07,2023-12-16,WH-02,Distributor,Net60,USD,19821.07,user069,2023-12-03,PO-995032,
ORD-015845,CUST-00504,2023-10-20,2023-10-23,2023-10-28,WH-03,Direct,Net45,EUR,285.53,user058,2023-10-20,PO-356482,
ORD-015846,CUST-00020,2024-05-14,2024-05-18,2024-05-23,WH-10,Distributor,Net30,USD,23095.29,user063,2024-05-14,PO-153902,
ORD-015847,CUST-01100,2023-12-18,2023-12-20,2023-12-28,WH-11,Direct,Net60,CAD,15195.46,user006,2023-12-18,PO-540330,
ORD-015848,CUST-00822,2024-04-18,2024-04-20,2024-04-29,WH-01,Direct,Net30,CAD,20024.53,user031,2024-04-18,PO-620064,
ORD-015849,CUST-00704,2023-11-23,2023-11-24,2023-12-03,WH-10,Direct,Net60,USD,21244.19,user017,2023-11-23,PO-807855,
ORD-015850,CUST-00089,2023-12-04,2023-12-08,2023-12-10,WH-13,Distributor,Net45,USD,18075.0,user075,2023-12-04,PO-614308,
ORD-015851,CUST-00500,2024-04-04,2024-04-05,2024-04-08,WH-08,Distributor,Net45,EUR,3384.22,user019,2024-04-04,PO-801839,
ORD-015852,CUST-01061,2024-05-25,2024-05-27,2024-06-05,WH-01,Online,Net30,CAD,23086.43,user078,2024-05-25,PO-122319,
ORD-015853,CUST-00218,2024-04-18,2024-04-22,2024-04-27,WH-13,Online,Net30,EUR,11269.46,user063,2024-04-18,PO-170916,
ORD-015854,CUST-00277,2024-05-20,2024-05-22,2024-05-31,WH-01,Direct,Net60,USD,1200.26,user002,2024-05-20,PO-675553,
ORD-015855,CUST-00604,2024-04-01,2024-04-03,2024-04-11,WH-12,Distributor,Net60,USD,22553.42,user029,2024-04-01,PO-947867,
ORD-015856,CUST-01124,2024-02-10,2024-02-13,2024-02-18,WH-17,Direct,Net45,USD,23416.18,user006,2024-02-10,PO-941366,
ORD-015857,CUST-00983,2023-11-27,2023-11-28,2023-12-07,WH-17,Distributor,Net45,CAD,768.45,user001,2023-11-27,PO-188166,
ORD-015858,CUST-01035,2023-11-27,2023-11-30,2023-12-06,WH-17,Distributor,Net60,USD,4761.76,user055,2023-11-27,PO-898839,
ORD-015859,CUST-00694,2023-12-19,2023-12-22,2023-12-25,WH-17,Direct,Net30,USD,21150.29,user046,2023-12-19,PO-238536,
ORD-015860,CUST-00748,2024-03-26,2024-03-30,2024-04-04,WH-17,Direct,Net45,USD,5931.24,user015,2024-03-26,PO-108251,
ORD-015861,CUST-00470,2024-02-13,2024-02-15,2024-02-20,WH-11,Direct,Net30,USD,11418.79,user007,2024-02-13,PO-566448,
ORD-015862,CUST-00439,2024-04-15,2024-04-17,2024-04-20,WH-14,Direct,Net60,USD,8091.72,user054,2024-04-15,PO-203543,
ORD-015863,CUST-00596,2024-06-11,2024-06-14,2024-06-23,WH-02,Direct,Net45,EUR,9484.59,user019,2024-06-11,PO-750196,
ORD-015864,CUST-01100,2024-03-10,2024-03-13,2024-03-15,WH-18,Direct,Net30,EUR,24508.96,user048,2024-03-10,PO-974734,
ORD-015865,CUST-00754,2024-03-12,2024-03-16,2024-03-25,WH-07,Direct,Net30,USD,5182.08,user068,2024-03-12,PO-610644,
ORD-015866,CUST-00510,2023-10-29,2023-11-01,2023-11-04,WH-17,Direct,Net60,EUR,14871.32,user033,2023-10-29,PO-486257,
ORD-015867,CUST-00408,2023-10-10,2023-10-12,2023-10-15,WH-15,Direct,Net30,USD,4177.22,user013,2023-10-10,PO-709041,
ORD-015868,CUST-01035,2024-02-26,2024-02-27,2024-03-05,WH-01,Direct,Net30,USD,14719.56,user017,2024-02-26,PO-718532,
ORD-015869,CUST-00666,2024-05-29,2024-06-01,2024-06-09,WH-10,Online,Net30,USD,10961.23,user024,2024-05-29,PO-511632,
ORD-015870,CUST-00381,2024-03-28,2024-03-31,2024-04-07,WH-10,Direct,Net30,EUR,8914.23,user029,2024-03-28,PO-730999,
ORD-015871,CUST-00218,2024-03-07,2024-03-09,2024-03-17,WH-05,Direct,Net30,CAD,16156.89,user010,2024-03-07,PO-282645,
ORD-015872,CUST-00541,2024-06-01,2024-06-04,2024-06-10,WH-14,Direct,Net60,USD,5117.4,user010,2024-06-01,PO-664500,
ORD-015873,CUST-00146,2023-10-11,2023-10-12,2023-10-18,WH-15,Distributor,Net60,EUR,6345.14,user055,2023-10-11,PO-873597,
ORD-015874,CUST-00762,2024-01-30,2024-01-31,2024-02-03,WH-11,Distributor,Net45,EUR,19169.56,user037,2024-01-30,PO-339599,
ORD-015875,CUST-00574,2024-02-22,2024-02-23,2024-02-28,WH-05,Direct,Net60,CAD,14903.45,user079,2024-02-22,PO-452670,
ORD-015876,CUST-01172,2024-06-14,2024-06-15,2024-06-24,WH-10,Online,Net30,USD,19989.23,user060,2024-06-14,PO-578603,
ORD-015877,CUST-00844,2024-01-06,2024-01-10,2024-01-19,WH-18,Direct,Net45,CAD,24085.61,user062,2024-01-06,PO-696939,
ORD-015878,CUST-01173,2024-01-15,2024-01-16,2024-01-24,WH-11,Online,Net45,EUR,20242.23,user013,2024-01-15,PO-211644,
ORD-015879,CUST-01117,2024-04-15,2024-04-18,2024-04-20,WH-08,Direct,Net45,USD,23253.97,user049,2024-04-15,PO-897451,
ORD-015880,CUST-00719,2024-02-07,2024-02-08,2024-02-16,WH-01,Distributor,Net60,EUR,3480.78,user012,2024-02-07,PO-573017,
ORD-015881,CUST-00500,2024-05-19,2024-05-20,2024-05-23,WH-18,Online,Net60,USD,19653.21,user069,2024-05-19,PO-743774,
ORD-015882,CUST-00633,2024-05-22,2024-05-23,2024-05-28,WH-15,Distributor,Net30,USD,793.76,user077,2024-05-22,PO-346607,
ORD-015883,CUST-00829,2023-11-13,2023-11-15,2023-11-20,WH-01,Direct,Net30,USD,3647.14,user027,2023-11-13,PO-927676,
ORD-015884,CUST-01117,2024-01-31,2024-02-03,2024-02-10,WH-18,Distributor,Net60,EUR,9376.88,user001,2024-01-31,PO-825691,
ORD-015885,CUST-00396,2024-06-08,2024-06-11,2024-06-15,WH-15,Distributor,Net45,EUR,18439.98,user017,2024-06-08,PO-216117,
ORD-015886,CUST-00901,2024-02-20,2024-02-24,2024-02-27,WH-08,Distributor,Net45,USD,301.59,user062,2024-02-20,PO-838297,
ORD-015887,CUST-00359,2024-01-10,2024-01-13,2024-01-18,WH-16,Distributor,Net45,USD,14001.71,user017,2024-01-10,PO-929565,
ORD-015888,CUST-00793,2023-11-02,2023-11-03,2023-11-10,WH-16,Direct,Net30,EUR,4174.94,user008,2023-11-02,PO-521830,
ORD-015889,CUST-00175,2024-06-06,2024-06-08,2024-06-13,WH-02,Direct,Net45,EUR,14391.62,user077,2024-06-06,PO-892291,
ORD-015890,CUST-00910,2023-12-20,2023-12-22,2023-12-24,WH-13,Online,Net45,USD,24457.45,user017,2023-12-20,PO-150076,
ORD-015891,CUST-00916,2023-11-18,2023-11-20,2023-11-23,WH-12,Direct,Net60,USD,9109.79,user068,2023-11-18,PO-201453,
ORD-015892,CUST-00513,2024-05-30,2024-06-03,2024-06-12,WH-09,Online,Net60,USD,9161.24,user039,2024-05-30,PO-445797,
ORD-015893,CUST-00779,2024-02-16,2024-02-17,2024-02-19,WH-04,Distributor,Net45,USD,14516.28,user078,2024-02-16,PO-108075,
ORD-015894,CUST-00502,2024-01-11,2024-01-12,2024-01-18,WH-13,Distributor,Net30,USD,6719.27,user013,2024-01-11,PO-644130,
ORD-015895,CUST-00109,2024-05-23,2024-05-27,2024-06-01,WH-14,Direct,Net45,USD,19693.59,user049,2024-05-23,PO-153299,
ORD-015896,CUST-00941,2024-03-29,2024-04-02,2024-04-05,WH-12,Distributor,Net45,USD,13799.15,user057,2024-03-29,PO-216765,
ORD-015897,CUST-00786,2024-02-15,2024-02-17,2024-02-22,WH-07,Online,Net45,EUR,20003.28,user033,2024-02-15,PO-408054,
ORD-015898,CUST-00663,2024-06-29,2024-06-30,2024-07-05,WH-03,Online,Net45,USD,12848.24,user007,2024-06-29,PO-240317,
ORD-015899,CUST-00038,2024-06-05,2024-06-09,2024-06-12,WH-10,Direct,Net30,USD,1236.86,user068,2024-06-05,PO-382791,
ORD-015900,CUST-00701,2023-10-03,2023-10-05,2023-10-07,WH-10,Distributor,Net45,USD,14531.2,user060,2023-10-03,PO-193374,
ORD-015901,CUST-00867,2023-10-12,2023-10-13,2023-10-16,WH-18,Online,Net45,CAD,15336.06,user047,2023-10-12,PO-630978,
ORD-015902,CUST-00081,2023-12-05,2023-12-08,2023-12-16,WH-16,Direct,Net30,USD,21798.99,user005,2023-12-05,PO-810328,
ORD-015903,CUST-00470,2023-11-17,2023-11-19,2023-11-26,WH-17,Distributor,Net30,CAD,19392.29,user024,2023-11-17,PO-831194,
ORD-015904,CUST-00331,2024-06-03,2024-06-04,2024-06-11,WH-06,Direct,Net30,EUR,22882.06,user021,2024-06-03,PO-607906,
ORD-015905,CUST-00670,2024-05-02,2024-05-04,2024-05-12,WH-15,Direct,Net45,USD,18082.53,user019,2024-05-02,PO-265035,
ORD-015906,CUST-00690,2024-04-10,2024-04-13,2024-04-15,WH-02,Distributor,Net30,CAD,22175.59,user027,2024-04-10,PO-302753,
ORD-015907,CUST-00373,2024-02-05,2024-02-07,2024-02-13,WH-04,Distributor,Net60,USD,1800.29,user046,2024-02-05,PO-608359,
ORD-015908,CUST-00168,2024-04-08,2024-04-12,2024-04-16,WH-12,Direct,Net45,USD,4981.31,user029,2024-04-08,PO-952506,
ORD-015909,CUST-00304,2023-11-29,2023-11-30,2023-12-05,WH-18,Direct,Net45,USD,21399.5,user071,2023-11-29,PO-392350,
ORD-015910,CUST-00542,2023-11-25,2023-11-28,2023-12-04,WH-16,Distributor,Net60,USD,11775.49,user026,2023-11-25,PO-228744,
ORD-015911,CUST-00637,2023-10-12,2023-10-14,2023-10-21,WH-06,Direct,Net30,CAD,23993.76,user023,2023-10-12,PO-645377,
ORD-015912,CUST-00763,2023-10-14,2023-10-18,2023-10-26,WH-04,Direct,Net30,CAD,21566.86,user033,2023-10-14,PO-121899,
ORD-015913,CUST-00443,2024-01-25,2024-01-26,2024-01-28,WH-02,Online,Net45,USD,14269.46,user044,2024-01-25,PO-737972,
ORD-015914,CUST-00568,2024-05-24,2024-05-25,2024-05-31,WH-05,Direct,Net60,USD,7680.58,user018,2024-05-24,PO-325343,
ORD-015915,CUST-00358,2024-03-16,2024-03-18,2024-03-25,WH-10,Online,Net45,CAD,4877.83,user036,2024-03-16,PO-650990,
ORD-015916,CUST-00292,2024-01-28,2024-01-31,2024-02-07,WH-16,Distributor,Net45,USD,11625.49,user013,2024-01-28,PO-600496,
ORD-015917,CUST-00368,2023-10-21,2023-10-25,2023-11-02,WH-06,Distributor,Net60,USD,14778.58,user057,2023-10-21,PO-693985,
ORD-015918,CUST-01015,2023-11-02,2023-11-03,2023-11-12,WH-18,Online,Net60,EUR,21665.7,user073,2023-11-02,PO-307646,
ORD-015919,CUST-00120,2024-05-08,2024-05-09,2024-05-16,WH-13,Distributor,Net30,CAD,8329.45,user024,2024-05-08,PO-760487,
ORD-015920,CUST-01129,2024-04-24,2024-04-25,2024-04-28,WH-11,Distributor,Net30,USD,12108.63,user073,2024-04-24,PO-533056,
ORD-015921,CUST-00638,2024-03-10,2024-03-13,2024-03-20,WH-07,Online,Net45,USD,15438.51,user063,2024-03-10,PO-764992,
ORD-015922,CUST-00726,2024-02-08,2024-02-10,2024-02-15,WH-09,Distributor,Net60,CAD,6609.61,user032,2024-02-08,PO-710894,
ORD-015923,CUST-00522,2024-01-08,2024-01-11,2024-01-16,WH-14,Distributor,Net30,USD,24086.78,user004,2024-01-08,PO-114659,
ORD-015924,CUST-00141,2024-03-17,2024-03-20,2024-03-23,WH-13,Distributor,Net60,USD,13683.37,user037,2024-03-17,PO-800066,
ORD-015925,CUST-00492,2023-12-14,2023-12-17,2023-12-22,WH-04,Direct,Net60,USD,5322.46,user040,2023-12-14,PO-817133,
ORD-015926,CUST-00983,2023-11-20,2023-11-21,2023-11-23,WH-12,Distributor,Net45,USD,10080.67,user014,2023-11-20,PO-642736,
ORD-015927,CUST-00752,2024-05-14,2024-05-18,2024-05-27,WH-05,Direct,Net60,USD,2796.05,user007,2024-05-14,PO-946044,
ORD-015928,CUST-01016,2024-03-27,2024-03-31,2024-04-04,WH-02,Distributor,Net30,EUR,8830.52,user068,2024-03-27,PO-661599,
ORD-015929,CUST-01003,2024-05-06,2024-05-10,2024-05-18,WH-16,Direct,Net60,USD,1806.51,user030,2024-05-06,PO-637571,
ORD-015930,CUST-00726,2024-01-26,2024-01-29,2024-02-04,WH-15,Direct,Net60,USD,8760.17,user049,2024-01-26,PO-408320,
ORD-015931,CUST-00924,2023-12-05,2023-12-09,2023-12-18,WH-16,Direct,Net45,USD,24217.28,user024,2023-12-05,PO-287710,
ORD-015932,CUST-00709,2024-01-16,2024-01-19,2024-01-21,WH-07,Direct,Net60,EUR,15128.51,user052,2024-01-16,PO-929798,
ORD-015933,CUST-00486,2023-10-15,2023-10-16,2023-10-23,WH-01,Distributor,Net60,USD,12153.26,user013,2023-10-15,PO-489228,
ORD-015934,CUST-01032,2023-11-23,2023-11-24,2023-11-30,WH-08,Online,Net60,USD,12618.48,user014,2023-11-23,PO-378969,
ORD-015935,CUST-01103,2024-01-25,2024-01-27,2024-01-29,WH-12,Online,Net45,USD,17595.38,user034,2024-01-25,PO-473275,
ORD-015936,CUST-01185,2024-06-08,2024-06-10,2024-06-19,WH-12,Distributor,Net60,USD,21889.91,user067,2024-06-08,PO-227328,
ORD-015937,CUST-00876,2023-10-16,2023-10-18,2023-10-20,WH-14,Direct,Net45,USD,18548.6,user009,2023-10-16,PO-415231,
ORD-015938,CUST-00286,2024-02-20,2024-02-21,2024-02-27,WH-02,Direct,Net30,USD,1701.13,user075,2024-02-20,PO-652060,
ORD-015939,CUST-00811,2024-01-27,2024-01-28,2024-02-05,WH-02,Distributor,Net30,USD,4467.73,user024,2024-01-27,PO-133362,
ORD-015940,CUST-00294,2024-05-14,2024-05-16,2024-05-21,WH-13,Direct,Net30,USD,23275.94,user029,2024-05-14,PO-606688,
ORD-015941,CUST-01105,2024-04-19,2024-04-20,2024-04-25,WH-10,Distributor,Net60,USD,11550.65,user050,2024-04-19,PO-573396,
ORD-015942,CUST-00226,2024-06-09,2024-06-12,2024-06-17,WH-14,Online,Net60,USD,11875.49,user004,2024-06-09,PO-224940,
ORD-015943,CUST-00409,2023-12-14,2023-12-17,2023-12-21,WH-09,Online,Net60,EUR,14327.3,user022,2023-12-14,PO-250627,
ORD-015944,CUST-00818,2023-11-27,2023-12-01,2023-12-08,WH-18,Direct,Net45,USD,15322.26,user078,2023-11-27,PO-180899,
ORD-015945,CUST-00975,2024-03-08,2024-03-11,2024-03-17,WH-07,Direct,Net45,USD,4205.27,user028,2024-03-08,PO-842964,
ORD-015946,CUST-01173,2024-05-30,2024-05-31,2024-06-06,WH-14,Distributor,Net45,EUR,24136.12,user043,2024-05-30,PO-532328,
ORD-015947,CUST-00882,2024-04-04,2024-04-05,2024-04-11,WH-17,Distributor,Net60,USD,20750.38,user014,2024-04-04,PO-933312,
ORD-015948,CUST-00774,2023-10-29,2023-11-01,2023-11-04,WH-11,Direct,Net45,EUR,21018.42,user027,2023-10-29,PO-223745,
ORD-015949,CUST-00075,2023-10-06,2023-10-09,2023-10-11,WH-01,Direct,Net60,USD,14693.03,user063,2023-10-06,PO-927217,
ORD-015950,CUST-00503,2024-03-19,2024-03-22,2024-03-30,WH-04,Distributor,Net45,USD,18813.54,user002,2024-03-19,PO-439403,
ORD-015951,CUST-00365,2024-04-22,2024-04-23,2024-05-01,WH-16,Direct,Net60,USD,16251.96,user002,2024-04-22,PO-556925,
ORD-015952,CUST-00600,2024-02-21,2024-02-24,2024-03-01,WH-01,Distributor,Net60,USD,9193.09,user010,2024-02-21,PO-872349,
ORD-015953,CUST-01194,2024-01-26,2024-01-27,2024-01-30,WH-14,Direct,Net45,USD,10832.85,user034,2024-01-26,PO-442088,
ORD-015954,CUST-00996,2023-12-01,2023-12-05,2023-12-12,WH-14,Online,Net45,EUR,21904.36,user078,2023-12-01,PO-572834,
ORD-015955,CUST-00590,2024-06-07,2024-06-08,2024-06-16,WH-04,Online,Net30,USD,22139.01,user049,2024-06-07,PO-297807,
ORD-015956,CUST-00883,2023-11-16,2023-11-18,2023-11-21,WH-01,Distributor,Net60,CAD,22519.41,user065,2023-11-16,PO-476302,
ORD-015957,CUST-00269,2024-01-09,2024-01-12,2024-01-19,WH-01,Direct,Net30,USD,7081.51,user075,2024-01-09,PO-747406,
ORD-015958,CUST-00589,2023-10-03,2023-10-07,2023-10-13,WH-10,Direct,Net45,USD,5427.16,user023,2023-10-03,PO-635910,
ORD-015959,CUST-00818,2024-02-11,2024-02-15,2024-02-19,WH-02,Distributor,Net60,CAD,12616.3,user001,2024-02-11,PO-342073,
ORD-015960,CUST-00523,2023-12-19,2023-12-22,2023-12-29,WH-15,Direct,Net30,EUR,22423.6,user076,2023-12-19,PO-817366,
ORD-015961,CUST-00019,2024-04-09,2024-04-13,2024-04-18,WH-13,Direct,Net30,EUR,10070.76,user079,2024-04-09,PO-530844,
ORD-015962,CUST-00432,2024-06-10,2024-06-14,2024-06-20,WH-16,Direct,Net45,USD,3209.05,user022,2024-06-10,PO-774445,
ORD-015963,CUST-00327,2024-04-20,2024-04-22,2024-04-26,WH-13,Direct,Net60,CAD,2168.52,user069,2024-04-20,PO-866575,
ORD-015964,CUST-00078,2023-12-28,2024-01-01,2024-01-05,WH-17,Direct,Net60,CAD,21734.5,user056,2023-12-28,PO-757007,
ORD-015965,CUST-00516,2023-12-11,2023-12-13,2023-12-16,WH-15,Distributor,Net60,USD,18697.64,user008,2023-12-11,PO-963726,
ORD-015966,CUST-00426,2023-11-20,2023-11-21,2023-11-29,WH-11,Distributor,Net30,CAD,8266.58,user028,2023-11-20,PO-907412,
ORD-015967,CUST-00799,2024-03-10,2024-03-14,2024-03-17,WH-02,Direct,Net30,CAD,11401.14,user002,2024-03-10,PO-746362,
ORD-015968,CUST-00542,2024-05-15,2024-05-17,2024-05-24,WH-06,Direct,Net30,USD,1838.67,user036,2024-05-15,PO-769894,
