order_id,line_id,product_id,quantity_ordered,unit_price,discount_pct,line_status,created_at
ORD-014480,1,PRD-00945,485,203.21,0.0,Closed,2023-12-27
ORD-014481,1,PRD-00337,17,53.62,0.0,Closed,2024-01-14
ORD-014481,2,PRD-00790,271,320.08,0.0,Closed,2024-01-14
ORD-014482,1,PRD-01046,222,213.22,0.0,Closed,2024-06-01
ORD-014482,2,PRD-00007,148,273.78,0.1,Open,2024-06-01
ORD-014483,1,PRD-00151,73,179.78,0.0,Closed,2024-02-16
ORD-014483,2,PRD-00506,428,287.47,0.0,Closed,2024-02-16
ORD-014484,1,PRD-01141,371,263.19,0.0,Closed,2024-05-25
ORD-014484,2,PRD-00384,291,374.46,0.0,Closed,2024-05-25
ORD-014485,1,PRD-00877,339,386.13,0.1,Closed,2023-11-01
ORD-014485,2,PRD-01309,303,329.03,0.0,Closed,2023-11-01
ORD-014485,3,PRD-00200,101,297.12,0.0,Closed,2023-11-01
ORD-014486,1,PRD-00016,416,146.04,0.0,Closed,2023-11-10
ORD-014487,1,PRD-00662,249,269.58,0.1,Closed,2023-12-25
ORD-014488,1,PRD-01219,440,237.5,0.0,Closed,2024-03-13
ORD-014489,1,PRD-00126,72,330.63,0.0,Closed,2023-12-05
ORD-014489,2,PRD-01350,314,239.66,0.0,Closed,2023-12-05
ORD-014489,3,PRD-00817,109,40.31,0.0,Closed,2023-12-05
ORD-014490,1,PRD-00193,348,156.0,0.0,Open,2024-01-07
ORD-014491,1,PRD-00190,297,122.35,0.0,Closed,2024-06-28
ORD-014491,2,PRD-00159,263,381.81,0.0,Open,2024-06-28
ORD-014492,1,PRD-00925,44,93.24,0.0,Closed,2024-05-21
ORD-014493,1,PRD-01235,431,25.81,0.05,Closed,2024-06-10
ORD-014493,2,PRD-01188,466,183.16,0.0,Closed,2024-06-10
ORD-014493,3,PRD-00816,233,229.8,0.0,Closed,2024-06-10
ORD-014494,1,PRD-00686,431,35.6,0.0,Closed,2024-06-02
ORD-014495,1,PRD-00023,443,122.73,0.0,Closed,2024-05-20
ORD-014496,1,PRD-00143,41,24.53,0.0,Closed,2024-04-22
ORD-014497,1,PRD-01426,330,24.96,0.0,Closed,2024-05-11
ORD-014498,1,PRD-01338,458,143.92,0.05,Closed,2024-01-20
ORD-014498,2,PRD-00467,410,61.94,0.05,Closed,2024-01-20
ORD-014499,1,PRD-00171,417,43.08,0.0,Superseded,2024-01-09
ORD-014499,1,PRD-00171,363,43.08,0.0,Closed,2024-01-29
ORD-014499,2,PRD-00979,145,106.51,0.0,Closed,2024-01-29
ORD-014499,3,PRD-00584,92,258.49,0.0,Closed,2024-01-29
ORD-014500,1,PRD-01125,413,331.83,0.0,Closed,2023-11-24
ORD-014500,2,PRD-00562,120,33.28,0.0,Open,2023-11-24
ORD-014501,1,PRD-00143,452,291.16,0.0,Closed,2024-04-07
ORD-014502,1,PRD-00874,150,342.78,0.0,Closed,2023-12-18
ORD-014503,1,PRD-00355,161,29.58,0.0,Closed,2024-02-07
ORD-014503,2,PRD-01253,13,47.95,0.0,Closed,2024-02-07
ORD-014504,1,PRD-01310,424,52.33,0.0,Closed,2024-05-04
ORD-014504,2,PRD-01319,167,309.64,0.05,Open,2024-05-04
ORD-014505,1,PRD-00162,461,231.85,0.0,Closed,2023-10-14
ORD-014505,2,PRD-00196,107,376.37,0.1,Closed,2023-10-14
ORD-014506,1,PRD-01411,266,308.06,0.1,Closed,2024-04-14
ORD-014506,2,PRD-01192,208,250.44,0.05,Closed,2024-04-14
ORD-014507,1,PRD-00288,422,103.26,0.0,Closed,2024-02-05
ORD-014508,1,PRD-00619,62,114.26,0.0,Closed,2024-03-16
ORD-014509,1,PRD-01457,134,330.34,0.0,Closed,2024-01-17
ORD-014510,1,PRD-01104,346,253.68,0.0,Closed,2024-05-16
ORD-014510,2,PRD-00478,429,182.87,0.0,Closed,2024-05-16
ORD-014511,1,PRD-00965,336,263.4,0.0,Closed,2024-02-09
ORD-014512,1,PRD-00067,192,25.05,0.15,Open,2023-12-21
ORD-014513,1,PRD-00525,197,321.79,0.0,Closed,2023-12-09
ORD-014513,2,PRD-00666,430,113.52,0.05,Superseded,2023-11-22
ORD-014513,2,PRD-00666,282,113.52,0.05,Closed,2023-12-09
ORD-014513,3,PRD-00308,431,267.31,0.0,Closed,2023-12-09
ORD-014514,1,PRD-00277,202,393.02,0.05,Closed,2024-04-29
ORD-014515,1,PRD-00119,231,293.49,0.05,Closed,2024-01-15
ORD-014516,1,PRD-00802,386,259.97,0.0,Closed,2024-04-01
ORD-014516,2,PRD-01256,118,40.7,0.1,Closed,2024-04-01
ORD-014517,1,PRD-00555,427,361.57,0.05,Closed,2024-05-31
ORD-014518,1,PRD-00284,139,155.98,0.0,Closed,2024-04-21
ORD-014518,2,PRD-00037,414,204.78,0.1,Open,2024-04-21
ORD-014519,1,PRD-00561,401,379.77,0.0,Closed,2024-02-01
ORD-014519,2,PRD-00702,495,308.49,0.0,Closed,2024-02-01
ORD-014520,1,PRD-00765,126,10.66,0.0,Closed,2023-10-04
ORD-014521,1,PRD-01215,168,345.96,0.0,Closed,2024-03-29
ORD-014522,1,PRD-00338,340,110.59,0.0,Closed,2024-04-14
ORD-014523,1,PRD-01181,19,343.43,0.0,Closed,2023-12-03
ORD-014524,1,PRD-01098,75,85.67,0.0,Open,2024-02-02
ORD-014525,1,PRD-00264,145,299.31,0.0,Closed,2024-01-12
ORD-014525,2,PRD-00539,271,221.45,0.1,Closed,2024-01-12
ORD-014526,1,PRD-00476,318,342.28,0.1,Closed,2023-11-03
ORD-014526,2,PRD-00812,246,260.94,0.0,Closed,2023-11-03
ORD-014527,1,PRD-00313,171,315.44,0.0,Closed,2024-02-17
ORD-014527,2,PRD-01476,417,239.56,0.0,Closed,2024-02-17
ORD-014528,1,PRD-00085,378,372.45,0.0,Closed,2024-06-27
ORD-014528,2,PRD-01044,174,109.5,0.0,Open,2024-06-27
ORD-014528,3,PRD-01284,419,138.78,0.05,Closed,2024-06-27
ORD-014529,1,PRD-00889,362,233.15,0.0,Closed,2023-12-10
ORD-014530,1,PRD-00212,348,345.46,0.1,Closed,2024-04-02
ORD-014530,2,PRD-00734,174,257.76,0.0,Closed,2024-04-02
ORD-014530,3,PRD-01155,141,243.66,0.0,Closed,2024-04-02
ORD-014531,1,PRD-00831,357,160.64,0.1,Closed,2023-11-06
ORD-014531,2,PRD-00609,219,189.65,0.1,Closed,2023-11-06
ORD-014532,1,PRD-01138,253,389.02,0.0,Closed,2024-06-05
ORD-014533,1,PRD-00779,236,236.77,0.1,Closed,2023-10-15
ORD-014534,1,PRD-01187,341,209.16,0.0,Closed,2024-05-27
ORD-014535,1,PRD-00428,51,89.94,0.1,Closed,2023-11-20
ORD-014535,2,PRD-00366,338,121.14,0.0,Open,2023-11-20
ORD-014536,1,PRD-00473,181,30.35,0.1,Open,2024-03-22
ORD-014537,1,PRD-00428,78,356.78,0.05,Superseded,2024-02-26
ORD-014537,1,PRD-00428,104,356.78,0.05,Open,2024-03-12
ORD-014537,2,PRD-00439,376,241.99,0.0,Closed,2024-03-12
ORD-014538,1,PRD-00563,304,146.87,0.1,Closed,2024-06-30
ORD-014539,1,PRD-01015,227,38.36,0.0,Closed,2024-02-23
ORD-014540,1,PRD-00524,355,76.85,0.05,Closed,2023-11-05
ORD-014541,1,PRD-00207,174,235.24,0.0,Closed,2024-01-07
ORD-014541,2,PRD-01171,13,220.1,0.0,Closed,2024-01-07
ORD-014542,1,PRD-00774,190,194.07,0.0,Closed,2024-06-04
ORD-014543,1,PRD-00530,333,151.66,0.05,Closed,2023-11-29
ORD-014544,1,PRD-00515,240,224.6,0.1,Closed,2024-04-25
ORD-014544,2,PRD-00628,310,177.45,0.05,Closed,2024-04-25
ORD-014545,1,PRD-00958,377,186.81,0.0,Closed,2023-10-19
ORD-014545,2,PRD-00627,60,118.56,0.0,Closed,2023-10-19
ORD-014546,1,PRD-00953,367,245.6,0.0,Open,2024-02-03
ORD-014546,2,PRD-01091,21,239.1,0.05,Closed,2024-02-03
ORD-014547,1,PRD-00073,372,319.39,0.05,Closed,2023-12-06
ORD-014547,2,PRD-01283,194,49.4,0.1,Closed,2023-12-06
ORD-014548,1,PRD-00196,304,108.99,0.0,Closed,2023-10-03
ORD-014548,2,PRD-01189,182,268.55,0.0,Closed,2023-10-03
ORD-014549,1,PRD-00283,226,11.21,0.05,Open,2024-03-17
ORD-014549,2,PRD-01417,308,327.32,0.0,Closed,2024-03-17
ORD-014550,1,PRD-01225,342,208.14,0.05,Open,2024-03-17
ORD-014550,2,PRD-00310,403,221.34,0.0,Superseded,2024-02-26
ORD-014550,2,PRD-00310,463,221.34,0.0,Closed,2024-03-17
ORD-014551,1,PRD-00919,143,327.49,0.0,Open,2023-12-08
ORD-014552,1,PRD-00993,76,217.32,0.0,Closed,2023-12-18
ORD-014552,2,PRD-00523,237,334.47,0.1,Closed,2023-12-18
ORD-014553,1,PRD-00709,274,68.25,0.05,Closed,2023-11-25
ORD-014554,1,PRD-00892,49,286.29,0.0,Closed,2023-12-22
ORD-014555,1,PRD-00228,196,95.63,0.05,Closed,2024-01-27
ORD-014555,2,PRD-01207,218,5.4,0.15,Superseded,2024-01-10
ORD-014555,2,PRD-01207,367,5.4,0.15,Closed,2024-01-27
ORD-014556,1,PRD-00903,461,34.55,0.1,Closed,2024-04-01
ORD-014557,1,PRD-00315,204,232.48,0.0,Closed,2024-01-10
ORD-014558,1,PRD-00361,92,220.13,0.05,Closed,2024-05-14
ORD-014559,1,PRD-00356,384,305.43,0.1,Closed,2024-02-05
ORD-014560,1,PRD-00179,89,255.49,0.05,Closed,2024-01-31
ORD-014560,2,PRD-00867,403,244.15,0.15,Closed,2024-01-31
ORD-014560,3,PRD-00914,120,369.32,0.1,Closed,2024-01-31
ORD-014561,1,PRD-01461,14,218.54,0.0,Closed,2023-10-07
ORD-014561,2,PRD-00176,307,254.36,0.0,Closed,2023-10-07
ORD-014562,1,PRD-00602,153,71.82,0.15,Closed,2024-02-25
ORD-014562,2,PRD-00919,216,77.66,0.1,Open,2024-02-25
ORD-014563,1,PRD-00929,212,332.99,0.0,Closed,2024-01-20
ORD-014563,2,PRD-00830,428,107.18,0.0,Closed,2024-01-20
ORD-014563,3,PRD-00497,98,311.18,0.1,Open,2024-01-20
ORD-014564,1,PRD-01002,388,94.7,0.0,Closed,2024-02-11
ORD-014565,1,PRD-01277,470,204.27,0.0,Closed,2024-05-29
ORD-014566,1,PRD-01492,464,258.36,0.15,Closed,2023-11-06
ORD-014566,2,PRD-00184,315,92.73,0.0,Closed,2023-11-06
ORD-014567,1,PRD-01018,388,150.07,0.0,Closed,2024-02-28
ORD-014568,1,PRD-00936,76,62.75,0.0,Closed,2024-04-16
ORD-014568,2,PRD-00692,315,352.79,0.0,Closed,2024-04-16
ORD-014569,1,PRD-00998,195,386.05,0.0,Closed,2024-06-20
ORD-014570,1,PRD-00967,244,89.69,0.0,Closed,2024-01-29
ORD-014571,1,PRD-01395,473,253.57,0.05,Closed,2023-10-15
ORD-014572,1,PRD-00634,239,397.82,0.0,Closed,2023-10-25
ORD-014573,1,PRD-00342,93,177.82,0.1,Open,2024-04-05
ORD-014573,2,PRD-00050,453,203.38,0.05,Closed,2024-04-05
ORD-014573,3,PRD-00899,25,143.91,0.0,Closed,2024-04-05
ORD-014574,1,PRD-00860,417,143.35,0.0,Closed,2024-01-07
ORD-014575,1,PRD-00964,64,399.15,0.0,Closed,2024-02-28
ORD-014575,2,PRD-00977,335,7.65,0.0,Closed,2024-02-28
ORD-014576,1,PRD-00500,395,150.75,0.0,Closed,2023-12-18
ORD-014576,2,PRD-00190,284,312.87,0.1,Closed,2023-12-18
ORD-014576,3,PRD-00011,79,369.4,0.0,Closed,2023-12-18
ORD-014577,1,PRD-01113,73,361.23,0.0,Closed,2024-03-14
ORD-014578,1,PRD-00722,56,355.58,0.1,Closed,2023-11-04
ORD-014579,1,PRD-00798,258,173.61,0.15,Closed,2024-01-19
ORD-014579,2,PRD-01373,179,48.3,0.0,Closed,2024-01-19
ORD-014580,1,PRD-00065,449,52.11,0.1,Closed,2024-03-04
ORD-014580,2,PRD-00611,72,185.42,0.0,Closed,2024-03-04
ORD-014580,3,PRD-00940,14,240.78,0.05,Closed,2024-03-04
ORD-014581,1,PRD-01198,216,161.2,0.0,Closed,2023-11-17
ORD-014582,1,PRD-01028,481,94.69,0.0,Closed,2024-02-17
ORD-014583,1,PRD-00321,113,107.2,0.05,Closed,2023-10-05
ORD-014583,2,PRD-01201,458,322.45,0.1,Open,2023-10-05
ORD-014584,1,PRD-01102,496,215.15,0.0,Closed,2024-01-11
ORD-014585,1,PRD-01179,105,243.12,0.0,Superseded,2023-09-30
ORD-014585,1,PRD-01179,262,243.12,0.0,Closed,2023-10-16
ORD-014586,1,PRD-00842,65,93.8,0.05,Closed,2023-11-16
ORD-014586,2,PRD-00955,364,29.08,0.05,Closed,2023-11-16
ORD-014587,1,PRD-00529,441,218.28,0.1,Closed,2024-06-23
ORD-014587,2,PRD-00622,288,352.02,0.05,Closed,2024-06-23
ORD-014588,1,PRD-00825,451,87.59,0.0,Closed,2024-06-29
ORD-014589,1,PRD-01191,454,248.47,0.0,Closed,2023-12-19
ORD-014590,1,PRD-01366,404,346.97,0.0,Closed,2023-11-07
ORD-014591,1,PRD-00461,154,51.66,0.0,Closed,2024-06-21
ORD-014592,1,PRD-00219,380,153.09,0.0,Closed,2023-10-03
ORD-014592,2,PRD-00953,158,213.01,0.05,Closed,2023-10-03
ORD-014593,1,PRD-01386,416,98.28,0.0,Closed,2024-06-16
ORD-014594,1,PRD-01136,47,6.35,0.0,Closed,2023-10-29
ORD-014594,2,PRD-00919,166,109.29,0.0,Closed,2023-10-29
ORD-014594,3,PRD-00161,1,129.05,0.15,Superseded,2023-10-09
ORD-014594,3,PRD-00161,97,129.05,0.15,Closed,2023-10-29
ORD-014595,1,PRD-00035,193,249.76,0.0,Superseded,2023-10-11
ORD-014595,1,PRD-00035,241,249.76,0.0,Closed,2023-10-29
ORD-014596,1,PRD-01416,31,319.8,0.0,Closed,2024-04-08
ORD-014596,2,PRD-00617,209,158.18,0.1,Closed,2024-04-08
ORD-014597,1,PRD-00226,136,363.36,0.0,Closed,2024-06-28
ORD-014597,2,PRD-01342,100,333.76,0.05,Closed,2024-06-28
ORD-014598,1,PRD-00783,369,358.97,0.05,Closed,2023-12-12
ORD-014599,1,PRD-01124,257,233.15,0.0,Closed,2024-05-01
ORD-014600,1,PRD-00143,214,65.74,0.1,Open,2024-04-10
ORD-014601,1,PRD-00590,497,28.28,0.0,Closed,2024-06-03
ORD-014601,2,PRD-01208,357,355.12,0.0,Closed,2024-06-03
ORD-014602,1,PRD-00230,383,198.41,0.0,Closed,2024-05-09
ORD-014603,1,PRD-01350,450,77.32,0.0,Closed,2024-02-20
ORD-014603,2,PRD-00444,98,149.81,0.0,Closed,2024-02-20
ORD-014604,1,PRD-01309,381,171.62,0.05,Closed,2024-05-08
ORD-014605,1,PRD-01152,411,89.58,0.0,Superseded,2024-01-09
ORD-014605,1,PRD-01152,330,89.58,0.0,Closed,2024-01-12
ORD-014606,1,PRD-00966,366,237.42,0.0,Closed,2023-11-09
ORD-014607,1,PRD-00158,362,302.48,0.1,Superseded,2024-03-12
ORD-014607,1,PRD-00158,416,302.48,0.1,Closed,2024-03-31
ORD-014608,1,PRD-00907,229,204.51,0.0,Closed,2023-10-06
ORD-014609,1,PRD-00959,99,25.91,0.0,Closed,2024-01-16
ORD-014609,2,PRD-00817,331,110.22,0.1,Closed,2024-01-16
ORD-014609,3,PRD-00498,437,5.67,0.0,Closed,2024-01-16
ORD-014610,1,PRD-01216,287,68.7,0.0,Closed,2024-02-16
ORD-014610,2,PRD-00070,460,293.39,0.0,Closed,2024-02-16
ORD-014611,1,PRD-00380,44,98.54,0.0,Closed,2024-05-19
ORD-014612,1,PRD-00942,61,342.83,0.05,Closed,2023-12-31
ORD-014612,2,PRD-00902,304,35.57,0.0,Closed,2023-12-31
ORD-014613,1,PRD-00539,329,152.51,0.0,Closed,2024-04-13
ORD-014613,2,PRD-01487,238,65.1,0.0,Open,2024-04-13
ORD-014614,1,PRD-00814,58,76.49,0.1,Closed,2024-02-14
ORD-014615,1,PRD-00430,379,157.21,0.0,Closed,2024-04-29
ORD-014615,2,PRD-00618,473,79.99,0.0,Closed,2024-04-29
ORD-014616,1,PRD-00181,1,236.76,0.0,Superseded,2024-01-15
ORD-014616,1,PRD-00181,51,236.76,0.0,Closed,2024-01-26
ORD-014616,2,PRD-00300,385,275.92,0.0,Closed,2024-01-26
ORD-014617,1,PRD-00463,170,318.72,0.05,Closed,2024-04-07
ORD-014617,2,PRD-01335,500,142.42,0.0,Closed,2024-04-07
ORD-014617,3,PRD-01275,370,203.41,0.0,Closed,2024-04-07
ORD-014618,1,PRD-01128,495,141.07,0.0,Closed,2024-01-17
ORD-014618,2,PRD-01346,108,395.26,0.0,Closed,2024-01-17
ORD-014619,1,PRD-00811,210,232.81,0.0,Closed,2023-12-22
ORD-014620,1,PRD-01092,417,140.7,0.0,Closed,2024-05-10
ORD-014621,1,PRD-00356,388,170.39,0.0,Closed,2024-02-13
ORD-014621,2,PRD-00008,237,235.52,0.0,Closed,2024-02-13
ORD-014622,1,PRD-01273,355,22.15,0.05,Closed,2024-05-22
ORD-014623,1,PRD-00208,454,167.19,0.0,Closed,2023-10-04
ORD-014624,1,PRD-01360,50,58.49,0.0,Closed,2024-06-29
ORD-014625,1,PRD-00346,458,210.36,0.0,Open,2023-10-21
ORD-014625,2,PRD-00611,294,274.95,0.0,Closed,2023-10-21
ORD-014625,3,PRD-00063,62,325.88,0.1,Closed,2023-10-21
ORD-014626,1,PRD-00107,303,33.25,0.0,Closed,2023-10-29
ORD-014626,2,PRD-00750,196,328.84,0.05,Closed,2023-10-29
ORD-014627,1,PRD-00468,174,398.46,0.0,Superseded,2023-12-15
ORD-014627,1,PRD-00468,362,398.46,0.0,Open,2023-12-29
ORD-014627,2,PRD-00477,385,331.56,0.0,Closed,2023-12-29
ORD-014628,1,PRD-01320,77,231.63,0.0,Closed,2024-05-30
ORD-014629,1,PRD-01364,354,192.43,0.05,Closed,2024-04-03
ORD-014629,2,PRD-00563,316,256.27,0.1,Closed,2024-04-03
ORD-014629,3,PRD-00976,416,287.92,0.0,Closed,2024-04-03
ORD-014630,1,PRD-01369,462,212.94,0.1,Closed,2023-12-11
ORD-014630,2,PRD-00606,301,231.55,0.0,Closed,2023-12-11
ORD-014631,1,PRD-01123,415,180.66,0.0,Closed,2024-06-24
ORD-014631,2,PRD-00751,172,189.22,0.1,Superseded,2024-06-17
ORD-014631,2,PRD-00751,205,189.22,0.1,Closed,2024-06-24
ORD-014632,1,PRD-00572,392,52.33,0.0,Closed,2023-11-15
ORD-014633,1,PRD-01251,19,296.93,0.05,Closed,2024-06-24
ORD-014634,1,PRD-00775,478,174.65,0.05,Closed,2023-10-31
ORD-014634,2,PRD-00343,408,46.95,0.1,Closed,2023-10-31
ORD-014635,1,PRD-00922,220,191.06,0.0,Closed,2024-03-10
ORD-014635,2,PRD-00327,17,143.71,0.05,Closed,2024-03-10
ORD-014636,1,PRD-00401,131,114.8,0.1,Closed,2024-02-27
ORD-014636,2,PRD-00382,408,58.46,0.0,Open,2024-02-27
ORD-014636,3,PRD-00739,291,232.6,0.05,Closed,2024-02-27
ORD-014637,1,PRD-00981,329,272.5,0.05,Closed,2023-10-31
ORD-014638,1,PRD-00920,79,315.24,0.1,Open,2024-01-14
ORD-014639,1,PRD-00519,251,318.81,0.1,Closed,2023-12-03
ORD-014640,1,PRD-00723,431,286.54,0.0,Closed,2024-02-02
ORD-014641,1,PRD-00526,337,315.03,0.05,Closed,2024-06-18
ORD-014641,2,PRD-00039,247,297.76,0.0,Closed,2024-06-18
ORD-014642,1,PRD-00908,125,39.7,0.0,Closed,2023-11-06
ORD-014642,2,PRD-00819,137,15.66,0.05,Closed,2023-11-06
ORD-014643,1,PRD-01165,462,45.84,0.0,Closed,2023-12-28
ORD-014643,2,PRD-01215,314,223.17,0.0,Open,2023-12-28
ORD-014644,1,PRD-01005,399,170.68,0.0,Closed,2024-04-26
ORD-014645,1,PRD-00239,346,140.9,0.0,Closed,2024-03-29
ORD-014646,1,PRD-00190,79,41.44,0.0,Closed,2024-04-18
ORD-014646,2,PRD-01430,309,154.16,0.0,Superseded,2024-04-10
ORD-014646,2,PRD-01430,165,154.16,0.0,Closed,2024-04-18
ORD-014647,1,PRD-01330,348,282.21,0.1,Closed,2023-10-21
ORD-014647,2,PRD-00580,174,395.45,0.05,Closed,2023-10-21
ORD-014648,1,PRD-01275,8,147.14,0.0,Closed,2024-02-05
ORD-014648,2,PRD-00528,16,77.24,0.15,Closed,2024-02-05
ORD-014649,1,PRD-01478,191,334.05,0.0,Closed,2023-10-16
ORD-014649,2,PRD-01093,499,156.98,0.05,Closed,2023-10-16
ORD-014649,3,PRD-00491,318,236.55,0.05,Closed,2023-10-16
ORD-014650,1,PRD-00909,243,79.39,0.1,Closed,2024-03-04
ORD-014651,1,PRD-00808,146,158.73,0.0,Closed,2024-05-16
ORD-014651,2,PRD-00769,211,371.0,0.0,Closed,2024-05-16
ORD-014652,1,PRD-00468,121,275.74,0.0,Closed,2024-05-13
ORD-014652,2,PRD-00232,306,93.78,0.0,Superseded,2024-05-09
ORD-014652,2,PRD-00232,265,93.78,0.0,Closed,2024-05-13
ORD-014653,1,PRD-01334,430,151.97,0.0,Closed,2023-11-18
ORD-014654,1,PRD-00982,285,133.07,0.0,Closed,2023-12-24
ORD-014655,1,PRD-01258,43,336.26,0.0,Closed,2024-05-27
ORD-014656,1,PRD-01107,414,239.02,0.0,Closed,2024-03-08
ORD-014656,2,PRD-00636,397,131.89,0.1,Closed,2024-03-08
ORD-014656,3,PRD-00602,123,115.93,0.0,Closed,2024-03-08
ORD-014657,1,PRD-01133,223,35.08,0.0,Closed,2024-03-14
ORD-014658,1,PRD-00296,199,367.98,0.1,Closed,2023-11-10
ORD-014659,1,PRD-00371,165,270.58,0.05,Closed,2023-11-23
ORD-014659,2,PRD-01178,448,229.08,0.0,Closed,2023-11-23
ORD-014659,3,PRD-00737,202,254.39,0.1,Closed,2023-11-23
ORD-014660,1,PRD-00863,376,269.99,0.0,Open,2023-12-29
ORD-014660,2,PRD-01057,259,356.14,0.0,Closed,2023-12-29
ORD-014661,1,PRD-00296,422,370.93,0.1,Closed,2023-10-18
ORD-014662,1,PRD-01106,214,240.93,0.1,Closed,2024-01-01
ORD-014662,2,PRD-00655,121,123.66,0.0,Closed,2024-01-01
ORD-014663,1,PRD-00432,429,253.09,0.0,Closed,2024-02-26
ORD-014664,1,PRD-01255,157,125.27,0.0,Closed,2023-10-18
ORD-014665,1,PRD-00299,247,347.4,0.0,Closed,2023-11-24
ORD-014665,2,PRD-00654,152,331.52,0.0,Closed,2023-11-24
ORD-014665,3,PRD-00348,241,239.06,0.0,Closed,2023-11-24
ORD-014666,1,PRD-00797,97,307.27,0.15,Open,2023-10-06
ORD-014666,2,PRD-01252,206,206.45,0.0,Closed,2023-10-06
ORD-014667,1,PRD-00514,76,364.04,0.0,Closed,2023-12-30
ORD-014668,1,PRD-01101,30,55.32,0.0,Closed,2023-11-04
ORD-014669,1,PRD-00749,459,263.86,0.0,Closed,2023-11-28
ORD-014669,2,PRD-00669,100,16.02,0.1,Superseded,2023-11-20
ORD-014669,2,PRD-00669,289,16.02,0.1,Closed,2023-11-28
ORD-014669,3,PRD-01164,28,194.89,0.0,Closed,2023-11-28
ORD-014670,1,PRD-00845,405,272.56,0.0,Closed,2024-02-25
ORD-014670,2,PRD-00018,122,257.29,0.1,Closed,2024-02-25
ORD-014670,3,PRD-00660,397,234.15,0.0,Superseded,2024-02-12
ORD-014670,3,PRD-00660,423,234.15,0.0,Closed,2024-02-25
ORD-014671,1,PRD-01120,52,256.98,0.1,Closed,2024-02-22
ORD-014672,1,PRD-00386,260,261.1,0.0,Closed,2024-01-11
ORD-014673,1,PRD-01174,243,341.65,0.0,Closed,2024-06-01
ORD-014674,1,PRD-01413,479,180.42,0.0,Closed,2024-04-05
ORD-014675,1,PRD-00330,271,331.76,0.0,Closed,2024-05-17
ORD-014675,2,PRD-01239,395,313.38,0.0,Closed,2024-05-17
ORD-014676,1,PRD-00427,223,390.46,0.15,Closed,2024-03-29
ORD-014677,1,PRD-01202,142,163.81,0.05,Closed,2023-12-24
ORD-014678,1,PRD-00531,415,307.64,0.1,Closed,2024-02-24
ORD-014678,2,PRD-00995,248,227.41,0.1,Closed,2024-02-24
ORD-014679,1,PRD-01372,229,123.36,0.05,Closed,2024-02-28
ORD-014679,2,PRD-00800,80,78.51,0.0,Closed,2024-02-28
ORD-014680,1,PRD-01024,107,115.59,0.1,Closed,2023-10-31
ORD-014680,2,PRD-01282,14,144.53,0.0,Closed,2023-10-31
ORD-014681,1,PRD-01287,289,37.83,0.0,Closed,2024-06-30
ORD-014682,1,PRD-01384,35,230.82,0.0,Closed,2023-11-11
ORD-014682,2,PRD-01036,263,150.78,0.0,Closed,2023-11-11
ORD-014683,1,PRD-00854,330,380.54,0.0,Closed,2023-12-01
ORD-014684,1,PRD-01251,240,94.58,0.1,Closed,2024-01-29
ORD-014685,1,PRD-01026,370,183.51,0.05,Closed,2024-05-14
ORD-014685,2,PRD-00071,268,241.24,0.0,Open,2024-05-14
ORD-014685,3,PRD-01315,168,298.18,0.0,Closed,2024-05-14
ORD-014686,1,PRD-01308,109,149.47,0.15,Closed,2023-12-04
ORD-014687,1,PRD-00644,273,33.31,0.0,Closed,2024-06-18
ORD-014687,2,PRD-00560,130,277.17,0.0,Closed,2024-06-18
ORD-014687,3,PRD-00499,194,170.16,0.0,Closed,2024-06-18
ORD-014688,1,PRD-00261,166,212.67,0.0,Closed,2024-01-14
ORD-014688,2,PRD-00189,136,71.9,0.0,Open,2024-01-14
ORD-014688,3,PRD-00701,128,126.29,0.0,Closed,2024-01-14
ORD-014689,1,PRD-00685,168,123.99,0.0,Closed,2023-10-16
ORD-014689,2,PRD-00848,415,98.57,0.15,Closed,2023-10-16
ORD-014689,3,PRD-00037,180,183.77,0.0,Closed,2023-10-16
ORD-014690,1,PRD-00212,268,347.4,0.1,Closed,2023-11-20
ORD-014690,2,PRD-00914,293,165.77,0.15,Closed,2023-11-20
ORD-014691,1,PRD-01389,396,227.76,0.0,Closed,2023-12-27
ORD-014692,1,PRD-01045,6,347.72,0.1,Closed,2024-03-05
ORD-014693,1,PRD-00207,242,91.62,0.0,Closed,2024-01-12
ORD-014693,2,PRD-00803,398,277.19,0.0,Closed,2024-01-12
ORD-014694,1,PRD-01147,162,54.93,0.0,Open,2023-11-05
ORD-014694,2,PRD-00916,157,397.58,0.0,Open,2023-11-05
ORD-014695,1,PRD-00843,63,346.8,0.0,Closed,2023-12-21
ORD-014696,1,PRD-01003,233,16.93,0.0,Closed,2024-06-19
ORD-014697,1,PRD-01372,228,221.05,0.0,Closed,2024-03-26
ORD-014698,1,PRD-00365,327,76.18,0.0,Closed,2024-05-09
ORD-014698,2,PRD-00849,238,248.73,0.15,Open,2024-05-09
ORD-014699,1,PRD-00096,376,309.68,0.0,Closed,2024-04-15
ORD-014699,2,PRD-00457,266,194.2,0.1,Closed,2024-04-15
ORD-014699,3,PRD-00029,88,240.68,0.0,Closed,2024-04-15
ORD-014700,1,PRD-00044,359,362.66,0.0,Closed,2023-11-11
ORD-014700,2,PRD-00377,495,57.15,0.05,Closed,2023-11-11
ORD-014701,1,PRD-00619,385,24.67,0.05,Closed,2023-12-14
ORD-014702,1,PRD-01189,134,299.81,0.0,Closed,2023-11-15
