warehouse_id,shipment_id,order_id,line_id,quantity
WH-17,109672,ORD-014858,1,210
WH-17,109673,ORD-014858,1,207
WH-17,109674,ORD-014858,1,-223
WH-17,109675,ORD-014858,2,262
WH-17,109676,ORD-014858,3,43
WH-11,23591,ORD-014859,1,278
WH-11,23592,ORD-014859,1,145
WH-11,23593,ORD-014860,1,111
WH-11,23594,ORD-014860,2,113
WH-11,23595,ORD-014860,2,82
WH-05,124770,ORD-014861,1,318
WH-13,41992,ORD-014862,1,255
WH-13,41993,ORD-014862,2,490
WH-13,41994,ORD-014862,2,-199
WH-09,197411,ORD-014863,1,349
WH-11,23596,ORD-014864,1,188
WH-08,7682,ORD-014865,1,137
WH-02,106561,ORD-014866,1,275
WH-18,125957,ORD-014867,1,173
WH-18,125958,ORD-014867,1,200
WH-18,125959,ORD-014867,2,143
WH-18,125960,ORD-014867,2,32
WH-18,125961,ORD-014867,3,25
WH-18,125962,ORD-014867,3,30
WH-12,108382,ORD-014868,1,194
WH-12,108383,ORD-014868,2,79
WH-12,108384,ORD-014868,2,93
WH-12,108385,ORD-014868,3,145
WH-05,124771,ORD-014869,1,218
WH-08,7683,ORD-014870,1,83
WH-06,118612,ORD-014871,1,292
WH-08,7684,ORD-014872,1,354
WH-08,7685,ORD-014873,1,131
WH-08,7686,ORD-014873,1,107
WH-08,7687,ORD-014873,2,89
WH-17,109677,ORD-014874,1,105
WH-17,109678,ORD-014874,1,116
WH-17,109679,ORD-014874,2,251
WH-17,109680,ORD-014874,2,204
WH-13,41995,ORD-014875,1,159
WH-13,41996,ORD-014875,1,57
WH-12,108386,ORD-014876,1,95
WH-12,108387,ORD-014876,1,84
WH-12,108388,ORD-014876,1,-43
WH-12,108389,ORD-014876,2,194
WH-12,108390,ORD-014876,2,190
WH-16,15523,ORD-014877,1,214
WH-16,15524,ORD-014877,1,182
WH-08,7688,ORD-014878,1,249
WH-08,7689,ORD-014878,2,92
WH-07,7037,ORD-014879,1,123
WH-07,7038,ORD-014879,1,45
WH-11,23597,ORD-014880,1,94
WH-11,23598,ORD-014880,1,73
WH-11,23599,ORD-014880,2,149
WH-11,23600,ORD-014880,2,-149
WH-10,4540,ORD-014881,1,491
WH-10,4541,ORD-014881,2,139
WH-02,106562,ORD-014882,1,150
WH-02,106563,ORD-014882,1,192
WH-02,106564,ORD-014882,1,152
WH-02,106565,ORD-014882,2,299
WH-10,4542,ORD-014883,1,165
WH-10,4543,ORD-014883,2,454
WH-06,118613,ORD-014884,1,157
WH-08,7690,ORD-014885,1,153
WH-13,41997,ORD-014886,1,253
WH-13,41998,ORD-014886,1,65
WH-16,15525,ORD-014887,1,121
WH-16,15526,ORD-014887,1,176
WH-16,15527,ORD-014887,1,68
WH-16,15528,ORD-014887,2,343
WH-15,172969,ORD-014888,1,308
WH-15,172970,ORD-014888,2,462
WH-14,160044,ORD-014889,1,209
WH-14,160045,ORD-014889,1,-209
WH-14,160046,ORD-014889,2,37
WH-01,156471,ORD-014890,1,245
WH-01,156472,ORD-014890,1,189
WH-03,84708,ORD-014891,1,108
WH-05,124772,ORD-014892,1,25
WH-05,124773,ORD-014892,1,26
WH-05,124774,ORD-014892,1,18
WH-05,124775,ORD-014892,2,255
WH-05,124776,ORD-014892,2,130
WH-05,124777,ORD-014892,3,29
WH-05,124778,ORD-014892,3,16
WH-05,124779,ORD-014893,1,341
WH-05,124780,ORD-014893,1,150
WH-03,84709,ORD-014894,1,85
WH-17,109681,ORD-014895,1,245
WH-14,160047,ORD-014896,1,3
WH-14,160048,ORD-014896,1,2
WH-14,160049,ORD-014896,2,323
WH-14,160050,ORD-014896,3,500
WH-08,7691,ORD-014897,1,310
WH-18,125963,ORD-014898,1,272
WH-18,125964,ORD-014898,2,467
WH-18,125965,ORD-014898,3,82
WH-18,125966,ORD-014898,3,111
WH-08,7692,ORD-014899,1,10
WH-08,7693,ORD-014899,2,277
WH-12,108391,ORD-014900,1,408
WH-12,108392,ORD-014900,2,451
WH-12,108393,ORD-014900,2,-141
WH-12,108394,ORD-014900,3,252
WH-10,4544,ORD-014901,1,158
WH-13,41999,ORD-014902,1,128
WH-09,197412,ORD-014903,1,127
WH-09,197413,ORD-014903,1,130
WH-16,15529,ORD-014904,1,170
WH-14,160051,ORD-014905,1,20
WH-14,160052,ORD-014905,1,-20
WH-14,160053,ORD-014905,2,138
WH-15,172971,ORD-014906,1,136
WH-15,172972,ORD-014906,1,153
WH-15,172973,ORD-014906,2,372
WH-02,106566,ORD-014907,1,449
WH-02,106567,ORD-014907,2,52
WH-02,106568,ORD-014907,3,366
WH-09,197414,ORD-014908,1,97
WH-08,7694,ORD-014909,1,305
WH-08,7695,ORD-014909,1,189
WH-13,42000,ORD-014910,1,359
WH-13,42001,ORD-014910,1,121
WH-13,42002,ORD-014910,2,335
WH-13,42003,ORD-014910,3,138
WH-11,23601,ORD-014911,1,292
WH-13,42004,ORD-014912,1,90
WH-13,42005,ORD-014912,2,406
WH-13,42006,ORD-014912,3,70
WH-06,118614,ORD-014913,1,263
WH-06,118615,ORD-014913,1,115
WH-06,118616,ORD-014913,2,333
WH-06,118617,ORD-014913,2,-161
WH-13,42007,ORD-014914,1,325
WH-13,42008,ORD-014914,1,73
WH-13,42009,ORD-014915,1,134
WH-13,42010,ORD-014915,2,403
WH-14,160054,ORD-014916,1,130
WH-05,124781,ORD-014917,1,58
WH-09,197415,ORD-014918,1,19
WH-03,84710,ORD-014919,1,63
WH-10,4545,ORD-014920,1,33
WH-10,4546,ORD-014920,1,29
WH-05,124782,ORD-014921,1,357
WH-05,124783,ORD-014921,2,212
WH-05,124784,ORD-014921,3,178
WH-05,124785,ORD-014921,3,94
WH-05,124786,ORD-014921,3,-95
WH-13,42011,ORD-014922,1,243
WH-13,42012,ORD-014922,1,200
WH-13,42013,ORD-014922,2,39
WH-13,42014,ORD-014922,3,299
WH-12,108395,ORD-014923,1,364
WH-11,23602,ORD-014924,1,345
WH-09,197416,ORD-014925,1,208
WH-09,197417,ORD-014925,2,289
WH-13,42015,ORD-014926,1,33
WH-04,119325,ORD-014927,1,284
WH-05,124787,ORD-014928,1,156
WH-11,23603,ORD-014929,1,344
WH-11,23604,ORD-014929,2,198
WH-11,23605,ORD-014929,2,263
WH-17,109682,ORD-014930,1,46
WH-01,156473,ORD-014931,1,6
WH-01,156474,ORD-014931,1,3
WH-18,125967,ORD-014932,1,144
WH-18,125968,ORD-014932,1,-54
WH-09,197418,ORD-014933,1,333
WH-09,197419,ORD-014933,1,144
WH-08,7696,ORD-014934,1,214
WH-08,7697,ORD-014934,2,318
WH-17,109683,ORD-014935,1,282
WH-17,109684,ORD-014935,2,23
WH-17,109685,ORD-014935,2,11
WH-04,119326,ORD-014936,1,328
WH-04,119327,ORD-014936,2,159
WH-04,119328,ORD-014936,2,128
WH-05,124788,ORD-014937,1,148
WH-05,124789,ORD-014937,2,351
WH-16,15530,ORD-014938,1,329
WH-17,109686,ORD-014939,1,445
WH-17,109687,ORD-014939,2,210
WH-17,109688,ORD-014939,2,259
WH-17,109689,ORD-014939,3,230
WH-17,109690,ORD-014939,3,237
WH-17,109691,ORD-014939,3,137
WH-06,118618,ORD-014940,1,268
WH-16,15531,ORD-014941,1,93
WH-16,15532,ORD-014941,1,-93
WH-12,108396,ORD-014942,1,149
WH-12,108397,ORD-014942,1,133
WH-12,108398,ORD-014942,2,94
WH-12,108399,ORD-014942,3,284
WH-15,172974,ORD-014943,1,253
WH-15,172975,ORD-014943,1,210
WH-07,7039,ORD-014944,1,97
WH-07,7040,ORD-014944,1,22
WH-07,7041,ORD-014944,2,426
WH-07,7042,ORD-014944,3,197
WH-18,125969,ORD-014945,1,55
WH-18,125970,ORD-014945,1,23
WH-18,125971,ORD-014945,1,23
WH-18,125972,ORD-014945,2,156
WH-18,125973,ORD-014945,2,130
WH-18,125974,ORD-014945,3,415
WH-14,160055,ORD-014946,1,191
WH-14,160056,ORD-014946,2,126
WH-14,160057,ORD-014946,2,25
WH-08,7698,ORD-014947,1,382
WH-17,109692,ORD-014948,1,490
WH-16,15533,ORD-014949,1,334
WH-16,15534,ORD-014949,2,428
WH-16,15535,ORD-014949,2,-428
WH-16,15536,ORD-014949,3,183
WH-03,84711,ORD-014950,1,197
WH-03,84712,ORD-014950,1,99
WH-03,84713,ORD-014950,2,385
WH-01,156475,ORD-014951,1,179
WH-01,156476,ORD-014951,1,214
WH-08,7699,ORD-014952,1,213
WH-08,7700,ORD-014952,2,40
WH-08,7701,ORD-014952,2,18
WH-08,7702,ORD-014952,2,10
WH-08,7703,ORD-014952,3,21
WH-08,7704,ORD-014952,3,-21
WH-08,7705,ORD-014952,3,5
WH-08,7706,ORD-014953,1,168
WH-08,7707,ORD-014953,1,147
WH-06,118619,ORD-014954,1,36
WH-06,118620,ORD-014954,1,31
WH-01,156477,ORD-014955,1,193
WH-01,156478,ORD-014955,2,24
WH-01,156479,ORD-014955,2,17
WH-01,156480,ORD-014955,2,12
WH-15,172976,ORD-014956,1,267
WH-15,172977,ORD-014956,1,-267
WH-15,172978,ORD-014956,2,195
WH-16,15537,ORD-014957,1,150
WH-16,15538,ORD-014957,1,-59
WH-16,15539,ORD-014957,2,50
WH-16,15540,ORD-014957,2,24
WH-16,15541,ORD-014957,3,367
WH-16,15542,ORD-014957,3,-98
WH-16,15543,ORD-014957,3,68
WH-10,4547,ORD-014958,1,20
WH-03,84714,ORD-014959,1,8
WH-03,84715,ORD-014959,1,4
WH-18,125975,ORD-014960,1,183
WH-18,125976,ORD-014960,2,28
WH-18,125977,ORD-014960,2,15
WH-15,172979,ORD-014961,1,124
WH-16,15544,ORD-014962,1,357
WH-17,109693,ORD-014963,1,41
WH-17,109694,ORD-014963,1,27
WH-10,4548,ORD-014964,1,461
WH-10,4549,ORD-014964,1,-105
WH-03,84716,ORD-014965,1,98
WH-07,7043,ORD-014966,1,103
WH-07,7044,ORD-014966,1,95
WH-11,23606,ORD-014967,1,22
WH-11,23607,ORD-014967,1,16
WH-11,23608,ORD-014967,1,-38
WH-11,23609,ORD-014967,2,163
WH-12,108400,ORD-014968,1,45
WH-14,160058,ORD-014969,1,206
WH-14,160059,ORD-014969,1,289
WH-14,160060,ORD-014969,1,124
WH-03,84717,ORD-014970,1,189
WH-03,84718,ORD-014970,1,248
WH-14,160061,ORD-014971,1,287
WH-10,4550,ORD-014972,1,203
WH-10,4551,ORD-014972,2,386
WH-07,7045,ORD-014973,1,49
WH-07,7046,ORD-014973,2,399
WH-07,7047,ORD-014973,3,99
WH-10,4552,ORD-014974,1,352
WH-10,4553,ORD-014974,2,81
WH-07,7048,ORD-014975,1,184
WH-07,7049,ORD-014975,2,186
WH-07,7050,ORD-014975,2,165
WH-04,119329,ORD-014976,1,102
WH-04,119330,ORD-014976,2,54
WH-04,119331,ORD-014976,2,56
WH-17,109695,ORD-014977,1,207
WH-02,106569,ORD-014978,1,265
WH-09,197420,ORD-014979,1,117
WH-09,197421,ORD-014979,1,122
WH-09,197422,ORD-014979,2,116
WH-09,197423,ORD-014979,2,93
WH-09,197424,ORD-014979,2,50
WH-09,197425,ORD-014979,3,244
WH-12,108401,ORD-014980,1,500
WH-12,108402,ORD-014980,2,103
WH-16,15545,ORD-014981,1,471
WH-16,15546,ORD-014982,1,26
WH-16,15547,ORD-014982,2,66
WH-16,15548,ORD-014982,3,141
WH-08,7708,ORD-014983,1,26
WH-08,7709,ORD-014983,2,384
WH-16,15549,ORD-014984,1,162
WH-16,15550,ORD-014984,2,228
WH-03,84719,ORD-014985,1,80
WH-02,106570,ORD-014986,1,199
WH-02,106571,ORD-014986,2,71
WH-02,106572,ORD-014986,2,31
WH-18,125978,ORD-014987,1,285
WH-01,156481,ORD-014988,1,375
WH-09,197426,ORD-014989,1,291
WH-09,197427,ORD-014989,2,324
WH-09,197428,ORD-014989,2,85
WH-14,160062,ORD-014990,1,173
WH-12,108403,ORD-014991,1,329
WH-12,108404,ORD-014991,1,57
WH-15,172980,ORD-014992,1,264
WH-15,172981,ORD-014992,1,158
WH-14,160063,ORD-014993,1,436
WH-03,84720,ORD-014994,1,197
WH-03,84721,ORD-014994,1,240
WH-11,23610,ORD-014995,1,440
WH-17,109696,ORD-014996,1,292
WH-17,109697,ORD-014996,2,224
WH-17,109698,ORD-014997,1,196
WH-17,109699,ORD-014997,1,172
WH-12,108405,ORD-014998,1,268
WH-12,108406,ORD-014998,1,-60
WH-11,23611,ORD-014999,1,149
WH-11,23612,ORD-014999,2,381
WH-11,23613,ORD-014999,2,141
WH-18,125979,ORD-015000,1,189
WH-18,125980,ORD-015000,2,250
WH-18,125981,ORD-015000,2,150
WH-05,124790,ORD-015001,1,256
WH-05,124791,ORD-015001,2,153
WH-05,124792,ORD-015001,2,89
WH-15,172982,ORD-015002,1,110
WH-15,172983,ORD-015002,1,90
WH-10,4554,ORD-015003,1,493
WH-10,4555,ORD-015003,2,270
WH-01,156482,ORD-015004,1,41
WH-12,108407,ORD-015005,1,117
WH-12,108408,ORD-015005,2,105
WH-12,108409,ORD-015005,2,145
WH-15,172984,ORD-015006,1,56
WH-04,119332,ORD-015007,1,154
WH-04,119333,ORD-015007,2,361
WH-04,119334,ORD-015007,2,-88
WH-16,15551,ORD-015008,1,353
WH-15,172985,ORD-015009,1,30
WH-08,7710,ORD-015010,1,20
WH-08,7711,ORD-015010,2,429
WH-08,7712,ORD-015010,2,-135
WH-04,119335,ORD-015011,1,366
WH-04,119336,ORD-015011,2,145
WH-02,106573,ORD-015012,1,266
WH-02,106574,ORD-015012,1,-266
WH-02,106575,ORD-015013,1,47
WH-02,106576,ORD-015013,1,43
WH-10,4556,ORD-015014,1,318
WH-11,23614,ORD-015015,1,439
WH-11,23615,ORD-015015,1,134
WH-08,7713,ORD-015016,1,372
WH-02,106577,ORD-015017,1,385
WH-02,106578,ORD-015017,1,-159
WH-04,119337,ORD-015018,1,13
WH-04,119338,ORD-015018,2,67
WH-04,119339,ORD-015018,2,42
WH-04,119340,ORD-015018,2,-61
WH-15,172986,ORD-015019,1,26
WH-06,118621,ORD-015020,1,101
WH-06,118622,ORD-015020,2,159
WH-06,118623,ORD-015020,2,86
WH-06,118624,ORD-015020,2,91
WH-02,106579,ORD-015021,1,8
WH-02,106580,ORD-015021,1,3
WH-02,106581,ORD-015021,1,-7
WH-02,106582,ORD-015021,2,9
WH-02,106583,ORD-015021,2,3
WH-16,15552,ORD-015022,1,231
WH-16,15553,ORD-015022,2,196
WH-16,15554,ORD-015022,3,448
WH-13,42016,ORD-015023,1,440
WH-13,42017,ORD-015023,2,287
WH-13,42018,ORD-015023,2,72
WH-17,109700,ORD-015024,1,304
WH-17,109701,ORD-015024,1,74
WH-18,125982,ORD-015025,1,251
WH-18,125983,ORD-015025,1,-61
WH-18,125984,ORD-015025,2,273
WH-18,125985,ORD-015025,2,200
WH-12,108410,ORD-015026,1,261
WH-12,108411,ORD-015026,1,212
WH-12,108412,ORD-015026,2,210
WH-12,108413,ORD-015026,2,260
WH-13,42019,ORD-015027,1,177
WH-13,42020,ORD-015027,1,-177
WH-13,42021,ORD-015027,2,48
WH-13,42022,ORD-015028,1,391
WH-13,42023,ORD-015028,2,114
WH-13,42024,ORD-015028,3,139
WH-13,42025,ORD-015028,3,68
WH-12,108414,ORD-015029,1,372
WH-13,42026,ORD-015030,1,386
WH-18,125986,ORD-015031,1,103
WH-18,125987,ORD-015031,1,-22
WH-18,125988,ORD-015031,2,294
WH-09,197429,ORD-015032,1,248
WH-15,172987,ORD-015033,1,91
WH-15,172988,ORD-015033,1,81
WH-12,108415,ORD-015034,1,440
WH-12,108416,ORD-015034,1,-114
WH-07,7051,ORD-015035,1,393
WH-07,7052,ORD-015035,2,9
WH-16,15555,ORD-015036,1,477
WH-12,108417,ORD-015037,1,17
WH-12,108418,ORD-015037,1,6
WH-12,108419,ORD-015037,2,69
WH-12,108420,ORD-015037,2,83
WH-12,108421,ORD-015037,3,57
WH-16,15556,ORD-015038,1,138
WH-16,15557,ORD-015038,1,156
WH-16,15558,ORD-015038,2,179
WH-16,15559,ORD-015038,2,84
WH-04,119341,ORD-015039,1,109
WH-03,84722,ORD-015040,1,250
WH-03,84723,ORD-015040,2,368
WH-03,84724,ORD-015040,3,30
WH-03,84725,ORD-015040,3,38
WH-18,125989,ORD-015041,1,215
WH-18,125990,ORD-015041,1,214
WH-18,125991,ORD-015041,2,64
WH-18,125992,ORD-015042,1,195
WH-18,125993,ORD-015042,1,-80
WH-18,125994,ORD-015042,1,30
WH-01,156483,ORD-015043,1,153
WH-01,156484,ORD-015043,1,45
WH-01,156485,ORD-015043,2,143
WH-01,156486,ORD-015043,2,94
WH-07,7053,ORD-015044,1,334
WH-07,7054,ORD-015044,2,249
WH-07,7055,ORD-015044,2,-249
WH-08,7714,ORD-015045,1,6
WH-08,7715,ORD-015045,1,2
WH-01,156487,ORD-015046,1,250
WH-10,4557,ORD-015047,1,416
WH-10,4558,ORD-015047,1,70
WH-06,118625,ORD-015048,1,380
WH-14,160064,ORD-015049,1,161
WH-14,160065,ORD-015049,2,320
WH-02,106584,ORD-015050,1,179
WH-17,109702,ORD-015051,1,221
WH-17,109703,ORD-015051,2,64
WH-17,109704,ORD-015051,2,61
WH-17,109705,ORD-015051,3,106
WH-11,23616,ORD-015052,1,62
WH-11,23617,ORD-015052,2,46
WH-14,160066,ORD-015053,1,360
WH-15,172989,ORD-015054,1,460
WH-04,119342,ORD-015055,1,451
WH-04,119343,ORD-015055,1,74
WH-04,119344,ORD-015055,2,174
WH-13,42027,ORD-015056,1,469
WH-13,42028,ORD-015056,2,290
WH-09,197430,ORD-015057,1,45
WH-09,197431,ORD-015057,1,52
WH-09,197432,ORD-015057,1,30
WH-07,7056,ORD-015058,1,87
WH-01,156488,ORD-015059,1,245
WH-01,156489,ORD-015059,1,107
WH-06,118626,ORD-015060,1,51
WH-06,118627,ORD-015060,1,36
WH-04,119345,ORD-015061,1,9
WH-04,119346,ORD-015061,2,354
WH-10,4559,ORD-015062,1,266
WH-10,4560,ORD-015062,1,131
WH-10,4561,ORD-015062,2,320
WH-05,124793,ORD-015063,1,95
WH-05,124794,ORD-015063,1,31
WH-05,124795,ORD-015063,2,125
WH-16,15560,ORD-015064,1,261
WH-16,15561,ORD-015064,2,132
WH-16,15562,ORD-015064,2,27
WH-13,42029,ORD-015065,1,281
WH-13,42030,ORD-015065,1,111
WH-13,42031,ORD-015065,2,402
WH-06,118628,ORD-015066,1,178
WH-03,84726,ORD-015067,1,223
WH-03,84727,ORD-015067,2,340
WH-03,84728,ORD-015067,3,359
WH-06,118629,ORD-015068,1,430
WH-07,7057,ORD-015069,1,335
WH-07,7058,ORD-015069,2,140
WH-07,7059,ORD-015069,2,166
WH-17,109706,ORD-015070,1,365
WH-17,109707,ORD-015070,2,361
WH-16,15563,ORD-015071,1,374
WH-09,197433,ORD-015072,1,167
WH-09,197434,ORD-015072,1,121
WH-18,125995,ORD-015073,1,472
WH-09,197435,ORD-015074,1,220
WH-09,197436,ORD-015075,1,460
WH-09,197437,ORD-015075,2,42
WH-09,197438,ORD-015075,2,25
WH-03,84729,ORD-015076,1,448
WH-07,7060,ORD-015077,1,416
WH-01,156490,ORD-015078,1,184
WH-01,156491,ORD-015078,1,243
WH-01,156492,ORD-015079,1,364
WH-01,156493,ORD-015079,2,356
WH-02,106585,ORD-015080,1,269
WH-05,124796,ORD-015081,1,241
WH-05,124797,ORD-015081,2,6
WH-05,124798,ORD-015081,3,42
WH-05,124799,ORD-015081,3,48
WH-10,4562,ORD-015082,1,239
WH-10,4563,ORD-015082,1,42
WH-02,106586,ORD-015083,1,452
WH-02,106587,ORD-015083,2,93
WH-04,119347,ORD-015084,1,451
WH-04,119348,ORD-015084,2,362
WH-04,119349,ORD-015084,3,228
WH-09,197439,ORD-015085,1,241
WH-09,197440,ORD-015085,2,28
WH-09,197441,ORD-015085,2,21
WH-04,119350,ORD-015086,1,284
WH-04,119351,ORD-015086,1,176
WH-05,124800,ORD-015087,1,468
WH-07,7061,ORD-015088,1,294
WH-07,7062,ORD-015088,1,201
WH-07,7063,ORD-015088,2,130
WH-07,7064,ORD-015088,3,472
WH-05,124801,ORD-015089,1,424
WH-05,124802,ORD-015089,2,49
WH-04,119352,ORD-015090,1,308
WH-01,156494,ORD-015091,1,258
WH-01,156495,ORD-015091,1,242
WH-01,156496,ORD-015091,2,248
WH-15,172990,ORD-015092,1,178
WH-16,15564,ORD-015093,1,448
WH-16,15565,ORD-015093,2,253
WH-16,15566,ORD-015094,1,311
WH-16,15567,ORD-015094,2,205
WH-16,15568,ORD-015094,2,119
WH-07,7065,ORD-015095,1,80
WH-07,7066,ORD-015095,1,69
WH-08,7716,ORD-015096,1,23
WH-15,172991,ORD-015097,1,486
WH-15,172992,ORD-015097,2,255
WH-03,84730,ORD-015098,1,180
WH-11,23618,ORD-015099,1,211
WH-17,109708,ORD-015100,1,465
WH-17,109709,ORD-015100,2,204
WH-11,23619,ORD-015101,1,116
WH-11,23620,ORD-015101,1,75
WH-11,23621,ORD-015101,2,308
WH-11,23622,ORD-015101,3,104
WH-12,108422,ORD-015102,1,40
WH-12,108423,ORD-015102,2,43
WH-02,106588,ORD-015103,1,162
WH-02,106589,ORD-015103,1,152
WH-13,42032,ORD-015104,1,65
WH-13,42033,ORD-015104,1,63
WH-13,42034,ORD-015104,2,139
WH-13,42035,ORD-015104,2,172
WH-13,42036,ORD-015104,2,-157
WH-05,124803,ORD-015105,1,383
WH-06,118630,ORD-015106,1,351
WH-06,118631,ORD-015106,2,265
WH-06,118632,ORD-015106,2,88
WH-12,108424,ORD-015107,1,122
WH-12,108425,ORD-015107,2,95
WH-12,108426,ORD-015107,2,82
WH-12,108427,ORD-015107,3,179
WH-12,108428,ORD-015108,1,267
WH-12,108429,ORD-015108,2,74
WH-12,108430,ORD-015108,2,104
WH-12,108431,ORD-015108,3,43
WH-12,108432,ORD-015108,3,53
WH-06,118633,ORD-015109,1,380
WH-16,15569,ORD-015110,1,253
WH-16,15570,ORD-015110,1,-99
WH-16,15571,ORD-015110,2,339
WH-16,15572,ORD-015110,2,115
WH-08,7717,ORD-015111,1,254
WH-03,84731,ORD-015112,1,188
WH-03,84732,ORD-015112,1,119
WH-10,4564,ORD-015113,1,496
WH-01,156497,ORD-015114,1,220
WH-01,156498,ORD-015114,1,277
WH-01,156499,ORD-015114,1,115
WH-01,156500,ORD-015114,2,80
WH-01,156501,ORD-015114,2,80
WH-01,156502,ORD-015114,3,479
WH-13,42037,ORD-015115,1,103
WH-13,42038,ORD-015115,1,110
WH-13,42039,ORD-015115,2,95
WH-13,42040,ORD-015115,3,328
WH-15,172993,ORD-015116,1,88
WH-01,156503,ORD-015117,1,269
WH-13,42041,ORD-015118,1,348
WH-15,172994,ORD-015119,1,126
WH-03,84733,ORD-015120,1,444
WH-03,84734,ORD-015120,2,411
WH-03,84735,ORD-015120,2,110
WH-08,7718,ORD-015121,1,259
WH-10,4565,ORD-015122,1,168
WH-11,23623,ORD-015123,1,262
WH-09,197442,ORD-015124,1,148
WH-09,197443,ORD-015124,1,170
WH-09,197444,ORD-015125,1,97
WH-09,197445,ORD-015125,1,93
WH-15,172995,ORD-015126,1,203
WH-15,172996,ORD-015126,1,251
WH-15,172997,ORD-015126,2,272
WH-09,197446,ORD-015127,1,380
WH-09,197447,ORD-015127,2,374
WH-09,197448,ORD-015127,3,158
WH-06,118634,ORD-015128,1,273
WH-06,118635,ORD-015128,1,139
WH-06,118636,ORD-015128,2,173
WH-06,118637,ORD-015128,3,322
WH-09,197449,ORD-015129,1,118
WH-09,197450,ORD-015129,1,102
WH-03,84736,ORD-015130,1,72
WH-03,84737,ORD-015130,1,63
WH-03,84738,ORD-015130,1,37
WH-15,172998,ORD-015131,1,81
WH-02,106590,ORD-015132,1,233
WH-02,106591,ORD-015132,1,154
WH-02,106592,ORD-015132,2,50
WH-14,160067,ORD-015133,1,444
WH-14,160068,ORD-015133,2,64
WH-14,160069,ORD-015133,2,43
WH-14,160070,ORD-015133,3,123
WH-18,125996,ORD-015134,1,419
WH-18,125997,ORD-015134,2,248
WH-15,172999,ORD-015135,1,25
WH-15,173000,ORD-015135,1,13
WH-04,119353,ORD-015136,1,165
WH-01,156504,ORD-015137,1,277
WH-01,156505,ORD-015137,1,199
WH-12,108433,ORD-015138,1,16
WH-12,108434,ORD-015138,1,15
WH-12,108435,ORD-015138,1,8
WH-12,108436,ORD-015138,2,57
WH-14,160071,ORD-015139,1,201
WH-14,160072,ORD-015139,2,90
WH-14,160073,ORD-015139,2,38
WH-13,42042,ORD-015140,1,219
WH-17,109710,ORD-015141,1,273
WH-04,119354,ORD-015142,1,257
WH-09,197451,ORD-015143,1,230
WH-09,197452,ORD-015143,1,232
WH-09,197453,ORD-015143,2,436
WH-01,156506,ORD-015144,1,498
WH-18,125998,ORD-015145,1,248
WH-18,125999,ORD-015145,1,116
WH-18,126000,ORD-015145,2,492
WH-03,84739,ORD-015146,1,422
WH-03,84740,ORD-015146,2,25
WH-03,84741,ORD-015146,2,8
WH-04,119355,ORD-015147,1,374
WH-06,118638,ORD-015148,1,120
WH-03,84742,ORD-015149,1,19
WH-03,84743,ORD-015149,1,14
WH-03,84744,ORD-015150,1,381
WH-11,23624,ORD-015151,1,147
WH-03,84745,ORD-015152,1,257
WH-10,4566,ORD-015153,1,128
WH-10,4567,ORD-015153,1,125
WH-10,4568,ORD-015153,1,60
WH-10,4569,ORD-015153,2,259
WH-02,106593,ORD-015154,1,59
WH-02,106594,ORD-015154,1,70
WH-02,106595,ORD-015154,2,262
WH-02,106596,ORD-015154,2,233
WH-02,106597,ORD-015154,2,-127
WH-02,106598,ORD-015155,1,373
WH-02,106599,ORD-015155,1,159
WH-18,126001,ORD-015156,1,211
WH-18,126002,ORD-015156,1,200
WH-01,156507,ORD-015157,1,193
WH-13,42043,ORD-015158,1,111
WH-13,42044,ORD-015158,1,154
WH-13,42045,ORD-015158,2,96
WH-13,42046,ORD-015158,2,116
WH-13,42047,ORD-015158,3,78
WH-01,156508,ORD-015159,1,49
WH-01,156509,ORD-015159,2,138
WH-05,124804,ORD-015160,1,22
WH-05,124805,ORD-015160,1,9
WH-03,84746,ORD-015161,1,376
WH-03,84747,ORD-015161,1,90
WH-03,84748,ORD-015161,2,96
WH-17,109711,ORD-015162,1,60
WH-17,109712,ORD-015162,1,-34
WH-17,109713,ORD-015162,1,20
WH-17,109714,ORD-015162,2,142
WH-12,108437,ORD-015163,1,26
WH-12,108438,ORD-015163,2,165
WH-12,108439,ORD-015163,2,171
WH-12,108440,ORD-015163,3,77
WH-17,109715,ORD-015164,1,195
WH-17,109716,ORD-015164,1,111
WH-17,109717,ORD-015164,2,352
WH-16,15573,ORD-015165,1,181
WH-16,15574,ORD-015165,2,477
WH-16,15575,ORD-015165,3,72
WH-13,42048,ORD-015166,1,347
WH-04,119356,ORD-015167,1,128
WH-14,160074,ORD-015168,1,284
WH-14,160075,ORD-015168,1,186
WH-06,118639,ORD-015169,1,134
WH-10,4570,ORD-015170,1,350
WH-07,7067,ORD-015171,1,63
WH-07,7068,ORD-015171,1,74
WH-07,7069,ORD-015171,2,51
WH-11,23625,ORD-015172,1,89
WH-11,23626,ORD-015172,2,49
WH-01,156510,ORD-015173,1,276
WH-01,156511,ORD-015173,2,154
WH-01,156512,ORD-015173,2,-82
WH-09,197454,ORD-015174,1,335
WH-09,197455,ORD-015174,2,346
WH-09,197456,ORD-015174,3,373
WH-02,106600,ORD-015175,1,53
WH-06,118640,ORD-015176,1,441
WH-06,118641,ORD-015176,1,-226
WH-06,118642,ORD-015176,2,347
WH-06,118643,ORD-015177,1,89
WH-06,118644,ORD-015177,1,128
WH-04,119357,ORD-015178,1,114
