touchpoint_id,user_id,channel,timestamp,touchpoint_type
TP007651,U0796,display,2024-02-23 21:19:53,click
TP009737,U1010,paid_search,2024-02-23 21:23:09,impression
TP006307,U0655,paid_search,2024-02-23 21:33:49,impression
TP009703,U1005,direct,2024-02-23 21:41:04,click
TP007120,U0742,email,2024-02-23 21:45:02,click
TP000696,U0072,direct,2024-02-23 22:11:43,click
TP002411,U0244,paid_search,2024-02-23 22:23:27,impression
TP007320,U0761,paid_search,2024-02-23 22:25:39,impression
TP001897,U0192,email,2024-02-23 22:30:50,impression
TP007894,U0820,paid_search,2024-02-23 22:32:42,click
TP003645,U0378,display,2024-02-23 22:41:28,click
TP007121,U0742,direct,2024-02-23 22:46:26,click
TP003092,U0320,email,2024-02-23 22:47:45,impression
TP002318,U0234,direct,2024-02-23 22:48:18,click
TP005707,U0593,paid_search,2024-02-23 22:58:12,impression
TP001919,U0194,paid_search,2024-02-23 23:01:19,impression
TP009734,U1010,direct,2024-02-23 23:09:35,click
TP004305,U0449,paid_search,2024-02-23 23:18:39,click
TP008678,U0905,email,2024-02-23 23:22:52,click
TP006851,U0715,paid_search,2024-02-23 23:26:07,click
TP003646,U0378,direct,2024-02-23 23:27:53,click
TP003853,U0400,email,2024-02-23 23:41:41,click
TP003216,U0334,display,2024-02-24 00:09:31,click
TP004782,U0495,organic_social,2024-02-24 00:13:59,click
TP002579,U0263,paid_search,2024-02-24 00:16:00,click
TP003950,U0412,email,2024-02-24 00:18:25,click
TP006120,U0635,paid_search,2024-02-24 00:30:07,click
TP011010,U1144,paid_search,2024-02-24 00:32:45,click
TP004827,U0500,display,2024-02-24 00:32:54,click
TP008100,U0842,organic_social,2024-02-24 00:48:56,impression
TP006128,U0636,organic_social,2024-02-24 01:06:00,click
TP000882,U0090,paid_search,2024-02-24 01:06:13,impression
TP002168,U0221,display,2024-02-24 01:10:18,click
TP003854,U0400,email,2024-02-24 01:16:47,click
TP010812,U1124,paid_search,2024-02-24 01:20:12,impression
TP006879,U0719,paid_search,2024-02-24 01:29:11,click
TP008516,U0890,email,2024-02-24 01:33:37,click
TP009899,U1029,organic_social,2024-02-24 01:54:45,click
TP004306,U0449,direct,2024-02-24 01:58:46,click
TP004564,U0474,paid_search,2024-02-24 01:58:54,impression
TP004889,U0508,organic_social,2024-02-24 02:01:05,click
TP008600,U0897,email,2024-02-24 02:02:34,impression
TP003577,U0372,paid_search,2024-02-24 02:07:44,impression
TP002953,U0303,direct,2024-02-24 02:08:28,click
TP000503,U0054,organic_social,2024-02-24 02:12:43,click
TP003176,U0329,display,2024-02-24 02:42:57,click
TP009775,U1014,organic_social,2024-02-24 02:49:42,click
TP003282,U0341,paid_search,2024-02-24 02:58:56,click
TP009658,U1001,organic_social,2024-02-24 03:08:57,click
TP005056,U0524,paid_search,2024-02-24 03:14:43,click
TP000905,U0092,organic_social,2024-02-24 03:18:49,impression
TP001013,U0102,paid_search,2024-02-24 03:24:31,click
TP008770,U0914,direct,2024-02-24 03:28:22,click
TP009480,U0982,organic_social,2024-02-24 03:33:25,click
TP010807,U1124,email,2024-02-24 04:06:14,click
TP003217,U0334,direct,2024-02-24 04:18:00,click
TP009198,U0956,email,2024-02-24 04:23:22,click
TP005355,U0554,email,2024-02-24 04:26:08,click
TP008026,U0834,email,2024-02-24 04:34:32,click
TP001891,U0192,paid_search,2024-02-24 04:47:15,click
TP004723,U0488,organic_social,2024-02-24 04:49:21,click
TP001112,U0112,display,2024-02-24 04:53:04,click
TP000486,U0052,paid_search,2024-02-24 05:13:48,click
TP008955,U0933,organic_social,2024-02-24 05:16:09,impression
TP004861,U0505,paid_search,2024-02-24 05:17:05,click
TP006129,U0636,direct,2024-02-24 05:25:38,click
TP000285,U0029,paid_search,2024-02-24 05:27:51,click
TP009263,U0961,organic_social,2024-02-24 05:30:44,click
TP008343,U0869,display,2024-02-24 05:49:29,click
TP000382,U0040,paid_search,2024-02-24 05:50:28,click
TP007714,U0802,paid_search,2024-02-24 05:54:03,impression
TP010810,U1124,paid_search,2024-02-24 06:20:22,impression
TP000697,U0072,direct,2024-02-24 06:21:33,click
TP003488,U0363,email,2024-02-24 06:38:20,click
TP006527,U0679,organic_social,2024-02-24 06:44:08,click
TP001597,U0162,email,2024-02-24 06:53:04,click
TP009684,U1003,paid_search,2024-02-24 06:56:58,click
TP007190,U0749,email,2024-02-24 06:59:12,click
TP001374,U0140,display,2024-02-24 06:59:56,impression
TP009659,U1001,direct,2024-02-24 07:05:17,click
TP009199,U0956,direct,2024-02-24 07:15:57,click
TP005377,U0557,paid_search,2024-02-24 07:20:16,click
TP008870,U0925,email,2024-02-24 07:23:35,click
TP001141,U0117,paid_search,2024-02-24 07:38:51,click
TP001014,U0102,direct,2024-02-24 07:39:41,click
TP002580,U0263,organic_social,2024-02-24 07:42:15,click
TP005057,U0524,direct,2024-02-24 07:50:33,click
TP010190,U1062,display,2024-02-24 07:51:10,click
TP001166,U0120,paid_search,2024-02-24 07:54:38,click
TP000643,U0067,display,2024-02-24 08:20:34,click
TP004894,U0508,email,2024-02-24 08:22:32,impression
TP004307,U0449,direct,2024-02-24 08:22:58,click
TP001167,U0120,direct,2024-02-24 08:43:08,click
TP002937,U0301,display,2024-02-24 08:46:00,click
TP004645,U0482,display,2024-02-24 08:49:42,click
TP004862,U0505,direct,2024-02-24 08:55:54,click
TP009704,U1005,email,2024-02-24 08:59:16,click
TP008431,U0879,organic_social,2024-02-24 09:05:56,click
TP004462,U0461,email,2024-02-24 09:05:58,impression
TP005383,U0557,paid_search,2024-02-24 09:06:27,impression
TP009709,U1005,organic_social,2024-02-24 09:10:11,impression
TP010978,U1141,paid_search,2024-02-24 09:28:43,click
TP001650,U0167,email,2024-02-24 09:29:39,click
TP003000,U0308,email,2024-02-24 09:30:11,impression
TP004058,U0423,email,2024-02-24 09:40:03,click
TP002761,U0282,direct,2024-02-24 09:40:27,click
TP005540,U0577,display,2024-02-24 09:51:09,click
TP001235,U0127,email,2024-02-24 09:58:09,click
TP008432,U0879,direct,2024-02-24 10:05:24,click
TP007759,U0807,display,2024-02-24 10:18:21,click
TP010191,U1062,direct,2024-02-24 10:24:26,click
TP008511,U0889,email,2024-02-24 10:28:03,click
TP004741,U0491,display,2024-02-24 10:41:13,click
TP001019,U0102,paid_search,2024-02-24 10:49:52,impression
TP001980,U0201,direct,2024-02-24 11:02:02,click
TP001981,U0201,display,2024-02-24 11:07:26,click
TP004890,U0508,organic_social,2024-02-24 11:15:01,click
TP004153,U0434,paid_search,2024-02-24 11:32:43,click
TP008871,U0925,direct,2024-02-24 11:39:34,click
TP003218,U0334,direct,2024-02-24 11:43:24,click
TP008572,U0894,paid_search,2024-02-24 11:53:17,click
TP007457,U0776,display,2024-02-24 11:58:23,impression
TP000266,U0027,paid_search,2024-02-24 12:03:58,click
TP003263,U0339,display,2024-02-24 12:06:53,click
TP005443,U0565,paid_search,2024-02-24 12:09:22,click
TP000031,U0003,email,2024-02-24 12:09:55,click
TP007910,U0821,paid_search,2024-02-24 12:32:19,click
TP001281,U0132,paid_search,2024-02-24 12:37:59,click
TP008512,U0889,direct,2024-02-24 12:42:24,click
TP003951,U0412,display,2024-02-24 12:46:05,click
TP002254,U0228,email,2024-02-24 12:46:43,impression
TP009419,U0975,email,2024-02-24 12:51:53,click
TP001982,U0201,direct,2024-02-24 12:57:05,click
TP000032,U0003,direct,2024-02-24 13:08:04,click
TP007761,U0807,display,2024-02-24 13:08:23,click
TP000682,U0070,email,2024-02-24 13:09:19,click
TP008713,U0909,organic_social,2024-02-24 13:20:05,click
TP000758,U0078,display,2024-02-24 13:21:56,click
TP002581,U0263,organic_social,2024-02-24 13:22:02,click
TP007069,U0738,email,2024-02-24 13:26:02,impression
TP007760,U0807,direct,2024-02-24 13:27:08,click
TP005444,U0565,direct,2024-02-24 13:35:44,click
TP010951,U1138,organic_social,2024-02-24 13:57:29,click
TP008513,U0889,paid_search,2024-02-24 14:08:54,click
TP005159,U0533,paid_search,2024-02-24 14:09:10,click
TP010150,U1057,display,2024-02-24 14:11:55,click
TP011292,U1172,organic_social,2024-02-24 14:24:55,click
TP009776,U1014,paid_search,2024-02-24 14:29:53,click
TP001243,U0127,email,2024-02-24 14:35:49,impression
TP010178,U1061,paid_search,2024-02-24 14:40:46,click
TP005541,U0577,direct,2024-02-24 14:43:30,click
TP009777,U1014,paid_search,2024-02-24 14:47:19,click
TP005058,U0524,email,2024-02-24 14:59:08,click
TP007427,U0772,organic_social,2024-02-24 15:04:41,click
TP002793,U0284,paid_search,2024-02-24 15:11:19,click
TP002582,U0263,paid_search,2024-02-24 15:14:39,click
TP007652,U0796,organic_social,2024-02-24 15:29:18,click
TP003952,U0412,email,2024-02-24 15:30:09,click
TP003588,U0374,email,2024-02-24 15:33:07,click
TP005817,U0606,paid_search,2024-02-24 15:33:29,impression
TP004908,U0511,display,2024-02-24 15:34:48,click
TP005960,U0621,display,2024-02-24 15:34:56,click
TP005025,U0522,email,2024-02-24 15:37:46,click
TP007391,U0770,paid_search,2024-02-24 15:44:29,click
TP003981,U0415,organic_social,2024-02-24 16:14:17,click
TP000267,U0027,display,2024-02-24 16:14:31,click
TP004221,U0441,paid_search,2024-02-24 16:16:44,click
TP005542,U0577,email,2024-02-24 16:22:36,click
TP007762,U0807,direct,2024-02-24 16:35:55,click
TP004863,U0505,paid_search,2024-02-24 16:42:52,click
TP005961,U0621,direct,2024-02-24 16:44:22,click
TP005378,U0557,paid_search,2024-02-24 17:02:09,click
TP002319,U0234,organic_social,2024-02-24 17:03:14,click
TP002086,U0211,organic_social,2024-02-24 17:12:04,click
TP005445,U0565,direct,2024-02-24 17:12:45,click
TP002601,U0266,email,2024-02-24 17:23:14,click
TP007392,U0770,direct,2024-02-24 17:26:05,click
TP007393,U0770,display,2024-02-24 17:33:56,click
TP006333,U0657,paid_search,2024-02-24 18:27:44,click
TP010538,U1098,paid_search,2024-02-24 18:30:15,impression
TP007140,U0744,paid_search,2024-02-24 18:32:42,click
TP002409,U0244,organic_social,2024-02-24 18:51:18,click
TP006661,U0694,email,2024-02-24 18:52:33,impression
TP008185,U0851,email,2024-02-24 19:28:42,click
TP001015,U0102,paid_search,2024-02-24 19:30:44,click
TP002320,U0234,direct,2024-02-24 19:41:29,click
TP001307,U0134,paid_search,2024-02-24 19:43:11,impression
TP002717,U0278,paid_search,2024-02-24 19:47:22,click
TP008189,U0851,organic_social,2024-02-24 19:50:34,impression
TP003105,U0321,paid_search,2024-02-24 20:00:03,impression
TP007337,U0764,email,2024-02-24 20:00:14,click
TP000429,U0045,email,2024-02-24 20:01:51,click
TP001598,U0162,email,2024-02-24 20:04:18,click
TP009420,U0975,email,2024-02-24 20:26:55,click
TP007394,U0770,direct,2024-02-24 20:28:05,click
TP006712,U0700,email,2024-02-24 20:42:11,impression
TP002298,U0232,display,2024-02-24 20:43:16,impression
TP003736,U0388,email,2024-02-24 20:52:35,click
TP000370,U0039,email,2024-02-24 21:04:48,click
TP003890,U0405,email,2024-02-24 21:17:47,click
TP004040,U0420,paid_search,2024-02-24 21:19:53,impression
TP009896,U1028,paid_search,2024-02-24 21:37:57,impression
TP000268,U0027,email,2024-02-24 21:47:56,click
TP004420,U0458,email,2024-02-24 21:49:14,click
TP000269,U0027,display,2024-02-24 21:59:19,click
TP001599,U0162,organic_social,2024-02-24 22:09:24,click
TP005796,U0604,email,2024-02-24 22:18:49,click
TP005569,U0580,display,2024-02-24 22:48:46,click
TP006410,U0667,paid_search,2024-02-24 22:49:59,click
TP010079,U1050,paid_search,2024-02-24 23:05:51,click
TP000799,U0082,paid_search,2024-02-24 23:17:24,click
TP001113,U0112,organic_social,2024-02-24 23:33:56,click
TP009286,U0962,paid_search,2024-02-24 23:38:35,impression
TP004864,U0505,email,2024-02-24 23:41:10,click
TP001589,U0160,email,2024-02-24 23:57:16,click
TP008864,U0924,organic_social,2024-02-25 00:04:26,click
TP000800,U0082,direct,2024-02-25 00:28:11,click
TP009169,U0953,organic_social,2024-02-25 00:38:56,click
TP008736,U0910,display,2024-02-25 00:46:34,impression
TP010523,U1097,email,2024-02-25 00:52:56,click
TP010979,U1141,email,2024-02-25 00:53:35,click
TP010269,U1070,display,2024-02-25 01:01:41,click
TP011084,U1152,organic_social,2024-02-25 01:18:33,click
TP001114,U0112,direct,2024-02-25 01:26:04,click
TP011472,U1189,paid_search,2024-02-25 01:28:38,click
TP009778,U1014,paid_search,2024-02-25 01:33:57,click
TP003843,U0399,display,2024-02-25 01:39:52,impression
TP003737,U0388,direct,2024-02-25 01:40:36,click
TP008085,U0841,organic_social,2024-02-25 01:52:13,click
TP004421,U0458,direct,2024-02-25 01:55:49,click
TP008917,U0929,display,2024-02-25 01:56:49,impression
TP005735,U0597,paid_search,2024-02-25 02:01:00,click
TP010833,U1127,display,2024-02-25 02:03:59,impression
TP002291,U0232,display,2024-02-25 02:28:31,click
TP011473,U1189,paid_search,2024-02-25 02:42:13,click
TP009705,U1005,email,2024-02-25 03:02:57,click
TP004154,U0434,paid_search,2024-02-25 03:04:50,click
TP006121,U0635,paid_search,2024-02-25 03:05:49,click
TP007091,U0740,paid_search,2024-02-25 03:12:30,impression
TP000663,U0069,organic_social,2024-02-25 03:28:07,click
TP002169,U0221,display,2024-02-25 03:31:31,click
TP003528,U0367,email,2024-02-25 03:53:29,impression
TP001983,U0201,display,2024-02-25 03:55:09,click
TP009244,U0960,paid_search,2024-02-25 04:08:53,click
TP003892,U0405,email,2024-02-25 04:23:57,impression
TP000504,U0054,email,2024-02-25 04:29:21,click
TP006316,U0656,paid_search,2024-02-25 04:32:47,click
TP001989,U0202,organic_social,2024-02-25 04:35:16,click
TP001462,U0149,display,2024-02-25 04:35:34,click
TP007090,U0740,display,2024-02-25 04:40:23,impression
TP007653,U0796,display,2024-02-25 04:47:38,click
TP001995,U0202,display,2024-02-25 04:49:00,impression
TP000505,U0054,organic_social,2024-02-25 04:50:14,click
TP004037,U0420,paid_search,2024-02-25 04:50:22,click
TP005528,U0575,email,2024-02-25 05:04:15,click
TP003085,U0320,email,2024-02-25 05:09:36,click
TP005987,U0624,email,2024-02-25 05:10:13,click
TP010873,U1131,paid_search,2024-02-25 05:13:22,impression
TP005736,U0597,direct,2024-02-25 05:24:34,click
TP001308,U0134,display,2024-02-25 05:25:34,impression
TP006317,U0656,direct,2024-02-25 05:30:04,click
TP004635,U0481,paid_search,2024-02-25 05:32:00,click
TP007141,U0744,paid_search,2024-02-25 05:38:34,click
TP003999,U0416,email,2024-02-25 05:55:18,impression
TP003481,U0362,paid_search,2024-02-25 05:59:26,click
TP001984,U0201,organic_social,2024-02-25 06:09:26,click
TP004155,U0434,paid_search,2024-02-25 06:12:54,click
TP006880,U0719,display,2024-02-25 06:15:18,click
TP009253,U0960,email,2024-02-25 06:19:22,impression
TP011333,U1176,paid_search,2024-02-25 06:42:06,click
TP000766,U0079,display,2024-02-25 06:45:00,click
TP006199,U0642,organic_social,2024-02-25 06:48:03,impression
TP002292,U0232,direct,2024-02-25 06:50:55,click
TP001994,U0202,paid_search,2024-02-25 06:51:54,impression
TP006696,U0698,email,2024-02-25 06:54:17,impression
TP000920,U0094,paid_search,2024-02-25 06:59:56,click
TP006651,U0694,organic_social,2024-02-25 07:03:56,click
TP006542,U0681,organic_social,2024-02-25 07:18:38,click
TP001376,U0140,email,2024-02-25 07:21:24,impression
TP009068,U0944,display,2024-02-25 07:27:07,impression
TP011596,U1200,organic_social,2024-02-25 07:33:22,impression
TP010694,U1114,display,2024-02-25 07:33:44,click
TP011115,U1155,email,2024-02-25 07:37:30,click
TP005645,U0589,paid_search,2024-02-25 07:39:46,click
TP004038,U0420,direct,2024-02-25 08:13:19,click
TP000917,U0093,organic_social,2024-02-25 08:18:03,impression
TP005257,U0545,email,2024-02-25 08:18:55,impression
TP004893,U0508,organic_social,2024-02-25 08:26:42,impression
TP006543,U0681,direct,2024-02-25 08:27:47,click
TP011122,U1155,paid_search,2024-02-25 08:36:35,impression
TP003482,U0362,direct,2024-02-25 08:49:18,click
TP011293,U1172,paid_search,2024-02-25 08:54:53,click
TP000270,U0027,display,2024-02-25 09:12:45,click
TP002293,U0232,organic_social,2024-02-25 09:33:42,click
TP009892,U1028,email,2024-02-25 09:53:37,click
TP002360,U0239,email,2024-02-25 10:07:27,click
TP008517,U0890,email,2024-02-25 10:13:48,click
TP001778,U0182,display,2024-02-25 10:14:46,click
TP005381,U0557,organic_social,2024-02-25 10:23:22,impression
TP006174,U0640,paid_search,2024-02-25 10:27:55,click
TP004869,U0505,paid_search,2024-02-25 10:36:06,impression
TP010471,U1091,email,2024-02-25 10:37:08,click
TP009706,U1005,paid_search,2024-02-25 10:39:46,click
TP000271,U0027,email,2024-02-25 10:40:36,click
TP009792,U1016,paid_search,2024-02-25 11:05:20,click
TP008957,U0934,paid_search,2024-02-25 11:09:40,click
TP010169,U1059,display,2024-02-25 11:25:48,click
TP011167,U1161,direct,2024-02-25 11:27:17,click
TP010808,U1124,display,2024-02-25 11:31:40,click
TP010860,U1130,organic_social,2024-02-25 11:34:27,click
TP008573,U0894,paid_search,2024-02-25 11:44:55,click
TP003525,U0367,paid_search,2024-02-25 11:54:50,click
TP001990,U0202,paid_search,2024-02-25 12:04:31,click
TP007103,U0741,paid_search,2024-02-25 12:09:14,impression
TP009027,U0940,display,2024-02-25 12:14:28,click
TP008149,U0848,paid_search,2024-02-25 12:16:26,click
TP003485,U0362,email,2024-02-25 12:35:40,impression
TP008518,U0890,direct,2024-02-25 12:44:32,click
TP003459,U0360,email,2024-02-25 12:50:05,click
TP010491,U1093,display,2024-02-25 12:52:11,click
TP008872,U0925,direct,2024-02-25 12:55:33,click
TP007442,U0774,paid_search,2024-02-25 12:56:13,impression
TP010479,U1091,paid_search,2024-02-25 12:57:42,impression
TP004316,U0450,organic_social,2024-02-25 13:06:31,click
TP008984,U0936,display,2024-02-25 13:19:10,impression
TP006544,U0681,email,2024-02-25 13:24:06,click
TP001591,U0161,paid_search,2024-02-25 13:44:05,click
TP001463,U0149,organic_social,2024-02-25 13:49:17,click
TP008186,U0851,organic_social,2024-02-25 13:54:27,click
TP009707,U1005,paid_search,2024-02-25 14:01:30,click
TP003379,U0351,organic_social,2024-02-25 14:22:11,click
TP002361,U0239,display,2024-02-25 14:23:36,click
TP002794,U0284,display,2024-02-25 14:33:24,click
TP008467,U0882,email,2024-02-25 14:33:42,impression
TP000272,U0027,display,2024-02-25 14:56:57,click
TP007080,U0740,organic_social,2024-02-25 15:00:42,click
TP000664,U0069,email,2024-02-25 15:10:37,click
TP004857,U0504,paid_search,2024-02-25 15:16:24,impression
TP007484,U0778,paid_search,2024-02-25 15:23:32,impression
TP003099,U0321,email,2024-02-25 15:28:14,click
TP000371,U0039,email,2024-02-25 15:29:11,click
TP002523,U0258,display,2024-02-25 15:32:40,impression
TP009597,U0995,email,2024-02-25 15:36:42,click
TP003631,U0377,organic_social,2024-02-25 15:38:55,click
TP008433,U0879,direct,2024-02-25 15:45:50,click
TP007509,U0780,organic_social,2024-02-25 15:53:18,click
TP003428,U0356,email,2024-02-25 16:00:09,impression
TP005611,U0584,display,2024-02-25 16:10:57,click
TP002668,U0273,organic_social,2024-02-25 16:16:12,impression
TP007644,U0794,paid_search,2024-02-25 16:35:04,impression
TP008865,U0924,email,2024-02-25 16:38:25,impression
TP003310,U0344,paid_search,2024-02-25 16:54:28,click
TP003493,U0363,display,2024-02-25 16:57:07,impression
TP007830,U0813,display,2024-02-25 17:01:27,click
TP011105,U1154,email,2024-02-25 17:04:52,click
TP000372,U0039,email,2024-02-25 17:06:57,click
TP007134,U0743,email,2024-02-25 17:16:59,click
TP001991,U0202,paid_search,2024-02-25 17:23:59,click
TP004461,U0461,paid_search,2024-02-25 17:26:35,impression
TP009893,U1028,organic_social,2024-02-25 17:28:43,click
TP010828,U1127,paid_search,2024-02-25 17:32:27,click
TP000373,U0039,paid_search,2024-02-25 17:49:34,click
TP008522,U0890,email,2024-02-25 17:52:19,impression
TP003632,U0377,direct,2024-02-25 17:53:04,click
TP011283,U1171,organic_social,2024-02-25 18:02:26,click
TP002583,U0263,paid_search,2024-02-25 18:07:49,click
TP001811,U0184,display,2024-02-25 18:08:58,click
TP009708,U1005,email,2024-02-25 18:12:46,click
TP002584,U0263,paid_search,2024-02-25 18:17:46,click
TP001464,U0149,direct,2024-02-25 18:26:44,click
TP006329,U0656,display,2024-02-25 18:29:00,impression
TP002372,U0240,email,2024-02-25 18:40:08,click
TP005522,U0574,display,2024-02-25 18:52:37,impression
TP008727,U0910,organic_social,2024-02-25 18:55:32,click
TP003743,U0388,paid_search,2024-02-25 19:05:29,impression
TP006689,U0698,email,2024-02-25 19:06:49,click
TP005510,U0574,email,2024-02-25 19:08:20,click
TP004851,U0504,paid_search,2024-02-25 19:11:11,click
TP004646,U0482,display,2024-02-25 19:11:34,click
TP007459,U0776,paid_search,2024-02-25 19:16:53,impression
TP010829,U1127,direct,2024-02-25 19:28:02,click
TP011441,U1186,organic_social,2024-02-25 19:37:17,click
TP006783,U0708,organic_social,2024-02-25 19:59:01,click
TP002253,U0228,display,2024-02-25 20:39:50,click
TP003953,U0412,paid_search,2024-02-25 20:42:48,click
TP010437,U1088,display,2024-02-25 20:54:56,click
TP002171,U0221,display,2024-02-25 21:04:51,impression
TP004030,U0419,email,2024-02-25 21:06:49,click
TP002862,U0294,email,2024-02-25 21:10:04,click
TP001236,U0127,paid_search,2024-02-25 21:12:03,click
TP008187,U0851,email,2024-02-25 21:15:51,click
TP001366,U0140,paid_search,2024-02-25 21:22:11,click
TP011442,U1186,organic_social,2024-02-25 21:38:08,click
TP011106,U1154,direct,2024-02-25 21:42:40,click
TP004620,U0479,paid_search,2024-02-25 21:43:17,click
TP002255,U0228,email,2024-02-25 21:52:40,impression
TP005896,U0615,paid_search,2024-02-25 22:12:30,click
TP002019,U0204,display,2024-02-25 22:17:29,impression
TP006122,U0635,paid_search,2024-02-25 22:33:49,click
TP006318,U0656,paid_search,2024-02-25 22:36:42,click
TP004865,U0505,organic_social,2024-02-25 22:38:03,click
TP004755,U0492,email,2024-02-25 22:40:38,click
TP010129,U1055,email,2024-02-25 22:44:25,click
TP003929,U0410,paid_search,2024-02-25 22:50:28,click
TP004900,U0509,email,2024-02-25 23:05:37,impression
TP008086,U0841,organic_social,2024-02-25 23:08:54,click
TP001368,U0140,direct,2024-02-25 23:18:35,click
TP005962,U0621,organic_social,2024-02-25 23:21:18,click
TP004161,U0435,email,2024-02-25 23:23:21,click
TP008461,U0882,email,2024-02-25 23:28:24,click
TP004756,U0492,direct,2024-02-25 23:28:56,click
TP006319,U0656,direct,2024-02-25 23:32:50,click
TP003930,U0410,direct,2024-02-25 23:57:13,click
TP007510,U0780,paid_search,2024-02-26 00:05:27,click
TP001443,U0146,organic_social,2024-02-26 00:05:55,impression
TP002478,U0253,organic_social,2024-02-26 00:33:36,click
TP009066,U0944,paid_search,2024-02-26 00:44:07,click
TP009285,U0962,paid_search,2024-02-26 00:46:35,impression
TP008239,U0856,email,2024-02-26 00:53:05,click
TP004891,U0508,paid_search,2024-02-26 00:56:55,click
TP004162,U0435,direct,2024-02-26 00:59:33,click
TP006594,U0686,paid_search,2024-02-26 01:09:41,click
TP011453,U1187,display,2024-02-26 01:12:34,impression
TP001465,U0149,organic_social,2024-02-26 01:17:14,click
TP007318,U0761,email,2024-02-26 01:42:24,click
TP007839,U0814,paid_search,2024-02-26 01:49:07,click
TP004621,U0479,direct,2024-02-26 01:49:24,click
TP001373,U0140,paid_search,2024-02-26 01:52:56,impression
TP011443,U1186,direct,2024-02-26 01:53:19,click
TP006721,U0701,display,2024-02-26 02:06:45,click
TP007018,U0733,paid_search,2024-02-26 02:12:02,click
TP007851,U0815,paid_search,2024-02-26 02:12:15,click
TP008745,U0912,display,2024-02-26 02:16:43,click
TP001367,U0140,direct,2024-02-26 02:19:13,click
TP006123,U0635,direct,2024-02-26 02:28:23,click
TP011111,U1154,display,2024-02-26 02:36:17,impression
TP001016,U0102,display,2024-02-26 02:46:58,click
TP007197,U0749,paid_search,2024-02-26 03:01:13,impression
TP010478,U1091,paid_search,2024-02-26 03:50:58,impression
TP003619,U0376,display,2024-02-26 03:56:22,click
TP006995,U0730,organic_social,2024-02-26 03:59:03,click
TP006077,U0632,organic_social,2024-02-26 04:02:57,click
TP011474,U1189,paid_search,2024-02-26 04:04:09,click
TP011294,U1172,display,2024-02-26 04:04:55,click
TP000369,U0038,organic_social,2024-02-26 04:11:29,impression
TP007852,U0815,direct,2024-02-26 04:12:51,click
TP003928,U0409,organic_social,2024-02-26 04:21:39,click
TP003738,U0388,display,2024-02-26 04:29:09,click
TP003873,U0403,paid_search,2024-02-26 04:32:52,click
TP008728,U0910,organic_social,2024-02-26 04:46:10,click
TP011033,U1146,direct,2024-02-26 05:13:58,click
TP003901,U0406,paid_search,2024-02-26 05:20:43,click
TP008781,U0916,paid_search,2024-02-26 05:21:41,click
TP000726,U0076,display,2024-02-26 05:26:52,click
TP007142,U0744,paid_search,2024-02-26 05:30:07,click
TP008434,U0879,organic_social,2024-02-26 05:32:41,click
TP007301,U0760,paid_search,2024-02-26 05:44:14,click
TP007853,U0815,paid_search,2024-02-26 05:50:27,click
TP007706,U0801,email,2024-02-26 05:52:43,click
TP001466,U0149,organic_social,2024-02-26 05:56:39,click
TP009393,U0973,email,2024-02-26 06:14:51,click
TP003523,U0366,display,2024-02-26 06:35:05,click
TP009563,U0990,display,2024-02-26 06:48:42,impression
TP005988,U0624,paid_search,2024-02-26 06:53:19,click
TP004946,U0514,email,2024-02-26 07:01:19,click
TP007338,U0764,paid_search,2024-02-26 07:10:06,click
TP003569,U0371,display,2024-02-26 07:13:36,click
TP008440,U0879,paid_search,2024-02-26 07:19:03,impression
TP001220,U0125,paid_search,2024-02-26 07:29:38,impression
TP005119,U0529,organic_social,2024-02-26 07:47:49,click
TP000064,U0007,email,2024-02-26 07:51:36,click
TP002954,U0303,display,2024-02-26 07:57:16,click
TP007302,U0760,direct,2024-02-26 08:21:00,click
TP008729,U0910,direct,2024-02-26 08:34:58,click
TP002656,U0273,email,2024-02-26 08:38:25,click
TP003221,U0334,display,2024-02-26 08:40:54,impression
TP011561,U1197,paid_search,2024-02-26 08:44:32,click
TP005026,U0522,paid_search,2024-02-26 08:48:11,click
TP003902,U0406,direct,2024-02-26 08:49:00,click
TP010412,U1085,display,2024-02-26 08:49:42,click
TP008521,U0890,email,2024-02-26 08:50:51,impression
TP009530,U0987,display,2024-02-26 08:59:15,click
TP000506,U0054,email,2024-02-26 09:06:15,click
TP010179,U1061,paid_search,2024-02-26 09:07:04,click
TP009595,U0994,email,2024-02-26 09:16:18,impression
TP011562,U1197,direct,2024-02-26 09:22:06,click
TP009576,U0992,paid_search,2024-02-26 09:25:18,click
TP001369,U0140,paid_search,2024-02-26 09:29:10,click
TP008138,U0847,paid_search,2024-02-26 09:47:07,click
TP008141,U0847,organic_social,2024-02-26 09:54:29,impression
TP011299,U1172,paid_search,2024-02-26 09:59:17,impression
TP001779,U0182,organic_social,2024-02-26 10:02:50,click
TP001400,U0142,organic_social,2024-02-26 10:05:20,click
TP007840,U0814,paid_search,2024-02-26 10:07:44,click
TP002144,U0218,paid_search,2024-02-26 10:17:03,click
TP011389,U1180,email,2024-02-26 10:22:56,click
TP004233,U0441,display,2024-02-26 10:25:58,impression
TP004892,U0508,display,2024-02-26 10:38:03,click
TP004742,U0491,paid_search,2024-02-26 10:44:49,click
TP001017,U0102,organic_social,2024-02-26 10:52:13,click
TP005027,U0522,direct,2024-02-26 10:59:15,click
TP004432,U0459,organic_social,2024-02-26 10:59:41,click
TP002955,U0303,direct,2024-02-26 11:05:12,click
