conversion_id,user_id,conversion_timestamp,revenue
CONV000869,U0363,2024-01-14 06:33:23.799538,123.02
CONV002032,U0474,2024-01-10 00:37:19.000000,391.45
CONV002169,U0425,2024-03-12 01:13:08.000000,10.4
CONV001621,U0308,2024-02-22 10:49:35.000000,296.13
CONV001677,U0208,2024-03-21 15:20:44.000000,272.39
CONV002637,U0339,2024-01-19 14:24:05.000000,10.25
CONV002494,U0212,2024-02-16 07:37:21.000000,384.2
CONV001221,U0567,2024-02-17 05:47:08.575684,175.58
CONV000315,U0065,2024-02-17 23:15:30.796945,289.54
CONV001187,U0546,2024-02-21 21:44:25.605707,367.96
CONV002372,U0342,2024-03-18 14:25:09.000000,346.72
CONV000476,U0152,2024-03-08 23:21:01.785234,430.34
CONV002469,U0039,2024-02-07 21:19:46.000000,90.06
CONV001476,U0069,2024-02-23 15:26:24.000000,46.43
CONV003083,U0393,2024-01-29 22:51:30.000000,139.55
CONV001135,U0513,2024-02-16 02:10:14.395338,366.51
CONV001625,U0470,2024-02-09 18:27:23.000000,231.04
CONV002127,U0218,2024-03-05 03:09:19.000000,209.88
CONV003049,U0159,2024-02-05 02:28:47.000000,397.06
CONV002191,U0404,2024-02-24 15:20:40.000000,172.9
CONV002921,U0527,2024-03-23 09:16:31.000000,94.55
CONV000351,U0087,2024-02-02 09:51:56.213646,352.27
CONV000496,U0160,2024-03-04 05:36:39.708444,17.71
CONV002346,U0169,2024-02-18 23:27:58.000000,12.03
CONV003017,U0237,2024-02-20 13:06:54.000000,178.89
CONV001892,U0324,2024-03-19 15:32:11.000000,317.27
CONV002558,U0238,2024-01-06 01:53:52.000000,100.19
CONV002674,U0063,2024-03-15 04:05:53.000000,68.79
CONV001467,U0544,2024-02-06 22:54:50.000000,191.2
CONV003234,U0618,2024-01-19 01:26:43.000000,335.75
CONV000757,U0303,2024-02-07 15:50:18.188036,216.66
CONV003238,U0588,2024-01-10 11:30:50.000000,74.79
CONV003041,U0314,2024-01-07 11:40:24.000000,288.07
CONV003098,U0471,2024-03-07 18:29:55.000000,196.9
CONV001459,U0499,2024-02-06 22:32:55.000000,54.39
CONV002155,U0524,2024-03-25 12:05:42.000000,275.03
CONV000031,T0016,2024-01-24 21:27:25.000000,36.33
CONV002858,U0101,2024-01-20 02:03:45.000000,385.71
CONV001667,U0408,2024-01-04 13:57:42.000000,322.25
CONV001015,U0447,2024-02-22 09:16:54.383763,254.86
CONV002280,U0596,2024-02-21 15:17:45.000000,380.85
CONV000464,U0148,2024-01-31 01:59:56.760457,233.88
CONV000810,U0334,2024-01-23 05:44:39.030207,371.86
CONV001196,U0552,2024-02-01 01:24:23.055945,511.96
CONV002021,U0077,2024-01-24 04:30:19.000000,261.46
CONV000481,U0154,2024-01-15 06:57:36.309106,141.95
CONV001486,U0330,2024-01-08 13:43:06.000000,308.58
CONV002644,U0307,2024-03-13 23:06:27.000000,93.96
CONV000492,U0159,2024-02-14 14:35:59.872981,402.87
CONV002713,U0176,2024-03-06 08:29:30.000000,106.4
CONV002550,U0570,2024-01-02 15:52:22.000000,151.9
CONV002243,U0608,2024-01-10 17:19:25.000000,70.41
CONV000180,T0090,2024-03-19 09:06:19.149895,220.31
CONV000264,U0039,2024-01-27 04:30:40.599781,445.88
CONV002653,U0286,2024-03-21 12:03:59.000000,88.15
CONV001059,U0474,2024-01-15 20:01:39.223252,468.91
CONV000032,T0016,2024-01-25 06:08:08.955530,130.35
CONV003243,U0325,2024-03-01 18:46:13.000000,249.54
CONV002279,U0385,2024-01-23 22:50:26.000000,99.66
CONV001713,U0074,2024-02-19 22:02:46.000000,53.55
CONV000425,U0129,2024-03-11 08:39:30.420348,415.69
CONV000687,U0268,2024-03-15 05:36:02.228814,91.09
CONV000065,T0033,2024-02-17 09:34:09.000000,21.49
CONV001885,U0277,2024-03-05 13:34:13.000000,344.41
CONV001997,U0380,2024-03-16 23:14:26.000000,169.91
CONV001725,U0469,2024-01-19 00:08:29.000000,218.51
CONV001169,U0534,2024-03-01 09:56:24.703852,466.31
CONV001008,U0444,2024-02-11 23:16:42.359730,58.74
CONV003247,U0142,2024-01-04 19:15:15.000000,387.34
CONV000564,U0195,2024-01-25 19:57:52.202718,34.04
CONV001992,U0466,2024-02-16 01:16:47.000000,254.62
CONV002531,U0284,2024-01-24 14:18:08.000000,110.45
CONV002650,U0345,2024-01-10 14:38:24.000000,46.96
CONV001108,U0497,2024-03-12 15:56:06.381056,40.64
CONV001481,U0595,2024-02-22 04:31:41.000000,133.07
CONV002943,U0363,2024-01-29 13:11:17.000000,369.88
CONV000928,U0394,2024-01-17 14:25:06.335104,454.95
CONV000297,U0056,2024-01-06 01:01:45.091390,272.95
CONV002274,U0606,2024-01-03 17:32:30.000000,162.51
CONV001038,U0461,2024-03-10 09:30:57.205637,426.48
CONV001079,U0484,2024-01-20 16:05:34.796469,486.77
CONV000184,T0092,2024-03-10 13:44:14.397879,135.18
CONV000713,U0280,2024-02-28 13:59:07.143987,468.18
CONV001420,U0602,2024-01-07 19:03:19.000000,68.29
CONV002224,U0372,2024-01-12 08:35:58.000000,338.63
CONV000817,U0337,2024-01-13 08:26:43.777280,67.05
CONV001429,U0428,2024-01-12 15:06:32.000000,187.53
CONV000381,U0103,2024-01-30 02:42:01.994988,154.87
CONV002275,U0033,2024-01-01 12:17:20.000000,360.75
CONV000181,T0091,2024-01-25 07:51:53.000000,22.22
CONV001944,U0016,2024-03-26 18:24:57.000000,35.77
CONV001100,U0494,2024-01-13 09:49:23.799158,23.78
CONV001601,U0463,2024-02-13 02:20:39.000000,257.05
CONV003296,U0316,2024-01-27 17:53:22.000000,228.05
CONV002735,U0309,2024-03-16 04:35:55.000000,287.57
CONV002727,U0533,2024-03-22 19:17:50.000000,161.48
CONV002846,U0180,2024-03-23 19:05:50.000000,14.32
CONV001433,U0560,2024-03-30 05:14:34.000000,55.64
CONV002483,U0277,2024-02-07 19:18:12.000000,156.79
CONV000788,U0321,2024-01-21 05:47:41.309467,389.44
CONV001972,U0582,2024-03-19 09:29:46.000000,383.9
CONV000347,U0085,2024-03-24 09:02:27.075332,436.66
CONV002930,U0498,2024-02-25 03:47:39.000000,126.6
CONV002568,U0113,2024-02-16 12:42:51.000000,321.31
CONV001940,U0611,2024-03-14 23:07:37.000000,186.34
CONV002315,U0364,2024-02-08 00:30:04.000000,34.27
CONV000909,U0385,2024-02-17 16:11:35.676564,306.89
CONV002422,U0006,2024-03-18 20:49:56.000000,364.17
CONV002256,U0327,2024-03-15 21:28:27.000000,273.39
CONV003216,U0529,2024-03-10 11:27:28.000000,108.7
CONV000224,U0014,2024-01-26 07:06:00.091969,200.18
CONV000141,T0071,2024-02-23 14:12:47.000000,59.15
CONV000354,U0089,2024-03-16 07:24:44.332037,21.7
CONV001033,U0458,2024-03-16 07:31:54.691481,66.7
CONV002430,U0368,2024-02-10 20:21:04.000000,346.66
CONV001071,U0479,2024-01-18 15:49:21.251786,453.07
CONV002940,U0081,2024-01-12 04:24:01.000000,357.55
CONV001390,U0052,2024-01-06 16:27:48.000000,240.74
CONV000034,T0017,2024-03-06 23:50:41.733942,164.81
CONV000632,U0239,2024-01-13 05:50:27.946943,469.5
CONV000131,T0066,2024-03-10 20:48:56.000000,47.51
CONV000931,U0395,2024-02-21 18:41:04.822454,116.19
CONV001092,U0490,2024-02-07 09:55:07.169961,40.55
CONV000168,T0084,2024-03-18 07:22:49.604241,150.83
CONV000145,T0073,2024-03-07 13:43:37.000000,38.87
CONV000502,U0164,2024-02-09 03:12:33.115730,-148.97
CONV001535,U0212,2024-01-18 15:11:24.000000,69.7
CONV000732,U0290,2024-01-18 12:52:08.895598,206.46
CONV002401,U0022,2024-03-06 15:06:51.000000,117.43
CONV002010,U0256,2024-02-10 13:08:25.000000,182.31
CONV000498,U0161,2024-03-18 11:12:01.377390,288.17
CONV000482,U0155,2024-01-08 21:45:08.421576,204.23
CONV000873,U0364,2024-02-19 16:32:11.728053,97.2
CONV000500,U0162,2024-01-13 12:38:19.886079,212.69
CONV002761,U0269,2024-01-02 13:35:33.000000,382.64
CONV002298,U0204,2024-01-16 12:42:32.000000,340.99
CONV000926,U0393,2024-01-25 04:20:43.875594,412.81
CONV001985,U0186,2024-01-01 16:03:43.000000,35.54
CONV001740,U0282,2024-03-28 08:44:15.000000,14.0
CONV002081,U0119,2024-03-27 16:48:34.000000,92.17
CONV001774,U0159,2024-01-10 20:45:58.000000,312.42
CONV001077,U0482,2024-03-08 21:24:53.708684,432.57
CONV000284,U0049,2024-03-12 03:06:09.411812,230.06
CONV002825,U0115,2024-02-02 11:03:16.000000,94.38
CONV002040,U0125,2024-01-16 14:16:30.000000,145.43
CONV000040,T0020,2024-02-11 04:02:26.011932,112.41
CONV001137,U0514,2024-03-27 22:23:15.847396,207.08
CONV000214,U0010,2024-01-10 03:18:35.697720,350.93
CONV001044,U0466,2024-01-31 19:54:31.067781,459.81
CONV000982,U0427,2024-01-17 23:33:29.079427,405.77
CONV003047,U0155,2024-03-12 07:15:56.000000,381.96
CONV000698,U0274,2024-03-08 15:46:06.673615,514.61
CONV002859,U0270,2024-02-13 00:50:48.000000,271.58
CONV000598,U0217,2024-03-27 23:27:55.324944,411.2
CONV001899,U0239,2024-01-28 00:24:20.000000,323.58
CONV001497,U0102,2024-03-29 16:19:25.000000,228.59
CONV001573,U0163,2024-02-13 06:02:32.000000,245.01
CONV002698,U0403,2024-03-26 09:01:25.000000,43.61
CONV001826,U0198,2024-02-09 00:31:02.000000,361.78
CONV002444,U0226,2024-02-17 07:15:42.000000,362.94
CONV002660,U0099,2024-02-25 20:59:40.000000,69.42
CONV001965,U0285,2024-01-01 14:15:01.000000,174.24
CONV000572,U0201,2024-02-25 22:53:21.310359,142.11
CONV002498,U0327,2024-01-23 02:05:40.000000,268.09
CONV002618,U0242,2024-01-30 16:25:03.000000,364.25
CONV001873,U0066,2024-01-09 21:55:17.000000,159.54
CONV003283,U0075,2024-03-19 15:52:46.000000,106.92
CONV002233,U0265,2024-02-03 13:49:04.000000,155.49
CONV002501,U0412,2024-01-17 05:38:59.000000,71.25
CONV001890,U0284,2024-03-20 16:10:18.000000,181.15
CONV001553,U0505,2024-03-20 13:51:54.000000,163.23
CONV000736,U0291,2024-02-01 08:15:51.708513,328.45
CONV002152,U0394,2024-03-02 07:09:34.000000,15.09
CONV000417,U0125,2024-02-27 15:08:02.792199,356.06
CONV002131,U0372,2024-01-05 21:37:00.000000,311.45
CONV001258,U0588,2024-01-19 14:47:21.279907,60.23
CONV003070,U0120,2024-02-13 05:46:30.000000,347.76
CONV000209,U0007,2024-02-04 01:05:49.375282,251.16
CONV002711,U0189,2024-01-06 13:54:54.000000,65.29
CONV000507,U0166,2024-01-12 02:03:07.909021,447.53
CONV001488,U0193,2024-03-03 08:30:54.000000,31.6
CONV000615,U0228,2024-03-28 02:50:39.212069,301.55
CONV001862,U0549,2024-03-19 02:53:37.000000,280.78
CONV000302,U0058,2024-01-23 22:58:12.405379,231.33
CONV001920,U0003,2024-02-07 23:35:26.000000,112.45
CONV000339,U0080,2024-01-13 14:25:09.031664,378.03
CONV000318,U0067,2024-01-06 05:51:47.636297,394.2
CONV002816,U0192,2024-02-11 10:42:51.000000,368.61
CONV000049,T0025,2024-03-28 07:22:10.000000,37.46
CONV001349,U0061,2024-03-10 09:44:07.192123,163.02
CONV002376,U0536,2024-01-16 04:23:30.000000,141.12
CONV003072,U0364,2024-02-09 11:27:48.000000,327.7
CONV001903,U0101,2024-01-21 15:17:21.000000,50.93
CONV000312,U0063,2024-01-22 13:07:24.858039,272.84
CONV001946,U0232,2024-03-27 15:32:03.000000,277.68
CONV001772,U0339,2024-03-16 03:23:00.000000,236.39
CONV002569,U0082,2024-01-16 13:39:40.000000,88.94
CONV003295,U0152,2024-02-20 20:53:59.000000,329.07
CONV000143,T0072,2024-02-18 03:53:12.000000,50.76
CONV002184,U0486,2024-01-28 02:57:26.000000,382.38
CONV002635,U0015,2024-03-15 07:15:32.000000,344.31
CONV000852,U0354,2024-03-21 02:07:32.454712,161.8
CONV001982,U0304,2024-01-06 16:42:04.000000,244.09
CONV001271,U0593,2024-03-23 12:05:53.268316,131.81
CONV000036,T0018,2024-01-29 11:16:01.791939,174.1
CONV000772,U0311,2024-01-24 02:24:56.587790,208.64
CONV002457,U0375,2024-01-31 01:00:38.000000,91.97
CONV003150,U0179,2024-01-13 21:43:06.000000,42.75
CONV001057,U0473,2024-01-20 00:44:15.098699,285.57
CONV002630,U0546,2024-03-25 14:47:52.000000,194.12
CONV001902,U0613,2024-01-18 02:53:52.000000,345.16
CONV001736,U0453,2024-03-28 06:36:28.000000,143.61
CONV002510,U0101,2024-03-11 03:31:19.000000,288.84
CONV000408,U0120,2024-03-05 11:28:18.948662,89.83
CONV000954,U0408,2024-01-17 17:43:15.931999,434.28
CONV002578,U0389,2024-03-05 18:22:26.000000,18.46
CONV001608,U0047,2024-01-28 09:26:28.000000,155.35
CONV002383,U0245,2024-02-22 06:01:32.000000,39.7
CONV000974,U0420,2024-03-15 23:12:47.766330,140.18
CONV002935,U0446,2024-01-09 18:00:25.000000,232.26
CONV001999,U0369,2024-02-02 05:39:42.000000,357.15
CONV002096,U0038,2024-03-04 10:16:43.000000,66.0
CONV001727,U0612,2024-03-10 12:49:17.000000,155.68
CONV002722,U0212,2024-02-09 00:56:49.000000,342.5
CONV003143,U0437,2024-03-05 21:24:27.000000,38.64
CONV001678,U0207,2024-02-23 19:23:16.000000,10.91
CONV003186,U0090,2024-02-25 04:21:06.000000,146.81
CONV003197,U0532,2024-02-28 22:00:34.000000,182.13
CONV001503,U0216,2024-02-21 11:38:34.000000,210.66
CONV000468,U0149,2024-03-09 12:07:53.271235,381.82
CONV000270,U0042,2024-03-11 10:41:43.124735,63.23
CONV000899,U0380,2024-01-12 19:27:40.719091,285.41
CONV001249,U0581,2024-01-17 02:12:03.592110,235.98
CONV000583,U0207,2024-02-27 23:50:26.936678,408.75
CONV000765,U0308,2024-03-10 14:47:32.634907,212.51
CONV002097,U0520,2024-02-06 03:39:13.000000,116.19
CONV002673,U0030,2024-03-21 09:43:14.000000,324.62
CONV003293,U0072,2024-02-28 17:49:34.000000,362.38
CONV000684,U0267,2024-02-06 14:37:28.432122,496.31
CONV002862,U0445,2024-01-26 04:35:27.000000,27.13
CONV002656,U0323,2024-03-19 10:13:45.000000,83.29
CONV000177,T0089,2024-03-28 23:18:06.000000,27.43
CONV003230,U0437,2024-03-18 10:50:48.000000,57.51
CONV002026,U0412,2024-01-07 04:13:57.000000,225.48
CONV001419,U0111,2024-03-18 14:29:19.000000,300.59
CONV002807,U0355,2024-02-29 03:54:05.000000,179.87
CONV002283,U0094,2024-01-19 01:32:25.000000,84.75
CONV000401,U0116,2024-02-29 14:02:51.847727,146.77
CONV000911,U0386,2024-01-29 02:10:29.976321,311.07
CONV002472,U0508,2024-03-02 18:50:36.000000,339.4
CONV000710,U0279,2024-03-10 07:13:00.667807,192.85
CONV002804,U0475,2024-01-22 10:10:01.000000,313.7
CONV000064,T0032,2024-02-09 21:23:50.825568,243.34
CONV001067,U0476,2024-01-21 13:17:47.685648,173.02
CONV000567,U0198,2024-03-23 09:58:32.402989,123.34
CONV001719,U0347,2024-03-01 07:42:55.000000,230.52
CONV003138,U0041,2024-03-21 02:35:16.000000,227.24
CONV000135,T0068,2024-02-12 00:28:55.000000,48.45
CONV002189,U0438,2024-03-17 23:25:56.000000,397.5
CONV000575,U0204,2024-02-12 01:26:08.976285,-160.1
CONV000394,U0113,2024-02-13 08:28:39.030165,110.99
CONV000127,T0064,2024-02-10 20:39:14.000000,31.58
CONV001213,U0562,2024-03-03 22:58:24.005779,219.1
CONV000771,U0310,2024-03-20 06:03:46.958282,404.38
CONV000703,U0276,2024-03-14 01:10:50.844208,341.84
CONV002429,U0107,2024-01-03 04:40:42.000000,122.98
CONV001788,U0280,2024-02-01 17:03:12.000000,150.78
CONV002449,U0016,2024-02-24 04:41:05.000000,42.92
CONV000617,U0230,2024-01-17 07:26:58.870491,483.06
CONV001245,U0580,2024-01-07 23:17:15.321625,350.31
CONV002087,U0450,2024-02-22 12:36:58.000000,127.42
CONV002489,U0321,2024-03-08 16:11:39.000000,254.22
CONV000403,U0117,2024-02-16 18:35:00.514059,367.92
CONV000675,U0260,2024-03-05 19:01:38.302973,-56.94
CONV001863,U0174,2024-03-14 21:12:56.000000,113.28
CONV002810,U0242,2024-03-26 14:42:25.000000,53.91
CONV000103,T0052,2024-03-24 10:10:18.000000,55.98
CONV000968,U0415,2024-03-20 13:44:10.882533,258.87
CONV002949,U0200,2024-03-15 20:39:04.000000,314.81
CONV001346,U0102,2024-03-10 09:51:52.389236,181.48
CONV001345,U0366,2024-03-10 09:11:53.962664,249.05
CONV002178,U0379,2024-01-10 11:31:28.000000,163.31
CONV002322,U0188,2024-02-17 23:05:45.000000,299.72
CONV001874,U0289,2024-03-31 21:10:15.000000,356.14
CONV002665,U0203,2024-02-05 05:01:07.000000,133.49
CONV001690,U0441,2024-02-08 09:11:54.000000,73.71
CONV001570,U0048,2024-03-17 06:52:53.000000,286.68
CONV001636,U0487,2024-02-11 17:48:29.000000,269.87
CONV000281,U0048,2024-01-25 05:10:49.572700,-125.12
CONV002814,U0047,2024-01-16 00:33:47.000000,366.23
CONV002659,U0111,2024-02-12 04:35:36.000000,219.23
CONV000221,U0013,2024-02-25 14:30:23.966305,110.22
CONV001914,U0563,2024-02-04 12:34:27.000000,34.9
CONV001787,U0519,2024-02-08 15:56:20.000000,20.53
CONV002100,U0154,2024-03-15 17:44:52.000000,173.54
CONV000187,T0094,2024-03-04 13:12:12.000000,34.26
CONV001565,U0136,2024-01-04 08:03:26.000000,203.52
CONV000007,T0004,2024-03-04 14:12:04.000000,73.59
CONV001722,U0614,2024-01-10 09:31:57.000000,185.16
CONV000189,T0095,2024-03-05 10:21:09.000000,36.49
CONV003176,U0357,2024-03-03 23:28:19.000000,275.06
CONV002396,U0606,2024-02-21 15:15:18.000000,145.92
CONV001139,U0515,2024-02-06 19:49:08.012908,-511.36
CONV003287,U0443,2024-03-08 13:58:30.000000,141.4
CONV001053,U0471,2024-02-22 08:36:30.372287,131.98
CONV001260,U0588,2024-03-11 18:06:06.604541,304.08
CONV000352,U0088,2024-03-28 17:27:30.604239,447.11
CONV002715,U0513,2024-02-15 01:12:11.000000,39.59
CONV001055,U0472,2024-01-19 06:15:43.250961,-301.59
CONV000198,T0099,2024-02-11 08:50:24.795884,135.26
CONV002179,U0007,2024-01-23 04:32:33.000000,63.52
CONV001672,U0083,2024-01-31 15:38:49.000000,106.83
CONV000059,T0030,2024-02-09 12:03:34.000000,33.78
CONV002482,U0274,2024-03-03 00:14:32.000000,290.79
CONV003066,U0498,2024-01-18 21:04:23.000000,361.73
CONV002334,U0056,2024-03-05 09:29:18.000000,31.93
CONV002029,U0412,2024-01-29 23:23:32.000000,383.78
CONV001613,U0331,2024-01-01 15:11:35.000000,313.37
CONV001665,U0042,2024-02-08 03:25:36.000000,379.83
CONV002467,U0318,2024-01-13 08:41:18.000000,80.65
CONV003128,U0394,2024-03-21 00:16:54.000000,354.56
CONV000646,U0246,2024-03-02 16:31:32.684439,364.21
CONV002371,U0289,2024-03-02 18:30:49.000000,299.29
CONV000277,U0045,2024-02-03 03:42:58.213896,247.13
CONV000105,T0053,2024-02-14 10:05:46.000000,66.46
CONV002493,U0105,2024-02-03 15:14:15.000000,110.29
CONV001219,U0566,2024-03-10 02:50:52.502735,493.45
CONV001075,U0481,2024-01-26 12:59:23.848864,446.1
CONV003255,U0241,2024-02-23 09:46:17.000000,316.82
CONV002647,U0087,2024-01-29 11:39:25.000000,106.09
CONV003179,U0554,2024-01-22 09:59:28.000000,167.7
CONV000570,U0200,2024-03-04 10:02:27.804040,149.1
CONV001115,U0503,2024-01-19 14:38:28.413660,-434.02
CONV002267,U0492,2024-02-15 12:44:29.000000,17.77
CONV003218,U0532,2024-01-17 19:46:45.000000,226.12
CONV000002,T0001,2024-01-09 18:59:09.591337,214.17
CONV000894,U0377,2024-01-22 10:58:32.595292,323.18
CONV002404,U0500,2024-02-10 15:07:49.000000,197.04
CONV000865,U0361,2024-02-08 19:21:40.407861,129.34
CONV003033,U0104,2024-01-20 18:40:22.000000,60.63
CONV001453,U0220,2024-01-12 15:48:23.000000,196.01
CONV000497,U0161,2024-02-08 18:57:57.354430,375.34
CONV000405,U0118,2024-01-18 21:52:33.201854,388.38
CONV002046,U0241,2024-02-12 12:44:37.000000,79.17
CONV002654,U0478,2024-03-18 07:11:54.000000,384.77
CONV000173,T0087,2024-02-29 02:55:00.000000,77.79
CONV002116,U0028,2024-03-07 20:20:25.000000,298.1
CONV001055,U0472,2024-01-18 06:30:17.025421,301.59
CONV002217,U0525,2024-01-19 11:51:12.000000,218.68
CONV001086,U0487,2024-02-04 20:16:02.657680,248.23
CONV002682,U0415,2024-03-02 21:03:33.000000,261.96
CONV002237,U0177,2024-01-05 14:21:58.000000,32.67
CONV000387,U0109,2024-02-27 05:57:28.835358,207.58
CONV003205,U0402,2024-01-27 15:09:47.000000,78.07
CONV002445,U0492,2024-02-22 20:13:55.000000,147.42
CONV001425,U0345,2024-01-25 06:39:40.000000,179.44
CONV000669,U0257,2024-01-12 15:45:51.023187,351.67
CONV001084,U0486,2024-03-25 05:37:35.787888,510.64
CONV000195,T0098,2024-01-10 13:36:56.000000,32.12
CONV000472,U0150,2024-03-19 04:42:58.760306,42.92
CONV001153,U0524,2024-01-29 05:23:40.540094,435.9
CONV002739,U0277,2024-02-25 03:44:57.000000,265.94
CONV001405,U0613,2024-03-17 13:50:29.000000,265.11
CONV002213,U0074,2024-02-24 01:19:25.000000,391.06
CONV000753,U0300,2024-03-14 15:12:46.451515,436.3
CONV001595,U0068,2024-03-30 12:42:21.000000,57.51
CONV001158,U0527,2024-02-06 23:48:12.905942,496.31
CONV001943,U0503,2024-02-21 20:07:47.000000,338.19
CONV001938,U0465,2024-02-20 18:58:24.000000,275.36
CONV000766,U0308,2024-03-18 22:17:18.649165,82.33
CONV000134,T0067,2024-01-24 04:49:59.262164,122.27
CONV003308,U0374,2024-03-09 20:49:01.000000,178.0
CONV000192,T0096,2024-02-11 06:26:01.814851,186.23
CONV001509,U0033,2024-01-23 16:58:48.000000,310.52
CONV001171,U0535,2024-02-24 13:08:04.794966,287.95
CONV000854,U0355,2024-03-22 17:51:17.411487,297.51
CONV002257,U0177,2024-01-17 03:20:18.000000,355.37
CONV001027,U0457,2024-02-02 14:47:37.439342,283.98
CONV000635,U0241,2024-02-09 00:44:48.723716,185.33
CONV000163,T0082,2024-02-25 18:43:41.000000,52.37
CONV001037,U0460,2024-02-08 20:43:41.349261,236.14
CONV002205,U0077,2024-01-29 12:14:07.000000,147.11
CONV003120,U0152,2024-01-21 01:56:58.000000,76.8
CONV003156,U0369,2024-02-16 16:53:47.000000,210.57
CONV002830,U0070,2024-03-31 13:47:15.000000,190.36
CONV002938,U0099,2024-03-17 13:05:27.000000,229.96
CONV001968,U0202,2024-01-26 00:54:32.000000,282.23
CONV003152,U0024,2024-02-13 00:06:56.000000,310.99
CONV002944,U0536,2024-01-20 18:18:53.000000,314.38
CONV001407,U0528,2024-03-10 19:17:41.000000,328.53
CONV000488,U0157,2024-03-22 19:13:21.164730,196.48
CONV001707,U0502,2024-01-01 05:02:03.000000,298.05
CONV000769,U0310,2024-01-16 10:08:49.012468,474.44
CONV001901,U0270,2024-03-10 15:32:01.000000,67.63
CONV001441,U0158,2024-03-29 15:13:52.000000,197.47
CONV002571,U0210,2024-01-18 07:28:47.000000,42.47
CONV002973,U0049,2024-03-01 20:46:31.000000,178.24
CONV002752,U0278,2024-03-23 12:58:46.000000,52.14
CONV002122,U0411,2024-03-18 02:23:05.000000,239.65
CONV002606,U0166,2024-01-16 12:01:07.000000,99.44
CONV001975,U0043,2024-02-21 21:50:43.000000,36.92
CONV002691,U0105,2024-02-23 07:46:11.000000,316.96
CONV001577,U0484,2024-02-21 20:32:32.000000,386.15
CONV000613,U0228,2024-01-11 23:11:59.029562,16.32
CONV000718,U0283,2024-01-06 19:06:10.074189,29.78
CONV001217,U0565,2024-01-11 21:56:01.521272,383.52
CONV002702,U0313,2024-02-22 11:30:30.000000,91.53
CONV002962,U0304,2024-03-09 20:20:59.000000,157.69
CONV001974,U0386,2024-01-16 12:28:14.000000,315.62
CONV001930,U0607,2024-02-28 23:17:28.000000,203.87
CONV000329,U0073,2024-01-06 13:37:24.480694,348.33
CONV000207,U0006,2024-03-07 09:37:00.330147,237.82
CONV003142,U0083,2024-03-31 00:09:26.000000,190.5
CONV000609,U0224,2024-03-05 05:09:25.714031,-150.05
CONV001850,U0563,2024-01-18 00:27:58.000000,171.53
CONV003139,U0059,2024-02-22 17:58:25.000000,12.13
CONV002672,U0075,2024-03-13 21:58:49.000000,56.17
CONV000140,T0070,2024-02-25 01:09:17.941241,184.87
CONV001876,U0426,2024-02-15 17:30:44.000000,378.95
CONV001528,U0166,2024-01-18 21:08:17.000000,239.27
CONV000739,U0292,2024-02-28 10:14:48.156436,188.09
CONV002452,U0018,2024-01-26 21:22:00.000000,26.56
CONV002694,U0612,2024-01-06 15:26:25.000000,48.94
CONV003194,U0473,2024-03-18 18:12:38.000000,75.95
CONV003160,U0482,2024-03-03 22:13:50.000000,180.5
CONV002441,U0137,2024-01-28 11:30:43.000000,278.06
CONV000752,U0299,2024-02-07 13:53:39.564751,208.33
CONV000542,U0184,2024-03-10 15:54:44.329605,405.29
CONV000289,U0052,2024-01-09 20:17:11.463260,70.15
CONV003244,U0572,2024-03-23 13:19:43.000000,74.82
CONV002996,U0559,2024-02-22 03:13:59.000000,148.08
CONV001330,U0207,2024-03-10 09:58:48.074969,133.4
CONV002051,U0291,2024-02-16 02:23:44.000000,32.88
CONV001445,U0545,2024-02-29 23:11:47.000000,229.52
CONV003214,U0110,2024-01-15 20:04:34.000000,399.46
CONV002875,U0231,2024-03-23 05:25:38.000000,102.02
CONV002024,U0432,2024-01-22 21:26:37.000000,56.26
CONV002000,U0434,2024-01-01 14:30:42.000000,339.28
CONV001751,U0303,2024-01-16 11:00:16.000000,342.23
CONV002036,U0016,2024-01-04 05:31:51.000000,245.38
CONV000876,U0366,2024-02-28 21:29:43.460052,351.8
CONV002964,U0343,2024-03-07 19:05:22.000000,99.67
CONV000538,U0182,2024-02-04 00:20:38.036897,321.23
CONV002143,U0208,2024-01-24 14:15:10.000000,60.36
CONV002788,U0339,2024-02-02 08:21:58.000000,179.52
CONV002879,U0380,2024-03-23 12:31:34.000000,143.2
CONV002596,U0143,2024-01-15 08:22:08.000000,380.57
CONV001298,U0605,2024-03-28 06:48:07.461758,205.34
CONV002313,U0322,2024-02-14 01:35:28.000000,43.67
CONV002278,U0508,2024-02-08 09:24:57.000000,100.77
CONV000017,T0009,2024-02-20 12:15:13.000000,28.39
CONV000001,T0001,2024-01-09 08:19:28.000000,71.52
CONV001871,U0271,2024-01-14 08:00:22.000000,122.2
CONV001499,U0426,2024-01-30 01:49:08.000000,161.75
CONV002945,U0186,2024-01-17 09:19:15.000000,47.13
CONV000641,U0244,2024-02-05 06:17:47.047785,356.3
CONV001082,U0486,2024-01-13 23:13:23.594830,185.21
CONV002468,U0399,2024-03-17 15:24:30.000000,72.19
CONV001359,U0299,2024-03-10 10:03:49.860298,37.1
CONV001434,U0550,2024-02-17 21:01:00.000000,338.9
CONV002789,U0210,2024-02-07 13:06:43.000000,85.82
CONV000238,U0024,2024-02-29 10:16:54.953896,483.56
CONV001140,U0516,2024-01-26 21:35:17.020978,460.3
CONV003265,U0467,2024-03-01 20:09:58.000000,155.93
CONV001148,U0520,2024-01-23 16:29:35.388974,205.61
