gateway_id,transaction_id,merchant_id,transaction_date,amount_usd,payment_instrument_id
CHARLIE,TXN-302682,MCH-045,2024-01-31 08:14:34.000000000,106.94,PMT-009349
CHARLIE,TXN-300727,MCH-013,2024-01-31 08:16:50.000000000,207.01,PMT-002533
CHARLIE,TXN-302873,MCH-048,2024-01-31 08:37:42.000000000,511.86,PMT-009721
CHARLIE,TXN-303063,MCH-049,2024-01-31 10:27:11.000000000,80.03,PMT-009911
CHARLIE,TXN-300355,MCH-006,2024-01-31 12:56:47.000000000,41.88,PMT-001170
CHARLIE,TXN-301669,MCH-027,2024-01-31 13:09:35.000000000,170.87,PMT-005386
CHARLIE,TXN-300036,MCH-001,2024-01-31 14:20:19.000000000,98.55,PMT-000036
CHARLIE,TXN-301847,MCH-028,2024-01-31 14:25:30.000000000,145.64,PMT-005564
CHARLIE,TXN-300268,MCH-006,2024-01-31 14:41:03.000000000,306.81,PMT-001083
CHARLIE,TXN-301859,MCH-028,2024-01-31 16:21:18.000000000,56.95,PMT-005576
CHARLIE,TXN-300199,MCH-006,2024-01-31 16:26:42.000000000,70.32,PMT-001014
CHARLIE,TXN-301039,MCH-021,2024-01-31 16:43:12.000000000,118.28,PMT-004179
CHARLIE,TXN-301631,MCH-027,2024-01-31 16:51:31.000000000,228.9,PMT-005348
CHARLIE,TXN-300176,MCH-001,2024-01-31 17:43:02.000000000,180.22,PMT-000176
CHARLIE,TXN-301951,MCH-028,2024-01-31 19:49:46.000000000,123.92,PMT-005668
CHARLIE,TXN-301676,MCH-027,2024-01-31 20:49:14.000000000,367.71,PMT-005393
CHARLIE,TXN-301430,MCH-024,2024-01-31 21:22:14.000000000,83.95,PMT-004753
CHARLIE,TXN-302340,MCH-035,2024-01-31 21:50:38.000000000,285.07,PMT-007043
CHARLIE,TXN-302597,MCH-045,2024-01-31 22:00:15.000000000,98.19,PMT-009264
CHARLIE,TXN-300652,MCH-013,2024-01-31 22:17:47.000000000,92.62,PMT-002458
CHARLIE,TXN-300608,MCH-009,2024-01-31 22:27:23.000000000,100.85,PMT-001860
CHARLIE,TXN-302883,MCH-048,2024-01-31 22:59:57.000000000,319.75,PMT-009731
CHARLIE,TXN-302424,MCH-035,2024-01-31 23:27:16.000000000,99.62,PMT-007127
CHARLIE,TXN-303118,MCH-049,2024-02-01 00:52:53.000000000,209.37,PMT-009966
CHARLIE,TXN-301086,MCH-021,2024-02-01 01:53:51.000000000,173.12,PMT-004226
CHARLIE,TXN-300219,MCH-006,2024-02-01 03:35:54.000000000,110.22,PMT-001034
CHARLIE,TXN-302252,MCH-035,2024-02-01 05:12:23.000000000,137.89,PMT-006955
CHARLIE,TXN-302281,MCH-035,2024-02-01 05:37:18.000000000,151.78,PMT-006984
CHARLIE,TXN-300966,MCH-016,2024-02-01 05:53:03.000000000,77.87,PMT-003231
CHARLIE,TXN-302384,MCH-035,2024-02-01 07:14:03.000000000,89.22,PMT-007087
CHARLIE,TXN-301103,MCH-021,2024-02-01 07:14:41.000000000,146.9,PMT-004243
CHARLIE,TXN-300488,MCH-009,2024-02-01 07:25:47.000000000,79.49,PMT-001740
CHARLIE,TXN-302074,MCH-033,2024-02-01 08:14:27.000000000,154.11,PMT-006579
CHARLIE,TXN-300568,MCH-009,2024-02-01 08:22:33.000000000,260.12,PMT-001820
CHARLIE,TXN-300708,MCH-013,2024-02-01 08:37:45.000000000,303.58,PMT-002514
CHARLIE,TXN-300943,MCH-016,2024-02-01 10:10:53.000000000,148.91,PMT-003208
CHARLIE,TXN-301261,MCH-023,2024-02-01 10:27:03.000000000,64.01,PMT-004584
CHARLIE,TXN-300755,MCH-013,2024-02-01 10:30:23.000000000,235.41,PMT-002561
CHARLIE,TXN-300681,MCH-013,2024-02-01 10:45:38.000000000,129.22,PMT-002487
CHARLIE,TXN-303032,MCH-048,2024-02-01 10:46:11.000000000,266.33,PMT-009880
CHARLIE,TXN-300542,MCH-009,2024-02-01 11:47:28.000000000,42.85,PMT-001794
CHARLIE,TXN-300445,MCH-009,2024-02-01 14:35:36.000000000,149.29,PMT-001697
CHARLIE,TXN-301120,MCH-021,2024-02-01 14:47:07.000000000,260.13,PMT-004260
CHARLIE,TXN-301432,MCH-024,2024-02-01 14:54:44.000000000,131.08,PMT-004755
CHARLIE,TXN-302715,MCH-046,2024-02-01 15:05:00.000000000,149.54,PMT-009382
CHARLIE,TXN-301026,MCH-021,2024-02-01 15:20:55.000000000,181.34,PMT-004166
CHARLIE,TXN-301518,MCH-024,2024-02-01 15:38:29.000000000,136.27,PMT-004841
CHARLIE,TXN-301652,MCH-027,2024-02-01 16:16:28.000000000,273.9,PMT-005369
CHARLIE,TXN-300573,MCH-009,2024-02-01 16:28:29.000000000,69.96,PMT-001825
CHARLIE,TXN-302696,MCH-046,2024-02-01 16:41:54.000000000,201.99,PMT-009363
CHARLIE,TXN-301185,MCH-021,2024-02-01 17:34:44.000000000,174.9,PMT-004325
CHARLIE,TXN-301184,MCH-021,2024-02-01 18:37:09.000000000,45.03,PMT-004324
CHARLIE,TXN-301978,MCH-028,2024-02-01 19:20:42.000000000,247.92,PMT-005695
CHARLIE,TXN-300202,MCH-006,2024-02-01 19:51:33.000000000,502.45,PMT-001017
CHARLIE,TXN-303197,MCH-049,2024-02-01 20:27:55.000000000,401.37,PMT-010045
CHARLIE,TXN-302306,MCH-035,2024-02-01 20:28:04.000000000,54.63,PMT-007009
CHARLIE,TXN-303039,MCH-048,2024-02-01 20:32:02.000000000,157.56,PMT-009887
CHARLIE,TXN-301238,MCH-023,2024-02-01 20:34:42.000000000,154.75,PMT-004561
CHARLIE,TXN-301196,MCH-021,2024-02-01 21:06:49.000000000,40.13,PMT-004336
CHARLIE,TXN-302093,MCH-033,2024-02-01 22:09:28.000000000,394.78,PMT-006598
CHARLIE,TXN-302081,MCH-033,2024-02-01 23:12:59.000000000,146.55,PMT-006586
CHARLIE,TXN-302369,MCH-035,2024-02-01 23:46:56.000000000,85.55,PMT-007072
CHARLIE,TXN-301844,MCH-028,2024-02-02 00:05:14.000000000,214.7,PMT-005561
CHARLIE,TXN-301553,MCH-024,2024-02-02 00:22:18.000000000,116.21,PMT-004876
CHARLIE,TXN-302937,MCH-048,2024-02-02 01:01:17.000000000,104.61,PMT-009785
CHARLIE,TXN-300070,MCH-001,2024-02-02 01:12:12.000000000,118.31,PMT-000070
CHARLIE,TXN-301302,MCH-023,2024-02-02 01:48:59.000000000,128.9,PMT-004625
CHARLIE,TXN-302528,MCH-045,2024-02-02 01:55:57.000000000,65.42,PMT-009195
CHARLIE,TXN-300983,MCH-021,2024-02-02 02:11:06.000000000,62.55,PMT-004123
CHARLIE,TXN-302144,MCH-033,2024-02-02 02:23:18.000000000,210.64,PMT-006649
CHARLIE,TXN-300623,MCH-013,2024-02-02 03:43:00.000000000,143.48,PMT-002429
CHARLIE,TXN-301715,MCH-027,2024-02-02 03:47:47.000000000,121.15,PMT-005432
CHARLIE,TXN-301561,MCH-024,2024-02-02 04:18:42.000000000,152.25,PMT-004884
CHARLIE,TXN-301374,MCH-023,2024-02-02 04:23:09.000000000,165.87,PMT-004697
CHARLIE,TXN-303081,MCH-049,2024-02-02 05:18:39.000000000,59.43,PMT-009929
CHARLIE,TXN-301507,MCH-024,2024-02-02 05:30:14.000000000,130.4,PMT-004830
CHARLIE,TXN-302333,MCH-035,2024-02-02 05:45:56.000000000,142.37,PMT-007036
CHARLIE,TXN-300923,MCH-016,2024-02-02 07:28:23.000000000,135.65,PMT-003188
CHARLIE,TXN-300935,MCH-016,2024-02-02 09:02:45.000000000,165.34,PMT-003200
CHARLIE,TXN-302516,MCH-045,2024-02-02 09:33:28.000000000,62.81,PMT-009183
CHARLIE,TXN-302832,MCH-046,2024-02-02 10:45:47.000000000,76.92,PMT-009499
CHARLIE,TXN-301988,MCH-028,2024-02-02 13:19:37.000000000,101.01,PMT-005705
CHARLIE,TXN-301172,MCH-021,2024-02-02 14:04:25.000000000,114.3,PMT-004312
CHARLIE,TXN-300429,MCH-009,2024-02-02 14:07:10.000000000,46.89,PMT-001681
CHARLIE,TXN-302725,MCH-046,2024-02-02 14:31:10.000000000,189.81,PMT-009392
CHARLIE,TXN-301552,MCH-024,2024-02-02 14:52:45.000000000,54.1,PMT-004875
CHARLIE,TXN-300877,MCH-016,2024-02-02 15:24:12.000000000,105.38,PMT-003142
CHARLIE,TXN-301928,MCH-028,2024-02-02 15:39:57.000000000,131.94,PMT-005645
CHARLIE,TXN-300536,MCH-009,2024-02-02 16:20:11.000000000,76.82,PMT-001788
CHARLIE,TXN-300769,MCH-013,2024-02-02 18:36:52.000000000,140.54,PMT-002575
CHARLIE,TXN-301546,MCH-024,2024-02-02 18:39:46.000000000,88.72,PMT-004869
CHARLIE,TXN-300332,MCH-006,2024-02-02 21:06:08.000000000,148.0,PMT-001147
CHARLIE,TXN-300827,MCH-013,2024-02-02 21:13:40.000000000,315.53,PMT-002633
CHARLIE,TXN-300898,MCH-016,2024-02-02 22:14:00.000000000,49.69,PMT-003163
CHARLIE,TXN-300415,MCH-009,2024-02-02 22:59:08.000000000,140.14,PMT-001667
CHARLIE,TXN-301876,MCH-028,2024-02-03 00:22:35.000000000,155.56,PMT-005593
CHARLIE,TXN-302440,MCH-035,2024-02-03 00:31:26.000000000,155.85,PMT-007143
CHARLIE,TXN-850089,MCH-049,2024-02-03 00:32:53.257428764,124.14,PMT-DEC0011
CHARLIE,TXN-303028,MCH-048,2024-02-03 01:11:05.000000000,118.08,PMT-009876
CHARLIE,TXN-302520,MCH-045,2024-02-03 01:12:51.000000000,87.09,PMT-009187
CHARLIE,TXN-301288,MCH-023,2024-02-03 03:21:51.000000000,48.4,PMT-004611
CHARLIE,TXN-301756,MCH-027,2024-02-03 03:24:32.000000000,132.71,PMT-005473
CHARLIE,TXN-301627,MCH-027,2024-02-03 04:41:41.000000000,41.34,PMT-005344
CHARLIE,TXN-301893,MCH-028,2024-02-03 05:01:41.000000000,261.1,PMT-005610
CHARLIE,TXN-300721,MCH-013,2024-02-03 06:01:18.000000000,62.49,PMT-002527
CHARLIE,TXN-302141,MCH-033,2024-02-03 06:49:28.000000000,184.08,PMT-006646
CHARLIE,TXN-302184,MCH-033,2024-02-03 09:09:46.000000000,144.52,PMT-006689
CHARLIE,TXN-302025,MCH-033,2024-02-03 09:25:23.000000000,148.0,PMT-006530
CHARLIE,TXN-300646,MCH-013,2024-02-03 09:52:43.000000000,220.76,PMT-002452
CHARLIE,TXN-303011,MCH-048,2024-02-03 11:24:42.000000000,120.41,PMT-009859
CHARLIE,TXN-303149,MCH-049,2024-02-03 11:47:03.000000000,57.81,PMT-009997
CHARLIE,TXN-300188,MCH-006,2024-02-03 13:43:54.000000000,211.17,PMT-001003
CHARLIE,TXN-302844,MCH-046,2024-02-03 14:44:40.000000000,95.74,PMT-009511
CHARLIE,TXN-300569,MCH-009,2024-02-03 14:53:38.000000000,143.39,PMT-001821
CHARLIE,TXN-301209,MCH-021,2024-02-03 15:52:15.000000000,89.89,PMT-004349
CHARLIE,TXN-300177,MCH-001,2024-02-03 18:45:03.000000000,109.91,PMT-000177
CHARLIE,TXN-300547,MCH-009,2024-02-03 19:25:03.000000000,61.52,PMT-001799
CHARLIE,TXN-302143,MCH-033,2024-02-03 20:35:19.000000000,99.11,PMT-006648
CHARLIE,TXN-301125,MCH-021,2024-02-03 20:41:30.000000000,119.89,PMT-004265
CHARLIE,TXN-300180,MCH-006,2024-02-03 21:16:31.000000000,94.43,PMT-000995
CHARLIE,TXN-302900,MCH-048,2024-02-03 21:29:47.000000000,146.39,PMT-009748
CHARLIE,TXN-301983,MCH-028,2024-02-03 21:47:06.000000000,179.88,PMT-005700
CHARLIE,TXN-301577,MCH-027,2024-02-03 22:01:31.000000000,120.83,PMT-005294
CHARLIE,TXN-300428,MCH-009,2024-02-03 22:25:56.000000000,79.11,PMT-001680
CHARLIE,TXN-300125,MCH-001,2024-02-03 22:28:01.000000000,185.39,PMT-000125
CHARLIE,TXN-300378,MCH-006,2024-02-03 22:43:14.000000000,82.42,PMT-001193
CHARLIE,TXN-300981,MCH-016,2024-02-04 00:51:55.000000000,460.24,PMT-003246
CHARLIE,TXN-302289,MCH-035,2024-02-04 03:22:17.000000000,54.78,PMT-006992
CHARLIE,TXN-303113,MCH-049,2024-02-04 04:46:12.000000000,188.36,PMT-009961
CHARLIE,TXN-301425,MCH-024,2024-02-04 05:24:41.000000000,48.66,PMT-004748
CHARLIE,TXN-301267,MCH-023,2024-02-04 05:45:39.000000000,76.22,PMT-004590
CHARLIE,TXN-300208,MCH-006,2024-02-04 06:21:21.000000000,96.13,PMT-001023
CHARLIE,TXN-301499,MCH-024,2024-02-04 06:32:47.000000000,87.99,PMT-004822
CHARLIE,TXN-301257,MCH-023,2024-02-04 07:00:59.000000000,207.17,PMT-004580
CHARLIE,TXN-300574,MCH-009,2024-02-04 07:47:40.000000000,95.58,PMT-001826
CHARLIE,TXN-300746,MCH-013,2024-02-04 08:18:44.000000000,142.08,PMT-002552
CHARLIE,TXN-301720,MCH-027,2024-02-04 08:30:10.000000000,142.48,PMT-005437
CHARLIE,TXN-301237,MCH-023,2024-02-04 11:03:05.000000000,177.36,PMT-004560
CHARLIE,TXN-303181,MCH-049,2024-02-04 11:12:36.000000000,145.15,PMT-010029
CHARLIE,TXN-301139,MCH-021,2024-02-04 11:24:09.000000000,27.04,PMT-004279
CHARLIE,TXN-301099,MCH-021,2024-02-04 12:08:59.000000000,58.65,PMT-004239
CHARLIE,TXN-302702,MCH-046,2024-02-04 13:46:13.000000000,188.05,PMT-009369
CHARLIE,TXN-301011,MCH-021,2024-02-04 14:10:58.000000000,129.55,PMT-004151
CHARLIE,TXN-301068,MCH-021,2024-02-04 14:17:34.000000000,229.31,PMT-004208
CHARLIE,TXN-302868,MCH-048,2024-02-04 14:28:42.000000000,277.13,PMT-009716
CHARLIE,TXN-300886,MCH-016,2024-02-04 14:36:33.000000000,228.38,PMT-003151
CHARLIE,TXN-302380,MCH-035,2024-02-04 14:51:57.000000000,65.22,PMT-007083
CHARLIE,TXN-303190,MCH-049,2024-02-04 16:56:02.000000000,135.77,PMT-010038
CHARLIE,TXN-300047,MCH-001,2024-02-04 17:25:01.000000000,89.46,PMT-000047
CHARLIE,TXN-300366,MCH-006,2024-02-04 18:09:52.000000000,57.71,PMT-001181
CHARLIE,TXN-301041,MCH-021,2024-02-04 18:42:36.000000000,136.37,PMT-004181
CHARLIE,TXN-302529,MCH-045,2024-02-04 18:51:27.000000000,68.7,PMT-009196
CHARLIE,TXN-301916,MCH-028,2024-02-04 20:19:33.000000000,198.07,PMT-005633
CHARLIE,TXN-303094,MCH-049,2024-02-04 21:45:46.000000000,148.64,PMT-009942
CHARLIE,TXN-300532,MCH-009,2024-02-04 22:33:24.000000000,33.24,PMT-001784
CHARLIE,TXN-302247,MCH-033,2024-02-04 23:21:29.000000000,114.09,PMT-006752
CHARLIE,TXN-301498,MCH-024,2024-02-05 00:15:17.000000000,100.88,PMT-004821
CHARLIE,TXN-300974,MCH-016,2024-02-05 01:02:36.000000000,151.44,PMT-003239
CHARLIE,TXN-302080,MCH-033,2024-02-05 01:16:02.000000000,134.74,PMT-006585
CHARLIE,TXN-300328,MCH-006,2024-02-05 01:25:08.000000000,170.62,PMT-001143
CHARLIE,TXN-300490,MCH-009,2024-02-05 04:48:23.000000000,141.61,PMT-001742
CHARLIE,TXN-301451,MCH-024,2024-02-05 06:03:52.000000000,145.34,PMT-004774
CHARLIE,TXN-302254,MCH-035,2024-02-05 06:19:36.000000000,49.79,PMT-006957
CHARLIE,TXN-301497,MCH-024,2024-02-05 06:49:45.000000000,145.37,PMT-004820
CHARLIE,TXN-300192,MCH-006,2024-02-05 06:58:23.000000000,70.85,PMT-001007
CHARLIE,TXN-302611,MCH-045,2024-02-05 08:32:57.000000000,67.2,PMT-009278
CHARLIE,TXN-300163,MCH-001,2024-02-05 10:54:13.000000000,141.25,PMT-000163
CHARLIE,TXN-300676,MCH-013,2024-02-05 12:04:44.000000000,76.88,PMT-002482
CHARLIE,TXN-301201,MCH-021,2024-02-05 12:31:43.000000000,220.09,PMT-004341
CHARLIE,TXN-850040,MCH-013,2024-02-05 13:00:54.880195887,91.94,PMT-VEL0009
CHARLIE,TXN-301731,MCH-027,2024-02-05 13:24:15.000000000,131.47,PMT-005448
CHARLIE,TXN-302089,MCH-033,2024-02-05 14:23:45.000000000,134.41,PMT-006594
CHARLIE,TXN-302777,MCH-046,2024-02-05 15:32:20.000000000,71.81,PMT-009444
CHARLIE,TXN-300101,MCH-001,2024-02-05 15:47:19.000000000,217.98,PMT-000101
CHARLIE,TXN-303071,MCH-049,2024-02-05 16:38:33.000000000,195.91,PMT-009919
CHARLIE,TXN-301205,MCH-021,2024-02-05 17:22:42.000000000,269.43,PMT-004345
CHARLIE,TXN-302250,MCH-035,2024-02-05 17:58:14.000000000,100.3,PMT-006953
CHARLIE,TXN-300327,MCH-006,2024-02-05 18:10:34.000000000,418.9,PMT-001142
CHARLIE,TXN-300200,MCH-006,2024-02-05 18:19:01.000000000,180.25,PMT-001015
CHARLIE,TXN-301052,MCH-021,2024-02-05 18:56:11.000000000,227.94,PMT-004192
CHARLIE,TXN-300817,MCH-013,2024-02-05 19:39:28.000000000,179.07,PMT-002623
CHARLIE,TXN-300523,MCH-009,2024-02-05 20:00:22.000000000,164.92,PMT-001775
CHARLIE,TXN-301259,MCH-023,2024-02-05 21:30:57.000000000,113.6,PMT-004582
CHARLIE,TXN-301401,MCH-024,2024-02-06 00:56:26.000000000,61.03,PMT-004724
CHARLIE,TXN-301597,MCH-027,2024-02-06 01:14:10.000000000,73.64,PMT-005314
CHARLIE,TXN-303152,MCH-049,2024-02-06 03:55:00.000000000,166.69,PMT-010000
CHARLIE,TXN-302107,MCH-033,2024-02-06 04:22:23.000000000,117.66,PMT-006612
CHARLIE,TXN-300353,MCH-006,2024-02-06 04:51:27.000000000,237.06,PMT-001168
CHARLIE,TXN-301737,MCH-027,2024-02-06 05:29:41.000000000,53.92,PMT-005454
CHARLIE,TXN-302408,MCH-035,2024-02-06 06:47:00.000000000,154.7,PMT-007111
CHARLIE,TXN-300787,MCH-013,2024-02-06 07:09:17.000000000,89.41,PMT-002593
CHARLIE,TXN-302232,MCH-033,2024-02-06 07:56:30.000000000,76.6,PMT-006737
CHARLIE,TXN-301598,MCH-027,2024-02-06 08:17:04.000000000,204.05,PMT-005315
CHARLIE,TXN-302009,MCH-033,2024-02-06 08:36:50.000000000,183.23,PMT-006514
CHARLIE,TXN-303021,MCH-048,2024-02-06 08:49:52.000000000,231.5,PMT-009869
CHARLIE,TXN-300348,MCH-006,2024-02-06 09:07:15.000000000,393.37,PMT-001163
CHARLIE,TXN-301606,MCH-027,2024-02-06 09:16:40.000000000,95.62,PMT-005323
CHARLIE,TXN-301225,MCH-023,2024-02-06 09:23:30.000000000,105.8,PMT-004548
CHARLIE,TXN-301694,MCH-027,2024-02-06 10:12:05.000000000,109.62,PMT-005411
CHARLIE,TXN-300971,MCH-016,2024-02-06 10:26:31.000000000,92.44,PMT-003236
CHARLIE,TXN-301229,MCH-023,2024-02-06 11:56:56.000000000,67.81,PMT-004552
CHARLIE,TXN-302337,MCH-035,2024-02-06 12:01:00.000000000,44.77,PMT-007040
CHARLIE,TXN-301890,MCH-028,2024-02-06 13:51:50.000000000,234.07,PMT-005607
CHARLIE,TXN-300417,MCH-009,2024-02-06 13:52:22.000000000,80.06,PMT-001669
CHARLIE,TXN-301320,MCH-023,2024-02-06 16:22:37.000000000,79.22,PMT-004643
CHARLIE,TXN-300780,MCH-013,2024-02-06 16:43:42.000000000,226.59,PMT-002586
CHARLIE,TXN-302576,MCH-045,2024-02-06 18:34:02.000000000,270.11,PMT-009243
CHARLIE,TXN-302420,MCH-035,2024-02-06 18:41:12.000000000,225.55,PMT-007123
CHARLIE,TXN-301439,MCH-024,2024-02-06 18:54:16.000000000,43.99,PMT-004762
CHARLIE,TXN-301373,MCH-023,2024-02-06 19:52:47.000000000,95.47,PMT-004696
CHARLIE,TXN-300742,MCH-013,2024-02-06 20:26:22.000000000,325.57,PMT-002548
CHARLIE,TXN-300443,MCH-009,2024-02-06 20:31:15.000000000,107.57,PMT-001695
CHARLIE,TXN-302662,MCH-045,2024-02-06 20:48:40.000000000,122.73,PMT-009329
CHARLIE,TXN-300778,MCH-013,2024-02-06 20:59:59.000000000,120.33,PMT-002584
CHARLIE,TXN-302825,MCH-046,2024-02-06 21:04:44.000000000,74.32,PMT-009492
CHARLIE,TXN-301637,MCH-027,2024-02-06 21:10:55.000000000,126.71,PMT-005354
CHARLIE,TXN-302134,MCH-033,2024-02-06 21:25:43.000000000,118.31,PMT-006639
CHARLIE,TXN-300134,MCH-001,2024-02-06 22:46:39.000000000,108.01,PMT-000134
CHARLIE,TXN-301149,MCH-021,2024-02-06 22:49:25.000000000,145.52,PMT-004289
CHARLIE,TXN-302431,MCH-035,2024-02-06 23:53:46.000000000,129.36,PMT-007134
CHARLIE,TXN-301337,MCH-023,2024-02-07 00:18:20.000000000,126.78,PMT-004660
CHARLIE,TXN-303179,MCH-049,2024-02-07 01:37:19.000000000,152.08,PMT-010027
CHARLIE,TXN-302157,MCH-033,2024-02-07 01:59:51.000000000,60.31,PMT-006662
CHARLIE,TXN-300045,MCH-001,2024-02-07 02:16:56.000000000,199.95,PMT-000045
CHARLIE,TXN-301472,MCH-024,2024-02-07 02:23:09.000000000,647.48,PMT-004795
CHARLIE,TXN-301083,MCH-021,2024-02-07 02:24:05.000000000,83.36,PMT-004223
CHARLIE,TXN-303052,MCH-048,2024-02-07 03:27:57.000000000,104.23,PMT-009900
CHARLIE,TXN-301073,MCH-021,2024-02-07 03:39:27.000000000,262.03,PMT-004213
CHARLIE,TXN-302400,MCH-035,2024-02-07 03:41:04.000000000,102.53,PMT-007103
CHARLIE,TXN-300121,MCH-001,2024-02-07 03:46:57.000000000,50.85,PMT-000121
CHARLIE,TXN-300510,MCH-009,2024-02-07 03:57:42.000000000,106.87,PMT-001762
CHARLIE,TXN-850064,MCH-028,2024-02-07 05:53:01.418586769,99.47,PMT-DEC0004
CHARLIE,TXN-300173,MCH-001,2024-02-07 07:14:46.000000000,123.42,PMT-000173
CHARLIE,TXN-302018,MCH-033,2024-02-07 07:56:45.000000000,41.82,PMT-006523
CHARLIE,TXN-302361,MCH-035,2024-02-07 08:06:21.000000000,81.6,PMT-007064
CHARLIE,TXN-302493,MCH-045,2024-02-07 08:25:03.000000000,159.52,PMT-009160
CHARLIE,TXN-301860,MCH-028,2024-02-07 08:28:38.000000000,138.85,PMT-005577
CHARLIE,TXN-302997,MCH-048,2024-02-07 08:30:00.000000000,60.71,PMT-009845
CHARLIE,TXN-302021,MCH-033,2024-02-07 08:59:40.000000000,83.53,PMT-006526
CHARLIE,TXN-303078,MCH-049,2024-02-07 09:24:53.000000000,64.13,PMT-009926
CHARLIE,TXN-301966,MCH-028,2024-02-07 10:36:36.000000000,147.9,PMT-005683
CHARLIE,TXN-302338,MCH-035,2024-02-07 11:20:56.000000000,45.27,PMT-007041
CHARLIE,TXN-300959,MCH-016,2024-02-07 11:26:52.000000000,176.51,PMT-003224
CHARLIE,TXN-301889,MCH-028,2024-02-07 12:35:34.000000000,69.33,PMT-005606
CHARLIE,TXN-300931,MCH-016,2024-02-07 12:36:08.000000000,66.19,PMT-003196
CHARLIE,TXN-301504,MCH-024,2024-02-07 14:50:54.000000000,154.24,PMT-004827
CHARLIE,TXN-300640,MCH-013,2024-02-07 15:46:31.000000000,113.27,PMT-002446
CHARLIE,TXN-301647,MCH-027,2024-02-07 16:03:45.000000000,83.58,PMT-005364
CHARLIE,TXN-301034,MCH-021,2024-02-07 17:23:14.000000000,57.01,PMT-004174
CHARLIE,TXN-301476,MCH-024,2024-02-07 17:31:14.000000000,96.95,PMT-004799
CHARLIE,TXN-302663,MCH-045,2024-02-07 18:43:14.000000000,111.9,PMT-009330
CHARLIE,TXN-302606,MCH-045,2024-02-07 18:54:02.000000000,124.78,PMT-009273
CHARLIE,TXN-300807,MCH-013,2024-02-07 21:42:16.000000000,66.02,PMT-002613
CHARLIE,TXN-301701,MCH-027,2024-02-07 22:51:10.000000000,74.27,PMT-005418
CHARLIE,TXN-300462,MCH-009,2024-02-07 23:23:56.000000000,71.7,PMT-001714
CHARLIE,TXN-302747,MCH-046,2024-02-07 23:54:44.000000000,86.73,PMT-009414
CHARLIE,TXN-301721,MCH-027,2024-02-08 00:07:11.000000000,203.22,PMT-005438
CHARLIE,TXN-301775,MCH-028,2024-02-08 00:16:48.000000000,139.86,PMT-005492
CHARLIE,TXN-300412,MCH-006,2024-02-08 00:51:36.000000000,86.94,PMT-001227
CHARLIE,TXN-300361,MCH-006,2024-02-08 01:10:39.000000000,229.5,PMT-001176
CHARLIE,TXN-300049,MCH-001,2024-02-08 02:01:40.000000000,83.73,PMT-000049
CHARLIE,TXN-300372,MCH-006,2024-02-08 04:32:30.000000000,82.6,PMT-001187
CHARLIE,TXN-301325,MCH-023,2024-02-08 05:32:05.000000000,102.59,PMT-004648
CHARLIE,TXN-300830,MCH-013,2024-02-08 05:41:26.000000000,164.19,PMT-002636
CHARLIE,TXN-300599,MCH-009,2024-02-08 06:33:16.000000000,92.37,PMT-001851
CHARLIE,TXN-301528,MCH-024,2024-02-08 08:01:23.000000000,136.53,PMT-004851
CHARLIE,TXN-300526,MCH-009,2024-02-08 08:05:15.000000000,109.31,PMT-001778
CHARLIE,TXN-302530,MCH-045,2024-02-08 08:15:10.000000000,196.47,PMT-009197
CHARLIE,TXN-301177,MCH-021,2024-02-08 08:28:04.000000000,151.18,PMT-004317
CHARLIE,TXN-301188,MCH-021,2024-02-08 09:13:14.000000000,63.28,PMT-004328
CHARLIE,TXN-302472,MCH-045,2024-02-08 09:17:47.000000000,90.18,PMT-009139
CHARLIE,TXN-301456,MCH-024,2024-02-08 09:26:24.000000000,48.54,PMT-004779
CHARLIE,TXN-301109,MCH-021,2024-02-08 09:37:29.000000000,81.71,PMT-004249
CHARLIE,TXN-301865,MCH-028,2024-02-08 09:58:33.000000000,175.88,PMT-005582
CHARLIE,TXN-300828,MCH-013,2024-02-08 10:15:12.000000000,68.12,PMT-002634
CHARLIE,TXN-301321,MCH-023,2024-02-08 10:54:46.000000000,61.3,PMT-004644
CHARLIE,TXN-302136,MCH-033,2024-02-08 10:58:04.000000000,133.02,PMT-006641
CHARLIE,TXN-302346,MCH-035,2024-02-08 11:42:56.000000000,145.45,PMT-007049
CHARLIE,TXN-300264,MCH-006,2024-02-08 12:05:41.000000000,146.18,PMT-001079
CHARLIE,TXN-300560,MCH-009,2024-02-08 12:35:43.000000000,61.62,PMT-001812
CHARLIE,TXN-302604,MCH-045,2024-02-08 12:55:56.000000000,118.84,PMT-009271
CHARLIE,TXN-302251,MCH-035,2024-02-08 13:02:57.000000000,112.13,PMT-006954
CHARLIE,TXN-302001,MCH-028,2024-02-08 14:34:36.000000000,164.2,PMT-005718
CHARLIE,TXN-302044,MCH-033,2024-02-08 15:20:38.000000000,48.47,PMT-006549
CHARLIE,TXN-301096,MCH-021,2024-02-08 16:13:05.000000000,152.2,PMT-004236
CHARLIE,TXN-301533,MCH-024,2024-02-08 16:19:41.000000000,87.59,PMT-004856
CHARLIE,TXN-302854,MCH-046,2024-02-08 17:49:14.000000000,89.15,PMT-009521
CHARLIE,TXN-301607,MCH-027,2024-02-08 18:08:51.000000000,122.53,PMT-005324
CHARLIE,TXN-301781,MCH-028,2024-02-08 18:09:01.000000000,143.14,PMT-005498
CHARLIE,TXN-300586,MCH-009,2024-02-08 18:40:50.000000000,143.17,PMT-001838
