payment_id,bank_account_token,payment_date,amount,vendor_id,business_unit,batch_id,payment_method
PAY-200295,TKN-2C4A465DFC73B6D8,2024-08-29,668.97,V-L016,BU_WEST,BATCH-20240829-15,ACH
PAY-201199,TKN-4234DCDEE24D843A,2024-08-25,18842.85,V-L020,BU_WEST,BATCH-20240825-08,ACH
PAY-201618,TKN-E6316F607B123ACD,2024-09-15,1425.62,V-L027,BU_NORTH,BATCH-20240915-14,Check
PAY-200089,TKN-D20C58445CF68EE0,2024-08-24,1189.07,V-L030,BU_NORTH,BATCH-20240824-17,Wire
PAY-200042,TKN-60DA1CD973502BED,2024-08-24,2319.89,V-L037,BU_SOUTH,BATCH-20240824-17,ACH
PAY-201646,TKN-E6316F607B123ACD,2024-09-26,16781.49,V-L027,BU_NORTH,BATCH-20240926-12,Check
PAY-200132,TKN-09EDCFBE46A53DD2,2024-10-01,6600.0,V-5002,BU_SOUTH,BATCH-20241001-02,Wire
PAY-200746,TKN-41919200D161AF9E,2024-08-04,5400.0,V-3003,BU_EAST,BATCH-20240804-04,Check
PAY-201146,TKN-79D10C23D9DC1EF8,2024-10-08,1570.76,V-L024,BU_NORTH,BATCH-20241008-12,Wire
PAY-200842,TKN-15A308FCCBF587B2,2024-07-14,1165.72,V-L034,BU_SOUTH,BATCH-20240714-08,ACH
PAY-201578,TKN-2EADDE56632643BD,2024-09-29,2635.58,V-L013,BU_WEST,BATCH-20240929-03,ACH
PAY-200889,TKN-56FA90433DC9F13E,2024-10-03,6224.34,V-L036,BU_SOUTH,BATCH-20241003-09,ACH
PAY-200165,TKN-21AB9E2101A73A02,2024-11-02,2134.2,V-L004,BU_EAST,BATCH-20241102-06,Wire
PAY-200291,TKN-D20C58445CF68EE0,2024-08-05,1651.53,V-L030,BU_NORTH,BATCH-20240805-15,Check
PAY-201612,TKN-1AD8564EF7F8A95F,2024-09-30,5198.85,V-L038,BU_SOUTH,BATCH-20240930-07,ACH
PAY-201068,TKN-5F53880E4DB24CFE,2024-09-19,1000.0,V-4002,BU_NORTH,BATCH-20240919-10,Check
PAY-200349,TKN-B31AC7D73F3D7751,2024-08-07,7000.0,V-L001,BU_EAST,BATCH-20240807-02,Check
PAY-200572,TKN-4BE95D6A6198BFB5,2024-08-26,6737.01,V-L012,BU_WEST,BATCH-20240826-02,ACH
PAY-201129,TKN-21AB9E2101A73A02,2024-09-03,1906.57,V-L004,BU_EAST,BATCH-20240903-13,Check
PAY-201605,TKN-81AF144DE43C96A0,2024-08-08,188.16,V-L008,BU_EAST,BATCH-20240808-13,Check
PAY-200994,TKN-EBFE0BAD5162A916,2024-08-23,2250.0,V-6001,BU_EAST,BATCH-20240823-08,ACH
PAY-201362,TKN-A0DBF207304841D9,2024-10-08,600.0,V-2002,BU_WEST,BATCH-20241008-02,Check
PAY-201125,TKN-817D1A9933704238,2024-10-01,197.57,V-L025,BU_NORTH,BATCH-20241001-19,Wire
PAY-201382,TKN-79D10C23D9DC1EF8,2024-08-10,578.82,V-L024,BU_NORTH,BATCH-20240810-14,ACH
PAY-200459,TKN-9E9D30C81FF23CAC,2024-08-22,1398.64,V-L006,BU_EAST,BATCH-20240822-14,ACH
PAY-200376,TKN-0C3CB92313DFFD23,2024-07-24,244.33,V-L010,BU_EAST,BATCH-20240724-18,Wire
PAY-200334,TKN-502C2E18DBA84884,2024-10-14,390.86,V-L011,BU_WEST,BATCH-20241014-14,ACH
PAY-200975,TKN-A0DBF207304841D9,2024-08-25,3600.0,V-2001,BU_WEST,BATCH-20240825-10,Wire
PAY-201620,TKN-E6316F607B123ACD,2024-09-07,3919.35,V-L027,BU_NORTH,BATCH-20240907-12,Wire
PAY-201357,TKN-0C3CB92313DFFD23,2024-10-01,2774.17,V-L009,BU_EAST,BATCH-20241001-15,ACH
PAY-200908,TKN-0C3516518BC321B0,2024-10-28,7054.63,V-L018,BU_WEST,BATCH-20241028-04,ACH
PAY-201209,TKN-27039B6F7B661D17,2024-09-06,380.1,V-L014,BU_WEST,BATCH-20240906-02,Check
PAY-201616,TKN-D4FABCCC216B15D5,2024-10-20,418.0,V-L021,BU_NORTH,BATCH-20241020-05,Check
PAY-200723,TKN-502C2E18DBA84884,2024-07-24,850.57,V-L011,BU_WEST,BATCH-20240724-17,ACH
PAY-200329,TKN-21AB9E2101A73A02,2024-10-25,966.96,V-L004,BU_EAST,BATCH-20241025-10,Check
PAY-200788,TKN-41919200D161AF9E,2024-08-12,1650.0,V-3003,BU_EAST,BATCH-20240812-10,ACH
PAY-200319,TKN-263FC1BCC18E47D2,2024-09-08,157.86,V-L026,BU_NORTH,BATCH-20240908-12,ACH
PAY-201309,TKN-0C3CB92313DFFD23,2024-09-17,9000.0,V-L010,BU_EAST,BATCH-20240917-19,ACH
PAY-201158,TKN-D4FABCCC216B15D5,2024-09-04,463.85,V-L021,BU_NORTH,BATCH-20240904-08,ACH
PAY-201482,TKN-09E8916C02DA72FA,2024-08-07,1124.84,V-L039,BU_SOUTH,BATCH-20240807-08,ACH
PAY-200168,TKN-D20C58445CF68EE0,2024-09-02,2890.03,V-L030,BU_NORTH,BATCH-20240902-15,Check
PAY-200013,TKN-81C9A022002FCABD,2024-08-22,4400.0,V-3001,BU_SOUTH,BATCH-20240822-11,Wire
PAY-200172,TKN-502C2E18DBA84884,2024-08-08,1701.55,V-L011,BU_WEST,BATCH-20240808-15,ACH
PAY-200650,TKN-0C3516518BC321B0,2024-09-04,200.82,V-L019,BU_WEST,BATCH-20240904-01,Check
PAY-200261,TKN-D4FABCCC216B15D5,2024-09-02,3145.93,V-L021,BU_NORTH,BATCH-20240902-10,ACH
PAY-201476,TKN-11F3DE591C63624A,2024-08-28,8045.29,V-L007,BU_EAST,BATCH-20240828-05,ACH
PAY-201202,TKN-2EADDE56632643BD,2024-10-02,2200.37,V-L013,BU_WEST,BATCH-20241002-11,Wire
PAY-200673,TKN-21AB9E2101A73A02,2024-08-02,2035.64,V-L004,BU_EAST,BATCH-20240802-06,ACH
PAY-200259,TKN-0C3516518BC321B0,2024-10-07,1000.0,V-L019,BU_WEST,BATCH-20241007-06,Wire
PAY-201027,TKN-D4FABCCC216B15D5,2024-09-14,952.07,V-L021,BU_NORTH,BATCH-20240914-16,Check
PAY-200139,TKN-79D10C23D9DC1EF8,2024-09-26,1974.97,V-L024,BU_NORTH,BATCH-20240926-03,ACH
PAY-200550,TKN-9E9D30C81FF23CAC,2024-09-19,404.53,V-L006,BU_EAST,BATCH-20240919-07,Check
PAY-201234,TKN-A3D5A2952B5FEC52,2024-10-13,1266.54,V-L040,BU_SOUTH,BATCH-20241013-02,ACH
PAY-201306,TKN-A77930C9ACD03ACF,2024-09-08,3850.0,V-6002,BU_WEST,BATCH-20240908-11,ACH
PAY-201135,TKN-30D620713DA80782,2024-10-08,5497.26,V-L029,BU_NORTH,BATCH-20241008-18,ACH
PAY-201001,TKN-93AE6358218DA24A,2024-08-12,1286.06,V-L031,BU_SOUTH,BATCH-20240812-11,ACH
PAY-200559,TKN-4C60DFF373752966,2024-10-17,2580.04,V-L033,BU_SOUTH,BATCH-20241017-13,Check
PAY-200140,TKN-817D1A9933704238,2024-11-04,2384.13,V-L025,BU_NORTH,BATCH-20241104-10,Wire
PAY-201484,TKN-30D620713DA80782,2024-07-16,2989.39,V-L029,BU_NORTH,BATCH-20240716-19,ACH
PAY-200532,TKN-59BEB7DEC80045CC,2024-08-10,382.55,V-L028,BU_NORTH,BATCH-20240810-08,ACH
PAY-200225,TKN-0C3516518BC321B0,2024-10-07,548.95,V-L018,BU_WEST,BATCH-20241007-07,ACH
PAY-200724,TKN-0C3516518BC321B0,2024-07-10,1989.02,V-L019,BU_WEST,BATCH-20240710-15,Wire
PAY-201535,TKN-79D10C23D9DC1EF8,2024-08-07,668.97,V-L024,BU_NORTH,BATCH-20240807-14,ACH
PAY-200410,TKN-60DA1CD973502BED,2024-10-30,50.0,V-L037,BU_SOUTH,BATCH-20241030-04,ACH
PAY-200326,TKN-9E9D30C81FF23CAC,2024-09-03,9833.8,V-L006,BU_EAST,BATCH-20240903-13,ACH
PAY-200880,TKN-60DA1CD973502BED,2024-09-05,390.57,V-L037,BU_SOUTH,BATCH-20240905-13,ACH
PAY-200300,TKN-0C3516518BC321B0,2024-09-21,1207.91,V-L018,BU_WEST,BATCH-20240921-13,Check
PAY-201668,TKN-776A501F68B9461E,2024-09-30,3197.59,V-L003,BU_EAST,BATCH-20240930-02,Wire
PAY-201118,TKN-09EDCFBE46A53DD2,2024-08-11,1350.0,V-5001,BU_SOUTH,BATCH-20240811-19,Check
PAY-201671,TKN-60DA1CD973502BED,2024-10-20,1143.85,V-L037,BU_SOUTH,BATCH-20241020-02,Wire
PAY-201581,TKN-60DA1CD973502BED,2024-10-17,976.48,V-L037,BU_SOUTH,BATCH-20241017-01,Wire
PAY-200715,TKN-56FA90433DC9F13E,2024-07-27,1472.0,V-L036,BU_SOUTH,BATCH-20240727-12,ACH
PAY-200194,TKN-11F3DE591C63624A,2024-09-08,4108.05,V-L007,BU_EAST,BATCH-20240908-13,ACH
PAY-200441,TKN-A9429345671A5713,2024-08-12,1629.38,V-L005,BU_EAST,BATCH-20240812-10,ACH
PAY-200574,TKN-E6316F607B123ACD,2024-10-11,4000.0,V-L027,BU_NORTH,BATCH-20241011-03,Wire
PAY-200504,TKN-D20C58445CF68EE0,2024-08-25,6397.56,V-L030,BU_NORTH,BATCH-20240825-18,ACH
PAY-200606,TKN-59BEB7DEC80045CC,2024-10-22,2366.6,V-L028,BU_NORTH,BATCH-20241022-18,Check
PAY-201706,TKN-48EDFC26DC16E10D,2024-09-14,5221.51,V-L022,BU_NORTH,BATCH-20240914-03,Check
PAY-201583,TKN-15A308FCCBF587B2,2024-09-11,2000.0,V-L034,BU_SOUTH,BATCH-20240911-19,Check
PAY-200004,TKN-776A501F68B9461E,2024-09-20,1000.0,V-L003,BU_EAST,BATCH-20240920-13,ACH
PAY-201367,TKN-4BE95D6A6198BFB5,2024-10-01,613.12,V-L012,BU_WEST,BATCH-20241001-05,Check
PAY-201521,TKN-56FA90433DC9F13E,2024-10-16,502.63,V-L036,BU_SOUTH,BATCH-20241016-17,ACH
PAY-200468,TKN-D20C58445CF68EE0,2024-09-09,3003.83,V-L030,BU_NORTH,BATCH-20240909-03,Check
PAY-200322,TKN-D20C58445CF68EE0,2024-09-13,447.61,V-L030,BU_NORTH,BATCH-20240913-07,ACH
PAY-200006,TKN-9E9D30C81FF23CAC,2024-09-20,444.29,V-L006,BU_EAST,BATCH-20240920-06,ACH
PAY-200223,TKN-4BE95D6A6198BFB5,2024-08-11,562.2,V-L012,BU_WEST,BATCH-20240811-08,Wire
PAY-200548,TKN-B31AC7D73F3D7751,2024-08-18,2676.36,V-L001,BU_EAST,BATCH-20240818-05,Check
PAY-200964,TKN-A3D5A2952B5FEC52,2024-08-14,1163.93,V-L040,BU_SOUTH,BATCH-20240814-05,ACH
PAY-200040,TKN-48EDFC26DC16E10D,2024-09-18,204.03,V-L022,BU_NORTH,BATCH-20240918-09,Wire
PAY-200543,TKN-09EDCFBE46A53DD2,2024-10-03,1000.0,V-5001,BU_SOUTH,BATCH-20241003-03,Check
PAY-200243,TKN-4BE95D6A6198BFB5,2024-08-21,693.58,V-L012,BU_WEST,BATCH-20240821-10,ACH
PAY-200938,TKN-96871116180AFE23,2024-07-15,6626.99,V-L023,BU_NORTH,BATCH-20240715-04,ACH
PAY-200137,TKN-4234DCDEE24D843A,2024-08-03,970.63,V-L020,BU_WEST,BATCH-20240803-03,ACH
PAY-201517,TKN-60DA1CD973502BED,2024-08-07,32.42,V-L037,BU_SOUTH,BATCH-20240807-17,Wire
PAY-201346,TKN-D20C58445CF68EE0,2024-10-25,3595.34,V-L030,BU_NORTH,BATCH-20241025-11,ACH
PAY-201246,TKN-30D620713DA80782,2024-08-20,424.04,V-L029,BU_NORTH,BATCH-20240820-02,Check
PAY-201613,TKN-48EDFC26DC16E10D,2024-08-09,7380.05,V-L022,BU_NORTH,BATCH-20240809-13,ACH
PAY-201575,TKN-A0DBF207304841D9,2024-09-14,3000.0,V-2002,BU_WEST,BATCH-20240914-17,ACH
PAY-201211,TKN-2C4A465DFC73B6D8,2024-08-16,530.27,V-L016,BU_WEST,BATCH-20240816-18,ACH
PAY-200969,TKN-E6316F607B123ACD,2024-09-01,1127.41,V-L027,BU_NORTH,BATCH-20240901-06,ACH
PAY-201554,TKN-8F6150DB3D331262,2024-10-08,3520.76,V-L002,BU_EAST,BATCH-20241008-07,ACH
PAY-200582,TKN-2EADDE56632643BD,2024-07-18,7454.94,V-L013,BU_WEST,BATCH-20240718-10,ACH
PAY-201505,TKN-9E445FE9A1581A22,2024-07-29,3150.0,V-1003,BU_NORTH,BATCH-20240729-06,ACH
PAY-201678,TKN-60DA1CD973502BED,2024-08-13,1696.13,V-L037,BU_SOUTH,BATCH-20240813-09,Check
PAY-200662,TKN-5F53880E4DB24CFE,2024-09-30,6750.0,V-4001,BU_NORTH,BATCH-20240930-11,Check
PAY-201014,TKN-5F53880E4DB24CFE,2024-09-07,1350.0,V-4002,BU_NORTH,BATCH-20240907-02,Wire
PAY-201579,TKN-D20C58445CF68EE0,2024-09-15,1100.54,V-L030,BU_NORTH,BATCH-20240915-01,Check
PAY-200377,TKN-0C3CB92313DFFD23,2024-10-23,2911.54,V-L010,BU_EAST,BATCH-20241023-16,Check
PAY-201260,TKN-1AD8564EF7F8A95F,2024-10-12,2741.29,V-L038,BU_SOUTH,BATCH-20241012-09,Wire
PAY-200315,TKN-81AF144DE43C96A0,2024-09-07,495.34,V-L008,BU_EAST,BATCH-20240907-14,ACH
PAY-200443,TKN-9E9D30C81FF23CAC,2024-09-13,2330.3,V-L006,BU_EAST,BATCH-20240913-04,Check
PAY-201122,TKN-2EADDE56632643BD,2024-09-18,5684.81,V-L013,BU_WEST,BATCH-20240918-05,Wire
PAY-200320,TKN-41919200D161AF9E,2024-07-29,6600.0,V-3003,BU_EAST,BATCH-20240729-08,Wire
PAY-200282,TKN-D20C58445CF68EE0,2024-10-07,1425.6,V-L030,BU_NORTH,BATCH-20241007-04,ACH
PAY-201145,TKN-0C3CB92313DFFD23,2024-09-30,1360.07,V-L009,BU_EAST,BATCH-20240930-17,ACH
PAY-201421,TKN-11F3DE591C63624A,2024-10-28,238.12,V-L007,BU_EAST,BATCH-20241028-19,ACH
PAY-201285,TKN-4BE95D6A6198BFB5,2024-07-24,1887.35,V-L012,BU_WEST,BATCH-20240724-04,ACH
PAY-200425,TKN-4BE95D6A6198BFB5,2024-09-02,221.41,V-L012,BU_WEST,BATCH-20240902-13,Wire
PAY-200554,TKN-A33E6A14CA9F1D1B,2024-10-16,3734.8,V-L035,BU_SOUTH,BATCH-20241016-19,ACH
PAY-200595,TKN-79D10C23D9DC1EF8,2024-07-27,945.84,V-L024,BU_NORTH,BATCH-20240727-10,Wire
PAY-201672,TKN-5F53880E4DB24CFE,2024-09-01,3600.0,V-4001,BU_NORTH,BATCH-20240901-04,ACH
PAY-200369,TKN-817D1A9933704238,2024-08-21,917.44,V-L025,BU_NORTH,BATCH-20240821-03,Wire
PAY-201396,TKN-EBFE0BAD5162A916,2024-10-04,5400.0,V-6001,BU_EAST,BATCH-20241004-07,Check
PAY-201656,TKN-1AD8564EF7F8A95F,2024-09-06,1245.2,V-L038,BU_SOUTH,BATCH-20240906-15,ACH
PAY-200991,TKN-21AB9E2101A73A02,2024-11-11,1633.66,V-L004,BU_EAST,BATCH-20241111-18,ACH
PAY-201381,TKN-EBFE0BAD5162A916,2024-08-07,1000.0,V-6001,BU_EAST,BATCH-20240807-13,Wire
PAY-201275,TKN-E6316F607B123ACD,2024-09-09,845.26,V-L027,BU_NORTH,BATCH-20240909-14,ACH
PAY-200228,TKN-60DA1CD973502BED,2024-08-31,898.38,V-L037,BU_SOUTH,BATCH-20240831-13,Wire
PAY-201405,TKN-1054BDE195270D33,2024-08-06,304.96,V-L032,BU_SOUTH,BATCH-20240806-07,Wire
PAY-201360,TKN-D20C58445CF68EE0,2024-10-05,1225.78,V-L030,BU_NORTH,BATCH-20241005-01,ACH
PAY-201134,TKN-81AF144DE43C96A0,2024-09-14,66.73,V-L008,BU_EAST,BATCH-20240914-16,ACH
PAY-201589,TKN-A33E6A14CA9F1D1B,2024-07-27,691.87,V-L035,BU_SOUTH,BATCH-20240727-13,Wire
PAY-200067,TKN-9E445FE9A1581A22,2024-09-27,2250.0,V-1003,BU_NORTH,BATCH-20240927-10,ACH
PAY-200394,TKN-776A501F68B9461E,2024-08-19,1614.8,V-L003,BU_EAST,BATCH-20240819-07,ACH
PAY-200580,TKN-0C3516518BC321B0,2024-10-13,635.73,V-L018,BU_WEST,BATCH-20241013-09,Check
PAY-200025,TKN-59BEB7DEC80045CC,2024-09-16,541.35,V-L028,BU_NORTH,BATCH-20240916-11,Wire
PAY-200212,TKN-79D10C23D9DC1EF8,2024-08-27,1524.97,V-L024,BU_NORTH,BATCH-20240827-08,ACH
PAY-201315,TKN-4E22EE139384365C,2024-09-18,2800.0,V-1001,BU_EAST,BATCH-20240918-17,ACH
PAY-201006,TKN-0C3516518BC321B0,2024-07-25,7033.65,V-L018,BU_WEST,BATCH-20240725-01,Wire
PAY-200537,TKN-41919200D161AF9E,2024-08-30,5400.0,V-3003,BU_EAST,BATCH-20240830-16,ACH
PAY-200918,TKN-79D10C23D9DC1EF8,2024-08-24,3567.53,V-L024,BU_NORTH,BATCH-20240824-15,Check
PAY-200844,TKN-D20C58445CF68EE0,2024-07-07,352.21,V-L030,BU_NORTH,BATCH-20240707-11,ACH
PAY-200086,TKN-9E9D30C81FF23CAC,2024-10-13,2153.3,V-L006,BU_EAST,BATCH-20241013-14,ACH
PAY-201536,TKN-8F6150DB3D331262,2024-09-22,1621.64,V-L002,BU_EAST,BATCH-20240922-13,Wire
PAY-200273,TKN-9E445FE9A1581A22,2024-11-09,8250.0,V-1003,BU_NORTH,BATCH-20241109-13,ACH
PAY-201104,TKN-D4FABCCC216B15D5,2024-08-06,1157.87,V-L021,BU_NORTH,BATCH-20240806-10,Wire
PAY-201303,TKN-81C9A022002FCABD,2024-08-20,1350.0,V-3002,BU_SOUTH,BATCH-20240820-18,Check
PAY-200843,TKN-1054BDE195270D33,2024-10-08,5182.0,V-L032,BU_SOUTH,BATCH-20241008-17,Check
PAY-201538,TKN-11F3DE591C63624A,2024-11-07,500.97,V-L007,BU_EAST,BATCH-20241107-01,ACH
PAY-200631,TKN-0C3CB92313DFFD23,2024-08-17,3631.64,V-L009,BU_EAST,BATCH-20240817-02,ACH
PAY-201171,TKN-59BEB7DEC80045CC,2024-09-13,2020.51,V-L028,BU_NORTH,BATCH-20240913-11,ACH
PAY-201592,TKN-D4FABCCC216B15D5,2024-08-11,9832.03,V-L021,BU_NORTH,BATCH-20240811-01,Check
PAY-201170,TKN-502C2E18DBA84884,2024-08-24,1250.08,V-L011,BU_WEST,BATCH-20240824-07,Wire
PAY-200953,TKN-502C2E18DBA84884,2024-08-14,8364.61,V-L011,BU_WEST,BATCH-20240814-12,ACH
PAY-200506,TKN-502C2E18DBA84884,2024-08-27,509.02,V-L011,BU_WEST,BATCH-20240827-19,Wire
PAY-200274,TKN-1AD8564EF7F8A95F,2024-08-22,1000.0,V-L038,BU_SOUTH,BATCH-20240822-04,ACH
PAY-200926,TKN-96871116180AFE23,2024-10-04,4295.79,V-L023,BU_NORTH,BATCH-20241004-11,ACH
PAY-201126,TKN-776A501F68B9461E,2024-08-12,9961.95,V-L003,BU_EAST,BATCH-20240812-13,Check
PAY-200363,TKN-D20C58445CF68EE0,2024-10-10,2992.89,V-L030,BU_NORTH,BATCH-20241010-17,Wire
PAY-201379,TKN-1AD8564EF7F8A95F,2024-07-23,1928.76,V-L038,BU_SOUTH,BATCH-20240723-16,ACH
PAY-200623,TKN-60DA1CD973502BED,2024-09-06,374.04,V-L037,BU_SOUTH,BATCH-20240906-07,Wire
PAY-200003,TKN-A33E6A14CA9F1D1B,2024-09-10,1097.67,V-L035,BU_SOUTH,BATCH-20240910-04,Wire
PAY-200007,TKN-11F3DE591C63624A,2024-09-15,6000.0,V-L007,BU_EAST,BATCH-20240915-15,ACH
PAY-200312,TKN-4C60DFF373752966,2024-10-03,526.75,V-L033,BU_SOUTH,BATCH-20241003-07,Wire
PAY-201623,TKN-A3D5A2952B5FEC52,2024-07-23,1561.53,V-L040,BU_SOUTH,BATCH-20240723-06,Wire
PAY-200845,TKN-81AF144DE43C96A0,2024-07-16,4621.87,V-L008,BU_EAST,BATCH-20240716-19,ACH
PAY-200666,TKN-30D620713DA80782,2024-09-06,1225.28,V-L029,BU_NORTH,BATCH-20240906-13,Check
PAY-200365,TKN-E6316F607B123ACD,2024-08-27,2300.04,V-L027,BU_NORTH,BATCH-20240827-16,ACH
PAY-201681,TKN-1AD8564EF7F8A95F,2024-09-15,1000.0,V-L038,BU_SOUTH,BATCH-20240915-10,Check
PAY-200216,TKN-41919200D161AF9E,2024-10-16,3150.0,V-3003,BU_EAST,BATCH-20241016-02,Wire
PAY-200874,TKN-776A501F68B9461E,2024-08-21,13848.11,V-L003,BU_EAST,BATCH-20240821-13,ACH
PAY-200028,TKN-56FA90433DC9F13E,2024-07-14,3379.26,V-L036,BU_SOUTH,BATCH-20240714-08,Wire
PAY-201456,TKN-56FA90433DC9F13E,2024-09-11,1176.71,V-L036,BU_SOUTH,BATCH-20240911-05,ACH
PAY-200526,TKN-D4FABCCC216B15D5,2024-10-04,831.08,V-L021,BU_NORTH,BATCH-20241004-09,ACH
PAY-201561,TKN-1054BDE195270D33,2024-09-18,1142.24,V-L032,BU_SOUTH,BATCH-20240918-11,ACH
PAY-200899,TKN-1054BDE195270D33,2024-09-21,8576.36,V-L032,BU_SOUTH,BATCH-20240921-19,Check
PAY-200639,TKN-0C3516518BC321B0,2024-09-04,2880.63,V-L018,BU_WEST,BATCH-20240904-19,Check
PAY-200967,TKN-5F53880E4DB24CFE,2024-08-18,2750.0,V-4002,BU_NORTH,BATCH-20240818-15,Wire
PAY-200719,TKN-A33E6A14CA9F1D1B,2024-08-14,9506.56,V-L035,BU_SOUTH,BATCH-20240814-01,ACH
PAY-200692,TKN-B31AC7D73F3D7751,2024-10-01,8119.97,V-L001,BU_EAST,BATCH-20241001-15,ACH
PAY-201340,TKN-81AF144DE43C96A0,2024-07-24,2168.63,V-L008,BU_EAST,BATCH-20240724-12,ACH
PAY-200625,TKN-A9429345671A5713,2024-10-06,882.19,V-L005,BU_EAST,BATCH-20241006-08,Check
PAY-200008,TKN-E6316F607B123ACD,2024-09-03,740.77,V-L027,BU_NORTH,BATCH-20240903-09,ACH
PAY-200257,TKN-4BE95D6A6198BFB5,2024-08-27,344.88,V-L012,BU_WEST,BATCH-20240827-05,ACH
PAY-200804,TKN-B31AC7D73F3D7751,2024-08-05,2888.92,V-L001,BU_EAST,BATCH-20240805-04,Check
PAY-200026,TKN-1054BDE195270D33,2024-10-08,2201.91,V-L032,BU_SOUTH,BATCH-20241008-17,ACH
PAY-200337,TKN-D4FABCCC216B15D5,2024-09-06,491.43,V-L021,BU_NORTH,BATCH-20240906-19,ACH
PAY-200573,TKN-4E22EE139384365C,2024-10-06,1650.0,V-1002,BU_EAST,BATCH-20241006-01,Wire
PAY-200048,TKN-0C3CB92313DFFD23,2024-10-06,678.66,V-L010,BU_EAST,BATCH-20241006-18,ACH
PAY-201262,TKN-09E8916C02DA72FA,2024-08-21,1173.55,V-L039,BU_SOUTH,BATCH-20240821-01,ACH
PAY-200107,TKN-2EADDE56632643BD,2024-09-14,829.69,V-L013,BU_WEST,BATCH-20240914-13,Check
PAY-200350,TKN-D4FABCCC216B15D5,2024-10-07,2000.0,V-L021,BU_NORTH,BATCH-20241007-14,ACH
PAY-200056,TKN-D4FABCCC216B15D5,2024-10-22,3187.32,V-L021,BU_NORTH,BATCH-20241022-05,Wire
PAY-200239,TKN-56FA90433DC9F13E,2024-08-28,1307.57,V-L036,BU_SOUTH,BATCH-20240828-03,ACH
PAY-200214,TKN-A0DBF207304841D9,2024-09-20,4400.0,V-2002,BU_WEST,BATCH-20240920-16,Wire
PAY-200121,TKN-56FA90433DC9F13E,2024-10-07,235.4,V-L036,BU_SOUTH,BATCH-20241007-03,ACH
PAY-201282,TKN-27039B6F7B661D17,2024-08-13,20838.42,V-L014,BU_WEST,BATCH-20240813-08,Check
PAY-200943,TKN-776A501F68B9461E,2024-07-29,1000.0,V-L003,BU_EAST,BATCH-20240729-07,ACH
PAY-200794,TKN-96871116180AFE23,2024-08-24,955.43,V-L023,BU_NORTH,BATCH-20240824-06,Wire
PAY-200073,TKN-4C60DFF373752966,2024-07-20,6543.47,V-L033,BU_SOUTH,BATCH-20240720-10,ACH
PAY-200813,TKN-8F6150DB3D331262,2024-09-14,3742.65,V-L002,BU_EAST,BATCH-20240914-11,ACH
PAY-201474,TKN-11F3DE591C63624A,2024-07-21,379.12,V-L007,BU_EAST,BATCH-20240721-18,Check
PAY-201281,TKN-A3D5A2952B5FEC52,2024-10-01,3060.42,V-L040,BU_SOUTH,BATCH-20241001-03,Check
PAY-200923,TKN-81C9A022002FCABD,2024-08-20,4200.0,V-3001,BU_SOUTH,BATCH-20240820-12,Check
PAY-200046,TKN-81C9A022002FCABD,2024-10-16,6600.0,V-3002,BU_SOUTH,BATCH-20241016-08,ACH
PAY-201537,TKN-09E8916C02DA72FA,2024-10-17,7257.6,V-L039,BU_SOUTH,BATCH-20241017-19,Wire
PAY-200524,TKN-A3D5A2952B5FEC52,2024-09-10,1000.0,V-L040,BU_SOUTH,BATCH-20240910-12,Wire
PAY-200233,TKN-1054BDE195270D33,2024-09-28,564.18,V-L032,BU_SOUTH,BATCH-20240928-03,Check
PAY-201429,TKN-A3D5A2952B5FEC52,2024-10-18,35.74,V-L040,BU_SOUTH,BATCH-20241018-13,ACH
PAY-201253,TKN-5F53880E4DB24CFE,2024-10-11,6750.0,V-4001,BU_NORTH,BATCH-20241011-12,Check
PAY-201289,TKN-48EDFC26DC16E10D,2024-08-11,763.0,V-L022,BU_NORTH,BATCH-20240811-09,ACH
PAY-201095,TKN-56FA90433DC9F13E,2024-09-10,1221.79,V-L036,BU_SOUTH,BATCH-20240910-17,ACH
PAY-200534,TKN-0C3516518BC321B0,2024-08-06,512.73,V-L019,BU_WEST,BATCH-20240806-10,Check
PAY-201097,TKN-81AF144DE43C96A0,2024-09-19,6016.14,V-L008,BU_EAST,BATCH-20240919-19,Check
PAY-201290,TKN-96871116180AFE23,2024-09-17,159.54,V-L023,BU_NORTH,BATCH-20240917-08,ACH
PAY-200604,TKN-2C4A465DFC73B6D8,2024-10-10,1671.11,V-L016,BU_WEST,BATCH-20241010-04,ACH
PAY-200466,TKN-4C60DFF373752966,2024-08-04,1000.0,V-L033,BU_SOUTH,BATCH-20240804-14,ACH
PAY-201336,TKN-81C9A022002FCABD,2024-08-15,4500.0,V-3002,BU_SOUTH,BATCH-20240815-13,Check
PAY-200789,TKN-27039B6F7B661D17,2024-08-20,749.21,V-L014,BU_WEST,BATCH-20240820-08,Check
PAY-201447,TKN-D4FABCCC216B15D5,2024-09-29,1985.36,V-L021,BU_NORTH,BATCH-20240929-09,ACH
PAY-201000,TKN-A77930C9ACD03ACF,2024-08-25,3150.0,V-6002,BU_WEST,BATCH-20240825-16,ACH
PAY-201302,TKN-E6316F607B123ACD,2024-09-21,1980.04,V-L027,BU_NORTH,BATCH-20240921-16,ACH
PAY-200061,TKN-B3FBCDADBDB277A0,2024-08-06,1023.12,V-L017,BU_WEST,BATCH-20240806-01,ACH
PAY-201084,TKN-B3FBCDADBDB277A0,2024-09-07,164.83,V-L017,BU_WEST,BATCH-20240907-17,Check
