invoice_id,vendor_id,invoice_date,amount,currency,description,po_number,approver_id,business_unit,payment_status,gl_account
INV-101823,V-L034,2024-08-23,426.67,USD,Raw Materials - Batch,PO-18580,AP-012,BU_SOUTH,Paid,5020-IT Services
INV-101012,V-L015,2024-08-16,6315.91,USD,Temporary Staffing,,AP-003,BU_WEST,Paid,5020-IT Services
INV-100958,V-L014,2024-09-18,19485.78,USD,Insurance Premium,PO-89148,AP-002,BU_WEST,Paid,5040-Maintenance
INV-100094,V-2001,2024-09-01,1350.0,USD,Professional Services,PO-61518,AP-008,BU_WEST,Paid,5050-Professional Svc
INV-101009,V-L015,2024-07-22,560.59,USD,Network Equipment,PO-22702,AP-012,BU_WEST,Partial,5030-Consulting
INV-101071,V-L016,2024-09-10,1795.57,USD,Software License Renewal,PO-10398,AP-002,BU_WEST,Partial,5050-Professional Svc
INV-101093,V-L017,2024-08-22,10965.82,USD,Insurance Premium,PO-76165,AP-005,BU_WEST,Paid,5030-Consulting
INV-101812,V-L034,2024-08-27,250.94,USD,Training Materials,PO-11344,AP-008,BU_SOUTH,Pending,5060-Logistics
INV-101309,V-L022,2024-09-28,3000.0,USD,Utilities - Monthly,PO-10116,AP-001,BU_NORTH,Paid,5060-Logistics
INV-100697,V-L008,2024-08-31,487.54,USD,Advertising - Digital,PO-89480,AP-013,BU_EAST,Paid,5020-IT Services
INV-101110,V-L017,2024-08-13,1219.54,USD,Catering Services,PO-56237,AP-008,BU_WEST,Pending,5070-Raw Materials
INV-100997,V-L015,2024-09-29,1117.94,USD,Insurance Premium,PO-93647,AP-008,BU_WEST,Paid,5080-Utilities
INV-101459,V-L026,2024-07-24,10802.85,USD,Utilities - Monthly,PO-89635,AP-010,BU_NORTH,Pending,5040-Maintenance
INV-100154,V-3002,2024-07-07,4500.0,USD,Professional Services,PO-75244,AP-006,BU_SOUTH,Paid,5050-Professional Svc
INV-101100,V-L017,2024-07-27,2270.39,USD,Office Supplies - Monthly,PO-64853,AP-001,BU_WEST,Pending,5010-Office Supplies
INV-101963,V-L037,2024-07-05,4280.85,USD,Building Repairs,PO-98895,AP-011,BU_SOUTH,Paid,5050-Professional Svc
INV-102157,V-L040,2024-07-03,53909.55,USD,Software License Renewal,PO-69075,AP-003,BU_SOUTH,Partial,5040-Maintenance
INV-100790,V-L010,2024-09-13,736.2,USD,Building Repairs,PO-85581,AP-015,BU_EAST,Pending,5060-Logistics
INV-100581,V-L005,2024-09-20,27655.78,USD,Legal Services,PO-35969,AP-014,BU_EAST,Paid,5060-Logistics
INV-101471,V-L026,2024-07-29,281.51,USD,Legal Services,PO-93423,AP-015,BU_NORTH,Pending,5080-Utilities
INV-100704,V-L008,2024-07-15,2168.63,USD,Network Equipment,PO-36740,AP-001,BU_EAST,Paid,5020-IT Services
INV-101213,V-L020,2024-09-03,3554.89,USD,Accounting Services,PO-54540,AP-004,BU_WEST,Paid,5020-IT Services
INV-101296,V-L022,2024-07-10,1000.0,USD,Advertising - Digital,PO-33589,AP-015,BU_NORTH,Paid,5050-Professional Svc
INV-101903,V-L036,2024-07-27,2147.47,USD,Accounting Services,PO-65467,AP-004,BU_SOUTH,Paid,5040-Maintenance
INV-101261,V-L021,2024-07-21,1000.0,USD,Software License Renewal,PO-48155,AP-012,BU_NORTH,Paid,5050-Professional Svc
INV-100488,V-L003,2024-09-07,79.66,USD,Building Repairs,PO-35153,AP-015,BU_EAST,Paid,5020-IT Services
INV-101625,V-L030,2024-09-20,3595.34,USD,Building Repairs,PO-33754,AP-012,BU_NORTH,Paid,5040-Maintenance
INV-100560,V-L005,2024-08-13,198.17,USD,Shipping & Freight,PO-47778,AP-013,BU_EAST,Paid,5020-IT Services
INV-101142,V-L018,2024-08-13,3000.0,USD,Training Materials,PO-65525,AP-015,BU_WEST,Partial,5040-Maintenance
INV-101971,V-L037,2024-07-14,2164.37,USD,Shipping & Freight,PO-60934,AP-002,BU_SOUTH,Pending,5010-Office Supplies
INV-101120,V-L018,2024-09-16,5126.44,USD,Temporary Staffing,PO-30114,AP-001,BU_WEST,Paid,5030-Consulting
INV-100802,V-L010,2024-09-05,2983.48,USD,Shipping & Freight,PO-40505,AP-008,BU_EAST,Paid,5020-IT Services
INV-100513,V-L004,2024-09-29,23048.87,USD,Insurance Premium,PO-68835,AP-015,BU_EAST,Partial,5060-Logistics
INV-100634,V-L007,2024-08-13,1852.04,USD,Advertising - Digital,PO-71203,AP-004,BU_EAST,Pending,5050-Professional Svc
INV-101692,V-L031,2024-07-08,1057.58,USD,Insurance Premium,PO-30413,AP-003,BU_SOUTH,Paid,5080-Utilities
INV-101665,V-L031,2024-08-12,5682.06,USD,Equipment Maintenance,PO-87923,AP-006,BU_SOUTH,Partial,5050-Professional Svc
INV-102043,V-L038,2024-07-29,263.77,USD,Building Repairs,PO-44193,AP-015,BU_SOUTH,Pending,5080-Utilities
INV-101768,V-L033,2024-07-23,1034.0,USD,Cleaning Services,PO-46547,AP-012,BU_SOUTH,Paid,5030-Consulting
INV-101151,V-L019,2024-09-10,470.65,USD,Software License Renewal,,AP-009,BU_WEST,Pending,5010-Office Supplies
INV-100791,V-L010,2024-09-24,2188.38,USD,Printing Services,PO-37995,AP-003,BU_EAST,Pending,5070-Raw Materials
INV-100117,V-2002,2024-08-18,5400.0,USD,IT Consulting,PO-50189,AP-001,BU_WEST,Paid,5030-Consulting
INV-101498,V-L027,2024-08-05,589.39,USD,Cleaning Services,PO-31706,AP-004,BU_NORTH,Paid,5020-IT Services
INV-100741,V-L009,2024-08-22,2774.17,USD,Software License Renewal,PO-33800,AP-001,BU_EAST,Paid,5080-Utilities
INV-101932,V-L036,2024-07-31,4027.3,USD,Catering Services,PO-56332,AP-009,BU_SOUTH,Partial,5060-Logistics
INV-101082,V-L017,2024-08-22,5007.23,USD,Advertising - Digital,PO-92067,AP-007,BU_WEST,Paid,5010-Office Supplies
INV-101628,V-L030,2024-09-27,1225.78,USD,Network Equipment,PO-52231,AP-015,BU_NORTH,Paid,5070-Raw Materials
INV-100831,V-L011,2024-09-16,319.85,USD,Temporary Staffing,PO-67121,AP-001,BU_WEST,Paid,5070-Raw Materials
INV-100120,V-2002,2024-08-25,600.0,USD,Business Analysis,PO-14772,AP-003,BU_WEST,Paid,5030-Consulting
INV-100657,V-L007,2024-08-19,4371.58,USD,Insurance Premium,PO-73552,AP-005,BU_EAST,Pending,5010-Office Supplies
INV-101892,V-L035,2024-09-27,325.47,USD,Insurance Premium,,AP-009,BU_SOUTH,Pending,5010-Office Supplies
INV-101840,V-L034,2024-07-02,1299.26,USD,Vehicle Maintenance,PO-99668,AP-001,BU_SOUTH,Partial,5070-Raw Materials
INV-102112,V-L040,2024-09-29,2308.4,USD,Software License Renewal,PO-86912,AP-005,BU_SOUTH,Paid,5020-IT Services
INV-100636,V-L007,2024-07-30,1000.0,USD,Cleaning Services,PO-93841,AP-004,BU_EAST,Pending,5050-Professional Svc
INV-100370,V-L001,2024-08-12,16838.0,USD,Accounting Services,PO-99165,AP-014,BU_EAST,Pending,5030-Consulting
INV-100269,V-5001,2024-09-14,4200.0,USD,Professional Services,PO-53382,AP-013,BU_SOUTH,Pending,5030-Consulting
INV-100656,V-L007,2024-07-30,2928.7,USD,Vehicle Maintenance,PO-51894,AP-004,BU_EAST,Paid,5020-IT Services
INV-100936,V-L013,2024-08-11,1056.09,USD,Advertising - Digital,,AP-001,BU_WEST,Paid,5080-Utilities
INV-100823,V-L011,2024-09-16,401.83,USD,Utilities - Monthly,PO-29290,AP-003,BU_WEST,Pending,5030-Consulting
INV-100867,V-L012,2024-09-11,613.12,USD,Software License Renewal,PO-49521,AP-011,BU_WEST,Paid,5010-Office Supplies
INV-100047,V-1002,2024-09-14,3500.0,USD,Advisory Services,PO-10477,AP-015,BU_EAST,Pending,5030-Consulting
INV-101374,V-L024,2024-07-30,587.23,USD,Raw Materials - Batch,PO-61803,AP-012,BU_NORTH,Pending,5010-Office Supplies
INV-101952,V-L037,2024-09-15,2000.0,USD,Equipment Maintenance,PO-12020,AP-012,BU_SOUTH,Partial,5010-Office Supplies
INV-100992,V-L015,2024-07-14,6587.8,USD,Security Services,PO-46636,AP-011,BU_WEST,Pending,5050-Professional Svc
INV-100877,V-L012,2024-07-25,943.41,USD,Temporary Staffing,PO-37445,AP-009,BU_WEST,Paid,5040-Maintenance
INV-100774,V-L010,2024-09-04,5000.0,USD,Training Materials,PO-50762,AP-012,BU_EAST,Pending,5050-Professional Svc
INV-101220,V-L020,2024-07-30,18734.31,USD,Accounting Services,PO-99210,AP-012,BU_WEST,Pending,5010-Office Supplies
INV-101127,V-L018,2024-07-24,1000.0,USD,Shipping & Freight,PO-83976,AP-005,BU_WEST,Paid,5040-Maintenance
INV-100005,V-1001,2024-07-13,4200.0,USD,Consulting Services,PO-84945,AP-003,BU_EAST,Pending,5030-Consulting
INV-102039,V-L038,2024-08-23,1094.81,USD,Legal Services,PO-91859,AP-005,BU_SOUTH,Pending,5040-Maintenance
INV-101004,V-L015,2024-08-16,1884.26,USD,Software License Renewal,PO-44641,AP-013,BU_WEST,Paid,5010-Office Supplies
INV-101906,V-L036,2024-08-06,2153.53,USD,Accounting Services,PO-26668,AP-002,BU_SOUTH,Paid,5050-Professional Svc
INV-101969,V-L037,2024-08-11,1072.58,USD,Advertising - Digital,PO-43102,AP-014,BU_SOUTH,Paid,5030-Consulting
INV-100264,V-5001,2024-09-01,2000.0,USD,Technical Support,PO-58137,AP-008,BU_SOUTH,Paid,5030-Consulting
INV-101937,V-L036,2024-09-04,14321.56,USD,Network Equipment,PO-53629,AP-004,BU_SOUTH,Partial,5080-Utilities
INV-100613,V-L006,2024-07-07,14811.76,USD,Equipment Maintenance,PO-76271,AP-013,BU_EAST,Pending,5060-Logistics
INV-100444,V-L003,2024-09-09,2596.35,USD,Office Supplies - Monthly,PO-62835,AP-010,BU_EAST,Paid,5030-Consulting
INV-101003,V-L015,2024-07-23,1000.0,USD,Security Services,PO-97448,AP-007,BU_WEST,Pending,5050-Professional Svc
INV-101078,V-L017,2024-08-26,125.16,USD,Security Services,PO-47865,AP-004,BU_WEST,Paid,5060-Logistics
INV-100838,V-L011,2024-09-04,6830.91,USD,Training Materials,PO-59999,AP-014,BU_WEST,Paid,5060-Logistics
INV-102047,V-L038,2024-07-15,1928.76,USD,Raw Materials - Batch,PO-15247,AP-009,BU_SOUTH,Paid,5060-Logistics
INV-101998,V-L037,2024-09-20,4260.91,USD,Shipping & Freight,,AP-011,BU_SOUTH,Paid,5040-Maintenance
INV-100305,V-6001,2024-07-21,1000.0,USD,Advisory Services,PO-51559,AP-009,BU_EAST,Paid,5030-Consulting
INV-101366,V-L024,2024-07-13,860.09,USD,Insurance Premium,PO-85171,AP-007,BU_NORTH,Partial,5080-Utilities
INV-101782,V-L033,2024-07-05,2271.04,USD,Training Materials,PO-94739,AP-004,BU_SOUTH,Pending,5030-Consulting
INV-100314,V-6001,2024-08-18,2250.0,USD,Business Analysis,PO-84926,AP-009,BU_EAST,Paid,5030-Consulting
INV-100150,V-3001,2024-09-21,3600.0,USD,Management Consulting,PO-39573,AP-002,BU_SOUTH,Pending,5050-Professional Svc
INV-101149,V-L019,2024-07-01,573.3,USD,IT Hardware,PO-16756,AP-007,BU_WEST,Paid,5010-Office Supplies
INV-101214,V-L020,2024-08-12,388.84,USD,Insurance Premium,PO-42781,AP-002,BU_WEST,Paid,5010-Office Supplies
INV-100575,V-L005,2024-09-15,258.19,USD,Network Equipment,PO-61161,AP-007,BU_EAST,Paid,5070-Raw Materials
INV-101722,V-L032,2024-08-01,1715.38,USD,Vehicle Maintenance,PO-87505,AP-007,BU_SOUTH,Paid,5060-Logistics
INV-101689,V-L031,2024-07-13,1306.09,USD,Building Repairs,PO-75515,AP-002,BU_SOUTH,Pending,5050-Professional Svc
INV-100051,V-1002,2024-09-29,1000.0,USD,Technical Support,PO-97463,AP-008,BU_EAST,Paid,5030-Consulting
INV-101777,V-L033,2024-09-06,4931.69,USD,Training Materials,PO-14177,AP-008,BU_SOUTH,Paid,5070-Raw Materials
INV-100727,V-L009,2024-09-11,18215.27,USD,Security Services,PO-81946,AP-015,BU_EAST,Paid,5060-Logistics
INV-100834,V-L011,2024-08-01,4000.0,USD,Office Supplies - Monthly,PO-52658,AP-002,BU_WEST,Pending,5040-Maintenance
INV-101378,V-L024,2024-09-29,565.24,USD,Vehicle Maintenance,PO-93603,AP-003,BU_NORTH,Partial,5010-Office Supplies
INV-101116,V-L017,2024-08-25,3031.65,USD,Accounting Services,PO-61066,AP-004,BU_WEST,Pending,5010-Office Supplies
INV-101167,V-L019,2024-08-09,378.34,USD,Temporary Staffing,PO-51417,AP-007,BU_WEST,Paid,5040-Maintenance
INV-100471,V-L003,2024-08-26,12395.33,USD,Equipment Maintenance,PO-80676,AP-009,BU_EAST,Pending,5040-Maintenance
INV-100972,V-L014,2024-08-18,3327.75,USD,Utilities - Monthly,PO-24455,AP-003,BU_WEST,Paid,5080-Utilities
INV-100654,V-L007,2024-08-08,2084.73,USD,Catering Services,PO-80281,AP-007,BU_EAST,Pending,5050-Professional Svc
INV-100400,V-L002,2024-08-13,6598.88,USD,Utilities - Monthly,,AP-008,BU_EAST,Paid,5040-Maintenance
INV-100512,V-L004,2024-08-05,2702.82,USD,IT Hardware,PO-65117,AP-009,BU_EAST,Paid,5010-Office Supplies
INV-100321,V-6001,2024-09-22,5400.0,USD,Operational Support,PO-47499,AP-006,BU_EAST,Paid,5030-Consulting
INV-100020,V-1001,2024-09-07,2800.0,USD,Project Management,PO-42562,AP-015,BU_EAST,Paid,5030-Consulting
INV-100685,V-L007,2024-08-30,2852.72,USD,Shipping & Freight,PO-82884,AP-005,BU_EAST,Paid,5020-IT Services
INV-100036,V-1002,2024-08-04,2400.0,USD,Consulting Services,PO-69938,AP-011,BU_EAST,Paid,5030-Consulting
INV-100903,V-L012,2024-09-26,906.05,USD,Insurance Premium,PO-98409,AP-004,BU_WEST,Paid,5060-Logistics
INV-102032,V-L038,2024-08-16,946.52,USD,Shipping & Freight,PO-51626,AP-004,BU_SOUTH,Pending,5010-Office Supplies
INV-100828,V-L011,2024-07-02,3872.49,USD,Printing Services,PO-95593,AP-015,BU_WEST,Pending,5020-IT Services
INV-100525,V-L004,2024-08-25,1000.0,USD,Office Supplies - Monthly,,AP-015,BU_EAST,Pending,5080-Utilities
INV-100408,V-L002,2024-09-10,269.21,USD,Vehicle Maintenance,PO-48695,AP-012,BU_EAST,Paid,5040-Maintenance
INV-100921,V-L013,2024-09-06,6332.12,USD,Advertising - Digital,PO-50776,AP-004,BU_WEST,Paid,5060-Logistics
INV-100538,V-L005,2024-08-17,1439.3,USD,Shipping & Freight,,AP-009,BU_EAST,Paid,5080-Utilities
INV-100759,V-L009,2024-09-28,1000.0,USD,Accounting Services,PO-77095,AP-002,BU_EAST,Paid,5040-Maintenance
INV-101706,V-L032,2024-07-23,507.84,USD,Security Services,PO-67499,AP-007,BU_SOUTH,Partial,5010-Office Supplies
INV-102111,V-L040,2024-08-27,1719.47,USD,Security Services,PO-87170,AP-008,BU_SOUTH,Partial,5070-Raw Materials
INV-101063,V-L016,2024-08-13,3647.88,USD,Legal Services,PO-52811,AP-013,BU_WEST,Paid,5070-Raw Materials
INV-101200,V-L019,2024-09-12,5004.47,USD,Shipping & Freight,PO-78688,AP-005,BU_WEST,Paid,5080-Utilities
INV-100246,V-5001,2024-07-06,4400.0,USD,Business Analysis,PO-40943,AP-005,BU_SOUTH,Paid,5030-Consulting
INV-101417,V-L025,2024-07-12,50.0,USD,Vehicle Maintenance,PO-56052,AP-007,BU_NORTH,Paid,5040-Maintenance
INV-101128,V-L018,2024-08-13,9411.6,USD,Equipment Maintenance,PO-25236,AP-001,BU_WEST,Paid,5080-Utilities
INV-100785,V-L010,2024-09-15,587.82,USD,Office Supplies - Monthly,PO-40933,AP-004,BU_EAST,Paid,5050-Professional Svc
INV-101989,V-L037,2024-07-10,1366.49,USD,Equipment Maintenance,,AP-014,BU_SOUTH,Partial,5030-Consulting
INV-100490,V-L003,2024-07-22,548.71,USD,Printing Services,PO-26318,AP-006,BU_EAST,Paid,5060-Logistics
INV-100155,V-3002,2024-07-13,8250.0,USD,Technical Support,PO-39799,AP-008,BU_SOUTH,Paid,5050-Professional Svc
INV-101663,V-L031,2024-07-31,87.73,USD,Advertising - Digital,PO-41102,AP-008,BU_SOUTH,Paid,5080-Utilities
INV-100962,V-L014,2024-08-25,914.04,USD,Training Materials,PO-74499,AP-012,BU_WEST,Paid,5030-Consulting
INV-101687,V-L031,2024-08-19,4855.02,USD,Accounting Services,PO-64459,AP-002,BU_SOUTH,Paid,5080-Utilities
INV-100854,V-L012,2024-09-04,657.37,USD,Cleaning Services,PO-63089,AP-009,BU_WEST,Partial,5050-Professional Svc
INV-101312,V-L022,2024-09-29,1258.29,USD,Vehicle Maintenance,PO-69863,AP-015,BU_NORTH,Partial,5070-Raw Materials
INV-100626,V-L006,2024-08-06,3516.41,USD,Temporary Staffing,PO-53397,AP-011,BU_EAST,Pending,5030-Consulting
INV-100686,V-L007,2024-09-28,350.19,USD,Office Supplies - Monthly,PO-13867,AP-008,BU_EAST,Partial,5030-Consulting
INV-101787,V-L033,2024-09-13,12620.55,USD,Shipping & Freight,PO-48760,AP-006,BU_SOUTH,Paid,5050-Professional Svc
INV-100570,V-L005,2024-09-20,14018.33,USD,Temporary Staffing,PO-13712,AP-001,BU_EAST,Pending,5050-Professional Svc
INV-100566,V-L005,2024-09-20,1803.17,USD,Vehicle Maintenance,PO-57478,AP-005,BU_EAST,Partial,5030-Consulting
INV-101759,V-L032,2024-09-18,2113.42,USD,Vehicle Maintenance,PO-48850,AP-009,BU_SOUTH,Partial,5050-Professional Svc
INV-100018,V-1001,2024-09-01,1400.0,USD,Strategic Advisory,PO-94423,AP-003,BU_EAST,Paid,5050-Professional Svc
INV-100128,V-3001,2024-07-13,5250.0,USD,Management Consulting,PO-67115,AP-015,BU_SOUTH,Paid,5030-Consulting
INV-101347,V-L024,2024-08-19,5171.35,USD,Accounting Services,,AP-012,BU_NORTH,Paid,5020-IT Services
INV-101280,V-L022,2024-07-26,15174.14,USD,Advertising - Digital,PO-61912,AP-007,BU_NORTH,Paid,5030-Consulting
INV-102141,V-L040,2024-09-08,82.96,USD,Catering Services,PO-17037,AP-011,BU_SOUTH,Partial,5030-Consulting
INV-100928,V-L013,2024-09-18,1076.5,USD,Printing Services,PO-79662,AP-003,BU_WEST,Paid,5040-Maintenance
INV-100981,V-L014,2024-08-21,2774.68,USD,Temporary Staffing,PO-14178,AP-014,BU_WEST,Pending,5020-IT Services
INV-100253,V-5001,2024-07-27,4500.0,USD,Professional Services,PO-94714,AP-005,BU_SOUTH,Paid,5050-Professional Svc
INV-100191,V-3003,2024-09-15,2400.0,USD,Technical Support,PO-57658,AP-015,BU_EAST,Paid,5030-Consulting
INV-101140,V-L018,2024-08-04,3937.41,USD,Building Repairs,PO-51961,AP-015,BU_WEST,Paid,5010-Office Supplies
INV-100993,V-L015,2024-07-20,1262.21,USD,Utilities - Monthly,PO-37614,AP-001,BU_WEST,Pending,5040-Maintenance
INV-100700,V-L008,2024-07-04,143.75,USD,Catering Services,PO-94142,AP-009,BU_EAST,Pending,5020-IT Services
INV-101893,V-L035,2024-07-11,871.38,USD,Catering Services,PO-59443,AP-014,BU_SOUTH,Paid,5020-IT Services
INV-100607,V-L006,2024-09-23,1115.06,USD,Network Equipment,PO-40323,AP-001,BU_EAST,Paid,5050-Professional Svc
INV-100181,V-3003,2024-08-04,1350.0,USD,Project Management,PO-40773,AP-007,BU_EAST,Paid,5030-Consulting
INV-100302,V-6001,2024-07-07,1600.0,USD,Operational Support,PO-11881,AP-012,BU_EAST,Pending,5050-Professional Svc
INV-100497,V-L004,2024-09-25,2025.38,USD,IT Hardware,PO-49090,AP-014,BU_EAST,Paid,5010-Office Supplies
INV-101938,V-L036,2024-07-18,10049.43,USD,Office Supplies - Monthly,PO-16265,AP-013,BU_SOUTH,Paid,5010-Office Supplies
INV-101954,V-L037,2024-07-31,9498.95,USD,Printing Services,PO-71811,AP-006,BU_SOUTH,Paid,5080-Utilities
INV-101898,V-L035,2024-07-28,2231.09,USD,Catering Services,PO-32367,AP-013,BU_SOUTH,Paid,5080-Utilities
INV-102019,V-L038,2024-09-16,18219.65,USD,Building Repairs,PO-81097,AP-014,BU_SOUTH,Paid,5020-IT Services
INV-101871,V-L035,2024-07-11,775.43,USD,Utilities - Monthly,PO-47541,AP-011,BU_SOUTH,Pending,5050-Professional Svc
INV-100518,V-L004,2024-07-09,3000.0,USD,Training Materials,PO-99132,AP-009,BU_EAST,Partial,5070-Raw Materials
INV-101397,V-L025,2024-08-05,756.7,USD,Printing Services,PO-14782,AP-002,BU_NORTH,Paid,5080-Utilities
INV-101070,V-L016,2024-08-29,804.66,USD,IT Hardware,PO-69603,AP-003,BU_WEST,Partial,5010-Office Supplies
INV-100477,V-L003,2024-09-08,1078.63,USD,Raw Materials - Batch,PO-22580,AP-005,BU_EAST,Paid,5010-Office Supplies
INV-100158,V-3002,2024-07-21,6750.0,USD,Management Consulting,PO-86317,AP-008,BU_SOUTH,Paid,5030-Consulting
INV-101244,V-L021,2024-08-22,1985.36,USD,Catering Services,PO-15441,AP-004,BU_NORTH,Paid,5010-Office Supplies
INV-101196,V-L019,2024-09-26,719.56,USD,Legal Services,PO-49315,AP-012,BU_WEST,Partial,5040-Maintenance
INV-100017,V-1001,2024-08-31,2450.0,USD,Project Management,PO-51568,AP-011,BU_EAST,Paid,5050-Professional Svc
INV-101536,V-L027,2024-07-03,1740.89,USD,Shipping & Freight,PO-20766,AP-007,BU_NORTH,Paid,5050-Professional Svc
INV-101073,V-L016,2024-07-28,636.24,USD,Utilities - Monthly,PO-28707,AP-002,BU_WEST,Paid,5050-Professional Svc
INV-102143,V-L040,2024-07-02,4423.86,USD,Raw Materials - Batch,PO-98595,AP-006,BU_SOUTH,Paid,5050-Professional Svc
INV-100547,V-L005,2024-09-18,171.91,USD,Security Services,PO-72197,AP-006,BU_EAST,Paid,5070-Raw Materials
INV-101540,V-L028,2024-07-24,1980.22,USD,Security Services,PO-22687,AP-006,BU_NORTH,Pending,5060-Logistics
INV-100659,V-L007,2024-07-02,1611.53,USD,Catering Services,PO-10420,AP-008,BU_EAST,Pending,5020-IT Services
INV-101855,V-L035,2024-09-09,4133.48,USD,Security Services,PO-22176,AP-007,BU_SOUTH,Paid,5020-IT Services
INV-101020,V-L015,2024-07-14,2069.85,USD,Accounting Services,PO-69157,AP-009,BU_WEST,Partial,5070-Raw Materials
INV-101899,V-L036,2024-09-01,1176.71,USD,Training Materials,PO-61203,AP-013,BU_SOUTH,Paid,5060-Logistics
INV-101505,V-L027,2024-09-25,7777.54,USD,Equipment Maintenance,,AP-003,BU_NORTH,Partial,5070-Raw Materials
INV-100960,V-L014,2024-09-22,1056.85,USD,Training Materials,PO-70112,AP-003,BU_WEST,Pending,5030-Consulting
INV-102099,V-L040,2024-07-27,1725.88,USD,Building Repairs,PO-12353,AP-012,BU_SOUTH,Paid,5010-Office Supplies
INV-100284,V-5002,2024-08-10,5250.0,USD,Business Analysis,PO-77464,AP-005,BU_SOUTH,Pending,5030-Consulting
INV-101633,V-L030,2024-07-20,202.62,USD,Catering Services,PO-65662,AP-009,BU_NORTH,Pending,5030-Consulting
INV-100798,V-L010,2024-09-01,2004.6,USD,Catering Services,PO-46392,AP-012,BU_EAST,Paid,5030-Consulting
INV-101856,V-L035,2024-08-01,2000.0,USD,Vehicle Maintenance,PO-73288,AP-009,BU_SOUTH,Paid,5080-Utilities
INV-100226,V-4002,2024-07-13,3500.0,USD,Advisory Services,PO-40914,AP-010,BU_NORTH,Pending,5050-Professional Svc
INV-100027,V-1001,2024-09-29,600.0,USD,Business Analysis,PO-54348,AP-011,BU_EAST,Paid,5030-Consulting
INV-102024,V-L038,2024-09-18,335.88,USD,Software License Renewal,PO-89090,AP-015,BU_SOUTH,Paid,5020-IT Services
INV-101800,V-L033,2024-09-12,9071.47,USD,Training Materials,PO-37617,AP-010,BU_SOUTH,Paid,5020-IT Services
INV-100438,V-L002,2024-07-20,1891.32,USD,Security Services,PO-49599,AP-015,BU_EAST,Pending,5040-Maintenance
INV-102131,V-L040,2024-07-07,15880.61,USD,Legal Services,PO-33422,AP-012,BU_SOUTH,Pending,5050-Professional Svc
INV-101389,V-L024,2024-08-23,204.85,USD,IT Hardware,PO-11948,AP-002,BU_NORTH,Paid,5080-Utilities
INV-100230,V-4002,2024-08-10,4400.0,USD,Business Analysis,PO-34090,AP-012,BU_NORTH,Paid,5050-Professional Svc
INV-100038,V-1002,2024-08-11,2250.0,USD,Project Management,PO-92440,AP-015,BU_EAST,Paid,5030-Consulting
INV-101694,V-L031,2024-09-14,1570.13,USD,Advertising - Digital,PO-35421,AP-008,BU_SOUTH,Paid,5050-Professional Svc
INV-100750,V-L009,2024-09-17,9485.64,USD,Building Repairs,PO-45039,AP-004,BU_EAST,Partial,5030-Consulting
INV-101046,V-L016,2024-07-04,1244.59,USD,Security Services,PO-69222,AP-013,BU_WEST,Paid,5020-IT Services
INV-101399,V-L025,2024-07-16,4000.0,USD,Office Supplies - Monthly,PO-11157,AP-014,BU_NORTH,Partial,5050-Professional Svc
INV-100470,V-L003,2024-09-02,229.75,USD,Security Services,PO-25732,AP-012,BU_EAST,Paid,5020-IT Services
INV-101934,V-L036,2024-08-17,159.6,USD,Equipment Maintenance,PO-61121,AP-008,BU_SOUTH,Paid,5050-Professional Svc
INV-102140,V-L040,2024-07-01,1000.0,USD,Catering Services,PO-56625,AP-003,BU_SOUTH,Paid,5030-Consulting
INV-100688,V-L007,2024-07-10,379.12,USD,Utilities - Monthly,PO-96370,AP-011,BU_EAST,Paid,5070-Raw Materials
INV-101057,V-L016,2024-09-08,934.47,USD,Network Equipment,PO-92398,AP-005,BU_WEST,Paid,5020-IT Services
INV-100640,V-L007,2024-07-23,13000.0,USD,Raw Materials - Batch,PO-33228,AP-005,BU_EAST,Partial,5040-Maintenance
INV-101957,V-L037,2024-08-20,386.61,USD,Legal Services,PO-80773,AP-002,BU_SOUTH,Paid,5020-IT Services
INV-101219,V-L020,2024-09-28,8000.0,USD,Raw Materials - Batch,PO-61158,AP-007,BU_WEST,Paid,5020-IT Services
INV-101159,V-L019,2024-08-06,734.76,USD,Network Equipment,PO-40753,AP-001,BU_WEST,Partial,5050-Professional Svc
INV-101416,V-L025,2024-07-10,2246.29,USD,Temporary Staffing,PO-52429,AP-007,BU_NORTH,Pending,5060-Logistics
INV-101528,V-L027,2024-07-04,696.36,USD,Accounting Services,PO-15703,AP-011,BU_NORTH,Paid,5050-Professional Svc
INV-101891,V-L035,2024-07-11,20000.0,USD,Vehicle Maintenance,PO-80828,AP-013,BU_SOUTH,Pending,5050-Professional Svc
INV-101301,V-L022,2024-07-18,759.0,USD,Security Services,PO-18630,AP-009,BU_NORTH,Partial,5050-Professional Svc
INV-102067,V-L039,2024-07-12,2910.8,USD,Building Repairs,PO-27510,AP-008,BU_SOUTH,Partial,5070-Raw Materials
INV-100801,V-L010,2024-08-09,4259.63,USD,Office Supplies - Monthly,PO-96311,AP-009,BU_EAST,Paid,5080-Utilities
INV-101604,V-L029,2024-07-11,2989.39,USD,Catering Services,PO-63635,AP-011,BU_NORTH,Paid,5020-IT Services
INV-100161,V-3002,2024-08-10,1650.0,USD,Project Management,PO-50338,AP-007,BU_SOUTH,Paid,5030-Consulting
INV-101705,V-L031,2024-07-29,7039.66,USD,Security Services,PO-77339,AP-014,BU_SOUTH,Partial,5030-Consulting
INV-100957,V-L014,2024-09-10,651.81,USD,Advertising - Digital,PO-22804,AP-015,BU_WEST,Paid,5030-Consulting
