order_id,channel_id,product_id,order_date,quantity,unit_price
ORD-07322,CH01,SKU-0038,2024-11-22,1,27.32
ORD-07323,CH01,SKU-0019,2024-11-29,1,32.28
ORD-07324,CH01,SKU-0049,2024-11-30,2,33.71
ORD-07325,CH01,SKU-0025,2024-11-24,2,92.04
ORD-07326,CH01,SKU-0003,2024-11-21,3,178.43
ORD-07327,CH01,SKU-0012,2024-11-02,1,81.7
ORD-07328,CH01,SKU-0049,2024-11-18,2,32.8
ORD-07329,CH01,SKU-0040,2024-11-14,3,45.71
ORD-07330,CH01,SKU-0023,2024-11-10,1,85.42
ORD-07331,CH01,SKU-0020,2024-11-21,3,48.08
ORD-07332,CH01,SKU-0011,2024-11-19,1,64.53
ORD-07333,CH01,SKU-0022,2024-11-07,2,93.19
ORD-07334,CH01,SKU-0033,2024-11-15,2,63.01
ORD-07335,CH01,SKU-0040,2024-11-16,1,56.0
ORD-07336,CH01,SKU-0049,2024-11-07,1,28.22
ORD-07337,CH01,SKU-0019,2024-11-07,1,35.65
ORD-07338,CH01,SKU-0019,2024-11-20,3,41.68
ORD-07339,CH01,SKU-0032,2024-11-07,2,51.95
ORD-07340,CH01,SKU-0034,2024-11-07,3,56.88
ORD-07341,CH01,SKU-0024,2024-11-13,3,63.0
ORD-07342,CH01,SKU-0001,2024-11-12,2,296.43
ORD-07343,CH01,SKU-0015,2024-11-17,1,40.72
ORD-07344,CH01,SKU-0012,2024-11-16,2,81.34
ORD-07345,CH01,SKU-0044,2024-11-28,3,45.76
ORD-07346,CH01,SKU-0018,2024-11-08,3,58.17
ORD-07347,CH01,SKU-0029,2024-11-27,2,67.72
ORD-07348,CH01,SKU-0020,2024-11-20,1,40.93
ORD-07349,CH01,SKU-0040,2024-11-04,2,54.12
ORD-07350,CH01,SKU-0031,2024-11-07,1,51.33
ORD-07351,CH01,SKU-0021,2024-11-02,1,72.11
ORD-07352,CH01,SKU-0047,2024-11-12,2,30.65
ORD-07353,CH01,SKU-0028,2024-11-09,1,101.16
ORD-07354,CH01,SKU-0018,2024-11-16,2,49.51
ORD-07355,CH01,SKU-0036,2024-11-23,2,36.3
ORD-07356,CH01,SKU-0007,2024-11-01,2,279.42
ORD-07357,CH01,SKU-0046,2024-11-01,2,20.22
ORD-07358,CH01,SKU-0032,2024-11-09,1,52.15
ORD-07359,CH01,SKU-0034,2024-11-13,1,60.76
ORD-07360,CH01,SKU-0012,2024-11-25,1,89.53
ORD-07361,CH01,SKU-0022,2024-11-08,2,101.75
ORD-07362,CH01,SKU-0021,2024-11-04,2,68.19
ORD-07363,CH01,SKU-0045,2024-11-11,1,24.05
ORD-07364,CH01,SKU-0007,2024-11-15,1,301.27
ORD-07365,CH01,SKU-0037,2024-11-12,3,60.1
ORD-07366,CH01,SKU-0013,2024-11-15,3,87.64
ORD-07367,CH01,SKU-0039,2024-11-05,3,40.94
ORD-07368,CH01,SKU-0012,2024-11-28,1,83.29
ORD-07369,CH01,SKU-0016,2024-11-26,2,75.88
ORD-07370,CH01,SKU-0011,2024-11-07,3,68.69
ORD-07371,CH01,SKU-0011,2024-11-12,1,79.06
ORD-07372,CH01,SKU-0039,2024-11-15,3,43.48
ORD-07373,CH01,SKU-0027,2024-11-22,3,104.96
ORD-07374,CH01,SKU-0013,2024-11-24,3,76.45
ORD-07375,CH01,SKU-0007,2024-11-20,1,271.94
ORD-07376,CH01,SKU-0035,2024-11-08,3,28.4
ORD-07377,CH01,SKU-0023,2024-11-19,3,109.04
ORD-07378,CH01,SKU-0031,2024-11-29,2,64.93
ORD-07379,CH01,SKU-0018,2024-11-13,3,58.12
ORD-07380,CH01,SKU-0035,2024-11-14,1,28.62
ORD-07381,CH01,SKU-0024,2024-11-05,3,65.78
ORD-07382,CH01,SKU-0013,2024-11-26,2,84.34
ORD-07383,CH01,SKU-0012,2024-11-07,2,94.12
ORD-07384,CH01,SKU-0020,2024-11-11,2,45.56
ORD-07385,CH01,SKU-0005,2024-11-23,3,233.09
ORD-07386,CH01,SKU-0034,2024-11-13,3,56.76
ORD-07387,CH01,SKU-0019,2024-11-21,1,35.74
ORD-07388,CH01,SKU-0013,2024-11-26,2,84.68
ORD-07389,CH01,SKU-0040,2024-11-23,2,49.26
ORD-07390,CH01,SKU-0046,2024-11-07,2,19.83
ORD-07391,CH01,SKU-0020,2024-11-22,1,42.91
ORD-07392,CH01,SKU-0024,2024-11-26,2,66.99
ORD-07393,CH01,SKU-0014,2024-11-20,2,59.13
ORD-07394,CH01,SKU-0008,2024-11-02,1,295.66
ORD-07395,CH01,SKU-0024,2024-11-08,3,71.31
ORD-07396,CH01,SKU-0017,2024-11-21,2,45.29
ORD-07397,CH01,SKU-0030,2024-11-27,2,56.58
ORD-07398,CH01,SKU-0012,2024-11-27,1,98.82
ORD-07399,CH01,SKU-0017,2024-11-26,1,43.57
ORD-07400,CH01,SKU-0033,2024-11-07,3,48.25
ORD-07401,CH01,SKU-0039,2024-11-23,3,43.21
ORD-07402,CH01,SKU-0012,2024-11-29,3,99.28
ORD-07403,CH01,SKU-0040,2024-11-11,1,54.49
ORD-07404,CH01,SKU-0032,2024-11-16,3,53.37
ORD-07405,CH01,SKU-0031,2024-11-05,1,64.49
ORD-07406,CH01,SKU-0023,2024-11-15,1,86.41
ORD-07407,CH01,SKU-0025,2024-11-25,1,91.59
ORD-07408,CH01,SKU-0045,2024-11-20,2,23.23
ORD-07409,CH01,SKU-0017,2024-11-21,1,51.98
ORD-07410,CH01,SKU-0023,2024-11-21,2,95.64
ORD-07411,CH01,SKU-0046,2024-11-01,3,22.0
ORD-07412,CH01,SKU-0013,2024-11-06,3,72.12
ORD-07413,CH01,SKU-0020,2024-11-15,2,47.94
ORD-07414,CH01,SKU-0035,2024-11-13,1,28.35
ORD-07415,CH01,SKU-0011,2024-11-26,1,68.78
ORD-07416,CH01,SKU-0046,2024-11-13,3,21.39
ORD-07417,CH01,SKU-0041,2024-11-04,1,42.09
ORD-07418,CH01,SKU-0005,2024-11-19,2,229.28
ORD-07419,CH01,SKU-0020,2024-11-30,1,47.66
ORD-07420,CH01,SKU-0017,2024-11-13,1,54.05
ORD-07421,CH01,SKU-0016,2024-11-19,2,85.17
ORD-07422,CH01,SKU-0018,2024-11-06,3,60.64
ORD-07423,CH01,SKU-0015,2024-11-12,2,40.94
ORD-07424,CH01,SKU-0020,2024-11-15,2,48.46
ORD-07425,CH01,SKU-0019,2024-11-15,1,34.79
ORD-07426,CH01,SKU-0039,2024-11-20,3,40.83
ORD-07427,CH01,SKU-0040,2024-11-21,1,60.58
ORD-07428,CH01,SKU-0002,2024-11-24,1,398.05
ORD-07429,CH01,SKU-0020,2024-11-04,3,40.98
ORD-07430,CH01,SKU-0015,2024-11-26,3,35.86
ORD-07431,CH01,SKU-0012,2024-11-18,3,77.27
ORD-07432,CH01,SKU-0018,2024-11-05,3,53.72
ORD-07433,CH01,SKU-0050,2024-11-14,3,16.86
ORD-07434,CH01,SKU-0048,2024-11-04,1,23.1
ORD-07435,CH01,SKU-0038,2024-11-09,1,31.84
ORD-07436,CH01,SKU-0023,2024-11-05,3,94.98
ORD-07437,CH01,SKU-0033,2024-11-21,2,55.93
ORD-07438,CH01,SKU-0011,2024-11-24,1,83.62
ORD-07439,CH01,SKU-0019,2024-11-25,3,39.18
ORD-07440,CH01,SKU-0014,2024-11-29,1,58.44
ORD-07441,CH01,SKU-0026,2024-11-10,2,53.8
ORD-07442,CH01,SKU-0032,2024-11-22,3,54.24
ORD-07443,CH01,SKU-0016,2024-11-26,1,85.44
ORD-07444,CH01,SKU-0039,2024-11-10,1,44.7
ORD-07445,CH01,SKU-0047,2024-11-21,1,28.98
ORD-07446,CH01,SKU-0030,2024-11-30,2,47.26
ORD-07447,CH01,SKU-0015,2024-11-01,1,37.11
ORD-07448,CH01,SKU-0045,2024-11-17,1,20.47
ORD-07449,CH01,SKU-0018,2024-11-22,3,63.78
ORD-07450,CH01,SKU-0049,2024-11-27,3,33.34
ORD-07451,CH01,SKU-0012,2024-11-13,3,99.1
ORD-07452,CH01,SKU-0034,2024-11-07,2,55.92
ORD-07453,CH01,SKU-0038,2024-11-22,1,30.2
ORD-07454,CH01,SKU-0012,2024-11-11,1,88.53
ORD-07455,CH01,SKU-0028,2024-11-14,2,96.17
ORD-07456,CH01,SKU-0009,2024-11-28,1,247.46
ORD-07457,CH01,SKU-0021,2024-11-06,3,61.58
ORD-07458,CH01,SKU-0012,2024-11-04,1,91.74
ORD-07459,CH01,SKU-0021,2024-11-30,3,62.29
ORD-07460,CH01,SKU-0035,2024-11-14,3,26.15
ORD-07461,CH01,SKU-0016,2024-11-14,1,71.33
ORD-07462,CH01,SKU-0007,2024-11-28,3,280.86
ORD-07463,CH01,SKU-0011,2024-11-10,2,86.08
ORD-07464,CH01,SKU-0022,2024-11-29,3,83.58
ORD-07465,CH01,SKU-0032,2024-11-19,3,56.05
ORD-07466,CH01,SKU-0031,2024-11-25,1,58.33
ORD-07467,CH01,SKU-0049,2024-11-28,1,27.68
ORD-07468,CH01,SKU-0042,2024-11-15,3,42.52
ORD-07469,CH01,SKU-0011,2024-11-01,1,64.51
ORD-07470,CH01,SKU-0015,2024-11-15,3,34.72
ORD-07471,CH01,SKU-0010,2024-11-21,3,363.03
ORD-07472,CH01,SKU-0047,2024-11-06,3,37.38
ORD-07473,CH01,SKU-0043,2024-11-15,2,15.8
ORD-07474,CH01,SKU-0006,2024-11-23,1,285.61
ORD-07475,CH01,SKU-0038,2024-11-04,2,31.45
ORD-07476,CH01,SKU-0017,2024-11-05,1,50.53
ORD-07477,CH01,SKU-0011,2024-11-25,3,81.06
ORD-07478,CH01,SKU-0041,2024-11-08,2,43.94
ORD-07479,CH01,SKU-0019,2024-11-19,1,34.5
ORD-07480,CH01,SKU-0013,2024-11-28,3,83.73
ORD-07481,CH01,SKU-0017,2024-11-15,2,44.38
ORD-07482,CH01,SKU-0030,2024-11-25,2,54.91
ORD-07483,CH01,SKU-0046,2024-11-17,2,21.02
ORD-07484,CH01,SKU-0020,2024-11-28,2,40.55
ORD-07485,CH01,SKU-0008,2024-11-19,2,270.89
ORD-07486,CH01,SKU-0003,2024-11-29,2,190.62
ORD-07487,CH01,SKU-0011,2024-11-04,3,66.09
ORD-07488,CH01,SKU-0022,2024-11-27,2,97.41
ORD-07489,CH01,SKU-0020,2024-11-25,3,41.62
ORD-07490,CH01,SKU-0008,2024-11-06,2,234.19
ORD-07491,CH01,SKU-0037,2024-11-19,1,67.57
ORD-07492,CH01,SKU-0012,2024-11-04,2,88.52
ORD-07493,CH01,SKU-0050,2024-11-19,1,17.09
ORD-07494,CH01,SKU-0021,2024-11-19,3,78.47
ORD-07495,CH01,SKU-0036,2024-11-29,1,36.29
ORD-07496,CH01,SKU-0048,2024-11-13,3,24.63
ORD-07497,CH01,SKU-0032,2024-11-16,3,54.71
ORD-07498,CH01,SKU-0016,2024-11-27,2,84.68
ORD-07499,CH01,SKU-0025,2024-11-17,3,93.3
ORD-07500,CH01,SKU-0047,2024-11-28,1,30.18
ORD-07501,CH01,SKU-0036,2024-11-10,2,33.13
ORD-07502,CH01,SKU-0016,2024-11-14,1,76.57
ORD-07503,CH01,SKU-0018,2024-11-08,1,51.32
ORD-07504,CH01,SKU-0050,2024-11-15,2,17.24
ORD-07505,CH01,SKU-0035,2024-11-11,1,25.15
ORD-07506,CH01,SKU-0041,2024-11-22,3,41.85
ORD-07507,CH01,SKU-0035,2024-11-12,1,27.24
ORD-07508,CH01,SKU-0006,2024-11-27,1,248.22
ORD-07509,CH01,SKU-0049,2024-11-25,3,33.66
ORD-07510,CH01,SKU-0012,2024-11-05,2,89.45
ORD-07511,CH01,SKU-0018,2024-11-18,3,55.88
ORD-07512,CH01,SKU-0007,2024-11-05,2,264.89
ORD-07513,CH01,SKU-0016,2024-11-21,1,80.51
ORD-07514,CH01,SKU-0022,2024-11-18,2,99.4
ORD-07515,CH01,SKU-0014,2024-11-30,1,64.01
ORD-07516,CH01,SKU-0015,2024-11-18,2,37.42
ORD-07517,CH01,SKU-0041,2024-11-01,1,43.45
ORD-07518,CH01,SKU-0020,2024-11-13,1,45.68
ORD-07519,CH01,SKU-0011,2024-11-03,1,74.8
ORD-07520,CH01,SKU-0015,2024-11-23,2,40.32
ORD-07521,CH01,SKU-0046,2024-11-01,1,22.84
ORD-07522,CH01,SKU-0042,2024-11-21,1,53.45
ORD-07523,CH01,SKU-0008,2024-11-19,3,263.53
ORD-07524,CH01,SKU-0027,2024-11-05,1,104.96
ORD-07525,CH01,SKU-0016,2024-11-25,3,82.49
ORD-07526,CH01,SKU-0029,2024-11-01,1,67.34
ORD-07527,CH01,SKU-0016,2024-11-16,1,78.93
ORD-07528,CH01,SKU-0012,2024-11-13,3,87.13
ORD-07529,CH01,SKU-0046,2024-11-15,2,17.95
ORD-07530,CH01,SKU-0027,2024-11-01,2,101.8
ORD-07531,CH01,SKU-0019,2024-11-01,3,38.03
ORD-07532,CH01,SKU-0019,2024-11-23,2,39.36
ORD-07533,CH01,SKU-0013,2024-11-19,2,82.12
ORD-07534,CH01,SKU-0012,2024-11-26,2,77.48
ORD-07535,CH01,SKU-0033,2024-11-17,3,49.67
ORD-07536,CH01,SKU-0035,2024-11-15,2,24.65
ORD-07537,CH01,SKU-0008,2024-11-11,1,292.36
ORD-07538,CH01,SKU-0020,2024-11-04,2,47.0
ORD-07539,CH01,SKU-0012,2024-11-26,2,91.85
ORD-07540,CH01,SKU-0008,2024-11-09,3,281.36
ORD-07541,CH01,SKU-0034,2024-11-23,2,46.38
ORD-07542,CH01,SKU-0034,2024-11-08,1,57.88
ORD-07543,CH01,SKU-0011,2024-11-07,2,70.84
ORD-07544,CH01,SKU-0025,2024-11-01,3,90.76
ORD-07545,CH01,SKU-0023,2024-11-08,2,104.54
ORD-07546,CH01,SKU-0034,2024-11-30,1,48.3
ORD-07547,CH01,SKU-0020,2024-11-14,2,43.76
ORD-07548,CH01,SKU-0013,2024-11-24,2,83.91
ORD-07549,CH01,SKU-0011,2024-11-27,1,76.26
ORD-07550,CH01,SKU-0018,2024-11-05,2,55.73
ORD-07551,CH01,SKU-0025,2024-11-02,2,93.77
ORD-07552,CH01,SKU-0045,2024-11-20,1,22.93
ORD-07553,CH01,SKU-0011,2024-11-17,1,84.76
ORD-07554,CH01,SKU-0017,2024-11-23,3,56.17
ORD-07555,CH01,SKU-0018,2024-11-01,3,59.98
ORD-07556,CH01,SKU-0020,2024-11-23,3,41.2
ORD-07557,CH01,SKU-0014,2024-11-03,3,55.87
ORD-07558,CH01,SKU-0048,2024-11-28,3,25.67
ORD-07559,CH01,SKU-0040,2024-11-09,3,54.16
ORD-07560,CH01,SKU-0039,2024-11-30,2,39.43
ORD-07561,CH01,SKU-0006,2024-11-25,2,252.93
ORD-07562,CH01,SKU-0004,2024-11-07,1,327.24
ORD-07563,CH01,SKU-0017,2024-11-18,1,51.36
ORD-07564,CH01,SKU-0002,2024-11-25,1,306.18
ORD-07565,CH01,SKU-0015,2024-11-15,1,35.92
ORD-07566,CH01,SKU-0033,2024-11-02,1,61.9
ORD-07567,CH01,SKU-0032,2024-11-05,3,60.38
ORD-07568,CH01,SKU-0005,2024-11-21,1,193.56
ORD-07569,CH01,SKU-0027,2024-11-04,3,85.87
ORD-07570,CH01,SKU-0013,2024-11-05,1,69.28
ORD-07571,CH01,SKU-0029,2024-11-10,2,64.59
ORD-07572,CH01,SKU-0019,2024-11-13,2,42.8
ORD-07573,CH01,SKU-0013,2024-11-09,2,81.64
ORD-07574,CH01,SKU-0038,2024-11-11,1,29.42
ORD-07575,CH01,SKU-0020,2024-11-27,2,37.95
ORD-07576,CH01,SKU-0014,2024-11-19,2,54.71
ORD-07577,CH01,SKU-0014,2024-11-26,3,54.25
ORD-07578,CH01,SKU-0026,2024-11-15,3,61.52
ORD-07579,CH01,SKU-0039,2024-11-03,2,40.32
ORD-07580,CH01,SKU-0020,2024-11-17,1,37.92
ORD-07581,CH01,SKU-0027,2024-11-19,1,106.54
ORD-07582,CH01,SKU-0012,2024-11-06,1,84.51
ORD-07583,CH01,SKU-0032,2024-11-01,1,60.58
ORD-07584,CH01,SKU-0011,2024-11-01,2,76.96
ORD-07585,CH01,SKU-0034,2024-11-16,2,48.44
ORD-07586,CH01,SKU-0029,2024-11-13,2,65.07
ORD-07587,CH01,SKU-0040,2024-11-14,3,52.1
ORD-07588,CH01,SKU-0028,2024-11-24,2,82.8
ORD-07589,CH01,SKU-0011,2024-11-05,2,75.91
ORD-07590,CH01,SKU-0045,2024-11-03,3,22.82
ORD-07591,CH01,SKU-0021,2024-11-18,1,65.99
ORD-07592,CH01,SKU-0024,2024-11-20,1,74.2
ORD-07593,CH01,SKU-0012,2024-11-22,3,82.01
ORD-07594,CH01,SKU-0030,2024-11-08,2,46.89
ORD-07595,CH01,SKU-0004,2024-11-13,2,308.54
ORD-07596,CH01,SKU-0037,2024-11-23,1,65.2
ORD-07597,CH01,SKU-0029,2024-11-30,2,79.66
ORD-07598,CH01,SKU-0017,2024-11-02,1,43.42
ORD-07599,CH01,SKU-0004,2024-11-08,2,292.93
ORD-07600,CH01,SKU-0039,2024-11-10,3,41.79
ORD-07601,CH01,SKU-0040,2024-11-10,3,58.82
ORD-07602,CH01,SKU-0024,2024-11-07,1,72.23
ORD-07603,CH01,SKU-0021,2024-11-21,2,67.9
ORD-07604,CH01,SKU-0016,2024-11-27,3,65.37
ORD-07605,CH01,SKU-0014,2024-11-23,3,57.96
ORD-07606,CH01,SKU-0022,2024-11-19,2,77.03
ORD-07607,CH01,SKU-0025,2024-11-07,2,78.33
ORD-07608,CH01,SKU-0033,2024-11-23,2,55.49
ORD-07609,CH01,SKU-0017,2024-11-04,1,50.34
ORD-07610,CH01,SKU-0045,2024-11-08,2,24.39
ORD-07611,CH01,SKU-0014,2024-11-10,2,51.44
ORD-07612,CH01,SKU-0049,2024-11-27,3,25.96
ORD-07613,CH01,SKU-0042,2024-11-13,1,46.78
ORD-07614,CH01,SKU-0012,2024-11-10,1,84.15
ORD-07615,CH01,SKU-0022,2024-11-16,2,83.55
ORD-07616,CH01,SKU-0012,2024-11-01,2,87.07
ORD-07617,CH01,SKU-0018,2024-11-12,1,61.6
ORD-07618,CH01,SKU-0017,2024-11-14,1,47.38
ORD-07619,CH01,SKU-0036,2024-11-21,2,32.64
ORD-07620,CH01,SKU-0039,2024-11-16,3,40.96
ORD-07621,CH01,SKU-0030,2024-11-08,2,43.15
ORD-07622,CH01,SKU-0019,2024-11-22,3,36.31
ORD-07623,CH01,SKU-0014,2024-11-22,3,53.19
ORD-07624,CH01,SKU-0037,2024-11-07,3,59.93
ORD-07625,CH01,SKU-0016,2024-11-12,2,79.92
ORD-07626,CH01,SKU-0003,2024-11-26,3,180.84
ORD-07627,CH01,SKU-0011,2024-11-02,3,73.38
ORD-07628,CH01,SKU-0017,2024-11-29,1,56.02
ORD-07629,CH01,SKU-0011,2024-11-14,1,71.91
ORD-07630,CH01,SKU-0015,2024-11-07,3,43.63
ORD-07631,CH01,SKU-0024,2024-11-28,2,58.4
ORD-07632,CH01,SKU-0014,2024-11-27,2,62.68
ORD-07633,CH01,SKU-0021,2024-11-09,1,69.44
ORD-07634,CH01,SKU-0016,2024-11-20,2,63.93
ORD-07635,CH01,SKU-0013,2024-11-19,1,78.45
ORD-07636,CH01,SKU-0048,2024-11-05,2,27.36
ORD-07637,CH01,SKU-0040,2024-11-20,1,50.65
ORD-07638,CH01,SKU-0003,2024-11-26,2,181.29
ORD-07639,CH01,SKU-0031,2024-11-29,2,57.43
ORD-07640,CH01,SKU-0027,2024-11-13,1,91.61
ORD-07641,CH01,SKU-0017,2024-11-21,1,51.37
ORD-07642,CH01,SKU-0034,2024-11-06,3,47.02
ORD-07643,CH01,SKU-0042,2024-11-26,2,47.62
ORD-07644,CH01,SKU-0031,2024-11-13,3,57.8
ORD-07645,CH01,SKU-0017,2024-11-24,3,53.38
ORD-07646,CH01,SKU-0014,2024-11-19,3,50.04
ORD-07647,CH01,SKU-0016,2024-11-08,3,83.06
ORD-07648,CH01,SKU-0038,2024-11-24,2,31.8
ORD-07649,CH01,SKU-0011,2024-11-29,2,73.63
ORD-07650,CH01,SKU-0014,2024-11-16,3,62.51
ORD-07651,CH01,SKU-0033,2024-11-10,1,62.21
ORD-07652,CH01,SKU-0043,2024-11-06,1,14.8
ORD-07653,CH01,SKU-0025,2024-11-22,3,90.93
ORD-07654,CH01,SKU-0031,2024-11-17,1,63.61
ORD-07655,CH01,SKU-0013,2024-11-10,1,74.49
ORD-07656,CH01,SKU-0010,2024-11-24,1,341.59
ORD-07657,CH01,SKU-0018,2024-11-15,2,58.98
ORD-07658,CH01,SKU-0016,2024-11-28,1,78.28
ORD-07659,CH01,SKU-0006,2024-11-16,1,232.4
ORD-07660,CH01,SKU-0013,2024-11-26,2,78.41
ORD-07661,CH01,SKU-0005,2024-11-26,2,199.4
ORD-07662,CH01,SKU-0021,2024-11-16,3,71.25
ORD-07663,CH01,SKU-0004,2024-11-18,2,347.54
ORD-07664,CH01,SKU-0042,2024-11-09,3,50.55
ORD-07665,CH01,SKU-0021,2024-11-21,2,77.46
ORD-07666,CH01,SKU-0012,2024-11-20,1,85.83
ORD-07667,CH01,SKU-0020,2024-11-25,2,48.08
ORD-07668,CH01,SKU-0016,2024-11-01,2,79.21
ORD-07669,CH01,SKU-0017,2024-11-17,1,56.8
ORD-07670,CH01,SKU-0015,2024-11-02,1,33.74
ORD-07671,CH01,SKU-0050,2024-11-04,3,18.62
ORD-07672,CH01,SKU-0003,2024-11-23,3,219.88
ORD-07673,CH01,SKU-0017,2024-11-02,2,42.41
ORD-07674,CH01,SKU-0050,2024-11-26,3,22.13
ORD-07675,CH01,SKU-0013,2024-11-11,3,78.42
ORD-07676,CH01,SKU-0019,2024-11-20,2,36.82
ORD-07677,CH01,SKU-0031,2024-11-20,1,66.85
ORD-07678,CH01,SKU-0011,2024-11-09,1,81.75
ORD-07679,CH01,SKU-0039,2024-11-19,3,37.6
ORD-07680,CH01,SKU-0023,2024-11-11,2,108.34
ORD-07681,CH01,SKU-0010,2024-11-13,2,314.43
ORD-07682,CH01,SKU-0013,2024-11-20,2,77.31
ORD-07683,CH01,SKU-0021,2024-11-28,3,64.92
ORD-07684,CH01,SKU-0024,2024-11-22,2,69.15
ORD-07685,CH01,SKU-0027,2024-11-01,3,90.11
ORD-07686,CH01,SKU-0019,2024-11-04,1,39.91
ORD-07687,CH01,SKU-0017,2024-11-22,3,53.08
ORD-07688,CH01,SKU-0028,2024-11-18,3,86.88
ORD-07689,CH01,SKU-0012,2024-11-02,2,75.37
ORD-07690,CH01,SKU-0046,2024-11-26,1,20.44
ORD-07691,CH01,SKU-0019,2024-11-12,3,34.24
ORD-07692,CH01,SKU-0002,2024-11-08,3,400.12
ORD-07693,CH01,SKU-0044,2024-11-27,2,44.35
ORD-07694,CH01,SKU-0030,2024-11-16,2,46.4
ORD-07695,CH01,SKU-0018,2024-11-16,1,62.14
ORD-07696,CH01,SKU-0013,2024-11-03,1,82.68
ORD-07697,CH01,SKU-0032,2024-11-20,1,52.78
ORD-07698,CH01,SKU-0016,2024-11-18,3,71.31
ORD-07699,CH01,SKU-0015,2024-11-05,1,36.54
ORD-07700,CH01,SKU-0014,2024-11-06,2,58.58
ORD-07701,CH01,SKU-0012,2024-11-18,2,87.09
ORD-07702,CH01,SKU-0035,2024-11-07,1,25.86
ORD-07703,CH01,SKU-0035,2024-11-28,2,28.71
ORD-07704,CH01,SKU-0007,2024-11-20,3,285.77
ORD-07705,CH01,SKU-0014,2024-11-02,1,51.51
ORD-07706,CH01,SKU-0013,2024-11-19,3,79.02
ORD-07707,CH01,SKU-0032,2024-11-14,1,57.42
ORD-07708,CH01,SKU-0018,2024-11-24,3,57.82
ORD-07709,CH01,SKU-0049,2024-11-12,3,31.16
ORD-07710,CH01,SKU-0020,2024-11-05,3,38.3
ORD-07711,CH01,SKU-0024,2024-11-04,2,62.78
ORD-07712,CH01,SKU-0039,2024-11-21,3,40.71
ORD-07713,CH01,SKU-0024,2024-11-27,3,71.34
ORD-07714,CH01,SKU-0050,2024-11-20,1,21.34
ORD-07715,CH01,SKU-0020,2024-11-12,1,46.89
ORD-07716,CH01,SKU-0025,2024-11-27,2,99.52
ORD-07717,CH01,SKU-0032,2024-11-17,1,60.92
ORD-07718,CH01,SKU-0035,2024-11-11,1,25.07
ORD-07719,CH01,SKU-0029,2024-11-04,1,69.78
ORD-07720,CH01,SKU-0030,2024-11-30,2,48.27
ORD-07721,CH01,SKU-0045,2024-11-29,3,22.12
ORD-07722,CH01,SKU-0033,2024-11-14,1,52.02
ORD-07723,CH01,SKU-0040,2024-11-30,2,48.99
ORD-07724,CH01,SKU-0048,2024-11-12,3,27.55
ORD-07725,CH01,SKU-0035,2024-11-17,1,26.39
ORD-07726,CH01,SKU-0020,2024-11-14,2,44.72
ORD-07727,CH01,SKU-0010,2024-11-04,3,392.48
ORD-07728,CH01,SKU-0045,2024-11-04,3,23.52
ORD-07729,CH01,SKU-0035,2024-11-25,2,29.8
ORD-07730,CH01,SKU-0049,2024-11-01,2,32.79
ORD-07731,CH01,SKU-0017,2024-11-04,1,42.41
ORD-07732,CH01,SKU-0039,2024-11-01,2,39.55
ORD-07733,CH01,SKU-0040,2024-11-30,1,59.46
ORD-07734,CH01,SKU-0014,2024-11-07,2,53.47
ORD-07735,CH01,SKU-0028,2024-11-22,2,86.36
ORD-07736,CH01,SKU-0011,2024-11-23,1,71.16
ORD-07737,CH01,SKU-0024,2024-11-24,3,66.35
ORD-07738,CH01,SKU-0012,2024-11-08,3,87.03
ORD-07739,CH01,SKU-0016,2024-11-24,1,63.53
ORD-07740,CH01,SKU-0020,2024-11-04,3,37.85
ORD-07741,CH01,SKU-0041,2024-11-01,2,40.44
ORD-07742,CH01,SKU-0031,2024-11-30,3,62.77
ORD-07743,CH01,SKU-0039,2024-11-21,1,44.33
ORD-07744,CH01,SKU-0017,2024-11-28,2,50.12
ORD-07745,CH01,SKU-0013,2024-11-24,2,81.53
ORD-07746,CH01,SKU-0017,2024-11-24,1,51.5
ORD-07747,CH01,SKU-0013,2024-11-17,3,68.27
ORD-07748,CH01,SKU-0014,2024-11-16,2,59.85
ORD-07749,CH01,SKU-0025,2024-11-12,2,74.96
ORD-07750,CH01,SKU-0017,2024-11-03,2,45.17
ORD-07751,CH01,SKU-0015,2024-11-20,3,35.58
ORD-07752,CH01,SKU-0029,2024-11-25,3,79.05
ORD-07753,CH01,SKU-0011,2024-11-24,1,66.72
ORD-07754,CH01,SKU-0023,2024-11-21,3,96.73
ORD-07755,CH01,SKU-0003,2024-11-25,2,173.34
ORD-07756,CH01,SKU-0011,2024-11-17,2,84.83
ORD-07757,CH01,SKU-0027,2024-11-04,3,87.02
ORD-07758,CH01,SKU-0049,2024-11-18,3,33.18
ORD-07759,CH01,SKU-0019,2024-11-25,3,33.58
ORD-07760,CH01,SKU-0029,2024-11-23,2,66.22
ORD-07761,CH01,SKU-0043,2024-11-16,3,16.54
ORD-07762,CH01,SKU-0041,2024-11-09,2,36.19
ORD-07763,CH01,SKU-0017,2024-11-28,2,44.18
ORD-07764,CH01,SKU-0031,2024-11-22,1,50.85
ORD-07765,CH01,SKU-0016,2024-11-02,3,70.93
ORD-07766,CH01,SKU-0019,2024-11-06,2,38.85
ORD-07767,CH01,SKU-0031,2024-11-15,2,51.4
ORD-07768,CH01,SKU-0039,2024-11-26,3,39.23
ORD-07769,CH01,SKU-0042,2024-11-19,3,44.51
ORD-07770,CH01,SKU-0020,2024-11-17,3,39.98
ORD-07771,CH01,SKU-0021,2024-11-05,3,68.69
