transaction_id,basket_id,customer_id,transaction_date,store_id,item_id,quantity,unit_price,transaction_type
T0012600,B011588,C04900,2024-11-08,19,1022,1,3.78,regular
T0012909,B011875,C00785,2024-08-01,4,1166,1,16.45,regular
T0009529,B008792,C03548,2024-05-05,19,1136,1,5.24,regular
T0008847,B008151,C01008,2024-10-17,10,1002,1,1.09,regular
T0009513,B008777,C02840,2024-07-15,6,4136,3,5.24,regular
T0011533,B010624,C00056,2024-07-20,8,1031,1,4.22,regular
T0006803,B006273,C01412,2024-05-09,5,1008,3,1.34,regular
T0004681,B004321,C00038,2024-02-06,5,1115,1,1.65,regular
T0007275,B006711,C01450,2024-11-28,18,4103,3,7.41,regular
T0012534,B011527,C00999,2024-06-02,4,1235,1,4.38,regular
T0008069,B007438,C00339,2024-05-15,15,1032,1,3.91,regular
T0011888,B010944,C00975,2024-10-07,5,1245,1,2.51,regular
T0001666,B001534,C04904,2024-01-24,15,1038,2,3.46,regular
T0005905,B005434,C00458,2024-10-05,2,4210,1,5.13,regular
T0003593,B003322,C00305,2024-03-22,18,1136,1,5.24,regular
T0008030,B007403,C02561,2024-09-13,3,4222,1,1.56,regular
T0008203,B007557,C02151,2024-04-13,7,1065,3,6.53,regular
T0005593,B005149,C00975,2024-02-09,5,1058,1,3.94,regular
T0000142,B000132,C04702,2024-02-22,4,1237,3,6.82,regular
T0011038,B010171,C02925,2024-02-19,18,1137,3,4.44,regular
T0000912,B000841,C02008,2024-11-29,8,4210,1,5.13,regular
T0002028,B001872,C00148,2024-04-10,4,1107,1,4.67,regular
T0003173,B002927,C03101,2024-04-26,7,1136,3,5.24,regular
T0006752,B006227,C02243,2024-11-23,9,4139,1,5.02,regular
T0005437,B005007,C04201,2024-06-07,6,1241,1,4.21,regular
T0003433,B003171,C01408,2024-07-08,18,1031,3,4.22,regular
T0009236,B008516,C02783,2024-11-29,15,4056,2,3.62,regular
T0002383,B002189,C03522,2024-11-09,7,1013,1,1.1,regular
T0000427,B000397,C00480,2024-10-24,5,1275,1,6.78,regular
T0000203,B000189,C00860,2024-08-02,17,4058,1,3.94,regular
T0003214,B002965,C04687,2024-01-09,18,1024,2,1.61,regular
T0003020,B002783,C03178,2024-12-24,19,1012,1,3.01,regular
T0000136,B000127,C04972,2024-09-22,17,1167,1,12.48,regular
T0021088,B020048,C00610,2024-02-10,1,1059,-1,6.44,regular
T0004727,B004358,C04032,2024-05-10,4,1188,1,3.89,regular
T0009206,B008488,C01786,2024-12-25,18,4228,2,5.56,regular
T0021656,B020616,C04668,2024-05-07,2,1212,-1,2.79,regular
T0011159,B010279,C03843,2024-03-17,10,1022,1,3.78,regular
T0013301,B012261,C01604,2024-07-10,5,4216,1,2.75,promo_bundle
T0004297,B003968,C03705,2024-06-04,5,1227,1,8.47,regular
T0011000,B010138,C02538,2024-11-26,6,1033,2,3.13,regular
T0009753,B008992,C01423,2024-08-12,8,4051,2,6.92,regular
T0000153,B000143,C00415,2024-08-24,6,4215,3,2.83,regular
T0002298,B002113,C00808,2024-09-18,8,1248,1,3.22,regular
T0017754,B016714,C04616,2024-01-29,10,1288,-2,9.66,regular
T0007067,B006523,C01590,2024-04-22,13,1033,1,3.13,regular
T0009466,B008732,C02426,2024-10-25,15,1188,1,3.89,regular
T0010286,B009484,C03198,2024-11-07,8,1273,1,7.0,regular
T0012779,B011758,C04517,2024-03-08,4,1056,1,3.62,regular
T0005424,B004996,C03200,2024-03-12,11,1054,1,4.02,regular
T0005682,B005232,C02456,2024-08-13,16,1248,2,3.22,regular
T0009108,B008395,C04934,2024-06-30,10,1059,2,6.44,regular
T0012212,B011237,C04774,2024-06-06,4,1054,1,4.02,regular
T0006928,B006390,C03786,2024-04-20,20,1229,2,4.77,regular
T0002460,B002261,C04762,2024-03-10,7,1081,1,5.94,regular
T0010329,B009521,C00570,2024-09-23,13,1091,1,2.44,regular
T0006738,B006214,C04435,2024-10-14,2,1022,3,3.78,regular
T0004778,B004405,C04491,2024-02-03,15,1054,2,4.02,regular
T0007764,B007160,C01832,2024-08-10,20,4139,2,5.02,regular
T0001587,B001465,C04714,2024-01-12,14,1089,1,2.91,regular
T0003253,B003001,C01807,2024-11-29,3,4216,1,2.75,regular
T0007817,B007210,C01758,2024-01-15,14,1207,1,8.95,regular
T0007084,B006539,C04455,2024-02-24,4,1109,1,13.56,regular
T0004579,B004224,C04284,2024-06-29,7,1008,1,1.34,regular
T0006761,B006235,C02224,2024-06-08,16,1013,1,1.1,regular
T0009899,B009121,C03347,2024-01-17,15,1009,1,2.68,regular
T0003145,B002900,C03684,2024-05-13,2,1226,1,2.05,regular
T0003709,B003432,C02439,2024-11-08,3,1188,1,3.89,regular
T0012150,B011180,C04337,2024-01-14,1,1210,1,5.13,regular
T0010363,B009553,C03929,2024-09-05,18,4137,1,4.44,regular
T0009142,B008428,C01101,2024-09-16,17,4209,3,4.49,regular
T0022857,B021817,C02702,2024-05-31,7,1061,-1,4.58,regular
T0000045,B000042,C02847,2024-06-12,3,1081,3,5.94,regular
T0000017,B000016,C00629,2024-05-26,3,1228,3,5.56,regular
T0009001,B008295,C01329,2024-09-03,15,4065,1,6.53,regular
T0011117,B010242,C00820,2024-12-27,3,4068,1,7.09,regular
T0007576,B006987,C00276,2024-08-18,5,4151,1,5.0,regular
T0009993,B009211,C04348,2024-05-27,17,1109,1,13.56,regular
T0005338,B004919,C01740,2024-05-24,12,1115,1,1.65,regular
T0000042,B000039,C02576,2024-07-22,9,4119,1,6.9,regular
T0008557,B007882,C01689,2024-11-27,4,4059,3,6.44,regular
T0006893,B006358,C00703,2024-06-23,6,1030,1,3.4,regular
T0019365,B018325,C03648,2024-12-25,7,1081,-1,5.94,regular
T0001141,B001053,C00002,2024-01-21,7,1241,1,4.21,regular
T0015407,B014367,C03637,2024-06-11,8,1149,-1,6.28,regular
T0007821,B007214,C01219,2024-11-09,7,4213,2,3.69,regular
T0006076,B005591,C03432,2024-10-16,5,4224,2,6.34,regular
T0009249,B008528,C02600,2024-02-11,16,1137,2,4.44,regular
T0000649,B000601,C02895,2024-09-20,2,1014,2,1.79,regular
T0010534,B009708,C04383,2024-01-26,16,1188,2,3.89,regular
T0001020,B000940,C00796,2024-08-15,2,4137,1,4.44,regular
T0009289,B008564,C00097,2024-09-29,14,4226,3,2.05,regular
T0000229,B000213,C00073,2024-10-14,4,4065,2,6.53,regular
T0000280,B000259,C04683,2024-08-03,13,1031,3,4.22,regular
T0001909,B001762,C02348,2024-04-18,14,1210,2,5.13,regular
T0000381,B000353,C00569,2024-08-13,16,1002,1,1.09,regular
T0003364,B003108,C04916,2024-03-29,10,1216,1,2.75,regular
T0013897,B012857,C01482,2024-06-26,19,1082,-1,4.37,regular
T0005140,B004735,C03066,2024-08-15,14,4138,1,2.96,regular
T0012807,B011783,C00821,2024-10-07,5,4138,1,2.96,regular
T0004437,B004094,C04404,2024-12-06,9,1014,1,1.79,regular
T0007210,B006654,C04290,2024-12-28,11,4056,1,3.62,regular
T0012187,B011214,C02695,2024-11-22,2,1264,1,3.5,regular
T0008651,B007969,C03459,2024-03-13,17,1215,2,2.83,regular
T0001803,B001662,C02537,2024-03-12,18,1208,1,6.19,regular
T0007764,B007160,C01832,2024-08-10,20,4229,3,4.77,regular
T0002499,B002298,C03216,2024-06-13,18,1011,2,1.86,regular
T0007460,B006881,C01940,2024-11-17,17,4232,2,2.51,regular
T0003079,B002842,C02553,2024-07-26,20,4228,3,5.56,regular
T0002280,B002095,C01084,2024-09-04,1,1189,1,6.32,regular
T0000751,B000694,C01955,2024-12-18,6,4103,1,7.41,regular
T0008714,B008028,C01439,2024-05-12,16,1282,1,6.17,regular
T0008055,B007427,C02595,2024-01-15,7,1136,2,5.24,regular
T0003682,B003405,C04025,2024-09-06,5,1022,3,3.78,regular
T0002818,B002590,C04873,2024-08-14,17,1013,1,1.1,regular
T0003365,B003109,C04804,2024-02-03,4,1229,2,4.77,regular
T0003843,B003555,C03332,2024-06-23,4,1142,1,3.99,regular
T0000956,B000881,C02971,2024-09-29,18,4215,1,2.83,regular
T0008977,B008275,C02506,2024-08-07,13,1023,1,2.35,regular
T0008738,B008048,C02794,2024-11-29,14,4115,1,1.65,regular
T0002681,B002465,C02380,2024-07-27,2,4229,2,4.77,regular
T0010207,B009412,C01262,2024-04-10,5,1089,1,2.91,regular
T0000257,B000238,C04546,2024-10-13,16,1002,1,1.09,regular
T0024438,B009644,C01426,2024-02-26,5,1142,1,3.99,promo_bundle
T0006447,B005940,C02864,2024-01-16,10,1223,1,2.89,regular
T0022266,B021226,C02140,2024-10-09,1,4221,-1,7.87,regular
T0018836,B017796,C01003,2024-09-25,3,4051,-1,6.92,regular
T0024194,B023154,C00809,2024-05-10,16,1194,-1,4.47,regular
T0009668,B008915,C04552,2024-12-11,17,4109,1,13.56,regular
T0002267,B002085,C03361,2024-08-15,10,4209,1,4.49,regular
T0003213,B002964,C00032,2024-06-12,9,1238,1,6.38,regular
T0009394,B008666,C03700,2024-03-13,1,1238,2,6.38,regular
T0011078,B010207,C04799,2024-10-08,8,4216,1,2.75,regular
T0017888,B016848,C03465,2024-11-27,4,4115,-2,1.65,regular
T0008774,B008083,C00544,2024-03-09,7,1013,1,1.1,regular
T0004517,B004166,C02104,2024-06-22,20,1225,3,2.7,regular
T0005711,B005260,C03730,2024-06-18,19,1118,3,12.08,regular
T0000901,B000831,C03329,2024-01-17,17,1208,2,6.19,regular
T0013095,B012055,C03100,2024-09-02,10,4232,1,2.51,promo_bundle
T0010892,B010036,C03842,2024-04-03,12,1228,1,5.56,regular
T0008536,B007861,C04123,2024-01-13,1,1215,1,2.83,regular
T0024144,B023104,C00981,2024-12-15,9,1002,-2,1.09,regular
T0011372,B010474,C03572,2024-05-04,15,1241,2,4.21,regular
T0012011,B011053,C03317,2024-09-27,2,1285,1,8.07,regular
T0002410,B002215,C00894,2024-10-17,13,4209,2,4.49,regular
T0005150,B004745,C03843,2024-09-20,13,4223,1,2.89,regular
T0000838,B000773,C03862,2024-10-22,13,4054,1,4.02,regular
T0002402,B002207,C01488,2024-03-26,4,1209,3,4.49,regular
T0005157,B004752,C04000,2024-04-21,13,1188,1,3.89,regular
T0025541,B011449,C03746,2024-07-17,12,1228,-1,5.56,regular
T0000680,B000629,C01162,2024-07-31,1,1023,1,2.35,regular
T0005890,B005421,C00475,2024-09-07,20,4215,1,2.83,regular
T0002109,B001941,C00503,2024-04-27,14,1136,1,5.24,regular
T0011530,B010621,C01850,2024-12-22,19,4109,1,13.56,regular
T0017387,B016347,C02111,2024-11-07,5,1168,-2,4.0,regular
T0011107,B010233,C04161,2024-07-08,9,1194,2,4.47,regular
T0021625,B020585,C00797,2024-12-31,10,4115,-1,1.65,regular
T0009407,B008678,C01268,2024-02-18,17,1036,1,3.2,regular
T0000113,B000104,C04899,2024-08-17,16,1081,1,5.94,regular
T0012048,B011086,C04975,2024-09-26,17,4056,3,3.62,regular
T0002778,B002554,C01917,2024-08-10,19,4209,1,4.49,regular
T0001048,B000967,C02041,2024-05-01,16,1232,1,2.51,regular
T0019755,B018715,C00534,2024-10-31,17,1005,-2,3.94,regular
T0001336,B001231,C04417,2024-01-06,6,1209,2,4.49,regular
T0005764,B005307,C00378,2024-03-19,5,1218,1,6.04,regular
T0011442,B010540,C04718,2024-10-22,12,4151,1,5.0,regular
T0001412,B001303,C00080,2024-04-03,20,1104,1,4.7,regular
T0015332,B014292,C00410,2024-11-23,4,1265,-2,12.98,regular
T0005347,B004927,C01241,2024-03-05,12,1222,1,1.56,regular
T0023472,B022432,C04284,2024-10-24,15,4068,-2,7.09,regular
T0019368,B018328,C04239,2024-09-26,8,4142,-1,3.99,regular
T0000237,B000221,C04503,2024-11-26,3,1033,1,3.13,regular
T0002089,B001923,C04395,2024-02-14,4,1241,1,4.21,regular
T0004897,B004514,C03669,2024-06-05,16,1216,2,2.75,regular
T0021199,B020159,C04128,2024-07-14,18,1019,-1,4.23,regular
T0017570,B016530,C03551,2024-06-22,17,1081,-1,5.94,regular
T0008687,B008003,C04448,2024-08-21,3,1008,1,1.34,regular
T0005365,B004943,C00961,2024-11-10,9,4215,1,2.83,regular
T0010260,B009458,C01887,2024-03-22,16,1061,1,4.58,regular
T0011324,B010432,C01271,2024-09-02,15,4136,1,5.24,regular
T0002595,B002387,C00166,2024-02-23,19,1014,2,1.79,regular
T0011121,B010246,C00840,2024-08-21,20,1031,1,4.22,regular
T0004768,B004396,C04596,2024-08-09,8,1168,1,4.0,regular
T0008365,B007703,C04228,2024-07-09,11,1195,1,6.77,regular
T0009945,B009165,C01853,2024-06-20,2,1206,1,3.48,regular
T0009318,B008592,C02258,2024-02-14,20,1009,1,2.68,regular
T0004926,B004540,C03421,2024-08-07,1,4115,2,1.65,regular
T0010721,B009881,C03903,2024-11-02,20,4224,1,6.34,regular
T0012364,B011372,C03525,2024-12-31,13,1170,1,4.3,regular
T0005546,B005107,C03784,2024-01-02,5,1068,1,7.09,regular
T0013248,B012208,C00497,2024-05-25,5,1136,1,5.24,promo_bundle
T0010426,B009610,C03170,2024-09-13,5,4229,2,4.77,regular
T0010142,B009350,C00223,2024-04-02,10,1109,1,13.56,regular
T0008103,B007466,C03638,2024-08-19,4,1166,1,16.45,regular
T0012654,B011639,C00351,2024-09-15,18,4109,3,13.56,regular
T0009205,B008487,C03289,2024-09-29,9,1081,2,5.94,regular
T0005801,B005342,C04659,2024-10-07,5,4223,1,2.89,regular
T0007778,B007174,C03454,2024-02-10,10,1081,2,5.94,regular
T0001857,B001713,C00650,2024-07-23,5,4228,1,5.56,regular
T0009991,B009209,C03322,2024-08-13,12,1030,1,3.4,regular
T0019996,B018956,C04390,2024-07-26,19,4210,-2,5.13,regular
T0008349,B007690,C00882,2024-12-06,5,4111,1,4.06,regular
T0006587,B006071,C00908,2024-12-28,2,4122,1,14.94,regular
T0004820,B004444,C01859,2024-04-07,16,1194,2,4.47,regular
T0006345,B005846,C04673,2024-09-21,12,4109,1,13.56,regular
T0009589,B008845,C01161,2024-02-25,11,1039,2,4.44,regular
T0010212,B009417,C04943,2024-09-07,19,1192,1,9.1,regular
T0002163,B001990,C03290,2024-05-31,3,1175,1,4.92,regular
T0012171,B011200,C04435,2024-04-03,14,1084,2,4.57,regular
T0005203,B004795,C01731,2024-03-04,12,1060,2,4.54,regular
T0011348,B010452,C02001,2024-10-13,8,4054,1,4.02,regular
T0004375,B004037,C02545,2024-02-08,1,1215,1,2.83,regular
T0007583,B006993,C00931,2024-07-03,4,4231,2,7.45,regular
T0007408,B006832,C03293,2024-03-16,7,1035,1,2.5,regular
T0009202,B008485,C02342,2024-06-23,17,1232,1,2.51,regular
T0004464,B004117,C02143,2024-07-07,13,4054,1,4.02,regular
T0005920,B005447,C02899,2024-05-27,15,1059,1,6.44,regular
T0010964,B010103,C03311,2024-11-02,11,1009,3,2.68,regular
T0004404,B004065,C04182,2024-06-10,9,1242,2,3.7,regular
T0012274,B011293,C00853,2024-12-23,10,4101,1,6.53,regular
T0024417,B011765,C00011,2024-02-06,9,1207,1,8.95,promo_bundle
T0002118,B001950,C01885,2024-11-05,8,4061,1,4.58,regular
T0009621,B008873,C03011,2024-11-11,12,4115,3,1.65,regular
T0001260,B001163,C02991,2024-01-08,1,1151,2,5.0,regular
T0012171,B011200,C04435,2024-04-03,14,1267,2,12.68,regular
T0000880,B000814,C02474,2024-11-22,14,1170,1,4.3,regular
T0004650,B004292,C04093,2024-02-27,13,1218,1,6.04,regular
T0006134,B005647,C04893,2024-01-26,19,1138,2,2.96,regular
T0017140,B016100,C04472,2024-04-20,7,1015,-2,3.59,regular
T0012798,B011775,C00720,2024-08-30,1,1032,2,3.91,regular
T0022244,B021204,C01443,2024-07-02,10,1214,-1,5.7,regular
T0009100,B008387,C01012,2024-01-03,10,1166,3,16.45,regular
T0009451,B008718,C01893,2024-12-14,6,1168,1,4.0,regular
T0004542,B004189,C03666,2024-11-18,6,4232,1,2.51,regular
T0009108,B008395,C04934,2024-06-30,10,1090,1,2.69,regular
T0004633,B004276,C00725,2024-09-20,20,4051,1,6.92,regular
T0003835,B003547,C02022,2024-10-20,20,1248,2,3.22,regular
T0008206,B007560,C02803,2024-04-23,18,1281,1,14.81,regular
T0010898,B010041,C03578,2024-02-12,7,1031,1,4.22,regular
T0005881,B005413,C03889,2024-12-09,13,4229,2,4.77,regular
T0004195,B003876,C00402,2024-02-01,5,1235,1,4.38,regular
T0000271,B000251,C04021,2024-05-20,6,1014,2,1.79,regular
T0020392,B019352,C00857,2024-07-13,1,4228,-1,5.56,regular
T0011459,B010556,C02090,2024-06-24,5,1117,1,9.77,regular
T0003475,B003211,C01203,2024-07-23,20,4144,2,6.31,regular
T0021934,B020894,C03604,2024-12-31,7,1094,-1,2.91,regular
T0009578,B008835,C02464,2024-12-07,15,1022,2,3.78,regular
T0002769,B002546,C01204,2024-10-04,15,1083,1,4.0,regular
T0008754,B008063,C03835,2024-10-29,1,1189,1,6.32,regular
T0011346,B010451,C01111,2024-02-08,10,1167,1,12.48,regular
T0000715,B000660,C04726,2024-04-07,1,1142,1,3.99,regular
T0004012,B003708,C00037,2024-09-05,11,4232,1,2.51,regular
T0003677,B003401,C04025,2024-11-23,16,1089,1,2.91,regular
T0012150,B011180,C04337,2024-01-14,1,1226,2,2.05,regular
T0009389,B008661,C03167,2024-07-10,15,4109,1,13.56,regular
T0007533,B006948,C02896,2024-10-13,1,1168,1,4.0,regular
T0007279,B006715,C00667,2024-09-18,8,4235,1,4.38,regular
T0002375,B002182,C04829,2024-12-02,19,4054,1,4.02,regular
T0002074,B001909,C01385,2024-10-07,12,1088,1,1.63,regular
T0005655,B005206,C04128,2024-05-29,20,1195,2,6.77,regular
T0012883,B011852,C03177,2024-10-04,4,4227,1,8.47,regular
T0012861,B011831,C03829,2024-12-19,4,1013,3,1.1,regular
T0007795,B007189,C01133,2024-05-08,4,1214,2,5.7,regular
T0009342,B008616,C03824,2024-01-14,14,1039,1,4.44,regular
T0008537,B007862,C02624,2024-10-15,7,4115,1,1.65,regular
T0009471,B008737,C01302,2024-07-27,6,4136,1,5.24,regular
T0009074,B008362,C00911,2024-10-24,10,4223,1,2.89,regular
T0001198,B001109,C01305,2024-05-13,3,1056,1,3.62,regular
T0004194,B003875,C03634,2024-07-08,8,4058,1,3.94,regular
T0006264,B005768,C00663,2024-12-30,16,1030,2,3.4,regular
T0018127,B017087,C03760,2024-09-08,20,1168,-1,4.0,regular
T0010451,B009631,C03892,2024-03-16,1,1247,1,4.37,regular
T0004445,B004101,C02252,2024-12-03,19,4103,1,7.41,regular
T0012569,B011558,C00711,2024-06-21,15,1238,1,6.38,regular
T0008685,B008001,C01248,2024-10-19,7,4151,1,5.0,regular
T0007438,B006862,C02935,2024-12-31,17,4054,1,4.02,regular
T0001723,B001591,C02632,2024-04-30,19,1229,1,4.77,regular
T0002317,B002131,C00651,2024-08-24,9,4215,1,2.83,regular
T0002959,B002725,C02511,2024-08-04,11,4148,2,6.51,regular
T0005393,B004968,C04054,2024-03-02,11,1081,1,5.94,regular
T0002010,B001857,C00144,2024-07-12,11,4066,1,6.25,regular
T0012419,B011423,C03857,2024-01-04,15,1137,2,4.44,regular
T0011570,B010658,C00840,2024-07-14,14,4058,2,3.94,regular
T0009579,B008836,C03448,2024-07-20,15,1015,3,3.59,regular
T0012067,B011103,C00683,2024-03-05,8,1118,1,12.08,regular
T0001278,B001180,C03665,2024-08-06,11,1194,1,4.47,regular
T0004185,B003867,C04353,2024-12-19,14,4060,1,4.54,regular
T0011907,B010961,C03649,2024-10-12,1,4137,1,4.44,regular
T0002048,B001888,C03802,2024-03-12,20,1136,1,5.24,regular
T0003037,B002800,C04610,2024-03-08,10,1146,1,4.24,regular
T0000442,B000410,C00862,2024-09-08,13,4109,1,13.56,regular
T0010072,B009284,C04181,2024-06-18,3,1066,1,6.25,regular
T0004628,B004271,C02715,2024-07-20,15,4109,2,13.56,regular
T0000639,B000591,C02028,2024-11-05,3,1265,3,12.98,regular
T0005670,B005220,C02011,2024-05-07,5,1207,1,8.95,regular
T0002845,B002617,C01105,2024-09-26,15,1089,1,2.91,regular
T0008192,B007547,C03114,2024-06-02,13,1115,1,1.65,regular
T0002693,B002476,C00065,2024-03-10,18,1232,3,2.51,regular
T0000445,B000412,C03725,2024-03-16,4,1168,2,4.0,regular
T0008436,B007765,C04213,2024-08-26,12,1175,1,4.92,regular
T0024420,B000559,C01398,2024-08-08,6,4142,1,3.99,promo_bundle
T0004347,B004012,C00710,2024-12-07,7,1189,3,6.32,regular
T0006411,B005907,C04316,2024-01-23,6,1116,1,2.53,regular
T0009611,B008864,C02375,2024-05-22,19,1103,2,7.41,regular
T0009545,B008807,C04536,2024-01-16,5,1229,1,4.77,regular
T0017054,B016014,C04292,2024-12-20,15,1031,-2,4.22,regular
T0004534,B004182,C00147,2024-11-11,3,1081,1,5.94,regular
T0009878,B009101,C01380,2024-10-02,20,4059,2,6.44,regular
T0000390,B000361,C03031,2024-12-22,18,4056,1,3.62,regular
T0012075,B011110,C03068,2024-12-28,9,1030,1,3.4,regular
T0006718,B006195,C04799,2024-08-09,2,4063,3,3.86,regular
T0007783,B007179,C01112,2024-02-14,7,1167,1,12.48,regular
T0002725,B002505,C03814,2024-04-09,2,1031,1,4.22,regular
T0008370,B007707,C00173,2024-03-06,1,1136,3,5.24,regular
T0007291,B006726,C03657,2024-07-08,5,1002,1,1.09,regular
T0013527,B012487,C01179,2024-08-15,3,4137,1,4.44,promo_bundle
T0013086,B012046,C01040,2024-08-10,15,1031,1,4.22,promo_bundle
T0001556,B001435,C00462,2024-11-01,1,1022,2,3.78,regular
T0007319,B006751,C04072,2024-03-21,14,1089,1,2.91,regular
T0009498,B008762,C01920,2024-06-16,1,1215,1,2.83,regular
T0014413,B013373,C03105,2024-04-22,2,1103,-1,7.41,regular
T0005390,B004965,C00386,2024-04-01,12,1166,1,16.45,regular
T0000978,B000901,C03608,2024-04-25,7,1035,1,2.5,regular
T0007407,B006831,C03028,2024-02-01,4,1031,1,4.22,regular
T0005367,B004945,C04715,2024-07-22,12,1013,3,1.1,regular
T0007450,B006871,C01883,2024-10-08,18,4136,1,5.24,regular
T0006398,B005894,C04193,2024-10-11,2,4117,1,9.77,regular
T0006398,B005894,C04193,2024-10-11,2,4109,2,13.56,regular
T0007212,B006655,C04384,2024-03-26,3,1115,1,1.65,regular
T0010109,B009320,C03662,2024-03-30,20,1023,1,2.35,regular
T0002603,B002395,C00695,2024-07-17,4,1014,1,1.79,regular
T0009902,B009124,C04310,2024-04-14,8,1068,1,7.09,regular
T0012138,B011170,C00250,2024-07-28,17,4068,2,7.09,regular
T0009782,B009018,C00798,2024-04-20,2,1022,1,3.78,regular
T0002694,B002477,C04578,2024-08-25,7,1081,1,5.94,regular
T0008518,B007844,C04767,2024-01-04,16,1058,1,3.94,regular
T0002681,B002465,C02380,2024-07-27,2,4232,1,2.51,regular
T0008346,B007687,C02381,2024-05-19,4,1054,1,4.02,regular
T0005984,B005506,C04170,2024-12-27,10,1166,1,16.45,regular
T0017836,B016796,C00030,2024-06-18,4,1115,-1,1.65,regular
T0005416,B004988,C02808,2024-08-04,17,4065,2,6.53,regular
T0004324,B003992,C01263,2024-10-30,2,1092,2,5.73,regular
T0007162,B006610,C02938,2024-09-24,13,4054,2,4.02,regular
T0004070,B003763,C00389,2024-04-26,6,1210,1,5.13,regular
T0004524,B004173,C01947,2024-12-24,2,1287,1,14.94,regular
T0008562,B007887,C02983,2024-12-06,17,4142,1,3.99,regular
T0015402,B014362,C04620,2024-09-20,2,4059,-1,6.44,regular
T0000645,B000597,C04265,2024-08-07,8,4155,1,4.46,regular
T0006181,B005691,C00016,2024-02-24,2,1212,1,2.79,regular
T0010700,B009860,C01362,2024-08-08,3,1031,2,4.22,regular
T0011220,B010336,C03733,2024-10-17,20,1008,3,1.34,regular
T0007938,B007316,C02060,2024-05-30,19,1054,1,4.02,regular
T0000648,B000600,C04378,2024-12-25,12,1290,2,4.85,regular
T0003793,B003508,C04159,2024-08-22,3,1273,3,7.0,regular
T0001511,B001393,C01848,2024-11-18,20,4207,2,8.95,regular
T0011427,B010526,C02574,2024-09-14,10,4109,2,13.56,regular
T0019894,B018854,C02287,2024-10-27,15,1031,-2,4.22,regular
T0000450,B000417,C01391,2024-06-21,1,1051,2,6.92,regular
T0002010,B001857,C00144,2024-07-12,11,1023,1,2.35,regular
T0011662,B010742,C01136,2024-07-03,5,4235,3,4.38,regular
T0012527,B011520,C00252,2024-05-18,9,1239,1,8.86,regular
T0016742,B015702,C00665,2024-06-23,14,1081,-2,5.94,regular
T0012560,B011551,C04665,2024-08-17,11,4235,1,4.38,regular
T0011475,B010571,C02720,2024-05-14,1,1170,3,4.3,regular
T0004541,B004188,C01876,2024-11-06,12,4217,1,1.56,regular
T0002120,B001952,C00368,2024-06-17,9,1151,1,5.0,regular
T0007095,B006549,C01902,2024-02-10,16,1068,1,7.09,regular
T0025345,B008912,C04984,2024-04-11,17,4228,-1,5.56,regular
T0002143,B001973,C02994,2024-08-04,8,4109,3,13.56,regular
T0005225,B004817,C01614,2024-10-02,11,4215,1,2.83,regular
T0006579,B006063,C02444,2024-04-05,20,1035,1,2.5,regular
T0010518,B009694,C04731,2024-11-11,13,4115,1,1.65,regular
T0000806,B000744,C04428,2024-06-29,2,1175,1,4.92,regular
T0008673,B007991,C02665,2024-04-02,14,1109,3,13.56,regular
T0011664,B010744,C00901,2024-01-09,5,1105,1,4.44,regular
T0007683,B007086,C04223,2024-12-22,14,4060,1,4.54,regular
T0010592,B009761,C02884,2024-10-17,8,4116,1,2.53,regular
T0010122,B009331,C00683,2024-11-19,14,1018,1,3.35,regular
T0000637,B000590,C04956,2024-09-18,6,4116,1,2.53,regular
T0008980,B008278,C01216,2024-05-27,10,1223,1,2.89,regular
T0011610,B010693,C04480,2024-10-20,7,4116,1,2.53,regular
T0011533,B010624,C00056,2024-07-20,8,1168,3,4.0,regular
T0008308,B007651,C01030,2024-08-11,15,4235,2,4.38,regular
T0005176,B004771,C03589,2024-12-20,15,4206,1,3.48,regular
T0009219,B008500,C02796,2024-09-21,2,4215,1,2.83,regular
T0014270,B013230,C00966,2024-02-29,18,1023,-3,2.35,regular
T0002919,B002688,C01466,2024-03-20,19,1002,2,1.09,regular
T0003515,B003249,C02993,2024-04-05,12,1215,1,2.83,regular
T0010363,B009553,C03929,2024-09-05,18,4225,1,2.7,regular
T0015320,B014280,C02177,2024-10-28,20,4209,-1,4.49,regular
T0004925,B004539,C03558,2024-07-21,3,1186,3,8.31,regular
T0000522,B000481,C03677,2024-03-04,10,1186,1,8.31,regular
T0013022,B011983,C03056,2024-05-15,1,1248,1,3.22,regular
T0003505,B003240,C03514,2024-02-11,14,1013,1,1.1,regular
T0010530,B009704,C03113,2024-07-04,17,1004,1,1.88,regular
T0000796,B000735,C03152,2024-07-14,15,1014,1,1.79,regular
T0003225,B002975,C04304,2024-01-01,16,1232,3,2.51,regular
T0011390,B010491,C02706,2024-07-15,4,1179,3,11.77,regular
T0021662,B020622,C01989,2024-01-28,19,1051,-1,6.92,regular
T0000268,B000248,C02893,2024-07-30,17,1008,1,1.34,regular
T0004876,B004495,C00648,2024-04-18,13,1238,1,6.38,regular
T0010427,B009611,C03494,2024-05-30,16,1068,1,7.09,regular
T0005116,B004713,C04785,2024-11-17,20,1015,2,3.59,regular
T0003906,B003612,C03072,2024-05-29,5,1194,1,4.47,regular
T0005193,B004786,C02729,2024-12-08,8,1188,1,3.89,regular
T0007622,B007029,C03563,2024-09-06,19,4054,1,4.02,regular
T0001346,B001239,C03647,2024-09-26,20,1089,1,2.91,regular
T0020320,B019280,C01566,2024-01-24,8,1209,-1,4.49,regular
